,UKF255,UKF275,UKF296,ZH8811Bbulk
BMP1,-0.05444772072982121,0.011352789279232504,0.07479376448250609,-0.0039020267865232
NDP,-0.041961126893697874,0.034098453597583456,0.0013953073183056127,-0.019209962977184653
TNFSF18,,0.14988573114746825,,
RTN4,-0.02237972139767792,0.05993066467213058,-0.04476287279448339,-0.06078042038021938
HEBP1,-0.051152189038462664,0.015896033042257646,0.02271124563198285,0.02326458480229488
WNT7B,-0.04325966869504331,-0.03346462345437708,0.005571662251346558,-0.0038029041311883577
PTMA,-0.1806556397816963,-0.008712115696158507,0.0076733779269441684,0.006124205442006474
CEACAM1,,-0.01836162202054,,-0.014947340906625643
PDAP1,0.04180644590961243,0.006755252838763508,0.01205391482747321,-0.02805312600825771
QDPR,-0.01164050297457257,0.0673746173061987,-0.026720478033698546,0.016938366079106353
POMC,,0.006986745639016512,0.08378145640305032,0.1308973903707888
CCL18,,,,0.0441270954085659
CCL17,,-0.014560703377474485,-0.01765967041734918,-0.021577424984314437
VEGFD,,0.020695372070491647,-0.01295358181703493,-0.014947340906625643
TNFSF13,,,,0.012378051234820563
WNT5A,-0.057121359769484036,-0.012507557615025642,0.06057038718485561,0.019874285793298974
CXCL8,0.1932320892923897,-0.02981014663382377,0.011337619142496362,0.025822067523888714
GRN,-0.07536365614328294,0.027321566831556593,0.03577887014728698,0.010925662490154368
MIA,0.05375774500374934,-0.0074941947852672185,0.04281569636198755,0.01576174892199771
COL4A4,0.016274075809029346,-0.015201824814901932,0.08220838050809784,-0.02393302994147918
TAC1,-0.04432855169404056,0.08393262998556635,0.006742466793021658,
RARRES2,0.018352998483284148,0.07189759291072581,0.01654712024169451,0.06385921737703924
FGF7,-0.030507635355978308,-0.017729950756929735,0.07886481338873495,-0.04033933052677909
EFNA2,,,,-0.014206447209698582
HBEGF,0.025547122751866085,-0.06306669170478638,0.0013497576771786459,0.01684513855094233
CSF3,0.1753298772012638,,,0.00814569455296098
PI3,0.17947885238282033,,,0.009983366341525005
PCSK1N,-0.10571874951520834,-0.012637201801525673,-0.02665776873366498,-0.008133857064491323
NTS,,-0.017366317752097658,0.054589586415346975,-0.017307860060954777
SFRP1,,-0.014293943976936117,0.014506420198939702,-0.023048407285196117
CXCL13,-0.022296534294132062,,,0.07060971478768682
MICA,0.01682165309239738,0.0004946771024636308,0.015212108187423124,0.006774741678896841
TG,,0.003838282493767128,-0.01278022679177772,0.07377347930842502
ADA,0.010680146592171202,0.012463622342461697,-0.02075611609636969,-0.025982176878620367
LAMC3,-0.019915320527437053,-0.013273706149076614,-0.003737137046571733,0.010445464220758205
NGF,,,,-0.014015488658479696
HMGB1,-0.12440645467231985,0.055709468592595866,0.027721560931054472,-0.03890939146283342
ITGB3BP,-0.008753192113999258,-0.05556435439462605,0.013068436234879115,0.04975376604148668
AANAT,,-0.013192239040087192,0.024383023097208995,0.022654090921043493
RELN,-0.0049926222781939734,-0.029045051897387823,0.003436787143660566,
IL15,,0.004956693263570412,0.049997043304448936,0.02813896898715404
BSG,-0.02277556008798151,-0.03264943661179018,0.05198195649889246,0.03175500416279594
ADAMTS3,,0.033546717601392835,0.06501460472641751,-0.008803406284529533
CD34,-0.05091471491263131,-0.023982202878254113,-0.027563119865163216,0.02263923993750604
PLAT,-0.10575391209643449,-0.06033122204134327,-0.02528744881695266,-0.04996326537883038
NTF3,,,-0.01172353090086097,-0.05367204691388317
LTA,,-0.012705501041926975,,
CKLF,-0.04722895677439624,0.036101131288415036,0.017103294968747323,0.014062051638620586
CD24,-0.013896498770368665,0.002954195499979741,0.03658022771770202,-0.08661994692274139
HSP90AA1,0.06749913303126144,-0.007633784572073266,0.030487389981652124,-0.0028352979300070983
BMP4,0.01912361262831755,-0.03644306663644517,0.00032952494192396177,-0.04705130755302924
SCGB3A1,0.08148198285488388,,-0.012426562586722674,0.03155340481226696
IGFBP4,-0.03985636917606065,-0.027237045180042916,-0.0034062593126462674,-0.021450653688588225
RSPO4,,-0.014777271202976453,-0.012426560769056788,
LEFTY2,0.009463952534552301,-0.03639125687973823,-0.013625875863448232,-0.01633486185920635
PF4,,,,-0.013021192425848604
ANGPTL2,-0.12242575634320595,-0.045825180804595696,0.06033581187756621,0.024597997048461415
LRIG2,-0.0868595082108765,-0.037034419496628376,0.06341321332143789,-0.013005370159119484
ICOSLG,-0.048846407068846784,-0.014284544695743853,-0.023583291780076194,0.040016410679913746
WIF1,0.08151251732317485,-0.01140327017758192,0.0014420372484956045,
NPPC,-0.04117814854420223,-0.02224415687840827,-0.017269878425647606,-0.02463696901051834
LYZ,-0.09344659817377937,-0.016113850508641885,0.008006866709209888,0.05920593043255022
EREG,-0.015471678273095113,,,-0.029766397321558294
SPTAN1,-0.08639635921580288,0.03415506083346212,0.03212972352310171,-0.01888572263017274
LIPC,,0.036900583704576655,,
