,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.02134956810311174,0.05149337710332547,-0.07543081566404075,-0.009290210652261991,-0.004636253188574652,-0.0056796579479832954,0.07692282704772155,0.1125191412536354,0.026183763744405602,0.03569100083035619,-0.027861144287884394,-0.0018070803727569162,0.010678706747023583,-0.052781875203407595,0.1467353270405942,0.025938596593452816,-0.012517173777897307,0.01618103230644555,-0.07725154979161068,0.0022833576876617346,0.030777624394409713,-0.04946358703991233
FGF7,-0.0382373047126629,0.06060999643950622,,0.014166877926644502,0.02127359127154151,0.010397466305064516,0.017056219137030138,0.08586032292850716,-0.04152971110929907,-0.0025053599414025826,0.06154546383153525,0.026675467244769584,-0.006395232717301122,-0.049423922546464626,0.044486816260471865,0.02836979543101991,0.06680939394944052,0.06667646037422893,0.04296656238146232,-0.0002378426633223583,0.05403322289748427,-0.009094134664093003
EFNA2,,,,,,,,,,,,,,,,,,-0.019094196388537966,,,,
HBEGF,0.034084388075581284,-0.10201099268196276,0.05959102468602172,0.008726190077633622,-0.024331800819217993,0.07520681448913588,0.04781106589832611,0.05167447516790301,-0.003115191022774258,-0.026753385029723527,0.0017232382900929562,0.040672598588277445,0.057867814591575396,0.018982004044234713,-0.11870518309393197,0.008514391564431971,-0.05071408758047058,-0.0243529391511914,0.017934437196375212,0.03255603350880837,-0.045409120386984546,0.011391652637540687
CSF3,,0.05390162323720341,,,0.07678941703184934,-0.03186098458244396,0.004978531212105074,-0.020485080813802348,,,,-0.02703128732704234,,,,,,-0.020375083512177504,,-0.01881074158701611,-0.01304072669454825,0.06397973372897493
PI3,,0.032976320298937066,0.0021156780835157735,,0.0014096247543027383,0.0436477768297938,-0.03266115778940102,0.09549346301589418,,,,,,,0.059524978724497864,,,-0.026117664203576783,0.047242638169574594,-0.06676767113511074,-0.05329287692963587,-0.029108262904376646
PCSK1N,-0.0029423372207518592,-0.09218140781785687,-9.387931381022858e-07,-0.03802393966424437,-0.05096377043374079,-0.05686406374097901,-0.05269100335470987,-0.028531800368427212,0.016628618969791037,-0.031845865307063057,-0.06811040099867431,0.029031837443328122,-0.07805157170918975,-0.016322960424150552,0.022885640986644397,0.013745800696094043,0.027596785162323386,0.05909942806823013,0.08129125188031953,0.014946701509201625,0.048942615761265316,-0.03326263417839962
NTS,,,,,,,0.026411450511269582,-0.025178628498492138,-0.02849669220821329,-0.02605686310698003,-0.021609070113316073,,,,,,,0.030026238794621903,,0.08784720844647777,0.032740791850246184,
SFRP1,0.02000337998729899,-0.03133695831358452,0.06935583888581495,-0.010972320474817153,,-0.03944485066817752,-0.03408714330424695,-0.022964754932878754,-0.0076395654109105504,0.00493438784884866,-0.024981804708642013,-0.029381627647894,0.007131371642960194,-0.054492837755283824,0.0011728548436760152,0.15618209753799103,0.007862473312282542,0.08482675790890556,-0.03094224942120044,0.031104971740242987,0.14939068793748717,0.039379936902972
CXCL13,,,,0.021382694293891617,-0.021336204253791118,,0.034369516741959406,,,,,-0.019502405958888476,,,,,,-0.0012714136939371021,,0.021197885230327968,,-0.045537721275323635
MICA,-0.04529845496952825,-0.030304461921639672,-0.0065700424875674915,-0.024277682285807765,-0.013881594793321793,0.04006045059595267,0.029147604916572516,0.094365484393755,-0.03545554910592832,-0.002230730238639394,0.0240752459241247,-0.015800227802200115,-0.041490400365722546,0.050089105181370254,-0.043238565182443525,-0.12265797470854559,-0.03428672685802021,0.05896176736535963,0.08648310206709935,-0.0015594507086729079,0.1362018819470792,0.039707039812318656
TG,-0.02359142749626086,-0.023743184097045095,-0.046696565013983754,-0.021361813777622005,,-0.007250342527940064,0.038457432357787855,-0.024723659783553734,-0.024071203527252078,-0.01590417280727336,,-0.018741893521412287,0.0757160930429276,-0.00671147025576295,0.06912100108478313,0.0092320853817252,-0.03004493101034114,-0.02865050252347857,,-0.01548152938289512,0.009324867952135944,0.014593570776123015
ADA,-0.012108529171932834,-0.017939829981476706,0.08200096321674546,0.009617039872951243,0.029452206164637857,0.026261173840285416,-0.009654921319774133,0.12532140928117086,0.029040814915335698,-0.02582965565344039,0.06564494247707585,0.018103386457161922,-0.017766487856275073,-0.004562436116713125,0.05178559627698327,-0.011602973285156503,0.08745447643372549,0.0254024202459535,0.07997951536570679,0.050258239844091696,0.1044253742201336,-0.04639439252493351
LAMC3,0.041204737984212855,-0.050272059666270595,0.08243929909655383,-0.0442603943363997,0.007072766349859748,-0.035435776499192585,-0.018079055872014766,0.07084210158649629,-0.015504690081814243,0.025780286041992357,0.04278590467651004,-0.06429810080494336,-0.04417730024544553,0.089229574501224,-0.02664573641936756,0.03536794236299232,-0.036734764623995775,0.08618135372270375,0.04730126738737841,0.034273880383232806,0.09286148091501349,0.010844783772877491
CCL7,,,-0.018861927667056775,,,0.07198691149402803,0.05439491643528428,,,,,,,,,,,,,,-0.046678393195864976,0.05715510963666431
NGF,,-0.01715982984049836,0.07966684641389085,,,0.018128558202294278,0.018547292843583325,,,,0.0287220746038506,-0.0012301992540692302,,,,-0.10056459296479395,-0.02742153149728848,-0.018837538265277214,,0.09665078354471043,0.1185308108121238,0.030149890775230528
TNFSF15,,0.006811482414784508,,,,-0.034270635670578295,-0.0331602142134152,,,,,-0.01721405508726047,,-0.028038922168605724,,0.03546202960200155,-0.027693428363202686,,,-0.011681147584950147,0.06559468084064006,0.042993418493603996
HMGB1,-0.035110193519698484,-0.10917143426510356,-0.061430245300216235,0.02629185309160484,-0.026077240145697886,-0.026087691555469972,0.01771353077348892,0.09581696511138757,-0.013946833497829417,0.024659623093686828,0.02111441435049707,0.0077326376309290136,-0.035054000481284764,-0.017039211659332372,-0.08852366007626826,-0.033186237012569106,0.030096002120378784,-0.040179692675586666,-0.05448558812163921,0.0013511114083290681,-0.053579778628480956,0.05326771795249523
ITGB3BP,0.012819797385676353,0.03549936688064754,-0.015207659466526597,0.0085617529929191,0.012672892112830422,0.0407849822150369,0.052595239375296844,0.08943916092623373,-0.026315484566671057,-0.015365144517693032,-0.016224904983354743,-0.0034654085463314208,0.06642025464278582,-0.041866494540971105,-0.059709328049250804,0.037491616574305095,-0.018645337773455516,-0.009013090513186392,0.10539453455746618,-0.007554442757669771,0.013808857155847603,0.07051736525845079
AANAT,,0.04814371761077398,0.022868497012920423,,,0.005804226713760276,0.01926315447980843,-0.01847809725967947,-0.021647374004609074,-0.01833299474900774,-0.02031571724681263,,-0.021391307885347717,,0.030060948095687524,,-0.019219018249163947,-0.009504866690867884,0.032634857648328776,,0.041022012621511963,0.02351508322031732
RELN,-0.019557918853919457,-0.029587257717094466,-0.008318493535602862,-0.013165401348072548,0.03292412449195576,0.005958221465338574,-0.0036049221614083845,-0.0542205350485494,-0.009852243042951006,0.0014947041744067505,-0.008434742119762912,,-0.023682024188588044,,,0.0007706849162886601,,,0.054393305701973,-0.014109560369462697,,0.043104958125794714
IL15,0.012520223031811545,0.009864060459616008,0.05631704946165193,-0.024551002403687336,,-0.0002504634499690116,-0.002692289998552133,0.08033784745583689,-0.025614985087591077,-0.03940361379722279,-0.041631442473732835,0.06963351055659962,0.05110704455790964,0.05463519367427326,0.0550468922153726,0.07871282079465969,0.010275247127769165,-0.008645805426369257,0.027456204633715262,-0.028493914077056034,0.11133163442059618,0.0623135341539968
UTS2,,,,,,,,0.040835513436077935,,,,,,0.008517247309790732,-0.03134514685266137,,,,,,,
BSG,0.011709369213356576,0.16020002858714047,-0.03347044551835998,0.040588210309757206,-0.029760309315317892,0.016198928837669116,0.03536223132345962,-0.02385787832006435,-0.05722266808732763,0.0017158429373950164,-0.11219947849771109,0.03695466959775538,0.034017734015085,0.027160449840544085,0.012190239325703496,0.11130221868028312,-0.07569374238698168,0.07250689610248792,0.07524806321005717,-0.003789889551534887,0.027830594859121274,0.03249284876112478
ADAMTS3,-0.02904327564802262,0.03577686624978765,0.011968012467429946,-0.012142730301326543,,0.017785388113710006,0.010343446611039538,0.09204504016709886,0.018002466407141638,-0.02811321228776436,0.0005753013311606944,0.07182259729794975,0.06057011950944998,2.085788116705888e-06,-0.08115135728070849,,0.00886352764374091,-0.003084918802204608,0.13577271118825113,0.106970415034937,0.042315530305089416,0.024460884251848936
CD34,0.07394610476996556,-0.024199131785415183,0.06983915348742414,0.03850146118245056,0.08057038531686202,0.02976499245820888,0.06375970113525777,0.050617757288462385,0.05479237188656533,-0.034300535396224234,-0.06763129919969613,0.019449005861177024,-0.014862100382681124,0.058574330860504384,-0.03467078151668088,0.0006539543545239334,-0.0021758778929566974,0.04665259700842357,0.06176081337200593,0.03665052045617795,0.09636559277715889,-0.05229243439940341
CCL23,,,,,,,,-0.0210251414766363,,,,,,-0.026457793715807424,,,,,,,,
PLAT,-0.056809578949542555,-0.07651239647717951,0.01841116101741362,0.017564727830863196,0.0035173668832871696,-0.009684187284801325,-0.0316143843016214,0.11075892978413439,-0.03270939915487894,-0.010332077702039366,-0.021736655851104708,0.04014736179049599,-0.0108315169920896,0.06506047304470751,-0.1006862963756572,0.013215543391105096,0.09281691238378693,0.011114973604115631,-0.011173347643977483,-0.03299237580490204,0.045287722823769104,0.038213258681193935
NTF3,,,,,,,,,,0.009709308406862327,,0.004760704597807846,,,,,,0.01838233761775436,,0.07346884447126718,,
LTA,,,,0.03528672708236855,,0.005911311193264108,,,0.04663086638948593,,,,0.04685655942281972,,,,,,,,-0.010994376521197925,
CKLF,0.0477403271260029,0.05522099584209342,-0.06614811537184073,0.010834152360325509,-0.0330599095653055,-0.022944377632967288,0.05896428025671617,0.10569220942647643,-0.028351734444219134,-0.028569692190841926,1.987174542420299e-05,0.07106844444164387,0.03395340973570116,-0.030201173943883965,0.08510148336046397,-0.07181321934093565,0.012271759988094613,0.005340788145248459,0.02675518235748013,-0.015395867308235747,0.0389937723499863,0.06802241920638923
APELA,,,,,,,,,,,,0.02092870447941432,,,,,,,,,,
CD24,-0.0032009888181224935,0.013641233304326037,-0.016454088885279543,0.06023864430452936,-0.06266526496477895,0.02366124313788529,0.010941143091300091,-0.009746719273338573,0.023076902356972125,0.04455776778340757,-0.047612130276351104,0.004205670546629444,-0.01936421311494034,-0.07988996625550022,0.04885623576852754,0.06666920730308955,-0.04706246125480851,0.08120051670499101,0.049849088188127486,0.058975771339038786,-0.009513241503034434,-0.05605495631072808
HSP90AA1,-0.0028238258711245955,0.03031548190742721,-0.042298254618268055,0.025293748029977643,-0.043690431833977,-0.03705722345077986,-0.03844698232054993,-0.11263630588389986,0.062354450021424083,-0.007234324385704583,-0.0784023570172857,-0.0029529856712639637,-0.027876818921744966,0.033762961989396024,-0.05862692952108068,0.04779835938874097,-0.0029075592977043855,-0.09253255752330376,0.008100491873278732,0.049413426968271154,-0.11935835716147646,-0.01946955684798316
BMP4,-0.02427900378822679,-0.03713806929054719,0.08018975775202804,-0.024903721192557942,-0.02032550960758043,0.0018417770813435714,0.04993374052713533,-0.009051024770130374,-0.017970426385772807,-0.034735022115503784,-0.03240400983688631,-0.03789822502805686,-0.016905262059139132,0.07583165113986182,0.01621989547777674,-0.0024617359106854373,-0.07474621806978136,0.05502860607409704,-0.019507531143051732,0.015344832633195506,0.07338898469439409,-0.004002283073828826
SCGB3A1,,,0.056297143275907215,,0.03441469460142395,,0.06316708595276488,,,-0.015464060380116653,-0.005022377312837567,-0.012747923740727503,-0.013843707115951528,-0.03265104296424737,0.007494691062613457,-0.0015451829513423807,,0.06697037094211417,,0.08480100705767292,-0.010135018883853862,-0.0044869777025283225
IGFBP4,0.02517828963253961,-0.073089179562684,0.05405047300609874,-0.007482231817321441,0.14926041042709157,0.026671490615534796,-0.022423705592599572,0.12160165949962057,-0.023430787138136917,0.025772145259007482,0.007790390805348077,-0.030456396386076612,-0.05570534506417485,0.04530515941821576,-0.0052217274991463265,0.07291035273330727,-0.0002335654593729303,0.06341069119790944,0.014772732657852188,-0.0016667821276043328,0.12612478450140274,-0.05276853064317322
RSPO4,,-0.0209624914407022,,-0.029413948378147,,0.03384198082689706,0.012956724253083926,,-0.024248280790419668,-0.015464058118148003,,,-0.014717718292527287,,,-0.040406590693965856,,,,0.006016164428043335,0.15872096941171526,-0.04322500698714795
LEFTY2,-0.023358172485738342,-0.035112308762675216,0.09261426416158568,-0.02378130445183807,-0.00573682769107904,0.031180265772461534,-0.001751890079397422,0.1502488447534639,-0.02837309151978491,0.0854320230268667,-0.021609084341455,-0.019463757544473072,0.0027866488368510794,0.09582936071181156,0.02578079752408339,,-0.024560276513845864,0.10713056233138017,0.083518402543713,-0.022216927134872264,0.020136303116404457,0.032762029089366526
PF4,,,0.04985544027979124,-0.005313918105142894,,0.06195929930999255,,,,,,,,,,,,-0.017501152942894827,,,0.08422029636116979,-0.03386059384660813
ANGPTL2,0.011108473140069214,0.010369426943503894,0.0534807079368444,0.04524237260563367,-0.0549590304284072,-0.010449433489447612,0.025369264787870573,0.09896942892198332,0.012396094743603517,-0.0290205300111088,0.042485247761237244,-0.020204464254644953,0.023860489149048245,5.479353650361843e-05,0.08222328946813144,0.07659241899319225,-0.006847230413116543,0.023931728025134262,-0.01687122356434631,-0.02223748033119103,0.07049512577435028,0.02070150446370445
LRIG2,-0.07331510239174105,0.0753455407926238,0.010774022981922999,-0.004677852896427171,0.012805014135898265,0.026175509323404178,0.06672366657986939,0.058100626453198384,-0.0091683209090283,-0.014358978408626936,-0.01569531644770623,-0.03693262785381435,0.019912564183034755,-0.05959716434916968,0.08782930110148576,0.07076991265943476,-0.007311156209136051,0.04593228854708059,0.07293214621013358,-0.027317233876214684,0.05522649420067066,0.07737212113437247
ICOSLG,0.06611166629296059,0.030228589379460057,0.03569203578682118,-0.03433242493257727,0.014415414916255757,-0.0251820898426639,0.05936828206958123,0.10776700015405948,-0.012075178067114955,-0.01935971392060008,0.06552438073734239,-0.040088725836058985,0.0395554984811309,0.03000289395375457,-0.009364224972652586,0.020628746699771165,0.06381900096843927,-0.021531244593832245,0.020421998857055985,0.013876790449068144,0.08542596279719192,-0.010740999416573277
WIF1,,-0.04878306788401872,-0.024673274619479546,,0.01183824511528414,,-0.05173850869691013,-0.09727845502432654,-0.01871182394888512,0.01051731316488886,-0.0060722605636939235,,-0.05159187023953035,,,,,,,0.08404312925227128,,0.058360511666550464
NPPC,0.0305843953547749,0.06220481768314652,-0.03967322329541732,,0.06652143025455483,-0.03408802775733441,0.03160142863921686,-0.03355614319440938,0.002619736622892947,0.006212012505519738,-0.0008860208119538065,,0.0980005691855951,-0.023376368793222684,-0.054485588600271646,0.08790385399386837,-0.023012773578717696,-0.03311335464534782,0.02184987669837609,0.04909983449984989,,0.025175654231667746
LYZ,0.060712280882229984,-0.03253156035779394,0.19407676498545953,-0.009472696520191152,0.02794910453136675,-0.02835365015732157,0.00037775052042648613,0.05381301623150819,0.01595712942534249,0.009031939167870645,0.012783991503513174,0.06717168167043347,-0.03644607870678205,-0.054987236678485374,0.11057287746401744,-0.0023150251075166038,0.040975142689281444,0.04899413484068641,0.03103519747810622,-0.0059990798361895135,0.05884021352968262,-0.056300420586654375
EREG,,,,,0.09240598385110063,,0.017811265009748643,,,,-0.022229432783931056,0.046464471634599,,,,,,-0.040424198678586466,,-0.020347721775696877,0.01832897038804343,0.04251658451271285
SPTAN1,-0.013382322918900574,0.018212801074058836,-0.023470607196447252,-0.020953738395352993,-0.0665178080471695,-0.06355036537154103,-0.04357131063279285,-0.0576439450499277,0.00855248742635376,0.044250435853265054,-0.052031419167509314,0.06636740934153275,-0.07112940533875166,0.022307049418388764,0.01635595767276509,0.029184684974509528,-0.015674176888390824,0.029347051516170054,0.07636928965586502,-0.00958452174652676,0.07769846475034668,-0.05727101003896023
PTH2,,,,,,,,,,,,,,,,,,,,0.07771344367589815,,
LIPC,-0.0302040892659759,0.015438404076562285,0.03290273134171275,0.008712080539906629,,0.009565637632530604,-0.019870184061766896,0.026383950726566234,0.025952729045746203,,0.02856666496520033,0.029504597535371258,-0.02039627409646489,-0.024788246203771774,-0.03928217645174583,-0.020514496119166455,0.061128283058121985,,-0.026704307938721347,,0.05644406712696987,0.1152848399274688
COL8A1,0.049825933721128,-0.0504410176724075,0.11316421761314686,0.013607298507093142,-0.007480997555835593,0.034361871070275274,-0.05462499803019456,0.029364267758849733,-0.0437739603040895,0.016738258826907812,-0.03628291896111964,-0.02330612998181678,-0.005136302726987963,0.025557370578848507,-0.05293710856804965,-0.01979808690964356,-0.02507987312347015,0.005797048863049147,0.011603086258970066,0.00907847525809839,0.007019997466601722,0.03388416572199878
GSTM2,-0.019392916140205982,-0.007543908011052012,0.07323417007120972,0.03051121694647899,-0.024104277187829766,0.0054939607410426795,0.08344212282691636,0.022473812858038386,0.014144008021680098,-0.0316970538213394,-0.02009550180265996,-0.022049609815926706,0.03430734459846788,-0.013874112396550802,0.024888664973693072,0.09123428505377196,-0.04292108089935193,-0.006278358546507005,-0.04761381572119526,-0.023504470702265332,-0.011529304607403071,0.0614796979292723
IL4,,,,,,,,,,,,,,,-0.03755001167144575,,,,,,,
SPX,-0.03234227107446375,-0.059256036002396234,-0.03874212821978289,0.03791878770247905,,-0.0226274122189852,-0.02570171012932086,-0.04656153004150923,-0.0021253697067608775,0.03970396251600068,0.040467770965416525,,-0.05402198730113753,-0.030989861061940648,,,-0.028601548583304083,-0.02172991835124555,0.02691997707333201,-0.004077998328647643,0.13030965624426744,0.0795895610709224
MFGE8,0.03564645290720075,0.03176981394555977,0.030288414242071005,-0.01022513735817907,0.07810727537885882,0.0022386995481949766,-0.09711186338722846,0.04977948981495986,-0.033372663827981,0.05079715193472942,-0.05519634487024767,-0.044027490223498396,-0.0017985921450701047,0.04913324946612165,-0.021543802329780776,0.1316190905456547,-0.029550036893629988,0.08338882231865959,0.06550609387246456,0.03241678876324937,0.08488998530122571,-0.06927388499933373
TGFA,-0.046922349514100105,0.16196002808741053,-0.005671762325496224,0.07400236091227352,-0.004412059999899272,-0.0061729664647302935,0.076890895959988,0.07709413209821332,-0.05740272404229862,-0.045564007194433376,0.06417853879773601,0.02210028708068629,0.018935515435281648,-0.08240613399384782,-0.05933687728596745,-0.015494071472242268,-0.015406481553381176,0.027254752084228652,0.031192712146421074,0.03279324133657404,0.04657770771245571,0.0344042024407466
SLIT2,-0.02427899990322209,-0.04248190493287283,0.08957883206645333,-0.03221662000338937,-0.02334500675179615,0.022682153141005038,-0.050000185710532066,-0.055236536341415274,0.004407470267958912,-0.03212763891718264,-0.0045725534411652485,-0.016182860321708552,-0.04462655137604055,0.055601365740379737,-0.03781636892677234,0.027486021325255634,-0.026025411729314787,-0.033338082759696235,0.01969293380515816,0.00340003259910807,-0.023016801204501648,0.04446493363570892
PLTP,0.05568641523596043,-0.04378766317627251,0.02023795136792078,-0.026594319940556617,-0.004691739147388479,-0.04783180294527287,-0.0011712491306575725,0.09695930208131978,0.019023812728311947,0.027482558896101447,0.026828012417673124,0.02773375973145626,0.00824684333233192,-0.031115128944593808,0.035744202937285086,0.05561588501652989,-0.04712441631696034,0.08753365933954144,0.006749914891645424,0.019605640226016303,0.0934223328064648,0.04454493686732381
APOD,-0.004006474894772195,-0.09059294128487787,-0.09146210252698267,-0.04220176954179197,0.004530622888561688,-0.02238039037674104,0.024575875698580326,0.04803356941367901,0.01065418644693958,-0.009190273512178103,0.05018132157212522,-0.008050994171693205,-0.08501932273176718,0.03660575426955998,-0.013131622301951073,0.005594615416277931,0.046250709354264105,0.06671636284293334,-0.10030767392801274,-0.03069980900826022,-0.06157159205971153,-0.05993795255497445
