,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8812bulk
TNFSF15,,0.13030464817275847,,-0.019078423108909802,-0.013501850770463284,,,,
HMGB1,-0.0006519355478730598,0.02869033662490249,0.07052780114930479,0.017628513906648657,0.002634459963266394,0.10523489747343519,-0.022314973019072842,-0.0276533324071019,0.003993451250847425
ITGB3BP,-0.06742372098449499,0.004917429533718262,0.030473017561980533,-0.057966176581467146,0.05794859726621126,0.11926552054254841,0.008752740720243126,-0.011803757027928189,0.08347420875593002
AANAT,,0.023897341261134467,,-0.017359415664458373,-0.012165975032572265,0.02177177594541051,-0.013192240093214668,-0.016852967243606326,-0.02971289516078966
RELN,0.08024948251977781,-0.0027043611539658225,-0.0471445881940663,-0.030132058038435893,-0.03662531164558283,-0.05602844439990469,-0.019501538395955233,-0.01865768937793396,-0.037157807516198633
IL15,0.05359872340264253,-0.03637930540963886,-0.025930448558537662,-5.489890405569378e-05,-0.020776234174598666,0.03251778190664702,-0.006285409446177606,0.02764896174014948,0.017209301592850234
UTS2,,,,,,0.08377789957615278,,,
BSG,0.05962085187658832,-0.013777892935786865,0.027428053085665174,-0.051892650039462154,-0.02002015488925447,0.0006382921491424694,-0.03481694890191893,-0.0516243513674447,0.03698580342189264
ADAMTS3,0.04320084038798544,0.05388638669483977,-0.012259190626950755,-0.01869991675801348,0.04192799106414336,0.16751137008678282,0.04372112307834517,0.04107904216556123,-0.02355480472388074
CD34,-0.031983759619154166,-0.02759574302443583,0.006844212692428244,0.0072860352137836875,0.005356953174157409,0.09871618117696551,0.04040294150191398,0.07175827361051706,-0.0570172202278321
CCL23,,,,,,0.04945274231775871,,,
PLAT,0.08014410287273169,0.12075411906582594,0.04834238573054307,-0.017842178791349222,0.07129813390582213,0.11714982326930926,-0.0288162260179921,0.008436679665729394,0.03923349751066717
LTA,,,-0.02442526725362794,-0.021958901566452676,,,-0.012705502056198489,-0.01563035011638731,
CKLF,0.03411838226909931,0.025973986586752432,0.05779002919271171,-0.034638955757903454,-0.04171037796251755,0.10739426378398585,0.020292016393216414,0.05316537462454657,-0.0908993813987969
CD24,0.000843142240151657,-0.018974585178429124,0.0893653750622847,0.0019246686538521643,-0.03176001530295139,0.008358583808253486,0.03113099607324307,-0.008354171560171347,-0.038434189279106586
HSP90AA1,-0.07098906778686244,-0.006147539862881239,0.0546332010387508,0.014335651725977037,0.032996881997660835,-0.0806326293499844,0.0859710036255086,-0.04925428039948641,0.10656779704945789
BMP4,0.015446141540126484,-0.018113739692910562,-0.025892215098151077,0.02121195174596959,-0.023610039823374895,-0.024129039017484193,0.028112943164004058,-0.013318672670893657,-0.010562268198456863
SCGB3A1,,,,,-0.014488174379013476,,,-0.010906651608479642,
IGFBP4,-0.017178473434568315,0.06095070158662641,-0.027635593450069412,-0.0030013884044091253,0.05396747989816892,0.0995407464766774,0.00037255053457049445,-0.005431983050008209,0.00797750710512891
RSPO4,,-0.02527139520742787,0.004914533299288111,-0.033611946055842695,-0.016721708360928938,,-0.01477727238263597,-0.021681756326036115,
LEFTY2,0.05876832333574687,-0.042329750444829485,-0.024725246697895727,0.019688087933412455,-0.025954676221344154,0.14871190437028106,-0.019766650031964702,-0.0011025995808368843,-0.03553167055425976
PF4,,,0.03839799690347391,-0.014948196846191336,,,,,
ANGPTL2,-0.04840688884821709,0.0016770716369906996,0.0330949160727809,-0.028823173640538016,0.0006687949109653239,0.17805318125830627,-0.018648558211859765,0.05444802682038207,0.04588824048943218
LRIG2,0.034966462925136894,0.08167105583223148,0.01566054332586461,0.02918427453971983,0.019492774196400737,0.01772820027047395,0.018710246519537656,-0.03295401434539571,-0.04792027449626489
ICOSLG,-0.020478993389651094,-0.0617350467771479,-0.024906720868408855,-0.011343166860231057,-0.0014530171063267753,-0.01522721029055615,0.056875635847284875,0.05910009730508225,-0.011032679823915684
WIF1,,-0.02798520386498814,,,0.027542352026483998,-0.10052207164239198,0.08491653571404509,-0.04509676118882801,
NPPC,0.019375909404974474,0.03385291995890738,,-0.023188339629834513,-0.029169731821736797,0.008159801300408066,-0.022244158654144197,0.006179055859908485,-0.028188872080978603
LYZ,-0.04068784651367498,0.022138669186593605,0.10023173804425439,0.03679453202877509,-0.006865107845498885,0.12319813001224196,-0.04226487848761303,0.007127295571782932,-0.07670876468367724
EREG,,,,,0.07167659529384658,,,,
SPTAN1,0.03753840107574164,0.07684265944717417,0.046558259527186854,0.0362531459003963,0.014833012811966372,-0.0680086025427715,0.04705233844656635,-0.05077427411978283,-0.015558496616165643
LIPC,0.11276120207058916,0.03904351486325488,-0.014561762218197521,-0.02686302303473461,-0.016189365929123373,0.041074455718179664,-0.027627615602793056,0.09133729531958897,-0.034600418525687404
COL8A1,0.02110315481353424,0.028525081729141488,0.008847270629619078,0.04692150714998912,-0.01592190243967454,0.01634420555264882,-0.006313586228948269,0.030957066845957688,0.05058190905523497
GSTM2,0.06045383867938546,0.05414877618644866,0.023161719678921902,0.03974293328791959,-0.03278101611713982,0.012209802778451602,-0.035133599392491006,0.01031881723766356,-0.04980700253116392
SPX,-0.007717673768637083,0.09603166549507552,-0.01628177520210317,-0.014872103372487391,-0.008561686721169182,-0.002849567633995677,0.06069426030071165,-0.03398015534702542,-0.021869118709484905
MFGE8,0.038852641513670585,-0.04488745187582862,0.011443226337572525,-0.03161194358263522,0.005346606923321123,0.08692358822841033,-0.03761737853393368,-0.005111362815208199,0.05566162330564939
TGFA,0.011861480575935817,0.035540388926540135,0.07389047932991907,0.008263100832688604,0.014965064902125555,0.08917697022471104,-0.02581796356810801,-0.002451973679452477,0.0022603320814628004
SLIT2,-0.004183341087825836,-0.05121418948505704,0.01415034442187327,-0.05087591279699048,0.0476627460225882,-0.06344718158710744,0.025137356786654755,-0.035158664096956914,0.036032782425555875
PLTP,0.03302382951947006,0.03860274836945056,0.02193077036906041,-0.005326398154655924,-0.054527753961387926,0.09155085589214564,0.06978721430552207,-0.00749469654069283,0.07780220910239158
APOD,-0.04561260326583455,-0.00399780484789846,0.0009637213129351003,0.006060974487579264,-0.042833042714113596,0.028338264986095627,0.06252603535644653,-0.012612608412838459,-0.014600366231963861
B2M,0.009101251523830064,0.06288952936845779,-0.0306695768652193,0.01950128024155842,-0.014894314049449535,0.16290569801932636,0.04769621327797829,0.09724956252149934,-0.0438812828605245
OMG,-0.008072201143474485,0.09566780618443357,-0.02484046808567177,-0.01180130650614215,-0.009331186724481924,-0.009100192702655906,0.034586284534109286,0.03811936848873702,-0.021681249935882486
CXCL3,-0.01880303563454709,-0.07652608311156475,0.04314960975257865,0.03516016342365006,0.008867724251341174,0.0059511181587870885,-0.008069458463345731,-0.011256682527464142,0.026364950563416607
CXCL10,0.029701347266204083,0.02806110859860977,-0.013617835438442616,-0.0026624970659944137,-0.022418000355034714,0.10723952041227806,0.05429302759993553,0.02050367697483699,0.043836450438462946
RSPO3,,,,0.015835538981592047,0.006219416104625136,-0.03135372836764936,-0.022318836142825735,-0.011763016289896159,
CORT,-0.023349019638069474,0.011219037487996074,-0.030951639083938838,-0.00797453300703277,-0.019648227795581102,-0.05426465155881528,-0.0027555502229370016,-0.019314805486240833,
NCAN,-0.07562583689691477,0.13372798048172665,0.0018103419210915063,0.027397643946800977,-0.008304755931847017,0.11332999227892633,-0.04922986849398275,0.022097227071950196,0.11251522639939018
PRG4,,0.08366841703588525,,-0.017132993370478012,-0.01159152073569767,0.0010735619597518425,0.009975102346133592,-0.01375291054121208,
ZG16B,,,0.04731079418308107,0.009971604944768965,,0.02375635362228617,-0.010095674769840985,,
TGM2,-0.031383566229837186,-0.05439223828575478,-0.05548707587308457,-0.022211814699738156,-0.004361719421702022,0.07931030965975926,0.028282174296368475,-0.0469026073896711,-0.029465303064062972
VEGFC,-0.02334902114143907,-0.027745657341028886,-0.03432989006004618,-0.020762744547688994,-0.01784319147091636,-0.03580987166946449,0.015037592904983818,0.12924399641160284,-0.00953185613110274
WNT6,,-0.03518888519131282,-0.024725247346797544,0.049264021250656605,-0.015971999605381502,0.08957666308734936,0.02643892700273704,-0.012249382612186808,
NRG4,,-0.026224005520740636,,0.006414088785725562,-0.016510605435427,0.022392927211705636,0.036792937070097134,-0.016373923474078966,0.07025753959517511
PMCH,,,,-0.02889197408170769,,,-0.01477727166947297,,
COL9A1,0.01650150678338777,-0.011574850153079849,0.011442544549617368,-0.021778012656713166,-0.00017719095773389122,0.07065482852634017,-0.02705772694231715,-0.018657696534343907,0.031084767029253328
GDF11,0.05159504008644811,0.0708616673303461,0.0498335658981896,-0.014954413107183725,0.004707120728101111,0.08492958648360854,-9.531057985445405e-05,-0.014311118070625902,0.020039781865721147
SORBS1,0.04875587306508717,0.04401408893143461,-0.04743869177652347,0.04418019719333229,-0.011801194826158086,-0.0149425419047145,0.043028681766312415,8.325764571279257e-05,0.022613013236395578
DLL1,-0.01251901385565986,0.0020900382531478345,0.02393416443939836,0.03266098101248752,-0.007623356598134625,0.07259683719415004,-0.0012134957930534371,0.020689384069138502,-0.054794050942994894
TLN1,-0.01984067626329332,0.07506954814027039,0.006681503050128562,0.03680181408137898,-0.03730493762886273,0.06491382594409952,-0.03487778512421562,0.05479900617891189,-0.001470240476363068
COL2A1,-0.021930700740303306,-0.02684199654961218,,,-0.010352986471472172,0.0070276810885641135,,-0.011427843796253149,
SHH,,,,-0.017803993110706004,-0.026245521168536515,-0.019707918350298427,-0.020312119553761943,-0.010906650655170394,-0.019356388639860597
PON2,-0.03418279691138536,0.11127075869278717,-0.06269548102847623,0.06643516846163079,0.02918653252124308,0.12413953783363366,-0.04574563060893265,0.07856637523157482,0.03811952191238703
ICAM5,,-0.026282196835154963,-0.031826946224360664,-0.02774878692245238,0.027858153402152863,-0.03303469157549038,-0.02371487722379604,-0.02130009958529002,
HPX,-0.02491069061965799,0.045179865540611645,,-0.01550292803344917,-0.0038605907419376325,0.09479363105294751,-0.0057025634347072805,-0.00205441208498431,0.038550206209888256
SFRP2,,0.03327431558731698,,-0.02027681873684776,,-0.020008040266535635,0.016246589506309334,0.04191024068930842,0.01102007282257586
CFC1,,,,,,,0.13914884779668354,,
CD70,,,,-0.03446482253161813,,,0.013183940554670188,,
HP,-0.0435153912801128,0.05371469991746933,,-0.011470679068702416,-0.032967134137460226,0.05923249480765621,0.007584924563630595,-0.017325671140760987,-0.01084182912089311
CXCL2,-0.037179955732895495,0.052571651170675575,0.09526367560858735,0.035924277532489834,0.015963690071737924,0.04798794657091964,-0.025121843848322948,-0.005403865935353579,-0.04981758049574753
NPPB,,,,0.017087678085687855,,,-0.011125454988874307,0.0809197462466285,
CCK,-0.05017364754304954,-0.0803980992601918,-0.06192151092952404,-0.04470036579627768,0.024828418001198026,-0.1209747591623104,0.06087589587963024,-0.058090476271859544,-0.0426952532549231
SEMA6A,-0.03316185444042237,0.1471282779641154,-0.03819849710778639,0.019397687978323044,-0.02632355058025758,0.06463679255667353,-0.021592871613707054,0.0045441054858147535,0.01250818594667567
IRAK4,-0.0367165917619791,-0.001974016466787593,-0.02323333437814088,0.04848375679427044,0.022371157933779372,0.07105255740177929,0.009004880455494288,0.06864775295941405,0.03313418987652275
GSTP1,0.07576495725287573,0.07342924327183069,0.021182274250620838,-0.028159377897701194,0.06343738330174797,0.11616971183569143,0.021582023267506044,0.0408140303671564,-0.04598027841584324
VCAM1,-0.07946499488385508,0.0013287039175706049,-0.027859200199774305,-0.018611683262725706,-0.0017243827736077848,0.0875832500415082,0.02767325100061999,-0.007894763996515664,0.05637868682561961
NXPH3,-0.019173139564654024,0.08396291034114035,0.019789941177222804,0.0015287763222458825,0.026937198871033564,0.041593252167079015,0.037882080984747615,-0.0007948948447673462,0.08981584211039917
MTMR4,0.015983453622807457,0.05135944942086643,0.03791720761725778,-0.008021317299494306,0.010542156699168291,0.019607828434089935,0.022826472437913973,0.04006981765934581,0.03831191820064798
LAMC2,,0.07680620028203368,,0.0530588865114285,,,-0.014005706628671559,,-0.021426749261686927
IL10,0.054691914967007454,0.16033453493784802,0.07036252518292281,0.02395828105114883,0.05402914383152046,-0.03289719078801464,-0.017805261357318827,0.013956147432377173,-0.020668157375622043
SEMA4D,-0.032013261102656926,-0.05105606787064474,0.06192055126317231,-0.03107774717883889,-0.04150572369402062,-0.033360265757629654,-0.021257379276288093,-0.005522048299157316,-0.01071940680368018
TRH,-0.0214388819576997,-0.046732995974115205,,-0.03508335983704973,-0.010188123614338915,0.02531253501654674,0.06718911708707764,0.027592003596082756,-0.047359458747206616
SEMA6D,-0.0009528532123170401,0.11993585331342249,0.011525226165328301,0.004494613627901102,-0.04870049085804689,0.13824731734543727,-0.0758190337508953,-0.00863025040842331,0.03514617604342847
CEL,,,,,-0.0201001066283884,,,,0.08981008881521689
PDCD1LG2,0.015586533486212749,0.018317680777295602,-0.02302728467174829,-0.02062541677266177,-0.022652409794616808,0.009746403919480671,0.048047370977672324,0.009958373693244364,0.0163611456251418
SPINT1,-0.04567502591906784,0.0931756758567024,-0.0017840866636745526,0.0008391742767017708,-0.027174783923182382,0.06383785494485163,-0.024331854697671258,-0.01844076786081921,-0.04233524854496624
CTHRC1,0.007564448461902206,-0.069826051714503,0.019020265556561274,0.0231651810180548,0.0011693287854875332,0.08852043066314026,-0.017907767937413225,0.08465690128900127,-0.051056443959593766
PODXL,-0.01426227233474256,0.07538805119024641,0.027683628136019208,0.016403665759488446,-0.010395742576485496,0.10461072239384987,-0.04689630549056389,0.11334942625754868,-0.0197548553030765
JAM3,-0.0127173841541688,0.007987784798051043,0.004837424614997584,0.10794571159422882,0.0026707960665024438,0.05183962048432736,0.0032531269378222594,0.05125418886589436,0.004609997275897387
TGFB2,-0.020668128408943758,0.04688337831491069,0.03755588325808052,-0.013321581431415475,-0.0012621219516033098,0.1338601496243676,0.002580251235705873,0.01360672314644625,0.05558289434015481
COL18A1,0.0074242171674389155,0.05748714410914715,-0.015179154490150351,0.018640459579975944,-0.04684429377031063,0.11226908894520432,-0.03640869560972695,0.027293754300080922,-0.05416953784273641
NODAL,-0.03391741265377051,,-0.023814558638665606,-0.0024185495146841467,-0.024538043036526916,0.096639079700559,,-0.0021721040141162167,-0.03223270894833837
INHBB,-0.00019392182268001317,-0.019762060254481694,0.03161123342287625,-0.007013999546877095,-0.03071001262397627,0.03664672100952091,0.026678293131373293,-0.030353316507403028,0.0953274432056197
LCN1,,,,,,-0.004171339265496714,,,
ARF4,0.013823722756639832,0.012429839101457322,0.01241484117789069,-0.021840670093652734,-0.015725202990905036,0.08702873138690811,0.009546396142508276,0.017152415610593115,0.05422269208720367
CXCL14,-0.05934145763559876,-0.030586100100986228,-0.04619029074261124,-0.062365868451924586,0.028927051357413098,-0.037541181376035286,0.0026721869506086864,-0.0029775102553563485,0.04458865364042175
LIF,0.003214840656527441,0.027824741482005987,-0.018687688673250196,-0.04006119350778145,0.028437834685095004,0.08493265121753853,0.007951816053716856,-0.023244296446491456,-0.01486105883864979
IL17B,,0.05017189424149971,,,,0.14165572693175388,,,
MMP1,,,,,-0.010188121391829135,,,,
MATN1,,-0.02255279286541551,,,,0.011230393272564282,-0.011265181979487428,-0.01142784237411267,-0.021674192357208955
ADAM28,-0.06051013781714897,0.031263169206572135,0.024390705490357052,0.023514521097719884,-0.00795598795081088,0.05802079175585166,0.05761830803489757,0.00031335123670984223,0.062145874160219196
TCN2,0.018105018484420973,0.03032153673477142,0.015585340842398088,0.02092218461360859,0.020171818351162676,0.13249031754135224,0.03937419660421428,0.01826118904066206,-0.09545036640192336
THPO,,,,0.07367331821045359,,-0.04488892938377618,0.07438348659665865,-0.01142784368685771,
CUBN,0.002798444251611356,0.0903056898242116,0.04418158180528084,0.034718293459861244,-0.02558765279575343,0.0864265332886788,0.04212505034514954,0.009331218638618015,-0.039604994596744825
TIMP3,0.03728979686734653,0.002387870469238974,-0.05863607564682861,-0.0007130865981376109,0.01243541120475433,0.10519083699871244,-0.05566025191832612,-0.0009994415272123833,0.018594717122042234
PIGF,0.05277052371282095,-0.03570959586463134,0.03475827913133576,-0.024485644113363285,0.00020686323603870649,0.10817467989484233,0.04038445315454719,0.041112726401697414,-0.024127646478434295
CRH,,,-0.0072148726097303354,-0.02008177740706156,-0.01035298837107872,-0.03383054415156135,-0.017734026028506437,-0.015630346746700916,0.017628650471506784
BDNF,,-0.04085369913553166,-0.013971968174719749,-0.04824316854082063,-0.022571151390585572,-0.086588661737658,-0.04755726974586846,-0.012870687084605311,-0.0464371454107831
CCL5,-0.05628640007670121,0.013026300078093345,0.007837378822022588,0.02602497199226754,0.037004006038858166,0.08152338897232092,0.051229062201575075,0.006009282401567257,0.03636665554077397
GAD1,0.10615388754978489,-0.07933491048417803,0.03671422181608051,-0.022370484762175347,0.029875187220817574,-0.05416226421187244,0.04997811013284692,-0.030504015610425976,0.006782890242936242
COL14A1,-0.041561074745354844,0.013797776256509922,0.008567852095480133,-0.006073515462750085,-0.030656026206671023,0.19960534425766754,-0.024470413095930274,0.07475443409989696,-0.01899803080461786
HLA-A,0.09657647992017832,0.11528411741909922,-0.050640554554689854,0.010571791772858354,0.019666874316016672,0.14593527978180626,-0.012774140692567736,-0.0021602955742777968,0.04982409149827883
CD5L,0.007955288518253044,,0.06639544852050663,,,,,,
FGF18,,,,-0.015954821973760053,0.06448141218128857,,-0.012071086304508753,,
ADM,-0.043664826501041254,-0.05628016083332996,0.008933173698138905,0.015451482918263943,-0.0070481780500796344,0.08077683940669796,-0.06286185311888198,0.020684308069458625,-0.04005013098407524
GNAI2,0.010086416010856771,0.026829265888153635,-0.013505372388244128,0.014802902343217246,0.024934358807358732,0.07973754271006593,-0.035841586062555005,0.07207035976093647,0.0034885437987075586
HDC,,,,,,0.0164816173959129,,,
COL11A1,-0.009681932438526226,,0.04668594064316511,-0.004190661494155192,-0.029234527313027746,-0.03999824124204922,-0.023054442067485182,0.02790553611504325,0.05581083995735112
NUCB2,0.01103420439887479,-0.007604194150383221,-0.00939326100371013,-0.002361936131119841,-0.022673669861287177,0.04195837227645707,0.04931402966851969,0.005665359379402325,0.025145373543410354
CXCL1,,0.05821937697098641,0.05390923680466499,-0.013785182032374168,0.021754123577740786,-0.04230147986152294,-0.014312914107233706,0.050165711879397466,-0.032579476140611914
VCAN,-0.0014818472053155132,0.028131765533433408,0.0027994091624040335,0.009553016635008649,-0.026759797685755267,0.10633822099641088,0.035940609173699456,0.04261074424254668,0.04020330926414061
MMP7,,-0.08669473979883052,,0.007058108627936094,,-0.01605834200722762,-0.011125454928088967,0.09862927902650462,
PTPN6,0.01510428299781606,-0.0528306708442042,0.0390528550897583,0.01876731019095445,-0.004982933101250403,0.11103582588836296,-0.016788169833760115,0.03081436894493749,0.032617252227874906
PTGS2,-0.03532517547307105,0.032234634153963,0.04167257019267385,-0.0035064554072336096,0.0020241890385429393,-0.10517365710569235,0.03416723961114297,0.026838835346403196,-0.02679482190893551
XCL1,-0.02093645363721937,,,-0.01735941730341869,-0.0108332105934666,,-0.018273143444103617,,
CD58,-0.027412150536212525,0.09680815295948272,0.04940727578730573,0.03243224195394063,-0.020789187543863264,0.09900083527435323,-0.013198011043231737,0.08290809806238834,-0.019841615161800972
TNFSF14,0.0068252363231067325,0.06924826654663775,-0.033439428579014385,-0.0269368321315656,-0.03049187036789189,0.028478883857117165,-0.02030204526847041,,0.02565548645666581
CNTN4,,0.024337514990644175,-0.02617627801919408,-0.03119799603028993,0.049219539002032284,-0.050261816668766356,-0.021507402043776724,-0.03593950200307695,-0.007765144594329085
NTF4,,,,-0.021958902679330657,,,,,
INSL3,,,,-0.015954818844314843,,,0.07393949702852869,,
BTLA,,,,-0.025325146246503945,-0.011293982680189432,,,,
MFNG,-0.011532324680990533,0.018369888114815547,0.07030005002349382,0.03238856371185455,-0.024523562885722473,0.060871977145303485,0.0018792697541102437,0.0626012469335772,-0.006512298075939929
ICAM1,-0.047873762867671955,-0.0024921240288191104,0.00577192945943617,-0.013116821577641317,0.0271665287326163,0.02572369234653083,0.028999930511802535,-0.0161121321466063,0.053410487910312124
PROS1,0.05778273660020545,0.012305914600186953,0.026893018987404756,-0.0410280784755031,-0.0005624813099151993,0.13337579512065445,-0.023697337351645576,-0.005450336715040006,0.035832347403086134
CLCF1,-0.004469010005461358,-0.0568732250917427,0.008472520832915933,-0.012610677413307451,0.02556171121329369,0.012689421212902174,-0.035356336316023564,-0.03403274829510964,0.00604693994164544
PSAP,-0.011505756627700448,-0.04729742681646185,0.004003196903712915,0.017566509864214964,0.014011273363428965,-0.056546747251278465,0.04802465640076275,-0.010282939645206072,0.08640272741293954
EFEMP1,-0.006472631472889883,-0.022567442300780578,0.04208242615284478,0.014561226524918225,-0.049857735074944745,0.06516393463612626,0.026778726296175136,0.05994775941085117,0.06468875900157582
C1QTNF1,0.0227226104642837,0.057801251601229925,0.032234385834267756,0.01675984010043273,-0.014630821180602738,0.09209841562321937,-0.031147236225753272,-0.014493942765797676,0.057389071370465505
ALB,-0.0017842425016682474,-0.031921036142236715,-0.03619456590559464,-0.006479214204577524,0.02925210931658192,-0.02693584833181752,-0.014005706270161877,0.032028239069974734,-0.035791813621882995
EFNA3,-0.005526663182118053,-0.023119596512129546,0.0028752797124379542,0.0007651436931119762,0.03606230432138253,-0.05462559279750039,0.05341118558612644,-0.027705787211973445,0.011581653911544813
DRAXIN,0.13014996594398237,0.04751123758002809,0.027751486953601384,-0.021103424838492216,0.11504002626291539,0.12328417748186911,-0.018909370860146893,-0.008333024937581444,0.04263382035954169
NPTX2,0.0022662239650808823,0.016483763794422197,-0.06355495923140257,-0.020649076198409666,0.043240139874996406,-0.13075918051692034,0.053642924802470064,0.02658624903411576,-0.05408338771347165
FGF11,-0.01825807147960515,0.04723604988536781,0.05043723794991097,-0.008580465634888913,0.0033195914475591644,0.12431012564750193,-0.02287592139789454,-0.016392258189458015,0.038135660394265296
CD59,-0.054399771442944195,0.07848924866888668,-0.006670019898319745,0.009169396679745246,-0.01577076345833056,-0.09712930430186668,0.020905141777848777,0.019991679703041415,0.08359838301106431
