,MGH258,UKF243,UKF248,UKF260,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HSP90AA1,0.02394568683485733,0.0027506608812157243,-0.050796403278678945,0.023241793531918235,-0.011583555850873464,-0.05098643186506546,-0.049043758179915915,-0.0977358735133208,0.013584670589452424,-0.05337820292831921,-0.03760299981750039
BMP4,-0.004002756539302578,0.010780467887484853,0.015531235109063592,-0.024948312197772056,0.07671226705026193,0.05609351725300929,0.03553597709667731,0.09112499682205764,0.10219436999501452,-0.01864546197746808,0.03640194713748224
SCGB3A1,,,-0.012544741378496026,-0.015309398047924295,,-0.02062018837226997,0.0203343647621939,-0.0432889062380947,,0.007560925613705786,-0.029012835873443794
IGFBP4,-0.0546156270055978,0.07696580587044814,-0.015912754246837014,-0.043860732708990456,0.016053755024320663,0.013029181438856405,-0.00806655702720641,0.01913509922439532,-0.011415151973064147,-0.09059114475894665,0.014677184531575654
RSPO4,,0.13699163295377023,,-0.01766953396899936,-0.014048416255586268,,,,,-0.02377788510585691,0.1241859268089191
LEFTY2,-0.023118149642397737,0.004141122941259115,-0.012505262670007171,-0.027425848080150566,-0.03459634175270167,0.02694561920830254,-0.023772615347691435,-0.026001976296468308,-0.006212453980263882,0.11813792283168022,0.10554288122833463
PF4,,,0.013481275169687081,,,,,-0.020727248245313187,,,-0.019703629907808398
ANGPTL2,0.08039569800188558,0.05819310432426952,-0.004946680608026857,-0.03654450518851919,0.012881279279322743,-0.0369290606428193,0.01650201646757668,0.04107689542345576,0.013563715632073599,0.01690435401427906,0.0008022614342776137
LRIG2,-0.020542385543066026,0.014582136811353482,-0.021059023984721183,0.009216353671770545,0.014685435817022334,0.030684708553798994,0.051486559224562536,0.047457195715090286,0.027484924068477173,0.03917329759287075,0.05589189153911765
ICOSLG,0.007784544494113637,0.05338407002734726,-0.04889636610089886,-0.04927786286072484,-0.0003881371069306763,-0.017922364643781104,0.04782558939930503,0.08094391728893327,-0.04821328583170215,0.005274017504543513,-0.012695209508183529
WIF1,,-0.08063053284899119,0.02278984551006861,-0.01800889293398571,-0.01084083007810784,,,,,-0.02210384737716782,
NPPC,0.017637948524750032,0.011967714587245954,-0.03891714788559766,-0.030823140564696896,0.00472869046882363,,0.0016703686754703695,0.04521880861261115,-0.03266197226818838,-0.04261446572304632,
LYZ,0.05892834046180245,0.03882686896799071,0.05535366085484201,0.0014431191475416615,0.008736447412207948,0.06537974032264311,-0.0013370383630209146,0.04282457950714667,-0.042157010645764596,0.018526800367912606,0.012326382129267175
EREG,,,,-0.024865226735759097,,0.07562952580504209,0.09688027377467694,0.04365792014727082,,-0.02961575679616353,-0.01573266302228932
SPTAN1,-0.01865509507409187,0.08698561840867654,0.05348993647362819,0.014341307272978221,0.07080987464237268,0.026522269220000706,0.03238644396689324,-0.02480136747138124,0.04258971478989616,0.09228875463948691,0.06160295813000974
PTH2,,,,,,,,,,0.01250801425287963,
LIPC,0.0022905853650898953,0.01542801572084102,-0.01593152271662311,0.004038833907549759,0.06338333594944034,-0.025545816838723538,,,0.026163775004667635,,0.008162708188732114
COL8A1,0.011766315871838054,0.041554102268351864,-0.046692598699495116,0.020826411550358838,-0.0006344072461582626,0.05388758127373685,0.03752915348648183,0.014518298234097258,0.06010949929264152,0.0004947357124265039,-0.005017426028339089
GSTM2,-0.034587512516926065,0.02291896555498877,0.008888910144078332,0.019153848111887844,-0.03340071266485535,0.06570407195818215,-0.01503949788031302,0.001994516551624662,0.00839134154819918,0.037974535698376125,0.0029231918549681053
SPX,-0.05985535313271184,0.0014875539687321671,-0.01226532274385447,-0.010673260214227945,-0.03833995041710584,,0.00417016851039759,0.18704558186787937,0.0005479158920196098,-0.02444673652262424,0.02931548151224156
MFGE8,0.07236179399059438,0.026946676015792367,-0.03597778679025363,-0.0019635799838781734,0.035998408746701585,0.029886283881874632,0.06961191112524281,0.03725062435565523,0.030796470625509102,0.00012739731363717836,0.031159019829370364
TGFA,0.015391501808830504,-0.0016297692234730522,0.027375622026619806,-0.0361481294477013,0.01554967446802164,0.016373502078009645,0.10560870634373978,-0.03345272919402585,0.05327512802443675,0.01830841131571021,-0.0276001037373526
SLIT2,-0.024029514863508655,-0.050593401004581505,-0.04825169022266531,0.008268269718372906,0.014759232272587903,0.0708633889545474,0.04939778790219372,0.04784185770547504,0.008767308116488225,0.0024751327740125473,0.02323300310147436
PLTP,0.0031574645055630632,-0.004382375419124552,-0.06412980747837846,-0.10589864168275684,0.04665685466903146,0.012581113748984728,-0.015573412669157745,0.040249717570406914,0.036899202595030184,-0.0519629836658778,0.028849258556333995
APOD,0.012631449916982448,-0.0049016829667288325,0.09223564234465909,0.07692417597152086,-0.014296571466627491,0.07242060152891006,0.07291073530177991,0.07261615202957739,-0.011168635699911776,-0.05202832588669514,-0.03151971148655151
B2M,-0.0180296339589238,0.08203019471292314,-0.10831250972435871,0.0052612129675911595,-0.045999945109450505,0.035146981158954836,0.005303726562185678,0.08544546309589152,0.025763465941078773,-0.06878095802979853,-0.03812954877715291
OMG,0.03944768027451981,-0.008231684887370576,0.11176373106510322,0.06842651695813229,-0.0084084974485703,-0.012938799098611387,-0.00883943821873263,0.08909324471746612,0.05104735705059897,0.0009830753639101697,0.09459837692031231
CXCL3,-0.018803030021264138,0.024270063861436233,-0.03213559561157606,-0.025920013375183317,0.006651277059527089,0.04069676096213523,0.06656361890369226,0.020164420414650053,-0.024244096010821968,-0.03320163336264458,0.047248718276553844
CXCL10,-0.010273589400738624,0.11289105089758285,-0.018900110400882422,0.03881669649097267,0.03173928988577044,0.06978889942388265,0.06200515246993922,0.031561271800122054,-0.03266196871673662,-0.03249029189488584,-0.05019448839229423
RSPO3,,,-0.017040437227167086,-0.01710700657359064,0.04528039494032388,,-0.02755562794523636,0.13099698590932954,,0.01148190994948093,-0.014042016913481684
CORT,-0.02334901266767084,0.05451310300192816,-0.03719964362339011,-0.020761935381904434,-0.017567869967685643,,-0.03193249550718716,-0.021690011803446388,,0.02957064830623914,
NCAN,0.060174721597294145,0.08104431036786297,0.007685439367400729,0.06469340313468022,0.046501260972390865,,0.007030304036032977,0.07078825428576936,0.049260922414061305,0.09469563311057562,0.02960305152195438
PRG4,,-0.04117581576143442,-0.018865794757603443,0.018133484595597785,-0.017953318273730586,,0.02807096614371872,-0.019440864085533922,,-0.001468167535215074,-0.005928527167009151
ZG16B,,,-0.01739577004732238,,-0.009597728043126651,0.011361281964882142,,,,,-0.017508883890919733
TGM2,-0.004040063741748692,0.07130517187724575,-0.00889897198426539,-0.04994221713805083,0.027674156401806347,-0.04226043180229709,0.0656072438051979,0.017372907594251374,0.016456586928333242,-0.03549278469689915,-0.01615189331681389
VEGFC,-0.02334901417103999,0.023633662845927224,-0.023953879651811553,-0.018854585369242834,-0.025844313693865688,-0.00012224388301890015,0.016078888420166776,0.0682050143277109,-0.03197836213610798,0.00033023844027482913,-0.01047680451420622
WNT6,,-0.022584011651955133,-0.0031017475719723807,-0.01687732996465529,-0.02135940143176257,-0.02577295662144688,-0.0307263688536122,0.05444936115752472,,-0.007884425523859576,-0.021145575781471863
NRG4,,0.03112284424116517,-0.011554148379945825,-0.017446465235075793,0.011556961230535262,,,,-0.0256781629000668,0.0172569515340705,0.015022343503331712
PMCH,,,-0.013316777805092599,,-0.01404841557759845,,0.06659352743702968,0.10913316153284082,,0.06426638119184451,0.07296803079919179
COL9A1,-0.013971160727350381,0.03992723120634701,-0.0348968157524245,0.03420485170281833,0.01841244319756533,,-0.00873503197767459,0.09780630322499086,-0.000276050607175889,0.017442072073978777,0.0047526005375959
GDF11,0.0012086282417709477,0.002910610063667722,0.06410030733580664,0.06746868824337396,0.013426931196950855,0.03351714955913832,-0.0033872291924291675,-0.01305464715520748,-0.0237887758944044,-0.05114410769192264,0.07906445360230394
RAET1E,,,,,,,,,,,-0.01540399450928803
IL24,,,,,,-0.01453431776088068,-0.02122252429688121,0.041279546281026085,,,
SORBS1,-0.036632693946239664,0.039338635442273284,0.00045424961482394235,0.0011131374303937087,-0.0011518629680533055,0.029620809609841012,-0.07629210802409624,0.010405447048102682,-0.002925650231770026,-0.03581451940339526,0.013092973561434412
DLL1,0.016399265837716358,-0.027435138508347823,-0.010454174691232778,0.012570387302765182,-0.01797983866664111,-0.0035452082477189705,-0.00960295897658698,0.07750505854300922,-0.020041533548574797,0.06664011049767249,0.04914585082594836
TLN1,0.059659421438857926,0.044915597942147376,-0.07601321673143699,-0.006453977774563458,0.009617387651285253,0.0404142544354944,-0.034075023644776395,-0.03632318033526681,0.0038618225797002574,-0.030311036169712192,0.013920508576208565
COL2A1,-0.02193069419331637,-0.020762999673310113,0.0725724930296423,0.02191581841026201,,,0.03365888864245382,0.05714755659703283,,-0.007189063927647964,-0.020435880679783882
SHH,,,,-0.027733178800385762,0.007242903270169723,,0.041638646423909735,0.06696788637715678,0.013394542167266939,0.009912870801958075,-0.011435817480736105
PON2,0.02004287269777725,0.05141707050986008,0.004974542196831246,0.0403002148370789,0.03599746727329964,0.041561947893343075,0.04126597491943384,0.11389831266010328,-0.032649309111544546,-0.03173243292340765,0.06020198391447837
ICAM5,,-0.03137450187436599,-0.011175610467888097,-0.029012335137559343,0.04069681952580569,-0.013758517573761862,-0.0019174741334264049,0.09000248451679858,,-0.059846750048491264,-0.030279925009185412
HPX,-0.024910683183052663,-0.03759488615377402,-0.03134725865921178,-0.031035438834222863,-0.018834946437892852,0.07261390977372546,0.006950299736698453,0.06143014868488193,-0.03442781809551006,0.04448578357357793,0.07744626165051394
SFRP2,,-0.047912694914285806,-0.01667826709369396,,-0.01569769618756278,0.0918635630824492,0.050129270878432906,0.015993037732888224,-0.059883889752218096,-0.06899877457316801,0.06255159186100119
CFC1,,,,,-0.012078832127275759,,,,,,
CD70,,,-0.030470781144144397,,-0.022531251105919956,0.021231671482817474,0.10450263754919248,0.008916717111559362,,-0.028713218364031765,-0.0025148501892254833
HP,-0.043515378289433596,0.024929630990187086,-0.01900554667806019,-0.03483578854080981,-0.046685946780300344,,0.023489015839418315,0.008316168249647857,-0.016509704853150568,-0.07226920906554507,0.059954824264994315
CXCL2,0.11780513559013617,-0.012973823148346412,0.04345014859392109,0.024388174014799424,-0.004119892426148226,0.05306784682352764,0.02902422888852733,0.0012607604911153369,-0.004097140170977931,-0.0173365360426942,0.019964400471042275
NPPB,,,-0.016183930516179473,,0.04154178625960064,,-0.0025769857126628905,0.026140197912257603,,0.0699252946348902,-0.014244063892628028
CCK,-0.007141738967485611,-0.09548828594724464,0.021511438097041525,-0.018766714586598073,0.033236852517578595,,-0.007622970531020289,0.059561625314566734,-0.01449284780674515,0.07627901254430042,-0.01847839613080655
SEMA6A,0.008650276725316989,0.060485916050687434,0.00730554832627776,-0.024594786748158824,-0.004137163800594541,0.10595346909645609,0.04067445102924995,0.06676916827151781,-0.012456138422991737,0.049974994697011894,0.0277519413714212
IRAK4,0.013289996459538652,-0.0022554329734399774,0.004570432245564162,-0.04438773902013224,-0.028299429809587228,0.06103693514188803,0.0030950531571142838,0.021558509576395993,0.021920571322014713,-0.04061167122584269,0.02968852229956816
GSTP1,0.01151530375367393,-0.016462818485205054,-0.014061282542588984,-0.019270418349560434,-0.007734003084251196,0.008498990902214574,0.031815838866808645,0.05171908251545749,-0.044863741350999825,0.0351673729222528,-0.03036666954593532
VCAM1,-0.0033441144772284504,-0.008970760004215008,-0.005040198440934783,-0.030126100903729663,-0.029410303930920766,0.0275847489962942,0.0550905284717596,-0.017110160210007334,-0.04248883590788108,0.06933637183822293,0.11675514613542214
NXPH3,0.02991162984242466,0.03578291866698213,0.00414758387576768,-0.03973953323818184,-0.011761414983018375,-0.027426759978716898,0.046609910859898726,0.08315243823875317,-0.04222016424574744,0.037120343196895736,0.04819601308751296
MTMR4,0.02707535565002032,-0.0488097513821061,-0.028379168733843888,0.020774169046713385,-0.03299119827975362,0.03719714761555959,0.01652853555358273,0.06473109727972656,0.026482707202601465,0.014165719620473846,0.007870551274948815
LAMC2,,-0.014163948951358427,-0.01270269321221339,,-0.013314906268114966,0.05132350989454088,0.11010868460565261,-0.02678667279156354,-0.024826814218469023,0.06827934750396715,0.004295100928577026
IL10,0.015718556297601334,0.044206833885816595,-0.026839394512279065,-0.033911840203777376,-0.041631145713200784,0.0636749294797547,0.04964468761315763,0.02289341775872521,0.06282889474215367,0.03630036583174936,0.02351726771909063
SEMA4D,0.016737393788672363,-0.03466493560591626,0.04115853399087752,0.056342202670526934,-0.016439589123351517,-0.04052401070637985,-0.012257988034619947,0.10230504776068564,0.05161105800136517,0.06657775059645894,0.01875939752672085
TRH,0.06658381759427619,0.0022914800064592544,0.010490198347817553,-0.010765610331092117,0.005398941463711753,,-0.008409606287214088,0.04045693909061458,-0.016211900878962425,0.050308336822543334,-0.0159543067876648
SEMA6D,-0.018229734999391605,0.038842008042097025,0.012820599767491584,-0.020883964661119234,0.017801115902840652,-0.019585451519626422,0.029260713777449213,0.00739374192194208,0.05889508423838563,0.06194197462944802,0.02023051768698209
CEL,,,,0.04928948987233484,,,-0.0321382690916955,0.18058258306964775,0.03843486952486086,0.03360718765751324,0.012517227910518632
PDCD1LG2,0.030186026343231753,-0.036521612543660244,-0.014425370676710972,-0.023936401455302028,0.015968353944847875,0.10817233963257913,0.02327067975974033,0.04569501377272081,-0.022724751114316138,0.015316324993011776,0.0893047641442197
SPINT1,0.02219394060820596,-0.050835136062717716,-0.03213560410561401,-0.028715114345183704,-0.02313174002700175,0.026955900422961445,-0.019434147961491784,0.01225169946809975,0.032110052955579,-0.019865589447520565,0.013435888567617297
CTHRC1,-0.028047377175576888,-0.08004724167688813,-0.005309447198536771,-0.027584121678376067,0.023186071539962407,-0.04288703786533602,0.05449753291387283,0.11797214599128586,-0.01912291723168184,-0.04962759689682862,0.03632918083410093
PODXL,0.10526144889348361,0.09627097054325646,-0.017493506436821144,-0.004793989371365765,0.04094201056728037,0.020605720933803646,0.03595771526714786,0.05397071672207851,-0.02475149190857295,0.042443910273017436,0.014821187940196327
JAM3,0.04814274735208817,0.058053823559375134,-0.04082038555174234,0.01459877175988411,0.01791324920660561,0.059674595716307975,0.03127990116932289,-0.006707655266841325,-0.004799158700677719,-0.014383840804781094,0.0038891261399163677
TGFB2,-0.054310554010107634,0.06343911978067751,-0.06546182519205274,-0.05895276937844333,-0.00875337429217745,0.042636647342845224,-0.03164029884361708,0.07715930261483364,-0.007949249849238296,0.08290869212913483,0.006146472320366235
COL18A1,0.03448543464900923,0.08020495417711561,-0.057537827032215445,0.007588825119004379,0.024029603546821113,0.024610513640439563,0.05667115350564599,0.0397751639904208,0.035602361526596224,-0.09174732186673355,0.01983563433356858
NODAL,-0.03391740252838236,,-0.026100477331862503,-0.025928916807313237,,,0.038296846982077054,-0.025194806785604186,-0.008262255910396572,-0.0200673796873075,0.1326388620513005
INHBB,-0.05141127886259725,0.04033188657476134,-0.029965430359309427,-0.005517161559104835,-0.000604229214775723,0.007112238554258236,0.030142496326523906,-0.014257992458031854,0.08178464817951257,-0.019459107976637083,0.045710585719749876
LCN1,,,-0.012702696070371085,,,,0.06698380424454707,-0.02379330828134684,,,-0.016133863398566047
ARF4,0.01507422973607012,-0.007120825957996784,-0.0761864232784061,-0.022960417800223162,0.01927365388910254,0.08745560483030963,0.025433661853597436,0.09638334633308487,0.04274897992775902,0.008631049754210104,-0.011975462283545044
CXCL14,-0.040000105496386974,-0.00019439694342319455,0.0052231729212461175,0.0442219551132001,-0.0013169447087709152,-0.02817908438160124,-0.056736123254497534,0.02457936441136115,0.03866274125258837,-0.08514866414823272,-0.02105102168985925
LIF,-0.02895722991482931,0.06325239581656379,-0.05783285317215917,-0.031962286696220976,0.025263273517089048,0.005537432730125803,0.021754740961796467,0.014219294192979046,-0.011884796912341025,0.00020994803076032222,-0.010771511177949743
IL17B,,-0.039243667001874746,,,,-0.023163829198566837,-0.01386400742364123,-0.026378808581049195,,-0.02496568503254781,0.08122729618714752
MMP1,,,-0.01751276415130216,-0.010765607982605277,,0.015505354053762032,-0.0463952246300104,0.00414979668923758,,-0.01807842729029143,0.10773427333584233
MATN1,,-0.030920352113396877,-0.016678269366508198,,-0.01070955190815388,-0.014534319855832784,-0.03155147485585066,-0.03156271000972612,-0.025113522374108525,-0.02572981861848508,-0.01940384628683452
ADAM28,0.010118631659435887,0.058871513290869606,-0.01158008410325695,-0.04199059914280702,0.02997163881944905,-0.0014572177546774456,-0.012648963898687552,0.044954840344353215,-0.0312438009742125,0.04174075483382366,0.024190071333977922
TCN2,-0.07485429165895824,0.08877915119328855,-0.0886000701416128,0.05854204769233912,-0.00974081771321237,0.06079855597438586,0.0157173647750331,0.012715589250205923,0.019484384366513077,0.017511590072219984,-0.015566131421377227
THPO,,,0.04382583929368077,,-0.02198624569439727,,,,,0.010834460521760462,-0.02100533021563625
CUBN,0.06610177533898745,-0.01652167261974802,0.019363639166859726,-0.0270380209068788,-0.03942530510651121,-0.013103388606322071,-0.0070995845549036265,0.03511400161022667,-0.01936412557114374,-0.030008585199330907,0.07634243138746614
TIMP3,-0.07919949529478695,0.019135219651926418,-0.013352698471797413,0.041823085930329434,-0.009455088633450029,0.03069826810119632,0.05817240120523017,0.016660074654193186,0.022241821850558056,-0.09713634469811294,0.007723329424599297
PIGF,0.004284800388399716,0.04754831314598066,-0.038889094524445535,0.014619912845432492,0.03832782913285591,0.022705135383262885,0.020433751103329435,0.0467683155358351,-0.07141578804269524,-0.01712452153389765,0.015676533084067034
CRH,,,-0.01488272081047483,-0.010939820008514275,-0.0005655112728257254,,0.017643438464399152,0.03334272452988509,0.008308746748631015,-0.002380340334202052,0.02886103431603519
BDNF,,0.007292660475162234,-0.03496396134849735,-0.008156449821393411,0.04765217406110727,0.09639291444782752,0.03875956414651142,0.0017351901326220424,0.0589563988374053,0.012530687367380989,0.014015422380529994
