,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1
IGFL3,,-0.014337201831473138,,,,,
BMP1,-0.016327541506844012,-0.016841762309911135,-0.013929920850410313,-0.019747305292454467,0.06027594316921755,-0.010806891087977813,-0.021086573839939907
NDP,-0.045296131361246245,-0.051868815165417054,0.0206464554759134,0.02005083126669256,-0.03957831282648079,0.02087995233569609,0.037886031257165366
TNFSF18,0.0657892675640767,0.05094474475968612,-0.01433915937630401,,,,
IL36G,,,,,,-0.013349797908297587,
RTN4,0.007256910772071428,0.0430224633366736,0.02130262873504284,0.019666717903142537,0.06778105897275669,0.07248752657440878,0.047130751228355486
HEBP1,0.01142225654611397,0.029051259531246983,-0.008944339785545152,0.0312544393741174,-0.0681839906046949,0.04265289651394806,0.03731869448711658
WNT7B,-0.03277737432855113,0.17350604161913452,0.072606071392323,0.03831968577450101,,0.14535573148091496,0.028904886695167817
PTMA,0.019187767587730026,-0.04858851650042333,0.031336503096597385,-0.03453986532462159,-0.01574587617888491,-0.04979028433624277,0.004286570804398237
CEACAM1,,-0.014042314623476814,-0.022552081623094786,,,,-0.02112884657407379
PDAP1,0.03604309748195894,-0.03562429352384612,-0.011779660339421648,-0.03037430692345433,-0.06715211989486661,-0.026042359346290397,-0.0413714800021638
QDPR,0.02666065725500689,-0.025595105157025306,-0.010124226656481928,0.053296566240844855,0.01737336768577802,-0.06917845282321947,-0.03948911191913768
POMC,0.05536769670778711,-0.03611526132120332,-0.01663802662624982,-0.021956512830161624,-0.024944953277705646,0.04998969703416356,0.010743655438206275
CCL18,,,,,0.03458804718040327,,0.04515652557388837
CCL17,,,-0.01788372349083021,-0.019346024619748513,,-0.01219541938986396,
VEGFD,,-0.02401865893271143,0.009879159144689814,-0.014190543018293828,-0.019515869613744977,-0.013070208692948905,
TNFSF13,-0.016981008645968017,,,,,,-0.007886648783565408
WNT5A,-0.02425216820697666,-0.033994926463899816,0.018864810059062383,-0.012099463800543487,-0.018327345289482065,-0.05642828059183095,-0.006628973737255721
CXCL8,0.006225329608602715,0.005422774767715626,-0.0052832777923795815,0.07430759172195568,0.03311663575229221,0.0016538517514182065,-0.007671585536410948
GRN,-0.018590902044296344,-0.08335028226952954,0.03114999436068159,0.018726483888678452,-0.04544677643685273,0.049577805065933275,0.01776568174849441
MIA,0.017827845044168438,-0.04095554025994844,-0.018028400946068755,-0.016138754182776317,,0.020686240634896005,-0.013311085115776085
COL4A4,0.02923042172218792,-0.014128248223714642,0.054175288664107535,0.01497846511395439,,-0.017363906370474937,0.029621430004090593
TAC1,0.016962471191483027,0.08021370104239424,0.036903024928500984,0.005091646511780143,0.07558414351247768,-0.00860227363272316,0.003392403629921403
RARRES2,-0.04771165191595454,-0.057386805330844136,0.0002429670477285548,0.006002203092125028,-0.035661156789765544,-0.03608109589844834,0.044938527285123694
FGF7,0.06509581051637799,0.013223403194452053,-0.01372486575893864,-0.022638665373654592,0.06682062923822288,-0.03908062960996681,0.031197657542951028
HBEGF,-0.00852819257048919,-0.036774196918364394,-0.06262006778065089,-0.036442675097241646,0.0010540403095028687,0.032473542797695314,0.01228297834357355
CSF3,,-0.014947414685679913,,,,,-0.030291087736188528
PI3,,-0.016830986220595243,,,,,-0.03469322666726711
PCSK1N,0.02021969780350453,0.02534735276945253,0.0014652860387688173,0.09393414583531294,0.037899435160443466,0.04600391975893504,-0.014674240954367607
NTS,0.01716486026072785,-0.018372170693613327,-0.008161821674661757,-0.009144566522357277,-0.0175705516785129,,0.04061735710497702
SFRP1,0.02460670236973133,-0.018756246196315506,0.04053371897667893,0.009934393511186029,0.07249398908346272,-0.02427860876252712,0.09765373470157747
CXCL13,,,,,,,-0.00622291905861796
MICA,0.028936402300749058,0.05175325177459053,0.015173970557960029,0.003974406313787099,0.00695326234133202,-0.030866285991970707,0.0032460834267670395
TG,-0.02276627389971468,0.07015367880132727,-0.018017174634440636,-0.01400063400485673,,-0.018319240733091366,0.07691785853917764
ADA,0.025260021531676276,-0.020497722714497957,0.033725043655318795,-0.0227381555556234,-0.003651907190923417,-0.014969355082511845,0.023497805053783197
LAMC3,-0.0050048356599276,-0.01087789570394235,-0.011538809704560424,-0.06195787820786079,0.006212138427994569,0.1193960701887213,0.04939360488460196
NGF,-0.021725131602555094,,,,-0.01757056324755539,,-0.0439781996582878
TNFSF15,-0.026379072632529633,,,,,,-0.018810245450361286
HMGB1,0.015574015782789106,-0.08534388833636654,-0.04039740740395029,-0.00023265486078763686,0.05898056532961926,0.012728328514729444,-0.03131018187227368
ITGB3BP,0.04718719255465226,-0.031017781404578594,0.016348814835158335,0.02905109145795182,-0.03901725384115342,-0.06974043131930091,-0.012328916225962792
AANAT,,-0.013482972552232159,-0.016202950441448764,-0.01613875508045503,-0.016518913488610048,-0.01635898860703816,
RELN,0.009009092263076345,0.09615659789599311,0.07798554262196,0.02737144192450812,0.02090960893414367,-0.01811081239020821,-0.02272073799394739
IL15,-0.018770278395791967,-0.0351690866710069,0.001809860885917823,0.008387343972867535,-0.033850943497332545,-0.015172205832874045,-0.020001752119905097
UTS2,,-0.016665322152434943,,,,,
BSG,0.06361058313218461,0.055906730594514446,-0.0006185039179168494,0.03075944123237623,0.014657274457843693,-0.07684654201240244,-0.040249044028574696
ADAMTS3,-0.005750192508702674,-0.04450762589648471,-0.01823407710001627,0.05457475602663745,-0.02652549354435537,-0.025211309380982958,-0.014477440746315977
CD34,0.1019819868680598,-0.02562007631736824,-0.053844716745423654,-0.030195172554560563,-0.007886174585607803,0.018758535433798882,0.024206191808361484
CCL23,,-0.015341482483418998,,,,,
PLAT,0.06221573520209496,-0.01985451024166272,-0.0645001216086343,0.016329165460149685,0.020884443850536682,-0.033510807775351724,-0.016419165807187327
NTF3,,,,0.0203580669949905,,,0.017415183686028374
LTA,,,0.055692279003551025,,,-0.015172207705738214,
CKLF,0.06399994088071727,-0.0618895677355563,-0.03779299869895604,-0.04717625679510934,0.020634221654668623,0.03268989226241713,0.01599499513887567
CD24,0.1103920117983329,0.048498611663068736,0.02843058628921107,-0.03517542158232651,0.06391082161486179,0.07358049430220485,0.10326091406527894
HSP90AA1,0.0052512761796687756,0.03197879799841298,-0.004701445978762766,0.006965326150639719,0.05506726203853424,0.10574140958280447,0.007454869510629302
BMP4,-0.014996991064752574,0.001870156180998168,0.017764014488889493,-0.007871511267245194,0.0559564482363368,0.013165984533198977,-0.0012126928355210898
SCGB3A1,0.03870753783502902,,,-0.01361319775851563,-0.029077910524849534,-0.010586965893008693,-0.009755659219298678
IGFBP4,-0.028989846907882116,-0.015511372209209782,-0.02048614912192788,-0.008939067270169191,0.0033080410387550043,0.017870936188646828,-0.03503366691704383
RSPO4,,,-0.018149716074284606,-0.013613195767277505,,-0.021046240676268164,0.06001738535274103
LEFTY2,0.066104109425843,-0.03897115088552406,-0.029621024788787705,-0.014927035651862148,0.10349257326674961,0.09204227844166193,-0.035776095586547006
ANGPTL2,-0.024072147054456573,-0.02222811975993521,0.02111709497117676,-0.06132625779438454,0.032954473318215924,-0.06338882856827685,0.06688869825515031
LRIG2,0.12771152070698738,-0.035773668382854014,-0.016123412803812295,-0.05162011664875653,-0.014742726719196712,-0.011331807091233216,0.009156938463746081
ICOSLG,0.005038024700378251,-0.020009041363299365,0.012195717788483695,0.04058318438288206,0.045810838514270216,-0.03651311713861517,0.037050249579310454
WIF1,-0.037567137657675394,0.1208314354646313,0.06315537725281,0.007247179700512437,0.012158491597918672,0.08110647647895051,-0.02445511899757067
NPPC,0.003848830672423293,-0.03630237005475274,-0.027320682290356585,0.10198852949022642,0.03244073130888227,-0.019271554900137336,-0.011039543117417205
LYZ,0.008937864115095409,-0.010611154141053545,-0.020578742430732922,-0.01920285142384916,0.021458485619483332,-0.03463461638061064,0.030587582212877933
EREG,,,,,0.09969783130000855,,0.002145203430639108
SPTAN1,0.05437782793242915,0.033705203478624546,0.02523756973051476,-0.001899384912458503,0.035685339086569484,0.08340008373198712,0.0779303501181694
