,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk
IGFL3,-0.015367755658392821,,,
BMP1,0.07726215906760912,-0.00487187089300544,0.03671947796684716,-0.0021820750821058116
NDP,-0.03845370507109169,-0.039982966282111114,0.02902511520972998,0.06284258319138501
TNFSF18,-0.0053133254784719424,-0.01888898445184668,,
RTN4,-0.11690431751560162,-0.028289474652817715,-0.02795217428968723,-0.07217077113503685
HEBP1,0.04251003369502623,0.00553427088172295,0.030528115422634613,0.03651152088898237
WNT7B,0.009926452152030084,-0.0072743998520965044,0.0021440477882148992,0.05588286632631642
PTMA,-0.06561725130470918,-0.02671643853294917,-0.06818161312660245,-0.01879977059562719
CEACAM1,0.07876426990123221,-0.02045057561740314,-0.02033424415407758,-0.020606748060055805
PDAP1,0.07950024176431339,-0.031108712382120044,-0.026035198517868015,-0.012027683739011537
QDPR,-0.14555777624981772,-0.02009200073388297,-0.017979041115743576,0.0045208271211869345
POMC,0.002663532604646346,-0.009409126884082436,-0.03974754602574622,0.024726590422277223
CCL18,,,-0.013122855493129337,0.01452757780000997
CCL17,,-0.023558241183765132,-0.014426162022235678,0.012324042885749866
VEGFD,-0.02574511303244012,-0.013720330854372024,,-0.0011145322606163335
TNFSF13,,,-0.027681638077891025,-0.0068133056700571916
WNT5A,0.0774173381331358,0.05155368914846607,-0.058888363380078204,-0.010530673832007575
CXCL8,0.08631848845382001,0.0070866340627888874,0.09453950796247687,-0.054009204408055705
GRN,0.07995192010099884,0.010127880270327525,-0.011117999771829881,-0.025060459028367114
MIA,0.05014971704326525,0.01517574670697756,0.0639428571170862,0.12851481361479986
COL4A4,-0.015143782527113951,-0.02459553265653584,0.01206103430610699,0.11720603147438252
TAC1,-0.032514530437818316,-0.03421375713687574,,
RARRES2,0.13415491064035942,-0.023636482971371362,0.08989843904506016,0.01839042658958978
FGF7,0.10029973612265403,0.03562858481204741,-0.009122493337701003,0.022550905172812993
EFNA2,,,,-0.019585334964092243
HBEGF,0.07824938394036818,0.015819266739174966,0.022515231486758,-0.002382387107289046
CSF3,-0.016021830432068288,,0.07926470292885988,-0.017219998361248243
PI3,-0.01804079253178147,,0.05179487685552452,-0.06467097335139939
PCSK1N,-0.020234428005119338,0.03955581657923384,-0.0637231825602562,-0.020457059932507748
NTS,-0.019692756888861126,0.07019634980172978,-0.03365473428975354,-0.023861014073526792
SFRP1,-0.013341311250874763,-0.02365827040251004,-0.05782161495974903,0.04015367010902275
CXCL13,,,0.02028449238830577,-0.050320308715220495
MICA,0.09751833577646184,-0.022602009669647382,-0.004833954200355857,0.009888068757106237
TG,0.020848007749271383,-0.02373403646650005,-0.019168762580336403,0.04222609636680076
ADA,0.11157510391302475,0.024111957846948456,0.024989928343295442,0.031879468803233724
LAMC3,0.04446942381268801,-0.024288655259469463,-0.036466592201733275,0.02177692517796992
CCL7,,,-0.021621491632014087,
NGF,,,0.042620798695141834,-0.019322075112091636
TNFSF15,,,-0.02107852645710163,
HMGB1,0.08665268277720337,-0.04462937893095617,-0.10726954496712386,-0.005040060849254625
ITGB3BP,0.08593920335873408,0.011679258956973694,0.024800451055401778,0.02042470761456529
AANAT,-0.014452124631228056,0.058342228728794236,0.22870467763051522,0.03418653998404073
RELN,-0.04240706816731505,-0.0285910291603433,,
IL15,-0.03769703021843705,-0.019275708406607542,-0.00811139717003044,0.0515241265926191
UTS2,0.0805642685102253,,-0.016152767096266753,
BSG,0.032421518711547276,0.08672198907688052,0.14047785910921193,0.11812557124467067
ADAMTS3,0.08982700965475075,0.016537650043273216,0.005066214505622902,-0.032289154423172914
CD34,0.1179379904084184,-0.061348313024906245,-0.010822106193803919,-0.0011956916417935972
CCL23,0.05299958548340216,,,
PLAT,0.11004742751175184,0.06127844687441309,-0.05501842505763759,0.06815967952630829
NTF3,,,-0.03539441705206488,0.02136201823132431
LTA,,-0.02055664827080702,,
CKLF,0.09432584943796507,0.007989449634858007,-0.03288663384610535,0.06388826106494755
CD24,-0.010740140894986393,-0.005388058926447693,-0.04724971337912117,0.051569888669026745
HSP90AA1,-0.10213073816431163,-0.01795665925406068,0.09159495610396967,-0.08911905094404174
BMP4,0.008872809903257678,-0.01510002088407562,0.09167313982000853,0.01228025854006254
SCGB3A1,,,-0.006358417339169929,0.08653070534388228
IGFBP4,0.106916896944036,0.05266175685552626,-0.06186359893027558,-0.03345386306015407
RSPO4,,0.09471974160689135,,
LEFTY2,0.12039017471610851,-0.04968697553335977,0.07599102210777017,-0.022519616367301362
PF4,,,,-0.017951315450497957
ANGPTL2,0.07824971548673844,-0.02181057604745399,-0.06839448819676251,0.05672901336338731
LRIG2,0.0768746099705227,-0.0023071283078380067,0.04789679864409151,0.03974675982872865
ICOSLG,0.019875421939287995,0.010145078060893674,-0.005808691728142938,0.011894620522909044
WIF1,-0.07608361056809736,-0.0031619803296677636,,
NPPC,-0.038911773676598524,-0.03598955346358702,0.02026014403566209,-0.00981742635592416
LYZ,0.09878188445867409,-0.012391216428596122,-0.05343964704652985,0.00668499403784303
EREG,,,-0.03309310479325773,0.022172624482218857
SPTAN1,-0.01357673186116086,-0.02969216373180372,-0.030550884974978824,0.028046623682586567
LIPC,-0.004432952802174673,0.034860372260460765,,
COL8A1,0.11949633000371486,0.005980796475179895,0.026926147743912658,0.10318344968267924
GSTM2,0.058768477523226094,0.009000184477439456,-0.015328000603974932,0.053273980461434646
SPX,-0.05068492394729167,-0.018671074911859483,-0.0015444678449666658,-0.022288852643570518
MFGE8,0.014012508359065928,-0.00829449927179022,0.057716339461007314,0.03804529079024322
TGFA,0.05240394413169408,0.06934545708495897,0.01969660941060536,0.011451145259033025
SLIT2,0.015595647572219526,-0.019975397737235796,-0.01393361196055108,0.022642906975231178
PLTP,0.09953033966383702,-0.049246445017947435,-0.031064493997695408,0.021054048245555335
APOD,0.015728527873783663,-0.06258593605284095,-0.08824934020844022,0.0672626117633436
B2M,0.11398937340883858,0.007758408757719728,-0.03394228600348997,0.05899209117023923
OMG,-0.04975779125985572,-0.04472083430396692,-0.06445659445268978,0.0367723767164027
CXCL3,-0.018974948791922696,-0.026173237800418914,0.12819316496227873,-0.02063460626416082
CXCL10,0.08581635880991054,-0.007480419371670537,0.07610565772294689,-0.02407791804243141
RSPO3,-0.02373115495936646,-0.028106801647345504,0.048316732367059856,0.03473701207917044
CORT,0.03220384423331344,-0.004718858113818957,0.048641173479447554,0.0028487886077972896
NCAN,0.05552157429853083,-0.0071550145546858445,-0.09152841438176458,0.030096827564997125
PRG4,0.015927165161632353,0.043246182906187675,-0.004538832174158693,-0.013210218397688024
ZG16B,0.012502583373487487,0.0010455246348294602,,
TGM2,0.08409918830865035,-0.0023482071723898183,0.059320997546298215,-0.004273027755622452
VEGFC,-0.02710394131435797,-0.017045185256420674,0.037138900901813536,-0.014876017829079697
WNT6,-0.020215734877426044,0.03489852366681886,-0.004218334656229168,0.014852568625635597
NRG4,-0.02560582936368051,0.03230342351986343,,
PMCH,,0.00013452882463467253,-0.02197675791776278,-0.026356555324540988
COL9A1,0.025594568021453653,0.013324205106047692,-0.03146179554875809,0.0482423069111952
GDF11,0.0921172037148849,-0.03616033881283218,0.01210219994508688,-0.015771553964771094
IL24,,,0.08990498323359458,-0.01766509085242412
SORBS1,-0.01111766250121922,-0.04953872524443365,-0.033659149699523085,-0.028227700158669114
DLL1,0.008920043894955711,0.03961659155931516,-0.018941993653684704,0.07917018080162251
TLN1,0.06221371498941702,-0.021827051385494026,0.04849081791677916,-0.01454360683983248
COL2A1,-0.018974955249308065,,-0.023347239958406787,-0.04604063064503827
SHH,-0.014916620403589256,0.07655803924046807,0.13573838000064675,0.010316982704178319
PON2,0.08130982185705905,-0.023376887690368123,-0.06941092527267281,0.01991299279714646
ICAM5,0.00440442151193624,0.007593142250004727,-0.04580153553707803,-0.048325216427389045
HPX,0.1329235471465465,0.011539282315297652,-0.01953903077185706,-0.005848789998240973
SFRP2,-0.015143778067820215,-0.0267154999168319,-0.024362542747374122,0.016259824726209387
CFC1,,-0.020556649513151466,,
CD70,,0.052371753711195464,0.01896400790159174,0.05634457815693282
