,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.19124635430685905,0.025641786340019904,-0.001226347031060947,-0.03173680235796119,0.14500378962230695,0.10786186927867888,0.21282493993825208,0.06744897008027571,0.0307220024688274,-0.35520317251577055,0.03611947728506046,0.052960343099552616,0.015041939841022289,0.090167061760538,0.14525471690020367,0.044440977413206316,0.1398623946350113,0.018790960238104337
POMC,0.18571877313060364,-0.022886691675934937,0.05409271530780745,-0.029007906453500286,0.053443165538406445,0.04663624908315917,-0.010843770032209894,0.02925502651950045,-0.013886132409316174,-0.02088403018323952,0.0710855555104642,0.014527903368034235,-0.03331128676428203,0.03032305828836129,,-0.0045006301006031355,0.09943211516393254,-0.00803520261552512
CCL18,-0.06181322677661836,-0.011513123300698466,,,,,,,,-0.18060407003419174,,-0.03627715622330593,0.056222142450715606,-0.060383764481162366,,,,
CCL17,,,,-0.018054777509149567,,,,-0.02838314523092596,-0.03793783413845677,,-0.03295452253167868,-0.014063966663218295,0.0538986301730374,,,0.013465454651146638,,
VEGFD,0.006877735557986663,-0.05867335729874235,-0.023080655250070567,0.03939706741555939,0.006337454577075427,,-0.11811117070896585,0.007136568001406468,0.03214355561298914,0.07869881278252054,0.018798175160995793,,-0.01827202937159383,,,,,
TNFSF13,,-0.03145657504590907,,-0.012453781447958936,,0.09533558444505602,,,,,,0.057338976598004014,-0.028670703181702492,-0.02401582262643254,,0.06610539166795328,-0.05225512613781079,
WNT5A,-0.11008610197802374,-0.05636275834710671,-0.034037634143972414,0.008624185880718723,-0.11086614104893801,-0.09461769571317831,-0.36975828590319343,-0.026689474493953307,-0.045858060407875725,-0.00066109677736971,-0.08485817541812438,0.039727796380215556,0.002054053295609802,0.002183368983115935,0.04727198804429155,-0.02303167982355366,-0.08408938619175674,0.028652308250796923
CXCL8,-0.17071821389213587,-0.0445691357430847,0.008366912056928268,0.00423473317407065,-0.05523633182970111,0.00955404474525129,-0.1414406551567345,-0.08561731430904439,-0.024441677256504205,-0.1737549804211532,-0.0666515304102167,-0.05760102140884191,0.006156877550382142,0.01966526872062712,-0.05209257857611134,0.01625954745627476,-0.13692045294805147,-0.05786624361797105
GRN,-0.14238190074915044,-0.025546648775782586,-0.009686494420842998,0.05135939668840453,0.013934034023486768,-0.12122315500716152,-0.4690729735574152,-0.025364981169804516,-0.06897340281320223,-0.30777196673446044,0.05759240392554193,-0.06802039031952956,-0.03453545260727601,-0.03665733149317897,-0.020644781238840483,-0.05092328813674463,0.047273284573520855,-0.057970960006462874
MIA,-0.0012329724200856225,-0.013411116013481978,-0.020526320684023408,-0.0380173043198189,-0.05631069064259433,0.03318739852885786,-0.1879855249157008,-0.05048117899035033,-0.010071158669467537,,-0.03304829794021092,0.03966972943061928,0.03584923790567218,-0.013780338542126963,,-0.012078025250902541,-0.054792524941163344,
COL4A4,-0.04254047354606739,-0.00880012800360538,0.013828382082506762,0.02854731320085115,-0.10019946914680761,-0.03408766063409861,-0.04362321814387689,0.048142614858069546,0.014468609418053313,,-0.0469208335876802,-0.025525928452103268,-0.029256376018566607,-0.025045263260593635,,0.008071325395269712,-0.03635220328799511,
TAC1,0.37245216563567196,0.08708001210696353,-0.047025999630438145,0.07282636895614442,0.16416370395110594,0.18128753141377937,0.5463024303155577,0.1518916929440658,0.0952341459574733,0.32028200780411376,0.35008620726262896,,,0.20176601148101017,0.013252654434894895,-0.019224116071519113,0.15553548923396665,0.2635408171950999
RARRES2,0.03971879088011622,0.03785077671909064,-0.07143488974860533,-0.006066853441841793,-0.18027990642728836,-0.1040632109026646,-0.5052593431629289,0.17830665966399534,-0.008434660931757387,-0.118942868403437,-0.17485302300190322,-0.045514634182799614,0.017239838252055488,-0.05485892780983914,0.046250862736047615,0.11186977300468137,-0.05629910067111957,0.0827838917249978
FGF7,-0.029702754355396016,,3.5254850084641546e-05,-0.032003768308764516,0.020812436407776847,0.06005149632503783,-0.10109335441828736,-0.030926915096916058,0.021846237590788287,0.002192181531030379,-0.06478043497510495,-0.007977032932039793,-0.018421062805176254,-0.03161378327617387,0.05410874169877367,0.044118209765737604,0.05064849185543466,-0.017605991432036464
EFNA2,,,,,,,,,,,,,0.10084961613323086,,,,,
HBEGF,-0.049524915508538825,-0.043311284621151976,0.03789117133468042,-0.023579653140148184,-0.0783181614887275,-0.06492511928148141,-0.2189597664907425,-0.16131508999096006,0.03423324427073299,-0.206666739086345,-0.07537457122604538,-0.01721945267141333,0.06789053851818473,-0.03473809212236966,-0.06275308130657034,-0.0645650607598088,-0.08024309654165422,0.05665323542895324
CSF3,-0.03287097720841941,,,-0.021519720540016524,0.010678617795134984,,-0.03192770262167211,,,,,-0.0523432156485533,0.04369792905637624,-0.006695869229678607,-0.037340359152998256,-0.015396320265980831,-0.04505446492538961,
PI3,-0.08305602702436952,-0.037534135238184906,,-0.037136540646257085,-0.04623964181006165,,-0.08276596508864963,,,,,-0.11742828177018459,-0.006178693217185333,-0.004323772128219335,,-0.008453462387380166,-0.08267454079508002,
PCSK1N,0.30140818711255685,0.07209327955968675,0.10278374185356637,0.05394544227289009,0.05349419605392247,0.09928746347847961,0.28861157885153205,-0.07130743329324953,0.07621905583380238,0.45487243266018806,0.3224817231908969,0.12740728570756815,-0.035835977001096836,0.08069534689150094,-0.030228416841145262,0.07972681973435027,0.22600502376431061,0.16693188149519333
NTS,,,,,-0.005648464287358588,-0.007076388675367341,-0.09034470222366656,0.007586193888265052,-0.031665790042398216,-0.0686521511299926,,0.06819119871972089,0.1176012596117846,0.029668752763967358,,-0.022799850852941336,,
SFRP1,0.10653907577382848,0.010995343696620204,0.04018610514220563,-0.015753491258709205,0.09068424961160827,-0.03817220226299479,-0.05949666530830857,0.01000154514832137,-0.03691749928235321,-0.07042082661748898,0.0071203844789382185,0.031893649825233385,0.053097782571255046,-0.033925437127123245,0.09117306399144347,-0.022270040081215938,0.01618786513028052,-0.055946366936415845
CXCL13,,,0.12191912959850329,,0.005897490948445213,,,,,,,0.024645452547303614,-0.003265464858761233,-0.02572502875444496,,,-0.0556332760960493,
MICA,-0.11622556028213318,-0.019669710862614095,-0.05164459637021855,0.005249864948058548,0.0041078740372031295,-0.03317106258737069,-0.18672585150058654,0.03546241205510728,0.006763825546976413,0.006458962529481516,-0.13099127781680278,-0.028621032280279988,0.03009301423167593,-0.010197509919484541,-0.062116317288809016,0.013971952787089419,-0.011688538417090668,0.08508562551198835
TG,0.005172606664956374,0.01332474197525839,0.03821668608171091,-0.017000512960618146,0.03653013382151211,0.05798481789851274,0.02670527236098302,-0.036743768561073635,-0.03610960858679497,,-0.01187105607387731,0.02815167402887026,-0.026057886349673556,-0.025234264718371646,,-0.030025761249425645,0.013621043533140332,
ADA,0.04827225122979516,-0.04654990091462823,-0.012990830108476943,0.033396415795236986,-0.02388356689576572,0.01353535090265263,-0.3480503960798922,-0.050822903386431674,-0.03618411130212361,-0.16392550614305118,-0.09199279544339838,-0.010760434982869774,-0.01721516355626765,-0.04972486855592478,0.1467651577265253,-0.01905088419320899,-0.0010273164619406805,0.23202884261306986
LAMC3,0.014376506733619692,0.03218802997836972,-0.03896601919438426,0.06063208834340292,0.07633162709283374,-0.0348207196746603,-0.2684178565506829,-0.0696965557533223,-0.030961369686263743,-0.09076030607641118,0.05841885953001278,-0.04512497445615127,0.023073436242580826,-0.10652848680611718,-0.04225704201769801,-0.06769516552557599,-0.001260052580183144,-0.05913892516404967
CCL7,,-0.009870133316976967,,-0.012291343708309145,-0.0043459226494298115,,,,,,,-0.02107864427510252,,,,-0.016133851201211625,-0.023125049898680604,
NGF,-0.04039249876878796,0.006113905112582996,,-0.005631921930443494,0.046593074865379405,-0.02688331221088705,,,,0.03565780513581978,,-0.024344146664680363,-0.017132908256040684,-0.02194867719590205,,-0.04830426422987023,-0.012301403968108261,
TNFSF15,-0.01069270539131926,,,0.029032846725866226,0.030851893242867256,0.009434273327018404,,,,,,-0.020549311240613707,,-0.019039796591328578,,0.06059576314140943,-0.04150967995263688,
HMGB1,0.07510520069596759,0.015207657620773557,0.04303444712214249,-0.020133160728902748,-0.01190209816969773,-0.026090370843455238,-0.46146261943906836,0.1062584036181899,-0.05141805356739688,-0.16279760117933414,0.02100974877772367,-0.0045953246428024125,-0.04097403773677504,-0.018889414233718323,-0.022886732421893197,-0.004065938184321654,0.07060671193875764,-0.02967151644269398
ITGB3BP,-0.20373007115679992,0.0701806419016072,-0.04189458533748107,0.010267392730159995,0.013012650967530466,-0.09295411170791847,-0.32418972329690127,-0.04505773146650073,0.03121877664235769,-0.03474988582980188,-0.1723340756198758,0.002306626308620339,0.00408666763332921,-0.06598745890619594,0.07971431065469203,0.04531462116966726,-0.02718010372543042,0.03238459923557859
AANAT,0.0322214844034597,0.07012887509956585,,-0.012453782777127326,-0.03574058694389501,,0.05119954486902132,-0.02343036741685712,-0.008296683514945934,-0.012881761801910564,-0.035814693450912816,-0.018491918683392974,-0.023370391519253582,,,-0.017070287387619683,-0.024258316107946636,
RELN,0.0748107460945159,-0.05258164537114124,-0.023490378581128242,-0.021616977938190427,0.018591471425448716,0.05610578677997106,0.2673613028265195,0.05521611489358066,0.028995065784290834,0.01932005333091422,0.09806336496373429,,,0.011086697896067263,0.017578148352808742,,0.1072664824147701,-0.020073802964871906
IL15,-0.0710322914603362,0.04249671563112641,-0.004471753178363895,0.09132942328213628,0.014761984578960278,0.0369932963155998,-0.13186851170076602,-0.005311633740286599,0.009291862852292877,-0.031129582828823672,-0.023696605471972124,-0.03387795267302412,-0.021104401709058595,0.01828399636584588,-0.014657831910814594,0.015926831540411295,-0.09890008751684463,
UTS2,,,,,,,-0.1896012693846429,,,,,-0.015747222137840605,,,,,,
BSG,-0.11031296369800186,0.1372500409540705,0.0230005278804438,-0.01841962671197734,-0.05636110348129107,0.014272428060411006,0.28612947295164864,-0.1197809529732373,-0.0027232286137057527,0.3090373713742457,-0.19493594626818672,-0.0621695762946767,0.013852759100165314,-0.03846609372311445,0.036340261735716466,0.08051099978897315,-0.1156871226900834,0.15872625024728695
ADAMTS3,-0.08079410654333077,-0.017050073005668027,0.005604508817403753,-0.018029692591861893,-0.07278279875172868,0.07563093442506297,-0.4255748259130903,0.04237477089217189,0.033063264333849325,0.06301974645059787,0.055154294855395275,0.09588461072729432,0.0040820528310403755,0.0010561095492462574,0.08720182229952993,0.0007153782018911711,0.011289791825755431,
CD34,0.1820034112359182,-0.0003718518469589709,-0.006609218860135463,-0.05220057542792808,0.07494243324466769,0.016593111873519698,-0.2529588480574561,0.0712002241615427,0.04543797338561407,0.03305526802293702,0.04303144019005067,-0.05299871791263166,-0.00693996262654499,-0.07116990390792959,-0.03711611728612789,-0.05507383331520989,-0.013640958287840886,-0.01109418117550473
CCL23,,,,,,,-0.06576453497618652,,,,,,,,,,,
PLAT,-0.0266668673124827,-0.028333504676987847,-0.018089004089522347,0.011269470254198981,-0.022082943550709094,-0.09689353710388476,-0.3856045243532641,-0.23009904976219434,-0.022484999095004544,0.008772183518810863,-0.09539742501946002,0.03472053450001075,-0.02259854416933453,-0.06583160236941914,-0.02619949148982959,-0.0667161705769531,-0.039282045050532025,-0.03729812108088728
NTF3,,,,,,,,,-0.01938787899282009,,,0.020739856306744117,0.0491125705851001,-0.008698416553366915,,,,
LTA,,,0.06548611707694135,-0.015753490521736125,,,,-0.022174494767818017,,,-0.040998414626857396,,,,,-0.022974034269685275,,
CKLF,-0.02321395060678863,-0.00976003077311849,-0.06927959736593842,0.020612499833789016,-0.028769764877936387,-0.056660013465117516,-0.5223696104859507,-0.03183758100480622,-0.055353305245755456,-0.2418708793016889,-0.21742717035879647,0.028926779829629434,-0.09222034974946501,0.007158097767153198,0.025968838218361368,0.04311928850912979,-0.04043125208332169,-0.016110203784179385
CD24,-0.08930506230066373,-0.013564940396729718,-0.031015729762059876,-0.04528465529679911,0.03482114259891436,0.031018689981411433,-0.04210579098898608,0.09372509292190616,-0.07176516155206772,0.0012967947499600491,-0.023368399525431384,0.07625791814600624,-0.01739180338517335,0.042267238667497146,-0.00209094875150666,0.06818106712084032,0.07725022883952945,0.07492489207605499
HSP90AA1,0.11251433736261349,0.025388445315098058,-0.05096320418356637,0.022460046873679095,0.16058445798088666,0.1856830789240058,0.5582949478179399,0.033075473720005084,0.05210614469861531,0.478931302179816,0.352502817541767,-0.11734740218169012,-0.0008044195674767968,0.07068795615811237,0.01930783058614071,-0.06884795247726798,0.12343064076293696,0.060652660817557276
BMP4,0.172100473673679,0.012659567051557102,-0.017082217981514308,-0.0017192243681479068,-0.05750209581207677,-0.07771096365493595,0.11754634986088412,-0.0051030728747137105,0.01243811473380303,0.12021754556947518,-0.01428490457612676,0.040012936458639015,0.03340845748238427,-0.05973326203281019,,-0.06133861109673258,0.04078115367565722,
SCGB3A1,,-0.013333523431748819,,,0.03129408046239314,-0.02079473964852928,,,-0.03511035589560533,-0.03697695908001146,0.04849431039836275,-0.032082587683962105,-0.033243639635717935,0.0015658742831551329,,-0.03382837246198835,0.01724923604721599,
IGFBP4,-0.02383990105610716,-0.056204586238564766,-0.06963711873688573,-0.059053569382351324,-0.048750569772566504,-0.12648347559119202,-0.2836788881285377,-0.08923732043202183,0.009430988567807375,-0.12743792333373202,-0.09207600357886254,-0.01262653548887552,0.0021089261757572097,-0.05857974772516342,0.005794473470267257,-0.07784042115590105,0.005966973492450728,0.13342346877369538
RSPO4,-0.049343578437529595,,-0.0009293708258759182,0.02463923847777437,-0.025171937027519273,,,-0.015014251040137224,0.01080338340842948,,-0.04321508208697151,,,0.001724060030926126,,0.023404255915087747,-0.051433780991821526,
LEFTY2,-0.02230546204542031,0.025342951415086287,-0.016312318283279358,-0.026898848469031247,-0.030823922640970794,0.005124543474891886,-0.3406492055257118,-0.07039213914829422,0.04687249162078075,-0.06865219633287911,-0.015340523333825056,0.031107504085209837,-0.019968172100767716,-0.01516316273770573,-0.02761239600051353,-0.008447752929543985,0.06961276897698859,
PF4,,-0.04545831734429656,-0.014658245003806799,-0.01072395523158959,,,,,,,,,-0.015917453943451402,,,-0.022974028953323337,0.05812889545423339,
ANGPTL2,-0.02237837895440175,-0.06781169600823356,-0.03904895367962383,0.04950532225866077,-0.0814544506104453,-0.17209034899462344,-0.35176088384627124,0.03564888533920652,-0.013947894647699499,-0.24355258648281686,-0.28540684595116234,0.051532874575464724,-0.005501707518741609,-0.07107865395838266,0.04556820372237952,-0.038981745719578326,0.012941610967425262,-0.04912765420851214
LRIG2,-0.045885439293273836,-0.005142206523461197,0.07299761493841102,0.010154368750610534,0.010991576484838736,0.005059879256113021,-0.21142999881548788,-0.06279342691754035,-0.02508850174613352,0.0332031275020686,-0.035801367748190205,-0.015591069448213474,0.0070062228209496575,0.022654422016368015,-0.016896188254128534,0.05435175652207674,0.08437672140752392,-0.023249027982947104
ICOSLG,-0.05932175771132217,-0.014450300006302506,-0.0400014069053455,0.017938986352412777,-0.03524296247429731,-0.04219574343445717,-0.25003554818532414,-0.04809949412283542,-0.03572621168192438,-0.1682253527309642,-0.1131897794632091,0.031556613305672776,0.049832565538177734,-0.02518115939563018,0.06094382319036162,0.05503799886706885,-0.018929365951474257,-0.04092775356150648
WIF1,0.4716438347980448,-0.06221511211559433,,,0.09346041994707883,0.18864077738656596,0.50107607950104,0.043877689182971094,-0.002006093546581359,0.23160899928521284,0.3634512722869201,,,-0.008795201870125502,-0.04018765583040211,,0.01229252935003415,0.2489195428555894
NPPC,0.02516807692970142,0.1055807616277213,,-0.01663549916046223,0.05911071932195925,0.08276121879563457,0.07722170144903977,0.05782810734722892,0.04958020232595254,0.19438842361761832,-0.19726954251173592,-0.03146661471397527,-0.030116889967211107,0.07430481200940309,-0.052772656805326466,,0.04617659714789718,0.10436970355821311
LYZ,-0.041528497403887164,-0.07074876441169292,-0.019565051279024546,-0.02643467727671572,-0.05789507094279771,-0.017291466306819714,-0.2856490195735658,-0.03149605952680488,-0.04913571117529487,-0.3222569980961257,-0.034793609328100064,-0.012776909625180447,-0.003539605709700056,-0.04201404668031688,0.016122362279281464,-0.0024334563497589515,-0.07084118327426168,-0.05411557393956481
EREG,,,,,0.03329817499060066,,,,,-0.03930018828504627,,-0.04278586825331135,0.04036731581131788,-0.03316596086889258,,-0.03469610534165772,-0.007708407773222181,
SPTAN1,0.19354970863613308,0.037951351747388534,0.05097213212241681,0.03108416769795744,0.060502078885549135,0.14352290613240834,0.30111248525851886,0.1316118266391033,0.06387488106227256,0.45387538163192215,0.24178573119647837,0.0679885686040471,0.02217616820744627,0.01390665074153329,-0.02958885694053292,0.0065722139864320545,0.22892281359086616,0.15553629984040185
PTH2,,,,,,,,,,,,,,0.09087901497183673,,,,
LIPC,-0.0075839726850505116,0.03107417472173174,-0.02206144213438068,-0.019271746242962646,0.043754207878133375,-0.04411943314728194,-0.10418555913455402,0.009549545865608884,,-0.019121989767297693,-0.064404675427279,,,,,-0.013963278381930799,-0.0018253149558214016,
COL8A1,-0.23670288089025918,-0.07535150067769718,-0.05041539685884157,-0.020590591691894287,-0.06414578545876,-0.10716639366122108,-0.15424274783467182,-0.07825563952118658,0.025110067754837095,-0.15178710945158225,-0.1895331651248292,0.026336288309029034,0.009423596910098432,-0.11060312543431286,-0.06124773424097188,-0.022844082523457994,-0.13175803887337584,
GSTM2,-0.08415604982828052,-0.0009553094886198298,0.07607241225909099,-0.026343329504542507,-0.050912320738350836,-0.0436526572791868,-0.10544836508497915,-0.017200567007092032,0.04649878519905449,-0.009908866846067137,-0.10239344136964208,-0.04153412783858983,0.030487157186095862,0.006715519983261117,0.019709250381361502,0.042116746820714326,-0.018994109707000665,
SPX,0.20693252501244358,0.030350967719909226,0.03704915910951216,0.016508084881332135,0.1133527169659216,0.09134330046885354,0.19953608518009275,0.14074500610236493,0.010625264253490536,0.0698389801952283,0.29082701359016705,-0.0004854028934625244,-0.019763553617268052,-0.023055262055656504,0.004097899495166401,0.11655120716010998,0.10131723780256868,-0.06092779171398155
MFGE8,-0.1987382206322894,-0.09214850306864761,0.01270441409215247,0.027083632633698684,0.0845993130279555,-0.053779925400351744,-0.13374686326862517,-0.13779846000354762,-0.008924728455646165,0.09781922332715808,-0.07514069244669343,-0.09055806731552109,0.04256038518548988,-0.030886306034903954,0.008040494199727565,-0.011200334260176352,-0.009250549337388135,0.06810118984543867
TGFA,-0.2441166065354276,0.05895084090529181,-0.03501494344076616,0.026798543915328345,-0.0891176589651154,-0.031721959568491644,-0.2732988270049721,-0.0946615778032415,0.013136430787939664,-0.19980082172803743,-0.1075111970759371,0.08905989019080986,0.03252071787244844,0.03565246982615262,0.01652879713182013,0.046781060639770264,-0.05357095573843206,-0.10537457662149413
SLIT2,0.4267935830413747,0.003781367315188835,0.16952895850426128,0.03963997271235075,0.11213060552540419,0.05588547474777733,0.2109872157346339,0.03371177946585092,0.040728441963773655,0.19743004901484718,0.3095815737010597,0.06736448588394611,0.007984674775870127,0.029279068659041563,0.036002687153475106,0.036708486666062384,-0.056653532340775026,0.23753587754614774
PLTP,-0.10887273436199174,0.039052158607466,-0.03566806432739329,-0.034526353267870256,-0.11365685641424576,-0.0970676096968409,-0.5136970621672359,0.10885978572419892,-0.1327296076680717,-0.3887351222879013,0.007013400254136991,-0.04822294838065631,-0.12268003410610151,-0.06396953289099916,0.02847586817708596,-0.008384561283701832,-0.002390699854025954,-0.07008884477971121
APOD,0.15552289376949882,0.039362964803075134,0.03941860481893654,0.040243599909985675,-0.03866792532605472,-0.08104560011144477,-0.4615632308309577,0.060684548964412804,-0.05616778447706405,-0.3341417638528636,0.1837671985127133,0.04913916302509904,0.038118285165018126,-0.06618506151741665,-0.015114009878134414,-0.050207947752523976,0.09692429867486055,-0.18649308765989578
B2M,0.03766220023008256,-0.010763828930587442,0.0694550793469299,0.028867178511988573,-0.0942360094854315,-0.27058573333281,-0.6084936594522247,0.0661072632787007,-0.13034592221359645,-0.47646667138718973,-0.3348928263830108,-0.026091399831374,-0.03836082661944931,-0.11054057750228187,0.02848584401764725,-0.11103770080953132,0.026942213828605895,-0.17839665714759528
OMG,0.29392222723897293,-0.0019730869228883944,0.032442131046015586,0.017076436501857445,0.08976828724774573,0.03411263238750215,-0.02619698818233302,0.12334795160140302,0.03515279289067302,-0.09264878777767102,0.24716328026438372,0.08516304798183617,0.09453728905834782,0.030095358395944117,-0.015706390887712758,0.06601989487264422,0.23968769697893338,-0.05047275544557288
CXCL3,-0.11069272592721,-0.0016377338033194933,0.05684229677227137,-0.015146984970584573,-0.038442447838979564,,-0.04623542235223618,-0.09944572826235164,-0.01509881141475863,-0.014487745500869623,-0.006790989254214247,-0.08476629574779501,0.07351818356196477,-0.04919220308831489,-0.055079480493123494,-0.0507078989685775,-0.03805654770506724,
CXCL10,0.008152813245957598,0.10667337071714708,-0.010390509570201826,0.04480553263388639,-0.03130230789042703,0.055631619597271476,-0.4047891157323248,0.027753114348285035,-0.031174657092911416,-0.06488694063123483,-0.0329226690583133,-0.02176640434258061,-0.02134992015217292,-0.025534873666823582,,0.0042687282836878105,0.04575803170325531,
RSPO3,,-0.016451522448735934,,-0.01245378185693378,0.18030813334117712,0.10359093444755829,0.1462435917922629,0.03929339793899343,0.0746732752455636,0.1497696394514861,0.10806268530214709,0.04970863258286931,0.010776470911100124,0.012910588567397144,-0.06904307487337964,-0.016372704148566026,0.09506262336095475,0.11337733207341076
CORT,0.05199392544136955,0.011094313707842442,-0.026178697349404156,-0.006697784747408936,0.09970023785405933,0.05231079803567753,0.1923846593183424,-0.022681606269619927,-0.04461732729357128,0.07061846676948771,0.0367273568028534,-0.02403523266818412,-0.016656806529653182,0.016866413451495497,0.024571928374627103,,,0.10189919691724673
NCAN,0.03355487533826502,0.07828031343102208,-0.05326400910561037,-0.015181215439719831,0.20609664529579155,-0.07342637098137032,-0.22983795649844282,-0.12116782497776223,6.141643125184548e-05,0.25359076394596686,-0.28410129619717733,0.005462090380482274,0.06045890052582017,0.04073770663686665,0.04726126351605607,0.01981768966100356,0.12421967791800502,-0.01921492005294753
PRG4,-0.0342198602537654,-0.0032462866508242705,,0.03546525735337415,0.03307005595807972,,-0.05859619500223599,-0.050547577159088565,,,-0.015862891872607667,-0.0230869485350205,-0.024578137331883625,-0.03475492989644385,,-0.014567592253956076,-0.03886951141764922,
ZG16B,,-0.0009232428836441824,-0.017638815477609916,0.06634530144321693,,,0.09328544304104129,0.060783180338343526,,,,,,,,-0.020415000044786576,0.0013564471527705824,
TGM2,-0.02858915830826563,-0.09455317635117629,-0.0468566837279885,-0.03566093867670412,-0.016705807143512916,0.024405645578681676,-0.18781573392595644,0.001611735181320399,-0.006035640408380354,-0.017629081801224845,0.1872309794863029,-0.021655675466662656,0.03211537747485026,-0.06760902123677863,-0.04184114867765656,-0.022198146699368964,0.05457193383912932,0.01464829077904461
VEGFC,-0.05417469071535375,-0.05488417236204755,-0.02264891833565087,-0.02190646902894875,0.028627774394817753,-0.016647746673886323,-0.04439177162787474,-0.03457978427857021,0.03446400702073582,-0.004247494866037108,0.011857929365077265,-0.027127004265708184,0.003212507700685705,-0.04544691578702523,,-0.006562603461099641,-0.06790834772359108,
WNT6,0.0186234119418711,0.08140273341792752,-0.01631231871138805,-0.017000513666488463,0.06041363510983627,-0.015998363014904628,-0.06732233923460251,-0.03530786582025934,,,0.08060311748067976,-0.016824631477358652,-0.03095741943188624,0.018386777862909376,,0.01015088729951488,0.045644548400970694,
NRG4,0.12518635261640973,0.010711426503133887,,-0.01495912990241982,-0.01714927659939104,0.03871533271255533,-0.04361438871517711,-0.021704290416870414,-0.024901998908414238,0.14336307921941177,-0.027211689683278365,,,0.028360354715835277,,-0.016372705983555537,0.08936174056904764,
PMCH,,-0.007283014252613909,,-0.020727331850959898,,,,0.005580054509104317,,,,-0.021424990946631212,-0.00625869420213299,-0.02024558965997229,,-0.03530577393043309,0.03258877054582512,
COL9A1,-0.019084099789878704,-0.025890978679927394,-0.0405157879146472,-0.01562371938011299,0.007874235747643154,-0.08508434618175821,-0.13148733399095205,-0.042569437229589516,0.047155605009943834,0.0037819604189817508,-0.011739738103407879,0.010993405494449212,0.0523969868568743,-0.022548701015603488,,0.010518699678686471,-0.04571541842543875,0.04331578134567426
