,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,,,,-0.018219032045163442,,-0.031551979877546134,
BMP1,0.015100104320790612,0.03554074260954393,0.08594133815366588,-0.03323984321832192,-0.05970500953476788,0.059615826856549314,0.10956954637624296,0.02447692840147052,-0.019687579867444082,0.10000540112236671,-0.0022205703649560587,0.04749706533176625,0.012553605445085924,-0.07506910820004607,0.08685374193988117,0.048290101103640425,0.030816768015406983,0.09170156605937575,-0.04732774791339822,0.1402999211670367,0.06285149585463724
NDP,-0.022999512200641416,0.08519238731419022,-0.07362202038559744,0.0015294140973671508,-0.01741077378762878,0.02645508203136495,0.08048826453404648,0.020361900026624913,0.02250697556823359,0.028111821725419428,0.020458154293269623,0.061847304058406743,-0.09572222696507218,0.026438743292327743,-0.012881163234085218,0.03781083725060929,0.051885136016602953,0.018250961690430306,-0.021498262674411753,-0.03681256215302235,-0.06414249578684418
TNFSF18,0.05506584286515094,-0.018681632809260516,-0.008750163220737787,,,,-0.013291558710694835,0.06806921092773134,,,,0.09619310193901011,,0.15407931576792977,,,,0.14256980491082802,,0.1893524400258496,0.012132143061028257
IL36G,,,,,,,,,,,-0.01729702627867988,,,,,,,,,,
RTN4,0.031087813207127807,0.013677998733242958,-0.044120881357783616,-0.0566934710103093,0.016830807090263245,-0.021077943053210466,-0.08835049763266935,-0.003996260421170088,-0.04895936494863111,-0.06338703368245652,0.0031742567437356216,-0.0706019916302576,-0.0741921811566414,0.04375776741119886,-0.014106884877506715,-0.10826430270612093,-0.04375580922308965,-0.04310639277513447,0.05997888064897336,-0.031069488485312272,-0.03235323163390497
HEBP1,-0.041546879595256804,0.004938632766934408,-0.003967925354650381,0.0316924598220963,-0.0031723336600799623,0.011664151538110797,0.030736426058620578,-0.014199041789982138,0.04846206644928679,0.009064320697652025,0.006456001080700621,-0.04518192697552132,0.10386586979385834,-0.044262277493771186,0.009357859247890484,0.05844594402123934,0.022491617878286227,0.010154427392300507,-0.012321735730229934,-0.006950735163973532,-0.04154138836236431
WNT7B,0.03149822053182325,0.028589632153264807,0.04339169183530121,0.03609059445127445,0.04378186321975699,0.017418797350053358,-0.012914465370564617,0.0012600516135134058,,-0.03843316021415467,-0.019011425213784478,0.012172714421410814,0.10580268707338616,,-0.04357544085691637,0.14171905443603666,0.0534362449568408,0.04002940614580996,0.03795098331281881,-0.00031097211594178386,-0.037396229132725695
PTMA,0.0018281065082322696,-0.09122929154249171,0.024056180517730685,-0.022357601551814776,0.019739292065926648,0.014727562538458073,0.12892685991845557,0.00844398752254497,0.08252530277323923,0.03724477995613993,0.026327424828188003,-0.026153320634185434,-0.062278301715889404,0.00867550303030016,-0.027671310964178533,-0.023390862783980514,-0.016939186515921845,-0.02830999061569133,0.008751725391757535,0.16675208316735438,-0.0034595979370757634
FASLG,-0.024390721931562682,,,,,,,,,,,,,,,,,,,0.06493966361644816,
CEACAM1,-0.0068950849952662515,,-0.020242233814335618,,0.09339672833418536,-0.014488934238284104,,-0.02124222951795082,,,,,-0.05617431520458628,0.1896646187123756,0.08721268987160803,0.1371369245284561,-0.004430773223606638,-0.026997782782154315,-0.026399990282560487,-0.03807440806533401,
PDAP1,0.025081019164702366,-0.03932085759943506,-0.07343568542265234,-0.04590181780906573,0.03045114696338593,-0.0009616412309655858,0.06962220772934974,-0.029760858855724465,0.04331799138906917,0.04701323369202346,0.01996837565127929,0.13221615833410955,0.03981224273688066,-0.023165431299571635,-0.056759518178761806,0.0001953594804972089,-0.02015480508130719,0.0052355912989106536,0.0002853737692527788,-0.030816665570026814,0.03670385466882737
QDPR,0.0009822690049348182,0.08099052481299976,-0.05850279541802933,-0.08710177888402278,0.019372591412062875,-0.017783213129057108,-0.046413432904840395,-0.03402779611011447,0.03542249467492703,0.048102997335048275,0.00693347385120578,-0.07488200446481755,0.02593915101213291,-0.0016468126525904154,-0.0276963141467216,0.003651256626007572,0.021548959330671524,-0.025070079779863936,0.08609017833068171,-0.0011285579329483794,-0.08588210644564863
POMC,0.0005744281275353962,-0.035274040459680814,0.043119529211025256,,-0.015252227054806056,0.0587579704359678,0.017045216271780805,-0.015671669969420546,-0.029722104148507397,-0.018732418447777923,0.010408399164640932,0.066340971583131,0.008400560353289389,0.06944036866950529,-0.017916619972432116,0.009527293458752467,0.008211008317906303,-0.024406532831597424,-0.014821458206966023,-0.008397358780413089,0.0993171377315759
CCL18,,-0.025053605680027107,-0.025260395232521188,,,,,,0.0027105597979822024,0.04417233453757002,,,0.06101233548787381,,-0.027707762229272015,0.00399967087035911,0.048448542032004924,,-0.041112173449207576,,
