,MGH258,UKF251,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH881T1,ZH916bulk,ZH916inf
IGF1,-0.05401245321326073,-0.017801969294907544,0.0004893331757183009,0.019857063806006502,0.045494329141269885,0.09583728481572892,-0.010206722643249682,-0.023047817174250106,0.03829546149377221,-0.005585469541375098,0.10205065398753635,0.0019938553098349603,-0.011734626606112011,-0.03665697625360773,0.054712144891597723
COL6A3,-0.002813401334138003,-0.025937285494986924,-0.03588717802506076,-0.06486853245409502,-0.03359936698156153,0.07309464559609918,-0.02952754065963259,0.03997586798374137,-0.008743837131606431,0.04350670301003717,0.07555339425810646,-0.09193190677397596,-0.030818580055629274,0.1136958210593157,0.030833279665501936
RLN2,,0.017196730757550314,-0.03053027776576308,0.01780324935607713,-0.04015694814289155,-0.018481840355081183,0.013290556363183641,0.05446834607468954,,0.1491943425152071,0.10454471325843975,,-0.016300101998331113,0.06112455800599947,
WIF1,,,-0.0008942034952409354,,0.023344222437277636,0.05111758058299859,-0.015615716785763897,0.06043670264354104,,-0.04807312655823477,,,-0.018170030148545672,-0.02480619909077572,0.1393561169309419
IL13,,,,,,,,,,0.0811452523865168,0.09509823260986873,,,,
PLAU,-0.01501324545276301,0.01640404901807487,0.07202477221162876,-0.09734813502340314,0.023937962182993173,0.07620078019375673,-0.0159482621055197,0.049146804868732116,0.04276895556933061,0.013963743246953942,-0.11682611316678389,-0.016887516178432562,-0.0035633341420266583,0.020870049326901462,-0.03656370043574614
CXCL12,-0.06271365829342977,-0.014841362872612432,0.06535905414362204,0.0047338581101727785,-0.07856154112793193,-0.002678918465724096,0.08439989536147112,0.01143185022288744,-0.021111133933045687,-0.03845641379129867,-0.06346626450565676,-0.017058537471598006,0.002348082010105813,0.11614199156612605,0.10208072088285847
MMP9,0.03153793158705072,0.09752104988481346,-0.07594970873303744,0.010372946167313202,-0.027139601113181942,0.01876562643920721,-0.023781550603254386,,-0.0671178559689517,-0.024072761589047136,-0.002393484991447663,-0.0006365693407156494,-0.048101993115181624,0.07817781112248842,
TNFSF14,-0.005227970057998849,-0.03443217837538821,-5.313785096342243e-05,-0.026494131549156332,0.012796956369163528,,0.01247050822921621,-0.048202927915623604,,,-0.041265352904018865,,-0.00424071888079213,-0.016091077599378008,0.0485194852674284
HBEGF,-0.013985127928445628,0.058845348306453285,-0.009409196051821122,-0.015771209114208293,0.028795649443935124,0.0114875470568288,-0.09796424352681125,0.00016631418793456592,0.0062848875845056594,-0.014891251646203002,-0.0022811662161055387,-0.12638492660443426,-0.011841129851583905,0.06134040676880523,0.044178883651999894
NUCB2,-0.00449320854191937,0.00836632380382604,-0.03985877204623168,-0.04862103221593281,-0.0057266187501749275,0.040134691947576046,0.030929088290284703,-0.06307248196101833,-0.012658540726767257,0.03137166099210211,-0.047282594759157,0.002473106619458597,0.02864973596160194,0.0291273865288382,0.08934007902499458
VCAN,0.0061260166473387,0.0499701540855828,0.1370523845930982,0.007506371738873217,0.04556458778842282,0.03819891271332181,0.007043614690207019,0.07088101947974892,-0.011435336514078425,0.07699444917257517,0.03645268500994727,0.08326821165751884,0.028299781630491384,-0.0069270085693686105,-0.11363972379896503
VEGFC,-0.03150691585485503,-0.03534907587795322,-0.04440940023832512,0.024296771550633766,0.003580682265548173,0.03319349399260838,0.026158921085456446,0.04122069946391382,-0.02527375186413528,0.06491869462447836,-0.03806197271520482,0.017163674746703734,-0.03335972341782581,0.03656960960422669,
LMAN1,0.008590442384653604,0.03190776103221574,-0.09476456993916481,-0.012352300970234379,-0.06320640482101232,0.02271136697803331,0.04623921857636863,0.01133018190197128,0.005286670741417168,0.04137313490483566,-0.0015019970043878015,-0.11421057992397671,-0.04035249485950457,-0.04549240847452672,-0.06319777164545241
IRAK4,0.004259555607594412,-0.019186886726109714,0.04198041538723746,-0.014951804293037581,0.05963630537993094,-0.0001224541465445113,0.09163843740230761,0.042277347529385695,-0.04353527739583488,0.005763673555544081,-0.022486798648527408,-0.015219590281504044,-0.010338169759550125,-0.0436424318468462,0.013058782983794263
MICB,0.032558590270988855,0.036963163325909466,0.15043312287175753,0.003438186865504615,0.02795200274754336,0.03615665992052929,0.015038759751749996,-0.010377789210723645,-0.0254711805388952,0.004850777978042808,0.10264193612614,0.028244994854443643,-0.031307117016323015,-0.018974379807259963,-0.030056047481656804
COL1A2,-0.07115131677584755,-0.08650242097737956,-0.005746165628851838,-0.048247248319978425,0.05467318257158793,-0.026038262812899098,-0.040087613178376315,0.07483788389883456,0.03577793980221306,-0.001086479622532665,0.07496355551101533,0.009945339636303396,-0.04989425476685277,0.06557548878758182,-0.060588102612770096
ICOSLG,-0.09149833743322694,0.01028982316887486,-0.029730474462170916,-0.06233922226958721,0.01763997360683948,0.04321514956396048,-0.026293742088599793,0.0010653227282324614,0.003437396721648971,0.02573900464173755,0.024511784239655856,0.07311123240310775,-0.012085227772534037,-0.04715851128414408,-0.03191495733401622
GNAS,0.0250212364481464,0.022853968318864035,-0.149455758158167,-0.03862285401377181,-0.03609717172915858,0.0013114297360357545,-0.0007405980115093332,-0.034978318068959915,0.019395724993161202,0.019345061511857168,-0.09429259194400834,0.03867004243990523,0.01832238280856544,0.11489261634772278,0.10809501991270662
C4B,,-0.026660911061964332,,-0.002689414923253325,,,0.010817650423771618,,-0.014475361657157985,0.008123049635231624,-0.03512604830907247,,-0.018869643985138348,,
COL2A1,0.026543382103284933,,,,0.0021053350315040904,0.11601760376908966,,,,-0.016135662984647952,,,-0.03130712106391171,0.03259420869254778,
GSTM2,0.09128597417317962,-0.03603667923696506,0.036207345707156884,-0.023636774562369792,-0.02775723141624474,-0.012660781664308259,-0.041399398234761,0.0034317585624009015,-0.0237802139268457,-0.009648908537615502,-0.021901609873320734,0.06629339538371866,0.0823559671634268,-0.01212882310637661,
NLGN1,0.03264088093071882,0.08392888215821244,0.05174724741726609,0.04076736183124279,0.09229827025897003,0.02068561320688329,-0.0024319310818348493,0.008615888521221183,-0.01932970538628044,0.014156682210882026,0.039380934161247924,-0.008220925989441097,0.08189581889141337,0.03080798768641665,-0.09002895231110054
SCGB3A2,,,,,,,,,,0.07850630772358451,,,-0.026326833890102305,-0.026674504952060422,
LEFTY2,-0.007803125048006372,0.08955945133112513,0.07964503602893287,-0.013331074247612677,0.11551456838460376,0.017961394805263674,-0.011693483390942287,-0.0038901352669488617,0.006740360912150464,-0.027244471687786553,0.1523505752047121,,-0.026581458690484644,0.04853223951990211,
ACE,0.016099516060044724,-0.035209196882358865,0.05171710594449327,-0.00594261467996565,0.03404350956303529,-0.0229171734260466,-0.05447697198469231,0.03261202971735471,-0.021000729347761087,0.0127123182955091,0.10151340141589563,0.032366263521180105,0.009372151680412662,0.06198477236541087,0.12001041737491958
RPH3A,0.09707646754713702,-0.024772509790969285,0.05773013182408216,0.012902354204382212,-0.03781834233071948,-0.031236496700888072,0.003954631265461382,0.013864762204583094,,-0.0025349955778268224,0.07587906888401207,,0.03480222368464656,0.050014234925649076,0.04069181247940401
NCAM1,0.05800660788734668,-0.006046959476973611,0.10443522718168197,0.02103435350787984,0.0820051905023605,0.07821336562289498,0.05710998208496546,-0.028261093265775142,0.010308486212987548,0.061311851128197134,-0.005953938206470362,-0.07813738355273554,0.054102882029436486,0.05933799975112377,0.055296460480208684
GIP,,,,,,,,,-0.018227590092878374,,,,,,
EFNB2,0.11328009620226041,-0.06870215986413379,0.0624847137368322,-0.03641924668391556,-0.008409155190715046,0.018116535857930726,-0.047015471269136515,0.02567656968692024,0.02271414747833157,0.03873284655429321,-0.08855886989918846,0.06412869152269336,0.0055205997452600405,0.03179049718484108,0.13752623916777046
ICAM5,,-0.03277182464262597,0.01804187277882613,0.050969515069393026,-0.053045252549704026,-0.03235217887505167,0.08739541603213453,0.052810611533694304,-0.013196848963366141,-0.03007489729255536,,,0.027001266924763657,0.08540621685890636,0.0804098863837178
CCL5,-0.038805713145015484,0.012963915744845749,,-0.02444463934043473,-0.023813030733358952,-0.022152925853731298,-0.02645632825269441,-0.021797453087735428,-0.02392897919255169,0.13099138914986394,-0.09028186398630678,0.016099991991766018,-0.037394345652094735,-0.004273555338206195,
PSPN,0.04048899052462182,-0.038293945478941646,0.018685004593256192,-0.02323607371506812,0.017905761271590506,-0.01706452018862042,-0.03526861861775803,-0.014909503013709026,0.007840809678271101,0.017502308569900045,0.07868461270080651,0.08291234824985308,-0.05837894604853264,0.002706656204846893,0.1345798924954587
PENK,-0.018308850889448974,-0.012080747988228559,,0.02875219701096326,-0.07169735805968486,-0.05592310720161155,0.010081459886562883,0.00934406915704405,,-0.02840600754360956,,,-0.02115068806483922,0.08432238713433753,0.22420315944656
EGF,-0.022406051145299845,-0.04349508721938627,,0.011344536998804573,0.03722799327130635,-0.022016665912997335,0.026403715949672956,-0.008004200421415995,-0.017942550183466313,-0.029802357476123077,0.04686010355902604,0.049344511032112535,0.05175033992933495,-0.04434233856052288,-0.03189889774116319
SERPINC1,,,,,,,-0.016707406286730845,,,,,,0.007670911813486044,,
UTS2B,0.07734105830569919,-0.02752960607824122,,-0.013239259498455322,-0.046285337626074285,-0.013757229505352986,-0.015615716785763897,0.04151569057706262,,,,0.08423596668581594,,,
F10,,-0.02336771365408188,,,0.0033286881180437816,-0.02535029037084965,0.001965468169781293,0.014057052225752922,0.06435042423601542,,,-0.04576153617819571,0.024552379304002715,-0.03337152290199753,
FN1,0.08130440690806298,0.04121441684840598,-0.1221702785915756,-0.06498729768081872,0.004350956330266542,-0.016286199278092262,-0.05087315395320768,0.050002930589777984,0.028240394296757378,0.03748432816960664,0.06961733088352827,-0.06047072211925704,-0.09581885850188701,0.0421206436752498,0.04151881503412193
FGF2,-0.019050808634553388,-0.03777094406424891,0.0157012631428353,-0.034220337679701736,-0.02539997334473855,0.0886587621244213,-0.03194904157124076,0.01600065225894586,0.023860867060731945,-0.008450017665740429,-0.06363182705687254,0.028977246087215972,0.05385278393978244,-0.008439793104059097,-0.03573852744845402
GDF9,-0.0045287408616803415,0.0833564676787405,0.07728266058684291,-0.009645064150019233,-0.00848965538383295,0.013615345157976914,0.011571664327016963,0.03552604484908147,-0.019195050440759198,0.11003526202212552,-0.033577055918882846,-0.031687162298809905,0.04885729657654378,-0.00038209407046269956,0.04394532764254568
CSF1,0.05359393485030864,0.023804948725917333,0.02013627117495192,-0.06843686918319994,0.06314961173221584,-0.007392325070188183,-0.019469817702409197,0.04495031231149372,0.02330049252328813,0.017682821758942785,-0.04861131404622084,0.06110233326483058,-0.037835989259266026,0.04603000313171828,-0.046674384552070076
GZMB,-0.019803276615110246,-0.023215379835951042,0.05324916989571269,0.07417920657243829,0.008855618038520457,0.0985088859772633,0.0716987620524361,0.0001975862196132513,-0.018647743846748298,,,,-0.033674859857514436,0.06508880379169472,
WNT11,,,,-0.04293432540869243,,,,-0.03567445899201018,-0.016910706073547232,,,,0.1095415872024748,-0.028252173302465572,
GDNF,,,-0.003228961259154961,0.014383817555938604,,0.12421416666094262,,,-0.039871017762314116,-0.001641885929887471,,0.06617685607941977,0.009200712062087293,,0.03614713553128288
FASLG,-0.018647003163150166,,,,,,,,,,,,,,
SHBG,0.016542348586193287,0.11077984158920956,,-0.02136475552169063,0.01681887003180586,-0.016280757552260994,0.05168993944219532,-0.001866457343427182,,-0.01564874512431315,-0.03250903566796346,0.017201086594704925,0.07378864084266058,-0.04575889325016766,
EFNA5,-0.029222857308262656,0.0291260306193746,0.02702851824912308,-0.019082829287550555,-0.008806474020598538,0.0030231648337686787,0.004633478863326786,-0.034016359222721844,-0.0369924774563667,-0.017026346661545146,-0.12714687818306813,-0.00250195660235139,-0.0186427493178762,0.01807508175190717,0.10130608160464417
THBS1,0.036909354394916216,-0.0027790284842188306,-0.016244194941055508,-0.04789397569126991,0.019783037053860246,0.007444092678806884,-0.06299096076621157,-0.03477543297632426,-0.0356321365598425,0.03640407122067301,-0.04973542286598463,-0.015219348417322623,-0.06521598244800327,0.017177145228991438,-0.07157927631758479
PODXL,0.01767010106343818,0.024140570303935346,0.08372416968113224,-0.03466447002377275,0.13488193131494552,-0.002806442444302745,-0.013497163104422717,-0.021478820356217048,-0.06120096136369588,0.013866038164548488,0.044423987944412095,-0.01860631852826073,0.05843149235329314,0.06652571370478073,0.013839123106988326
LCN2,,,,0.0015094672663600252,,,,,,,,,,,
C5,0.037599351789738424,0.027982866225102838,0.043795288275201405,-0.02300551444449025,0.06473398844207343,0.02583974456190949,-0.039624942379661854,-0.0050836815619388675,-0.03400979086449732,0.075798855869839,0.09747336420758232,0.029291727233494602,-0.01847796827844459,0.035788768851506766,-0.046089376846960704
DLK1,,,,0.03712458855750382,0.013623918093863237,-0.012968706844098869,0.0032525664781381095,,-0.021867863490586517,,-0.021856210903636094,,,0.13714348301514662,
CXCL5,-0.05101719598640492,0.0616671809288573,,-0.024306363538773433,-0.0784370582909072,-0.012887212184055473,-0.0043567240206860425,0.02235123960707302,-0.023045024858337877,,-0.060256669284452224,,-0.026242363231272416,0.008739559848368909,-0.029580145150960163
BCAN,0.14023857537125983,0.12893203867697212,0.11961922838224488,0.05847131284068281,0.10523159933333104,0.004329588060048448,0.07535339316550942,-0.007193535001191839,-0.01706159594113567,0.10957656741992201,0.1669172255106457,0.113944292452454,0.029121711982246126,0.03699306695291003,-0.030075718429066974
RELN,0.1160406798164397,0.06291488587503813,-0.041069049617067255,0.05542717727388595,-0.011118270055825014,0.0302154644176849,0.006188894232946099,0.032144211885831726,,-0.0008999970136172571,,0.10640302754801996,-0.01688139380504514,0.04905062569656959,-0.08672712434521691
COL4A3,,-0.030065995230392578,0.0065061524988829994,-0.005550286313982138,0.132772760132423,,-0.007608712342721994,0.013261889189628472,,-0.021526910291707915,,,0.04349886820688422,0.0031650771038096485,
GNB3,-0.02657767648987869,0.027307051603104742,0.040841534033722815,0.025156606559460497,0.04474931005947355,0.047100930897677404,-0.05506556193645054,-0.033789030256351486,0.031190759231265904,-0.025715146187348704,0.025160460226642783,-0.13628445288577656,0.0348236030624703,0.0008888734587846885,
PYY,,,,,,,-0.004589968126109245,,0.105855871585831,-0.015893990154273514,,,,-0.024308745172501794,
MSTN,0.07871100288761608,0.02029685541514704,,0.022645253278445063,0.17010755094011518,0.113325008722948,0.027023073071254577,0.016510701039424473,,0.05585244020584792,-0.013586913824182952,0.06194988926690933,0.08046233688921375,-0.035182964233138256,-0.03144672525745278
COL18A1,-0.041750130255634454,-0.03843237271268222,0.15165558967255646,-0.047471895693453864,0.06468950522582526,0.04224452854323544,-0.02179954255556605,0.04454500268207966,-0.03866764289027144,-0.002897708810634805,0.08220729217440995,-0.01125785813344372,-0.03932167497817766,0.04989448526126043,0.03260010292326146
FABP5,0.11754499443494677,0.08564609527329604,0.10453269545075779,0.018760360733416418,0.07634013463681535,-0.009180105419866245,0.005145483633303973,0.02421287031401151,-0.013825161261964806,0.10515447798004793,0.08656990516135145,0.04876629280948656,0.022346279464592226,-0.08431980596923183,-0.04058815800778907
TGFB3,0.015978613270224953,-0.012473338371786566,-0.05313180026101629,-0.02160433530075462,0.0049193412183340494,0.009081345375214872,0.018784520075991355,0.08532645072402957,-0.027096991811697148,0.08280385067495091,-0.07166583639560009,0.0023181032523713644,0.03134897579857134,0.0035826850645293423,0.08519688878946641
BSG,0.07592586288034267,-0.014061587254520946,-0.02904364623810086,-0.019814127004931154,0.026262773334383933,0.06716065761733984,-0.039375140485527205,0.05787586269210387,0.06544541844169308,-0.01154529977250132,-0.07915908120047734,0.0018305253540410005,-0.07749874021120329,-0.062164999404071976,0.028101725501234128
TDGF1,,,,,,-0.01554554029959458,-0.01561571651476565,0.01644411481581611,,,,,,,
S100A10,-0.07870097578907088,-0.08476776682789296,-0.05543447225414299,-0.045400531158407004,0.00012359624280425656,-0.01710932848269327,-0.05663233072074454,0.0046020425094770966,0.007169940903550776,0.02696833047052506,-0.1204989964473047,-0.11848456874724558,-0.022792867088291185,-0.06114453463610614,-0.11014335923966358
PLAT,0.06894387415831486,0.07493749584986109,0.13145251056427026,0.01850989585609012,0.07752463570925235,-0.032629193416287235,-0.06835497359487953,0.024546652548138904,0.020210369294690087,0.02507181719607641,0.11908539335380686,-0.059217556562757456,0.002034159436451952,0.037420093369446766,0.012404499059491514
SFTPD,,-0.029146227400362216,,,0.049852871714815325,-0.019476507560719496,-0.028675973200948616,0.08518636401541094,,0.009207535968721967,-0.04126546056548494,0.04899072866149279,-0.04300998544834491,0.09971666273860683,0.12412620061488458
EPO,,,,0.015928727919636974,-0.016291891710568586,,-0.014241700845954426,,-0.011999089939437513,0.015611511419917325,,0.03102066680080368,0.027136916193997742,,
FGF7,0.06742803081442489,-0.007220018441400411,-0.009557385111626026,-0.027037383731298405,-0.0020337235646168002,0.02356900149884628,0.00980341667500335,0.05110159697485335,-0.03375453359209691,0.025161331723888916,-0.03159482807903539,-0.0027946232822515607,-0.02652822325384939,-0.01587594565505131,-0.061952050622771614
CGN,0.07300726412758349,0.011960330532967427,0.10100870209943477,0.04560089403594496,-0.003376996233194782,-0.02398897398096344,-0.009814728643179886,0.04690575262097325,,0.019204274901919838,0.07734915654084518,0.05527426303225178,0.019768535718253825,0.028787060468392953,-0.02760632608199368
FGF13,0.008941568686490122,0.028683038351539736,0.056518347460180175,0.06605539265815506,-0.017937091796293485,0.03489970268593936,0.04556591982489086,0.001228922499209354,-0.016294343489628327,-0.03715794992671338,,,0.05896642004682956,0.04784635041147291,0.07634218195731603
CXCL13,,0.08849625918884357,-0.026480411559736648,,-0.04471774169729264,,,,0.007684599080748577,,,,-0.036712174130392,-0.006248707467035185,
ACTR2,-0.054082004966337416,-0.017742949067740644,-0.04336755274161156,0.011409461799127869,0.008996786349783563,0.05079645395533336,-0.00200384269607287,-0.0378888745460407,0.009215611640419138,-0.04215149888316071,-0.048656183280420116,0.008898883158421984,-0.03193722344981154,0.029436480232432435,-0.07919632418500765
SLIT2,-0.03260526855570672,0.04520879738343706,0.04619998090944828,0.02335477706731908,-0.038465103514436445,0.07698230872881638,0.07362507066782466,0.03392974842170476,0.04337363422251035,-0.049642641689322205,0.03358200904778629,0.016739588962218204,0.0299998095937866,-0.05893097302559423,0.09886719801678748
LAMA5,0.11723163877279695,0.037879110827694754,-0.03827584129227146,-0.02313382062579415,0.0686028007951269,0.042449461529412036,-0.00868879156745914,-0.06673421185408074,-0.030910963311275585,0.03288711537975346,0.021899657241876397,-0.011698044243350256,0.00435345343104345,0.014703913439913046,0.11740482170979255
TIMP1,0.06265171079941449,-0.052118123781275456,-0.11577635862987448,-0.07090733451679285,-0.06041995106552101,-0.007758385946427861,-0.1393901706343614,-0.04773109800678563,0.01185790389960739,0.03946353439678241,-0.1258255882158926,-0.07161926998435478,-0.08797717562084854,-0.019658950929407053,0.0034174662099255943
PLTP,0.05444663091944843,-0.07064744286208254,0.09883441910047691,-0.004309176104942084,0.09062247804569606,0.032852482238934756,0.030575157142390084,0.05330389665032392,0.04621103560172029,0.05335241626729567,-0.047221487824548464,-0.014261938791270974,-0.051994142988065914,-0.07091931985031152,-0.04815699155005632
TNFSF15,,,,0.04334635375660076,0.03371563554993122,0.014820900979952282,,,-0.01482154774941128,,,0.00623480182083619,0.06415149050054565,-0.03779581617764174,
PRND,-0.015920594018664642,,,,,,,,-0.011591576397543834,,,0.00886717718557391,,,
NPW,,,0.006411752700651524,-0.002122067281431702,0.027978952278313766,-0.01864118747331673,0.009665469899281836,,-0.017507129646730943,-0.01901187532545525,-0.030846900227081378,-0.006747858077086379,-0.038756398208652613,-0.06468230392867567,0.11720819999012598
SHANK1,0.037021785318182975,0.11793961694100476,,-0.008338861139789894,,-0.01288721707899031,0.04928673942266342,0.03976611544892867,,-0.006253986558894706,,,-0.01182544817915643,0.03222260619465265,
PTHLH,0.06838177922585277,0.002525082818733906,0.11965436953797137,0.01884783003435495,0.029740415294635763,0.0904605527538096,0.043118772679672894,0.050552697250669375,-0.02279240205930795,0.0270998963123922,0.033195166856502686,0.02652699177594314,0.0023130957205060284,0.08107538936648492,-0.007282231902148665
SYK,-0.01647985263279974,-0.012088824792288618,0.011378484789918987,0.004072180112476405,-0.03644898962767638,0.05895591099355609,0.027618059623569394,0.011818861886537918,-0.00952613653700996,0.0009840228288489536,-0.0375536344599784,-0.040084443467788874,-0.009277235047598741,0.05486596050925885,0.07613592924617088
CD160,,0.038962309732900824,,,,,,,,,,,,,
FARP2,0.12658890963650765,0.01898649131254625,0.12936679447837765,0.0476457442899664,0.059543619938201835,0.03931286558889711,0.02054376354071507,0.06011888161227892,0.011437158231589962,0.019451666290069284,0.004326680894836207,-0.0628484974290184,0.016766836259760377,-0.05178922857526271,-0.03601139338019887
P4HB,-0.024623250085308548,-0.009898191881876345,-0.1243403627051932,-0.06831685367095539,-0.021592669384862827,-0.009610895850974797,-0.08124516631591326,0.0003445744376919376,0.007875520449839354,-0.06835542141935776,0.05561858876273774,0.012346787006898759,-0.06307631755376786,0.001539733317253067,0.07509210153550316
TAC3,,-0.0307711036119225,0.02397146953718473,0.012476319551821038,-0.012224013383312256,-0.033314602613636536,-0.0034050770125103732,0.05861289961724174,,-0.034891746847616444,,,0.04105089255383779,0.03863137292230006,-0.03656365688570817
C1QA,-0.15496664964249732,-0.00118761407714756,0.13778644197005044,-0.035935568888959005,-0.004340516387252074,-0.022866082917517797,-0.017679205637535642,-0.02786360050332538,0.0011508487570320524,0.04979374824767973,-0.11757536716860066,0.008736920321609453,-0.024709228988234355,-0.005401823811047482,-0.03586319061051977
EDN3,-0.011306496490068938,-0.031576559882458985,-0.03273747705788736,-0.02222596828457978,-0.03186899444722853,-0.018159293595984286,0.029259848765090114,0.023638164534840956,,-0.01961893739481734,,,-0.020791906472219186,-0.027348342913752592,-0.04005239837856651
AANAT,,,,-0.026446196424230357,-0.014803204222236653,,-0.018065543077729944,-0.029823241292419898,,0.03286088210602914,-0.023360222388566887,,,-0.026674504952060422,
GDF15,0.021047730475427965,-0.039851195317340965,-0.10330158207450496,-0.032636605813761564,-0.056809439602136635,0.045036705627871515,-0.04497344027438725,,-0.036976705849807195,-0.02242029494245878,-0.17746499896449436,-0.007710140899213843,-0.04155142356847481,-0.008267463476354545,
LRPAP1,0.016077068322659382,-0.0685569815684121,0.07746445101507579,0.012365832642907292,-0.01202732297106744,0.014349402837041735,0.025440712268940235,0.005489689142915661,0.021947036047571738,0.00200213007725562,0.009561371942383014,-0.0032129310773974904,0.054963803314504164,-0.013406064646318957,-0.028797408233470524
