,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NGF,-0.018404091792556077,-0.012138973977908052,,,-0.003419637745645855,0.0422040926481987,,,,0.05599768520024651,,,-0.038355014540518845,0.0046532864568733555,-0.024024943381381402,-0.017486021480419212,,0.00723930814610888,0.008719112977368347,0.07018600653463516
TNFSF15,0.02917824473580014,,,,0.0005507615351652134,0.007456566485489746,,,,-0.014519408625185267,,,0.11637911223493036,0.07188641240698901,-0.020279866280891505,,,-0.014857387954405058,0.050165639345680975,0.12474932888636378
HMGB1,0.04392298552331403,0.03600800081709914,-0.029318018397371078,0.05106291118433897,0.04232046913977201,-0.015763363088280344,0.08086208231499643,-0.04004413942577846,0.07418792745230032,0.11755830145866848,0.036095501501613364,-0.044394882137962575,0.02836928903115914,-0.11084935944136716,0.003402760493085121,-0.0783942229485991,0.042585646637424326,-0.04922343720587571,-0.12670024899498528,0.02424755305410971
ITGB3BP,-0.01988232615672147,0.007010893092756093,0.006506471843696807,0.021460198761361994,-0.07732769969609982,0.026676309908851253,0.11073050800368198,0.00878569944299376,-0.06591314396736489,0.049499641236046596,0.00824449796128652,-0.00613787191206339,0.06091116283172925,0.017751477905311754,0.047881048088872,0.010464956078557715,-0.03388093301563192,-0.05619097528238755,0.0222246774090946,-0.04548167978467096
AANAT,0.03947030736887646,-0.019676631216385944,,,-0.0004049774087204794,0.050811986681358605,0.12631253652934582,-0.022144565849675942,0.04744170066612401,,0.03352551120146476,0.029863970170307744,,0.019367440817227147,0.05462417471439084,-0.023852060724564514,-0.028982551468305636,,-0.04039921602313749,-0.0037835763990888118
RELN,-0.03173263441285997,-0.05283360910300277,0.028841700883588523,-0.029243078863452367,-0.05371676460124696,-0.026144555092305545,-0.004322827248688575,-0.01767866404840228,-0.01194495410635532,,0.013932085817583416,,0.025630528613106923,,,,-0.036244467695251005,0.0023288427882533574,,-0.00019348804492090607
IL15,-0.03236454421289202,0.016911978542736114,-0.021480385954420762,,0.04539096714136395,-0.06456824112312999,-0.011721939107438233,0.07332543519591209,0.028808596495746883,0.010777376550505284,0.02831902779773915,0.12733688124935436,0.00036457369276171326,0.022468801697979726,-0.033433741016167584,0.006618397599793902,0.02279669109727933,0.08382169582612124,0.10331237300237169,0.10600284715006976
UTS2,,,,,,,0.11630666197258342,,,,,0.10226415483138987,,,0.04007642355279919,,,,,
BSG,-0.024337089873862138,0.025294531301928443,-0.007541886726947476,-0.0220475957119699,-0.011055627437732704,0.03748798945460213,-0.04619904229761235,-0.06614191368521706,0.029891780575721488,-0.03756823388119086,-0.02978292187513548,0.10871647573546404,-0.023060297067507247,0.09475282175645759,0.032736919593306456,0.024053033315421003,-0.07977773425006787,0.10001142423647819,0.06175158564580166,0.14420224919350294
ADAMTS3,0.017746334057933986,0.034266236302532956,-0.029625626946670498,,-0.010014670106928504,0.05972325612583053,0.08871688623228838,-0.006891979254444822,-0.024581598411660296,0.10260914697475164,0.03798401741237748,-0.051994263274894925,,-0.03823926867382094,0.08634058504523846,0.02149558488840655,0.04961308177149333,-0.03923370586163114,0.09505700931780336,0.129200690192397
CD34,-0.021442094675161342,0.04916477740444735,-0.0004067736187733743,0.046260459191036545,0.027311910341095553,0.04189914921373246,0.023300777010991033,0.018565029444232797,-0.015799005284436965,0.05045631916258499,-0.011253144843666614,-0.010075989175365568,-0.009615332652070062,0.11033873527715848,0.09137330990333543,0.0037222835130650434,-0.013001190415208582,0.0417388567350657,0.11552490235285656,0.0360942570541243
CCL23,,,,,,,0.08772740344500053,,,,,,,,,,,,,
PLAT,-0.041118418009460846,0.04116652871945337,0.03970224522333364,-0.01621107763075291,0.0019953971474986534,0.046193893653622066,0.06965568000393255,0.015181398490442732,0.050781525166922796,-0.03118539136101325,0.00658460077484026,-0.02357780676515486,0.03385265026345732,0.0630101505884097,0.058788424473240807,0.07539308766224039,-0.08826054449671003,0.006032174935007015,0.12155473407752027,0.08130902045265352
NTF3,,,,,,,,,-0.028700614130896238,-0.03998434349015876,,,,,0.10827070394802418,0.0498761482245304,,-0.0013672793295546467,,
LTA,,,-0.012399476491260957,,-0.03188460807316494,,,-0.021327524737924895,,,0.030041288961543067,,,,,,,,0.01697146519188851,
CKLF,-0.0522353172662575,0.01679574532184624,-0.04636690721069797,0.06727372862095224,0.036133524809873,0.06686441392426444,0.1047647852871222,0.07857181871790743,-0.016027929203856855,0.058095604731516544,0.05631420670549831,0.011329229291905024,0.10285538145143532,0.09429042550846317,0.05387940148496187,0.020735162348780426,0.02939335333623923,0.07147799906597326,0.09035706349483608,0.01435419351645188
APELA,,,,,,,,,,-0.021417960170252142,,,,,,,,,,
CD24,-0.023953082575022634,0.038337793390557255,0.006493453312096945,-0.0038548440534252374,0.026362036745621622,0.0642301066378114,0.013844802067491568,0.020131009816216724,0.0439039483325555,0.13218190693730736,-0.008402841230423454,-0.023668611495813424,-0.15245961586949486,0.06871031116857106,0.06036536785175987,-0.0014412172515434298,-0.014186863190964618,-0.03965758153972354,0.014370709244061967,0.08298799164104853
HSP90AA1,-0.034086662872679044,-0.04130484421313481,-0.05136686663016183,-0.006934865372655798,-0.010433371965756099,-0.03470226786953855,-0.0781910037229455,0.04322297399648376,-0.06514879105347429,-0.002064771919331896,-0.02415532498536981,-0.010389495204986584,0.024403791623470103,-0.17650680728231477,-0.06062455883815832,-0.09006485968775589,-0.018597699432600916,-0.010934399080859856,-0.2174511477457459,0.015301370220289599
BMP4,0.021207465198404076,0.027293517174595293,0.08357971609792725,0.06649468494150144,0.012781840331742013,0.02118410970035751,-0.016345376083397513,0.005081799004955322,0.05657505319000128,0.03739958713372567,0.00905429573725299,-0.02769853956806824,0.042428601527975535,0.15869914668778012,0.001169033833657342,-0.028172269243562656,-0.007459069811119227,0.0038132270249143837,0.1647395977427582,-0.02891594081985716
SCGB3A1,,-0.026195114420416853,,-0.02775641072093335,,-0.025161156687323,,,-0.01499731787682625,0.03007330067204252,0.01955235327170213,0.02907576797395987,0.0426467193550161,,-0.03166191706171739,0.07889543254398665,,-0.0179900398163573,0.12361951205452126,-0.006416513331458214
IGFBP4,-0.027259926317888,0.053531342950746956,-0.04649064179655474,0.08105485245108154,0.029669667638777195,0.04420177737050315,0.06930893954560258,0.03724740540179055,0.09347459771184193,0.09085251203533239,0.021806095222616183,0.016320350497536808,-0.06820611252232373,-0.01560655791322759,0.015367651210006168,-0.06021679808977804,-0.04457311709673722,0.04448331616955536,0.12109422327216146,0.03903202943276451
RSPO4,0.0026427608374133705,,-0.020045169898128764,,-0.049126346022807674,-0.029040064893096684,,-0.0013210309757550557,-0.014997315683129248,,-0.016564171093026575,,-0.0019009948118956185,,,,,-0.020778927730837473,0.13197098083327988,0.01530330262327651
LEFTY2,0.02425738489038482,0.1244337560970476,-0.012551760928046697,0.06465010545697963,0.000532438603656977,-0.0037496783693423876,0.0763818241071305,0.043599534762232356,0.05473591852867446,-0.03194015445556277,0.001508487491471384,-0.03215639566589723,,0.039198030394369386,-0.017658761914788365,0.11732167456505622,-0.09103950254032744,-0.0013557257464605443,0.13688320371303267,0.03713185589122927
PF4,,-0.002055030201198854,0.10466602950703398,,0.04926789095131208,,,,,,,,,,,0.13820006488360412,,,-0.00413128264368596,-0.00588462025986647
ANGPTL2,-0.013983812718416448,0.008225751898048644,0.013885558550890062,-0.04155877572380079,0.05909732474400693,0.03859114271037347,0.06816893444330575,0.03035274216509194,-0.00335641183478784,-0.08296465174915219,-0.011732470517959804,0.021942052701583923,0.06140027387300644,0.049681919447445724,0.09129726240280406,0.07943171907923008,0.01826626956388699,0.0418212608918357,0.12781557339447305,0.053615477267585164
LRIG2,0.08570794130825275,0.0003400456515531963,0.06050372331201908,0.04110062548732536,0.010363935464845474,0.02682657936820369,0.0358243072437765,-0.005921137365262034,0.03136903450751507,0.017649155010527478,0.03150410586640171,-0.03669117309189341,0.0603863435044018,0.018559360413697674,0.017133270352302166,0.045502149777811814,0.07316604582081526,-0.016480801313299907,0.07830219686886648,0.009397981970176838
ICOSLG,0.03753671536369375,0.062147683014463585,-0.01823715185556745,-0.027811450149085228,-0.0158408078639044,-0.06525521117616437,0.04537169254203212,0.006376835347848732,0.08771732618801771,-0.03699211878631767,0.05085800529539678,0.057455851050225236,0.09858993738240485,-0.023750890374180992,0.11099825690304825,-0.02206395741652188,0.024492381999864553,0.05045640810784697,0.13997072692319734,-0.006551728180988116
WIF1,-0.05232033578451268,-0.01813486288798475,,-0.04501018865162869,,0.05353079753262838,-0.06443405914267901,-0.004199468132045368,0.03259772966026216,,-0.08041297040319821,,,,,,,-0.01931602601235967,,0.01963512220509467
NPPC,-0.020737728133028075,-0.015336403566258794,,0.05325522207900082,-0.026408062110542484,-0.020366101304598584,-0.001757251847391241,0.0023047317037630417,-0.020842598637881952,,-0.06579087457807914,-0.039301955579411726,-0.10269689905072887,-0.05421997180740157,-0.015834527263804913,0.010482331839636694,0.011335593812922467,0.012496988497637102,,0.023489938314672387
LYZ,0.01601883724569104,0.07091468790102565,0.06837938142838833,0.03863754552394009,0.010757653116464374,0.022750224639165095,0.046116878515108775,-0.03416784954322193,0.040336326834347555,0.024893551931688598,0.05494323585989477,0.104921762240392,-0.014890264135277134,0.03552815554348819,0.023423510592478203,0.00837816420189626,0.061044018424562106,0.000488168883888398,0.08507287625931277,-0.011370927707092466
EREG,,,,0.09739626115957171,,-0.022808301213715656,,,,-0.03734902542724578,,,,,0.0005878934053642393,-0.03345991626100506,,-0.025880504822944118,-0.031313527691789834,0.03890370527400455
SPTAN1,0.057651156285584204,0.03114530705390725,-0.007288461910019664,0.003260318657882006,0.0031221033507577915,0.000675394224945746,-0.004146904524700498,0.0119268848030373,0.0006385191658359547,0.07390924622949009,0.009075718157790007,0.0978202297843074,-0.08318507272301394,0.15713123541319873,0.04554185651436612,0.009215964160310225,-0.029246833236545866,-0.0009801166548091618,0.013409199198294476,-0.028694077129283967
PTH2,,,,,,,,,,,,,,,,,,0.015420147441924922,,
LIPC,0.01540669060750936,0.021075571045802117,0.002408846912355338,,-0.0030818345130637958,-0.014307659889468248,0.05178255464030747,-0.01963987914576537,,-0.021142780158634786,0.08409357969854418,-0.0513673532303465,0.09381872312253631,0.052568637707836874,,,-0.03374993938890875,,0.10888345635007324,0.09278125359323669
COL8A1,0.010773143810696838,0.0984434201737459,0.027780810624200333,-0.032420571968578234,0.062292970593395385,0.08371264484946625,0.02539255075812402,0.019296533565618817,0.025853803647813207,-0.06935254042265167,0.058592612781854216,-0.04588876962280949,0.005118791627464616,0.04024847819690446,0.02300466050965269,-0.013140642287185582,-0.09767393015289666,0.08555550537977578,0.07457856724178523,0.09670902517515892
GSTM2,-0.035679891719088044,-0.010530560537585828,0.002394935963065896,-0.04320905220816026,0.019600891679551695,0.04168967955488155,0.06006451979950926,-0.022883480005570826,0.04912278883367684,0.006528477736507423,-0.02375038075484257,0.012384640292088437,0.004481518516184396,0.08339152559122698,-0.015562075767095125,0.020236101717147896,0.08875213598943783,0.004209931809762953,0.07260866870235051,0.007141059393272257
IL4,,,,,,,,,,,,0.04923524399237072,,,,,,,,
SPX,-0.0400649054847163,0.03620974768515367,-0.011797876302880234,,0.028571103225747557,-0.005985582541569429,-0.054505896846935256,0.004687576256688571,0.011969744552770027,,-0.024955942189432877,,,-0.04020955627608039,-0.020973795403542023,-0.020170885054446024,0.05815706346782631,0.007723889341064282,-0.0029591458382735975,-0.0299941376043281
MFGE8,-0.055081006353666674,0.06835754986281939,-0.040047312331874654,0.060970733682319686,0.0029139992185388494,-0.008857638953689637,0.05679181551318594,0.04353494042008471,-0.016147357892006713,-0.05959226285909734,0.04482186239497635,0.02203338144241345,0.08662594825512089,-0.01839811894836667,0.007443338150546214,0.036715920134597145,-0.057669201482403454,0.017511900788275477,0.09139684202490485,0.0628379378080272
TGFA,0.020725272060304913,0.0094276771686948,-0.015554135992205259,0.0032692583571153314,-0.00542190835739192,0.10815046408653542,-0.030845947729418986,0.01829643068900174,-0.012133315017069084,0.02117702392396278,0.059988282371888677,0.022739226322858932,0.05357434469048108,0.00838498496329253,0.060995680271882395,0.02308936896248373,0.017870965795350042,-0.018788846121967604,0.11130618450596386,0.04773510492116261
SLIT2,-0.04556227451988102,0.05426429107802381,-0.029409665019466163,0.15816627632663388,-0.006184553878863605,-0.01447807156299286,0.004024961002451873,-0.024834971048184336,0.00047755964492391973,-0.01520824343555619,0.02332960617221378,-0.011777349327160949,0.06653223687076648,0.032980647647937344,0.07608817963876963,0.04210265508551861,0.055867099036069436,-0.009474054238928683,0.08375971989986365,0.08677408948275508
PLTP,0.04363218212312099,0.019283136819582866,-0.03810253095793413,-0.008431282433255317,-0.08672648707870288,-0.030723771270786526,0.025245981950851423,0.023678963740580313,0.01945028127025615,0.024772163287330604,-0.0040518648404846,0.055924034829468686,-0.077626004519959,0.13472557541865227,0.03637988612693428,0.001143592922053822,-0.03433421098313473,0.020334928447367305,0.058774134553350524,0.005059859287005098
APOD,-0.029056213134699613,-0.014969478499105049,-0.02030929336333849,-0.010914358845281876,-0.015356058655434707,0.11132064490727651,0.07541580675900844,-0.007663999397228913,0.07964441309015123,0.008584955089884388,0.013071774430388797,0.038544265191332285,0.020116370385340396,-0.14874809985245893,0.06164072270527394,0.04404124075736243,0.0688146283642356,0.031085882363480664,-0.05643210780054632,-0.0076664350839028535
B2M,-0.019549497445903834,0.09468163355351002,0.0024184619476989434,0.03471058540231181,0.016529056118264225,-0.039261743724634264,0.09445001624161617,0.029624635155164693,0.08536142997112772,0.12706664685323749,0.037834267757402874,0.17161928846766522,0.13003676667268305,-0.05500213621882546,0.10752621801333231,0.031142155563036497,-0.07764051359117319,0.09320460267053114,0.07849284011546681,0.010379810702681378
OMG,0.01596553754384669,-0.049117456580701005,0.008026323704013157,0.01778494811953547,0.003716061570243627,0.0868290345001142,0.0024773022033641335,-0.02114150362135809,-0.0689738493271632,0.09103637315144288,0.07807500046585357,0.024404204867079768,-0.00398877604802999,-0.10310010192641955,0.011209572331410757,-0.0044970353091908265,0.04815812242903268,-0.029483097011998256,0.04331027459865304,-0.0546802045463311
CXCL3,-0.03436312551849908,-0.01720973395743357,-0.023188569376195692,0.008215908049695901,0.03587111441581174,0.013546982752505154,-0.028244212077197666,0.0679980965471443,-0.016043957698032123,0.11273907838672152,-0.01831924253252088,0.10979692988022727,,,0.013346594168778305,-0.033656225601032645,-0.020409526701289316,-0.04439966601344563,-0.009311337910729028,-0.03373385557092668
CXCL10,0.07665127927820195,0.06264225160976729,-0.020694440603416363,,-0.03239406314323011,-0.05757512777702499,0.10182031605219063,0.11693341314178408,-0.024371946027861285,0.0920739937643989,-0.029111493337893337,-0.046272224357438684,-0.040024251361499244,-0.02076580132076381,-0.021481000716507125,-0.021789946972634054,0.048232011914824055,-0.028392492613708315,0.07677093865648242,-0.06732977643068899
RSPO3,,-0.03558273458747765,,-0.005667767608365273,-0.012251933347695226,0.026508676459509464,-0.00050583521210587,-0.01330300685800672,0.015221534932299777,,0.01615183534057383,,,,0.10829749826253925,0.07483852603263688,,-0.01878575178830252,0.0009931335876732365,0.05660038487513757
CORT,0.13721159337779668,0.0436305503422916,0.013196591475636295,-0.019205808933183802,0.0075590555787849005,-0.03412245913528919,-0.002592852057978435,0.049810730767174356,0.05521435424502422,,-0.004963134859832048,,,,-0.023720079901146694,-0.017000107186706626,,-0.03455814361888948,,
