,UKF259,UKF275,ZH1007inf,ZH916T1
CCL23,,,0.07938188487478068,
PLAT,-0.007050834160942234,0.028059687674189666,0.007138931495397349,-0.015273584699117977
LTA,0.04637028145915107,-0.01839776917417498,,0.001429452555341812
CKLF,0.018511875014033903,0.040204958250567815,0.029116037582284742,0.046220944228540665
CD24,-0.014698862561234614,0.007261245692011452,-0.03777945637608771,0.04254399068416478
HSP90AA1,0.015404697768657449,0.03142078832215196,-0.0038903061841503626,-0.03792829448070906
BMP4,-0.01980212566932742,-0.04653527603377815,-0.06041998074077975,0.05283198984278527
SCGB3A1,,,-0.033712118930863115,0.002339574018014487
IGFBP4,0.025468196630586595,0.04736463158312271,-0.027769031772940576,-0.0173120601330149
RSPO4,-0.011338521778076881,-0.021397725577244217,,-0.02598702497773306
LEFTY2,-0.017197328361256706,-0.0410503126713898,0.027890294539717298,-0.03589584516286773
PF4,0.1370466056777559,,,-0.019703625079088575
ANGPTL2,-0.017959846505621192,0.0025608967530828487,-0.05561336461073184,0.0204049212198195
LRIG2,0.03237085208835148,-0.012075828855022999,-0.04757790005218687,0.039226191256307476
ICOSLG,0.01277836733698427,-0.017451919196152264,-0.024325582096261174,0.10124689270228734
WIF1,,-0.016512118008223556,,
NPPC,0.05248232818325985,0.0032603048294350956,-0.024136041405837094,
LYZ,-0.007717330495452772,-0.007276208265172304,-0.03394965443727153,-0.01961044297816155
EREG,,,,0.027664376203237997
SPTAN1,-0.05079806234781865,-0.027768514659646467,-0.06952508196004456,0.0062039491103173874
LIPC,-0.024239129483904866,0.016364845229689347,-0.0255938012462302,0.0076105706816593744
COL8A1,0.02694569817567437,0.023933145420279543,0.030907904539357278,0.01676984569673623
GSTM2,0.01052879761958228,0.031110447464933123,-0.03474492434904779,-0.03280436342361748
SPX,0.02312003038833885,-0.05060406062107578,-0.03199695283593367,0.1259109105776617
MFGE8,-0.01430851420067372,0.009372671540406764,-0.022708957998720903,0.0019646867333010924
TGFA,-0.05061520974893535,0.034327413220762125,0.03610889690659903,0.039904753982181546
SLIT2,0.051019261501926545,0.001515968775172404,-0.03361356765329992,-0.0393206079214468
PLTP,0.07513059527131333,-0.01423538175356977,0.058342487702519874,0.050562045464301326
APOD,-0.0006071995850678824,0.02564169673252907,0.04771291990697564,0.022596760603209136
B2M,0.05634752345891148,0.09082177982850648,0.0005629791048653806,7.930613410852867e-06
OMG,-0.03566396911501933,0.006653434964510297,0.05857435366313981,0.08866091155214335
CXCL3,-0.031749463661258574,0.004477913343890072,-0.024874611095579525,-0.00962097839449915
CXCL10,0.02715200457747322,0.03531233609699929,0.041120546644110446,-0.038127369227383634
RSPO3,-0.018311764846181997,-0.03231802991929932,,-0.014042013472239347
CORT,0.030946005109248727,-0.04703760625897791,,
NCAN,-0.012864825049372341,-0.014317554763304432,-0.02695279478639621,0.03395825783958706
PRG4,-0.028015633807084432,-0.006943376621033205,,0.020106796033428485
ZG16B,-0.023564076655163486,-0.014618697730442127,,-0.017508879600060884
TGM2,0.039085632282522105,0.03730644588726608,-0.0007984095260356857,-0.015257041264806566
VEGFC,0.02579901618951795,-0.003898724556067346,-0.04117088354325443,0.020535008109678732
WNT6,0.026394700311611365,0.020686615492836152,,0.0388234649495661
NRG4,-0.025719505776242657,-0.02808488531809509,,-0.01404201504601404
PMCH,0.05943528128926711,0.004307203650908619,,-0.03027991886254164
COL9A1,0.07250090105942167,-0.03918001921220811,-0.009810694116773851,0.11701881978619696
GDF11,-0.00468881040182762,0.008793846315682714,0.06704224047443412,0.06451018398263525
RAET1E,,,,-0.015403990734269216
SORBS1,-0.028867261199312357,-0.029495361585199328,0.03281575228740925,0.018530710134033852
DLL1,-0.05549493923284694,-0.07241116748316444,-0.04641167720709988,0.06698302085215473
TLN1,-0.01626864405125402,0.009930946217350177,0.026017541404803977,-0.02936824086596977
COL2A1,,,,-0.020435875671613177
SHH,0.01060140499942255,0.017316380930606935,0.004812173292666108,0.05575056717420575
PON2,-0.032935086078239265,-0.04234537807073081,0.09576335734941682,0.0586561911926268
ICAM5,-0.038579180601251956,-0.013121410399045814,,0.023612295683319507
HPX,-0.0005300154792024392,0.08972169507009738,-0.0248745980817176,0.022943631897698644
SFRP2,0.04179164080631434,0.035321926826225994,-0.03501710934185226,0.052727424613066926
CFC1,,0.012346134353863777,,
CD70,-0.031037026857329616,0.041576097928093685,,-0.02142363115170201
HP,-0.022887080260159835,0.025997933369418975,0.032469673232916864,0.017978810474711247
CXCL2,-0.030270087437625836,0.04704313448483362,-0.04464470608775283,-0.014308202058977783
NPPB,-0.017168265112286477,-0.016109835875641482,,-0.01424406040187054
CCK,0.028429625806111893,-0.06993550491782523,-0.025593821903931516,-0.018478391602351738
SEMA6A,-0.025010773181680594,-0.04799856097981391,0.03836767637064448,0.03551929905353605
IRAK4,0.029092064042677793,-0.036151627292081066,-0.06264005417806096,0.02082751494250778
GSTP1,0.02344912138064614,0.08119995472017626,0.0027130682045216604,0.07141438608620793
VCAM1,-0.004337322321173782,0.010770225849671298,0.03707076141052531,0.04676422762711208
NXPH3,-0.03128116217852525,-0.015353073105199566,0.11326544652329462,0.0637102940154317
MTMR4,0.056530841490559,0.03354079544277381,0.007044849814615527,0.022202010486665816
LAMC2,0.0191355007925226,0.047175753829037714,,-0.011913137042316448
IL10,0.012754734211369401,0.021267798080205326,-0.04685580094593955,0.08954903541103987
SEMA4D,-0.020174404514455666,0.029987616439839545,-0.0430765789648842,-6.90161883030615e-05
TRH,0.07270292858141499,0.017296223985608053,0.05675666488764081,-0.015954302877782316
SEMA6D,-0.048504054272115696,0.010695271822458965,-0.002599054122199065,0.05494554552401754
CEL,,,,-0.017213856464827565
PDCD1LG2,-0.019690646511671895,0.013717393053852368,0.05560950916303272,-0.008595252877231863
SPINT1,0.006008195309815512,-0.02741156990953404,0.06505120649820768,-0.021922583630980954
CTHRC1,0.0016225561473795934,0.05531520938876715,-0.03924274114614141,0.010726926953145113
PODXL,0.05069452949080765,0.013037815045704795,0.0284448651204138,-0.017056062858683066
JAM3,-0.06218275995408748,-0.021479187065366678,0.001954641390944547,0.0034507643073644696
TGFB2,0.028686010692748582,-0.010674087193089897,-0.020920971284548544,0.032563667181053406
COL18A1,-0.03921792829993676,0.023420735363096565,-0.015198244069229615,-0.042418830112787215
NODAL,0.0029593665626116636,,0.03819897077045346,-0.0218349143643708
INHBB,0.0041404156040447514,-0.0007833105548221151,0.02850382508806115,0.04395418949704074
LCN1,,,0.013576957862813023,-0.016133859444680067
ARF4,0.01031957011927413,0.004356463379831053,0.039744964430105195,0.018048873090900138
CXCL14,0.013182112349903055,0.007936133016799823,-0.030363559540321175,0.012203613921578123
LIF,-0.0062942232946242935,0.033406018098163334,0.04506702564758455,-0.020184826917234354
IL17B,,,-0.0392255660902217,0.034902475047639055
MMP1,,,-0.0677752210350829,0.0024496904357717312
MATN1,,0.053442052429391686,,-0.01940384153158193
ADAM28,-0.07257421351491856,-0.07035077917356865,0.0819429293310514,0.047332909654817255
TCN2,0.0027973964812414496,0.007103074724121875,-0.045507316534371525,0.04161544711859819
THPO,-0.021970248963047993,0.02009287421770296,,-0.021005325067911956
CUBN,0.03146785885184404,-0.024939821688395078,-0.042315199125783506,0.08825938548085124
TIMP3,0.016417733782515872,0.017581675266774673,0.014178178641518206,0.012037411838350876
PIGF,-0.008851998840488725,0.030558227074944155,-0.05416783880631941,0.03083553381704442
CRH,-0.013373337638638865,-0.025679151910577246,,-0.023924448626925145
BDNF,0.009145376361210442,0.017374595870704595,0.0682812101545851,0.015445606095109064
CCL5,0.023314064624428556,0.05857178905231948,0.015878896898352313,0.0373747214340301
GAD1,0.02668116311141006,-0.027975115741878803,0.07422771327572375,0.04623610793074959
COL14A1,0.010535353580651156,0.005510361509479178,-0.020892321035743993,0.04844186126686541
HLA-A,0.024026313811859216,0.04237015868045939,-0.060053015742629036,-0.038507451201616825
FGF18,-0.026089104233489518,-0.01747912506956408,,-0.01595430415778352
ADM,0.005757825999615164,-0.01149633007734777,-0.04955283090851014,0.026690531763990395
CCL15,,,0.18019168277637806,-0.013837166757461206
GNAI2,-0.0034954712762386487,0.005730663155863172,-0.005287126117219111,0.042648078187279094
HDC,,,,-0.00381888693227747
COL11A1,-0.004994777650732154,0.0015830327495032963,0.0461294245104174,0.05010732983071377
NUCB2,0.011859676537847696,-0.04011161574706719,0.002119637982293551,0.007493146625826165
CXCL1,0.02751788690109683,0.011489405443081066,0.030145069206245934,-0.009857510216047676
VCAN,-0.005754626919571674,0.019267188293904947,0.01182997016167131,-0.017383431667079095
MMP7,-0.04032169268164629,0.018292879473646002,0.01769740954562183,-0.035158636330743856
PTPN6,-0.028586867050928787,0.022272774461091088,0.026822573076962293,0.023716432089007363
PTGS2,0.042198123472943556,0.020678785270220566,-0.034542974658595835,0.01183523183615422
XCL1,-0.007676043039977536,-0.006110434740893719,,
CD58,0.026123485435845237,0.0003840810516812044,-0.014049709962217287,0.034638223549023635
TNFSF14,-0.007199228538087637,-0.0212784581356913,-0.03170355807337287,-0.03318814450558188
CNTN4,0.04191326802314677,-0.037489283148342226,-0.029581034122439853,-0.0235447997403012
NTF4,0.020851334722809846,,,
INSL3,-0.026089099116263996,0.04048695075324485,,-0.018946219916101806
BTLA,-0.02543186788454611,,,-0.018320047335386908
MFNG,-0.03138015296834612,0.007728020453453138,0.03412274332784437,0.06293442747412407
ICAM1,-0.03633456335631362,0.0805187995692207,0.0028637669660495518,0.01587677560884562
PROS1,0.056569440404145015,0.03806071968167737,0.026337882362298882,-0.011072239375984984
CLCF1,0.04922911242035665,0.03357208806520467,-0.058828199540719855,-0.021397827758758804
PSAP,0.00025271894372813684,-0.009340472491134035,0.0028721744317904826,-0.01673446346138349
EFEMP1,0.07489398662436011,0.040306914169349284,-0.028572405795758322,-0.011868661295360653
C1QTNF1,0.03118090464826286,-0.045693376629218393,0.02754030661028966,-0.028700268686214638
ALB,0.040505503892641306,0.04731026102629477,0.12861002019035453,-0.021423637837756488
EFNA3,-0.06767202381764127,0.0026598286927064815,0.07632416133369412,0.08341749686864208
DRAXIN,0.07157135068395128,-0.025757231968748226,-0.038421452868609283,0.014093107125530463
NPTX2,0.04551047535004075,-0.03612058264656067,0.03710410264059861,0.04273484007780989
FGF11,0.001062650377316424,0.02915844974185267,0.03812556992458464,0.011011362731459692
CD59,-0.04420238807143087,0.015788297329314343,-0.034623663942725355,-0.005561801966389872
COL9A2,0.025232616713316856,-0.027213925954360906,-0.10019944169537855,0.08491153462705446
DLL3,-0.05109888013357304,-0.026598899363023377,-0.047555832512976515,0.08842983646879816
FGF5,,,,0.011019116368136649
LIN7C,-0.0134578249820435,-0.07483842710050316,0.041804670131238696,-0.00846742324532083
GDF7,-0.0339829448904928,-0.003958572359010157,,0.02033751482870039
PSPN,0.011069302779510164,0.048269040069206764,0.039451858593050906,-0.01582911577833448
ANGPT1,0.03223148366330062,-0.02380110171487323,-0.052482730065577556,0.03813373319425138
PNOC,0.0023228974344736346,-0.046919153964837236,,-0.019554257805010404
L1CAM,0.06429608556114887,-0.004286770553931128,-0.03872756715682437,0.06479477805870926
APOA1,-0.04062946136580619,-0.024189619703402568,-0.04117577887070895,0.029237535641850415
PSEN1,0.032094027305449906,0.01991547750983107,-0.03319841483901798,0.001146342847062229
CALM2,-0.03952704446283173,-0.061340613145243354,-0.020749317964724533,0.05590859770334515
CLEC2B,0.042251211536334196,0.0026682497483395016,-0.05937081696358089,0.011712554046392468
NTNG1,-0.033675280790286664,0.01989196606783659,0.19480724016129766,0.03246011848669779
LRIG1,-0.003283875770539587,-0.021679645545391403,-0.025218123932590795,0.04686431498467622
CPAMD8,0.025790930655533444,-0.020605444556553332,0.0013523549125064732,-0.019851998544216466
GHRL,-0.004675157140952186,0.01165698817084857,-0.03589260073639442,-0.027252342667219362
NPY,0.030948549141446863,-0.06690043642209122,-0.03110975354365129,-0.02392444193858486
MMP2,-0.00474140479152534,0.023235635777176494,-0.0013273741645428922,-0.03431302458469926
LHB,-0.026875639936918085,,,
PPY,0.00639255387942751,0.02131041449914101,,-0.037903393724941135
ALKAL2,-0.02648517880743677,-0.013329944598980308,-0.042585384238234936,0.02345795173492076
CSF1,0.01929152401915554,0.029813381336454194,0.002808310588103706,0.03179848146378977
SEMA4C,-0.02006008651555011,-0.031131929357980898,-0.02777542290777877,-0.0319724506296417
BMP8A,,,,-0.017005252234676964
ICAM2,-0.012480087571051644,0.0114201546346968,-0.004347404177296914,0.029416115198748843
SYTL3,0.02265634594099694,0.013541581056854771,-0.04575963325680604,-0.009552172350310322
IL1A,-0.008979455737311917,0.0945717054327305,-0.001859229188937198,0.03599938848871744
HLA-G,0.04406701395447916,,,
PGF,-0.010058402530831345,0.03186690303855604,0.030909248671120954,0.008609016248457588
LGALS8,-0.034081869682872745,-0.011276154713789016,0.01316137778439908,-0.013435028475912667
DKK3,-0.014498640584283934,-0.08091268248186821,0.016211119749926613,0.015110132240194462
COL16A1,0.05169732282264557,-0.0056885847098894216,0.10378849787037393,0.06306070646322982
TPH1,-0.0004956457888067179,0.05173669778559967,,0.02714164070401102
TNC,0.03660794436405912,0.037445588198665294,0.05429800139111553,-0.03582690849214109
TNFSF9,0.013408646920200142,0.018540248686370997,,0.019390332558812166
C4A,0.006296303960676675,-0.017851959084387605,,-0.022900170981926492
CNTN2,-0.011414248024533084,0.0022497164871974062,0.017577168029439823,-6.795410697840285e-05
LUM,-0.02843336306898407,-0.03553351653277344,0.023514659169702568,0.014218049655401823
BTC,0.015558112132115035,,,-0.03733369526157502
APOC1,0.002089595676825031,0.004482562894830294,0.022363377880780154,0.02906264033464463
PKM,0.05881452342975014,-0.038214044779534065,0.036706868417832245,-0.045894218927196806
TNF,0.026779098377422844,0.05997385149329445,-0.03500340634329836,0.09238491006347117
GNAS,-0.04244163458971246,-0.06645484567828748,-0.0417868684086573,-0.04302178153742271
BMP8B,0.15978308014394646,-0.040436768730606865,0.042821926668902686,-0.06234582530170547
LIPH,0.07884599884207803,-0.014393559149555485,,0.058310560015736
CCL28,,-0.022163713202012915,,-0.01320461513101087
PTPN11,0.03165835527554812,0.03557313994003012,-0.02033944151370518,0.01842208222473865
ADAM12,0.0464285638092032,0.040445062422744885,-0.0334642267547626,0.01804487360458586
EPO,0.04143554383374551,-0.015059228355153154,,-0.014042010783708805
EDN3,-0.0094750011012838,-0.023341061231795364,,0.05983824201699105
CCL22,,-0.0027074284788880286,,-0.021698586381641773
CCL2,0.06080371215497895,0.0353585711843763,0.010883887847948122,-0.05274384971609001
DSCAM,-0.0036865190946185856,0.030524251882856863,0.02499258658207305,0.02392551531944935
ANG,-0.017250397667142613,-0.024702275058111834,0.016868634053264154,0.05357581618956555
FBLN2,-0.03310337616689054,0.01913638365557388,-0.05778691674425096,0.06341636476804503
VTN,-0.040763262240055685,0.03059809491825195,-0.022593477037016335,0.049931375055136694
VEGFA,0.05531168330296195,-0.030185908512979823,0.006052750571540995,-0.0719109914834642
F10,,-0.01651211840939998,-0.024507828237049646,-0.024791096089338226
SERPINA1,-0.034436448964406945,0.018526779243431813,0.010751912328599096,-0.013770070479867202
VWF,-0.017363667762727797,-0.019449290919128105,-0.011651457095233884,0.004011327504473499
GDNF,0.08450746159439432,,,
VASP,0.03416659198440151,-0.031272543424146725,0.08464815734330851,-0.060388790504960425
ADAM15,0.05588847479747658,-0.031158919963964617,0.003374260192059191,0.05739661726781324
WNT2,,,,-0.0341482618146368
OLFM2,-0.03886151688010504,0.005259244705081451,-0.062008144347085896,0.04540761663942256
MFAP2,0.07200860792949788,-0.03954841407520479,-0.014441579354733421,-0.011204125322593397
HLA-C,0.005821802540854741,0.08343032736413793,0.01774767526098626,-0.03122018561786314
THBS1,0.05061496700007366,0.05247160057209904,0.0815199361825687,-0.03825795804750187
HSPA4,0.0037944297233135187,-0.01692590806759013,-0.023500452198043302,-0.00044752595539186566
LMAN1,-0.028113059079043157,0.020239709904484815,0.03416931614516695,-0.022313380649798344
LYPD3,-0.03017192403821093,0.057539464199250316,0.0459352958867828,0.03181336265622108
APOE,-0.05040856479933497,-0.05750902161529866,-0.09009488727879916,0.01661257229607633
SOSTDC1,,0.02953261399796018,,-0.023417082331383073
ANXA1,0.07272017692384224,0.023427260897867817,0.03584684916903291,0.0407453769436599
WNT2B,0.028222399827342398,-0.010779327732675047,0.04199299171431775,-0.023819060450625543
AMH,0.038256270014814166,-0.0217071153225971,,0.02036726817773615
GDF10,,-0.020280485001270068,-0.0421178519823518,0.05183863567322531
EFNB3,-0.029214462785061988,-0.04261879896788328,-0.06715109572855266,0.013516322080350928
LTB,-0.006934290843668004,0.0387602661030704,0.009240274673703518,0.0027213666702838968
ANGPT2,0.016577347031993196,0.00985675243700956,0.05046403266475895,-0.012481757222306846
ADAM17,0.010133524495831726,-0.008563474919055203,0.046012783963783145,0.008612094432224476
LRPAP1,0.015049523159555616,0.031894654163982065,0.02446341854561355,0.028790504854764875
NID1,0.01645329018479068,-0.006682826534952446,-0.032180950427170674,-0.051120462173171066
MST1,-0.01118546762342581,-0.020086064124047336,-0.032568538393345746,0.10177292692461665
DCN,-0.007829369671617103,0.017678032292764784,-0.05778984882825292,0.00832186041721531
IGFL2,,0.07703412707710063,,0.04344529057640587
COL7A1,0.039192673502828665,-0.028938099355622346,0.009973970932944033,0.00894715549280258
CALR,5.948474890017541e-05,0.0038545184460299794,-0.02373100763887112,-0.02995351069022533
PIGA,-0.0537657433488472,-0.007186900896810365,0.02296812604488309,0.023010765792613973
CD200,0.01888433652348372,-0.04133159260995009,-0.0006684426114113648,0.039360465714933415
GRP,,-0.007081704822686109,-0.038977187564031804,0.0817524165349596
CDH1,0.0075419612002314744,-0.05715980088195237,0.008806697283129512,-0.013413348050273508
LPL,0.03151076221480967,0.03834340772740973,0.09664651339323888,0.034667010234052345
SEMA5A,-0.048067175035815125,0.001246297577314759,0.02558099157633734,-0.02193037084819806
SEMA7A,-0.043246464941138714,-0.02489384184544544,0.035355025085571645,-0.06951592355621
SEMA4G,-0.02061814496166428,-0.03208019012082935,-0.009479888169634092,0.025281435641243584
SEMA3B,-0.015528446163821612,-0.014907053491736242,-0.010039366640435891,0.0004530468548582519
RPH3A,-0.012520232341903411,0.013680086488469901,0.0021061203979005627,-0.033766565529264485
JAG2,-0.010738268646524189,0.05091043849198692,0.007880692028331993,-0.01375490664293797
CGN,0.003952015321710709,0.05761582329446214,0.13186275243968074,0.028345536123244985
GDF15,-0.0006492468384947254,0.009838420754627285,-0.01125321169591612,0.010542679217021893
SEMA4F,0.0236615108473602,-0.009898876649464075,-0.02252826742381792,0.07798237063875689
NXPH1,-0.010965914232661859,0.07419880308405853,-0.05235784745796815,0.046954832112867
ARF1,0.007454632583726366,-0.0005776993482330334,-0.0469487362293256,-0.007030627348247412
DSC3,,,,-0.01404201504601404
EBI3,-0.013054245332188411,0.01724440357895469,-0.0036643915939815123,0.00799135896092577
TIMP1,-0.023486028629912736,0.04412573148302847,-0.012489830533672598,-0.050570705834908206
SEMA3C,-0.014251956760324333,-0.005885638459682925,0.04863624486282662,0.05882502049424223
GNRH2,,,,-0.015216437064197438
GAS6,-0.00893720356602332,0.014308385498322291,-0.08407695708003879,0.0496496772078383
MEPE,0.007915674275503498,-0.030911624492482657,-0.026640011905373365,-0.019403844207773763
SERPINE1,-0.02203119502905075,0.04608396501880297,-0.012371553161140629,-0.015406578314264337
RSPO2,-0.025647471277298068,-0.0025645309799373346,,-0.014248477169954326
SHBG,-0.006063537282855182,0.03382790401816802,-0.024874611095579525,-0.013898646027676698
LGALS3BP,-0.011255852229208187,0.03014504350287127,-0.053353614122596316,0.009323028596351151
LAMB1,0.00721836412369479,-0.027886751642247094,-0.011008803186739604,-0.026832086284999536
SPTBN2,-0.01468954657414589,-0.023643535216607836,-0.06599747134599479,0.04322910711742656
COL1A2,-0.001106344242324224,-0.029145863134406876,0.002220659662201054,-0.03563367923293095
DEFB1,,-0.0159050458586582,,0.025240326531485845
SCT,,-0.014618697150655441,,
WNT11,-0.03986436436308113,,,-0.018635511858781626
LGALS1,0.05373264826806539,0.007901822083601106,0.08266109344643391,-0.07226833673773309
BCAN,-0.04817853208797221,0.0063569566827472454,-0.011731170999819759,0.052502269673152094
ANOS1,-0.003077978365994332,0.008524692379137546,0.09631142249624278,0.08313682094219474
EDA,-0.012102975719011904,0.024680903335380717,-0.03454298753975916,-0.04016113154152105
FGF22,,,,-0.026912059874205092
SHANK1,0.02588388578983132,0.04403802499195623,,0.04218781880262459
RAET1G,,,,-0.017508876556083186
TGFB1,0.020893124596334717,-0.003328780955673914,-0.0008277219729232411,-0.04690839631698056
MSTN,0.00200170682572397,-0.008190513871453422,-0.024136054779314048,0.06847774872063449
WNT4,,-0.022463357774884646,-0.02958103858908769,0.06288379289019955
TNFSF4,0.03868330718737982,-0.02302728755072023,-0.03426786758491543,-0.02501567441418294
NTN1,0.001435498899091156,-0.018622645705886114,-0.025227484492047585,0.007007235187778341
CXCL12,-0.004705737103492285,0.02503867697796777,0.07759970837527193,-0.03765077374910867
GNRH1,0.009539616176660803,-0.016353443583430532,-0.037202470079012284,0.037068998607229266
RIMS1,-0.014424406673495127,0.006183687328111345,-0.033712081792276784,-0.03027991755503327
FGF14,-0.06218060867676796,0.062346702279535836,-0.02681349884279794,0.030614969010898187
IGF1,-0.06430173547352228,0.008407849587170306,0.07896612041844578,0.1039888938860999
TNFSF10,-0.024119818771273754,0.012964255048154173,0.0056817134008644715,-0.01840295190265349
GDF5,,,,-0.04050134649291079
RGMA,-0.006909767209775636,-0.02878722394402978,0.02173362563015284,0.04131423328576839
WNT16,-0.006845699559458807,-0.025146705765226925,,0.023792228083211346
CX3CL1,-0.004719918436971757,0.004232514944201312,0.011637104712955,-0.022274681376776146
FGF1,-0.042819004318248775,-0.07908618876151922,0.05962498125356361,0.03592557584260604
ALOX5AP,0.06972926399303496,0.061440420417382596,0.06412202888430173,0.004111029618001775
IL1RN,0.06142470234328813,0.026286308976585588,,-0.02546462787232569
NPW,-0.021845806564517026,0.03655182306965423,-0.030809221204090874,0.015424522897224315
CXCL9,0.01780647378217101,0.004213390189638053,0.04384355345550829,-0.030478337868459316
ANGPTL4,-0.02255221770257325,0.02254729877053846,0.007223312501915922,-0.0035641551641223722
UCN2,0.019580996006128462,0.0010796223819321876,,
OBP2A,,,-0.028950120474408616,-0.015772853367679925
COL4A3,0.037615781127407454,0.009362671990022244,,-0.009330633713548671
NRG3,0.000995415594825475,0.015316116504999028,0.014581037653741599,0.043465381657634104
IL23A,0.007562318776358697,,-0.02664000631026131,0.051172665624795624
COLQ,-6.7059378881661e-05,0.034591766989238465,-0.03314864830510956,-0.010648385132163594
TNFSF12,-0.027331748042469572,-0.020482403309622133,0.04790909618642456,-0.019208108148531876
DKK2,-0.0057468296755613145,0.001135552801197564,,-0.03527568141051386
FYN,-0.005743003621590845,-0.007859969053328631,0.009681893956920564,-0.010940835867881355
ACE,-0.022277480006219288,-0.0006952567126058307,-0.016318941595009583,-0.0017340346918767434
IL18,-0.02152337692689173,-0.014516922454586873,-0.04451365109806779,0.04685350275416695
CCL27,0.002956204077779888,-0.032854215853407406,-0.026640005610872555,0.05194228815048968
SERPING1,0.08027311932000616,0.04448028826962458,-0.014429721549992117,-0.0022502516763454714
AZGP1,0.03399123988024871,0.019838247572992948,0.013232125477813892,0.03975335682488757
INHA,0.05406149092233934,0.025605348199606137,,-0.003615355725443784
SEMA3G,0.007331332016604446,0.004214430741116814,-0.056251711127904724,0.04495445421603894
COL6A1,0.036446858572737724,-0.0016529279898777449,-0.013090691593484223,-0.03702257708538809
FGF17,0.0355325259404035,-0.03327796116276054,,-0.015026691621267437
TNFSF8,0.0549946929024665,-0.0035754368798565786,-0.0325770840875484,0.016304105911852097
FGF20,-0.06371892889735833,0.03154315346395867,-0.022987983357864287,-0.009042924547697215
ICAM3,0.002679562325703194,-0.05521460178305251,0.01661188161304781,-0.013712587622385466
LAMA4,0.013019856554088981,0.011486720283674787,0.0014464337677215988,-0.05046966897531608
DLL4,-0.017871516493109477,0.0042142795710110375,0.03507639256483254,-0.05145846708130526
SEMA3A,0.014480029070469667,-0.01509197712108762,-0.04965060515215993,0.062224163092322975
RLN2,-0.03409630985275125,-0.01910257052803458,,-0.017342488006474033
