,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
FGF7,0.049497560936301914,,-0.0415197447254082,0.0008069042728842893,-0.020359503827416612,-0.043879736270467755,-0.0023471676513783317,0.051470721038452405,-0.01805959247975438,0.008869538315209733,-0.024659225782443235,-0.04599295203462239,0.015547337040772843,0.03011695788918584,0.014221177093202137,-0.03361245277078687,-0.016578819721067596,-0.03877238928054776,-0.020183504394236797,0.053512388901723586,0.13360553134836808,0.03248439844817952,0.06918121638323227
EFNA2,,,,,,,,,,,,,,,,,-0.02532259265951424,,,,,,
HBEGF,-0.1064409762902758,0.02803593032101162,-0.011665957407004351,0.00841216535621795,-0.01697676605061003,0.02988722888238205,0.04125587036927068,0.14734853138336548,0.07799035554497143,0.04416884308501565,-0.06345313147025791,0.016050864466645852,-0.017495646855673945,0.09352890609099435,0.023781654009073804,-0.025163885870080158,0.03010200553210152,-0.07331909445273077,0.0728314854652225,0.12364385638655649,-0.16422113551625797,0.018318951535114522,-0.05283900529155339
CSF3,-0.027129581478005094,,,0.12703426222264372,0.038318965387658444,-0.08202470547002447,,0.05495172175275332,,,,,,,,0.06785231985258283,-0.06966584920710099,,0.014195893997670097,-0.035483069841283715,-0.03401641538042538,0.021686395311333883,
PI3,-0.030713647592776283,-0.03180660097138109,,0.15974537883840229,-0.03481248621951709,-0.0522022302526976,,0.024749654422934208,,,,,0.025836804467206483,,,0.020082587796460882,-0.06873173890075851,-0.028617088623791077,0.0576961102417475,,-0.06724615201554986,-0.008223899721081417,
PCSK1N,0.0025837298008456384,0.025523430273431614,0.0382424216898978,-0.010163128681101172,0.011973566604725643,0.05783075740585482,0.06395999175770914,0.008446922566614666,0.018620481676660743,-0.04122123852963622,0.14580920927167718,0.0334285124989614,-0.09434682003890221,0.024227780264341463,-0.06872819416676344,-0.12260059032502812,-0.026282401399968566,0.021374711740802504,0.036965748726343124,-0.04623172523844731,0.19633356759972373,-0.03521752819573361,0.004516564180064491
NTS,,,,,,0.06421346476658715,-0.03038124373300834,-0.047100445830400336,0.04071047657538978,0.052026772690896665,-0.0410419698863058,,,,,-0.04831183920164642,0.010074572092358004,,0.003258984114074645,,0.19992172003464947,,
SFRP1,0.08320393475587894,-0.02067676182211595,-0.0034943295389221955,,0.03897923885764449,0.012846744092374284,-9.610436361377251e-05,-0.007852669218576134,0.031632636980451045,-0.042801836484585264,0.002332396858758155,-0.0342860031738409,-0.05301649206952625,-0.036213689466327637,-0.00788062285129744,-0.004508424591381036,0.036334995473093705,-0.004329995081835709,-0.018871767604193165,-0.0748531788306243,-0.04920311612478032,-0.0028664480493778583,0.0870345119280213
CXCL13,,,0.03828474062326494,-0.019713607769249977,,-0.021990711644580538,,,,,,,,,,-0.009654685818919163,-0.05260597743362027,,0.03852013538140915,,,0.08093741564733425,
MICA,0.07477821424003983,-0.008146747225530071,0.024351635711179327,0.07449542516376892,-0.01605092048315805,0.03265217883179094,-0.020423911926353473,0.12229999349920301,0.016715033851429834,0.03921388090779455,0.050297276086930805,0.003607568390935053,0.03085847126120521,0.05180611866621632,0.07151065077296863,0.03839958284861149,0.15185831149053433,0.0168293674223278,0.014978074069515313,-0.05902668519097981,0.005064101792053803,0.04696542775742383,-0.030468601883602116
TG,0.049688265165657476,-0.03987940357862576,-0.03492389858494682,,-0.035737057448056136,-0.04055078283926914,-0.0008074471608979436,0.02313099457788497,-0.015823092870862924,0.014295738517124767,,-0.018036576689881,0.041331216830210085,0.06145152297992199,-0.03250526962205244,-0.011733434917417,0.008436290884529385,,-0.031149478971464094,,0.07233841268668557,-0.0026588816771545413,
ADA,0.034671205023753725,0.026278903294126858,0.050891349818772254,-0.010229283944515102,-0.035552753040793694,-0.010468488885018865,0.05921086626840375,0.09713826318050268,0.004854565057485138,-0.0031462103047741378,-0.04838669843870241,-0.011395811843384993,0.06301380437450836,-0.03693133205188298,0.07109214844992179,0.02769824088033723,0.05129815066319278,0.04649664494542609,-0.027464166718812192,-0.030938964093260406,-0.08408913973827323,0.0037245941958065814,0.0553866299876774
LAMC3,0.001574552282709915,0.03782805708650859,0.012719336592859584,-0.050678137110986246,0.030650491088009293,-0.002392958957444584,-0.006298601968330247,0.13299965956077725,-0.027133072073452315,-0.006948177677847271,-0.025400066900329716,0.010594723851825714,-0.03506978240875884,-0.05985818993230989,0.11360848152527349,0.01242745938347657,0.0038405511223325015,0.1448952283885956,-0.04335950304876209,-0.0358082037285247,-0.13772459094685482,0.01708474762194405,0.030774470558722646
CCL7,,-0.019230869164628323,,,-0.02583783543680059,-0.018006057579898063,,,,,,,,,,-0.0027962792483558693,,,,,-0.03564590594799679,-0.035508399757208105,
NGF,-0.02934239224368535,0.055206682495016195,,,-0.04286608660553747,-0.06062369951404941,-0.033464243640340625,,,,0.10766532365393308,,,0.087495364561743,0.02292305121318249,0.002975145508132384,0.04311488762517233,,-0.006981590172468825,,-0.07153475852687652,-0.016375312629714884,
TNFSF15,-0.03630020123594032,,,,-0.02877169347122073,-0.045470424137071946,0.0006173395947639698,,,,,,,0.10486629435646184,0.1209707863238632,0.13430993550680215,,,0.00920725890285354,,-0.06558300281690084,0.10956056389544856,
HMGB1,-0.023481658694277943,0.03782792609588653,0.01383431627872165,-0.013953982446866306,0.0496898991219844,0.08637765592579844,0.006794892859059295,0.14126679023338756,-0.03816291046316338,-0.025793930315474674,-0.05502902360738018,-0.04964034839299958,-0.013507900470493094,-0.04405795621754078,-0.008144135383518169,-0.0028062574298118722,0.006051291788467051,-0.04219480909905889,0.029325981055319892,0.007488774960928823,0.06910174037971803,0.060699942976137095,-0.008180660047739952
ITGB3BP,-0.04609536455014803,-0.010941072102433792,-0.014857647861085808,0.011003929699359117,0.015758347975986613,0.02908191789109653,0.013156771678009436,0.13846683019112727,0.009349719395274916,0.01645364901255511,-0.004203721970740588,-0.0044254618706502016,0.023242418349249668,0.034219510896246745,0.007663956873978021,0.024835092901039833,0.01641082047600263,0.04382911556742447,0.02250336147559035,-0.010300997266324712,0.048865836752312056,-0.00811080382392329,0.06795244016137005
AANAT,0.0339558825144651,0.07244526758663655,,,-0.0017574835575172418,0.05796034161647488,,-0.022619123090600487,-0.038587870970696325,-0.038523049627548024,-0.02461897761039366,-0.016106571057104186,-0.04467790873755303,,-0.005670923358505267,-0.027229041714193096,0.06519232659583533,0.09378111548510226,,,0.07638670393152013,0.1301644231039216,
RELN,0.03758894017001157,0.00888171419695388,0.07805098892282242,-0.013841282341163294,-0.0036093227053225537,0.03933627489832795,0.07660779351364905,-0.01199112019921203,-0.015560283293624496,-0.021503310804566796,0.06998947662029015,-0.01783136437537901,,-0.024637737058800815,,,,-0.03207071415781474,0.10375014189825524,-0.06433155426611567,,0.0611259142337245,0.06400033955212646
IL15,0.05860748370489419,-0.01126057029771487,-0.006742271438867163,,-0.0027824215557723073,-0.07902427513962228,0.048825179455900265,0.00987915611569277,0.02075819214701629,0.004237576652845845,0.00639785540034548,-0.014938100221859658,-0.0486189250805262,0.12484661055043322,-0.022737886842675036,0.05102719036947999,0.0004307504798760645,0.020996769339090875,-0.030607779325042113,0.014229012385710511,0.05457098527226978,-0.013323427148874488,
UTS2,,,,,,,,0.08670489582150966,,,,,-0.04811614179471757,,,-0.02318752184753022,,,,,,,
BSG,0.09491085746916736,-0.005392339373635952,0.022001009178582543,0.08711549495061534,-0.03533151977552785,-0.052554962069510804,0.03412608734779315,0.014665845811799015,-0.0014237898424999582,0.0032488669486655324,0.03771115397241982,-0.04733983613099766,-0.02320385428923738,0.0643728385011771,0.04675495631171847,0.006460708043539079,-0.0034716112268781945,0.13637639157764034,0.0613118816692759,-0.1081783464816657,-0.01353082935547896,0.05716747017019919,-0.03636683952744765
ADAMTS3,0.0006536964102280953,0.06658527999953054,0.020001105962862212,,0.022369865364877922,0.012127128804477808,0.02449427568478891,0.1505587766119741,0.05102826074155098,0.012878031980448944,-0.006553832894115277,0.062303372686077996,-0.021489901663740596,,-0.03669035435055076,-0.026970765493326672,0.038538030750815716,0.009176969211411328,-0.04106856983916715,-0.04314707186678672,0.1371175987525061,0.0034844251251870038,
CD34,0.029872247819464057,0.019301837940466214,0.03787707769685236,-0.045016535136357526,0.03373445083881483,0.12171322513598468,0.05984741785793611,0.14624894186224216,-0.032758377343643,0.028797872653551913,-0.0905225015395063,0.03438792884607153,-0.15606588998442752,0.0045385265879456125,0.14568315780902708,0.041508064531602135,0.09528274150186988,-0.055389833863604555,0.031560154587744506,-0.06997335994556025,-0.08658832457060855,0.0853671010399547,0.020736426376478764
CCL23,,,,,,,,0.04049554544082103,,,,,,,,,,,,,,,
PLAT,-0.03479304395848779,0.02111252262669772,0.022990345756985765,0.02966184111201941,0.05325799817735696,0.06465347257226177,0.06138004462837051,0.1591234822734071,0.07403880488858473,-0.029792127907849082,0.00404757618283407,-0.003368027056573765,-0.07047860667513459,0.07526126186310128,0.08993716649751202,-0.05281514585015541,0.0046966196389417155,0.05337988251051032,0.011795748988614373,0.012492018943076584,-0.001402395049165729,0.014692228881654919,-0.03823185858042844
NTF3,,,,,,,,,,0.012227395418725641,,,,,,-0.007603288466113987,0.04991785898359508,,0.046779492196857606,,,,
LTA,,,-0.02568314479363838,,0.0025025965981256854,,,,-0.037164141229863994,,,-0.014938102065825722,,,,,,,,,-0.042246966865721026,,
CKLF,-0.01604744611784992,-0.01938194665580502,0.02458691467322053,-0.0012111277246859243,-0.007382710654383847,-0.029865595055725173,0.04489104411260822,0.15862987226356046,0.08793858567592693,-0.0018354811884067508,-0.08453829359396171,-0.03625108278623624,-0.03231922193734052,-0.018744208330414996,0.09111569496664895,0.03781883754956246,0.10459134051904394,-0.0034159630445097537,0.03601804803182938,0.026241606045941886,0.14182906306107232,-0.01020495954203916,0.012630147535507171
CD24,-0.022087912906818902,0.04662240443781987,-0.06416318412304323,-0.06868741460654616,-0.01229382890283656,0.05289124549232289,0.0990941552581542,0.041698563331385385,0.050785135492544486,0.19109032326308467,0.03053343633985382,-0.012907410388038663,0.007280508284071914,0.05576277396136369,0.08995299176714598,-0.028700135161823084,-0.02405081969386116,0.05152787570504568,-0.015897976904415592,-0.1043823778954096,-0.03308995761728522,0.029299150345761613,0.07137361660830724
HSP90AA1,0.010716469276521883,-0.01220336544733311,-0.01069401474178726,0.019324497053938582,0.04671954020078609,0.003743581600256153,-0.010909620799963542,-0.1436920201087589,0.09043570969912669,0.005094316757617679,0.12756539540523726,0.02600601273356175,0.009062791346272631,-0.043042284520525505,-0.14502908600823322,-0.04791804526049045,-0.10402233181307552,-0.08294179827897319,-0.01628285124802382,-0.015435871525385106,-0.02326605582784127,0.0005175218698021012,0.024208943423821447
BMP4,-0.053934216021846046,0.014729655656435718,-0.027225639027350704,0.09255603421209666,0.04141310953229921,-0.013841708639237782,0.10628943096228617,-0.02118526194330792,-0.01817205530790214,0.06829370560110641,-0.014087443271669527,-0.012728805833373,0.06843625837915547,0.07817523043355175,0.05722840353340506,0.06131187009122036,-0.00801462393444034,0.03890192509898522,0.05615422928129691,,0.03251173060919193,0.03662047265022858,
SCGB3A1,,-0.0007198485773204698,,-0.029019922177119538,,-0.0424083696604621,0.04768071077169592,,,0.03214439711014062,0.06284278752491479,-0.010423610073395364,-0.06381476111355582,-0.027277726686179716,,0.08302963070083294,0.07411317951516988,,-0.009192770907382214,,-0.02340813243142792,0.10273548056177322,
IGFBP4,0.04301454579372666,0.002377879514853265,-0.04319207485447624,-0.056661463428323094,0.02935944151936561,-0.02302238634456547,0.00048094512787443536,0.22717180847212912,0.04955782452691562,-0.040796726258408474,-0.04363789497452535,-0.06334426450161934,-0.06366450782609526,0.08207809836886124,0.0534320890352885,0.04404399910003513,0.018761777958728392,0.0859236542558416,-0.0006483890701902997,-0.025897923734262532,-0.17365892187092022,0.006344672836599815,-0.0009219624980830679
RSPO4,-0.03584474041848175,,0.03551673615060726,,-0.0015400927213979115,0.04334136787003051,,,0.004558931696679723,-0.026012612643947917,,-0.02072149929803046,,-0.01550810843936829,,,,,0.06958482849818945,,0.05103062586090121,0.08259398464725475,
LEFTY2,0.0003116194031665141,0.028355051921050166,0.027325602304199163,-0.011162828406926076,0.036502138176644515,0.01602402903917225,0.04132158176938225,0.18042916174330495,0.07473737780642033,0.0326015287543841,-0.028293995098314623,-0.018440920177000296,0.020574998502265355,,0.04865399695987478,-0.026347706466587288,0.012423444555507198,0.13125638965183684,-0.03577500592213406,0.03560591972509875,-0.0003111840128082178,-0.01561630959363739,
PF4,,0.04923699598955623,-0.023362310894286635,,-0.02254300238289777,,,,,,,,,,,,-0.023209909337206635,,,,-0.033297999531134034,-0.03378876332535747,
ANGPTL2,-0.04325874079857922,-0.015604130010965268,0.03933689293338089,-0.048003965101294906,0.005876022628315749,-0.0012567403162142745,0.05600329577900827,0.1849355105057111,0.02893852536733819,0.020686825342295136,-0.028429257448056074,-0.029507819417524124,-0.05702118149139121,-0.030356142985041985,0.017413918304503163,0.04118353286009582,0.039155399857087665,-0.061840516595115164,0.03454730571839054,-0.03523388691899352,-0.09729852561278847,-0.05628435999105986,0.06432359825451421
LRIG2,0.02349220290189471,0.011156538642903488,-0.04253218556862112,-0.059957964753513476,0.025503254018815407,0.04105037989071212,0.04065297726856652,0.0794065989090717,-0.007922396494687624,-0.013766399625680811,-0.003991520943061143,-0.027776589995295666,-0.04333934734102407,0.020604357312147898,0.07942889422791032,-0.03322901927454463,0.015697085155147228,0.012390216564943247,0.05301997586482975,-0.08501473596523226,0.04968817946705492,-0.06519827852088882,-0.026442333799615084
ICOSLG,0.03408778078182226,-0.02938679831034843,-0.04801131996304001,0.02546330852254199,-0.0234213665801164,-0.05491088502575261,0.04965003863760562,0.04679494143112194,0.03855537681445958,0.012913231916387907,-0.056748713863527735,-0.011682115989981005,0.013175945156740204,0.011361226824269814,0.06029226711224679,0.06831221508454939,0.09314291608560818,0.03529806346446525,-0.028274124428364637,0.09906040916663184,0.018012367651145316,-0.023859023888969273,0.029956955206106743
WIF1,0.0885045556356909,-0.005883073978760078,,0.07061919680061013,,0.07872243515934618,-0.004063744919928955,-0.1061607214256085,-0.02378316807348206,0.014303842182380632,0.09077322113795043,0.012420671145952885,,,,,,,-0.030556088150030115,-0.03818874351863674,,0.015935386647525696,0.04312539090359493
NPPC,-0.07315390391678397,0.09003640966432791,,-0.03640789453444135,-0.002373124432437323,-0.03229425132373633,0.07705360055201643,-0.038532530162520645,0.01941050367494456,-0.03374146219094299,0.0019901258364441927,0.036401805446163976,-0.010151115723400928,-0.01176209150489065,-0.016088555090333984,0.03879776481195053,-0.013981905057259934,0.09254469255536193,0.04947278383795221,-0.030006526320502422,,0.01337122157977923,-0.09483715988933747
LYZ,0.06203631012606479,0.00512950298490032,-0.0190150174776487,-0.032947230374810225,0.04373270827875576,-0.03702246428236445,-0.007954588898720862,0.09192014993504806,0.027602740987820926,0.021326580598507217,-0.12410100540320554,0.03639154485092508,-0.046340501150694005,-0.014924300615369195,0.05231476439638184,0.0030241134620752038,0.05040869832126349,-0.043616133412136146,-0.022682160354732674,-0.07643291970047258,-0.05650603812049982,-0.05929511302854373,0.015092834226023415
EREG,,,,-0.0071648844247148855,,-0.004376043738226651,,,,,-0.042220220774125294,,,,,0.045974806585265836,-0.03335935505314672,,0.016165075238532445,,-0.0766570914994952,0.07201616371937127,
SPTAN1,0.012948338475900148,0.054462282084063486,0.016771958831790022,-0.014690167154439245,0.043351860228492876,0.09796800699041505,0.05742938125262031,-0.03304728287485126,0.022586238748304167,0.0882795360855906,0.16815084976204328,-0.05728912980470693,-0.07516473653811628,0.0758793162084247,0.045019568390589466,0.008310759467298746,0.0036203817380049794,-0.011940125269208228,0.04048136389790605,0.007082782643191903,0.1951741818907399,0.041938117857228674,-0.002090125765287312
PTH2,,,,,,,,,,,,,,,,,,,-0.023524833412453153,,,,
LIPC,-0.05779028703825038,0.08732508511344571,0.013383217329218346,,-0.02606982411942463,-0.03971283593804763,0.015324460184451962,0.04600264810208594,0.02090217141686725,,-0.011460240123175982,-0.023466361414346645,-0.05747715027335044,-0.06550370033123858,-0.017924727107554494,,,-0.0485147178521868,,,-0.01213577291328387,0.07526769778037953,
COL8A1,-0.0688679309111901,0.03395334688778717,0.024551291288193184,0.06287960887468391,0.0072880885864280735,0.030162138432881812,0.03156853008733628,0.01370444562606469,0.005009489069745553,-0.03759992952199842,-0.07327154798235233,0.0037868912681811506,0.04602754385679719,-0.08592704806278964,0.10472479571144373,0.04193717390573832,0.03755609132738335,0.0899466445657108,0.05458558832625399,0.022526758857017826,-0.18591471532264708,0.030900483415719555,
GSTM2,-0.015745844959954375,-0.06436512764572996,-0.016398816212552667,0.007406623881703902,0.021373501588317623,0.05371446681897016,-0.024449618269070755,0.08134759702968142,0.017909397542280193,0.009503987378696416,0.007651826252914682,-0.0017696900535417214,0.019173748130142162,0.010904432306449703,0.14142720382366422,0.03282575080613149,-0.015475541701691804,-0.01693698186960377,-0.004082836867693488,-0.03125251161745395,0.06731076401705735,0.01213626178964776,
IL4,,,,,,,,,,,,,-0.054942670151104364,,,,,,,,,,
SPX,0.047064090325826584,-0.0024615195563696584,0.02423552258405223,,-0.00896804023663893,-0.0031648736808061336,-0.028651502079262037,-0.02737353487032837,-0.014652746944824173,0.01937712051513948,0.051632654137682296,-0.020502848892064645,,,-0.025564173048939983,-0.03129389293821316,-0.014714628319947576,-0.04426664151744868,-0.0166105637974621,0.0260351805560699,0.4096729052537393,0.07292923438334697,0.043707188883065254
MFGE8,0.02729635145425772,0.028678348337301356,-0.02468484041404797,0.06569020482060355,-0.004343772757263494,0.01637129777271867,0.034495757019588465,0.07131363228099383,0.055586679821966606,0.03776427079194305,-0.00369953736766172,-0.015718160353977835,-0.02585369017493642,0.057848109807193925,0.08060076148271629,0.07033309923537957,-0.030176480673999074,0.1440038730800933,0.012628637969222251,-0.0860007072892206,-0.07941106369500857,0.04384114731028013,0.01808453351742559
TGFA,-0.02781315377842525,0.029666063977819533,-0.02169757758977547,0.01082495536991188,-0.039284807137838794,0.012829741321702528,-0.0024457391799608728,0.07214846596423484,0.015336865490854898,-0.012753374622335957,-0.01806995433297788,-0.010120192585053749,-0.05038709864649067,0.002378889247645126,0.008837093699721214,0.04739439286891491,-0.02134996872644956,-0.05634390495422315,0.060258333451901264,-0.10397226452678746,0.06507778723530513,0.03334213655678883,0.059852741317653564
