,MGH258,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CKLF,0.04909843192391713,0.03635347914935217,0.03277910747297611,0.007232903003216715,0.11101088129807106,0.044214913937419914,0.0011651153969254812,0.09301008153607004,0.1386649405757954,0.022125483021412453
CD24,-0.010432988798109112,0.05044384089100574,-0.007008994621014233,-0.023813582487229715,0.03556075202134753,0.007405175773223328,0.08539781263235621,0.049601559564943776,0.06870024850081616,0.03185920351155968
HSP90AA1,-0.01586447502848351,0.05362238900880149,0.02464605019782601,-0.052231890088832666,-0.12381310458314472,0.031442695198659984,-0.011471099850833819,-0.10508796303732322,-0.20120223711788654,0.03868821515844906
BMP4,0.06389987824268449,-0.02081357831177984,-0.014312770382823749,-0.0209687165217678,0.09134666674920738,0.02844144817983265,0.05208850440042531,0.02732761679081501,0.05746943074570969,0.019372613199279732
SCGB3A1,,,0.0049600211812322464,,-0.016454362477441295,,-0.010740765182661507,0.040620587498770816,-0.015048087052826125,0.045112657127182626
IGFBP4,-0.019955162496801033,0.023161369092445355,0.020740408673896264,-0.030710281650942535,0.09335420447809678,0.006480151638798213,-0.03533824822693714,-0.010089588264471632,-0.09438217905627774,-0.04382338900303133
RSPO4,,-0.008828519191058551,,-0.02033935138762317,,0.0008442299363341637,-0.010740763611581628,,,0.022262321479604025
LEFTY2,-0.02136917701616922,-0.007744287125985199,0.03065613359998827,0.015330384075707398,0.1302662266423648,-0.016456304178529994,-0.011777378662524476,0.10641271641749135,0.0828638793083253,-0.012884327855776314
PF4,,-0.01590283023466287,,-0.009045493163678215,,,,,-0.027811268229364368,
ANGPTL2,0.033145135627716,0.002242871247078018,0.05702744179396375,0.024392414706657553,0.13406540456956417,0.01986413163966227,0.029353087324623824,0.06003645737591985,0.10270680348405302,0.04015509484950072
LRIG2,0.0266685594834829,-0.007421502433339529,-0.0019132422633901353,0.029495315829814215,0.06388232453590133,0.015904670799128186,0.004086184823062974,0.0683257500671444,0.0814893498673543,-0.011146883719243184
ICOSLG,-0.03937647281043881,0.006020051165462314,0.007370983861878594,-0.0057724312608275095,0.05006198295298701,0.008416979107523384,-0.020383963584155947,0.02258421984116784,0.05318550315263834,0.028709130147121516
WIF1,,,0.1737970131494781,,-0.08081522954687259,-0.01773402500386725,-0.02021189329277352,,,-0.03092635653927551
NPPC,0.01670263377091231,,-0.03830551436003167,-0.014031790573600796,-0.007517409648359089,0.022307042806544088,0.06126668447300737,0.021962537080361874,-0.019131114852117617,-0.04757628054469322
LYZ,0.011691154720560001,-0.04548954085348973,0.09613732925015143,0.0647986920963234,0.0035835578056758067,-0.02287365587363568,0.010109378476223535,0.0846845791213277,0.01520783223773378,0.024523380126584872
EREG,,,-0.024720434940638154,,,,,-0.006316948438475567,-0.020719194910290104,-0.01356293409775668
SPTAN1,0.05061386654275873,-0.03739756816033344,0.12431220790937415,0.009661719097179803,0.001519559170310189,-0.03311858528120677,0.03154871928775815,0.04959313147712962,0.02977089197214959,0.023592822632372116
PTH2,,,,,,,,,,-0.03699131956573844
LIPC,-0.02763215018344846,-0.032525047154905236,,-0.016255424899514474,0.016593002017818378,0.023948375173690313,,,,
COL8A1,0.0701623669900984,-0.011338330165198663,-0.03566312079305287,0.014716589774810515,0.0391136200388702,-0.02736539412018598,0.04235477550597182,0.05143424814662133,0.06342414947126665,0.019029761367021943
GSTM2,0.017030804195549202,-0.011993026709071281,0.07469424670540625,-0.00772812621851229,-0.010900263464217554,0.02639850688145934,0.004244172123076263,-0.011501840964015707,-0.0034009419871380083,0.01738230331570852
SPX,0.002596218876369565,0.000737689649421887,,-0.026636341167982792,-0.036975953578412844,-0.030220375359029435,-0.01912874306199696,0.002637177987687294,0.012528342604541005,-0.028860309297651203
MFGE8,-0.004330265347659984,-0.03641844266662974,-0.048916536838293535,0.02819368191434033,0.010836528964261407,-0.006783378573498442,0.020918621087091603,0.03585744148195982,0.06373392388449572,0.00828863558900099
TGFA,-0.036597785247766045,0.041648726434235304,-0.037110127558035506,0.0037150726361186463,0.08013665830712097,0.033205854079110524,-0.003904963846421986,-0.02184181253307829,0.08831886738970084,0.019238122725779152
SLIT2,-0.022211594122968407,0.006999426903087659,-0.02269387659451329,0.00031163722369522746,-0.00472439967594485,0.0018605248952421852,0.08296092900903317,0.06976521213015142,0.039133606880699244,0.04285528894529966
PLTP,-0.062094202143924804,0.04869633837923877,0.0161911988823389,-0.0257090063274869,0.004956435680087525,0.01342974699629455,0.02706815585821903,0.04232168014966585,-0.04165087449410063,-0.05537829363945831
APOD,-0.03294118655453374,0.01977842497134585,0.06693961208834116,-0.07663196206141717,-0.036341245507108516,-0.019584200939996018,-0.04337549976022793,0.09775894584605384,0.141111258431478,0.058422324803303054
B2M,0.0393442090155503,-0.028795041990550614,0.009857617609593503,0.08592349709610471,0.04513139474605523,0.09231534249869366,0.018241438395517298,0.049155671691886706,0.07853507950463313,0.007529411324364284
OMG,0.0333231696362998,-0.0325515006082874,0.03203071348566884,-0.02026729680726387,-0.0016237609073151502,-0.01321930186913335,-0.02827686068763577,0.08593569814769057,0.10812823002464217,0.03639516784800896
CXCL3,-0.017380511986471576,-0.005214819343343638,-0.053782751285503604,0.006471839368324087,,-0.01011458929402945,-0.011490346717354837,-0.022212067194080334,-0.048664067180372875,-0.036920569254415274
CXCL10,-0.050012071312654185,-0.04733452154367381,,0.018642433002869604,0.02344130623435971,0.11151776745311236,-0.01745467766168031,-0.028477692681469165,0.01834224137355633,-0.0038031583223770665
RSPO3,,,0.00703074170225187,-0.010504575617492235,0.04586314268108079,-0.01826724024058841,0.012162400515561608,0.009862725562459242,0.04332997314955958,-0.00525761144770964
CORT,-0.02158257440868811,0.0009484736533181696,0.029002571252557164,-0.02355731741751998,-0.02965605532397002,-0.005861210345557632,-0.0377516602953342,-0.031446074357497925,0.0006120885591951799,0.008860684300635031
NCAN,0.08574925340226618,0.02332573941944001,0.02200960551996031,-0.00942739380996322,0.0231063741979613,-0.039477877013566386,-0.02250905486746396,0.10594323805856272,0.11466428424206146,0.0497821572982086
PRG4,,,-0.03193864196817219,-0.01036756312487881,,-0.02936902367021474,,0.02753305477598709,-0.02392200584712582,0.051730287709624345
ZG16B,,0.010439734766881502,,-0.012032824956707598,,-0.015700490448682856,,,,
TGM2,0.005322200923190078,0.05670800966277894,-0.059765131538249895,-0.008446109364559634,0.0009436322664646552,0.0011663546277540752,0.03962538972721177,0.0290939310835327,-0.0532555775296804,-0.04671065432274509
VEGFC,-0.02158257579832188,-0.0035458831642824914,0.033890244083709546,0.04661827387994127,0.002760289272076958,-0.007293441499988696,0.04469043689242211,-0.023399299438797847,-0.0364573998689158,0.05238550104740316
WNT6,,-0.019643706249014063,0.01213881171433148,0.02505473609357835,-0.013221208083501473,-0.0017114406492757688,,-0.04116879804062503,0.06366448463087734,-0.00859291358765408
NRG4,,,0.16849736131682272,-0.01261779859620467,0.029003048309051892,-0.030163184287672475,-0.012283630897307957,,,-0.035096015057214186
PMCH,,,,-0.01748318922545114,,-0.022981169460533888,,-0.028031010463581498,0.07444127425263208,0.006150965876446385
COL9A1,0.0160113154452184,-0.022137849285293026,0.08550336241576828,-0.013178369714537747,0.14678982336039692,0.01084512697570958,0.01628318701207758,0.021553967865051923,0.11900302579308139,0.021390675585130758
GDF11,0.05450741705707279,0.006877878036458996,0.09477511414270821,-0.007003506409020225,0.09591824423680495,-0.012277372714516266,0.040901996762657614,-0.013314532831382099,-0.06537360563811193,0.041365124970110224
IL24,,,,,,,,-0.020899245940340823,-0.02736783169721582,
SORBS1,-0.026990399163234167,-0.03259587954209207,0.016842731386514022,-0.046761738028290256,0.0032112767699731233,-0.018693973162588143,0.06716739070610331,-0.024546364993472278,0.009638448569603258,0.032278713935838275
DLL1,-0.05807259592381949,-0.012718407910207806,0.11013118565357798,0.0025492957312673583,0.06154846744824286,0.015560528673562606,0.0588401605177417,0.10759564497793915,0.1420283957751062,0.09458851017385936
TLN1,0.040255559962847826,0.01866796593376602,-0.0037481038393973216,0.01211637923396058,0.05400726033286777,-0.003333829876564709,0.03172897467901434,-0.01192795625018393,-0.09078716875138143,-0.01959056263535667
COL2A1,-0.020271556917556402,,,,0.08866298893510528,,,-0.035410307110385696,-0.0021030112468672004,-0.008219378111679124
SHH,,,,-0.010773600296151988,0.03114746355884111,0.03359525495639387,0.1689880154615414,0.03799892474023898,0.026502109442682636,0.02605756203327484
PON2,0.07079814912210611,-0.037327302930962515,0.12916178967398975,0.012259881122552488,0.016250987901446877,-0.011360596773997542,-0.02790465411886323,0.11539961829345903,0.12667401863229483,-0.026228027249656463
ICAM5,,0.006032873700974406,-0.03053247485378543,-0.016791420730545126,0.004608865340768466,-0.016369558120274817,0.0222384192425538,-0.026926870602983308,0.0388795527347332,-0.0738378029591953
HPX,-0.0230260988343162,,-0.02856436521391468,-0.026213635188177067,0.0991373847636843,0.06652110703812258,-0.010740764087666365,-0.05292849779320855,0.019635510617111704,-0.0450365985588086
SFRP2,,,,-0.01226996320375798,-0.031254897100383046,0.01837024063283246,-0.0017446305206824972,0.038135884688161835,0.05743930985383476,0.02987467004480337
CFC1,,,,,0.04390622031356354,0.022570233075631583,,,,
CD70,,,,-0.020855446299301715,,0.02608416964786981,,0.011980575784918063,0.0128954341217447,-0.045676369921069646
HP,-0.04022328066806425,,0.011001184486020922,0.019414351467687187,,-0.010913212079617146,0.015056886540704107,0.025414040935557984,-0.015108928950948432,-0.05299718004128782
CXCL2,-0.02226280260366564,-0.00735902359225549,0.00523869897295153,-0.0070250489812169106,-0.002514944807946967,0.04055108504797205,0.02297848930476276,0.007361682213470552,-0.018763699381241013,-0.07415487512846937
NPPB,,,-0.05638305706866896,-0.008099209524944683,,-0.0011115763346069047,,-0.010934457619249794,0.00217282995551179,0.06449844220251681
CCK,0.009365916845422958,-0.0199766831748652,0.0010184862542377375,0.0015393080781793732,-0.08933026616263023,-0.011490276404119934,-0.01158211223647681,-0.002602364131879387,0.0895795813467905,-0.025794611939104668
SEMA6A,0.08973277079506639,0.04235980327862095,0.05898165473530414,-0.03826804974288657,0.05253520473719331,-0.0506098162250736,0.03982273662717011,0.07026133555703308,0.02341958474654975,0.010687421037032003
IRAK4,-0.011409129414087697,-0.03484078477925488,-0.054818075143374216,0.0052522609289005,0.0030891492258384523,-0.018176592199984194,-0.008810527526213186,0.04730056393344738,0.09139073272446539,-0.011393737977135396
GSTP1,0.05233964118460703,0.007692774941561573,0.008090497913619477,-0.024887293346597932,0.07723680651625912,0.011696439980911846,-0.03836809448531076,-0.005332992326156181,0.13488887664488658,0.0746111204147634
VCAM1,-0.01834555068798561,-0.0018996381411821167,0.02270231594464398,-0.03668647652192707,0.04298768736297554,-0.008083372070140175,0.03412581030564424,0.037664030896783524,-0.024970229901789046,-0.02967289579735692
NXPH3,0.029480491118012386,0.012982473118566727,0.024882543751566167,0.02010164294099341,0.06649637214636277,-0.0738219636987185,-0.052926057909389534,0.09020893002810255,0.08137711826517412,-0.01879265626739231
MTMR4,0.0004638469123215186,0.10200767700572891,0.07143728398625444,-0.00023385215938670828,-0.027306419177000125,-0.02830646844153346,-0.007625768419898043,0.05547064062979881,0.03434981572673114,0.013008387347926234
LAMC2,,,,0.11641647067118546,-0.01811519406229618,0.06940837675131126,,0.04342728687155218,0.0011671288698375704,-0.024552001389075536
IL10,-0.02241772453576764,-0.002377128678182231,-0.029807836900965595,-0.027054070054068492,,0.12828162785003835,,0.0066065732645451845,0.07440514512416456,-0.03709545152484527
SEMA4D,-0.024553483742446064,-0.015910351525053944,0.045919661651085006,-0.005204154153034524,-0.008920979179844895,0.002493872955023,-0.0273065087706626,0.030127894197002927,0.12936835066347638,0.06433562864484205
TRH,-0.019816946161487405,,-0.022060901010872744,-0.0026259984111592378,0.004719908859741014,-0.01949643688054873,,0.04188450265072005,0.043434331597931065,0.03576839198999959
SEMA6D,0.01953739707895831,-0.06236673242324175,0.04055487657289796,-0.002205418519644756,0.057212763391171165,-0.048978675325170015,0.033693793652741964,-0.029623735811498686,0.072466316697808,0.046495940320398686
CEL,,,-0.024209187468509225,,,,,-0.00487139826667279,-0.0065435202854731,-0.0034405842628643245
PDCD1LG2,-0.03133085728446743,-0.05120321336753268,0.007308311111786704,-0.03233388369769845,-0.012721407125152946,-0.03229748799559984,0.09599315748543986,0.11174869184764481,0.061927894958144464,-0.020293682211761765
SPINT1,0.027361040456380055,-0.00892569082465541,-0.029067386048061045,-0.030022096694694904,-0.016454367505076648,-0.00636206440451422,-0.017552771543644978,-0.006672707015939177,0.09800576419978961,0.047287304624210595
CTHRC1,0.011305041880716089,-0.02427897966125955,-0.00474988124889248,0.007759388789624081,0.11155785352027921,-0.02065309123864536,-0.02790204698374384,0.04241573289449829,-0.011831241570719733,0.022544734001021163
PODXL,-0.037117516254129686,0.020175440948809503,0.05972460947193866,0.002921754443428986,0.026045434155575142,0.02448781205113474,-0.017897152693645554,0.03765717710978086,-0.01789214235879079,0.08162130571855057
JAM3,-0.009593240002337723,-0.009955630139178122,0.02479607025147634,-0.016460664186635863,0.060349554873045726,-0.020935310834431575,0.02187715147475524,0.012319025643012665,-0.007725907198153782,0.03012631405839013
TGFB2,0.04649003062880658,-0.03298027015023643,-0.02666673240448732,-0.05815511159277325,0.03373808890648555,0.016077646036949618,-0.008816819825604403,-0.007766442845485651,-0.000498952774773317,-0.0015469035856522932
COL18A1,-0.036715016815352886,-0.026106177714570057,0.021593219039586622,-0.011814933210109027,0.09496456415332157,0.009497343576377697,0.05173817591201132,-0.013395687884793065,-0.10282223505465724,-0.008451411967424816
NODAL,0.03248529405646198,-0.029379730642786105,,0.036755367839958024,0.053137114372881565,,,0.009827297296594035,0.015795398662793926,-0.0280770550225454
INHBB,-0.02381104224305642,0.045905406307866124,0.023686096943806193,-0.019306699692918185,0.02879189221650629,-0.04507441606121335,0.024433330019227397,-0.0060044206018636595,-0.0091810464882125,0.04272928483076825
LCN1,,,,,,,,0.03287736719164144,0.047413111604273354,
ARF4,0.02689053958927843,0.005871035019718335,-0.046630772297726074,0.005845656239627069,0.014004262644398451,0.009326311160446686,0.012001291780679966,0.049010337002247814,0.06856049764731154,-0.00981901588729387
CXCL14,-0.0017784719243654236,0.020852045882750164,0.004455206359307423,0.018894142699698996,-0.05578518372936972,0.04037370872764812,0.007042526839865603,-0.002171460482810188,-0.062639262137529,-0.05348987566893993
LIF,0.065761086605571,-0.027533090019394503,-0.019738768066602422,0.011051121453664095,-0.016049078799136068,0.043563345060725664,-0.012733421032631354,-0.06993498333443547,-0.07012754546050752,-0.019501257595728405
IL17B,,,0.0019616230622991567,,,,,-0.014270649971067516,-0.0184319720238028,0.007182907191105059
MMP1,,,-0.045192518945562206,,,,,-0.04568849569617118,-0.019081427521930778,0.005885511718715228
MATN1,,,-0.004686431601938899,,0.07857434361304563,-0.017519272966278646,,-0.020736912647914274,0.1286027175939439,-0.01488892698476583
ADAM28,-0.004176857142703173,0.021150873412492055,0.0010291408861657155,-0.0053560692937583395,0.02278730668769556,-0.018617973332687283,0.02594835223106757,0.02139263761089081,0.04121518438634767,0.03556738498618683
TCN2,0.02776688871297518,-0.009692553803665354,0.02099567230070453,-0.02026202840152454,0.015185623393551064,-0.01374311204413932,0.016235526635332963,0.02305089853511926,0.023308901131515902,0.01666816957258624
THPO,,,,0.0042911964492558085,-0.022032621189762337,-0.020742541389132313,-0.013250333784295902,,,0.005426207573178742
CUBN,0.03247911477498676,0.07044565276113006,-0.019949115673776635,-0.02044786803279709,0.027115083175085344,0.015821979427109195,-0.023081811032523852,0.08024549616096875,0.013644886131114076,0.0371904951410519
TIMP3,-0.01871956915136512,0.00046753670624219955,-0.052077844061901794,0.05265556032833594,0.0031445399573117394,-0.03709875761868653,-0.018179056641016895,0.02556910098735202,-0.07614530247969659,-0.010306428314159444
PIGF,0.030342876299179415,-0.02079426172132733,0.05623493723181012,-0.013486239897523004,0.0844679047952623,0.008601657935125049,0.039173709210909076,0.05343231222958155,0.1238236526809508,-0.02449404261567427
CRH,,-0.018764259004698722,,-0.012151939268605874,-0.013056612661408711,0.012548318578997374,0.05959666908201368,-0.030772731852512426,0.057211689791431736,0.01913686212617534
BDNF,,-0.011065343412181995,0.04574254901727677,0.015437337649440436,-0.027943980769484518,-0.026751602048231484,-0.021555051837340748,0.026151272504607782,0.041304750354002426,0.011606723106021493
CCL5,-0.0045166745346743725,-0.004808327103782459,,0.004557863111794535,0.01924720198081297,-0.012759151390233455,0.01211586105384871,-0.05400204967792669,-0.0024774986000907885,0.06857405948386525
GAD1,0.055115533134191444,0.026224167912408936,0.04455891890146947,-0.053214744817650116,-0.06862292709209585,-0.020707294817828917,-0.029787899464410947,-0.030681216273403374,0.09469903806007544,-0.016396422681786132
COL14A1,0.06236917351613303,0.044022437255074806,0.017898959994259167,-0.03611970634617725,-0.020212613449918284,0.056190821182664746,-0.01735608295198022,-0.07546927784412648,-0.060923851197236624,-0.01023766420017345
HLA-A,0.08437469062626882,-0.04284323798992336,0.008502308344703727,0.009948035039544816,0.01921738649517621,0.049825862725346386,0.013245377071029442,-0.05094925858757753,-0.14191264410321064,-0.025937207805979877
CD5L,-0.03788916627163617,0.0073778859412460505,,,,,,,,
FGF18,,,-0.022060876375208177,-0.00965462487391051,-0.018115191423454875,-0.004073837252809064,,-0.0341882325399354,0.04306433753434986,0.017161503775042455
ADM,0.054982301393979735,-0.051878625458451226,-0.059313793539377754,0.02078415210082888,0.048027455967478525,0.018104450189818766,-0.031139991545869536,-0.0811988100734281,-0.07426630978585815,-0.049052797011619444
CCL15,,,,,,,0.03015623495502335,,,
GNAI2,0.017110389514765567,0.06447530206145602,-0.049318315682689746,-0.006810366781354051,0.02502078541315236,-0.005910135755262702,0.0017042397873718222,0.05563627762966137,-0.026960039004766442,0.016115889311550047
HDC,,,,,,,-0.016130577094612516,,,
COL11A1,-0.02495800939492619,-0.05406453580507127,0.03055154595227665,0.023085318777038073,0.11586142038365796,-0.019879481805002507,0.027365641689235488,-0.032682593213275726,0.029304034019725925,0.02312677140201831
NUCB2,-0.008215186753080946,-0.006768672943991164,-0.044160274113860774,0.018073715653955647,0.01781912943035491,0.022495901358262366,-0.034634079638136084,-0.010145414191181817,-0.049329993090021056,-0.02248324248325453
CXCL1,,-0.03098674464267874,-0.021737973344000655,0.03166075932710281,,-0.02411652414132054,-0.012057882849053457,0.009199222857476314,-0.09499257656724988,-0.004950472439892858
VCAN,0.02298541440633685,-0.018457132595179032,0.04876810775479755,-0.057425962618771115,0.10966699155773155,0.028120220886134025,0.003224193738680695,0.09928384260064492,0.04633611480976579,0.09774913431136034
MMP7,,,,-0.01919405098439824,0.006457786738712239,-0.017301973648905854,-0.010788750740679622,0.02619604854226117,-0.03088291826002606,-0.02699122600369807
PTPN6,0.004071819443477816,0.007548280490488335,0.06401809460162756,0.0256468311830345,0.0871386049595122,-0.007214379604727356,-0.0002020002944452958,-0.03709271276763206,0.008318691359884915,-0.024619163382946226
PTGS2,0.021974849079791334,-0.03530012458549881,-0.03324951860873925,0.010930732461450774,0.007893013854351583,0.03698879080092253,0.019459879806197403,-0.0738371362947654,-0.10708267133327706,0.010163790222728003
XCL1,-0.019352528520837565,,,-0.010504577385433582,,0.05960302030400441,,,,
CD58,0.0832599564557086,-0.033124964763824837,-0.02197931792527423,0.021672032694518607,0.00260636464447442,0.0045234593407693,0.019873406073108054,0.11566806370548684,0.028015092530649436,-0.020348957393617625
