,MGH258,UKF243,UKF260,UKF266,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB2,0.029233549632769803,0.08276964152266855,0.1619691625045298,0.06593288636302634,-0.018731857787508497,0.053636349352104186,0.13023376056359487,-0.00855134247441124,-0.03492982815263588,0.06819194322646967,-0.003392048738920722,0.0010266770833383557,0.062076764557959456
COL18A1,-0.018574828941633852,0.024321859555510007,0.004599997733099312,0.0047205579038578065,-0.005670834058929951,0.1190045861875279,0.15206866984503956,-0.01892747059558358,-0.05989568000706937,0.15768078564379076,0.05863432246966404,0.06380005355401282,0.012122928896513457
NODAL,0.00895151322945513,,-0.027251636194803044,0.06385939397921313,,,0.10478684233728143,0.04866170002728612,0.034994315685794676,0.007146955111794514,-0.013787438628671433,-0.03336750959041066,0.03169976142627485
INHBB,0.007019004055172024,0.012230308659130081,0.04388804938471939,0.048261983079080306,0.00865671447072911,0.10193291225176489,-0.09608170462040927,-0.005179029824133567,0.058330342245950136,0.017016140741913818,0.044578994337715325,-0.012702438570416924,0.03830641510154551
LCN1,,,,,,,,-0.03399967697971094,-0.008164629361989991,,,-0.02465531582890698,0.062444941598504534
ARF4,-0.02197066333440559,0.013744530761113557,-0.045219822064491315,-0.014121664385095132,-0.017164439417606633,0.02724585176275243,0.15999942758596142,0.04675844297573401,0.06255798869790678,0.024555459753431628,-0.013765932967058428,0.017928288136857682,-0.00645996403865053
CXCL14,0.06489536227256296,-0.04306966967667308,0.1695025297939504,0.06827898809784197,-0.0012694213176005342,0.02720787748160951,0.06095175992270609,-0.06274396771838026,-0.10886478247857892,0.10010962502646467,0.045423296316820946,-0.016123933688585376,-0.005724048788243236
LIF,-0.0221759845671904,-0.02424081229646534,0.01858138657036482,-0.02246109059946627,-0.014731969776919753,-0.03937847427385897,0.027682066501605266,0.05180491610850956,-0.06627205979777691,-0.006285301892831316,-0.04821910638920115,0.0351587964242472,0.05179561999596451
IL17B,,-0.024096581860360025,,,,,-0.014506790535956325,0.028134816115133503,-0.040661067508943216,,-0.017152854810770665,0.06253883898278455,-0.02606023912853994
MMP1,,,-0.011314797079185306,,,,0.06036062100645246,-0.018695922107090042,-0.021372580864909823,,-0.012420914471730675,0.03152819289717409,0.0677797934497658
MATN1,,0.10586414454199473,,0.013393269038072572,,,,0.051656889280935175,0.04028905826011982,-0.0317311520617252,-0.017677858328139718,-0.014921838700114983,-0.023748957602991488
ADAM28,0.0406299500511225,0.034316726884364705,0.048377766262448586,-0.031026606994462025,-0.036486156156401044,0.09066722623355268,0.035783629814344894,0.048885903220925626,0.04030281311377549,0.001472200723213314,-0.01228538169086353,0.002152378350598346,0.05280615502351339
TCN2,-0.00029643579436409973,0.0363414928103842,0.019023813865864936,0.01547290740745932,-0.042579083133775404,0.1337369712431887,0.0641014756137752,0.024897865770090025,0.017005249162004722,0.10891602229514871,0.032018326322702004,0.0601548317488198,0.04072913394720769
THPO,,,,0.01988893480346369,0.07671654401310452,-0.03908995453973712,0.1628103669019022,,,,-0.015334723299758067,0.06264173902978765,0.024198336764894763
CUBN,-0.04076750607372799,0.0597727811159803,0.03907086234590565,0.03804269372108772,0.029785370363321215,0.11679418426596264,0.03856394192311221,0.01970043401815848,0.07121984653753097,0.015639779228402387,0.05061833587468226,-0.0162147526995974,0.0766701876423255
TIMP3,0.032728549779490225,-0.044547949922303445,0.009087523873898119,-0.03134996696873243,-0.025930952510206093,-0.037680226972290065,0.13737276239578503,-0.007352201100023436,0.018639829580510702,0.11240194460935807,0.07942403757717081,0.014734866103742627,0.0726188381830603
PIGF,0.030674246547502327,0.0024395693740494285,-0.01660368937720034,0.037916937611361945,0.01853736233877152,0.06677897321442149,0.017716794478563648,0.11010460811126899,0.08208112221011209,4.910453014177328e-05,-0.08810747175254834,-0.007899439320403089,-0.007307916093310725
CRH,,,-0.01149789623392873,-0.01827305875810306,0.014481934913161977,0.0294901233814019,,0.023629585586199677,-0.05806263021388859,0.007213339430984696,0.07873517540351431,-0.012911852820396986,0.0012203889331058085
BDNF,,-0.016449301543619288,0.01943126716454281,0.036338005849380704,-0.024938182079574357,-0.010652064624522018,0.05253760920161124,0.034205084589421446,-0.05159046561966539,0.0624061815195332,0.037382595713327686,0.04012229495322938,0.08196547098089625
CCL5,0.010973119530121042,-0.02580203276307368,-0.005685931949384743,-0.026692441518106264,-0.005798680457707124,0.05870434693197502,0.005685209501740348,-0.022082231137367098,-0.03641385140727817,0.06169256626651671,-0.03125439436991915,0.04996763451379653,-0.024838563627098013
GAD1,-0.0024374149810063054,-0.039598380266892205,0.05673327734384441,0.040222582006136244,0.022588499569349982,-0.055103769162276446,0.03467076691596079,0.053490933719867774,0.1262250561126834,0.08429985303085727,0.027104763607717512,-0.016091173673955458,-0.05417523596918925
COL14A1,0.012466401249067852,-0.03177559180154538,0.0442907786708411,-0.015428910395848466,-0.005872325628373431,0.09806459960466074,-0.039343565367420716,0.0757650498817466,0.08098450518349627,0.06078194279617116,0.08874845554765759,0.08914176063438496,0.045719067710027504
HLA-A,-0.02733637558657344,0.0432511335580649,-0.05094514836696978,-0.045888502631647426,0.006592687238922074,0.1421706687863983,0.02187014432626368,-0.07211176221919091,-0.07347917323226674,0.10393202384485026,-0.014644550180721423,0.011867345321073842,0.051053112701699675
CD5L,0.028152494394034604,,,,,-0.040794719109040145,,,,,,,
FGF18,,,-0.015687846443537958,-0.00990653331594564,,,,-0.009452574270994676,-0.03964139416779324,,-0.021464224052095377,0.042598016674156955,-0.032603031624301636
ADM,0.06534135719306687,-0.03879773887769989,-0.03265352679060023,0.01612882751193523,0.1071982370936825,-0.04255840525697532,-0.05040433173027523,-0.026437589586014866,0.059413634963870414,0.09814915845334848,-0.01400199875941418,0.007995867366879092,0.06408920627308812
CCL15,,,,,-0.022466487315647928,,,,,,,0.05873416284462203,
GNAI2,-0.026476180384240534,0.05610772827634942,-0.0015646145083435222,-0.02602964862248748,-0.0028203760794552027,0.1213380490693055,-0.08966080550885529,-0.04381061397864745,-0.08096495608485914,0.055281511415112145,-0.019943257344159457,0.0037887735215900308,0.03877620096727296
HDC,,,,,-0.018662319704432048,,,,,,,0.006645242355141785,0.0602296158642424
COL11A1,0.09008714582837085,,-0.05876780832503002,-0.023455879112420197,-0.04802992115883321,-0.0027479432987713714,-0.05562387173135056,0.070593119032776,0.07037411482040468,0.080050982157117,0.008224676597154866,-0.015875752615408436,0.051000812213018304
NUCB2,0.04035323535860877,0.013435221100935375,0.021884487974563046,0.011876362319737408,0.02632266613123795,0.03323205915575956,-0.031235655276445888,-0.05441512375871997,-0.06537166095229568,0.01672929577102922,-0.026259947179460584,0.021719773575988095,-0.044757287000890975
FGF16,,,,,,,,,,,,,0.06166143765954314
CXCL1,,-0.010141811291856378,0.006706604849122183,,-0.013950403842822286,0.08991462155795937,-0.04837911298848855,-0.03146898332201342,-0.04613609415722286,0.11810785885741217,0.019461595947885605,-0.03666250137785954,0.06135739814992192
VCAN,-0.018750054322259572,0.05819604405009042,-0.10592706963324072,-0.01787383261214043,-0.04602925131613203,0.04291856475861978,-0.1141508456981315,0.03741962688143704,0.0070704159897814626,-0.035348137161083204,-0.06888941555587061,0.035766214925200955,0.06913979522232205
MMP7,,-0.013731098516277164,,-0.022461084294749464,-0.026949158058141354,-0.0240071073486443,-0.06441661178728522,-0.061503342162269686,-0.08788740525820518,,-0.0060630792233071825,0.1315057092011396,-0.008038484717384178
PTPN6,0.005877060307178081,0.0023621206167606682,0.00923494348397958,0.00903298849608619,-0.003390594341548576,0.05809038584612208,0.03772626186868362,0.004377780187469924,0.10000997167382614,0.023388759012758074,0.017199148443575233,0.02538627927411839,0.06254837807289593
PTGS2,-0.03558510375340113,-0.07004308957100545,0.0100290309656619,-0.0020570821358042806,0.04682996340557604,0.08758069688444534,-0.011593607994116488,-0.05239985509192363,-0.054612659867886715,0.05102150853125702,-0.004668458050413812,0.008339347960363844,-0.005399138271912309
XCL1,-0.016033520316428927,,-0.012031224881111125,,,0.07328877188398115,,,,,,,-0.01694128402536803
CD58,0.04600338380380984,0.02988677852195781,0.04133997366506839,0.00900987885212965,-0.03461819851206079,-0.026513458736750338,-0.04720265304320494,0.07578994252262737,0.0007882069047619265,0.026830063116764613,0.04715325339131433,0.015218111730662372,0.049656175344365366
TNFSF14,0.10323731837390604,0.025963627960513064,0.055700562592581736,,-0.013625873680216767,0.09607245913323643,0.013302585252565578,-0.012219944187529684,-0.02326255028736025,-0.017344002541065738,0.06534731596077417,-0.034774112401260146,0.015117452941041989
CNTN4,,0.13147531150588826,0.20249074250142976,0.010629959543401592,0.06360110921784248,-0.062140710758001816,,0.027243979086911476,0.04303877404909432,0.05040583019131151,-0.045061684539641676,0.010360104386043038,0.0461829558193357
INSL3,,,,,,,,-0.031118599537831946,-0.025085677209211635,,-0.01793514690056991,0.04497047829501514,
BTLA,,,-0.012542952456835033,,-0.0174007067291318,,,,,,,0.0008452109050048462,
MFNG,0.030150765892326677,0.03366542267756884,-0.0277300355424766,-0.00625829997750257,0.024045670352121136,0.06823256340435462,-0.03181634836661534,0.06008827354846755,0.012243136125250688,0.059564362681755,0.052301392608520285,0.05241719580962429,0.02692228295165667
ICAM1,0.08845265616553848,-0.06560782322962169,-0.008141509121680787,0.07792010247036937,-0.022614842835534787,0.11744556518697896,-0.0873271837429195,0.005414889972588408,-0.046858874587964214,0.09993363081105493,0.050437341102663895,-0.018878995928418504,0.009970423396982083
PROS1,-0.04811396120283653,0.04700530721496513,0.0003428687905202086,-0.018237701101667236,0.03935334844016625,0.055084279295460226,0.028405380733185003,0.026266974587104513,0.04797479256248542,0.03661300857464286,0.06809480628969898,0.05560349788521373,0.020155088209167244
CLCF1,0.05704085180056273,0.10474051376898953,0.08752697681056959,0.06644405061096681,-0.012270400361469496,0.058563335066092057,0.08287081995991341,0.025951751314803508,0.010647578228063807,0.09015805666629505,0.004200275461115624,0.036077040591449075,0.06404095543525584
PSAP,0.04102750652140036,-0.007783931821576223,0.06023878417059072,0.03392130546533122,0.010836821674494132,0.11552780854572407,-0.053028210430975706,0.005116492960371025,-0.002348081173362536,0.03669642632667358,0.007177290624573028,0.02181870610095774,-0.07411819075821713
EFEMP1,-0.03580771058975287,0.027300604356211317,-0.032819559298561195,0.0022160964176185806,-0.07276943862636442,0.12969946215808537,-0.04496982018264168,0.06258472867739913,0.14432335146019806,0.0769951269553072,0.011436545573670461,0.11050783368608535,0.07101137103853394
C1QTNF1,0.001130568236603027,0.009312560479615883,0.030531171531205843,0.0856155816714556,-0.02029531545916823,0.009233741170691279,-0.014597450250021921,-0.017221998097462582,-0.03466053231454597,0.03890339944956172,-0.1067296614348323,-0.02054498380767015,0.08565373128819258
ALB,-0.02413808973912982,-0.026872429940759054,0.020082082163965845,-0.021485360174541696,-0.015476114616471805,-0.02456898301460396,-0.071956824783315,-0.007434836766865733,-0.01884703177301576,-0.0399748910468854,-0.030022990962378156,-0.03273900822708465,-0.0036724954377693976
CCL13,,,,,,,,-0.020771322247834893,,,-0.020117994102500356,,
EFNA3,-0.056739405322317284,-0.01077451584862022,0.05076472615374747,0.019219826139265022,0.05384455295971257,-0.05924946213049656,0.034313278331217084,0.02889540993151545,0.051200912472372566,-0.011273804745380039,0.06436846482931899,0.007711417439017406,-0.016634772174185276
DRAXIN,-0.03553835670601484,0.012459243909299858,0.017400935006200633,0.023796412058779585,0.07818795694283935,-0.015844390862116954,0.042503909867724184,-0.02690574821417613,-0.04434287961300229,0.09899430283696815,-0.0061522998578569165,0.018398232326176586,0.05937073582960055
RAET1L,,,,,-0.014883602927217106,,,,0.09032874536824981,,0.03001863012427261,,
NPTX2,0.0847189615662558,0.07147111546636632,0.09069705139499365,0.06150452292992327,-0.010788207872680129,0.13708416934982903,-0.09288935942244624,-0.0086250703170807,0.035747502788924794,0.09773948119560212,0.004780765952058177,-0.0018474596492079906,-0.060235685894904675
FGF11,-0.026720548122249957,0.041328082440218405,-0.0317774372171045,0.0015007711520321385,0.10673228796522366,0.015065104930523227,0.008547157539784566,-0.008434427655667414,0.05457378953830825,-0.06283814267041324,-0.0034176284495726714,0.012444165605275129,0.048789149183169296
CD59,0.08068807113382624,0.0388284364413151,0.13073975043030459,-0.010036140696085289,-0.03511457241016189,0.11540710188186523,0.03495856251196459,0.014262051758549468,0.0006033782727145235,0.031248855672109485,0.058586112815054596,-0.005814230890356117,0.00584092165164339
COL9A2,0.018465588975127498,0.01650444074101376,-0.03445423759974717,0.05768930401269745,-0.02605270353986398,-0.006197952444734724,0.10240097144810424,0.06617594584177233,0.002047990083923926,-0.01882357625016939,0.005528747013001485,-0.010490211798270418,0.0922271718077513
DLL3,-0.028634213225166554,-0.0032015270395606673,-0.007938600152680305,0.020270953668240475,0.01646191207094182,-0.013334211849235698,-0.01732756753707364,0.08060627048169222,0.014870042023211292,0.008211935218664654,-0.06694511536392692,-0.027443935491658137,-0.001767454701627324
FGF5,,,,,,-0.023088894045940684,,,,,,0.10082522518566542,-0.02750742196101911
LIN7C,-0.010898496952481844,0.050798663091186746,0.08353519750991724,-0.002723813677933038,0.005737269639269362,-0.07005755820307016,-0.03280700977512277,-0.014940094197277739,0.02811968652057896,0.08798256345467892,0.0480266368384169,0.01569530220353409,0.04598462066394354
GDF7,-0.01660759439400992,-0.018985873640811172,,-0.006910636951484397,-0.013625873150715293,0.009634556018833878,,,-0.0025144971569199116,-0.0037447567688148,-0.014580227564926737,-0.03039144826510186,-0.005731210494344697
PSPN,-0.022669757962141053,-0.023478539147274335,0.05727078318478079,0.029370265001005137,0.03609181963337981,0.0280337202703356,-0.048328737577560406,0.011450201127897517,0.027585616706331344,0.04882650030228061,0.023525547963203206,-0.0013692844409909162,-0.03443109764871966
ANGPT1,-0.016992245536492326,0.0251635631805555,0.0037947850651269908,-0.017323030729056547,0.039879395832741325,0.0303303056930526,-0.012711099215476957,0.02747450463326958,0.05163343491843449,0.07130658971991347,-0.013005791533143692,0.03983474077276271,0.04772162707465732
PNOC,-0.02345337595428154,0.029849761518415587,0.10214058149887897,-0.01253862549277634,0.03897464887194,-0.06256154922342284,,,-0.023149947486662787,,-0.01728545528152982,0.026918312958922417,-0.053917673624790205
L1CAM,0.04922766999417216,0.03242591370446098,0.10672953117607052,-0.037734995190094565,0.012367948815567725,0.002363939228399147,0.027616036420281133,-0.03088438045701328,-0.0312013692493502,0.043563840820548545,-0.007996424203375657,-0.03636815373158734,-0.08194675084867177
APOA1,0.01718196350498391,0.044828474376856206,0.05252937632232948,0.0006066763746068783,0.005303092774587319,0.010650968108929513,-0.0656844067452475,0.06383220986779686,0.05799370893518165,0.1432739377663251,-0.04047794559721934,-0.0332009886702696,0.08302071726922203
PSEN1,0.04867968890703446,-0.02323584522171324,0.002262240875167326,-0.035267708084890194,0.000830533415872891,0.04649238820042095,0.040575348894291596,0.014629316373593448,0.01397512065014772,-0.033930976208496444,0.03849097970988306,0.0301421626305121,0.06512428350846275
CALM2,-0.0026955334697439416,0.06790344130251166,0.08766612149126131,0.028765094417444105,0.07663364783884538,-0.14625592998648498,0.047402064674032816,0.06578662017119999,0.02686473999771507,-0.10832036049131527,0.06585642691421213,-0.03284050508533146,-0.044629361389008276
CLEC2B,0.032530035225011744,-0.03161462398823137,-0.06146434496752364,-0.03645559741080908,-0.031090807060518425,0.16448875752783665,0.025486419422941695,-0.023547332284153656,0.03961785781643153,0.09046723446045732,0.05244968491989551,0.028791395947451167,0.003798864565226579
NTNG1,-0.05951907769996618,0.02411321545002967,0.10173560749727827,0.014241523937784523,0.028583126018697183,0.04998148484287036,-0.007919248170806633,0.0279245357350818,0.012691849532659042,0.08944209078109203,-0.004353740940658696,0.06361733468184007,0.007519564888379669
LRIG1,0.006688582407335252,0.014572588223851147,-0.12860607827796094,-0.03231608491885446,-0.02596884767471347,0.09149051040305432,0.0026337660294855777,0.1097230403191913,0.02388061071039455,0.06522448284804998,-0.012273657915619221,0.005863814052561498,0.05682999736851792
CPAMD8,-0.014613257793494915,,-0.015275601548634965,-0.025000455924600998,-0.02522036452497173,0.06767351903879333,,,0.06018056213575461,0.024390165027699733,,0.03971811643565921,-0.025741853632193862
GHRL,0.019389875790857092,,-0.025870355116114976,0.010285658213194581,-0.012426560595653426,0.015503147134071176,-0.023713071513808342,,,-0.037953774866986006,-0.01577134688145421,0.011518143946608314,-0.02269171182189964
NPY,0.0012117797236824886,0.04426310145184634,0.03668292981063381,-0.024902862178571135,-0.002161488815257541,0.0012492788483031993,0.03363347035196632,0.029807090451815073,-0.0317292744363512,-0.018891540822668508,-0.04218829166665732,0.08931022717289959,-0.05496582326437167
MMP2,0.02216102055270022,0.08138263693627751,0.05279494071759006,0.0016268554687149206,-0.006581021271072888,0.08018157873597503,0.008277006938119148,0.02634813930671848,-0.06830119463807788,0.045195009435579955,-0.09833689635301553,0.02339861543314007,0.07481592046702831
PPY,,,,,,,,0.07174210468375752,0.038640047110547776,,-0.031976644797403114,0.027388503042161852,0.0756678592092132
ALKAL2,-0.02188347379468666,-0.001247384742937872,,0.07873120992317567,0.022050322487136828,0.0852828751378909,-0.013394924805173635,-0.04290022546920002,-0.00451405795408226,0.09261555475221278,0.10221569481951293,0.035199479580247696,0.024472731765537003
CSF1,0.038945337775282106,0.027232591981246827,-0.04531392969113932,-0.032751899226961895,-0.029274562233431906,0.020078526108806043,-0.060719268680214385,0.01700290147146788,-0.01257794355509826,0.11895482599609744,-0.018196531188647475,0.016919229576016277,0.07852693092143923
SEMA4C,0.01938686432284324,0.008783773293770239,-0.007980136981520598,0.06008165845828055,-0.017084146175196435,0.02990263365372458,0.05165514677148401,0.014517376657416741,0.001159394957530721,0.12487254985514025,0.05484711226054923,0.03490437713202567,0.04505267924823491
BMP8A,,,,,,,,,,,,-0.02598695408459354,
ICAM2,0.0006243278138539416,0.10545063733737721,0.06267843403619325,-0.013913562921926519,-0.04033572248856337,0.053035368615719856,0.05060415176670677,-0.001987833479607827,0.05954218464742372,0.07210643231171449,-0.06273227119644315,0.024005431017192578,-0.06127048488746586
SYTL3,0.017381741973571264,-0.04638287669455026,-0.04151143496741099,0.0209330277390089,-0.007801017351097758,-0.018684852477273098,-0.046252890880066996,-0.018234009582130985,0.07279126367328678,0.03673850874790464,0.05260198459703458,0.09073680784802231,0.12100775002444566
IL1A,-0.016980370695903715,0.013329820212714867,0.009753296609048903,-0.03069039300181041,-0.01686887086319947,0.12735351285269741,0.10600382290348727,-0.03530265888706431,-0.014864447745241887,0.015187283000301654,-0.02325620994278946,-0.015038615383456926,0.13149718268468394
HLA-G,,-0.011046754375738314,,0.027100835538576402,,,-0.057609752522480843,0.05227268210657549,0.0992193421046423,,0.03216307029666437,,
PGF,-0.05000235584551195,-0.032290090304247586,-0.047360091135685366,0.0967511732816669,0.028718525286224754,0.09172140365309649,0.1780474262920628,-0.04097480525521981,0.007912094077630894,0.16772122788288432,0.054402415338021246,0.10169641003278547,-0.04340737262510258
LGALS8,0.04516470443071385,0.037399849304568314,0.039133191884496196,3.993026827813132e-05,-0.02834261882842721,-0.027781681901941763,-0.007042908641529931,-0.009478537290608489,0.006231492317238653,0.05505994876158452,-0.009084803672402171,0.059116312934767115,-0.015621981670492086
DKK3,0.04601517284260556,0.03941540979794237,0.06641594937765281,0.048660041796532404,0.07436347526394785,-0.11264595978570466,0.09331243199365127,0.04702021012476947,0.000940400169862217,0.08841062709854769,0.06983342552058612,0.01791246925595593,-0.0779990268667454
COL16A1,-0.016996605118928542,0.012944201249764453,-0.07345497969557134,0.0423290147932125,0.053821071193872604,0.027527789833170512,0.12998948456459633,0.0172518372882205,0.015294052710381404,0.02849671856513303,0.022114575498803177,0.05171888638079204,0.05985753237184047
TPH1,-0.010112540561922128,-0.025285709403118743,-0.014994983147619776,0.0668325714787136,,,-0.013611767400032409,0.03374474726280126,0.057394117026738786,0.0791278622819866,-0.030911330779559376,0.05483779650440084,-0.014876290704673504
TNC,0.033884024254269944,0.04557242532262632,0.007977261566618201,-0.00375729940053489,-0.018848771175599376,0.1308686133689073,-0.03600597431703974,-0.015810611242085465,-0.019367042265424458,0.07498325702721348,-0.02183044348843727,0.12538098671279174,0.045061761361352044
TNFSF9,0.1103091249462133,-0.019546459508775302,-0.016012597448892017,0.018539342699712674,-0.020756109000683757,-0.052070994620341385,,0.028254444273700885,-0.046754581504242824,0.0015696539015866335,-0.022532957813192016,0.022588530551727562,-0.017008809434321686
C4A,,,,,,-0.008706992253506992,0.023676360191235573,0.06978634482085196,,0.06214945824465538,-0.014734000066402608,-0.03499540516212578,
CNTN2,0.016267818829596107,0.03217265788676088,0.03384779448778369,-0.044163508793524,0.00653593791242002,0.06776306335944175,0.08397409259909426,0.09456591587768065,-0.004584370049654996,-0.08072392747822946,0.05465288515441144,0.10814338955239851,-0.058719435225011836
F7,,,,-0.015255190237061254,,,,0.0010243147283330058,,,-0.014580228974799117,,-0.015892067049395036
LUM,0.0448807798997026,-0.0452124275358068,0.03880400509166013,0.015660152917566932,-0.025837267144270825,0.04678647749499888,0.0745739303097688,0.006558474482055479,-0.023845003941777958,0.10849282085604621,0.06827087629233833,0.04793806892490173,0.019408963651428954
IZUMO1,-0.013963424123446621,,,,,,,,,,,,
BTC,,,-0.0008173801727417688,,0.04114625022259639,0.0805940428240517,,-0.021079029336649988,0.09519289858098094,-0.02358137441455648,-0.014109568990572098,0.09811841717983781,0.015445576717895926
APOC1,0.024145116380571707,0.0527319414031427,0.06856681638803995,-0.028739852508637347,-0.04664639782498956,0.07159946611974616,-0.05511194794493279,0.00946490309154801,0.06668792832789279,0.0367403652515105,0.010238580199675561,0.0020514234369885522,0.040982399041258076
PKM,-0.005438546535503973,-0.019923721001113778,0.02813315009811088,-0.008581585566929353,0.06753791840337105,-0.06098127921739328,-0.07395741433265567,0.0007243844533021053,-0.005208932859261824,0.03584446334060681,-0.02847592701042398,0.07550588849611126,0.037914900681244104
TNF,,-0.03656564117717546,0.0019714347286728757,-0.03747772598724139,-0.018167356957231495,0.17045965945478503,-0.06678117182312975,0.0219336640800682,-0.02539480252781493,,,0.07051736503129029,0.05661023597812381
GNAS,0.004204798443465264,0.02323039572509717,0.008120153756063656,0.051589418977687394,0.034004104323027896,-0.1285163182587658,-0.012419263341923246,-0.03375545095154297,-0.07714008863074283,0.08176455313809032,-0.02551676875169149,-0.10281191304628914,-0.04185398967994894
BMP8B,0.033598044204012294,0.08607253657803841,0.00406015398056246,0.011241115201788126,-0.012062938282663372,0.034144066145826685,-0.043323763779298405,0.030319428194192116,0.017790076527585897,0.004619278895235905,0.05102203422757682,0.049828572688526404,0.006319057710818658
LIPH,,-0.025976073825490425,,,,,-0.01717366296203157,0.10480221469392782,0.03072135056015282,,0.07912792682286084,0.006012539223867099,0.02502914603000763
CCL28,,-0.0189858569752357,,0.0013831178552736992,-0.014267908808518994,-0.03451428845709501,-0.05239463601616738,,,-0.02987969825890047,,-0.020178926038777873,0.08645693813001573
PTPN11,-0.05438079925914771,-0.07124716194529998,0.014796727303521275,-0.02663539476482963,-0.025784862364638297,-0.02019948263100576,-0.012501928582675148,-0.0822555187905766,-0.06375603752744066,0.0020758875703199477,0.06032179489174611,-0.05290967655778708,-0.007665792792200305
ADAM12,0.028517081584837994,0.006189832660889611,-0.014145432183488465,0.04490051678008181,-0.013789046892615557,0.065533540352129,0.0842483601572675,-0.04842483257523686,-0.022784201748977308,0.06919589858119901,0.03181867064802916,0.07462402533260194,-0.02965181328242225
EPO,,-0.05238558639344854,-0.016090377984922074,,,,,0.01647642574971889,0.028707481621988072,,-0.013949372677557316,-0.02145861081363372,
EDN3,-0.020522586923170917,-0.02620266281872099,-0.016483906621914575,0.09929060461032282,-0.01279506552387647,-0.04134960485173739,,0.06074972932380297,0.005505082076144906,0.09283517194901814,0.0195227920406074,-0.02753103147852575,0.02597584738024834
CCL22,,,,,,,,-0.025531017796687976,0.002944400774452326,-0.008006633339881622,-0.012239967270878697,0.04249171676886722,
CCL2,0.047868688127253485,0.05037717364784925,-0.004103155437052502,0.006401694155493662,0.015456743736298328,0.12285621900645424,-0.051492433574419204,0.0017939533631834534,-0.09594048579446171,-0.011960798563233328,-0.02152250668089893,0.05336493692108586,0.006728633230995319
DSCAM,-0.015959678931052896,-0.03982889748524664,-0.04318038474613525,0.020418149041756917,0.00373180627780157,0.03091894208914494,-0.02911958494037852,0.0343223916036782,0.006727027573863329,-0.07240091389348151,-0.012329478686317197,0.031614707093570844,0.12007283672598519
ANG,0.03729111773545379,-0.04581715458163812,0.023204442271597944,-0.025604622939991772,0.03950572258521846,0.06421453452063798,-0.08510132877337545,0.08669870466845729,0.08909653576586586,0.03431602865308743,-0.06313318576818977,-0.004590440975717821,0.014379020527227754
FBLN2,-0.019242450110210484,-0.05184489216665822,-0.04015649863883569,0.09792165653749953,-0.05298272422291697,8.464300611519396e-05,-0.04791901534428309,0.018370059334642266,0.0895793373416523,0.0861776009075617,0.05077447355679791,0.02856777530231811,0.09484205123574752
VTN,,-0.0010199966095957508,0.14341342316944589,-0.01756492242471197,-0.01902579137115083,,0.03823377353176993,-0.025785560309793804,-0.02067716476816079,,-0.01806255487081667,0.03877047405263918,0.06059530354823127
VEGFA,0.053148764955946164,-0.027999853960522507,-0.05586594614164741,-0.02466286272458359,-0.013445531787112053,-0.031111225067923336,-0.08757212470383045,-0.049141336008341294,0.015076377609013031,0.04291889603645643,-0.043400931148566024,-0.023907692791862847,0.036998749448379255
F10,,,-0.01513588982172323,-0.005520369720497218,-0.011652731404757047,-0.037917079999226944,,,0.011581831276436695,-0.032089679519927194,-0.024159414127995764,-0.03788506438420478,-0.03260304336017188
SERPINA1,-0.019829430514105503,0.0788067335927411,0.05265259596746411,-0.017438226348613167,-0.03632822580894163,0.10967650032031935,-0.09418873338325176,-0.08207212906891123,-0.07697908524916355,0.06680643615821506,0.02060629745165304,0.05498121498304146,-0.004465784655270272
VWF,-0.04965941988135938,0.050880041669383556,0.022521341188384676,0.08248800678069314,0.006767901984855763,0.061297772224977884,0.12164860751566971,-0.0030119573622787443,0.04455723973597647,0.13655495121506775,0.030748534027595108,0.013018065904768335,-0.019272153757801853
GDNF,,,,-0.02734048280592189,,,,0.03183431962663688,-0.017167032162023945,,0.11431283518704591,,
VASP,-0.05066355299463145,0.056525835686735894,0.003974614211916957,0.010710328358670048,-0.029562887876240646,0.04441130515817373,0.004773349073026984,0.05876491337108924,0.044582671262687154,0.10835255447276436,-0.0262087550703401,0.08120709770909916,0.04941202619830451
ADAM15,0.0108878615038854,-0.01792390375374226,-0.01941088066911875,-0.030910162735319345,-0.051518195904960574,0.04080974676416178,0.06761451812441177,0.0002632766040372615,0.029969908638656263,0.12582900781455575,0.017201355954826792,-0.037236735647164836,0.061742243823271384
WNT2,,0.08141968700893147,0.014754776935338217,0.04939619991421701,0.05256119841839316,0.03021383458261722,0.0816973600638086,-0.027981201134832087,0.022861560948135195,,-0.016749340439625036,0.17108863320643444,-0.01978807171941854
CALCB,,-0.023106339918679775,-0.019595136464428325,-0.01780392793594039,,-0.02616955448264593,,-0.024488668893607797,0.08182155581950407,,0.030467579650273215,,-0.010445465928860007
OLFM2,0.08798124803463905,0.042446421224831395,0.05356215541250357,0.005626335247242932,-0.01994953460337424,-0.07286520612442297,0.016561967766624733,0.045059149026121445,-0.010961053618009274,0.0007349117079981377,-0.031385149073832934,0.029628853963360128,0.0418149749739971
MFAP2,0.08204066007210575,0.010519406222195526,0.016411574177020688,0.06852674150219101,0.03375135031299811,0.006004483905778148,0.12996350274882595,-0.01523428925464746,0.0012861380822183303,0.11965718042556002,-0.05394487508862886,0.09443388066961012,0.0020686868557579893
