,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.013984558360173415,,,,,,,,,,0.07216354283737837,,,0.013744791576363454,,
BMP1,0.02755942546707264,0.015342088684585692,0.07007851839195464,0.0403138632754914,0.13280594040471588,0.004569307926281365,-0.051469305378583685,0.21761173941789141,0.04019068486027001,-0.018688570116960103,0.037903690470885425,0.01868361140490254,0.05985667993694974,0.11218962609853472,0.00859075893012297,0.01386220889998668,0.04004323685357771,0.007430172473189769,-0.06048734013501258,0.07727997144615474,0.015487622841844018,0.027084782216596753,0.16532435934735273,0.1998092427307123
NDP,0.0008482723243696462,-0.05190349902474131,0.04234492486736158,-0.009457453020182142,0.0403080942016381,-0.04626610917208305,0.016767305337056018,0.01295075411313914,0.05272246103467956,0.003146800001328778,0.12696889513795587,-0.031595994145632245,0.06514816894971498,0.058249616547128,-0.048239820622241476,0.051125985028335125,0.12010101043916975,0.12764094137949794,-0.08204561583821547,-0.010989322320910166,-0.07641849979631417,0.007095646705537992,0.023823207152762718,0.08963728220303357
TNFSF18,0.0029950384369191022,-0.023357424406073607,0.04363232519516628,-0.027734213002312793,,,,0.058263016437374575,0.0066620955242548035,-0.015456149998747221,,,0.00820852818255987,,-0.05014645660911318,,,,-0.04771263663867399,,0.07933355740692603,0.0009422955092009899,0.032617393184692076,
IL36G,,,,,,,,,,,,-0.018686344011508652,,,,,,,,,,,,
RTN4,0.027058903145293307,-0.07028908424219232,-0.04621060124788916,-0.03571899382215482,0.05382440983130409,-0.03932689770168496,0.09685458003216664,-0.33714538385188053,-0.09268384974554021,-0.0013871363374353806,-0.09659023410829168,0.03699723277876605,0.031814573148355646,0.0902504950383959,0.03412887376959822,-0.0699737223988073,0.06506721560657015,0.012812314111798622,0.06898177030857963,-0.02631514081685404,-0.037461910949484735,-0.0034563846215853464,-0.0906837873336311,0.0374474435575141
HEBP1,0.08021959548899837,0.06425514663650639,0.07668617716432727,0.04742435400266919,-0.02759409041257166,0.017521617531986087,-0.020546259562720895,0.10342316342964768,0.0805179714432161,0.006785039249008736,0.10785856948874414,0.020496001554556314,-0.05766498406887914,0.029647546912065118,0.04294486143943248,0.019540045260742114,0.09735299291633402,0.07730957139775765,0.009024672534682815,-0.02938499398499826,0.028781022141985732,-0.0019178501438582441,0.06592271988457614,-0.027906704259232088
WNT7B,0.028989074410644917,-0.05451648820882618,0.027330006503557932,0.09662168111251108,0.020769231121625095,0.01611909372760743,0.029991321659869268,-0.021476264029644795,-0.029887372414231544,-0.02400215027767153,,-0.02053844550908316,0.021941986946533234,-0.010587900562920083,,0.0018570327596338192,-0.017732995947056338,0.027429461771769637,0.10339711106312567,-0.009289806816935867,0.107897391460903,0.009847232038443716,-0.010029721561647243,-0.04498374767654388
PTMA,0.024437068652869376,0.062042426992308435,0.07208950033149684,0.02544214434557911,0.19956213715077648,0.0025157060185266684,-0.02038675157111474,0.43333199530551436,0.003480533164076967,0.016612776463622487,0.15849386822613865,0.020674844121243367,0.08320033131170428,-0.12172471757939678,0.062237952587249325,-0.07127550403124037,-0.09982177256741799,-0.0074619859354978,0.10207306239744801,0.08351814543962191,-0.041941097314227405,-0.06191020357643133,0.019761333997760946,0.24044265529358946
FASLG,-0.02526379184998843,,,,,,,,,,,,,,,,,,,,,-0.025275102625921152,,
CEACAM1,-0.009046517020686361,,-0.004510009884378704,-0.01322117245515608,,-0.023102232948957826,-0.01561003288607941,,0.08882387821566068,-0.02430884176701222,,,,0.04949724079444411,-0.035261469570606684,-0.02523057762390023,-0.04036270363145372,0.026932027749017505,0.022698945067297596,0.017240275252284866,,0.03906292912231184,,
