,UKF243,UKF251,UKF269,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1
BMP8B,0.02090783003233468,-0.030378844822710065,0.014637168482338661,0.11585017235208792,-0.057241893920443564,-0.0037724351091736504,-0.0478464065155211
LIPH,0.06174030868965588,,,0.07760856020545646,,0.030128024944604072,0.0354032363183924
CCL28,-0.029259043554832546,,,-0.04880108587624922,,,-0.015396317615029272
PTPN11,0.004354857499076215,0.005433599320172812,-0.00158653384897506,-0.027561019187474466,0.09529552495844693,0.03433400894192614,-0.01535511286594206
ADAM12,0.029141995187923302,-0.013058956591292224,0.034344966014064886,0.09058506019364673,-0.04393623858372211,-0.007599224607105828,-0.043536054097184154
EPO,-0.008198963316235363,,,,-0.06313516492402932,0.030490440686050793,0.08581093946212041
EDN3,-0.040380839993978256,-0.031762492530716356,-0.029971371617999315,,,0.018762227904119202,-0.029749084376179603
CCL22,,-0.013864257350328507,,,,-0.013831099038594898,-0.02530011851268022
CCL2,0.03775640469300965,-0.05362618320759668,0.008065412984222042,0.05293801037699044,-0.05079635871904359,-0.026930137236974214,-0.06588236965869336
DSCAM,0.04603776226074303,0.06524558777194152,0.009737122682997278,0.12007388547923548,-0.03483581005549643,0.0661237701843511,-0.011066770414360109
ANG,-0.030556283948433183,0.007207692802542254,0.050416789205208035,-0.10203601379100673,0.08675204405596668,-0.021745680809517644,0.06818555302678786
FBLN2,-0.009223064345221896,0.025518690481868764,0.007492207549814804,0.1612784151009772,,-0.08045703690921188,0.026110571099928818
VTN,-0.0378775903193528,,-0.028513531513824294,-0.04658833528622786,0.01408479501213271,-0.02041059259224517,-0.011021675102093918
VEGFA,0.030049738586736745,-0.02980754018598435,0.021114838613652383,0.04210766601675183,0.15012243291487865,-0.04804710236994145,-0.05300255487607794
F10,,-0.01582517286303545,0.08570679909527396,,0.1053497948452765,-0.02730001168497812,-0.014539192997101262
SERPINA1,0.038107676992313634,0.017985375544769536,0.11919461593910348,0.01145855909799527,-0.13068785761335242,-0.05812709979363668,-0.03663318097917754
VWF,0.01986863124264756,-0.04021582497994378,0.06514815638206224,-0.018797396851165583,-0.03674403592117612,0.005365635252164179,-0.08591708602374888
GDNF,,,,,-0.060665028754786667,-0.022072589430210076,
VASP,-0.052556577857015584,-0.0109510215308482,0.018241059313595775,-0.056094483457242154,0.05856803672814963,-0.009268329457296979,-0.05250779520849023
ADAM15,-0.013036602073577158,0.008605741445928284,0.07314873786181605,0.05782521417338662,-0.09850005642743305,-0.013587227268146677,-0.0008453972125842684
WNT2,-0.03402188246332358,,-0.025278434228575043,-0.059413427510005085,,-0.018926667149083455,-0.017774798788165073
CALCB,-0.035609106660565916,0.060951968233990864,-0.01869840452435589,,,-0.024622051516891407,
OLFM2,0.08893214501368119,0.061502261319360055,0.004222614552112728,0.12416518318997584,0.0407593409977945,-0.015756797724815842,0.010650768386869413
MFAP2,0.004266765215092113,-0.03010938710920235,0.08976490185499428,-0.00534276269188702,0.01945989121366979,-0.015481097347645268,-0.01625198656920595
HLA-C,0.10078630409171757,0.005125188806249937,0.09140174701288564,0.03202675341825609,0.028725768912289465,-0.010323032497654821,0.016944785752106364
THBS1,0.042816868162503276,-0.02271490022543673,-0.002840524915212746,0.0861106102235535,0.00620173048557695,0.006863384090123044,-0.15401019383857173
HSPA4,-0.0019098356063083138,-0.0020639192796362616,0.022034265307799877,-0.03784200725208933,-0.07433588534440556,0.011896191959164418,0.016727907759794675
LMAN1,0.06895789434792643,-0.0008476389502282201,0.012527501833697151,-0.06677090475246304,0.20079520172879325,-0.005261838591674921,-0.01094032473925533
LYPD3,,-0.012779959992235754,-0.0024367409088368245,0.20466921989509762,-0.0015008152542851474,-0.025105013571220622,-0.033953386217788886
APOE,-0.07644749643646914,0.01254667465704997,0.030486512309400915,0.07195860898217346,-0.056704958568530646,0.033006542983834285,0.0456167934666492
SOSTDC1,0.07131749005247189,,-0.001242354328869768,,,-0.04258467277482199,-0.027303850480620805
ANXA1,0.10982052939623871,-0.03621414083012163,0.05889308805595105,-0.06505877406790203,-0.033396101151600424,0.048565325542692085,0.06267503766158347
WNT2B,0.0013975541197919102,0.10479534729659425,0.002875613493398354,0.02975971883951899,-0.012795301957010995,-0.0015378679906345794,-0.00872970840617552
AMH,-0.03422378543041595,0.001739107818558132,0.04531470490622855,,-0.056232589434478994,0.011739611502469882,0.026871902254474857
GDF10,-0.033202648109048,-0.014377664034233116,0.020173310146459466,0.057108588877077114,-0.040188152942126534,0.07640605126029659,-0.04325943657473177
EFNB3,-0.017521061678017733,0.00017169270437961148,-0.02028300259300377,0.015457082290971466,0.008170009896638072,-0.04347810217088144,0.08619068346029449
LTB,0.00309423711847229,-0.020975360390913297,-0.03060002897154609,0.12957065559531775,-0.07761553107982914,0.010343867019473322,0.06252627897447843
ANGPT2,-0.008711581246856117,0.007432896411333886,0.05768777226650694,-0.06181023094359986,0.05756246304963427,-0.008669195132250639,-0.09301793809749129
NRTN,,,,,,-0.01403556954128983,
ADAM17,0.06291385276635951,0.03393441270702777,0.005992335379056527,0.020450762459844164,-0.01958665565758845,-0.06430038789147223,-0.09159699225552884
LRPAP1,0.035551024920415314,0.020339388309709796,-0.001756240042717577,0.028070383198293046,-0.00010292658872392613,0.1068773891718543,0.07881795521039993
NID1,0.006331628406170688,-0.0357719289959204,0.07189936002880831,-0.008744548117935307,0.005579661530835871,-0.07284035755943821,-0.11437898831418786
MST1,0.04325943683598721,-0.025768485230905254,0.12077633481580564,0.08792700643512776,-0.046741433551221734,0.05245415147331616,0.10651163778706194
IL13,,,-0.018940169738394838,0.13688001588531865,,,
DCN,0.01851798371442156,-0.027257623742911113,0.07675641626302711,-0.039742635465884836,0.059792751883924786,-0.1178526939236717,-0.08026332901554278
IGFL2,,,,,,,-0.03382221254971198
COL7A1,0.06864462100449895,0.015413700772653902,-0.013286482002312845,-0.049934116704936964,0.11730324084418878,-0.03548866430051429,0.01525363280711469
CALR,0.011917016817294518,0.005847260041135572,0.09206507281730827,0.08970527799831429,0.009055883408526151,-0.02812891700149683,-0.07815196484254094
PIGA,-0.037023720141466716,-0.005129180376659929,-0.010814871211650597,-0.08084631445151587,-0.06893312135473699,0.07650535145024481,0.023467723827966754
CD200,-0.024427481744157528,-0.0010803451146507764,-0.0311556769056342,0.05699502556867029,-0.038357469074254025,-0.000721231494384815,-0.0283766542852711
GRP,,-0.012203963390808783,,,,-0.015394725667830992,0.13571934284334825
CDH1,,0.03863019223202305,0.07110562326506575,-0.06646034731598517,0.052820441429510014,0.08269217262847384,-0.032942826351433224
LPL,0.17294818602927606,0.03729984772348157,0.09571798776619124,0.17111403179885237,-0.09647746681693481,-0.061705839997859974,0.0014237368735052452
SEMA5A,0.026283790012811975,0.055141267792584756,0.062376034374517525,0.04740830714864361,-0.01626274608611001,0.004408614465887617,-0.03224678204548782
SEMA7A,-0.043172475315953834,0.016550918757395748,0.09912290187956906,0.10347253740112787,0.03872798828078288,-0.013217874455352037,-0.012111710721116158
SEMA4G,0.034971644639338564,-0.019870132269382897,0.009469770450818088,0.10443938908371346,0.11958763682007612,-0.009006236909635097,0.07883375338335483
SEMA3B,0.06978144653174007,-0.012770738945338452,0.010042427274641594,0.14681729652794528,-0.010108189957788753,-0.026135307576660508,0.12293200025818653
RPH3A,0.021171598949644006,-0.03683762251251492,-0.01694222546778321,0.010833435263085613,,0.04371311682933416,0.04057655824273304
JAG2,-0.00830024720497459,0.07129883941092204,0.03120571606381871,-0.013955001418648274,0.006932589337588632,0.03835005745378561,0.01210109000548034
CGN,0.08963701545244071,-0.01661599775152582,0.04633471291817115,-0.04165070220874369,-0.03887883476395394,-0.006301784927258706,-0.016297668084273687
GDF15,0.03355560423357471,-0.0022303790597395126,0.0040870416372440314,-0.005200959793342968,0.02695921152743296,0.004513307302448832,0.11127917134546181
SEMA4F,0.08383291767117015,-0.031505626807936386,-0.06116947058978277,0.07935981536546359,0.03674485406244761,0.019484605850703007,0.036757079599077036
NXPH1,-0.034290752615952394,-0.021243942951490635,0.015471650373763857,-0.030785915141568303,-0.023655473688905096,0.0009071010942616656,-0.01136770851542207
ARF1,-0.02865906948011183,-0.024734747127782293,-0.04324736009500382,0.02222266959077941,0.11582473336847245,-0.000970812333963293,-0.05181552202748988
DSC3,,,,,,,0.08361702386471535
EBI3,0.03546028791302533,0.05603163037007913,0.0025507355117587996,-0.057353684800680343,-0.07749259938104223,0.005060501293330658,0.09293685811798823
TIMP1,0.005538927349170304,-0.021841015027134883,0.07278341411940219,0.02321191155690993,-0.00013715137105489058,-0.04487409183772938,-0.13453642961550036
SEMA3C,-0.028172198216536663,-0.045238278211006074,0.026889027844269154,0.059065983685933875,-0.12540763916707642,0.00394578103725716,-0.012935395158741507
GNRH2,,,,,,,-0.01774206182346735
GAS6,-0.05131587842298762,-0.057376819022072256,0.02380090128032673,0.023419974498580534,0.09583734303984857,0.0011836076921132243,0.053804831157609985
MEPE,-0.034424898610026886,,-0.029812422826987955,,,-0.02375675464143655,-0.02262449495205851
SERPINE1,0.06117077336067784,-0.022540327034511677,-0.05494023254640517,0.05583660346027935,0.021479871884690912,-0.03403635714963042,-0.12108998452850671
RSPO2,-0.06922097935086081,-0.019102748137768008,-0.007311556562657406,,,-0.007699118785029752,0.09688068093454565
SHBG,0.06472987337035747,-0.01840840915345702,-0.040142586966921204,-0.04583016923538736,0.08262877142629058,0.010302631755840588,-0.02172718932606272
LGALS3BP,0.07009536987496594,0.026530183498997793,0.07333196975336939,0.14716797664923487,0.004735423711638318,-0.03947044610802381,0.04297565339449882
LAMB1,0.14058078304003263,0.03362841202832428,0.1207786031850928,0.033144795133697835,-0.06031702452395717,-0.06410847420813424,-0.08173800823323069
SPTBN2,-0.04233925298872412,0.02849048702357216,-0.01519038413097012,0.01947442319855843,0.08002591048635169,0.007513627303396566,0.01027995418187906
COL1A2,0.020903885731847094,0.05607929605187677,0.0794223730950618,-0.06701916959499023,0.06594615240920744,-0.09201498352544145,-0.1531895784187386
DEFB1,,-0.01080229600221005,,,,,-0.03506288301975459
CEACAM16,,,,-0.013110133347377062,,,
WNT11,,,0.0026944800525999925,,,0.037706221849879526,-0.0217286347727487
LGALS1,0.003954713869983369,-0.0638812451021699,0.06871452375374734,-0.09299435533544405,0.10652166580377695,-0.0873541885725535,-0.05368348011098036
BCAN,0.050596916369335034,0.03044130148218646,0.07442273452071108,0.06272703772852413,-0.16655299746659927,0.0996636722331491,0.046448259582129905
ANOS1,0.12996965252581613,0.026371737343348186,0.04148554644867755,0.006708790669368621,-0.14618161746360053,0.06622906242840008,0.04584509074496571
EDA,0.006769925718351028,0.007202341526446483,0.08607749905597052,-0.06417788953381891,-0.07836003590887318,0.0047932963934459475,0.06555541684557764
FGF22,0.020555409472949916,0.02885610493782237,-0.016915221208930804,,,-0.007904273580287094,0.024573249257713793
SHANK1,,-0.01205589776819765,-0.016093758653836103,,,0.043534363526943586,-0.029189239336128884
RAET1G,,,,,,,-7.41554542088256e-05
TGFB1,-0.03650806794239306,-0.022461198763958835,0.02622825217263899,0.05611755386821875,0.06381392305202664,-0.023011759641222145,-0.08381383898312854
MSTN,-0.024454980399874735,-0.013595351488749298,0.07683919161996626,0.042663699454951395,-0.08106586811376691,0.007286559335226742,0.08278360068816365
WNT4,-0.0378775855265039,0.07825297543782404,-0.019179054542637432,,,-0.031846404175747474,0.024951268177783446
TNFSF4,0.1138389134443731,-0.01769006358669772,-0.018054338940420123,0.03248896451660579,0.014399787546181406,0.03887349903063131,0.04639056119506451
NTN1,0.08459844272390821,0.03453259502267929,0.0206727123362574,0.1551679152993074,-0.06106460738629866,0.051144480157665186,0.059487629601010034
CXCL12,-0.00028496304333759816,0.020391211066381892,0.02393599577498277,0.06369733290605081,-0.004985548833603923,-0.015308866320466704,-0.038211890508789426
GNRH1,0.11457919972150432,-0.019489736064742524,0.06235679611013111,0.0999958660526443,-0.018194032894664532,-0.02220610044137363,0.06800213366176462
FGF8,,,,,,0.02265940772885858,
RIMS1,-0.059367372744970406,-0.0290829425257343,-0.0123197618214369,,0.06169073566834254,-0.01849518390695305,0.015783939547595594
FGF14,0.0174946507704559,0.0176328517145818,0.07103412501906857,0.1339842108746767,-0.048045952450666604,0.05017749268732337,0.02847063231650269
IGF1,-0.008395904321745988,-0.03330302817885229,-0.04618668516855443,0.0926084235288795,0.006285830485387962,-0.0649705515719632,-0.02570053842230505
TNFSF10,0.02789938701966486,-0.0035369093470819317,0.09382706110437034,-0.05254292050056737,-0.0787946812125009,0.044084136599110986,0.03786607832833143
GDF5,0.09693875199426709,,-0.016829718383452243,,,-0.0046145774785718244,0.15544388144694468
CHAD,,,,,,-0.021938363727259238,
RGMA,0.05712522632975584,0.005258675334800028,0.034736419372414395,0.10175634089750979,-0.032306550267621255,0.0008553406171509936,0.03906608931303928
WNT16,0.07077670773530889,-0.01096647592423171,0.14382779214178837,,,-0.01403556768873793,-0.03835628231255059
CX3CL1,0.03817315643621403,0.04591878419377455,-0.006729352065234509,-0.01211971223560238,-0.05065155903073169,0.044385951145918486,-0.017614275228824177
FGF1,0.029365555789185933,-0.0010019790118829307,0.06525206594644836,0.02410073613577322,-0.039089711198147366,0.0426726360482052,-0.013550813267042001
ALOX5AP,0.004411139384176666,-0.06546450794377402,0.07738985986586858,-0.05159910978692238,-0.22517367133293834,-0.025571592535473215,-0.007397500279777714
IL1RN,-0.020638580804331355,-0.010002094526124905,-0.017180710572813524,0.017895045770384654,-0.050123388179944856,-0.018186027116021554,-0.00746969361435492
PCSK9,,,,,,-0.013623711001915447,
NPW,0.0014525172635140838,,,0.008499253961153044,-0.037483868762811415,-0.047392026085539544,0.047774219304862274
CXCL9,-0.04987680042478018,-0.01737411683088218,0.01612996478932928,,0.09665533502311255,,-0.052735150822746164
ANGPTL4,0.07651396856824337,0.004576487901432852,-0.05061106321005211,0.06074900981959995,0.21897503676415048,-0.051152978870264064,-0.054836340579497767
UCN2,,,0.0874677610771464,0.031499055947604666,,-0.015394725667830992,
OBP2A,,,,-0.09099495249996493,,,-0.01839083212457806
COL4A3,-0.00650463718065683,0.0334728546318001,,,,0.08072734950100038,-0.02974908621257252
NRG3,-0.05327872027319405,0.03417500767653717,-0.06972241219835824,,-0.040188178391084184,-0.014909071305231407,0.0480774415605609
IL23A,-0.008797016678004393,0.029325831035126804,0.09559225199040736,0.1257346220759294,-0.0664742938164274,,-0.026548633763368596
COLQ,0.0023350456395228496,-0.026944544285025927,-0.01937850960508674,0.033504424119169395,-0.015140218546361777,0.04932094369208978,0.025766421575374315
SCGB1A1,,-0.011128337871455528,,,,0.0074897945619464106,
TNFSF12,0.0001510603828985116,-0.008713324313126651,0.03888691461534669,0.06857246024829064,-0.021410914097850106,-0.00782158367559413,-0.029229896670806187
DKK2,-0.052723910853625676,-0.013058953013157924,-0.03242345791588763,,,0.0019542829926344836,-0.02043186481057105
FYN,0.07770827695194088,-0.004139935739984234,0.059525203643728736,0.08789523145899816,0.04697908228974674,0.06567877096300398,0.06583620572440427
ACE,0.024396941946060933,-0.013833401080032446,0.06388581325009635,-0.06788209260633735,-0.08422195183588646,0.009481257703145765,-0.08276269779571384
IL18,0.017928955088874696,0.027660723827890202,0.021863744259715368,-0.08066234985232446,-0.10649233362987894,0.016343576523598684,0.029501918990855393
CCL27,0.00951373426920891,,0.028123582886111373,0.05450394959913767,-0.0003255432673487327,0.0722621934714268,0.13190901756064302
SERPING1,0.010449835048056888,0.005209532807247535,0.04386440232402034,0.06820037831959536,0.06987112519431217,-0.021709753686191928,0.030755630289624834
AZGP1,-0.06987774406086841,0.0492533253362728,0.06280501400645891,0.036158305803617015,,-0.020221545750998673,0.07518511911258831
INHA,-0.02794373071778356,-0.01705292894242002,0.15884288948930655,-0.03805037606595171,0.08575583442764922,0.09193948469859124,-0.03578776034060713
SEMA3G,-0.0011150027922812754,0.03274058588791724,0.009189302753321096,0.06923414466045677,0.02304668946378986,0.09775265873703606,-0.045421705630120414
OXT,,,,,,0.0418951100238729,
COL6A1,0.03238812061837918,0.01751837089587354,0.058659500177173605,0.04062505339648473,0.06942697368087866,-0.06172446831913099,-0.15565966949436943
FGF17,-0.03482367450664518,-0.012203963390808783,-0.026813322349256347,,,-0.036402578238988154,-0.017520822425244085
TNFSF8,-0.026329464986192284,-0.01080229711430504,-0.01718071071958681,-0.06002522800553511,,-0.01403556954128983,0.024423932159121534
FGF20,,-0.01256432849938332,-0.027674907796031694,,-0.04865163057650146,-0.015021936568721727,0.056134685346614914
ICAM3,-0.010411134267429303,-0.01021343419480198,0.03755304172627867,0.03080361103642175,-0.051674093570120046,0.08521855633371171,0.1121625388814726
LAMA4,0.1127056124698847,0.05201871633210953,0.07551048462602622,0.008039489103533727,-0.025980032126684833,-0.010304398056881506,-0.08118414739864835
INHBE,-0.027160536358198813,,,,,,
DLL4,-0.004570298680237851,-0.0011508482940465724,0.06586920239389316,-0.0469092702729747,0.016965269809171624,0.011544618945851409,-0.01866851891489262
SEMA3A,0.07861028805184421,0.04376661563437477,0.03719809951303601,0.0024051329247999392,,-0.042512558494422835,0.02508316086104017
RLN2,,-0.011600950562244729,0.04664556279964184,-0.06417781414444382,,0.07935667225846127,-0.0202209947759431
C5,0.018985254284510235,0.0220983730533684,-0.023657349636164723,-0.03360121399170498,0.04910242910443513,0.0550903422005196,0.07397774685171192
COMP,,,,,,,0.0084821327039675
EDN2,-0.0024994068594269133,,0.043120302136011854,,,,
C1QA,-0.06886701809512273,-0.052839202910224765,0.05347247052443839,0.06162510701546801,-0.145417121187562,-0.06020324848127022,-0.0037759589212932325
UTS2B,-0.008171335926087936,-0.013196372004373793,,,-0.04619246954187227,,-0.0019120990936634943
COL9A3,0.08139793442310966,-0.014096199599304127,0.06234085420999792,0.1116373950957846,-0.09889780297883377,0.02013567326985591,0.01714530107315725
DLK1,,,,0.10933326874917848,,,
HGF,-0.001433610244288224,0.02338626237921173,-0.048847312913666105,0.04522198848886568,-0.03224427542931544,-0.046763990014345266,0.055985196913888806
P4HB,-0.024780646257337356,0.04627020257377701,0.0649523796128105,0.07583846205121822,-0.0049463537245944805,-0.05584405120337924,-0.07517670471778205
ADCYAP1,,-0.01639358896768065,0.010983008743373357,,-0.052718152243761696,0.017948963403841764,0.03704954935537823
GREM1,-0.028314076576335837,0.010193310041936385,0.005356317195020248,-0.07609257253588515,-0.049500876967145814,0.03388891677311427,0.0641604083423374
EGF,-0.016479208918777702,0.021470541458363822,0.10749224550438323,0.04660539433242149,-0.04865158948129915,0.059637150291598814,0.06390656825979268
VEGFB,-0.0022468834740683986,0.0035912060542137303,0.014850344935522593,0.05944983772757189,0.06650009669896348,-0.043669667249816815,0.07799476976965211
FARP2,0.021171852219807018,0.02219280507988738,0.015146798062017033,0.04710245108702836,-0.049200725755597766,-0.006682078603990023,0.07984434587970862
IHH,,,,,,-0.01520758834826263,
LAMA2,0.035666382088816395,0.004062751745559129,0.09010228871377386,0.05645217214360067,-0.028006400155827935,-0.027895637763475412,-0.07054714232604045
SERPINC1,,,,,,0.08210876141587463,
NRG1,0.06950231008399106,-0.037892049572345855,-0.027483974407795687,0.07536068955416599,-0.006326038546662414,-0.029455084802830343,0.015604182145742655
SPINK1,-0.04782873370798753,,,,,-0.01846046241923725,0.06310655895257003
EFEMP2,0.017521401685534545,-0.013776935948741138,0.045648274461247126,0.08328183388090402,0.06521007940676461,0.005853487298881968,-0.015410998694345214
SELPLG,-0.07131129243449204,0.051288526491482515,-0.03879548585552908,0.066117949225354,-0.15179681471096404,0.03989890168245263,0.05733538042096716
GDF6,-0.03320264554025186,,-0.02206438249012737,,,0.014938197943696548,
HLA-E,-0.026527678686376937,0.035659962881011635,0.07284636038735538,-0.045277486768204825,-0.07094875406109777,-0.05066417414594011,-0.03863496026132568
PTN,0.13030221936483766,-4.433707567001271e-05,0.07508014527326093,0.16565953161549687,-0.16736060816653367,0.003381220226563121,0.0044385135707038035
CD274,0.015852217004964402,0.03583192601877564,0.03360411237687889,0.07740299053775906,-0.08540378525570488,-0.03842174444836123,0.04814177014206639
FGF10,,,,0.07181116104187374,,,
CD14,-0.07190017819572249,0.06524983510427805,0.11181572972879954,0.06947231337814709,-0.1024590667163225,-0.0483232880746094,0.030546410745664696
SFTPD,-0.03599605526115408,-0.01840841043023577,,0.029209560258193983,0.019875950255474475,-0.020406971024785385,0.13908217164915476
SLIT1,-0.02406488849020799,0.021117626456562597,0.07411124142243,0.12742653815808808,-0.04929012105697632,-0.03129877758699151,-0.00011490927213829342
CNTF,,,-0.006140409963285323,,,-0.015394725667830992,
BST1,0.03809725608711264,0.02078937493097965,0.017785127706599346,0.08017813142337156,-0.05561657373041468,-0.02885952441388637,0.0038187414987543283
AGTRAP,-0.05019006897187774,-0.031101065652258557,0.050032862618374356,0.07108313592968661,-0.04359826947356946,-0.013773537982919564,0.06873331449816537
LAMC1,0.054576812189395,-0.012522816986005596,0.04193209094101219,0.01939986281605452,0.05724173504123868,-0.03249663784851034,-0.12084411602163561
COL6A3,0.07032406335947838,-0.01694464769044526,0.06186304865691698,0.054586208407956936,0.04730942715320247,-0.0939709200735899,-0.10158343977455317
FN1,0.0400114911738209,-0.05564141334819863,0.10314388839456565,-0.0558566576937201,0.1005255179595833,-0.09204382564033109,-0.17116348790955874
MIF,0.027571054203102147,0.009798052673136637,0.006600727187626354,-0.03638982737289231,0.14521123745452783,-0.010684185950541237,0.10650403136010467
JAG1,0.02003774747631431,0.009627528972660646,0.08538419614146614,0.1657159955017008,-0.07851139763424474,-0.0054834965309284184,-0.07895557695926242
NID2,0.08363174897640561,-0.02024431137266076,0.050931922383421355,-0.027189935221761195,0.03147198063495116,0.006632147966185028,-0.07932925071530025
EFNB1,0.07550206864896025,-0.006456020627122287,0.0503398183527512,0.06792530646321548,-0.060776394147835616,0.07622644931613466,0.03384400787489831
COL4A2,0.05524777203814269,-0.035011815544934016,0.1089443860214361,-0.0385026056471223,0.037788827482438975,-0.07412810876584602,-0.12359927361394635
SPP1,-0.05017573718595317,0.017665414563286453,0.10754046647432125,0.12237449554854993,0.05794927800764231,-0.027384074437098706,-0.079090270874872
PODXL2,0.08210265876000285,0.023030288692079157,-0.03091025141341625,0.039019524556493844,-0.05722352303953906,0.03426727699328289,0.084651449229182
FGF9,-0.058857003688279896,-0.0033604205484680616,-0.018819941662909498,,,-0.0009525110492531358,0.016969719810895977
ITIH2,-0.026329493017412924,,0.12002742832044827,,0.05807893631420731,-0.047974120295044186,0.008509593955848768
ADAM10,0.023752765285220877,-0.009655358308212365,0.06672975800622634,0.060272404579805566,-0.04203644838533796,0.02172773762597045,-0.04036804649186308
CFH,-0.014408519178560458,-0.0020580945741248548,0.07191663190588576,-0.03095191743779325,0.03659471062340392,0.02002054389790527,-0.06797151278256791
COL4A5,0.15940642997145502,-0.008761584437480992,0.06918858397072875,0.11409439403412944,0.030857283756158878,0.04366568706982683,0.10659484374436833
LTBP3,0.038870192467051624,-0.02852820504435314,0.02331686507092367,0.05285603710066144,-0.0029401143175261,-0.009342735288027289,0.038135404823955735
GNB3,-0.028372295734840063,0.022870013304158485,0.09151447338296012,0.04957571285057963,0.017408481986134657,0.015444449292822692,0.07007495793195623
COL6A2,0.03314723274181356,-0.015541930287248052,0.0467150102380831,0.05763877505813847,0.10745918244208327,-0.0861352521790864,-0.1437343263626183
GDF9,-0.045841148367418594,-0.01780411960630831,0.05101467879036186,0.001567765792394548,0.03426602825459731,0.022648277161068292,0.13809663272083347
NCAM1,0.09184384714904915,-0.014425512178381403,-0.008523242209474752,0.1317080161233652,-0.024824518895795167,-0.038803540710235083,0.02897408267127997
APOC2,0.0288678536057935,-0.021745862840961618,0.06504799332568897,0.0325580094263186,-0.05461046647121344,0.02040913950005109,0.11902653228093221
BST2,0.10882355473539951,-0.024600202437482586,0.08555279100918203,0.13206827895648943,-0.08235098193745238,-0.012337146116866425,0.0154742523644238
COL5A1,0.10255121478690284,0.13369349181472018,0.03270926176873401,0.058141505366551265,-0.041676307575469106,-0.08815679836020524,-0.11205958471050549
CALM3,-0.06572271445100737,-0.04127386970527073,-0.06779502588342609,-0.019177828896910578,0.0012904861675150376,0.006996320582478786,-0.05513201070021288
THBS2,0.08765065727015749,0.006534009254794595,0.044523124944709766,0.04622441600425356,0.02254998504519376,0.0114261187976227,-0.10030358260383192
SERPINE2,-0.008125907638468032,-0.050002058287626265,-0.017618939478137002,-0.0365254033395453,0.06764644030222577,-0.05301241276670986,-0.003372150754045856
EFNB2,0.009052074352014848,-0.04597613667549523,-0.0201744283710406,0.05116245120654013,0.0022074297777346817,0.013470016782002422,-0.04327581072868239
PROK1,,-0.014123136937744918,,,,-0.014436242577368223,
MMP9,-0.0016439163845348582,-0.010966478019788695,0.051125266608535426,-0.03053691109901782,0.14651493463036924,0.012556812892138492,-0.10657479920369084
NPPA,-0.030349309159691543,-0.036566455731565924,0.043953734714042646,-0.06586766264625402,-0.06434472601207142,0.04947774715709945,-0.021910434937206926
APOB,,-0.011128338984123248,-0.017700315825842618,,,,-0.016608298647990818
C4B,0.05663546384848109,-0.012779961302362473,,-0.025199203424303186,,-0.017821542503083928,0.04871044905819047
NTNG2,0.08579599471362294,-0.03719109113316519,-0.03427119024016209,0.09775089242628719,-0.05604211564385595,0.005682207276613376,0.016305396036658617
LAMA1,0.041171214067527905,-0.04347622080427135,0.03912918489816866,,-0.05123468930753761,-0.03483772611768207,0.07018369179702254
UCN,-0.024958685690364826,0.0572191888830491,0.061160779784381364,-0.01408718799939339,0.041987856427490644,-0.027677917199472137,0.12588341338649683
ARTN,-0.029877801685169507,,0.03094781489394094,,-0.024793951488245657,-0.027853632435386473,0.03113247166704688
PDGFD,0.11735548510909245,0.037156649019403555,0.0037888829615309576,0.08843986556594505,0.07279661455552101,0.004945839695456662,-0.027414813861979463
EDN1,0.058726915560960734,0.009190345123566595,0.014866055127128455,-0.08330398357976002,0.11662655019703348,0.02585854400460599,-0.0056751832922028265
ARPC5,0.052756788416248895,0.018091041900113562,-0.005242230273016737,-0.11323961534869817,0.023967023894850073,-0.009762387730581839,-0.046900276337364974
GSTO1,-0.04052169558608111,0.00778602132421386,-0.052548139160080706,-0.0833818650590993,0.048152081741738434,-0.062453046781001886,-0.00033245614905450194
PROK2,,,,,,,-0.015142904076397406
SYK,-0.008654760842400248,0.03817850895317663,0.09678437961442941,-0.008918447967366927,0.022471470419494027,-0.009142624175935407,0.015271567571890415
CD40LG,,,,,,,-0.017960751686252985
ST6GAL1,-0.019293384456143346,0.006720263641371546,0.06237497013642537,0.03430849568769272,0.012050028528022682,0.05823956195505035,0.03741570892389653
WNT3,-0.02348970004988536,0.007523825499222566,-0.026523751130178214,0.09152986353822364,0.036348327741255286,0.04598644346424588,0.02833037099989269
HSP90B1,-0.0644740327740658,-0.016644698479655457,-0.0038274462412610935,0.08431452405255735,0.025179169181673008,-0.003267223702788781,-0.1296099163462729
ZP3,-0.01851651962216036,0.03275255735782756,0.006399788231251203,0.04006818183646696,-0.0489654543824457,-0.0252245270794044,0.06940341556098444
ANGPT4,,-0.015592520201881453,,,,,
NRG2,0.0007747754836182364,0.07912456136461211,0.015069801770037085,-0.0004936796813272581,0.004727477481294377,0.036628146094472354,0.0798820587684148
MELTF,0.001036600612157067,0.05652354244106146,0.010052190830102743,-0.10178244583908051,-0.13289144704511466,-0.04833048872103462,0.04694096782652631
NLGN1,0.14257219468815802,0.03242868342548202,0.05599639703271948,0.05698560031836757,0.005508577972601152,-0.005614298235498271,0.0830397398003867
SLIT3,3.329745139888042e-05,0.03474052493320187,-0.06972240835307547,-0.0565287155084265,0.02289052190877145,-0.049072603408201396,-0.01104267854830276
