,UKF313,ZH1019T1
BMP1,-0.01135756134916839,0.011240800980215775
NDP,0.012056091966415924,0.06037444959814699
TNFSF18,,0.05915948404655658
RTN4,-0.029687051648069115,-0.0027910938742887466
HEBP1,0.003679087392740059,-0.030235497179617037
WNT7B,-0.026285107829079078,
PTMA,0.0004214916422992985,-0.059291576551566014
CEACAM1,,-0.010314528382998251
PDAP1,0.0015828699093605899,0.06258602525168075
QDPR,-0.04712201168384508,0.06742454676900239
POMC,-0.003239220954935208,0.00046328385302285194
CCL18,-0.010646570059636273,
VEGFD,-0.019673408599763038,-0.04954358305699755
WNT5A,-0.0054890018202730225,-0.006886296153078481
CXCL8,0.00041057156469200294,0.013862707148850012
GRN,0.02585227082872424,0.09896927999346046
MIA,-0.026680676446565816,-0.013499822942025449
COL4A4,,-0.0387936012564194
RARRES2,0.05952690012793692,-0.17609459723074325
FGF7,0.031512244235278264,0.06199752834527311
HBEGF,0.005708048749680079,-0.002490625403415297
CSF3,-0.02955587795483933,
PCSK1N,0.007974115340770534,0.037931507823863134
SFRP1,-0.04523823382230903,-0.008504755003111516
CXCL13,-0.02583703444770341,
MICA,0.022450006857663997,0.011337396835564947
TG,-0.032617853625859346,-0.009935454671025768
ADA,0.037713628125126554,-0.005725557934215458
LAMC3,-0.01260733394679918,0.07370760022592479
NGF,-0.005146226489144804,-0.03696580426714285
TNFSF15,-0.018821764021499897,0.013137149028513666
HMGB1,0.03004296008133978,0.0018165077562227196
ITGB3BP,0.02118565266827311,-0.062315278082558885
RELN,,0.016025257408045664
IL15,0.003409106111364825,0.0860558516985435
BSG,0.06391165514525758,0.0929183929728878
ADAMTS3,-0.014776732866022782,
CD34,-0.030716376217893214,0.049450744703459316
PLAT,0.0012799807670797574,0.10757545376818205
NTF3,-0.04009147366958755,
CKLF,-0.01790269902915423,0.03905029619650752
APELA,-0.0019722505297530097,
CD24,-0.07284697569555522,-0.15454363892969442
HSP90AA1,-0.09034016175388031,0.07424198019353014
BMP4,0.13501655335606796,-0.023102737816846495
SCGB3A1,0.09102345153301408,-0.0531591464651772
IGFBP4,0.030947084729328608,0.14636516137929056
RSPO4,,-0.048606267915586365
LEFTY2,0.03312393369791363,
ANGPTL2,0.002361496798234596,0.04040427192255226
LRIG2,0.05038902411823506,0.08835359357225124
