,UKF243,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
DSCAM,0.019732174068194396,-0.02877697652513157,-0.026347574569784198,0.004326024001626293,0.0070542753931815095,0.004142558310008158,0.09059414750276226
ANG,0.09971802428980116,0.02449641850711494,-0.02449121440471645,-0.022339446011038787,0.15342998889582565,0.015827819093212132,
FBLN2,-0.028282158401980194,-0.0029338706664124637,-0.02417442068105146,-0.008604710089364496,-0.025172774561033992,0.018693111930494527,-0.030197608955083034
VTN,-0.02457832822227567,,,-0.01860860496034586,,0.09047574217280778,
VEGFA,0.027476241489451766,-0.04981124366047384,-0.03565875676118633,0.06272635836603148,0.15959130323648135,0.09891111810446566,0.056147534296548715
F10,,,-0.023215624337196417,-0.024889778704984773,0.1798667029881177,-0.017926937346837753,
SERPINA1,0.037497333016908226,-0.03870074334453508,0.05775211197558155,0.015246741879056207,-0.008897373070907206,-0.005127784290513045,-0.03981595945528932
VWF,0.050350684864686815,-0.03502727942170843,-0.007317216792648475,0.03198402668877364,0.06328524317878605,-0.13331332453556619,0.10654278798914317
GDNF,,-0.024974748100630852,,-0.020123869275345877,,,0.1291169138398929
VASP,0.001986590820576901,-0.04288291678579547,0.030619870054106022,-0.014387444528164995,0.10310919260278381,-0.03788882935097961,0.10962097611588514
ADAM15,0.029637045629748407,-0.08381739452803855,0.07237720670810252,0.017807085143317018,0.04313948454454711,-0.023707540265339347,-0.09785397682319624
WNT2,-0.02207640419765592,,,-0.017255690671473416,,0.030314362262832593,
CALCB,0.2049075891846471,,,-0.022448247297101945,,,
OLFM2,-0.06399345874927348,-0.03164898652538268,0.038940360111504854,0.04549857814091081,0.1093230548766926,0.018659706331298112,-0.017200398473717023
MFAP2,0.05104528406462901,-0.001430440314107944,-0.002488483368041183,0.018219496946663853,,-0.02089873179283089,
HLA-C,-0.028662426140425683,-0.010008526041334223,-0.013009493915441244,0.0610327469739136,0.0355847648735227,-0.060698503932553056,-0.11831512901363514
THBS1,-0.0520432501195436,-0.01662174423125138,0.04501530579895117,-0.09202466901654427,0.06541444415875794,-0.02108945707024915,0.02535152817694251
HSPA4,0.0033607851575730434,-0.028614447360938287,-0.0022018657198592064,-0.0002537967678692651,-0.014247222660234536,-0.03864564608231208,0.09753963029281612
LMAN1,0.09684042800478485,-0.04724914408141526,0.08763807481997109,0.0029407237304314086,-0.003942203477287066,0.03512053143530101,0.09792405557592457
LYPD3,,0.013249628133438442,,-0.022888570136295954,,-0.012796416815087377,
APOE,-0.0693658567321501,0.08412180984775305,0.10130193544507111,-0.030751441576551644,0.09451151414831281,-0.03675560186379966,-0.08875193898556774
SOSTDC1,-0.027957775513760854,,,0.003002265111241016,,0.10402570148946175,-0.03151918491010114
ANXA1,0.015206002108468772,-0.06961310837950796,0.08645672083217996,0.008751985534504934,0.0829452524590681,-0.013683876878402732,0.0017337840743971737
WNT2B,-0.01341525193414177,0.031392375814319785,-0.019248600107537428,0.06812627564640507,0.01265942569657543,0.013467992816097837,0.11023213820866196
AMH,0.05036322257933936,0.013125986598068951,-0.021616786830115815,0.04300141979790396,,0.029712676090872883,
GDF10,-0.021544812544634077,,-0.027282812656889976,0.008111154139676443,0.0008821546437490434,0.028943224102053817,0.08843213514359123
EFNB3,0.004167546847806477,-0.064321986258013,0.07936937733819806,-0.020381146288540573,0.01327197158053314,0.025282518273837342,0.09045474632278168
LTB,0.01705781814347071,-0.02543363621198914,0.010504079833186863,0.0212288482017744,,0.009839611794330488,-0.004610788372840867
ANGPT2,-0.01578214978537259,-0.030584448999949984,0.008030537674526498,0.0112308094502358,-0.02173481093835572,-0.070607632889132,-0.03698184918518496
NRTN,,-0.02557988992004136,0.04495191198263914,0.0459551362084009,,,-0.015155838856784195
ADAM17,0.020618861740014177,0.018170516819369355,0.03556865427871021,0.021126003208665603,-0.003377349063181787,0.010703372507141014,-0.05157886453523274
LRPAP1,-0.05638617944207045,0.03059088066834699,0.01444260701478173,0.06727789123579533,-0.014330757345380495,0.006554982945424874,0.08794795749094882
NID1,-0.08305697163986239,0.023517070060181406,0.01114881875592492,-0.006442504595061425,0.01995925495420224,-0.06959728651636994,0.03650278636299155
MST1,-0.057190530792873125,-0.05641292459842561,-0.032741640923949086,-0.02998197236600786,-0.04174430632159258,-0.024997728636182444,-0.048478812405870465
DCN,-0.030547297435170723,-0.0041753144049365065,-0.007254903961636895,0.023110997442102918,0.013144050647417157,-0.04167797864267562,0.003011996871734818
IGFL2,,,,,,-0.03628072605637507,-0.036379510514438954
COL7A1,0.06423902733682256,-0.07217463400337,-0.0016738574700940463,-0.044688075519974085,0.08193798535976046,-0.008429219619498725,-0.015406878939105034
CALR,0.026317606430517282,-0.009863576794996784,0.05440792157263911,0.010536533180634598,0.010416340614054921,-0.03844143637438285,-0.037509510020777
PIGA,0.04756474864893516,-0.0370438288972997,-0.03281136534969349,-0.0129701100628001,-0.0678451956022277,0.08923769755111846,-0.09140792622080654
CD200,-0.096246770680675,0.0015627522470511624,0.06697125604702103,-0.045069442158054814,-0.021282172289350785,-0.0050727736792470475,0.09870467581872298
GRP,,,0.023825011601727092,-0.0140355733000328,,-0.020882618056119337,
CDH1,,-0.024833171578107438,-0.04161325279126049,-0.015255771126888116,-0.0018834754001006977,0.08566421684113626,0.0340403690657732
LPL,-0.05268005017473171,-0.014388227796558671,0.037730397017004744,0.005009633252498627,0.01883817845212411,0.04741505191347498,-0.07200329091940706
SEMA5A,-0.05518804026929461,-0.1287065962351329,0.0629470240088414,0.040664391963404864,-0.03250427696872848,0.022424462890642073,0.04544297422055079
SEMA7A,-0.048950006818100196,-0.002957739139500992,0.012156391413624684,-0.05998728978773104,0.009020340736334991,-0.014517297505242754,0.0006478574513856057
SEMA4G,0.0029818295114618252,0.03260879167257843,0.06218574932728958,-0.008469620065905181,-0.04166299251835342,-0.04467598282705427,-0.004263604794442544
SEMA3B,-0.03144964503878556,0.01498665685788338,0.011573355753853758,-0.023982686045722228,0.0071122542007989184,0.04663524103506958,-0.07883769721594032
RPH3A,-0.07895802833654843,0.039378305503812217,-0.054879731880070885,0.14269046736632524,0.04990045917747067,-0.0024121169715538727,0.09595738702445146
JAG2,0.0021201900529678338,-0.026304496762502978,-0.012224419763462958,-0.03031612281438227,-0.060986624114387496,-0.045834062025445765,0.016380725378779666
CGN,-0.04326637804023338,-0.0018946547695382252,0.013592499716107764,0.079354451182155,-0.05063830620430125,0.1268843129081317,-0.033414317358890104
GDF15,0.1007847666079234,-0.04736277920479628,0.026294694355400154,-0.0363685691416533,-0.030804831334348488,0.019644300833283296,
SEMA4F,-0.054121655239761604,0.04471008316594831,0.0492803808672638,0.018841103677456585,-0.026386202247806762,0.04420331343034154,0.13754990684946547
NXPH1,-0.04506472977082755,0.021690357536541596,0.007520993646033472,0.07331702799494619,-0.08805673308043607,0.059574803886715114,0.0686594052438434
ARF1,0.0707997837489439,0.023335405369653152,-0.005442036076119837,-0.036223543935345236,0.11450163762492854,-0.003484857894627581,0.051658178148805585
DSC3,,,,,,-0.01759923221665726,
EBI3,0.00891563140468848,0.1296387212457826,0.08208020798476369,-0.017616136344484695,-0.025257449400005592,-0.05111512528930016,0.14393597454256674
TIMP1,-0.02411571483541907,-0.000614547975818977,0.040680789701933145,-0.008938360818901316,0.027945911163348998,0.029120602589908725,0.099007827557564
SEMA3C,0.019483863700111206,0.00011383247309742822,0.0011131707997603813,0.01621739334587524,-0.03961117076674587,-0.005854313848183784,-0.07060393859182508
GNRH2,,,,,,-0.01907116667553907,
GAS6,-0.027538035668916137,0.036174427415269585,0.0483675509878946,-0.04441184639436288,-0.032594629493472055,-0.0926631296991354,0.05362792052767945
MEPE,-0.022337916692221602,,,-0.02165934478699654,,-0.024319355803951115,0.10561381387108319
SERPINE1,-0.0298072238344949,-0.08415063269501072,-0.06672870791714777,-0.07210063250747652,0.07200681722890614,0.08084648103877397,-0.07294771157747341
RSPO2,-0.04491668915600368,,-0.05570837893137455,0.07534234819854542,-0.013141280317097997,-0.026009291125008046,0.12693434025230296
SHBG,0.007738174507406581,0.1090732809490682,0.009454815065660547,-0.020366674515151284,,-0.02574291137076947,
LGALS3BP,-0.11031879908712401,-0.03627217011730566,0.06601153801756042,-0.035576082910102544,-0.03100081481019622,0.013683515303929212,-0.056297360493820774
LAMB1,0.060858290720615764,-0.03977333713937496,-0.014837378412633015,-0.0011590067950807438,-0.0652943696757871,-0.027921093715462707,0.1943228604972647
SPTBN2,0.024368884650231737,-0.06566922350748394,0.04380366280907451,-0.006112401643880446,0.010981482924066909,-0.050004711792777656,0.12317474715580465
COL1A2,-0.022009741921435344,0.006625282232783682,-0.0334814226977403,0.030121660888587944,-0.03732843112078146,-0.04915845081860917,-0.07333500600054826
DEFB1,,,,,,0.017332819277079893,
WNT11,,,,-0.030150695314339296,,0.030515406135618275,
LGALS1,0.024278215523237737,-0.01528919246478855,0.05063297568930188,0.034967358290144725,0.021489543096760055,-0.003215311576450001,0.01710957370099845
BCAN,-0.06777231323459001,0.04056954681721283,-0.01248913137921165,-0.0007857843628214086,0.039585884496684494,-0.02246711284792807,0.009829418280618117
ANOS1,-0.0429930418049271,0.04259838096790428,-0.01077455479756998,-0.027049386178509827,-0.008360128189625159,0.03171115273339557,-0.018150331193915938
EDA,-0.015710990683128524,-0.00915715433256269,0.027783287820794256,-0.0018489163739838358,-0.007563536393929381,-0.007853625017222537,0.06870580321035344
FGF22,-0.03384889531750159,-0.008042094674793656,-0.029231387228059503,-0.021544626956370768,-0.03880694265163112,0.028846305050787276,0.1698802602602035
SHANK1,,0.05446502123216105,,-0.04205300217818489,,-0.018328852411624325,
RAET1G,,,,,,-0.0022730322592641942,
TGFB1,-0.006689703436143875,-0.054115312148055206,0.051002889952891664,-0.018721754116826344,-0.010275859444176798,-0.025856452748971158,-0.04746181130204556
MSTN,-0.03198473047275861,0.07001197066559675,-0.07952838491985384,0.10215139491136242,,0.023370181921400217,0.02698078666372776
WNT4,-0.024578325112251713,-0.02557988445825391,-0.021059089499497516,-0.026931003785649284,,-0.01671049446548353,0.0014671863041426164
TNFSF4,-6.811482207832605e-05,0.16392869883172032,0.07605542779049959,-0.016049479253043116,,0.0723731196046933,-0.009263689594130068
NTN1,-0.051200440427950966,-0.031091119015381228,-0.011649463620714071,0.01786706996645312,-0.030512548668759482,0.0024255793575024124,-4.0879599940171916e-05
CXCL12,-0.04649564920881639,-0.06166764910100444,0.026368431128500208,0.04460243196017872,0.11955972492648986,-0.04359118162845227,-0.00436189131036752
GNRH1,-0.028592031971228043,-0.033036767102795045,0.07065047890593028,-0.020245593015279964,,0.04143891685721371,
FGF8,,,,0.01855251422627716,,,
RIMS1,-0.03852279832792165,0.15183633443827507,-0.007868818878691718,0.028941596069806584,0.028969447561361973,0.019334759780180743,0.09370624835931783
FGF14,-0.004996979443246685,-0.048222363446933876,0.02905149194181333,0.07510862109900103,0.06033377176583074,-0.058318740623517225,0.2625704330174187
IGF1,-0.012182218574888458,-0.053207669218265904,-0.03790928839629795,-0.04050743402056346,0.058306533435895196,-0.011394644922631305,0.06535730210474537
TNFSF10,-0.005635411776863801,-0.009676357807279039,-0.017324020997448883,-0.0071481237369758815,-0.042310616078537026,-0.0049155647388631025,-0.01483774869750791
GDF5,-0.04623760678847668,-0.024974734153377573,0.00935781987525083,-0.026112985331479863,,0.11651546832584452,
CHAD,,,-0.023726606534641956,-0.02000149394153583,0.034974974660271205,,0.0629627333108589
RGMA,-0.05489143306303941,0.01397159846735005,0.032375572389565684,-0.025688655671684657,-0.011316435760979522,0.03307480987200292,-0.013301548715760307
WNT16,-0.03528335072098445,,0.0067501810080233555,-0.012796411144532505,,0.07734030928979081,
CX3CL1,-0.024789475677481097,-0.0347754767012232,-0.016498941743223104,0.013502638466555921,-0.007682707794391075,0.030467967408747708,0.059937723920841145
FGF1,-0.037471934955707116,0.007697836828295522,-0.05021090782180336,-0.044711337409141585,-0.02460388197770312,-0.06598201711696319,-0.09219102485078444
ALOX5AP,0.0002807641238844805,-0.024295473397167314,0.018455651081516537,-0.0031885941365884895,0.0007924678642728298,0.009177154653219407,-0.008480012544106122
IL1RN,0.11607310254891083,-0.03422329336401259,,-0.014119760080082094,0.045316254480248126,-0.021467478053538967,
PCSK9,,,,-0.012420916001472897,,,
FGF23,,,,,,,-0.03915072226749469
NPW,-0.05372374907586189,-0.03760206204324233,-0.02189069350320966,0.046584936399421045,,0.035725098762659724,-0.02951686297481988
CXCL9,-0.032364476229387866,-0.032552342529143,0.03214773677146121,,,0.04004534947605095,
ANGPTL4,0.05722792919026211,-0.01584675289656728,0.01184802484836422,0.024045373133508928,0.08791978914367175,0.02672313695043376,-0.05366941877953021
UCN2,,,,-0.0140355733000328,,,
OBP2A,,,,,,-0.019768538078577272,
COL4A3,0.0005825187704345925,,0.04598550259299469,-0.019630341286187066,,0.06114097819429584,
NRG3,-0.03457194248886293,0.09268037881912634,0.0024649573825993184,-0.036551694401455684,-0.045319874429639494,0.007360051188722532,0.11795542993349498
IL23A,-0.03901569690027614,,,,,-0.01358707118879849,
COLQ,-0.010167118250237856,-0.05631911673938087,0.02698210959149994,-0.012248993061054465,,-0.059364486859871224,0.016279844865439624
SCGB1A1,,,,-0.014371076843523421,,,
TNFSF12,-0.03941252273204286,0.005349918764571092,0.05466842199572253,-0.031720891896889654,-0.03380377709679117,-0.06686372423224764,0.014732326629807956
DKK2,-0.034211933103366336,0.041490094271538346,,-0.016541740990730514,0.033195566124166666,0.055141514100988956,
FYN,-0.05099410849494143,-0.03301481568034011,-0.0305810950168716,0.03689599578990136,0.0038505791161770496,0.02821117501050562,-0.03949690981414874
ACE,0.07713250560754707,0.007236911351249057,0.019986679651788932,0.015355741680967934,,-0.0886373253031836,-0.006783406470364638
IL18,-0.020013262459980186,-0.05572255078271417,0.014918947440083178,0.04576049991886571,0.07650979225890368,-0.008064529531642302,-0.042077524180048974
PPBP,,,0.034711625361801744,,,,
CCL27,0.028571655444867457,-0.03910064017739438,0.028244935653050647,-0.03383689040655763,,-0.012609502682646613,
SERPING1,-0.10421237590075354,0.022205895008148933,0.005455625484601553,-0.028600464623316314,-0.04193305180961103,0.02705886244591236,0.05270767610986472
AZGP1,-0.01232830299284074,-0.047472665888321885,-0.06612412542092291,-0.03276699602662391,0.08968486396096152,-0.048275074358910756,0.018894093432408103
INHA,0.055612307140001344,-0.03181444562895202,0.04657942508098161,0.060647643382154705,,0.008022784433219592,-0.02663794967649246
SEMA3G,0.04357222715152164,-0.03910061359010049,-0.020195845068555134,-0.020606954162711074,,0.060916713564333536,
OXT,,,,-0.012034280082980017,,,
COL6A1,-0.07727564726743422,-0.039196571259618,0.047867431470205016,0.02192969155880368,0.01569065798032405,-0.02571390091264408,0.15037075164571784
FGF17,0.08127630437112125,,,0.07185323075607647,,-0.018833353647904873,0.09776115182048035
TNFSF8,-0.017084883882302,,-0.01960071125258237,-0.012796412833528368,,0.026252277872106215,
FGF20,,-0.0213762383371317,0.07207338383457862,-0.025891199148098898,,0.023204053546303182,
ICAM3,-0.030075221993771745,-0.030450541931249478,0.06425414027747572,-0.032678420546754,-0.04174430422652375,0.003887850563713426,-0.02003851844226356
LAMA4,-0.02117177357591415,-0.002915992567607663,0.008008829298439345,0.020927622600817763,0.17034824885409755,-0.03504192716744372,0.15468103465313612
INHBE,-0.004671436025918291,,,,,,
DLL4,-0.0375227840546584,-0.040034691107324986,0.011072901770266305,-0.028193352004843786,0.03064056303145382,0.0013434333936623085,-0.01372072305996486
SEMA3A,-0.04356955038964253,,-0.029719338637998867,-0.02434662776095856,0.02211581575868632,0.005563497262367785,-0.06767089165762508
RLN2,,,-0.0015321543969480404,-0.01403557175231474,,0.05327736467255778,
C5,-0.0038433813654028177,-0.04271218548687486,0.09002325128837095,0.028183011065585892,0.016076413064680755,0.022057957272376322,-0.012998189032757986
COMP,,,-0.023472377309192567,,,-0.026850816339300716,
EDN2,-0.02310632802511591,,,,,,
C1QA,0.0290830784760674,-0.06759847356682555,-0.030099810058885495,-0.028957550147310787,-0.031287964790933195,-0.06446858013989593,-0.0805026412160029
UTS2B,-0.018372686673163684,,,,,-0.0050257875560007536,
COL9A3,-0.03404259572435428,-0.03911402224397325,-0.0018008066551890099,0.03891029182819601,0.01083146048077094,-0.03033432951884864,0.01630907059090556
HGF,0.04579697537108431,-0.036724897301796185,-0.025129930204036692,-0.01745704356007474,-0.06864982330420177,0.0880961073495475,0.1241753531564465
P4HB,0.06350898569867236,-0.01951248052842681,0.007077353114131238,0.0130107034140259,-0.0556327679341751,-0.0446549841126808,-0.06783197815449477
ADCYAP1,,-0.024041681734510247,0.055456993764585565,-0.03977867117281721,,-0.03329870332791528,0.28487580114635963
GREM1,-0.018372675282045777,0.04660459744689218,-0.030086398628104246,0.09281785367933391,0.023666062281317377,0.04943192293507624,-0.055240446360461326
EGF,-0.03312705573322588,-0.030551917011107436,-0.042863060767056115,-0.017671403457580163,,0.023605441124837017,0.1199116255782461
VEGFB,0.00491322807526518,0.01741378176376352,-0.021337586409720517,-0.02629976624705831,0.03237076020191091,0.039681498697458545,-0.03247675680219266
FARP2,-0.04800193176515029,0.05256620583500933,0.010616106146289698,-0.005037955570552349,-0.07550596892955709,0.06562288226575137,0.008893045396422945
IHH,,,,-0.013864957751393178,,,
LAMA2,0.05920047886096714,-0.014202552154517335,0.047650147439939804,-0.016426472030507656,0.12006694437290194,-0.013499297585851206,0.016966015163828473
SERPINC1,,,,-0.013692343643888123,,,
NRG1,0.004756612121174083,-0.036503112484250776,,-0.04675088593622736,,-0.03018988502560238,
SPINK1,0.09097680928769075,-0.023074891237220743,,-0.016830645704790335,,0.15234371016196585,
EFEMP2,-0.04477705975356125,-0.07263497038849279,0.025706608094581432,-0.05847070188744261,0.06458505322333441,0.0167721777723195,0.03596922212963851
SELPLG,0.0779487675382704,0.013988835655909247,-0.02440837606798702,-0.0510279192997439,-0.019006705034713127,-0.02840005661407317,-0.028858357053395903
GDF6,-0.021544810877772106,,,-0.03335158354330225,,,
HLA-E,0.05331321410128328,0.0019870920605811774,0.005707349692321606,0.01685024352741033,0.05823028809506845,-0.0637518885578879,-0.21300637238462658
PTN,-0.0628589557758212,-0.03396726105481108,0.03957089410135894,0.06033382329749925,-0.015566152534750449,0.009377654735940969,-0.0013059211866364808
CD274,-0.06542407816023875,0.027375564050777804,0.004898528867013177,0.009522663163415332,0.1012941045135379,0.025920692376369535,
CD14,0.0012264666947754046,-0.034397667974590186,0.029471292014443703,-0.03894604189129207,0.08224193634897384,-0.0378557437778512,-0.0809150579896214
SFTPD,-0.02335742198636607,0.0038970077417446996,-0.030830958168943413,-0.02690966854151454,-0.04000444324419859,-0.0158742845828799,-0.03750876709029551
SLIT1,-0.05874412044614882,-0.044176056506795076,-0.017775324579016052,0.01701541028932836,-0.034334678212950484,0.003921199647356901,0.11302175511301953
CNTF,,,-0.020195853037963455,-0.0140355733000328,,,-0.037508928046309925
BST1,-0.020393658430239443,-0.0014275351790699819,-0.05022882651360392,0.027816585221269834,0.11948421488185373,0.01836212359243557,-0.03860999546526077
AGTRAP,-0.03858729681472447,-0.06636476178184313,0.07071103224205845,0.048664966463037855,-0.016970190892828,-0.02494032286928882,-0.03695893631878823
LAMC1,0.022482257784431053,-0.03949816055991448,-0.023911634448542517,-0.012746890392698737,-0.03527079245848974,-0.020698490001609598,-0.03672806147772163
COL6A3,-0.01842569920067677,0.01388183975899057,0.0634557787209114,0.008632700122162145,0.09623554817658904,-0.031003802797994227,-0.05555731596730369
FN1,0.04071527008484994,-0.0086956988241484,-0.024699315364031322,0.022192774457519857,-0.014364533842413282,-0.030832014184603733,0.01699545333662798
MIF,0.04081077759327846,-0.06831456210589686,-0.03620382786227794,0.03960951699138095,0.04896034390090815,0.025088824119867213,0.0290623843569389
JAG1,0.006016633981404206,0.03472346874082529,-0.03544207277852657,-0.02054994065839911,0.03117181633903442,0.03182797619860199,-0.016780035445293866
NID2,-0.027225385671883442,-0.03428606965971049,-0.014994664337098828,-0.04985099440875784,0.042304506324315774,-0.07947242159021825,-0.05899922075535997
EFNB1,0.03474570194693419,-0.012535674731796597,-0.032274865790890304,-0.06861821848970842,0.00019982612602934365,0.028982135488659633,-0.034274426229986145
COL4A2,-0.06020889953277918,-0.057449392088748795,-0.006298890819489587,0.04421521462199778,0.032626699543529425,-0.0821722042202249,0.04500134258789491
SPP1,0.07219623608198769,0.04359897423265439,0.04113051420586125,0.08123319537057451,0.07057507458564778,0.055450619848581365,-0.21635087226692226
PODXL2,0.016506596619428562,0.00785328211776787,-0.027703852254384945,-0.005038541493949861,-0.024644335396592495,0.08963904008995568,0.08949843244614411
FGF9,-0.03819162577750143,,,0.049771490723347134,,0.024024782679222596,0.10240517878040697
ITIH2,-0.01708490207143535,-0.0384637710106949,0.016383656992225878,0.000998333636734941,0.17183666785826288,0.017475421135397035,
ADAM10,-0.07150920433048971,-0.11687263977365515,0.01854003600565047,-0.002271901202602818,0.013275514077652744,-0.011048426270411176,-0.14549056284406836
CFH,0.025130161159222557,-0.09265874379286788,-0.04186406452073739,-0.035474332660190344,0.03360335373185677,-0.027653732313881886,0.02310404973586461
COL4A5,-0.09677770488321581,-0.005112157515786929,0.028630209025500914,0.0023080735635015374,-0.009190213452808136,0.01328761243046918,0.017025874228277702
LTBP3,-0.05393684787895326,0.05731378107430362,0.015603784148400591,-0.030119953175770223,-0.029233291439396535,-0.005142956278914253,-0.02585662844607747
GNB3,-0.047248342831610696,-0.04302563773107317,0.009133209990640406,-0.001632699001903134,,0.04997672084661144,
COL6A2,-0.05002897220885216,-0.029883333308919888,-0.001114853704934281,0.009585900302260923,-0.08939922706601293,-0.019556156776504977,-0.03361813615441881
GDF9,0.07487296956830593,-0.03029419536389914,0.03734977180217458,0.08480175111340553,,-0.004281609987602462,-0.039685384455431565
NCAM1,-0.10657995533979871,0.04837965789823933,-0.014069819229787681,-0.0150841142810636,0.06593695968458688,0.05853377003949498,-0.013711217742859516
APOC2,0.029971591571802517,-0.06430771336592563,-0.02640357409914477,0.02576425074620706,-0.017197794781454844,0.001440203452530088,-0.0014265228533301177
BST2,-0.047832737698028815,0.01596976344848437,0.02866263377687518,-0.060358584601781985,0.101529506294146,-0.027269180134975344,-0.06794183239316016
COL5A1,0.07273671601043215,-0.02978728280397876,-0.02722764690229064,-0.0020051730972956722,-0.042310557053460096,-0.012479954683224678,0.008961356348637551
CALM3,-0.01807026967555517,-0.036662241609890706,0.0004322590423579931,-0.06273657859621502,0.06116197351511032,-0.06818780629714342,0.20874328237612813
THBS2,-0.05816416283095488,-0.031250381938084715,0.054841840304246596,0.0030595166846230774,0.05436239408201785,0.006910213522133666,-0.08421296939310813
SERPINE2,-0.035629957081072694,-0.06401200832081196,0.025207185888808943,-0.03182359913098058,0.06871936546425861,-0.07309860519413737,0.034932359144177416
EFNB2,-0.0656436527177436,-0.04895885402055648,-0.014079621299525327,-0.035773548585968,-0.03579402665534848,0.07526455533707672,0.11702907203088096
PROK1,,,-0.020195833324181112,0.014848850028697718,,,
MMP9,-0.022596673587079834,-0.026003613809165292,0.0019478102865002071,-0.021335041194925915,,-0.016919681179558062,
NPPA,0.058783752173810586,-0.043768538696290944,-0.040489743509514356,0.013829637291410034,0.11470363122666916,-0.023551803661755317,
APOB,,-0.02466721837904786,-0.02216150554582382,,,-0.01785247029711129,
C4B,-0.0008784078188154665,,-0.022429269914275678,0.006889170524952002,0.0179536578299579,0.021085345729611574,
NTNG2,-0.03332876803874659,-0.014947282517181103,0.019355823393189312,0.008575539519802947,-0.06434168971790541,-0.026115562241196398,0.2006544704633986
LAMA1,-0.021366184853083156,0.02534525200913224,-0.01713627575436475,0.0380911567500442,,0.0026237972874609853,-0.05371156525316249
UCN,0.020202808559952292,0.03308554500993723,-0.018607566280583628,-0.031167254491089428,-0.04000449214834633,-0.025876113420399714,0.11325814384118496
ARTN,0.013387861044946986,0.022748565848656505,0.025462456058196935,-0.02539452200411434,,-0.0020869246773055346,
PDGFD,0.018529866281480283,0.10733324167752176,0.025751163538813553,0.011255673083430217,0.0632534615516943,-0.004262758210759667,0.23469508901046432
EDN1,-0.0578912243117391,-0.031203485523501294,0.05970950077908031,-0.052742116418572606,-0.06942241972097007,-0.015678390346700037,-0.008827239872393752
ARPC5,0.01081680536678133,-0.058653453536303746,-0.009786859285478004,-0.03854708992951556,0.04555879466403722,0.038086168231740485,-0.06380718503819677
GSTO1,0.05456535911976259,0.027465673808447385,-0.004570872831061238,0.003974413195524215,0.08896212780625741,0.006685119985216832,0.019484976235246646
PROK2,,,,,,0.084989312559484,
SYK,0.06072383767035673,-0.04451968624679114,0.043082606825942914,-0.07325427133610496,-0.07949278038288496,0.04351482834091099,-0.017550611227201696
CD40LG,,,,,,-0.019306239175281972,
ST6GAL1,0.03060562578106377,-0.009538048805340841,0.010561210721531487,0.014094152173780804,-0.008257554263405084,0.0021188936746952217,-0.13901500594889943
WNT3,-0.07111139022884978,-0.032061965517274575,0.0714575317543715,0.0044968687495379285,-0.04231054255611057,-0.010895707044468655,0.10444707906011894
HSP90B1,0.059985575754593214,-0.06529085197703843,-0.0002756542547690052,-0.008257051845847635,0.0838557997087336,0.03227229378439639,-0.033378638615455765
ZP3,-0.004187425301565742,-0.04165075452134026,0.02739457801844501,0.044588476658400426,0.05168633315857351,0.012463022668767264,-0.01997146131823521
ANGPT4,,,0.06186874035907464,,,,
NRG2,0.03740874566257385,0.03814656913069999,0.05923736379358448,0.0433576939958872,-0.047272077887925985,-0.037772469739853126,0.19628749417427327
MELTF,-0.026134175854230668,-0.03577833829636462,-0.0049441733467773166,-0.021336762207728698,0.036012349711255005,-0.013400122758167909,-0.058604001160642585
NLGN1,-0.03902987452900466,0.11404289798403527,0.031038383702328313,0.012801213379804922,0.054866757106064305,0.08116081067633889,0.00879228903652234
SLIT3,1.1226529221129585e-05,-0.04336222282027887,-0.028379762352606464,-0.03585653199249932,0.04250171686875389,-0.0026141406532042295,0.05297009576074126
CCL8,-0.012690935083908075,-0.023074916690744195,,0.026087554360045517,0.007309426744289941,0.044658573627324054,-0.04616979351882626
S100A4,0.08002786740207726,0.005771161425152545,0.023176979127648413,0.027608603403707604,-0.06226168495358474,0.02636899652566985,0.06477104418143304
TNFSF13B,0.0011320366080055562,0.009471837616184036,0.013342562454452953,0.017241329397275972,0.030936893773985327,-0.013765798875838032,0.002066819023670514
HSPG2,-0.013100959272722958,-0.04390506398001763,0.007102627032795296,-0.0013098058941505193,0.27858058796816765,-0.05832348224001285,-0.02387635724612279
FAM3C,-0.010633908550642843,0.020372149642841435,0.04504558451509082,0.017619313299008614,-0.03287334009386676,-0.02403776910138018,0.09522503428752854
FLT3LG,0.07122285155973161,0.00485098954853531,-0.046761040419730615,0.011760716865120098,-0.0638840587585314,-0.05416665940407582,
A2M,-0.015455341519134315,-0.03932870263255739,-0.01211300180450527,0.020459283629423643,0.030217841764042037,-0.07833062490039762,-0.17473599085577346
VCL,-0.03540264271613552,-0.015871161776652945,-0.07724675948958278,0.0014802772927536279,0.12775995907743487,0.016359817362988992,0.03619903186562417
FGF2,-0.06162163517014698,-0.01996130556346709,-0.0014860360047756608,0.044250851402895496,0.009529707253750325,0.032276950005662074,-0.020053663350139618
AGRP,,-0.03888921497238229,,-0.01351765766452986,,,
CNTN3,-0.017859820472422724,,0.000992266540948896,-0.002442120550240907,0.08584532856219543,,-0.019550956431680522
RNASE2,-0.024738296141720854,0.059253026983990015,-0.02499586756458324,0.011446640533807123,-0.0646949396431087,9.548529767588524e-05,-0.04802384668031014
ADM2,0.0156832061386135,,,-0.017255693264496462,,-0.018349073098241964,
GAL,-0.02551761488793647,0.02018803436076064,,-0.017395264173165826,,-0.018102376372342063,
