,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,-0.006662082169084781,0.012857509916956443,-0.03092167060277116,0.02745816841605656,0.07631559239030562,0.010430712064324315,0.0022388244915543783,0.01737828397541707,0.03714069560765252,0.09475953000093143,-0.0038157408262398875,-0.007701114242107677,0.0348164388462168,0.029792497971314058,0.0015083100949523371,0.003053037773963167
CSF3,,-0.019903699153726143,0.05826005511170741,,0.004347002677294655,,,0.07520632437485218,,,,-0.0690806602888865,-0.036157124590375206,-0.019379408756106446,-0.018516833376395973,0.06679667006800744
PI3,0.06497777359064345,-0.007340929407332808,-0.0044034364653672275,,0.00023585775933490131,,,,,,,-0.10496935581964813,-0.03486916009541488,-0.06824266827960022,0.01747193234427687,0.0027030237866569346
PCSK1N,-0.042068600174588015,-0.011489945865553923,0.08016123674595635,-0.026850091627050945,-0.008224037092270124,0.019259130885082253,-0.015369781590071062,0.009863210370905163,-0.011443168970561586,0.011793429000167496,0.09352496104235407,0.02761885531776602,-0.04034303055298545,-0.06393133602563933,0.042000483688143325,0.06010023601424063
NTS,,,0.007215258969599518,0.043490324193415794,-0.021532054780880085,-0.021329631149647022,0.000855176329954701,,,,,0.04308930650332419,-0.03299247115865331,0.03475780814385,-0.012350876136742829,
SFRP1,0.06014252173574104,0.024621286083845367,-0.015168681822722373,0.09851476512430261,0.0007977345577390205,0.023373707311680775,-0.01562749270752733,0.00981311970688637,0.00871899785042136,0.21860108475903092,0.08414004745083745,0.014284174627951176,0.06243075974354218,-0.021381027509214414,-0.026783712883700864,0.06523169699001778
CXCL13,,,-0.015032357399233684,,,,,-0.01814843163359495,,,,0.07268794440262695,-0.017735797353190214,-0.03161184845612294,,0.05587072950591506
MICA,0.029538501531734655,-0.006488402194585483,-0.019979864476250858,0.02842248094053993,0.07502841591876963,0.03363751483530673,-0.047125806094624446,-0.015254213647785174,-0.017203465486829377,-0.05828641809190511,0.06636430759489609,0.06195095325072868,0.0686847917537642,0.07405153148876863,0.06812163731602712,-0.0551807893770215
TG,-0.021301606545255675,-0.015723861041687392,0.014812216330286843,-0.021147507108692766,0.01503527434185139,-0.018017175074670207,-0.011309548494261067,0.028274183993401477,0.08786325019915893,-0.07742429229499206,-0.03154355597631801,0.033178983326991096,0.07205002108077438,-0.01594955120152648,0.060314670673523925,-0.008844520420525985
ADA,-0.001361164994403281,0.020996246632222576,0.08048445293291312,-0.014965418160317937,-0.0003433020603458555,0.014162553654288939,-0.01836761626917524,0.03639446392108025,0.06124349523922862,0.13412931046184204,0.008603291722339736,-0.014171624353812225,0.02054290517536702,0.12153008983566428,0.05819072378046376,-0.002942620023889229
LAMC3,0.017142620417493218,-0.041111111291911306,0.013140652394633811,0.011646317579557683,0.09088685341612283,0.03601453336944899,-0.0032489343290380618,-0.03458365766689885,0.09614523515011683,0.049094277334371966,0.042726186647409084,0.04893180445529845,-0.02000563294530261,0.044829097118503476,-0.0026704542481063363,0.06991513583202773
CCL7,0.1058749656379249,-0.011368326410666397,-0.001537336470462787,,,,,,,,,-0.019365018307028876,,,0.09221637930814004,-0.010131056746529424
NGF,-0.018559039215823282,-0.003140429424998123,-0.004364137888196602,-0.020180393903109353,,,,0.021213468151727245,,-0.00652482961778902,-0.02878930270944448,0.05438822285646236,-0.026716509361112514,-0.01011625126151812,-0.028931824501834704,0.10198100643375893
TNFSF15,,0.07694928918572999,0.03380058132889111,-0.024503422407833472,,,,0.10569378566123927,0.11762661632923684,-0.05454935213830382,-0.029074761644490736,-0.018878718345342126,,-0.012034280134144542,-0.010225386163407865,0.010608214655531351
HMGB1,-0.01766422459892212,0.01153606186795825,-0.0019576828235708032,0.005046144922050639,0.026790511354271435,-0.032161659306265133,0.02951086551391211,0.0428322766103934,-0.006586775660556904,-0.03706801755250711,0.059020975828624464,0.012442134470411988,0.011612930329076633,0.033899589842163826,-0.03670846570006502,-0.03698541681205949
ITGB3BP,0.02063016153535104,-0.07156652372209162,0.039926477755312335,0.08790354234757912,0.05304523230993532,0.042668914677362606,-0.052487406201203075,0.015072968598009124,-0.06649142844855101,0.1428519806001313,0.051157894299037644,-0.00951748733257285,0.011221105447902821,-0.009689592503219479,0.009491944225050362,-0.07498727357091198
AANAT,0.03448524991053527,-0.01151856713291724,-0.013296219618995792,,-0.015801948961027632,-0.01620295083734979,-0.013036697706410484,,,,-0.02017765252127623,-0.016988585184245803,0.06932274730266566,,-0.020530078732004794,-0.02543301953161182
RELN,0.01436490253209403,-0.005476962618372728,0.017051071745592197,-0.018354198183291776,-0.03015042027464139,0.07325057219059455,-0.024741973260323128,,,-0.00011620023733475002,,,,-0.014536106219093087,,0.05260239169460855
IL15,0.05753534512751115,-0.023534048612869885,-0.008136926943608758,-0.017435641754803253,0.12861442325472014,-0.012481015912996605,-0.028020135752362122,0.11480167901754439,-0.03412229341582178,-0.020282322981244605,0.029775849206104706,-0.031123784108481482,-0.039497275972277354,-0.029355313048465385,0.07975689239350771,0.09338138963063905
UTS2,,,,,-0.018820158529179728,,,,-0.05514080102838818,,,-0.014467023637963573,,,,
BSG,-0.017987744892297992,-0.010440346394222642,0.01751698703634225,0.002764338910829731,0.052895892344817064,0.007311827582528187,-0.0433391523400365,-0.026826694362106253,-0.01804154821888274,-0.011995875558832183,0.03194602203690243,-0.03164069246115132,-0.04185180777002443,0.004152639508831316,0.06760831694605358,0.030530511433569246
ADAMTS3,0.017952109202821104,0.07148390251027886,-0.03039142875540826,-0.02808377495536917,0.11137583865577681,0.037145921955131556,0.009693523367393517,-0.02550241679735126,-0.03582843946270159,,-0.024160684724052427,0.04134795309919783,0.05549256974753308,-0.0016452637691132222,0.0002517787783777427,0.05993305282360303
CD34,-0.025916680398940045,0.016959674769511657,0.058110505381540646,-0.011881290939015686,0.07407971714019178,-0.00031417786178092376,-0.02439130743507198,0.014858615291478998,0.07186692435371768,0.09397474068031839,0.017590531192722386,0.03323917348212065,0.058491797535502946,0.09854224387841665,0.04301310802943715,0.009845786345123574
CCL23,,,,,0.024275873386187426,,,,-0.028153500912461056,,,,,,,
PLAT,0.04574645916669972,-0.0056816623726919325,0.00899200787633807,-0.008894990361687135,0.09504547799406057,0.02076597213597467,-0.029175129576153713,0.032318035631475374,0.045282336596277166,0.06527642841645842,0.09004729834765658,-0.007500191215840261,0.015786041483431795,0.06625375942373027,0.0700622749882103,0.07738199262685658
NTF3,,,,,,,-0.021044340061345302,-0.013680228380137997,,,,-0.017518944743693383,0.06848125351916538,-0.006799332366245068,,
LTA,,-0.014570483635354466,,,,0.11151886375012611,,,,,,,,,-0.027630392016158314,
CKLF,-0.020154138934819234,0.02351264911377922,-0.05055946102418829,0.06501002058215742,0.052856949078997885,0.0034310221391256864,-0.004589427483406447,-0.03647133677487429,-0.033063642212028156,0.023247817533223813,0.06973995205968898,0.00709500237709441,0.0914056525317497,0.05888947518722592,0.059138354707332634,0.03958621443901563
APELA,,,,,,,,-0.007495028343698599,,,,,,,,
CD24,-0.013888318638093077,-0.005994728512532089,0.002877776702739304,0.05245521971556191,0.05745974775498852,-0.018848504855218794,0.015186675966861369,-0.052187495699254405,0.06966894045910973,-0.07009584371300374,0.03467058407395174,-0.02156530918333996,0.017853569631022373,-0.035519446709475246,0.014879852990659529,0.02728881772711676
HSP90AA1,-0.02628010045172599,-0.01644909170333742,0.04474304034411883,0.023684502326369764,-0.08241723642451944,0.08111415044459962,-0.014784866446683014,-0.05678669312959699,-0.014403678724968028,-0.021260772028341306,-0.01294017692361456,-0.04520750618387585,-0.09846031785766483,-0.01068068501132474,-0.07900645948846521,-0.03583885743024016
BMP4,-0.018974074053827367,-0.024674312176324542,-0.02580346202128083,0.06732783377009306,-0.013855385363238928,0.017104039949418243,0.001909928205760205,0.03606581086373628,0.017963029004443118,0.17100142466970913,0.043785816788770054,0.13873704138473225,-0.01610891868601132,0.09008748478147867,0.07913418991909305,0.09344042910063546
SCGB3A1,-0.021874777742295206,,-0.015834156153199136,-0.02225690507223427,,,-0.010996582023249175,-0.01262284165443839,0.07611025007622857,0.0985960537554605,,-0.02947437651721382,0.020899740104565422,-0.02499140249341454,-0.009996060613029163,0.056357328625055374
IGFBP4,0.033961029662696464,-0.004725341546382943,-0.011116621089415739,-0.012218411310108434,0.10517752606118978,0.07501411926053032,0.05308370075703318,0.01665738666970761,0.0620272654286062,0.08306956063215962,0.009442144594959755,0.07265989346824732,-0.0408283713728785,0.024202567744428666,0.01697735077559022,0.0879388393124359
RSPO4,,-0.022302677958503547,-0.018275190124625848,,,0.08855909297709799,-0.010996580414750292,,,-0.04756048444083754,,,,-0.016830646003687517,-0.024717652704447916,-0.032070030204496794
LEFTY2,0.10077964407548258,-0.03255647849437449,-0.015390961732127225,0.06592370489779296,0.14121909875883407,0.06574436263462474,-0.012057884915907162,0.08942402348572985,0.1304555220437354,,0.08174135207996085,-0.016438707627518374,-0.031137729151521798,-0.006329603617032589,0.05574418435053667,0.07586281776663006
PF4,-0.022691570492180107,-0.009918640823921354,,,,,,,,,,,-0.008355710397467154,,-0.027630385622280658,0.016205668280242808
ANGPTL2,-0.006726159586662961,0.006827742915020032,0.003640697314968396,0.04528212631509161,0.08028286231487172,-0.02124723516506375,-0.005820462265189699,-0.08965712410778326,0.009993274882268989,-0.004235339226315021,0.07279388912166641,0.06649433731499735,0.016757689666008806,0.05251433428421001,0.010298304835283928,0.07256619164783398
LRIG2,0.08604279711626106,-0.03143334054024358,0.012695060648109942,-0.025935063366842964,0.05501921099983945,0.034679884667862905,0.004906299136713261,-0.007177305747898624,-0.03832086882009011,-0.045440046821526095,0.09888563846949228,0.061754183279243785,0.01176819670752515,-0.009521067620484847,0.0178468434511278,0.0815591129098368
ICOSLG,-0.04338341240752651,-0.0021540421911247125,-0.010247492581575283,0.03243817108797371,0.029421171656032603,0.04149965930133748,-0.02086945610485368,0.0618579656294367,0.012828029850884217,0.017792066116315272,0.0689998159370555,-0.01765161558583253,0.08678477902616441,0.021625308625551634,0.04504304883516942,-0.04489348042691614
WIF1,-0.04082979795673833,,0.10181654504775914,0.0018279007733914508,-0.05573010443177519,0.06521637262099932,-0.020693287550679736,,,,,,,-0.015645715708879966,,0.011168868882789071
NPPC,0.06631399465454065,-0.015386257918461323,0.08211879480339236,0.06608677603113555,-0.0053624194671371625,0.014501001363721483,-0.015282555679724872,,-0.02487458429902331,-0.0383374350483749,-0.024160638322010635,-0.02890848016805823,0.007417353714031805,0.00406611694711397,,0.06820366077935318
LYZ,0.04805510990460114,-0.02301925714544615,-0.004325183724097224,-0.042509906663783494,0.08916757912571348,0.01645009733422483,-0.010906212038549237,0.08801013026081703,0.0520441203502821,0.09827406681261679,0.014222176109329186,0.006599123052365204,0.02058319456734005,-0.03214551697674281,-0.0036894769103073396,-0.03157290257857549
EREG,,,-0.0257175286504549,,,,,0.0704961920507424,,,,-0.039307514809486965,0.017613432051961912,0.049217133983800655,0.028641714817445683,0.004944295057685175
SPTAN1,0.03806432225455842,0.04767931722647566,0.08900607855239923,0.01890195970647628,-0.0002448835566812942,0.030413558618747005,0.03603189232082631,0.07812496931369739,0.018926886598276852,-0.033230092480563043,6.404504043865602e-05,0.0018163882694944833,0.03450671173307452,0.018724958761788917,-0.003784583526616644,0.020805892156530684
PTH2,,,,,,,,,,,,,,0.02786284924233786,,
LIPC,-0.027780446643551195,-0.01782453627469765,0.022870562970894976,-0.027038209629898,0.08167746447300417,0.10135721893497641,,-0.02148905025760817,-0.0263769503841602,0.11267308239296342,0.08714045292970746,,,,0.01431107219609441,0.12829685245235603
COL8A1,0.04056520750788784,-0.014403577729820628,-0.0347408484832522,0.03346050130999575,0.05465988888410971,0.03141721965106723,0.017601597157412,-0.029217778284858293,0.04650302116077779,0.049460542379791264,0.02747899418538532,0.003327251478933086,-0.037656707385129856,-0.0030527734425421765,-0.009039671692420394,0.034986549642750706
GSTM2,-0.03342886139708165,0.05746434715822009,-0.03582644123963623,-0.014744182858378332,-0.030840429731297327,0.019088683931523527,-0.005212573418408,-0.007272152477519448,0.10536330305242034,0.0710758654805638,-0.026145726939640065,-0.046591379939752785,0.008800169273726188,-0.01366441192352461,0.0029804358625895324,-0.004534564798485368
SPX,-0.04493048344670674,-0.029207506559124928,0.015701750906515585,-0.018503682695013242,0.02556448986641443,-0.0520588771026611,0.0005835616298610198,,-0.009640005486870749,,0.07023787563804218,-0.019524703495179787,-0.03081865363041475,-0.02344469524409937,0.023167977049705083,-0.030684129685350878
MFGE8,0.007838763390180742,0.028374871557230154,0.05209989406860589,0.009532145520489553,0.044996578456676206,-0.013371088881450773,-0.01852153980781329,-0.022219637419414424,0.02744394702960355,0.0542021167440503,-0.027563800958382376,0.016674455179207934,-0.027918583416852095,0.05893909079040435,0.0540311753676623,0.027898154196830435
TGFA,0.027943499634677276,0.017254458442429163,0.026917493858595844,-0.017987189937125246,0.03917999315732114,-0.0128914769406219,-0.0366957960538483,0.0996422582560893,-0.030326642741133905,0.013547656038855339,0.03905699778992972,-0.06465814928455205,0.02532235241582036,-0.016019473950709306,0.025523891266056472,-0.009470327064744315
SLIT2,-0.036144385353278366,0.055789663902629336,0.004956749740339387,0.05214301684717365,-0.04502552521025696,0.04597519720002123,-0.029858770993226022,0.05625069843066225,0.009036506068528405,0.00871017897091668,-0.0012536425308918408,-0.06555281774779854,0.010564907405906996,-0.05119794594180379,-0.044749941653613894,0.030203840648648613
PLTP,0.003299405988319039,-0.03461614352491683,-0.03221538388718202,0.04505752858195579,0.09168645879504297,0.013863343502126226,-0.02906799235260519,-0.0015135827065748163,-0.044756935278922924,0.006026295300575547,0.008925480940868443,0.0008945968956330814,0.032817571243202164,0.010816653837881388,-0.06724164932113867,0.004626679806385325
APOD,-0.0005594903602665916,0.03552881054581023,-0.03096435062252225,-0.02570626112501916,-0.06337034426243146,0.0002080183146700337,0.04962209311228507,-0.004428880028696927,0.13241147188025246,0.0937351508092386,0.03622221002041523,0.015118748159721513,0.03745753194995559,0.07442179571721089,-0.046839525852669636,0.03904116933899532
B2M,0.02350208044876207,-0.043873624157363726,-0.09532902128505467,0.010809944098858734,0.11333851711683741,-0.016756366698424938,0.05671090424412172,0.0905124715152227,0.1368549423811008,0.015400209978423944,0.002640010862861425,0.001931566730218325,0.04574009995892508,0.025078696962625848,-0.043013808090748874,0.024751993772148945
OMG,-0.03716372022104203,-0.03386094078797024,0.0017494445617559358,0.014975994565540624,-0.036700645692824746,0.012807595759288684,-0.012361242517232683,-0.010884071778111465,0.04238846723444981,0.057034322955158576,0.015004470391006114,0.03151876819290347,0.08305008371272272,0.011954124838654231,0.01851864121270714,0.001783454896068755
CXCL3,-0.04990396039685277,-0.024444831994597727,-0.01092765361654127,,0.015596543591399172,-0.009985133337383656,0.03662816966553799,0.013379767831855415,0.1505925782923969,,,-0.031529702936719625,0.05383690565768739,0.02556851105558951,0.031653191071846484,-0.053592164635245146
CXCL10,0.0013832570889022382,-0.020106705754600978,0.005130706111102402,0.06748894969852454,0.08025290773359992,0.04121620803120834,0.09631136749008007,0.036994688817320404,0.07811930073218054,-0.04811207550085757,-0.01174450675465765,-0.019996865693593865,0.04488833521508643,-0.022997528964617913,0.08127332446846741,-0.049558583264754215
RSPO3,0.07729277950938777,-0.011518566281825541,0.10735200947200293,-0.017864788315001847,-0.025947638082490124,0.1282060935609699,-0.006735197320728091,,,,,-0.021334770738282507,0.02299210458149547,-0.013664834131871684,0.001550797970731611,0.003585538194983555
CORT,-0.010731612593198273,-0.0020848058376492333,0.13583952552028555,-0.01083947675022434,-0.0008140973457779879,-0.0009171673196617476,0.016030059750731594,,,,,0.05875036626030764,0.037316377418269674,0.028294967601754265,,
NCAN,0.029303552091261568,0.03382375276013188,0.07019348078019022,-0.0006814727783252872,-0.040075666699816166,0.0042915990671020645,0.003689928388398768,,-0.04650534679667879,-0.06183504812365265,-0.0019513778700208312,0.05650739917918111,0.006499250448476643,0.006848122707080207,0.05373353625774376,0.026977845916276662
PRG4,0.010648747868107164,-0.011368328182251312,0.044890904661825715,,0.02917203295398456,0.026029189037462562,,,,,,0.09997122515120842,0.08289258570274695,0.041275070434326704,-0.005864426182595295,-0.005733929337617507
ZG16B,0.01651819365037942,-0.013194335199095776,,,-0.024268293847315724,-0.01239969260790987,,0.05929404638120134,,,0.03833791888154758,,,,0.04255564380120211,-0.021431872275293556
TGM2,0.024540264793084743,0.025016644721623963,-0.024124958888954877,-0.023650875739231667,0.08232972190171985,-0.043718668309205136,0.010689863377660962,-0.01634765980707798,0.12279746750218201,0.0259041860687688,0.08475335197566346,-0.003119551593104013,-0.004034660873362192,0.0682677804931,0.056013859793776814,0.00405583204269793
VEGFC,0.08867780663949748,-0.02026140480132278,0.018552505202691468,-0.03574327591487774,-0.0296354417236837,0.028651078528727798,0.07365785132958431,-0.009353829839626631,0.27208548351208134,0.13477824204269517,0.04525132694218764,0.11753121761145169,-0.03468852209944134,-0.015110777852307815,0.057397752092078466,-0.009099100676314805
WNT6,0.026578335741588945,0.05907105597401057,-0.017455831853927906,0.024092528550612932,0.013103868016068472,-0.02759507363125134,,-0.021680119434893015,,,-0.021331688013102736,-0.028908484068330697,-0.014808697832055885,0.07929323613901273,-0.02965242525265298,-0.022145554086043254
NRG4,-0.02014744028490417,-0.013835775451898328,0.061655407002111993,-0.021892827662441057,0.08340968128887513,-0.011992651723384117,0.025287168384419245,,,0.062017364082560464,,,,0.0473228804154502,-0.01969111212164731,-0.03330351668404304
PMCH,0.0657891347461543,-0.01917081481861264,,,,-0.018149715641832827,,,,,,0.1118576224877547,0.0085578714070434,0.015557126946713108,-0.04246151819399601,0.08332829652244161
COL9A1,-0.01770879683618822,-0.01445045764538404,-0.011415541138349423,0.05271280287421896,0.04957653967214104,0.032179893467938564,0.0012708590116325552,,-0.02228548359731974,0.11586301409492523,0.030984072184994313,0.10763959780777763,0.047231590179295575,0.0809059854697758,0.06443428710323981,-0.013626209045215042
GDF11,-0.039510851517982185,-0.016310944091783623,0.023580469679669307,-0.0331921410287166,0.0888996813349476,-0.04087570138545094,-0.008582400330109529,-0.03750824389669539,-0.021761998362705093,0.009690940626065275,0.020919966736835348,-0.023520226667498936,-0.05014896710847609,-0.008519127892223777,0.04013038645695434,-0.006289527321457865
RAET1E,,,,,,,,,,,,,,,-0.021601010088321496,
IL24,,,,,,,,-0.012226216401511565,,,,-0.01467532566071718,-0.024425407850130393,,,-0.03723222375438684
SORBS1,0.0038683274873083043,0.01865113044514464,0.03941147701600303,-0.03637282943494286,0.020603840928182314,0.06883375195458226,0.005412199155591552,0.0991700546769162,0.01856665413092688,-0.014266465237513268,0.013797700281222996,-0.009506038387088987,0.03505187663887983,0.04705138066834838,-0.017322572742140434,0.015114367252058034
DLL1,0.010258349261951343,-0.024461352497815357,0.006429552991936233,0.0454889261045115,0.006925620687046599,-0.022610271002094076,-0.034553385468868984,-0.0017265588211713492,-0.017563769043744574,0.002705374583265292,0.050564793019104166,0.021143188224327175,0.06492946728003002,-0.001733956566452377,0.06933140225210409,0.06455735711587915
TLN1,-0.015525529473080252,0.030300818871527527,-0.034888834560850124,0.0049301303103217245,0.020311549661163122,0.07718615207317946,0.008369571050164382,0.03892358499311054,0.1008732939362583,0.009577584005753353,-0.04197220293647961,-0.02464659064864332,-0.009084390451032967,0.048392112721572976,0.00966059974360134,0.04457232445668187
COL2A1,-0.028165297439669897,,-0.011314800619649278,-0.019374650752896388,0.017181385562567705,,,,,,,0.024578565246680156,0.11117394937868534,0.09873139924117383,0.0018984679784014996,-0.030004680983243603
SHH,,-0.01181355950243972,-0.02868378510867963,-0.021147509369438867,-0.016309828506406363,-0.0015798491381349064,-0.01262603731969553,,0.05052152838545832,,,-0.06678154553779583,-0.013676917494153725,-0.033692226179153885,-0.0022521544162573655,0.019715077208488977
PON2,0.008675142599595688,0.016584778835339292,-0.031749607167115716,0.008360173580235575,0.11966986072797149,-0.045701063621953,0.05424298394713639,0.05109937117246873,0.048183324724407776,-0.05149977896954506,0.04527995403088539,-0.026704505837321976,0.00478045139798504,-0.04568127158687291,0.023271264299391047,0.028055900536589698
ICAM5,-0.04076719446543636,0.04294221441520372,0.11067022951922152,-0.06830057519866163,-0.0025727063062898976,0.0024859041617993163,-0.007551293363855039,-0.011573616043648392,,,,0.004777640683891272,0.0324234483478672,-0.03363942466697061,0.0299574544318759,0.032045282049230565
HPX,0.007069454323674961,-0.007629451245403189,0.04739669451571619,-0.017883597344370363,0.04952505494852071,0.020113795769158963,-0.01099658090217412,0.11548035264223752,-0.025635740197991624,0.04998440685450792,0.1457714169137092,0.00980749982607861,0.06340778015479348,-0.035421053819483024,0.03736178263542913,0.010207316266797828
SFRP2,-0.017193457507995138,-0.013454364039485793,,-0.03350254812268633,0.02960386828900215,-0.006490274642521912,0.07026839341509354,0.019603402308622883,0.03517038799254486,,-0.05546452950096486,0.027846720995775256,-0.0026202904392406633,-0.05335132948286235,-0.002316160911824133,-0.026440260737738096
CFC1,,,,-0.030218902940125258,,-0.015605131211029154,,,,,,,,,,-0.029468372205722418
