,MGH258,ZH1019T1
BST1,-0.022994771188068346,-0.04678180537374605
AGTRAP,0.0078023289689826605,-0.034893436706786386
LAMC1,0.00047522010592138185,-0.0031386264307310713
COL6A3,-0.032568238087271814,0.0018964724825170235
FN1,0.038478218872705146,0.08090944873596759
MIF,0.0996225401838201,-0.02344979077202153
JAG1,0.006287901550104823,0.07712786584709225
NID2,0.07473866155179473,0.03905103387936064
EFNB1,0.10871131583578383,-0.06726154264664845
COL4A2,-0.007889002276824974,0.004864595464186124
SPP1,0.015110252383363613,-0.010525983508604444
PODXL2,-0.03847947487147127,0.02641169937088934
FGF9,-0.018130082032884725,
ITIH2,-0.052647074587062234,-0.06336829900088523
ADAM10,-0.008449272085680871,0.03706036044835172
CFH,0.03945931802466626,-0.05630694789755706
COL4A5,0.11644037744575153,0.0022599612402080718
LTBP3,-0.04968986191674889,0.00558015379901425
GNB3,-0.028272860509381315,-0.012784710252509721
COL6A2,0.06335281574914058,-0.008953918787652147
GDF9,-0.019464360263536915,0.07754445470120534
NCAM1,0.0669452587281245,0.015120665144871539
APOC2,-0.00539649511019739,0.05201015964407827
BST2,-0.04758390811385599,-0.06805663400770472
COL5A1,0.06920133542011202,0.04171470986504558
CALM3,-0.026183821988243944,-0.096382495910776
THBS2,0.052243742166391584,0.05533372099099314
SERPINE2,0.03279989897561584,-0.012467004818273538
EFNB2,0.04017418178854267,-0.01845493020470736
MMP9,0.08703843791384223,0.02727861257489411
NPPA,0.003356281395994385,0.005560279358476595
NTNG2,0.03368405840032318,0.07039000817297841
LAMA1,-0.03964818847912982,0.0018393579884948474
UCN,-0.004186814375976163,0.07823351912451958
ARTN,,-0.04946314882335408
PDGFD,0.007009016647049798,0.008549853242313783
EDN1,0.060163435508087545,0.06981465520160197
ARPC5,-0.024017303186300683,-0.005517172166143038
GSTO1,-0.048102996040590845,-0.013708957475957857
SYK,0.03333950748502739,0.047445356944207075
ST6GAL1,-0.07916485897456026,0.01364823580902422
WNT3,0.023276473900612736,0.025765412085633682
HSP90B1,0.033994917629451074,-0.034573005467314046
ZP3,0.011541799237066396,0.009867785623030456
NRG2,0.06429823190762257,0.061313064756831036
MELTF,0.12248365570036636,0.04681969573012321
NLGN1,-0.01591617688977796,-0.0315400087612041
SLIT3,0.11570675558370722,-0.04263213211250922
CCL8,,0.12683056716415897
S100A4,0.015329530550317449,0.05224928220854714
TNFSF13B,-0.009849807921237519,-0.0005911071620881466
HSPG2,0.03463055852280951,0.04263251609864169
FAM3C,-0.03366122801007166,-0.03234710443527905
FLT3LG,-0.028696028856744566,0.004399710199382264
A2M,-0.04956170712578243,0.02781299196126126
VCL,-0.030907666273000043,0.0601810640759442
FGF2,-0.056159623894045545,0.04681327505080823
AGRP,0.13478633866777895,0.07646148046670348
CNTN3,,0.0683525612625856
RNASE2,0.0435010727275614,-0.07389938488872934
ADM2,,-0.033070016490559746
GAL,,-0.04380181191732005
PDGFC,0.01185206960536902,0.02301573996083274
COL8A2,0.07273799077909046,-0.04997187551341439
SPON2,0.0837920577748588,0.04125986192543216
SEMA3D,0.11011847449282532,0.012106066833916684
TIMP2,0.01639790163879326,-0.037796747706558866
EFNA1,0.08912790807579318,0.045677433480970385
TFPI,-0.022696794008934946,-0.024950534595046005
GPC3,-0.021408654439292202,0.05201245910555359
NMU,0.0358849240549331,0.029238801713556445
LAMB3,0.01218894785796242,-0.04431573669529203
LGALS9,0.021795581472384924,-0.07499060038897452
VIM,-0.04019494220087938,0.043520006982212
PLAU,0.09042014785847739,0.12621993075400845
TGFB3,0.026523630783965333,-0.07778560774478187
APLN,0.027773751416834046,0.018223287005147238
SHANK2,0.08410875311693995,
LTF,,0.007078556628103155
PENK,-0.01560269037134743,
CTF1,0.0021652644625833896,0.07615053311305892
COL3A1,0.013552121039971726,0.02752627856754588
S100A10,0.07593048798567742,0.06129486439885889
FGF13,-0.02320763081869669,
SEMA4A,-0.02548213013437773,-0.011465215158205307
EFNA4,-0.031229153100657703,0.014599628487798263
HSPA8,0.0388580007726383,0.03297344534884016
NPB,0.007114574399252331,0.11689678119329441
ULBP1,,-0.035801192427549935
SEMA3E,0.10925647364919697,0.00859267282550345
ADAM9,-0.00994494472205659,-0.023823049055684647
ASIP,0.05773783792285965,0.0039503599051386356
IBSP,,0.039344209440037844
FAT4,-0.009364292261648302,0.020878374738728413
MDK,0.10996994681354144,0.040667773680207096
HSPA1A,0.02846878630062522,0.07608474633150643
SOST,,-0.04217557489545258
SEMA3F,0.027260038436969454,0.06584277461248667
ARF6,-0.017001599390120338,-0.043825376674959206
IL6,-0.020545322300740045,0.04687812369218603
CALM1,-0.00460811081262943,-0.06468454844667781
NMB,-0.06579948410774718,-0.07253682564864303
CCL26,-0.023365163422230197,-0.020914738250803967
FBLN1,0.0017153994753496076,0.0926374750188641
SAA1,-0.017119117618066764,0.019161394002473228
MICB,0.01749653029319343,0.027287220626769287
MMP13,,-0.031330196794752574
F13A1,-0.023521764134771497,
CXCL11,-0.04820254882657311,-0.034147383693894744
COL5A2,0.0012692305365206759,-0.027351388709408207
EFNA5,0.035535464127158016,0.003758854087020111
EDIL3,0.04212233178245918,0.020370736974325582
CD86,0.0006601694134551884,-0.005318848240297203
HRAS,0.0022370532749597023,0.01499182904756999
C1QTNF5,-0.02533592144434699,-0.029230560715033268
RLN1,-0.015602691667273847,
COL4A1,0.04106070734994627,0.028264973571782686
CCL3,0.14628617422395937,0.0037196088266274745
BGN,-0.013571235868895457,0.008870718042897916
RETN,,-0.03934361978252311
S100A9,0.040512741451025465,-0.12438283036529796
HCRT,0.002780511313178696,0.00027882235294485576
FADD,0.06972533383934715,0.054637808581867835
ACTR2,-0.03356821819020729,-0.08506460747464274
BMP2,0.07323853245083067,0.021474839712437247
CD55,0.05142687800261553,-0.054822253485844664
CD6,-0.007326903406912593,0.08284494306193377
IL16,0.08936449432496137,0.022174891420910853
LAMA5,0.05378736529661399,0.07295266343316034
RGMB,0.06271619714426672,-0.02241521980682728
INSL5,0.04665379538152176,0.03750130473445575
IL12A,0.06343901648469574,0.011846244395400652
S100A8,0.04826520185396809,-0.002313044663921598
TAC4,,0.025698196346822164
MFAP5,0.05192919766960135,0.021598848582525032
CXCL16,0.028094651993408465,0.0035511036722228233
AGRN,-0.004257281054238097,-0.016497231400494916
COL4A6,0.15715735331186204,0.019040580080120568
FST,,0.04402093473871755
MEGF10,0.04354239445773781,-0.027582027441850312
C1QB,0.011663787127362197,-0.010846813391069009
HLA-B,-0.03544091880916232,0.036914961010088516
PDGFA,0.028119224563860023,-0.014885178984683186
LAMA3,,0.026443947226773814
DKK1,-0.015602695555055045,0.1516648883369231
INHBA,0.004096556401401125,-0.09352964689830351
IL7,0.05944192590616986,0.0023209742874544235
FABP5,0.0574317833717163,0.014726430793082517
CCL4,0.061078638412781765,0.06703107185165526
FBN1,-0.007716049957854113,0.03976622544581339
TCTN1,0.012129039513686456,-0.008632436847303627
NCR3LG1,-0.018520238780938243,
BMP7,0.0037962402253006295,-0.01415065680066947
NLGN2,0.016218100737787972,0.028925686288272752
CCL25,-0.015143459038307376,
NPNT,-0.0037752868089166473,-0.025990437217864547
KITLG,0.009849948005199945,-0.012866851451694427
MADCAM1,-0.015602695555055045,0.04968626584012543
F12,0.06936945808427483,0.0022035896432343084
S100B,0.05665303523663592,-0.06405152183930186
CD99,0.058082314969775714,0.04390464632013958
PDGFB,0.01924061876621791,0.03591719816455969
CLEC2D,0.05563643549468341,-0.004238894513059809
F8,0.023586369728064164,-0.13034297521153873
C3,-0.06062802305759594,-0.029857741673247496
DLK2,,0.020653006760193136
TSLP,-0.015374684390877792,
OSM,-0.01467072673768512,-0.09052572825813729
PRND,-0.015602693611164085,0.043202374131273424
SLPI,0.11060062494141938,0.03126027640711463
AFDN,0.10303073363833412,0.05867641364722485
ULBP2,0.0030724555509361686,-0.062010259259058835
ICAM4,,-0.035801192427549935
ANGPTL1,0.06160762861247906,0.004499534707875055
LTBP1,0.04027863742557532,0.0062950630033657045
NTN4,0.04067711424408131,0.0516418183195173
APP,0.007317304296557115,0.029199135265048918
RIMS2,-0.015602692315237181,
WNT7A,-0.016049574820360065,-0.04591544464969872
GPI,-0.027172292654285193,0.06699316928960285
IL1B,-0.019464356488748332,0.0004549925429496033
HAS2,0.010287860225648881,0.00878987977139203
IL11,,0.07652153608730367
SEMA4B,0.015352640988138815,-0.03376067230652148
FGF12,-0.07347664049886601,0.03456832137392328
CP,0.06261606467884792,-0.00663388256170553
NLGN3,0.07534368435246945,-0.044922349422513025
GZMB,0.07546668524616412,
PROC,-0.009494418694388967,0.0018705628115056779
AGT,-0.017896644766904456,-0.06317149094317637
PTHLH,0.036725727606655635,-0.03698558856679666
COL1A1,0.05303053543618247,0.022787439777943466
LAMB2,-0.04401793125084219,-0.04546632247006947
DSC2,0.0949869066641654,-0.0012481367268750586
WNT5B,-0.028935862060905617,0.007616629805073278
LEFTY1,0.09237266010620618,-0.012766828409081634
CXCL5,0.045622439975241964,
S100A1,0.04117524557567977,-0.00430778681921889
NPTX1,-0.003686717695568486,0.03494539600684858
TGS1,0.06663074999781271,0.08847333261391882
SST,-0.02001140369691649,
IL34,0.03544778514231347,-0.03134664672323431
XCL2,0.034686963073677135,
TF,0.02733710405258355,0.032571486893717354
IL33,0.048319782617238516,-0.04385242232723
CCL20,,0.019315133225031558
NAMPT,0.010728687146811165,0.06202709399132489
