,UKF248,UKF260,UKF266,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NPPC,-0.021119618536422417,-0.0401961255348467,0.00027085538206501273,,0.009983296707373374,-0.03872063620172709,-0.015806067118506923,-0.04957504646231513,,-0.05729458599551567,0.17148843750660853
LYZ,0.05722932515525584,0.021627780758451235,0.007338483705958883,-0.014441947053984711,-0.022737154657440025,0.03350078289750735,-0.02234525049247535,-0.028032903404133044,0.08968064925845586,0.04700184336931313,0.027549861157758454
EREG,,0.019033881200152012,,0.018981104485363217,-0.033052699141644125,0.010055218775675764,-0.05445374697099778,,0.016279940849530564,-0.027447649172237343,
SPTAN1,0.04659912270500752,-0.00909851323217527,0.020323085883647896,0.005296694603733672,-0.036161464076731306,0.01799005419566085,0.004705756251872832,-0.028341307829732904,-0.017221199415490055,-0.04168241509642308,0.12073205037085666
PTH2,,,,,,,0.003476875116766831,,,,
LIPC,0.005583145237745154,0.008413379831827546,0.007043341922965334,-0.02035989124739266,,,,,0.028706476193977835,0.1795360160737153,
COL8A1,-0.007959937752957674,0.023185282909713847,-0.024974580318128083,-0.0685746760045268,0.004638427986346913,0.00498998896649972,-0.029353999467847225,0.0850091704400577,-0.014228303775359694,0.043149947185177916,
GSTM2,0.01430084749354964,-0.012497107322948647,-0.013102104411949058,0.00581738155883793,-0.017204381307041803,-0.0052059135776593365,0.01242834171889935,-0.003959927518390795,0.027941006039760317,-0.006074175582200616,
SPX,-0.025766720992091454,0.055006112795967406,-0.023571513317645676,,-0.025558207528592343,0.006937140905712657,-0.009230231377948789,-0.09615369795650963,0.015308787426962959,-0.04225400749661339,0.01215736144361809
MFGE8,0.03244469282773106,0.016508070766736525,0.014428432341458011,-0.045687168746048945,-0.003495806117261238,-0.014591822242046715,-0.004733053050148303,-0.030300762763817473,0.09704025972539464,0.06676901848652705,0.1864035461736565
TGFA,0.05117626070632829,0.08206577867874461,0.05439810550257664,9.40377580880033e-06,-0.05426800798210873,0.05163666039314169,-0.052391943162089234,-0.010043006360512745,0.13029875337374539,-0.04764255328819243,-0.12355845386010197
SLIT2,0.010818622212705945,0.009412868385720181,-0.008234794203049288,0.0077959071308021394,0.04763104463351103,0.04101924181964764,0.055229147196206446,-0.03576706087269759,0.04987903256286986,0.006516729554508007,0.19284233020916572
PLTP,0.03015822776836663,0.014666259845628837,0.043980174621857424,0.0544043164753592,0.0580531609635785,-0.07786947267304538,-0.032144739366249786,0.027400114092558787,-0.07528083370803416,0.03448373569849072,-0.06561701754827391
APOD,0.017861309403916666,0.025393340365380945,-0.005112151224701098,0.03398331771729904,0.027957465675736072,0.08422852739763555,0.0329848829644603,-0.03931481172509489,-0.25035503979412077,-0.0481680991810805,-0.01112045597138769
B2M,-0.04507854467191883,-0.03830894494975611,0.03484891288865878,0.05661739522353542,0.013488948292553128,-0.004994316173464376,-0.03090473658338173,0.03225204689627337,0.021172102519300556,0.04397923255641315,-0.16628883321135926
OMG,0.061276402322431096,0.04111853522852396,0.016281329300502037,-0.026346907721177544,0.03620782229676161,0.07140972704072897,-0.0008187452953611718,-0.05123247436246548,0.02692504924410545,-0.008527450572558012,-0.040878911553386785
CXCL3,-0.021813885274111815,0.047157092673690865,,0.0925862550990857,0.0244728424752374,-0.02343797893120969,-0.009588496072133731,-0.05136221627111825,0.0736212892792903,0.022931308428903372,
CXCL10,0.007951953239208514,-0.005512100907834445,-0.02117828587661019,-0.013314610784166072,-0.009583697707677712,-0.027449132099902615,-0.0345162221446762,,-0.013562163423908761,-0.055221008878191986,
RSPO3,-0.017040437227167086,-0.029939159737938446,-0.021246159130175288,,-0.02304124159156129,0.005358585404980979,-0.01300861039224829,0.055608160297344014,0.02535435491027012,-0.03379647293295292,0.025038685331835068
CORT,0.004395076745209695,-0.03633569071208491,0.04972613105441114,,-0.014219648662928495,0.0923288415705081,-0.02671562815564814,0.006598078832732966,,,0.024911265200313983
NCAN,0.08035714388196925,0.03116222273448175,0.008906028644089136,,0.012533055338490882,0.0557113977522894,0.044088429761246606,0.12018204533999148,0.054195270312019164,0.008210648120816715,-0.008525975412228494
PRG4,-0.018865794757603443,-0.021436330885259505,,,0.03513778978121666,-0.018925811751983008,-0.012007303419521654,,-0.07047068574730322,0.02757280111962942,
ZG16B,-0.01739577004732238,,,-0.037956124939272966,,,,,0.046889871185822773,-0.02033851853480344,
TGM2,-0.009090062554924236,-0.044930274626577844,-0.01835089481940493,0.05349957687821988,0.005378330652643945,-0.024902809701440546,-0.015690884326035385,-0.06289008146128812,0.01854648390749214,0.016758317227996068,0.12963932922087495
VEGFC,-0.023953879651811553,-0.021667572334858182,-0.006751822827054946,0.0471500458055451,0.034008693384819134,-0.03292301980069483,-0.013518736182643275,,0.02352606106618174,-0.038455945481998474,
WNT6,0.08354744365795606,-0.02953720018683854,0.030705378640098452,0.005594468128256202,0.011017521806350435,0.0594335928795243,0.016918772492652084,,-0.03738330469032008,-0.02101579164232461,
NRG4,0.10522995453171748,0.1060893921808616,-0.01945459552837221,,,,0.07063990034777447,,0.08929100685183475,-0.03160452725044375,
PMCH,-0.013316777805092599,,,,0.00775173796890028,0.052104159928999506,-0.014537544973641662,,0.05529101139775032,-0.015134521752503743,
COL9A1,0.03924942273399845,0.027769128208119057,0.09331621960077405,,0.01690013085586605,0.04787437505681454,0.015596788490904692,,0.08549860609810186,0.0458784728027226,0.013355479136659128
GDF11,0.006917058518543759,0.07842649767312432,0.050265003288320745,0.04204455950856501,-0.003544604617987608,-0.030599333172139222,-0.016346921270236472,0.039939102333014745,0.06881931364239192,0.010210604800513076,0.06401484299954807
RAET1E,,,,,,,,,0.031088915791888917,,
IL24,,,,-0.0023867906488722022,0.02635477809618003,-0.02013842772911134,,,,-0.03533281008740864,
SORBS1,0.046690311259635825,0.052007377501818254,-0.00809322153004431,-0.016120828032548072,0.018758121389275975,0.03182028007184905,-0.054868368872132985,-0.021464219164651417,-0.002344120013848455,-0.00571532352177079,-0.0638572799245996
DLL1,0.07973926324112832,0.06038617318206646,0.0165047113048284,0.08164206393511597,0.03641009255407176,0.06576059265733578,0.023437356049130116,0.03504885210482327,0.07845575189546182,-0.0049290533014427545,0.03326640646959053
TLN1,-0.034773996633445416,0.08768574454695019,0.04073571688445732,0.021950038878589123,0.0363227252561666,-0.02235119454918469,-0.03040008260827918,-0.023850435982823354,0.03175757403064087,0.06757079872828865,-0.05595961069038383
COL2A1,0.002450568713375044,0.019448527673397272,-0.017216871192373143,,-0.04199619014799566,-0.0029099021519182946,0.007131130757260327,,0.057225781945034034,-0.028473982695952107,
SHH,,-0.04853614024018474,-0.018792284284076886,,0.007010029253895561,0.05001181471621987,0.005295765770046586,,0.05054589053056816,-0.03017845713093617,
PON2,0.032208539901352494,0.039376448894927495,0.03148776447079241,0.03831294694576038,-4.770831893057876e-05,0.046312986588365,-0.007225171400828843,0.025556828463336765,-0.04446922364639455,0.04537812261881838,0.008845795818533942
ICAM5,-0.011139280383793774,-0.05077480576846938,-0.03360419245425621,0.0290670591302794,-0.008178922480241184,0.05988616139401201,-0.02432377007252511,0.016600501406408834,0.013211555604478639,-0.0385318319824627,0.1352483722733019
HPX,0.037018866922959,0.007074113382532189,0.12423663851210069,0.02481085526105754,0.0664753023186673,0.028813695123550136,0.06081077664873905,,0.06625597550260122,-0.009117562876304707,
SFRP2,-0.01667826709369396,,-0.027618725556781618,-0.002354992976151551,0.04770921137192555,0.006933536477626264,0.011020976351136405,0.039022900751667144,0.014805238584098867,0.04665154989933445,-0.03051798823037802
CFC1,,,0.00018882702236692363,,,,,,,-0.027965033880287184,
CD70,-0.030470781144144397,,,-0.025967607083366144,0.0310410452354091,0.023875852523334157,0.022324029339186896,,-0.02201257171035011,-0.007275084172526799,
HP,0.02622287187325392,0.018823649729097534,,,-0.005416703817103011,0.004831887795927971,-0.012040907892706369,,-0.014411789858944897,0.009561539744957166,
CXCL2,-0.041962469031649324,-0.03225594732899115,0.03947589961503888,0.05304765364166801,0.0327405357842278,-0.00031227298369705713,-0.0692574367187682,0.04445375338581159,0.07130042690975769,0.03304508306228569,-0.0020099473046112084
NPPB,-0.016183930516179473,,,,0.0029279515457134274,-0.007125877650145168,0.05611609137971907,,0.01979855469353304,,
CCK,0.07080090633367184,-0.060190831207311966,-0.06977923467279205,,-0.04221090967099797,0.0821944113397686,-0.05766460843955754,-0.04197839886935628,-0.058313730997582316,-0.056576107400620385,0.05218799520544246
SEMA6A,0.0787220562037936,0.0027309165250588067,0.055903969295661035,-0.02752626544358115,0.03189260670367861,-0.029587124026268646,0.028078788628174027,0.08330209569218655,0.02154054081650357,0.0984662278094829,-0.03049437842319035
IRAK4,-0.008632735396591954,0.0341811090680366,0.05992828775613007,-0.003431890214297716,0.00448899675683415,0.03922196568902613,-0.025298819111757853,-0.04765362385577602,0.0913634922894896,0.016677327160126085,0.15419458976392808
GSTP1,0.06970651253142529,-0.05229702698395744,0.0699576677578899,-0.02324780228824816,0.015181269178191592,0.08104020479086661,0.0023608536284752983,-0.015852842160578154,0.0176315891348094,-0.032813092657316204,-0.054331859005948654
VCAM1,-0.004761009919714368,0.0089725334893474,-0.012417951269452852,0.04618193002360248,0.07117967978576643,0.046704525758580036,-0.044327985641576494,-0.06393936595278008,0.06181988752449614,0.037733443142730826,0.03850276948785534
NXPH3,0.028636651875077013,-0.007854915616691693,0.06314536142249903,-0.01206443305455523,0.027690075005620898,-0.0293565887679256,-0.023561392230091245,-0.06200570568074358,0.10254287037300332,0.05299951770465814,0.012417383108789126
MTMR4,0.04591125315664403,0.041209100985148184,-0.0214677299500268,0.06376594286997253,0.056054439167805406,0.030661431501650977,0.06822745948891526,0.06822474711949719,0.05945219116058615,0.023529254768001467,0.06920223261093372
LAMC2,-0.01270269321221339,,-0.02177444286792397,0.002658926320761837,-0.023617286706644244,-0.02644740634271107,-0.04365478601706292,,0.017614513479096133,-0.030433984227474616,
IL10,0.011752292889251054,0.02094756937686368,,0.07356276461277071,0.08158063909810866,0.03341322048186975,-0.014294464864650256,,0.01487531748466511,0.042063623339808676,
SEMA4D,0.052829375887145764,-0.014712921483512236,0.04049602472124543,0.0347566285891547,-0.023162684425088162,-0.0017078758421282933,-0.004519247600885651,-0.013241457460454607,0.029813284993219134,0.03129736074518933,-0.0008446735443019038
TRH,-0.0540981599247379,0.019901958475256228,0.14720577979121038,,0.07375638237685443,0.04213856041992179,-0.04773297530578191,-0.009136524154901621,0.10229872599983748,0.06348470196753633,
SEMA6D,0.029812570389467732,-0.037340008630246974,0.03099127364520484,-0.039881296550973847,0.01621641913025124,0.0612314114959767,0.0419939612872318,0.08538590004501369,0.013257218470534335,0.012827478740300205,0.062108560410754084
CEL,,-0.006653377595836855,,,0.00044477493766695953,-0.03287865368886708,-0.054112347355273906,,0.01847883589006407,0.02946536269966155,
PDCD1LG2,-0.03543159765547503,0.030933062960604895,-0.015291117042062341,-0.011008939914110697,0.05341500622917377,0.07051585781721986,-0.016494529605844632,,0.06564599898133092,-0.05390266576853987,
SPINT1,0.01344962237796759,0.02603054898793791,-0.0009757428533204896,0.011469812867431229,0.04623742597107771,-0.0001373269380815089,0.011858965059726384,,0.05049391552435011,-0.046812625304378165,
CTHRC1,-0.006539983658566288,-0.0026169670518664642,0.06426034494186879,-0.020804628853237292,-0.006252504218430426,0.04576416605821927,-0.010684404832423788,,0.05601441438656383,0.03752167829893245,-0.009445259545192047
PODXL,0.024481500898714866,0.07946866956717195,0.09098871430506518,0.0432085502583901,-0.01707463671720294,0.000602836239852831,-0.01957629963472631,0.0016798332218035635,0.10464918601260648,0.060734795672042936,-0.017739695363563374
JAM3,-0.015399437559934486,-0.027344028330369845,-0.004661308789330994,0.03448894888859189,-0.014801507207442817,0.018850757678349643,0.0758683030731931,0.05855892859373076,0.02204095441260147,0.06983331418352051,-0.09316867631196096
TGFB2,0.011578369576914271,-0.016729039789568093,0.02514992885988737,0.06136978825854613,0.04097872125704868,0.025448899541988416,-0.015697437310140606,0.08420132543337223,-0.017850709091615357,0.01301532452587648,0.01901754430816009
COL18A1,0.01776041828096299,0.056671957993694365,0.07844197121290025,0.049517093764938507,-0.0042847244581957445,-0.038780260772230804,-0.08584579804166818,0.061278644534934396,0.018395339132145305,0.03855626345742924,0.029710612168257218
NODAL,-0.026100477331862503,0.022576505810217876,0.031418130080150396,,0.01750881141127432,-0.0248757021064158,0.00041565067139746046,,0.09812385785755769,-0.004631213407361672,
INHBB,-0.025228447336230572,-0.03886915929028765,0.06130019272033435,0.0040112446078159,-0.005043187333211257,0.030541131948397165,-0.03934669182999337,0.041417095304518044,0.10580565589474678,0.014283201256877105,0.04351523261195231
LCN1,-0.012702696070371085,,,,-0.0015235287090656806,-0.005473651232503536,,,0.09660933258088772,-0.021346843370111196,
ARF4,0.018375422792218894,-0.022057742035186362,0.024219666443614615,0.01526927159271733,0.015077915113352753,0.08175782734576491,0.05315804045807691,-0.02775373266424917,0.090979722639675,0.04991622930155445,-0.0602516879792964
CXCL14,0.05936630312396828,-0.012869047439241202,-0.04900986866119925,0.0015440286230244365,-0.01061448259169103,-0.088275679948928,-0.08477630471966745,-0.001598485065737807,-0.016249778629062177,0.031024035985728327,0.236221909431576
LIF,0.0009241360247498877,-0.02474808025325309,-0.01929097464773737,0.015908597063449142,0.10845062723583504,-0.08704823318164705,-0.04294857520238829,0.01336553364187102,0.0709679212364115,0.03399583446559682,
IL17B,,,,0.03177907302883991,-0.02658117945246306,-0.01606270225151066,0.017422801438060194,,0.062418592452642765,0.14508163699015275,
MMP1,-0.01751276415130216,-0.018841008547037307,,-0.045218843023788646,0.03908362459291549,0.05193996549898989,0.07344813827823478,,0.11691667852802705,0.044786330233042446,
MATN1,-0.016678269366508198,,-0.01862332899917598,-0.029595821151037267,-0.025972194467293923,0.050175565607061025,-0.010731240476379345,,-0.036051231797072064,0.02270262895558108,
ADAM28,-0.023794609789106656,0.0012409742070464613,-0.0018752396636725248,0.01616253380893917,-0.008256131982875984,0.026961869181064663,0.0004202180697206436,0.05708263863809444,0.035174489829717215,0.0008445997576687041,-0.05367826164777964
TCN2,0.008895694278961168,0.02092819745880705,0.05840770055234523,-0.04170452552875785,0.0288907212931426,0.027224313109173486,-0.029236910986086814,-0.022602271569322988,0.044594387372072795,-0.0060478966769748725,-0.008914762930481003
THPO,0.060890949011091704,,-0.026483185864710566,,,,0.07125218561759929,,0.009438510970408731,-0.032961448863740125,
CUBN,-0.04009292650738681,-0.004169980049811669,-0.03313036423838016,0.034190720738450614,0.03627218964586726,0.030582467314221533,-0.010259324503262689,0.0762298301262112,0.08925249524843155,0.07835225089590958,
TIMP3,0.005359116604861515,0.0031598999529067378,0.030992952699668813,-0.03312582289663642,-0.04714134670445213,-0.007046035775488688,-0.08881132440224344,0.014176570479247086,-0.010622608579039051,0.05578381540266858,0.04408808126199628
PIGF,0.00426101208439471,0.02418856369919998,0.038946277652691944,0.09517347272075528,-0.0027253732856377505,0.025410131315617004,-0.00418529670980297,0.05104326699953692,0.04667276528590298,-0.015327291483155913,0.13330204141176766
CRH,-0.01488272081047483,-0.019145898923358978,-0.015694033719251273,,-0.04367779752300487,0.016359276009669008,-0.11609035988353297,-0.010592634870806562,0.08029257548257623,0.015712425897905724,0.023425781414557166
BDNF,0.0308609658945439,-0.014655978104567757,-0.008944155367527965,0.06907794545422481,0.030104487858330368,-0.03270633419131743,-0.09147958693550254,0.006821151188628475,0.049007751848788236,0.023326826323229483,0.13127546548901842
CCL5,-0.006954169950574028,-0.013977124128336963,0.04057250458947532,0.0410522965031767,-0.030674360389647132,0.0074636306518311565,0.013217388992059985,-0.03140606513409382,0.10752525136205382,0.024203476500358003,
GAD1,-0.019441309169419285,-0.0453327813565447,-0.0365939738691294,0.004583844405551424,-0.03084692976550281,0.08643476495155723,0.04580847189396358,-0.027547463679407986,0.0401489546779077,-0.014070453007456185,0.14526756700944382
COL14A1,-0.03010014959258851,0.042628496447416606,0.006316442839015157,-0.033959456627065183,0.059722756543208244,-0.012995200191953769,-0.06373171170717377,,0.0675059026455952,0.08881029157736688,
