,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.026555750292375703,,,,,,,,,,0.014816606211410724,,,-0.002396212330596846,,
BMP1,0.10228568779309176,0.058086233786006095,0.06246464779078553,-0.016515941775358294,0.04500854452304232,-0.07278058601745614,-0.04851758239521313,0.03250529949237956,-0.0876118132483713,0.010101492882452134,-0.1015208596065048,-0.022829243377249737,0.024817664727769015,0.11310040715042252,0.021169984195736034,-0.08164748461582354,-0.005337095161316232,-0.03772067219572477,-0.005778447211332779,-0.05036941891140578,-0.022764065993326636,0.01965888664820572,0.08292257216481552
NDP,0.023449024306607776,0.07417478894129022,0.09082402678280439,0.035275193047344555,0.05166531421214055,0.19861307332102215,-0.0030990703931156514,-0.020884532534809274,-0.022309327136042067,-0.0470039790219197,-0.05172012752470809,0.008220382305725181,-0.017957179584453274,0.1047145470813409,-0.06653335277051507,-0.05133941663332547,0.02290557980980393,-0.02706110697524654,0.031804257493297135,0.14167058658914355,0.07238960584934545,-0.061680289360892905,0.1646492595116409
TNFSF18,-0.005057541857662722,0.03170497115814817,0.03125069803396382,0.0053607391966272585,,,0.026536813096835653,-0.007207219796753031,-0.06532021934978156,,,,-0.0361747305972002,,,,,-0.016749091197928667,,0.0007366358298757619,-0.0023983649881278075,0.005113158425095183,
IL36G,,,,,,,,,,,,0.09030752493553425,,,,,,,,,,,
RTN4,-0.08716552787647043,-0.015123135509267424,0.07196619358085596,0.03841548317819167,0.01433594446890474,0.18802018860282935,0.1245181473369766,-0.02383616347425595,-0.05807233619722583,0.03074589816314461,0.26426472645747756,0.10793584622635549,-0.02743523757320678,0.08312837413537591,0.11413453040366404,0.011700724410418088,0.002805847515636159,0.10831546840526309,0.0010600445706693685,-0.04497817806883599,0.04109073338337426,-0.02453170595084766,0.05638810328398829
HEBP1,-0.03586005702332284,-0.07058910449684293,0.014391234794950252,-0.00023808807096847737,-0.05255966311203984,0.003017668846670149,-0.027561501174256733,0.05214740917814415,-0.008062213868566091,0.008322246886757147,-0.04133450017586114,-0.026444191738898316,-0.024436167343158798,0.018102933108073354,0.015292305165191073,-0.007747796135770544,0.031420580404967785,-0.04747865369606528,-0.017973213530991832,0.037363890879312155,-0.007288175325555628,0.014861343193031307,0.057784430633781504
WNT7B,-0.010848568620683658,0.12464798456033933,-0.021817922719130158,-0.008461769967822353,0.06409131387586749,0.025216290160767044,0.02868411543284958,0.06940981017903008,-0.03145062374136447,0.005028183549569028,,-0.02696026267494864,0.03323299278373394,-0.03017331588336247,-0.03362342263248201,-0.00740083749583229,0.09305762878823226,-0.0007495234387695343,0.027148936411374437,-0.03029821738227728,0.032979844395266446,-0.039199331836173135,-0.012234315147011439
PTMA,-0.02139507082381818,-0.07668459708857443,0.17400635009349255,0.032652202210067996,-0.06197570954565162,-0.13888863299171603,-0.09347873119557107,-0.03440135271019684,-0.030116611601798026,0.06710471680844327,-0.3001812419384902,-0.0315828814547554,0.03509167606224765,-0.11636789995567855,0.05384208783820911,-0.0058256124327825095,-0.02507873345558566,0.09938490185416764,-0.03339572895741275,-0.13552806135069195,-0.04716987944575231,-0.06256818070876692,-0.018777790609942214
FASLG,-0.024589252938884722,,,,,,,,,,,,,,,,,,,,0.08632822484870045,,
CEACAM1,0.030343622240168396,,0.058635938874885836,-0.01075639869921563,-0.00912961393885484,-0.009181609835098043,,0.022960947751757492,0.06163712904303948,,,,,0.021877241138371986,-0.03015402397487887,-0.017040554243377054,6.79578000851229e-05,-0.004894517571462988,0.0024388100276156806,,-0.013457654590938586,,
PDAP1,0.0267197170257835,0.03298615646222951,0.1143858041781154,-0.03306349568179343,0.010156091681376413,-0.05189317926128489,-0.009311459848025337,0.03834841792177382,-0.02316540352202714,0.0014749751280564636,0.022036323619121185,-0.02668599449565076,0.054495757218629495,-0.11134702235766009,-0.026981410260901142,-0.08100990013989662,-0.07498578514155166,-0.03314846383555962,-0.060926459651589514,0.04934370338409222,0.03749387020934692,-0.034985232433922854,0.1313144964966825
QDPR,-0.03510517143800931,0.08088973260238094,0.09654205222383616,0.020597553566232687,0.0269454918584886,0.1777531567297243,0.10105087932397133,-0.11436740810070213,0.05625410862661202,0.033027760198100414,-0.19370717524013084,0.05833651223357563,-0.05370825047699958,0.00753126813363654,0.04983524816145193,0.05077740315912812,0.0689343100582055,0.05733371082629219,0.023169362337737295,-0.03403447035938171,0.09160513907816226,-0.03600818763365739,0.03253494599104584
POMC,-0.0007595933153708526,0.12388369720534546,0.053153827029898244,-0.019211427078198364,0.002360522269674007,0.13543686728029036,0.020672553633735883,0.025909023237073416,-0.005505529588639702,0.050783491229808735,-0.012096640439937382,0.04711489578297875,-0.04254059877323612,-0.03568082011235699,-0.07181002784627503,0.02912841493894656,0.037613007655355205,-0.028475810405675286,-0.03006025149722353,,0.00991437784853081,0.028189156574828574,0.032230253951099214
CCL18,,0.0015959878520204415,-0.08738406614258534,,,,,,,,-0.07810608034440138,,,-0.04246683985833703,-0.021379698777901517,0.028728314557273253,0.013109390202373778,,-0.037755219927760444,,,,
