,UKF243,UKF248,UKF259,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
LYZ,-0.0038173395321131863,-0.025382293148106534,0.02245107161950917,0.055994449548068155,-0.004650588310773785,-0.027995483229000227,0.007332907679768308,0.035689675348336565,-0.055594133020809997,0.05149056152405774,0.005944075886822915,-0.05003656463937592
EREG,,,,,,,,,-0.0027623416346727976,,0.04474620892871418,-0.0346498619713781
SPTAN1,0.012085596962453043,-0.04911057882706808,0.02178582860711887,-0.07540587093568231,-0.05943266897729188,-0.046592544781646775,-0.12072745025509563,0.015308243417671081,0.0012689899108514911,-0.043202488292214666,-0.01346407246383114,-0.07979459265039393
LIPC,0.03903237664267943,-0.018498601530096213,-0.02189542065496352,0.06087324085106033,0.015475380993944703,-0.05136730691933701,0.1470923627187957,0.02694947410085163,,-0.008292545953514639,0.007043087313416023,-0.055353573717962526
COL8A1,0.0040766947899252585,-0.07184265867887009,-0.013085156870275652,0.10065930200161254,0.02639543401719558,-0.052195045908106065,-0.015336510624638488,0.009779191333652635,0.04328046622144269,0.0538369729846288,0.00020058789983355634,0.12594169530120497
GSTM2,-0.07008895004346488,-0.03275101926093081,0.005824227930194705,0.08003463869952465,0.03773406288675967,-0.06189931334461811,0.04950514213729076,0.08279156662982547,0.05964869190363581,0.004091531465370018,0.026223491417138842,0.12119955449078654
IL4,,,,,,-0.025320362890723123,,,,,,
SPX,-0.01875659645239131,0.06902862828432947,-0.0022204008809952754,-0.04901305895334139,-0.027221763004339802,,,0.05585530209649958,0.026455777612519948,-0.061291754216401394,0.05713246226237264,-0.0706184138783038
MFGE8,0.0163920427249116,-0.03978699568735795,0.03685200184894188,-0.004656805676455577,0.04242005506259491,-0.13366681483471132,0.00568196767452563,0.10748831100912541,0.003875600802879378,0.08212697244070936,0.0030257407892282655,0.006147224988221535
TGFA,0.060859777112535866,0.0078080288010542575,-0.012139178257901517,0.008647201627838467,-0.0033842157498374555,0.08524652682461739,0.10558736246115437,-0.06707790229771891,0.045884358697681725,-0.032296618536635804,0.06863755895292319,0.021468685413848727
SLIT2,-0.02815729311159873,0.05462801422844132,-0.011104548607535356,-0.04643816256086756,-0.035965917859778505,0.10602764215162844,-0.0535106876279922,-0.030919723846961067,0.026336792481060953,0.012762437949671952,0.037394641599440004,0.10573910758552106
PLTP,-0.03598188941451604,-0.059196848076431705,-0.003539488227697139,0.08674066103640243,0.0019857026732290344,-0.12191106254356732,0.0381811453426354,0.06758421416514193,-0.008125128696589016,0.06358136958481041,-0.07006677352956725,0.0457898232127231
APOD,-0.08565763990896247,-0.04366117955630132,0.017978668860976637,0.053023079658695925,0.011728168962461046,-0.06211100988923351,0.03391154018784911,-0.0869518962371107,-0.031902108925701764,-0.04301967538713668,-0.061800643507472094,-0.0867231933313913
B2M,-0.002714435043328254,-0.09352128113864286,2.5449929301689464e-05,0.10553356353683133,0.10208130384289667,0.04915974763401688,-0.034666148478074595,-0.0957224072717068,-0.004195555611665537,0.011760525218493982,-0.06514400156937512,-0.08697959159450751
OMG,0.024133128300653776,-0.024298837833802867,-0.02103319226321677,-0.03701635384856914,-0.02055796808256971,0.013055580761772741,0.002615019284184589,-0.05088102552237296,-0.005424293229984917,-0.051065900599601866,0.09975186288843106,-0.09015456147202106
CXCL3,0.027770540883084484,0.0014360172042739414,0.0016043575195181345,0.06691111474651579,0.02672290484805921,-0.05162191348740148,,,-0.030668932455193726,-0.011888306079484576,-0.0035121403599740132,0.0824738132230541
CXCL10,0.023028955834923537,0.04727507926318979,-0.019426728816542244,0.08930129667540208,0.03670896155093592,-0.006589008848723245,-0.032665069719368695,-0.03687909128974487,-0.01973867443257659,-0.0031331393928508695,0.05185454455559147,-0.022342180741064716
RSPO3,,-0.0197861977019355,0.066798561047438,-0.02294837214837056,-0.022468839385026453,,,,0.01051017547254379,,0.06619261304457447,0.029007485793619392
CORT,-0.01794255318009955,-0.025166765361837058,-0.01290718530165402,-0.039717299450684466,0.05024302334327777,,,,-0.01539974289514041,,,
NCAN,-0.019161240614418207,-0.0821041783481926,0.02024159736863856,0.04714004732849066,-0.002464526378898103,-0.06222188238406498,-0.07510650450292217,0.027476448024891537,0.031538780935872465,0.03111294327696404,0.04247701788376452,-0.07426035982325417
PRG4,-0.030797445713475424,-0.021905678821607148,-0.013964701457474044,-0.019879525052170968,0.09088996551258968,,,,-0.02272326301435051,,0.021574155350420707,0.13858471436633363
ZG16B,,-0.02019878602557136,-0.01620774392077105,-0.021463141918494303,,,,0.08304325092986335,,,0.04126912249833301,-0.034674887361569665
TGM2,-0.03395575503493957,-0.015915804073574534,0.045159149230994754,0.019379532390751575,-0.02418795316001847,-0.009150436019412414,0.04357182612780653,0.01059534051957991,0.004633202047369586,0.011179140698029798,0.017917657318986056,-0.001707237030013516
VEGFC,-0.043705682545608845,-0.02781361723298381,-0.02488883718199199,0.030983898258671892,0.011844798865580005,-0.055660832194991225,0.02146376599707987,-0.03290142890461539,0.03438080444030406,-0.01366756331034309,-0.018953966904459323,0.09033327592583433
WNT6,0.0024753377125669475,-0.023502084613345863,0.03940951154682455,-0.01954890977764498,0.03550821572491832,-0.06226498278230334,,-0.024139250480270925,-0.028621110481133638,,0.02909205389275555,-0.03582956186139275
NRG4,0.03037731075962266,0.08759290088460416,0.050078445445373106,-0.0247612095749891,0.01480455515482946,,0.16164813701884534,,,0.04960373238940294,0.0029484710103032208,-0.011090115223740756
PMCH,,-0.015462537427398683,-0.023549171113516225,,,,,,-0.021606663159103142,,0.039928318763248705,-0.012855645539397763
COL9A1,-0.06435385780427784,-0.023389795931905478,-0.017750747841420868,0.03192450753452893,0.01535306961602823,-0.001836824273503297,0.10391111120620598,0.019284373600386557,0.03689614705621798,-0.01597595229905988,0.11136388085219215,0.1301542240977192
GDF11,-0.003382522030866882,-0.021347011129871824,0.028550395339270052,0.03173264904790119,0.008891675899463698,-0.013118784671250099,-0.0013720330359562954,0.043983683821352086,0.06300716620320902,0.04688568598013929,0.036260258911819665,0.0018839363828851636
RAET1E,,,,,,,,,,,0.0007359758031002615,
IL24,,,,,,,,,-0.014481545976832972,,,0.045279795672230144
SORBS1,0.022389000679880255,0.020427533044048166,0.03629088582674661,-0.00660954015038619,0.010879782566557757,0.025583363175983777,-0.028258638862422893,0.039842094769119096,-0.008885523762385005,-0.015726517561603648,0.004468706368372753,0.007847661859765556
DLL1,-0.014055627537975044,-0.0032025393710974973,0.034488362274456355,0.0007568774664891736,0.011744989108449804,-0.05634335638001318,0.04308641592572054,0.09103330932596367,-0.00910452784506504,0.0751874239953608,0.0067715009200018895,0.045494705162852256
TLN1,0.10305348948825414,-0.04593197264087447,-0.04611142949826552,0.059415491997387486,0.08027931610187108,0.06709685398268506,-0.12349177348147279,0.00968531856756058,0.04395240163960157,0.02214378706132587,-0.03211790908120923,0.06648021765107585
COL2A1,-0.01374477980774969,-0.01611861606427097,,0.08625100030585256,-0.006115117420813257,,,,-0.015626037831647628,,0.025550291218067105,0.05945061732909924
SHH,,,-0.014511617623709923,-0.014424588976122985,-0.02083307340227958,0.10274603753922368,,,0.08604254441575787,0.02001857847760536,0.07331599196807548,0.14992440457905623
PON2,-0.004819221265316648,-0.110544291881385,-0.06082286971920145,0.07208378661896182,0.021526450081506412,-0.024268275942902595,-0.0799506335855399,-0.005510837557970087,0.03597072409545504,0.025680556617076154,0.1048059529727643,0.11183065909482755
ICAM5,-0.07589037943656027,-0.03925867478571142,0.0027405444170004187,-0.035855852109086817,-0.02378551018054527,,,,-0.028366872897970866,,0.011751390807662026,-0.020775684160570247
HPX,-8.068318505225729e-05,0.03535821055240561,0.024852401286895604,0.04537375178272425,0.04434214414927524,-0.10180095352314085,0.012495848171957981,-0.02412180058767641,-0.054177796037846046,0.05462207958170837,-0.002782135983140893,0.08864854221777906
SFRP2,0.06518006780579533,-0.01936567035471397,-0.01652715985143084,-0.014644253742715775,-0.00754181348941149,0.06731697037345864,,0.005493695892813524,-0.008171284932141027,0.047079827732527224,0.003411101079892035,0.0328139518149223
CFC1,,,,,,,,,,,,-0.04767723854626411
CD70,,0.005065638109190805,-0.02809146930904602,,,,-0.03650941009538927,,0.0177108497559577,,-0.04149025188143755,0.020584312248200662
HP,0.02572646959552312,-0.004280037856487573,0.014788882341275907,-1.578349642810769e-05,0.0030166358582100275,-0.06067121990706657,-0.06328946147128724,-0.02467220338182559,0.018131913750271494,-0.016013493361033394,-0.008046707380328616,0.0702841644322086
CXCL2,0.021101346187861993,-0.01602224263870801,0.00543362718595425,-0.012747489446755947,0.018607031639541,0.010638263736420853,0.07273441967713812,,0.019519448097661648,0.04252755673510022,0.004319178290193159,0.04115586384586948
NPPB,,6.479170393694023e-05,-0.009399149030261985,,-0.001034707105126525,,,,0.0008318683469898391,,-0.02758587700204443,
CCK,-0.06504470813011247,0.013997109041525947,0.0398108745798408,-0.08701387718322816,-0.049912658909773915,,,-0.00857274550305143,-0.017484831689042774,0.009770087566646405,0.0008444785586895505,-0.15240178623780878
SEMA6A,0.05680070429748608,-0.012141910233190629,-0.00980168102588278,0.043471767744126706,0.04226603009146106,0.031092296042463777,-0.09818426335174475,-0.034572658872438614,-0.011135699019691648,-0.07853383444937968,0.019496387505043237,0.09424426539171558
IRAK4,0.07208311877366762,-0.014469937198373048,0.04681548058141858,0.03563928495881304,0.05367145955291102,-0.019444485774118964,-0.045536049708475544,0.009792379233367421,-0.016140803683135786,-0.018637991643102567,0.05950911810897079,0.09635577452347725
GSTP1,-0.10825662482024088,-0.03847170616795522,-0.01009075984344491,0.09634545500812076,0.08018619044618064,0.07401417122513465,-0.009109792628921424,-0.020596907319377133,0.004694144950986998,0.00812886827607271,0.029336189616138875,0.10094389592224387
VCAM1,0.043649035624047226,-0.06376735391027252,0.02834173216787131,0.09443829870887026,0.02111282178978795,0.034158795397584915,-0.013938048099002275,0.02146709701739626,-0.019187019423809112,0.09895545100856852,0.05786814561023959,0.02495763616400084
NXPH3,0.07625358778298558,-0.058010342103451386,0.05572558237371995,0.04430184080697483,0.08780573793176293,-0.005279184377405271,0.039932661142900124,0.04778449306202923,-0.03565286019452811,0.027056489401622273,0.026831510896599232,0.023253976905004147
MTMR4,0.08285189946780729,-0.07539433939061346,0.02277755953370544,0.07185249069702923,0.00030377814099401815,-0.05915130446911779,-0.03551677929996362,0.04820451223791549,0.03043056439029983,0.04314622959966289,0.09151799264645029,0.056034139776610405
LAMC2,0.011891039526092795,-0.014749504129106925,0.04982234848571711,,,,0.09613640147677427,,-0.01901833331140867,0.03436395959866635,-0.020133632423728214,0.041108600805652526
IL10,-0.0598488604005664,0.016285828440480935,0.029050588313862057,0.11909608310136338,0.09263611198861146,0.0922300387138692,-0.08931832227350604,-0.04367765354283559,-0.007552455963046921,-0.013222044690454475,0.06862406269580139,0.011379003093302257
SEMA4D,0.026332174817336945,-0.0019706248572269294,0.031139987581287647,-0.04301067858196364,0.011406661708626628,-0.05328000285489555,-0.010297978076422559,-0.04722949522890969,0.03741980909647937,-0.025285426826370732,0.045708035758879106,0.024187198969227396
TRH,0.009665920356673503,-0.06048028664593967,-0.016518014512419025,0.05902213703497304,0.09972520855980661,-0.047164988834064725,,,-0.013316624279671173,0.02922137997480467,-0.030898032191865075,-0.011135735800825691
SEMA6D,0.03790931209918294,0.06531505609020834,0.04083316582439768,0.05523654938981842,0.07307433989369842,0.10709848838828454,0.005015748407115582,-0.01676079269236767,-0.004197787715632385,-0.01637755119192637,0.08668674328298182,0.11265916444602457
CEL,,,,,,-0.043439500067229714,-0.046520635023438714,-0.013992728633062326,-0.02364304410733202,0.08698771934707691,0.03160820557957172,0.0005858659412729591
PDCD1LG2,0.05695996681005472,-0.006099839064194281,0.014848667311734927,0.045647328791624475,-0.015501316251779435,0.055073185270386,-0.05710523030781898,0.15628026556059219,0.00569654289761353,0.046805849971210914,0.038188101295774615,0.07295441411657873
SPINT1,0.02183474395995068,-0.03731367966844801,0.03154020145582051,-0.00195489683889646,-0.016464733241073365,-0.013137083412534034,-0.05470719374404876,-0.06176320724685676,-0.002201664690691565,0.010186455901476278,0.08218298229815486,0.03712654250402805
CTHRC1,-0.04669401416635738,-0.08500074269759467,-0.0006137214704147241,0.043942168281582615,0.03256766074269702,-0.012820106430308243,-0.00919126023964142,0.04865267415478131,0.0350223983220489,0.14423521982093246,-0.0365875558679839,-0.01597369287064344
PODXL,0.04977690103795779,-0.11752742597915923,-0.03740805925405873,0.10278726337122478,0.03382907147113773,0.03145799306860424,-0.042389273787782726,0.016837192388671714,-0.0026989618692832592,0.048795987432876026,-0.05863941187196935,0.0690484807599034
JAM3,0.03787777786134953,-0.021912561623009162,0.0442293848431937,0.0502384595087463,0.04078676601285215,0.10729505915570987,0.06525444727672135,-0.041510261756887906,-0.026307130382410792,-0.027322839413484474,-0.06692552547229481,0.05554443032896299
TGFB2,0.004920883493143752,-0.048681225529366906,-0.0031633004431446416,0.09828038603075118,-0.012716769683869061,0.03541570095873774,-0.06932991993455283,0.08891730792146038,0.01562896568938659,0.04243261720313193,0.033599151455194,0.0674825674229137
COL18A1,-0.0100597926151238,-0.08810685060574604,0.007138051965919201,0.01826398510257874,0.0899535137958425,0.0548985791388598,0.014539205417709493,0.06732999458161226,-0.025211608776796086,0.061184405726026854,-0.08317597964627418,-0.04202227078885405
NODAL,,0.018759434124788737,0.050976377070584146,0.04250726854806684,0.0005500574020400273,0.03544155719463934,-0.022977635532273787,0.11003573989090279,0.11814566477728057,-0.03476855261553182,-0.002124215631789761,-0.09591566932267659
INHBB,0.046052067134341367,0.01758553554127205,0.004825605747962045,0.03684666345088026,0.027880190676584694,0.0016319064484119062,0.16662940388088593,0.04800141774788285,0.002112467291657998,0.07269050351817434,0.10416667733291272,0.06603441018281878
LCN1,,-0.014749507447805408,,0.03083442300153848,,,,,-0.016893067347217235,,-0.03124577189737069,0.04979708635530219
ARF4,0.061702346727478485,-0.016540968152173943,-0.005459301069872853,0.02135571381188432,0.0518462833905352,0.04168674049076418,-0.015696683277524454,0.05029833340999771,0.038625091237361776,0.00760170091606371,0.018417134414769016,0.03276534637413501
CXCL14,0.029179212960631314,-0.005740576515736948,5.837017302580922e-05,-0.025841895158103822,0.05625880041185165,-0.0007138228383483857,-0.06343086754029985,0.06756143697683076,0.012605399669002926,0.046555541553357345,0.06643582446399507,0.014381292222096614
LIF,0.0352444353826378,0.03108202068005296,-0.011196700273787297,0.05730643279243131,0.05909560088507521,0.06967682580633068,-0.07453648645995731,0.10610561263481393,-0.06329313418139879,0.040428374561275585,0.031520989243374466,0.13907091358012696
IL17B,0.03251604588363386,,,-0.026593291016734178,,-0.06475407832664797,-0.04897079972246781,,0.05218101439622931,,0.0038825448568606926,0.03417225809773612
