,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.009260649239029615,0.0034975175887204607,-0.014589565767581854,0.08715773696116619,-0.012959893447330109,0.04972824437884153,-0.019602361527520915,-0.1336560257705397,0.09534737184446157,0.09197319510335411,-0.04491087465338623,0.026175404318018337,0.09130298693880803,-0.004347588524889981,0.0005193541413999902,0.015914059214794253,0.05365326604632186,-0.055208455786025075
POMC,0.035729953173775565,,-0.0006598946248903656,0.04700074159667813,-0.04692363608864508,-0.018986070838099164,-0.016638027032781447,-0.051458009069052915,0.1396837394227283,0.11698643130790011,0.013478023243182318,-0.002056257860877883,-0.013676227187134932,0.039138611889525096,-0.02540160850407707,0.05626939851837527,0.043113399294178935,0.11067447666752593
CCL18,-0.023389570252480812,,,,,,,-0.006145815712679336,,,-0.021379704036086286,0.04343947691837799,0.00978748310473638,,0.021653310394839892,,,
CCL17,,,-0.008984128611830594,,,,-0.017883723927799054,,0.004257422655160135,,,-0.021720898833290456,-0.037065936746185836,-0.0228258369562771,,-0.014130076155980813,,
VEGFD,0.005648235133108509,,-0.024462560227368816,0.028267463850310794,,-0.021516050675453348,-0.019053595218888872,0.0020765552147204627,-0.017702364657116873,-0.005358811942212187,,,-0.02567670576871039,-0.024074212809844675,,,,
TNFSF13,-0.017650525884295623,,-0.015145470418770112,,-0.020101142977326094,,,,,,,0.04530121246512365,0.04351374310194012,0.058579929874176526,-0.017436793682940793,0.10081235268805387,0.07432578874046433,
WNT5A,0.03488724765480545,-0.005373992337529361,-0.02432394637079659,-0.056340219710724344,0.05851939558676865,-0.05340809426413163,0.04567424375259545,0.07181636633672349,-0.028957703353104214,-0.006421165561956143,-0.01929009738129351,0.0205846058239455,-0.003048864108006778,0.018477770135022383,0.0581353701386928,0.015459927281010127,-0.030890129180251524,-0.059226447641952604
CXCL8,-0.010528425270493818,-0.009107744887842566,0.02757010446847443,-0.033990996033642765,0.04902986239967122,-0.04278220026097376,0.014804032257393435,0.011057783615489244,-0.003171488106125734,0.06276527731853186,-0.037642335045258726,0.014089854658417675,-0.14771248128057918,0.17910589165888166,0.014769704689930158,-0.01682351255887695,-0.06790172723374202,-0.00017425289059363992
GRN,0.011005213964561698,-0.054219368411748396,-0.039478539977992375,0.0059271503859639,0.09071273429362181,-0.08212670481656209,0.03579809711960852,-0.08234550360813138,0.026272348160765208,-0.06195927395025142,-0.0060313692109428265,-0.0006276747967872154,0.042918536236435434,0.041396027058856616,0.006285486124764753,-0.052119702919950266,0.06404382110800877,-0.07080440531983774
MIA,-0.012691769161700187,0.08391381021590226,0.05916623791429911,-0.03950452469829515,0.0445004876483483,-0.024859510681336943,-0.011305680066482231,,-0.024244199654104476,-0.007646004482643691,0.041470184396085595,0.08018691357864359,0.05650491907671107,-0.0403925415026963,0.022543748306557216,0.008620811067362654,-0.016252001732142553,
COL4A4,-0.02809068383844419,-0.03878682698895981,-0.0024102689607933907,-0.015043699436041306,-0.019125349466069856,-0.012656164758758729,-0.018671161079281965,,-0.023517773102430122,-0.007939585767775936,-0.027030626060082438,0.027319544269884106,0.10575435590099509,-0.03516135670402323,-0.03129409028859915,-0.041495591693378214,-0.01695129085682998,
TAC1,0.003328721214507476,-0.020092604363486342,0.04107377130488394,0.060674567147117504,-0.07365604183211598,0.09527840373678015,0.05208552524587672,0.13294529093270407,0.1451639254040301,,,,,,-0.02679005527848671,-0.018575421913655632,0.08003336297596193,-0.06534292838414407
RARRES2,0.02388409765638247,-0.020303541753336013,0.002142552121850442,-0.04686529158942503,0.05141729853756955,-0.07668871504877474,-0.011666431044463967,-0.0025386677842629242,-0.08842648738624719,-0.005671241230130504,0.02035110806043646,-0.014648593555920467,-0.041052519828548066,0.014395438053996373,-0.020721014029559243,0.0475952912028427,-0.054179056718491825,0.011053072372929662
FGF7,,0.0028350560098475397,0.09591500970337173,0.09241576342778841,-0.025032111625820887,0.04922380092998023,0.06012650543926106,0.011174363594824498,0.0006531503213785434,0.07820668260096057,-0.0011496957625646257,0.022108852775308857,0.015361198121805834,-0.020697108533665076,-0.04515653003615949,0.06188687157039925,0.14312403832644696,0.02188366404229625
EFNA2,,,,,,,,,,,,,0.010404747743982371,,,,,
HBEGF,0.041904955039724356,-0.015091747320622401,0.040027334848075295,-0.06204752414285422,0.11069658375752539,-0.0801833045391663,0.042465680726382384,-0.048866624182106216,-0.038310224737865516,0.0028910707814674224,-0.0063807149928041896,0.007899614305802462,0.013318697454649685,-0.03672589104124522,0.03625656248710486,-0.005254486073207333,0.0015135579575765465,-0.12934475013220184
CSF3,,0.01293941040193365,-0.02617086964477253,-0.003628006889557142,,-0.013389978713844808,,,,,,-0.005460036455076198,-0.050640063687728595,,-0.004842732067635936,-0.014876790370719034,-0.04401666355091151,
PI3,-0.024606814050921695,0.02254317713195699,-0.025156943652472088,-0.023741866757148847,,-0.015077292760379073,,,,,,-0.041673195719432225,-0.1054829907661621,-0.019394271304259393,0.05405500379338408,-0.03232232314648888,-0.03928694988444009,
PCSK1N,-0.0015376975955402165,0.02895130943950107,0.015415211831491023,-0.0303863850137685,-0.09505693875565918,0.078025617574422,0.0002683509539333939,0.1305923669344504,0.13509710330705205,0.06178290688716763,0.016211841317502196,0.026439959680770786,0.05309187506009504,0.004595513342308054,0.028563805170107183,0.0180139375337134,0.058646114893389036,0.09071207494222486
NTS,,,,0.06541401742295706,0.08594757673685718,-0.01645789453812935,-0.021329631149647022,0.035212749585741505,,,,-0.01456333940878087,-0.015898257354117432,,0.0029403032880921053,-0.022030497921787656,,
SFRP1,-0.02269454485298525,,-0.019158360603014853,0.06816061196046862,0.07775994111838981,-0.03936730079966651,-0.009327732296940503,-0.071541835425462,0.023047998668318883,-0.06830125063304188,0.049323105017154346,0.08662697832792589,0.00800390954217953,-0.03881635779641523,0.006206323132869456,-0.02151856496307134,0.02195834529261775,0.0311324947380361
CXCL13,,-0.01971360745243011,,-0.030570102424168383,,,,,,,,0.07180431343490368,-0.028417107176951232,,-0.013975546966196543,,-0.035703493315945696,
MICA,0.07464716952610898,0.015504854228837123,-0.027160439500880238,0.017507453281900374,0.04419575993713601,-0.024959515917749725,-0.03213668353689802,-0.029296539648214145,-0.02255023982814529,-0.010833090050643592,0.0514196919328707,0.06580762603807355,-0.011965367267221451,0.0018142936209663122,0.01003700009736614,-0.012082209685129373,0.049903639992076816,-0.06233859795782422
TG,-0.0072262322177422,,-0.020674906431022908,-0.002971114332634612,0.016471748988864804,-0.016160506333324907,-0.018017175074670207,,-0.024811683372251123,-0.05895498588596962,-0.034811156699719216,0.0006537235650405636,0.07133951505844544,,-0.018321448924705,-0.013752209316732603,0.06712127628192964,
ADA,0.031900947802281136,0.08124770510441948,0.03732498125671401,0.026682296451571347,0.05118762390626019,-0.058208908239639846,-0.058341101300712794,-0.08456079158117219,0.02987943439612219,-0.05305157138717856,0.09263220478330465,0.015279178933030518,0.07364492984557497,-0.01081311517717433,-0.007155966335325705,0.046143125750695915,0.013723528084298706,0.0774445612412694
LAMC3,0.04983150784014071,-0.04059969328844732,-0.03676419541728821,0.02913671336413916,0.009644987167545601,-0.02859039578250794,-0.031866388050495936,0.011718970614687055,0.020635405794795444,0.0185377290921273,-0.033905825417954144,-0.006223027854544338,0.0639467153389664,0.03884046159746701,-0.077113257394614,-0.04166232649241152,-0.0030549462949629905,0.029324516036465294
CCL7,-0.014877742579202281,,-0.014947924316725661,-0.022129306352013003,,,,,,,,0.04692499857251239,,,,-0.015589434231446748,-0.03253186450545064,
NGF,0.031401029189314686,,0.02804524850717592,-0.010139492779171892,-0.010962572602433017,,,0.03481207192873333,,-0.010578485151626061,-0.009454329449851591,0.09238897895425051,0.09398333571735874,,-0.03821790614786607,-0.04667429623086123,-0.04988438957794669,
TNFSF15,,,0.00045928431480683166,0.10174660692721256,0.01537084522449503,,,,,0.09483740555984878,0.03238805640001302,0.02305322851355896,,,-0.013823928086592139,-0.04118998428740712,-0.04871526104124565,
HMGB1,0.008845515367184448,-0.009832795844768517,0.03661046726898499,-0.010688811718287098,0.062112835019567256,-0.06469173388298172,-0.08483885573181772,-0.021107926010629465,-0.03305188521333637,0.06703326170958478,-0.006081893954481371,-0.06708425229094697,0.03855191786230816,0.01143790926275224,-0.004908964195078879,0.023699045318558022,0.005478131534646009,0.005984031796634591
ITGB3BP,-0.01585544106641396,0.06025411191965341,0.004277522010328747,0.003983907799510345,0.054024399488312634,-0.015994129726679504,0.0326898058554622,0.061490037685699134,-0.05644858787209577,-0.021734169980232445,-0.005183993947188383,-0.005754512750774905,-0.03616566299681448,0.038476455983917336,0.006173434603436169,0.0033727385672978013,-0.010407806145770932,-0.04718023306263409
AANAT,0.010175043149093507,,-0.015145472035217341,-0.02703945793809155,,-0.012078123158428341,-0.01620295083734979,-0.01850710728937342,-0.006663738751670721,,0.04012771402061891,0.06395830284477753,0.01870789363580099,0.006767738522577641,,-0.016494271530234958,-0.026876520551121892,
RELN,-0.01778079435491724,-0.030574265085300305,-0.004018661351174762,0.09848913918999022,-0.047755541178557494,0.045950845122969826,0.012544368219859226,0.022844556830256976,0.004660048166771848,-0.03888052005081052,,,,-0.020053781422036975,-0.01669780699733494,,0.05276332410198472,0.08327012809957642
IL15,-0.015100585495968764,,0.022368734192356098,-0.035180797277677235,-0.022219177766428892,-0.031504666981728636,0.021412753727725338,0.010073852752750863,-0.020549321484917626,-0.01368452382941894,-0.03764243342684226,0.06255536886480403,0.008060040354590093,-0.03516135224815161,-0.022742817317998064,-0.00830899552937342,-0.014815865198760596,
UTS2,,,,,,-0.03984143192953068,,,,,,0.11680694769316062,,,,,,
BSG,-0.03658066220993264,-0.0013465477641610665,0.04851178206605772,-0.05821036215767717,0.02973391537835872,0.05212673790893572,0.021617792509304377,0.14042914757304809,-0.05370258873184066,0.028561511784418098,0.009895178465772658,0.078928059717015,-0.08524894521398807,0.03625389873438925,0.0089137664998646,0.047901495817460685,-0.03607124036693424,-0.031960966146917666
ADAMTS3,0.04988891478122169,,0.017049265581269613,-0.015456285599154419,-0.035788667653361785,-0.06579210930685307,0.10052357206356477,0.1739855135135263,0.016396719652245244,,0.1557190661027033,0.07315943904470279,0.06618438487483666,0.01521961718787085,-0.04443596094942099,0.05138457754721049,-0.03436230843781157,
CD34,-0.008327467111341373,0.07119882846234354,-0.03077089806745337,0.02214337520367259,-0.009937952607638445,-0.03686283947668343,0.015157598900786317,1.4687575602897328e-05,0.027026869739379147,0.036877925684682726,-0.03240494360272229,-0.010530612029850677,0.03365911908168487,0.06974095287704815,-0.02541313239212857,-0.010927604375271916,-0.00986461212413488,-0.05560113081596123
CCL23,,,,,,-0.013742986878433507,,,,,,,,,,,,
PLAT,0.03586063474516777,-0.031368028409761425,-0.038475954843857456,-0.01685660449200047,0.03226573531985555,-0.050467009389456766,0.0027769608870319646,0.016517913812555324,-0.0410998885991572,-0.0027051263182578775,0.013129018208734284,0.012735526167820348,0.07715288116198814,0.06347537796856838,0.06998984211900454,-0.04328020023299624,0.03765606416122487,0.06279464249024533
NTF3,,,,,,,,,,,,0.08861871205653232,0.06660364022864491,,-0.01679725299168065,,,
LTA,,,-0.01915835970675663,,,,0.05569228036432976,,-0.020549324021535458,,,,,,,-0.0031097838102413507,,
CKLF,0.027050787012682043,0.022212065638275203,0.004422090406775176,-0.01124058302496025,0.0827466035426195,-0.06927512457419917,-0.0027277224250837327,-0.004853337646942003,-0.011716091953751834,0.12148376269528488,-0.0663950599826604,0.008331389810406235,0.07438642666025816,0.002549859972186711,0.01616539055811313,0.06265155675252816,0.049620539617848534,0.1106261453530916
CD24,-0.017587676290622165,0.04320152801320519,0.05551632903179019,0.006454999904603218,0.08467048286947573,0.004249262625283876,-0.030370836900944394,0.046852788552467835,0.054315048446213605,-0.09942698320460287,-0.07100235316159005,0.036612718874587974,0.09794777504602681,-0.0697898818238239,-0.07039678592040771,-0.04786012638850834,0.003494592617330926,-0.059683700850181216
HSP90AA1,-0.01360208819883058,-0.03642497713171778,0.020546375171139792,0.04741477089210285,-0.04092205478916731,0.08184254413330337,-0.012609424543410347,0.1241289644841741,0.07943772407981571,0.02511182192269542,0.02511638170297564,-0.07746041510515485,-0.09014859795875711,-0.006178031538682807,-0.029078797100235892,-0.02097374976298786,0.052694232585844644,0.052603256863470844
BMP4,0.061474626841763524,-0.050160312841034047,0.07200468532138761,0.029682599239096802,0.06992291824787243,0.012171612850035738,0.010328065531642089,0.13231647279628078,0.02163347648694507,0.049379606670615014,0.13893462522710567,0.028690558459847273,0.03283578838306778,0.037098965308226914,-0.04790318678046738,-0.03412548107780812,0.031537135920281754,
SCGB3A1,-0.0148777410914479,0.0059148647071228895,,0.04093727975883849,-0.0026556491566206864,,,-0.03257768800625108,0.03266266823308315,-0.049058637326770335,,0.04358199416550188,-0.03699665600277298,,0.0767126977248246,-0.020280972534075913,-0.033014693665898716,
IGFBP4,0.03946964761858225,-0.013514884381919766,-0.01897804792059071,0.0470911391015237,0.04289173406146326,-0.02892850908442339,-0.016417401365911258,-0.07191107714211668,-0.04186055819604681,0.006621900962604483,0.07286516408244213,-0.027654023405501237,-0.007545217483793301,0.015676298706910362,-0.06442675410268667,-0.03024046192413589,-0.013986961485706271,-0.06491944786838832
RSPO4,,,0.011289630187818669,-0.037164791861550785,,,0.011994971394712988,,-0.0032233472627056455,0.04644034896410325,,,,,-0.01933357354261096,-0.01502888736998262,-0.03389022781172035,
LEFTY2,0.0708765649562264,-0.03610876798124188,-0.029511921457510915,0.04479555546027411,0.12322212775644098,-0.048518107033247666,0.004020151723902843,-0.01968533217281173,-0.025367911017248983,,0.04759883432929322,0.0040873427901971515,-0.028060204443818775,0.042382685779191624,-0.026292382729007566,-0.051079551784925126,0.0641623253956473,
PF4,-0.015433268155600107,,-0.013041769474674229,,,,,,,,,,0.04954969462552613,,,-0.02219879859635069,-0.026548133112919658,
ANGPTL2,0.04051502384771797,-0.016352452755634624,0.026785439373157017,0.019558727780771567,0.09130972776160791,-0.0360685901870348,0.032157450426692706,-0.047555111088233064,-0.12174531835315341,0.015386584632776644,0.018190337530193217,0.07242237296890122,0.04970531417784727,-0.020480929745877067,-0.02805986289409214,0.01556871807442103,0.06584471710578164,0.055635508200582356
LRIG2,0.04427963558243379,-0.07686530970874204,-0.0538169528117532,-0.022506568157221695,0.0038226556112954616,-0.04589591956951213,-0.049372699720485184,0.024249118100529255,-0.030199635684387372,-0.06496331939621328,0.01566259306115604,0.037225598853428944,0.07632015476863657,0.07408993023516065,-0.0029226900488163077,-0.03706054934825728,0.04061218135610268,-0.032947378832955655
ICOSLG,0.08063242518703445,-0.010927389039009295,-0.022237349303963677,0.0022693422818658277,0.08730246678079838,-0.04262415285196358,-0.03717244898097633,-0.046633524968083324,0.04010829664535479,0.04956560153456804,0.009071417886071978,0.0464232748728661,0.06552175431771552,-0.021554432819234488,0.0590535302705033,-0.033262976914039656,0.06013239491788625,-0.022218922246906497
WIF1,-0.01524322847638537,0.005041558233288939,,0.05653271386271542,-0.053443337190756494,0.05306955028606449,-0.014005706348325516,0.09214416867089391,0.09639054438262962,,,,,,-0.017972429294641497,,-0.007299212084010852,0.04440778914713461
NPPC,-0.04615473789296456,0.06673885301083934,0.0963090221509139,0.0011915246226192808,0.019950735968514675,-0.02011235264982812,0.023057759988397326,0.08536747388758316,-0.04788219298983933,-0.02312661344217158,-0.026663441725599882,0.06493686678196639,-0.0038623453907137757,-0.00831051864047216,0.0963679487473039,,0.04932633508226364,-0.08950090927799022
LYZ,0.032820746488327446,0.02493741048092906,-0.04299924920331893,-0.002261065718036461,-0.034209108048761545,-0.05469088930160457,-0.03288564975679439,-0.0727208930996208,0.005451641142599917,0.05234076998509547,-0.022499150814278668,0.05167168092164485,0.06095957429788415,0.022555706940098612,0.023486824752346216,0.00627952394121228,0.016664885390046753,-0.03954225699740041
EREG,,-0.03659526316870891,,-0.0013767827178215726,,,,-0.020250453996581024,,,,-0.0147845281131319,-0.018556392546536366,,-0.02408029181273451,0.05919009275776486,-0.030564765640511905,
SPTAN1,-0.007801519329170012,0.01650351600209435,0.021344420282620034,-0.00727311601749798,-0.006440065278690531,0.04662923040429019,-0.015682276225055913,0.13816003794914505,0.06672628101638041,-0.05235800950383029,0.11714485473062454,0.06672413321687957,0.0574758022758954,-0.003965302723474648,-0.028900929658090147,0.015733882135263135,0.09289551285977048,0.06953196493344639
PTH2,,,,,,,,,,,,,,,-0.03074682275697919,,,
LIPC,-0.01889437677661044,,-0.01094021525940826,0.004117664960427908,-0.03445624742130133,-0.003924120324549943,-0.01731423482848119,-0.036268194019777815,-0.009950556450061522,0.08064291981379498,0.01281240399049573,,,-0.032879221665221225,,0.03427033530957272,0.05143129082032776,
COL8A1,0.05367380506648403,-0.003338601494633087,-0.022973933598807793,-0.0008063983675540752,0.07436848330470193,-0.0027759847898911447,-0.014624711125936884,-0.02462773209750207,-0.05953353257808001,-0.02533812386041708,0.0036877450788438695,-0.015933027482062045,0.012707848608278822,0.04683676191817131,-0.011255453046266198,-0.04388925939165209,-0.06668350906534319,
GSTM2,-0.015193946072347132,-0.008882094192918721,0.007362035223216736,-0.03355977547653123,-0.01878930667182308,0.01762765944909627,-0.036446745017467044,-0.03220859656892394,-0.03617473713075187,-0.03399109804832793,0.0292576704470111,-0.03664173886303365,0.0568072103239917,-0.04732935457085887,0.0017632727527837086,-0.014114003795233117,-0.018092813220430277,
SPX,-0.030558669336383855,,0.002126112524181036,0.0476753903440445,7.709158938655659e-05,-0.022224719455143715,-0.036641603342257155,0.003808948763118078,0.10839054034504342,,0.05999642180704195,-0.005681307861625768,-0.013014530854176138,-0.06972950827518452,-0.030951141505104682,0.013911831882237262,0.002034816865859419,0.050381732031711875
MFGE8,-0.002300605668966978,-0.015445624670203401,-0.02923469038012741,0.021500975368245016,0.07432103900570608,-0.003842198419220724,0.05974263739433758,0.03401070047596822,0.00024388062968806726,-0.0656752698245394,0.011001776514269864,-0.003479663281249157,0.024035660679924235,0.02401718720543215,-0.023113000515779566,-0.03282107523659618,0.0005352220829710321,-0.011612611504678457
TGFA,0.018436384870823462,0.029499477816602677,-0.029417524343091514,-0.02585829705888994,0.04754981329685934,-0.05315900270067589,-0.04124411209166001,-0.040069805386886266,-0.01670310110351282,0.07188598851065583,0.059622380824623726,0.06191148257858534,0.023909435377670204,-0.01520772885488008,-0.00549523107100308,-0.0031052874902104434,-0.02838540473180117,-0.004955932529167993
SLIT2,-0.0022707885588273743,-0.021569642547711685,-0.03759551599905668,0.0161795731319239,-0.007947219902051548,0.030539759138033473,0.035677577770111685,0.1308619586816283,0.07230255078521626,-0.03735490712593574,-0.03015399454810067,0.09730625326733751,0.02284722277452014,0.01029234613257963,0.006443849584484935,-0.003888917903043063,-0.09844906112374847,0.014573587430973985
PLTP,-0.05213064247642738,-0.023100363210731237,-0.015288604635563011,0.0491139229860195,0.023611834957515995,-0.06473196174324325,0.026415663691648113,-0.10937611207956599,-0.018962116153791606,0.04852353507929701,0.04298192857365873,-0.04973916682518952,0.004757534883604629,0.040233202089463134,0.002210622150388673,0.004353805755700427,0.015833150871190128,0.14376257756289296
APOD,-0.03105296928524984,-0.019086714854505804,0.0028279396490824556,-0.011435702638212952,-0.04571486586088079,-0.043740589191877934,-0.052409982886988206,-0.09734325546368204,0.05281744287684684,0.10111520336632286,0.01403426868140914,0.09210291335971159,0.09220316397562422,-0.04623974480321393,-0.045274103844934174,-0.05663800235000638,-0.015828943195105142,-0.0026085496047065808
B2M,0.02853271090573054,0.003705366135414035,-0.06315221895824637,-0.01471578428415411,0.032368580304544294,-0.10615426628565645,-0.013495114341904991,-0.09997413824330613,-0.08376019871037464,0.005983553222445713,0.013290366770268739,0.039250971694371674,0.11797630627812263,0.0230335148907544,-0.04489333207921191,-0.05696935619044187,0.028695034510880423,0.00709989624944203
OMG,0.028381450797836317,-0.030439289945306557,0.0033421571280629913,0.0280281970866207,0.00016941227805088968,0.01287926026291372,-0.0016702394767774851,-0.0023628121264444965,0.0942013375332236,0.05590045669180881,-0.03154899109679396,0.030239887376104287,0.08824960761156524,-0.031363396963690914,-0.06469329549416362,0.05516963328818529,0.1251072034941187,-0.03222894526826691
CXCL3,3.439583252129891e-06,0.05776486849334765,0.0472527442090724,-0.043580322836454806,,-0.015857998341537893,-0.05477945887227505,0.008984125399406346,-0.014799234498394107,,,0.018190282944685374,-0.04896944914883904,-0.01988297948512672,0.012987943145098739,0.00998376257540993,-0.04767493049243853,
CXCL10,0.0018740646600399302,,0.015403292240346474,0.022101237455106587,0.03306811953076657,-0.043488575058936274,0.005976460467063472,0.030840659780080923,-0.023517774588174292,-0.01293624347115617,-0.03596577780558578,-0.03361682219612845,0.04146251369166754,-0.026786614508078215,-0.026417549120714142,-0.044515896691434784,0.030983264692021024,
RSPO3,-0.02020952090614217,-0.02714930535220772,-0.015145470916138434,0.03534192727556818,-0.011067964152126847,0.05826568275493514,-0.02741240321687848,0.09822672846992583,0.22664107429329194,,,0.05072223227509821,0.058291306964948,,-0.013379614949907418,-0.015820227379798647,0.030119026519075904,-0.032052110142480494
CORT,0.056180551006325984,-0.03603082707176478,-0.00020529336714240993,0.025306395773221003,0.031656169781290835,0.0779509408330986,0.03537081219465176,0.004200897066381746,0.04661039709609129,,,0.047992862844978286,-0.023406919483893764,,-0.032154325757645,,,-0.03422646218633972
NCAN,0.011756557277413895,0.006450625489234462,0.003875614303059987,0.06623987602672313,0.02207351101352707,-0.008969903943570305,0.050886019204480194,0.07551832011793404,-0.10951014771850504,0.08185865480007104,0.0743760839959041,0.03853141508782627,0.08557480530161304,0.1036984108760736,-0.05917054211727659,0.032311402543834425,0.02727535024193785,0.031970769475126344
PRG4,-0.02237434805703978,-0.03035643063641995,-0.014947926646137774,-0.011110416036461734,,0.09755229264179584,-0.02319461719335286,,-0.018081041873416387,,,0.06427252615034662,0.02516389739869902,,-0.012014116446839402,-0.011197339173576647,-0.022121157178037396,
ZG16B,-0.0206309365049226,,-0.017348897000401296,,,0.06570586891352849,-0.01239969260790987,,,,0.003578503009971125,,,,,-0.019726120971617866,-0.02264828031685319,
TGM2,0.020945709653709142,-0.0017165496122643522,-0.025198084860170816,-0.061078749523046,-0.010234875295893831,0.008839600630165529,0.02942784920899271,-0.0036222859291800634,0.003632879674764914,0.03737873385973338,-0.07846396735788423,-0.015148800943644845,-0.004993702200480187,0.05482806852697867,-0.003195804565155779,-0.05530698922423551,-0.013411744167778369,-0.030457879021954095
VEGFC,-0.028408686065561628,0.01132662545357662,0.02865169320614204,-0.020379138282579243,-0.029622812754891942,-0.022651668846410452,0.009918086459098507,0.09310973336307307,0.018114550805237304,0.17486597552720037,-0.03208662253016866,-0.030944464908482305,-0.046898935799466836,-0.0262259775755867,-0.03299693316489401,0.006378223846624066,-0.00446410978711102,
WNT6,-0.024004908749338635,-0.01664528763269958,-0.0067390915838137985,-0.035498528507633825,0.0598974384455626,-0.016894964707133104,-0.02759507363125134,,-0.016104343823858575,,-0.02354144011699725,0.09572154035990661,0.025239646330812042,,-0.02565880731116514,-0.023823345250244606,-0.002370594443054865,
NRG4,-0.01370292323631904,-0.020349863784177104,-0.01819231053430526,0.04699251486425634,-0.027899209933443532,-0.021399646662329817,-0.023821817188790582,0.09834574948952948,-0.02152690480169771,0.14734139703453045,,,,-0.021059081185368575,0.003684456169697308,-0.015820229152868688,-0.03519372324118951,
PMCH,0.06842476728475634,,-0.0252072186042894,,,,-0.018149715641832827,,,,,-0.006560002228799831,0.08459938418644246,,-0.014699399449339446,-0.009582820886248188,-0.033244301019858244,
COL9A1,0.021099606970590903,0.04051280130416266,0.0863666173864238,0.0187833442528535,0.10604952988899202,0.004882203110196157,-0.016716867770213795,-0.019969726565629967,0.004360554864221414,0.08159660042920928,-0.0370851159585922,0.05626157921983821,0.0623847610760309,-0.025922627017200293,0.024820025189991966,0.04840693495396334,0.015998851324079907,0.06088196725874641
GDF11,0.033478651021710215,0.03877099741222781,-0.03225877984505291,-0.007055256999168189,0.033564924149850066,0.0020335895407049332,0.0414088324754465,-0.01973795749210123,-0.02965805509213437,0.028516833687909575,-0.02828046584151407,0.008822710571020253,0.005146876002714183,0.0466989143044728,-0.07331461454575629,0.028264109107841343,0.06696305045090634,0.005757861809470346
