,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD58,0.014758519188342402,0.06357254907240115,0.04670057870090398,0.016493957479995387,0.020614947577189915,-0.04065121178774608,-0.16230790633765346,0.013287566934966442,0.013996560641930356,0.04165530571664028,-0.10613003044704401,0.006449541314188869,0.0547235689526362,-0.055472494456174845,-0.024695380702437594,0.020634660075972335,-0.026382829293346392,-0.06170065680183697
TNFSF14,0.02291993618837959,0.05533276610127454,-0.03784369802689386,0.01305294573917557,-0.05338797626850842,,-0.013353038487853838,0.014562319078316448,0.014474037056138603,-0.06437685400746705,,-0.02713505744301283,0.014992999211026738,-0.020989371178405495,0.001434014002297169,-0.03218426226631905,0.04190978953368305,0.1385602546123273
CNTN4,,0.17717330730850536,0.048723584194849345,0.0016685138885391307,0.23438033707699368,0.18139202279201833,0.12511475673950373,0.004140459069136513,0.007827080415163955,0.23088969644880797,0.09083056106135864,0.0480785084404255,-0.03958488102649539,0.040410616828382,-0.009983558431292776,0.05086408764330081,-0.004193945471113426,0.12577001376664687
NTF4,,,,0.05262471375641775,,,,,,,,,,,,,,
INSL3,,,0.03192190733348303,0.03483420291746795,,,,-0.024344080068685544,,,,0.027561320349995814,0.18038617582241076,0.05169850850134139,,-0.018373130520527334,,
BTLA,,,,-0.019265036769793145,-0.022211013041074507,,,,-0.01927204569212071,,,,,,,-0.017765898544713905,,
MFNG,-0.07355863517827017,0.05969121595777475,0.008954903763276172,0.042401094907865915,0.05719112801061616,-0.07408505236030703,-0.09629808958771963,0.05202292808406827,0.04072269412650918,-0.06649146388949607,-0.03921357346344416,0.030300965650200108,0.11380728599914555,-0.01339076197369876,0.00777818592110988,0.05469659130699494,0.0028935153555803006,0.04597566374447928
ICAM1,0.08669897980871089,-0.03361334412088362,-0.02999650011402897,-0.03468811383762532,-0.0746200735201628,-0.046961182799196956,-0.10637433661685629,-0.0930145749906278,-0.06541010434096156,-0.06598381125240763,-0.017499399695019915,0.04490828338955381,-0.06295019996219871,0.015760637016600573,-0.03065607361645613,0.0295329148113722,-0.040601586800989964,-0.07995965470154573
PROS1,-0.021595513889032043,-0.03454281743265686,-0.03813574803152351,-0.026312786186530532,-0.04400539207356631,-0.11004245830045986,-0.15823161616427792,-0.053580682694496534,-0.05261308314392311,-0.07135578842659708,-0.01844779120045151,0.032043003817571414,-0.011803032353057267,-0.004914037277855766,0.034207135823681255,0.017717549566175543,-0.05070428611858013,-4.291347703361919e-05
CLCF1,-0.045999601378303806,-0.04021091622093572,-0.039355338064263,-0.03954424121835869,-0.06798481231244595,0.0007084693473552,-0.02111864001584904,0.0014764211355939366,0.06448072890877854,-0.08548834508454646,-0.027786609630502727,0.06080911626819587,-0.0008002199166810969,-0.02753259595417151,0.02765266391987881,-0.011279572154022805,-0.0470011961360291,
PSAP,-0.053099752934682325,0.16718922077859003,-0.07689699406160366,-0.017594091266198927,-0.0019809407840605865,0.07066363409802003,0.04343766094560088,0.06519426108170234,-0.034520269385687155,-0.09696284936086673,0.12666157818801274,-0.0230833561991948,0.024278037907153195,-0.041421723093491625,0.12031684363496892,0.00817066453128857,0.10239598713590395,-0.1264137388982224
EFEMP1,-0.08046822195813567,-0.11619222092281897,-0.08811782399797069,-0.0050830509971580475,-0.14453398780465637,-0.15832235725324675,-0.21289879711827828,0.003897723299922531,-0.03504851118811067,-0.31547767408823346,-0.10128241302982656,-0.010280850524273178,0.018710043811720495,-0.012468465326342666,-0.01936005252086712,-0.04170543259716754,-0.047736530477608556,-0.1771370812532692
C1QTNF1,-0.04582695652643651,-0.08177178038934249,-0.021257260802020325,-0.0028490068547894075,0.02198587431888047,0.027459281805880583,-0.10663819372514673,-0.0018776855607182741,-0.0021614482359771474,0.036975578566725904,-0.06559143268046116,-0.04054586008701187,-0.038848869040817385,-0.02289552912689666,0.012916325151453882,0.025876938940310606,-0.0049410078569532305,-0.005967354975210329
ALB,0.07687003320165713,0.16672899951079892,0.002053601489855006,-0.021547431630784188,-0.052464338389804493,0.0013531482622269324,0.05258470047257728,-0.026577350365219694,0.05390203996523031,-0.0759748158796913,-0.03654035158485292,0.016504394699909112,-0.03779241234710622,-0.01304437607080282,-0.044961263992149676,0.10244530079872553,-0.014751420464925244,0.05675756739397344
CCL13,,,,,,,,,,,,-0.02014319414721732,,-0.023543939011251076,,,,
EFNA3,-0.01652317928240848,0.06418918711944811,0.0014433909034425707,0.011729495542288639,0.008571019733149117,0.1327144065610131,0.276842591831933,0.12450096203524107,0.017047016494381336,0.21090375982152976,0.017384421219190333,0.0807535966211548,0.03751445747926554,0.014762471818137399,0.09175756978711502,0.037743663340161014,0.010341413043543048,0.10623538505914283
DRAXIN,0.07699724573606359,0.13708045309932437,0.10734584933804692,-0.023258036243149535,-0.03398169501530437,-0.05421437812915758,-0.14768670276421547,-0.10658446991978039,-0.0033253644558565118,-0.044408760752425995,-0.06288550017605654,-0.05532958797078317,-0.08164111880485668,0.0026224180515979243,-0.014424303469499264,-0.00018901709183704205,0.056821018223327184,0.07003573786792922
RAET1L,,,0.0002934707561166216,,,,,,0.01726763678014409,,,,0.0800972463501,-0.0255001264675458,,,,
NPTX2,0.05219792073531205,0.21631216454872662,0.09933328741875919,0.10918978133432249,0.14967951084724096,0.1943408040735399,0.2859510670852374,0.11566122385816446,-0.011558148267925011,-0.08471862244754093,-0.04473714568138093,0.012741441032776229,0.03750695028430514,0.036054418324482466,0.06061208171899565,-0.047150120477092335,0.07769478948152267,0.21686570122104185
FGF11,-0.017410442759283374,-0.1277846737202081,0.024495694601671347,-0.05089407262408529,-0.05930708193298565,-0.10822956599727696,-0.0758610004611039,0.007073583976056953,0.016364315927404133,0.07141109500750605,-0.12590659935473256,-0.014774172514168377,-0.07063387369991031,0.05430689712546375,-0.0004768733435587281,0.019627782583046115,0.025324004766093058,-0.06984615375444116
CD59,0.007056128416849819,0.11809982135157798,-0.0705847162700356,0.005016399784587232,0.0782614809843118,0.026429928629960058,0.1561952273484724,-0.05561515414826893,-0.002652047129868221,-0.11801764432687788,0.1065190474782732,0.03395783759602758,0.025559192744434557,0.04991377877571505,0.06917301573054332,-0.05883054982548505,0.011396784199296277,0.020043763494469624
COL9A2,-0.017241864750536566,0.018561921380880947,0.08234328576816304,0.0003425603537488454,0.005537577028204757,-0.03392244428738297,-0.1822700603520528,-0.0016063427841798582,0.003482925776145288,-0.10892724673680904,-0.04941832342860775,0.05853771257132686,0.06528519560574414,-0.013944618162492973,0.022849336138837762,0.048172503308369266,-0.016100439552596008,-0.08663939095571763
DLL3,0.009500419600008116,0.187362908283968,0.12290700725749007,0.038963387626348676,0.02948469917666844,-0.0972656957548013,0.011184879145919091,0.1044722592148855,0.03171606195305915,0.15874018020170344,0.0030898721744200674,0.07309151424078197,0.03395205190815477,-0.03550421018494248,0.04465676975468796,0.05406569291066251,0.01587269750387666,0.08791768204366181
FGF5,,,,,,,0.003135406537521966,,,0.062287864817874294,,,,,,-0.0470691018781425,-0.03204495705166718,
LIN7C,-0.006351729316463093,0.0779401789147049,-0.02807639180629822,0.019587231513172088,0.029905221131550207,-0.047691229030860406,-0.034171657818497576,-0.027147646981519655,-0.01316615283408727,0.1289847991937834,-0.016198650218730907,0.013472034437122818,0.01985178954651316,-0.03239920259661178,0.008698236738418049,-0.02824528713365408,0.035039264009196124,0.009572332760755314
GDF7,-0.02122921915092459,0.07982739838359483,0.07654783995285898,-0.02165587191170629,,0.04046457659773266,0.015260673339776093,0.08195032566712677,0.02453824507634599,0.09241023136400199,,,-0.014305268198727484,0.005111958288719704,,-0.026208391853571836,0.016313715612655037,
PSPN,0.03539862252379935,0.04010589279509075,-0.0021621622748386623,0.00048817021363510907,0.0045786939441353125,0.021393126307468004,-0.012827306086557268,-0.008226886722275393,0.006005637374047192,0.06208308562608638,0.015825487780024235,0.03002192707967307,0.020928131310460226,0.033136966509670254,-0.06014448987129497,0.044556416619382075,0.04538087908173618,0.3139553401615469
ANGPT1,0.05916681382609246,0.057534525944169745,-0.03437553421587084,-0.03408853823377877,0.002629689451448451,0.03429219017324863,-0.13105487397722468,0.05467662757331888,0.021207414868119494,-0.10502170357899465,0.07847718773259242,0.004446290837888932,0.007669225454887972,0.026885649973529487,0.13563715533247236,0.04744830821126352,0.07118152113150265,-0.06857415014369397
PNOC,0.051156279453107,0.2955120451726649,0.044658759768150494,0.022691151144322245,0.19144532359264904,0.1449162924133793,0.3022541951271476,0.14356368956415805,0.013380919892294531,0.1685161639752668,-0.008191671977652656,,-0.015212285127006994,-0.020229039876270075,-0.01227603153569647,-0.018962776346650632,0.08494664546719326,0.2536710351282724
L1CAM,0.01379762150465942,0.26724550297449273,0.11493911291944701,-0.011957771943601536,0.08667401730502615,0.09157483657321741,0.22127962415698205,0.01943602089559189,0.05853357534707225,0.26022930023112373,0.16891267039995878,-0.03521623806744087,-0.03426458918706885,0.008511316288538146,0.08900165785593607,-0.004317819870774196,0.09944682188180448,0.19174791350969544
APOA1,-0.032696684543732264,-0.019333829517502822,0.0215771190265219,-0.0189013028103635,-0.020194286166404028,0.04377524057862093,-0.006566981767858806,-0.03170022709348334,-0.031602933180376075,0.16331220201208393,-0.03993331653044182,0.06978610617242947,0.061522316525980086,-0.012344678120456814,,0.0048227173537524586,-0.05374668870346369,-0.02859147548971069
PSEN1,0.0011225205633983535,0.0912588012548756,0.02435883049892032,0.04588565736709343,0.02090055185740135,-0.00032231060155139905,-0.11314908342507267,0.01748926777868439,-0.029747381371067704,-0.17101541258645817,-0.10424767044380527,-0.04914881506132215,-0.0460007176092971,0.06206417571750851,-0.01759454324599479,-0.05136149879770943,-0.004038255421537522,-0.08477170638297547
CALM2,0.021667442811215593,0.2065610061084991,0.05823914020336014,0.07307668177773578,0.15907123848126886,0.1760427557837794,0.2435526328541427,0.1600277600961182,0.07908719667940795,0.3359822152575676,0.18928861143231507,0.08010891610548322,0.08458570301936262,0.01348849199661192,0.10507986150739843,0.09749485302551461,0.09279900704711566,0.005946547649879702
CLEC2B,0.06218626434349058,-0.1362935893326953,-0.0978659398064512,-0.0056344086047847184,0.0007458892914780122,0.02940145397315966,-0.13499756445069985,-0.003410807462230861,0.0009245249998453885,-0.0633080236292047,0.023965759765941168,-0.001654083224095584,-0.01722310334502059,0.029460877340067575,-0.06861630168411349,0.04307567485371266,0.014910839505025631,-0.053550612883020106
NTNG1,-0.023240315334313397,0.2008799389149937,0.04337939658327214,-0.016930829524224873,0.0576724007357251,0.06396361217703644,0.054495581623996585,-0.04960378630636656,0.03011691093654301,0.14430884966146368,0.1644379743049732,0.05526441755293983,0.06969951438302509,-0.027455645411513595,0.027036349283238795,0.03979458921466113,-0.03809660505604741,-0.05280664011382098
LRIG1,-0.03465703231030896,-0.024903816386888503,0.003601483527406233,-0.02121122976117285,-0.07401504316134008,-0.11348664210122313,-0.21244571320628786,-0.008142707087187943,-0.03058717611785554,-0.1056061975282969,-0.07898705868687363,0.06595757091178579,0.04453579723501408,-0.029832743078591715,-0.01012477039045256,0.058703570756905396,0.04325398481738168,0.0026495862113943233
CPAMD8,-0.01867989094910424,,0.03845761148893632,-0.014355852625097762,0.06813823972258322,0.051186822579893626,-0.03458192072461556,-0.02700320549946638,-0.003123272285344014,-0.005983724607501824,0.1750998312940194,,-0.016070813520395865,,-0.04346989642503658,-0.019251510958986796,-0.01048159304715116,-0.08144419204724013
GHRL,-0.013226801645496061,,-0.008439162259237715,-0.007330395090399402,0.09579272365353937,0.13921358025092626,0.05369572067026401,0.000518328594629395,-0.025446184535500866,-0.04304431176806608,-0.029902056715482975,,,0.20257456726083672,,0.03890167219338908,0.013133675782318508,
NPY,-0.009266928628130907,0.12609155618923923,0.07635687899306626,-0.03021394735054391,0.06210888457547164,0.09452852583190909,0.20889911888352156,0.07774698410189389,-0.00332425665391589,0.044437477145240906,-0.020311808735173548,-0.07203304301385662,-0.030604529767403816,0.05136354559762409,-0.033032525264010966,-0.023200770196635547,0.0419442816153431,-0.03752588673049
MMP2,0.03182121547913518,0.0568270985268654,0.05256268872972797,0.04875958430138908,0.03195399373275024,-0.08952064980105025,-0.1717352134781278,0.010823249512370231,-0.0211597011230127,-0.09212896866489517,-0.09842724654337906,-0.009501078418922736,0.06704985877624618,-0.021227653071906844,0.023627672389793096,-0.01829714357284261,-0.038974658406782235,0.03116525448343319
LHB,,,,-0.012502863478704837,,,,,,,,,,,,,,
PPY,,,-0.03640154690125043,0.08662865346481646,,,,-0.019734950103661896,,,,0.007151224328915731,-0.021775229505050484,0.03899614558397283,,-0.0136964302633809,0.08974336173872421,
ALKAL2,-0.027973290408542295,0.0754966326229964,0.02932324710389303,-0.012321216373478525,,0.02277563383277252,-0.03921014630258545,-0.002865096084454902,0.004990291279560183,-0.11907517624687916,-0.05167118813728091,0.020902204383899222,-0.030082285731727245,0.014245496458598541,,-0.046621748165440645,-0.08177141973076213,-0.052055569256526484
CSF1,0.0712792137256591,-0.08989897792708694,-0.021681373295989823,0.01104319450791261,-0.09635264726907407,-0.09598803929079558,-0.11238411429292557,0.011145964953828039,-0.0503778656081196,-0.18267931905897553,-0.0858351539926038,-0.051656113116934355,-0.022079615608219846,-0.0054284039835496446,0.11027204735463822,0.043943543644553114,-0.08001323518597334,-0.12973790592734286
SEMA4C,0.04370983654054967,0.03832905684342909,-0.04619713845347728,0.040519645056736886,0.05875233615468658,-0.04575859993306414,-0.01749483670821288,-0.03359999457396736,0.017376610421401373,0.008284335209684782,-0.1043055141460085,-0.0013060810984350088,0.023376315387463313,0.04343743815539903,0.020612205599920278,-0.006207767713124974,0.03108095752425772,0.06945102550636184
BMP8A,,,,,,,,,,,,,,,,-0.01649087365320172,,
ICAM2,0.016118623409436143,0.09702247446853235,-0.01200568756428501,0.005773354542278609,0.05328788241862355,-0.0039462620055586315,-0.09383070297033369,0.0004275618135603185,-0.019444929533959612,0.06746636549124342,0.040945821774676504,0.024109476473573966,0.08791362024253621,-0.03215645220216768,0.011241370748662402,-0.0185065386247541,0.01175310389796312,0.039664219379589936
SYTL3,-0.05104648163225041,-0.06866560188317763,-0.0717449124914314,-0.05656723299900381,-0.05869369145227726,-0.024361345293338676,-0.07717377807756592,-0.047064461111838325,-0.009054432429893617,-0.024644714373895784,-0.0134983544369537,0.05252336925194095,0.0022901355325863028,-0.00541061210508991,-0.054462240673361424,-0.017370652315540202,0.040248930738885275,
IL1A,-0.02170573306494629,-0.0018204861014590782,-0.015450105287939211,-0.011225842981575878,-0.006974737400576348,-0.022677460537019748,-0.09511583506472676,-0.05833917267876362,-0.027946701882075126,-0.08203809528181397,-0.04503094855767469,-0.005839683436603125,-0.026699634952069257,0.0311434502392038,0.07419775115483075,0.008477374248753401,-0.016661840202640728,-0.05501812487519332
HLA-G,,0.02289108764967215,-0.040330789680073184,-0.0132054432853232,,0.004406820983459482,,,,,,0.029222336276713032,-0.04046053621427728,-0.030946444782216597,,,,
PGF,-0.01070036847162526,-0.0652532513345821,-0.03489458617198884,-0.0007041457406444975,0.02546629609220875,0.014224833792677439,-0.12018932855155745,0.0132847090468111,0.024814582975349445,0.008400794349701006,-0.07423387822260917,0.03275246641596632,0.09897717377573673,0.04431131845953881,-0.05188770312477205,0.028795130870615453,0.005674692899202519,0.07249201656900686
LGALS8,-0.05392891354846479,-0.07397571097504545,-0.013660693587849685,-0.005207611811228977,0.003494467504361219,0.06329956164366983,0.022319787239510305,-0.0037868665998953594,-0.005002345232201714,0.13961867858265484,-0.007660915272297575,0.04249192093610281,-0.017712291335210274,0.03041737394540273,-0.06756301515226694,0.03963937342766955,0.0540649564923359,-0.02673927973954202
DKK3,0.04410012539616756,0.22193294476371653,0.06632866350386718,0.0561932434385406,0.1858194918688747,0.1223134050679485,0.2670855250409712,0.057509846866904926,0.06252924119768678,0.31045727530682043,0.12973769632269636,-0.009135669934826096,0.04739108561501371,0.019325213953927473,0.05779550644893226,0.02885749483456075,0.1306579978540427,0.051960965767354185
COL16A1,0.021257493213387584,0.09058408052660596,0.03847134034219488,0.054814073008680714,-0.05095102100310475,0.007085054766825517,-0.07970250025011955,-0.016260208871590357,0.01893565205843103,-0.030265438870914388,-0.10443652938986285,0.004200002121503097,0.04627633619812599,0.009035335371717863,-0.015697359268306562,0.024788512395534194,0.00551341159051558,0.012444340548163336
TPH1,-0.034799659614133144,0.04238065233962838,-0.005864502702998696,0.001079774259045457,-0.026553059767119205,0.028099994237916665,-0.041109178971792545,-0.032294271016102896,,,-0.028196068105613665,-0.04880530334120699,-0.03419442314728777,0.00210478130506854,,-0.014198178172617346,-0.07025330483689911,0.19384494183811107
TNC,0.016332798843592993,-0.09108264531589413,-0.058587357419991486,0.0037605174487813278,-0.12590009532928587,-0.16501782251307795,-0.21956661394372448,-0.09101294970229065,0.02355782737392237,-0.25064522559610036,-0.17738931067304498,-0.060327545763673,-0.059953790137088556,-0.02582916129345169,0.07314140615672449,-0.03563669294623391,-0.0555380674787081,-0.16375547830396905
TNFSF9,-0.01867988208332407,0.24093768562052978,0.016517334373824025,0.03423022445872699,0.05660254149352832,0.05166569081494456,0.16323488357477692,-0.05704571275555765,0.01155027969997001,-0.0017343570215795437,0.025355680922821904,0.031106165811190585,-0.012798711899841232,-0.026370153097467684,0.08699913088024613,-0.026098020865973928,-0.059319484455711995,-0.01973318389391465
C4A,,,,-0.014822870166602858,,,,-0.023394793468334587,,-0.03411407881553901,0.07693136024134735,0.11088594032116154,,0.025484417834682686,0.07113617379140755,-0.0222074816114505,,
CNTN2,0.02167219423465338,0.16824825891839865,0.018320077250321185,0.05006327875265603,0.010602657668075565,-0.05876843373678163,-0.14350273728601198,-0.0021175444985573146,0.028704819364030913,-0.2564187512373217,-0.0022729804001050445,0.044517036031211266,0.026419461438215625,-0.021086234895813755,0.0037368135935857117,-0.011051936080132583,0.13836798327941374,-0.09394471978709783
F7,,,-0.016931424809173496,,,0.06326080850205042,0.06692765135257894,,,,,0.031634947842752274,,-0.017063133630707366,,,0.06342343295874915,
LUM,-0.039332730140300615,-0.029868850475658525,-0.026940524007829637,0.04233754109200664,0.00986960379014305,0.028691586126745657,-0.16420830264897354,-0.021357013245594872,-0.06325222040335594,-0.04605825782741498,-0.04522591312810198,0.029662859802509742,0.08849102704290178,0.10037849575438147,0.07302578329858712,-0.04302784518010541,-0.004818250340952405,
IZUMO1,-0.01784921908502737,,,,,,,,,,,,,,,,,
BTC,,,-0.02620989690180584,0.018338906690604367,-0.013696173608978993,,,,-0.021924232246708468,0.03696143787926519,,-0.02044159612454564,-0.02437760875134869,-0.016512323748409004,,-0.013327912690078098,-0.03930430781964373,
APOC1,-0.0067666025176114745,0.026156696128735703,-0.05662660065124478,0.021857939173534506,0.1291608466424357,-0.18772686193337443,-0.23935403216869686,0.024212089836863866,-0.05171269323233582,-0.34240804705814937,-0.14259567486675842,0.037567793755999536,0.05508980604867398,-0.0694700829309342,-0.02898602257938446,0.02855979554517986,0.0016677917546236208,-0.14819689535502864
PKM,-0.01483458376909921,-0.009208234392409975,-0.04028092597349429,-0.003023192908301471,-0.09803326779670433,0.09341383683736747,0.06049515735319161,-0.0695273890660556,0.021316484565238738,0.2707980517826347,-0.09112481051297527,-0.0646065250048651,-0.06452549109408103,-0.04108604075954827,0.023878003953451663,0.019569216147047395,-0.02151561069521715,-0.007319682591597551
TNF,,0.016210712917762573,0.0288346713747573,-0.03272378010009667,-0.023519483372643875,-0.04731013302278556,-0.019471174119553254,-0.019910925643001683,0.028401219498495202,-0.07049181357550446,-0.02139843511821956,0.1516139589482903,-0.01668742346045158,,,0.08719491215309394,-0.0019344153533195432,-0.0034718509583041763
GNAS,0.03717133150660779,0.16636289345750704,0.06933974306343953,0.07298622928547417,0.1913775975123897,0.1848062744771122,0.26797371928708835,0.07017007158399598,0.029375303290592188,0.32413962570063887,-0.12194576669476045,-0.0019180538251628097,-0.0058186130133895415,0.03254518733818802,0.016850740143155206,0.08015120825057398,0.06458251180280981,0.12256368721936166
BMP8B,-0.04326711470824459,-0.026647632187660895,0.0830022449814792,0.04216911942906996,0.03697874347426423,-0.059080540546465096,-0.024090241443373402,-0.05566496828982854,-0.024701585866677978,-0.1190677672153837,0.003987554188554859,0.00969262756001115,0.011894096462678562,0.043983172440521585,0.005685931336566809,0.01431666986182396,-0.007389942490874729,-0.009572214892517613
LIPH,,0.005165857134941116,-0.017946116412150676,-0.018778631247162347,,,,-0.018862598888241825,,,,-0.020143201555394126,0.1369974551704782,-0.012648738859754012,,-0.0008677599535093135,-0.027884997959661324,
CCL28,,-0.028106822805702796,0.04724611467450582,,,0.05715958623254968,,0.10733874631055443,-0.019668743917757116,0.004361045689331558,0.025374190645563923,,,,,-0.012805199050244635,-0.06511689085564815,
PTPN11,0.03936192052108429,-0.026831326778514047,0.011443048975391546,0.03854441643336258,0.0031151338472037177,0.04123561751725535,-0.12949769397516606,0.1068166805968276,-0.026880179520214573,-0.11742171513731268,-0.0448636439134148,0.02620633383443233,-0.04550416609346237,-0.029309504074462915,-0.0002399098039585181,-0.05809737648848303,0.013126677068435665,-0.10086155037196315
ADAM12,0.030048155829946625,-0.03699627259186368,-0.06040509539908006,-0.034420315150564595,0.03613884812858378,-0.04541886955811768,-0.060560589529036785,-0.09798483685697384,-0.006948699266795016,-0.040554812707773474,-0.06755255190163062,-0.011933815029674945,0.024418307043028185,0.00959197936627953,0.06619801949984189,-0.05494828461738805,-0.03669271721700647,
EPO,,-0.04670943358277679,0.026407659868300248,-0.019144491746817666,-0.028492780825631947,,,0.03642521067043697,,,0.07079967439287325,-0.021876031320916742,0.06534109135100202,-0.016324847193627704,,-0.013617264976454307,,
EDN3,-0.008525940585913251,-0.0387906430478219,0.04697039310068046,-0.011826248743440461,0.05865227936540045,-0.014508282102387882,0.09196699034734261,0.03392944457143443,-0.025425581799663973,0.06709548423674087,-0.004827880099437722,-0.03238628980824335,0.06799304725497717,-0.018669021315805043,,0.04332721631394827,0.020401531237218804,0.05934626845795224
CCL22,,,,,,,,-0.0029094118981986246,,,,-0.02475895574285611,-0.017670362621885368,-0.014324342747941327,-0.04688867067140278,-0.02104224280443526,,
CCL2,0.005160092100503368,-0.14325571509167795,-0.058888889301160284,-0.006534134505564684,-0.16509459725027315,-0.05296640958535764,-0.004844439371761156,-0.028402040504576676,0.011488055458430417,-0.14439622855756665,-0.06947766223845034,-0.007472300689110224,-0.01619634107314331,-0.01447201542724362,-0.014888209085521957,-0.002905997332770642,-0.02929504185871685,-0.0837416264456467
DSCAM,-0.04099063412090556,0.10267929999120262,0.02522232291358715,-0.009686111843405688,-0.017350565587972787,-0.018149528355569367,-0.041759523303294584,0.035285007147990856,0.029346954749494655,0.08015824624930594,-0.03257484333512314,0.027000053560085807,0.026427187283825388,0.02807014303770598,0.06284135495778509,0.08395178415526507,-0.022417339231001997,0.032540420336722484
GPHA2,,,-0.012599859566138997,,,,,,,,,,,,,,,
ANG,-0.024487715155129625,-0.10959970629355774,-0.060834822082206606,-0.06532035273471515,-0.04669202667509322,-0.04669745878268291,-0.08553080153917049,-0.01033874603689568,-0.058041221196614964,-0.09911797671753014,-0.07862761448978421,-0.016092818806209323,0.0010410560346894532,0.020628238186641133,-0.007186537592715608,0.0650247950041763,-0.05805053086732599,
FBLN2,-0.024597312572718615,0.01814797458069616,-0.06333844234645399,0.07294492618943456,0.07477524873143887,0.11254838496322642,-0.002242928172437181,0.09960242251856771,-0.03481514883071965,-0.058871755821791945,0.0702556310641369,0.02276851448160653,0.03862432161810261,0.04966623331222264,0.00937325081090873,0.007562701855881368,-0.012635354512118353,0.13577261610792898
VTN,,0.04702621380591433,-0.029543956313669108,0.022789315633974277,0.009255582143628273,-0.04493116379808968,-0.04422968393178381,-0.03242230815961036,0.023544716333950146,,-0.009259371484524402,-0.025005800849731565,0.10607017189320847,-0.02113847375136819,,-0.022207486221989817,-0.04506588289958688,
VEGFA,0.013022616761359386,-0.14802980142592007,-0.044465525780768636,-0.007475194496134433,-0.12472109935553692,-0.06572414901867253,-0.03465133658466606,-0.06591108903183202,-0.035319322451180524,0.051462125838656364,-0.14813444908480816,-0.07553017354790985,-0.12522390315578802,-0.02795224827859933,0.07758979447531414,-0.019958181306345916,-0.0546104623597759,0.012798883158960366
F10,,,,,0.09857224211300793,0.06322345659772563,-0.04228121266281166,-0.008687127236361324,-0.046771170258550966,0.07741716628907638,,,0.04853438636958827,0.027015747573444937,0.01924623833887821,-0.005747317811861266,-0.029089538281053297,
SERPINA1,0.01990381308705927,-0.009048969718924557,-0.024355629398039695,-0.06431919005574042,-0.09961270847544737,-0.0606323020128845,-0.0937667440431113,0.01580850554066415,-0.059117845953296784,-0.24468904405628086,-0.04509927845998197,-0.0033858533104529284,-0.028705555054990412,0.018581964069381014,0.03164904267579738,-0.02312707787748452,-0.025221677560087516,0.09902080095010198
VWF,0.00808757146280563,0.132724393434046,-0.011042336939552607,0.049431347842571596,0.09777061232339516,-0.004462066851200212,-0.17542356602055156,-0.02331943145739017,-0.023365737992382625,-0.0391355443511007,0.027363268403311224,-0.0052295261468007824,0.03973617185120802,0.06439240139520117,-0.048476000797341295,-0.0569700907173904,0.04736768437215499,0.037699509210815184
GDNF,,,-0.014958087202693215,-0.015571771852292264,,-0.05959916602868288,,,,,-0.0035119140989603543,-0.006057822295490005,-0.001839569212378372,-0.02285974060706577,,,,0.17640393182737446
VASP,-0.010385341734604583,-0.06133567018509414,-0.01348330569671082,0.014395504115511855,-0.0586421765895889,-0.018983912858438194,-0.09174988897624432,-0.01765858723873353,0.034981525837497786,-0.09367459805176855,-0.08331240319551272,0.04282185419663036,0.01011343988865378,0.05799437898603067,-0.021175845289642163,-0.004600415942344733,-0.020215639204773966,0.1002135864383955
ADAM15,0.03059087276968499,-0.00538304348074696,-0.03697214956867821,0.0034854426439711005,-0.05042454977155578,-0.01333292404026749,-0.08659389438324457,0.02053225946766496,0.00887364482820156,-0.14300681263900006,-0.02940510329291296,-0.014653013712819761,0.06578620308292521,0.020161426182053934,0.024550061805845444,0.019975193775316157,-0.046873723335967385,0.007011954186361771
WNT2,,0.03983586504159315,0.08195311554016219,,0.05648537242136389,0.050709342757865865,0.17672595218148496,,0.07921139031203861,-0.013822696120680163,-0.012924940814917137,-0.011597491003991248,-0.019845436202599587,-0.019601628660394235,,-0.03311533773743674,0.011762901635226572,
CALCB,,-0.03420682051011853,,,0.020507795881530223,-0.00898990587044018,0.006745389276136586,,,0.011207168854665307,,-0.023748127637001095,0.07910896694063892,-0.025500121436571783,,,0.01682593722405223,
OLFM2,0.019355039375234105,0.1047804050095275,0.010458423367103332,0.005804717142273491,0.12018135430484406,0.013439554703456641,0.19845869751083817,0.03815434985060998,-0.008063505371308352,0.162873893292362,0.038060981019645064,0.059109702308047435,0.043973015084038995,-0.006727432122360364,-0.04083337217000654,0.11332898508180032,0.04613575346869436,0.05432989217742421
MFAP2,0.007753736653282919,0.09283475541319755,-0.011291629827201187,-0.03640973280993816,-0.005084723938136985,-0.06811959073725182,-0.07675597225115555,-0.005506560108525502,-0.01830884874049917,-0.05085367552596618,-0.05991675300882594,0.007368444566353811,0.00863832622277124,0.04956001262186589,,-0.04454725070912911,0.005645825496644652,
HLA-C,0.015829952509648623,-0.06062041874498486,0.050973188463824926,0.029076272131623948,-0.07029451277292369,-0.10986648021314233,-0.19530160942313418,-0.0022851209287650877,-0.0911823203696175,-0.30245720222271066,-0.1737970662716186,-0.006870613539236596,-0.007072432954408222,-0.02455819920606776,-0.008157961441064529,-0.0004636314211197352,0.01970291647239565,-0.03991110450158468
