,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,0.14960680339040663,0.21413818086118364,0.07055956996806556,0.05193667024318823,0.04622856357104686,0.24381399238328785,-0.012807102584714292,0.14651167554831393,0.10739434912356532,-0.019809743242456563,-0.3996393740782625,0.07482286499969604,-0.09003030488726343,-0.016433478366932187,0.05728682335120674,0.08574576444357809,-0.056006425981050795,-0.009101563977945227,0.23050771483015145,-0.05589562643222878
POMC,0.09108610555921035,0.19725788930213364,0.03949644918352859,-0.02718621632867468,0.048830792623919816,0.10884889616553149,0.03462304657790193,0.017337335591563252,-0.035984469544044544,0.04759964084805279,-0.06358947716631168,0.12524218226866052,0.08374944175776393,-0.05842062517424659,0.003969271102858412,-0.023400329012441174,,0.028841195078910076,0.07743192861734943,0.03700811904554903
CCL18,,-0.027384113898293247,-0.06707290059577665,,,,,,,,-0.13865464836434305,,,-0.02748760158227551,,0.0144504223721977,,,,
CCL17,,,,,-0.00045656413944584654,,,,0.024350472910937053,-0.04411126819054529,,-0.0400467628534227,,,0.035083388176753626,,,-0.013269781389226453,,
VEGFD,,-0.02397272267306081,0.08132044668191966,0.03751235463874263,0.039748253801031884,0.0653399549747942,,-0.05600454717710583,0.06669415802565067,0.014447217641527422,0.08211628649262973,-0.01779975265316829,,,-0.03238169049478194,,,,,
TNFSF13,,,0.05198417693031815,,-0.02060114454087201,,0.022347079321591298,,,,,,,,0.07588790711124394,0.0395645705334312,,-0.02162200119009532,0.02150050381654839,
WNT5A,-0.042008135759688675,-0.1203923694790146,0.021787625676588755,-0.03600159793938059,0.03600732999501756,-0.06419540750502896,-0.15352002413541305,-0.2537944166704634,0.02304338695734599,-0.026595452797641052,0.04851604691941752,-0.10688643375431992,0.02944883117455361,0.003054923413862117,-0.014396624616167926,-0.03437388898448006,0.01215008882806708,0.02214702063356311,-0.12918256360103117,-0.035764500528646166
CXCL8,,-0.19244387934879076,-0.03468472477326761,-0.020519560265011907,0.01662777528733916,-0.19354064960435563,-0.0428838605887524,-0.10684817563658898,-0.09027233324984736,-0.011259121724990401,-0.16860769161617792,-0.12623851593545646,,0.12325754955212281,0.03741075914223055,-0.017829400907689055,-0.001962576817454187,-0.02196874824191563,-0.16859195265358898,0.008740738690438992
GRN,0.01630491842541889,-0.12616189376250214,-0.011207482602085784,-0.05406654581484089,-0.020765600030310437,-0.08536839436795936,-0.15158695626507745,-0.3144063257703578,-0.027006250796828807,-0.0807368439265793,-0.23977680683877833,0.10320533851961758,-0.06952642658363396,0.010337283013346875,-0.009785195988306546,0.04723371649460672,-0.06792193773630222,0.021088293818045497,0.06626283967972381,-0.03108148695603682
MIA,0.0995942667372456,0.038014305184539396,0.03093753804281297,0.04649150415435354,-0.02811982941607381,-0.05191733545837335,0.011755945015473085,-0.12041783267970328,-0.09017313434787358,-0.052002354453085535,,-0.05878002511199577,-0.01203473609542178,-0.03503707651275563,-0.012789990685720369,-0.14548035089929287,,0.011481093909413877,-0.04968162001199194,
COL4A4,0.17765985530653075,-0.0481912424532504,0.05630548842020951,0.03769644249314444,0.024615925149327655,-0.08646456081631901,-0.06113426678105011,-0.02427515961954904,0.01906413785606342,0.07173546340534875,,-0.05701880504457193,,0.06748419915167618,-0.00028146649067655545,0.002946957193481446,,0.0023579814911950064,-0.101445817654269,
TAC1,-0.028368894016597482,0.37228764937120246,0.0954855999776607,0.11173071809371063,0.07346121989522363,0.23995151671605366,0.23802552590829237,0.37581048951185253,0.2212389826476667,0.09787595931199852,0.2757585522540673,0.42188149480036813,,,,0.17099790982908872,0.09782570027438785,0.02947486582543358,0.2403795976166566,0.07512557081028368
RARRES2,-0.1265340288275302,0.055692800286718996,-0.008621279193253733,-0.005885431626545943,0.06831433973533839,-0.21441355648370428,-0.1332608313127496,-0.4080854998161736,0.11056884302435728,-0.0034543007308485843,-0.11907774060037753,-0.2039171281683256,-0.016175345449422774,-0.02922159743492335,0.0058504764009183535,0.002620095390068964,-0.10017637886080226,0.036758745187063194,-0.20633101081500013,0.10135433690306198
FGF7,0.08544803826117613,-0.08604369330770612,,-0.01109224247732077,0.0036062224711365513,0.10578291865346316,-0.03949006814436745,-0.0951871372238572,-0.030325572336053975,0.022704579033644708,-0.012480728353330799,-0.013234227230365022,0.02391617414956025,-0.10424550078085282,0.01448265211163498,-0.021621793817008596,0.031353189890646685,-0.008670907428238442,0.061718155431047764,-0.05561245935699734
HBEGF,0.03780937894850696,-0.06814207996127485,-0.0734786420441663,-0.016789264984366895,0.032976704123517685,-0.1460343807218479,-0.15061313717827693,-0.1451713601343533,-0.18753119770427798,-0.014841923733234716,-0.18154541613742906,-0.0834919616918557,0.0035197417093945946,-0.08992643885952964,0.01849036541152746,-0.056271362852184155,-0.0016307646215715482,-0.0016710873948499773,-0.14307502069618272,0.04813938604458991
CSF3,,-0.0313813905494309,,,0.030928556507735603,-0.056290713280817535,,-0.02650267056223175,,,,,,,,-0.017306268402788972,-0.055880347460430496,-0.013971032697458788,-0.07363342470861545,
PI3,,-0.08511211730193431,-0.05606269626548968,,0.05545626965358003,-0.07361677750422767,,-0.06398586733997638,,,,,,,-0.03563366035989795,-0.062899659851909,,-0.002211866530304853,-0.0643009922220969,
PCSK1N,-0.13226746438592235,0.40248155555122506,0.14282534692729065,0.1037823900161038,-0.015901803846916408,0.06511088421384417,0.10085770484391168,0.18051369654338534,-0.08498570439856094,0.09779650671830192,0.4547728157411914,0.38947324854015075,0.008601927674568462,0.03644655090937018,0.03700464896217371,-0.10122969150741233,0.1986735698883328,-0.04387550070167849,0.3408926667185025,0.20132161562289874
NTS,,,,,,-0.027215968944905515,0.009707699988833734,-0.07605295222401734,0.009012704713716064,-0.028956652800205564,-0.0779876929973613,,,,,-0.05235707939774725,,-0.020689194317908305,,
SFRP1,0.08190591059266077,0.14450042322159445,0.07169959199392884,-0.004761811316689714,0.021425770457422815,0.08812755383974782,-0.031033340545428004,-0.04374202482779452,0.08093688508429626,0.02693956889541554,-0.11146627616037924,0.04304536078487215,-0.02384974761708135,0.01307051693044989,0.053325667561217,-0.04030582285501859,0.05763046767162141,-0.020208429856831422,-0.01338330380135779,0.02638120238752092
CXCL13,,,,-0.0084414490799384,,0.07804325280478451,,,,,,,,,,-0.03394833204572086,,,-0.057105547903847635,
MICA,0.08084237193736034,-0.13134663012903788,0.0022120688953525067,-0.03605705560965468,0.05319425775699581,0.009658996049394365,-0.0001404801790122471,-0.12382630432439648,0.014942070991708434,-0.04289139204335012,0.017392284231178785,-0.12944516443373216,0.05580477305312464,0.08916504074122787,-0.004350265895409235,-0.04189448017218257,0.06802159071770604,0.022484063643708405,-0.05608315747127146,-0.07393040148080873
TG,0.12217186499807275,0.015085719090555753,0.12368379867294964,-0.020805343809614338,-0.028122384051316552,0.001516350643625297,0.05124038037256564,0.016920589581222265,0.04402298819231621,0.0268158355753476,,-0.034585152086713714,-0.04048267662319855,0.01965414846627786,,-0.024776664436559126,,0.03265505036279236,-0.014864226763557342,
ADA,0.05442980807816332,0.03943638217787033,-0.0006934428201324431,-0.04298107023117553,0.006757394291431308,0.013484819060991127,-0.045394518479662783,-0.2510325678786089,-0.020520057045446165,-0.01607794655878088,-0.19894709205385844,-0.12028388959059692,-0.01637815862028031,-0.02046314816872982,0.04951363813649856,0.0003951642013297695,-0.028102094344871917,0.0015649370142140915,0.001703719476687164,0.00148442163147152
LAMC3,0.04661598679119482,0.04345753187039985,0.022965398691771492,-0.02741335907353985,-0.032869058583813456,0.03592996791083183,-0.06473314698107535,-0.21574780452828826,-0.06133246614024887,-0.014061912523555284,-0.057863627751311805,0.009648326942885418,0.027211270857983954,-0.06241996145278329,-0.07620188295256797,-0.054012824015400696,-0.03132608107075837,-0.003386378735677292,0.08814032647074953,-0.09474392278393941
CCL7,,,-0.05023850998672194,,-0.020332438737144715,-0.07310719982029079,,,,,,,,,,,,-0.014640287989209527,-0.1097661462268384,
NGF,,-0.04495725451198917,-0.038119821039352506,,0.017207704076844625,-0.0085510090081116,0.0009214085905997703,,,,0.08825311749203608,,,-0.0408483113853589,,-0.006896808618959266,,-0.0346617265687835,-0.02549781941805691,
TNFSF15,,0.022979027187831513,,,-0.022641164980650576,0.007757696544263063,-0.0005399464027863256,,,,,,-0.0373147799514962,-0.023498203467670797,,-0.018694527316274093,,0.06282839353265418,-0.06617348904130785,
HMGB1,0.10035791681692406,0.16706824939203968,0.06558826964032392,0.04199210753665639,-0.004290170101537905,0.04454141037047464,-0.11813287838975259,-0.32888723524423014,0.11779518627909251,0.010608015620230647,-0.19308766196461485,0.0021612826679120504,-0.043853331986896345,0.08624603930353426,0.02568542685353319,-0.06709642749325988,-0.16968778034604712,0.005960982646334265,0.08571569594648425,-0.06942372486763573
ITGB3BP,0.056953743819067336,-0.2863790142023292,0.013409799453512845,0.018169027311382493,0.031038634379105423,0.027011678841624868,-0.09677252521692717,-0.20751783323426168,-0.025575444969706578,0.013205610912599188,-0.0605130716715674,-0.1775498863953388,-0.07376679536499069,-0.02046792728751066,0.03731219409538886,-0.06415883231189197,-0.10793263663099402,0.03935220828524521,-0.06877701568998996,-0.025457325906568264
AANAT,,0.030139680662356873,0.01982492690491575,,0.03649624382791099,-0.0067646301287699415,,0.023530607712262175,-0.029419480915650723,-0.010376241107354342,0.019407249445340724,-0.016941611050147617,,0.07283783417979123,-0.0518766730654416,,,-0.015490035224482251,0.09699780612693253,
RELN,0.09221860725950207,0.15141203445525542,0.004380308460567053,-0.01022986777598205,0.07009663069160312,0.11437918652745502,0.07790908542815396,0.2392024595661601,0.03153727290773971,0.03887117941251305,0.06552893884934446,0.14517442005515677,,,0.027711707212642656,0.04610350831273036,-0.0020468077300864695,,0.09053934883070139,0.029032549739624117
IL15,-0.05095441941306087,-0.05671379257994656,0.055195799681824004,-0.026505689710243568,0.005252717166962124,-0.03288780683910616,0.03289802379009204,-0.09887314450983074,-0.033954772481809864,0.0691856325048013,-0.08604536568690732,0.0009968273741701747,-0.05028424510549491,-0.019499793057245786,0.017466267673748107,-0.04560170575598154,-0.0034122961699437535,0.008540109159089123,-0.06545407605341722,
UTS2,,,,,,,,-0.15140502958708618,,,,,-0.005115604375749201,,,,,,,
BSG,-0.10723751091729279,-0.19139214924708903,0.04608453488332355,0.013345097147090094,0.0060953261910614434,-0.008850914434294406,-0.020966171984342676,0.18546555179573287,-0.1541173174513137,0.021687798751729773,0.2926953087375965,-0.2719539540055216,-0.02810508047599598,-0.007633939002584138,0.02390954940972544,-0.02495839949675759,-0.03670661295843409,0.015223356728367776,-0.0529655731508204,0.10835355697702477
ADAMTS3,-0.08916592863066689,-0.11143117461149414,0.06354880130513127,-0.018023361799751933,0.03717291153124479,0.02890408646057893,0.030661639057150653,-0.3194031659511928,-0.039649593663277104,0.03221691657720485,0.051286130221796906,-0.054663290387884825,-0.01648561496316713,-0.03428089880647969,0.011760268801454093,0.008025283709937953,-0.0516234794448338,-0.0097413193719763,0.02393726829774338,
CD34,0.016079454871838872,0.1560553511132092,0.009469254434819663,0.010347627854026853,-0.01781449525575407,0.03442730721919439,-0.015107332477846808,-0.1740765133135377,-0.036071273299330145,0.05560705805725643,-0.05006963743756705,0.0045858842651622924,0.026366470502058904,-0.054082076101680025,-0.06894949109410631,-0.0053710518336247464,-0.06247457301458435,0.06137580591738533,-0.008870007126229483,0.08522288419733715
CCL23,,,,,,,,-0.0576264714134283,,,,,-0.013234629784944893,,,,,,,
PLAT,0.060635877235865665,-0.056238474089670275,0.04821342641288596,-0.04074369163591403,-0.026321208424927897,0.008689835182151481,-0.21491510468568614,-0.2973131155087104,-0.23142068049562958,-0.028847048878623573,0.005195196079228553,-0.14406730338085408,-0.053053721999677325,-0.09647252177568363,-0.024535023165416663,-0.15959663300016602,0.057718881788980304,0.04832060435055197,0.007395164716508611,0.008249606852051712
NTF3,,,,,,,,,,0.03360319732511862,,,,,,-0.025790631573001405,,,,
LTA,,,,-0.015300315233823043,0.032489615404120833,,,,-0.04583112313361047,,,-0.04982180477200863,,,,,,-0.020847253007818884,,
CKLF,0.06141980146605584,-0.014845884213587329,-0.010335402348115346,-0.01097750591928735,-0.03829018186896196,-0.04624051579009847,-0.1667879616781979,-0.3678982027633423,-0.0342220065940368,-0.03730858474021492,-0.21126021113686763,-0.234850425295998,-0.02269759967190054,-0.0007236442487209302,0.013440793544884288,-0.0032165568144015616,-0.06927311100625012,-0.010438134896935479,-0.09546464040624583,0.03778132286831939
CD24,0.11598748827284405,-0.15234559703726386,0.08028851584660529,-0.04736218650968985,-0.021421001446397907,-0.0004392174587628821,-0.10946979473247977,-0.08171305645556569,0.09390284011327464,-0.1886204768970314,-0.06924557337071426,0.006617499873693491,0.00788141115820901,-0.032587199944749325,-0.01483556939682641,-0.1040056291309557,0.021321532598120637,0.039675928793349684,0.05361722663062332,0.1163171667029267
HSP90AA1,0.011451457899216044,0.13916849090874917,-0.006384880626724057,0.03445843943247528,-0.0023632740560936465,0.21533492541452656,0.20149049043597703,0.3928946646178822,-0.017736940002185436,0.029137758252116588,0.45116323794411445,0.4251942906082787,0.09597257365419966,0.002917612725391073,0.053764595954055666,0.0018767321394860003,0.19788056376942822,-0.013202534379789162,0.1870267148950423,0.01646900152726309
BMP4,0.03472491413626186,0.1557508047050681,-3.016523330427532e-05,-0.01621923105241854,0.020020573615500883,-0.030441645090893893,-0.1389620645590151,0.0753933488127696,0.041160253925827055,-0.01777099676601335,0.04576456114356044,0.03672849727381703,-0.03522162088917762,-0.009172383747100318,-0.031222913876462383,0.01869442093607378,,0.09893284018213948,0.03890406171300891,
SCGB3A1,,,0.04041626958419926,,,-0.03429409874591993,0.027227349708648475,,,-0.04872333365413289,-0.0630674060566677,0.04744680829978258,0.03028608793589249,,,-0.000993460477591891,,0.022791980068802425,-0.010620436255018094,
IGFBP4,0.0749079004790257,-0.004785202219875605,0.016686838754965384,0.023082299807185697,-0.0529110756981965,-0.05304015437694948,-0.13444135726978904,-0.2212806394995209,-0.12565633469728657,-0.04265859019557309,-0.1398195073240981,-0.1006784700919109,0.07454666291273201,0.044464008121066864,-0.04567791359212445,-0.11392114171689231,-0.07548699493582559,0.04554298298267005,0.10277135099100866,0.018408839189471803
RSPO4,,-0.054919895573840576,,0.0021067783803975447,-0.03204882295649034,-0.029124395494151484,,,0.008231552551180766,-0.0155030487060891,,-0.05334690809073207,,,,-0.02614539199347315,,-0.027495344490666217,-0.03729097856148713,
LEFTY2,-0.004158545791066056,-0.041582980232081505,0.02338687265129299,-0.015488226383916288,0.009739357268786905,0.01846286230690842,-0.05844989518158289,-0.24662677331027652,-0.0689631638079492,-0.006847364235883629,-0.027001504625871923,0.012962522207134237,-0.008795682676042683,-0.03658606095167575,-0.05220143960650949,0.17142417579913932,0.038072640851487656,0.15561011278689876,0.053211204882901486,
PF4,,,-0.03300299510980802,-0.013917716235501778,0.030519899740201074,,,,,,,,,,,,,0.10301905910549412,-0.03307938414108303,
ANGPTL2,0.03086359883914403,-0.017497501036244187,0.0831559646816457,0.00658417032603233,-0.040547589914566785,-0.05129764076690822,-0.20776107136344202,-0.23083614758158455,-0.0012752774474945106,-0.053267283794577486,-0.22933762692996507,-0.32476196272594465,-0.05268490949733229,-0.03039488247969192,-0.033847008531330526,-0.048873163028411604,-0.08602282305735287,0.0049597365017169685,0.12000413720895056,-0.029465209971647977
LRIG2,0.0014203392894386472,-0.06972704610637612,0.01672761862681954,-0.004980742794936167,0.04901156196308033,-0.014482973325875483,-0.03811714499954625,-0.10081466279548765,-0.022507685692842287,-0.07242729069389643,0.08666065860797235,-0.09529152541098707,0.05842177851066447,-0.06777031530032493,-0.019636026127619152,0.005128976979363925,0.030387871049335245,0.026827685808381522,-0.020951573288355424,0.12123310282097036
ICOSLG,0.04549183937105604,-0.05440448989820686,0.06084011847820135,0.0034573885495606223,0.03309613236518624,0.008281135687551493,-0.0712281288025315,-0.2084834247789265,-0.05370259595248053,-0.017179290805655553,-0.1301622454663782,-0.11940392927223678,-0.01805262075371799,-0.060901230057583584,-0.023535514212694616,-0.024708212639500546,0.02149464333011278,0.015323779521595755,-0.016012042989981937,0.023541970144695248
WIF1,,0.5911215908466375,0.016499378028738285,,,0.2119899601287058,0.2629374338248446,0.3561018026490744,-0.006685702285052732,0.013597757516121226,0.25433333659741175,0.43508996761111957,,,,-0.024304674350436904,0.08671289738082703,,0.10153627625246049,0.09216789047794018
NPPC,-0.055203375789570894,0.027711018718245283,0.042242021348127046,,-0.005380407033209794,0.0885721852602595,0.04825762044127434,0.02504833470180687,0.03869294965714603,0.008957509710675878,0.17245603031061124,-0.2428128495248142,0.01971117600687605,0.0953560001296295,-0.04921583349973419,-0.012841138616525832,0.030776313585147742,,0.10285204012929033,0.11496761385536872
LYZ,0.08318660819531315,-0.01965408440143401,0.03742837682653045,-0.039021929198893905,-0.03109935778771263,-0.10077795591969455,-0.06531242850383163,-0.22272836807448818,0.0001033349314248817,-0.002166081361529731,-0.3550239306636405,-0.04063444433003623,-0.051364435910924315,-0.04464269655232206,-0.048270033281887885,-0.004676109999666419,-0.11044979803160318,0.01049944303405026,0.06676637598807073,-0.03050715280631974
EREG,,,,,,0.004943604883989798,,,,,0.0003324644006006644,,,,,-0.03256452654102254,,-0.004166535819473084,0.03703420865091752,
SPTAN1,-0.024231766631516733,0.2283153781424983,0.10349552010357484,0.007614939711747266,-0.017994604529530257,0.1498813038468075,0.13503384412341346,0.23040604971076611,0.09849735607947085,-0.015575298079657752,0.44001824510269166,0.29184700411737574,0.06345060739315554,-0.08376564537340205,-0.026657827331534514,0.06918884436882092,0.0880302633026384,0.012467992584614021,0.28526642355408743,0.12423348796262927
PTH2,,,,,,,,,,,,,,,,-0.03239791181740828,,,,
LIPC,0.03818981082170824,-0.04036637163649193,0.009513284468899413,0.00933995290573302,-0.022528901798281948,0.06355728043934884,0.12085532882654758,-0.08102981996198695,0.03674777415433899,,-0.023972096072111204,-0.03991208531169619,-0.032988712865464974,-0.07043595497362376,0.012747201101492649,,,0.03677214536930868,0.005770183725008375,
COL8A1,0.08403866465093973,-0.25281539845937,-0.01839318987407515,-0.02150154139212734,-0.03530540034494777,-0.056919097194069034,-0.14746825361096888,-0.11598172644919834,-0.07667613751901485,-0.016167765737414994,-0.21409527409885218,-0.24202126527821932,-0.04275165714153266,-0.020195080525078894,0.06207398514125131,-0.022435309483454107,-0.054206584561876964,0.03178671576530251,-0.19185656217140235,
GSTM2,-0.000734480853635781,0.017707588490157945,0.0741892150586685,0.037207505605060476,-0.05386820393797682,0.02930271259880246,0.003721267366831854,-0.10081058048702975,-0.06035264189280738,0.03231984642933198,-0.06685358796075633,-0.09425698750131915,0.014324480716085518,-0.015055180249783303,0.05504040728615591,0.06309253724396305,0.03789076266452056,-0.045927793629265176,0.04289230604821228,
SPX,0.064633594879033,0.2467135957466735,0.021260434210824283,0.015288882411018959,0.09222186661515483,0.20504701831328034,0.06501254734774381,0.14623337285979382,0.08004211359128638,0.046774618038719316,0.08566630658832745,0.34125114910246396,-0.04124195071765337,-0.08092845894170601,0.039543440391008884,0.21454741940281838,-0.15583339798413012,0.02890209266233637,0.002643242690296835,-0.0715235973806763
MFGE8,0.06023893229920804,-0.19707305633130384,-0.04383282874432295,0.048006039818726275,-0.054151455454217574,0.06729974059999376,-0.15263358156501797,-0.13632970858511903,-0.06932035367544381,-0.0670485254175922,0.1445387513231474,-0.15961595291946223,0.05018259870133282,0.00349146818585407,0.0018202765448977359,-0.029193489019689923,0.020004532505257952,0.0408756762998621,-0.047428757449642825,0.1808972068574609
TGFA,0.16720140273213005,-0.3203020485614527,0.10408945379197856,0.009893713662744883,-0.017803684220169952,-0.05232652133600682,-0.06171676774790294,-0.21890567193807411,-0.1638896824197302,0.005544736916271436,-0.12932887818312958,-0.1568007309725088,0.03618414788024421,0.008303716540307527,0.026787925986104192,-0.07331168032487569,0.07858345839544817,0.01063010183999555,0.013418469119849742,-0.06344193021853446
SLIT2,0.24918208701948602,0.5386769508430637,0.03141363488962773,0.02659331934983051,-0.04496134340289922,0.09696514263478816,0.055041515287745146,0.20570348251315712,0.020496363313539368,0.034151813597301996,0.2132737443959329,0.42637222635976696,0.012173847397301344,-0.038768590381479756,0.026702707181306327,-0.026521159644145587,0.038822511312339575,0.023579257960797823,0.00273683258887722,0.21103771863731435
PLTP,-0.13050250998520654,-0.07790920308216102,0.03192094234473838,-0.07404390063839712,-0.014468705169203552,-0.16340796476505262,-0.10614992128055248,-0.3825155543513945,0.012847751398176632,-0.1879296395282333,-0.4161753775390637,0.02298656901334545,0.040419175729059245,0.034443051964335725,-0.0003284524671838191,-0.04298764222115811,-0.15473753424193867,-0.006931713898215929,-0.02597586222385182,-0.0005535746317678669
APOD,0.16005945194366195,0.23730445668145933,0.0316954327186559,0.07098019486959853,0.040841268421263684,0.005519085091495446,-0.09015111731181039,-0.29797669858625264,0.025441895308861734,-0.06265652218305431,-0.25594475659383775,0.23368460736486493,0.003907943740199854,0.011028068295042544,0.039600419194187685,-0.00021822717927721163,-0.04610494504822484,0.010782901095050488,0.14684436769441261,-0.09757367115763495
B2M,0.0912830935276006,0.12128862922958814,0.04325036861578109,0.05209797546008455,0.05012662227490129,-0.16960175751752044,-0.3031598150970527,-0.4418327791882308,-0.021377822800107624,-0.14707558830925196,-0.5213178958810628,-0.37679432586395006,-0.0569780291543981,-0.01753743191867869,0.06562981224279801,-0.03692583459200152,-0.11730536852178032,0.04793023872222742,0.11378334978602708,-0.20759685350364643
OMG,0.06094923061527824,0.30856075197917515,0.1241546845587354,0.0022632495449270507,0.030113158433678747,0.18682186606558446,0.027905035274870576,-0.03419330590481206,0.16343472871149575,0.04892892781815999,-0.05434529938153891,0.27611239066042975,0.04275287029356847,0.029467098233878383,0.018108891071906136,0.09671144785856065,-0.11467874872689092,0.006707994104132753,0.292205442371463,-0.06774662820711373
CXCL3,-0.02645795100820261,-0.13447212990838248,-0.03934258468830144,0.028736482139517756,0.006679983951750225,-0.13019069697220598,,0.021409689494622533,-0.11636752276098665,0.11172031182261194,-0.04132954773382904,-0.035880721486578254,0.041043757175475835,,0.02060919543900543,0.022870217401858038,-0.01956187997457345,-0.05958530434715905,-0.19834675282214492,
CXCL10,-0.16174088361884634,-0.02040501905591426,0.06419720898308363,0.03563045107131328,0.0624696276389973,0.014783252603130131,0.026279225644801854,-0.3442703658054698,-0.03693401245723937,-0.0051418607544795394,-0.07632217702223885,-0.0570188086467564,-0.05941161468153318,-0.01270666644389118,0.09283511946711534,0.18404452981364688,,-0.050955496035274536,-0.07958918968945483,
RSPO3,,,-0.021058396964363943,,-0.020601145217401452,0.19537670110798774,0.08950229376312936,0.18030789239774173,0.01376326777218423,0.0847086002322096,0.22105013033110527,0.09399167791775051,,,,-0.03932760527623687,-0.05473139993540297,-0.014857029540419403,0.11403709916422708,0.0015472969817838652
CORT,-0.03285465334855665,0.054728150257877105,0.05514614414843793,-0.02485615986289404,0.013818493471335451,0.13846511390116736,0.024922682729893415,0.2056239641339376,-0.004066526540445726,-0.023549486618983293,0.0414543228216576,0.03747482678335811,,,,-0.03426245357306336,-0.04526529078004436,,,-0.023388191977580155
NCAN,0.04909681847399318,0.011139878275061754,0.1160588523899419,0.0004575466195024866,-0.09682988631712518,0.2283587614488911,-0.12416106390395817,-0.1476990530787207,-0.06426409514777887,0.051625411521915944,0.22324264842888042,-0.30120791541999614,0.048339743887340754,-0.01635575747827996,0.10369401205746674,0.13455763198224488,-0.07059672433106995,-0.03219206072963353,0.21219527532894317,-0.004770337106809411
PRG4,,-0.08403525291358246,-0.019988844651016677,,0.00924954354819239,0.042430939121431074,,-0.05219749064152172,-0.03597549233228409,,,-0.004032559490628189,,,,-0.0346098229390257,,-0.03365517593123801,-0.05086658759706434,
ZG16B,,,0.07281385798149524,-0.016747709462080655,0.01302712892392127,,,0.0959593671828961,0.013669085160518903,,,,,0.012126244642617958,,,,-0.01852511692514899,-0.031631915734808974,
