,MGH258,UKF248,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HBEGF,0.004370990150322834,0.0015629888018422187,0.027330077883510866,-0.044008836125068194,0.033027006538931314,-0.018124981673867478,-0.018830044770856764,-0.0022276954848622736,0.02942361531319512
NUCB2,0.009954177877883037,-0.03852931876678581,0.04000232103205967,0.023784513718230406,-0.03462227555307815,-0.06526878808018245,-0.019959944176640737,0.02048891032696869,-0.036378413285067863
VCAN,0.07355342267074796,0.006588158043088736,0.028097303308854862,0.002289348570626051,-0.05688315303546185,0.025671326426637036,0.04228338532697838,0.019003494153735718,0.10913663929440619
VEGFC,-0.020234177931732912,-0.03432215857306983,-0.025597690721285222,0.08348151504032315,-0.041948039752351486,0.07980870535691803,0.021487047369396998,-0.02853255472989916,-0.026091626374998168
LMAN1,-0.013013917775542292,-0.04293914583838014,0.11841299135609462,0.010418810606074224,0.02752003272764626,-0.12431270137622927,-0.028874504928315985,-0.017761152109258063,0.016213211278889833
IRAK4,0.009469867150504973,0.004032271140327456,0.04370762177249171,0.012247866598613336,0.04325918184753128,-0.06111538023991023,0.0390913783393649,0.06955700851780512,0.048989201689391554
MICB,-0.0056861499441366176,-0.03527452720029932,0.017430787817848795,0.1107196494024373,0.01055705824040968,0.003580409843748611,0.006315912696321022,-0.003911439779608585,-0.008294658955438022
COL1A2,0.01819235036338295,-0.039312721633053736,0.08589990654606225,0.04461119098684438,-0.06014243268564434,0.1340306584865075,-0.02798672385624975,-0.036510933075267524,0.021937339720137172
ICOSLG,-0.05431988819401469,-0.04315692613083019,0.06380604023957036,0.05328292906956325,0.011333786255742752,0.07216543669644952,0.0406083123388586,0.05067456269620765,-0.03668380408111781
GNAS,0.012960152232538755,0.015892486064415318,-0.10407674826168854,0.004009208333867722,0.10069016140448984,0.049247157912208746,-0.04554016321528363,-0.06771703003494418,0.010519618435768359
C4B,,,,-0.003093101368451021,-0.0387123621215612,,,,
COL2A1,0.07983429952233267,-0.0418351230554693,-0.01792045777728695,-0.01126155291269773,,,0.0240936789369962,0.011999692593174295,-0.01139442605603144
GSTM2,0.032210709802381485,0.032863821768904344,-0.03311949687184635,0.036581776304384646,0.051201220542943,0.03671921022903426,0.010358968511515859,-0.0228359771556469,-0.010419666944188671
NLGN1,0.04476312049625007,0.04020384540905813,0.102327659621155,0.06631665374958112,0.024917616409718377,0.03138240002652514,0.07689575543852308,0.023245140315171386,0.15188151420761742
SCGB3A2,,-0.028854347776056385,,-0.018492262920613987,,,0.05543946945884699,-0.007222129747639021,-0.02457479948068285
LEFTY2,-0.020034111499957527,0.007740945168738019,0.15122894215303712,0.017604288019164957,0.007358912887988988,,-0.02112188916933604,0.07619315107673974,0.01394822482973106
ACE,0.005173572717699218,-0.027809286187651605,0.07360535384607199,-0.04060271887082063,-0.07528611776619584,0.056379778713647494,0.0013427719249239436,0.023704240642253065,-0.041873131840626084
RPH3A,0.10461948842541455,-0.05010234052975369,-0.04730232299582785,0.006441536869100627,-0.08414007568326869,,-0.028045935018572988,0.004838643046370041,-0.022548968594772772
NCAM1,0.000967767359189654,0.008519759789851932,-0.05619777326576546,-0.04759110063777212,-0.02178933874326409,0.018255966199030124,0.07438724729753647,-0.007992413988974104,-0.014935709324509765
EFNB2,0.09683306076348011,-0.00932301563670349,0.04740152436432579,-0.035730142387386386,-0.12603355578286266,0.03281094864302825,0.043295520973733244,-0.0040052528942152174,-0.00047897975574429064
ICAM5,,-0.03343766616554089,-0.03501832573542228,-0.020990153768475687,,,0.039791915476706755,0.011407455439063987,-0.023651605902120065
CCL5,-0.008691430516364385,0.008170606171447319,0.06314181978461227,-0.015277650644502214,-0.0092998931572592,0.054930657319367686,0.015898073788535454,0.0444996113248754,-0.01081544457989309
PSPN,0.01799211595228251,-0.025886212107673546,-0.013596629408359064,-0.014426991081141434,-0.1032376152651384,-0.01341128382399364,-0.017576692407892894,0.03521047240280453,-0.020997940111553457
PENK,-0.01653628981773048,0.050915017389914614,-0.056115406148652576,-0.0198253866169125,,,,,-0.052978780464915436
EGF,0.027938786232632656,0.019815934095106912,0.08229131141384434,0.01097723207871813,0.026805473398350346,0.16494069762254557,-0.022059282224166983,-0.015621290410478507,-0.0533604129546075
SERPINC1,,,,,,,,-0.015621291653186604,
UTS2B,0.15926172282248405,-0.019716468416855194,,,,-0.04381691500005118,,,
F10,,,0.012660582144935586,,,-0.03944994812719928,,-0.02172338979089643,0.03739187952849084
FN1,0.06145178608428669,-0.03832271376540231,0.10702105610068846,-0.007786052436082897,-0.1088464371639801,0.10433391317213192,-0.06141310945837395,-0.0698958595320382,0.0003083748440055212
FGF2,-0.001036286345010643,0.01856367964717987,0.020306178041807062,-0.03720181063736495,0.1306922693218015,-0.012186409240844905,0.05330635251408367,0.004387354296703078,0.02139959649398183
GDF9,-0.020629025813755683,-0.008854128253326432,0.09956693529609394,0.033393734790112053,-0.03700522006547415,-0.028752857974063583,-0.0130908204494668,0.007695805711388685,-0.029104361796093967
CSF1,0.004982149594718354,0.0752373998374588,0.04884471826540551,0.0490261177150781,0.08525103310858487,-0.0076237166440815424,0.007863673639729812,0.04238248013182711,0.12512314162114274
GZMB,-0.0204324636399548,-0.024147843593432642,,,,,-0.028188051200523024,-0.019828611669323794,0.021201428078875015
WNT11,,-0.02227479828122285,-0.015131453113094995,,,,0.0015531765877382178,0.05025856050019396,0.053032746302913075
GDNF,,-0.0038705603086858237,,0.03682091335328734,,-0.022090373167153548,0.055013241799649795,-0.03965637442103283,
FASLG,0.08868957759701761,,,,,,,,
SHBG,0.004254807741928306,-0.020129735335223355,-0.03291570242024153,0.04989003871395471,0.18616447825900842,0.029624252767683067,0.030282602099245475,0.11866781693649664,-0.04215694454693078
EFNA5,-0.016290801525821075,0.0029097473089863507,-0.04568238564749513,0.005115361654635058,0.10699610743875006,0.03491623468767994,0.010379366174928012,-0.008162182254852948,0.018553321190315636
THBS1,-0.035893470149092714,-0.016154024801715742,-0.017534140868216613,-0.019491181424308994,0.06534964638213624,0.015949138070196957,0.009601387655163553,-0.009668543684512811,0.0680694007622469
PODXL,-0.051790939316024874,-0.01505098134333605,0.10881585269650473,-0.0302421573243209,-0.15522092879039878,0.07016027302162717,-0.01703018595112334,0.0057964551875603855,0.10136187083799589
LCN2,,,,,,,-0.039293876880344275,0.030423483695297505,
C5,0.01313277160707382,-0.03402892630406516,0.16110159287956463,-0.040954229276093934,-0.060415036918935634,0.04310343144243116,0.013626819063295745,0.05538936467119074,0.0209216454797182
DLK1,,,,,0.11448679021945234,,,,-0.0734632792512322
CXCL5,-0.02716107733782708,-0.027342906777967434,-0.016856633126755047,,-0.04781654390121561,,-0.028069757355899956,-0.0017142082527127536,0.06069347037234975
BCAN,0.09618164517889129,0.030438274673780814,0.10479593642125,-0.033654147524612064,0.049888993586725404,0.08386912661409826,0.08531074280871767,0.0844549938659878,0.08765702654120436
RELN,-0.016774665366726716,-0.01830137905326424,-0.030711794887163277,-0.01838619427290142,,0.004638586896718981,,,0.031738465981690334
COL4A3,,-0.03015793934222747,,-0.015024262686176522,,,,-0.012946997344258642,-0.02873410706835472
GNB3,0.0978610650096187,0.04261346591794447,0.05053289582306143,0.029139886256289646,-0.05329282041258204,-0.08562727386791698,0.02326786639769535,-0.008269381873608553,0.014604244758784714
PYY,,,,-0.011092882349274793,,,0.008489794933595696,0.023192149078872723,-0.0223952624168609
MSTN,0.08694328616997482,-0.03747931937529753,0.07030484624390339,-0.04337170269442171,0.05439701751197889,0.04285827521496887,-0.025492930337585203,-0.004864385678017597,-0.03241350843133917
COL18A1,-0.061196582654974435,-0.04570220131027788,0.07834683754985262,0.026380394081704867,-0.07690622487412557,0.056930637686189625,-0.06372423970741994,-0.033170523735739976,-0.016329968575913196
FABP5,0.06509837573544985,0.011507698866381855,0.07719709532268448,0.04424123279816269,-0.003286106054181579,0.03905707120518448,0.004829521699063035,0.07381667097558148,0.14943813849225493
TGFB3,-0.009581724206611852,-0.04177199165932986,0.027047352767177457,0.035915350997155406,-0.03171473553362261,-0.08488048431804625,0.027620616303192378,0.03772043029770429,0.04380573222290276
BSG,0.05945014882344843,0.016527283316528547,0.025151078494128763,0.04919036575252552,-0.05286710849340154,0.08526678999031906,-0.05435269436391344,0.036440028594183396,0.12927555770553917
S100A10,-0.04521172822178333,0.0027120770923888577,0.09895880379072518,0.07889132948680695,0.07353911461058575,-0.06857112335370155,-0.050392099691301005,-0.03707831304977271,0.08758414150118962
PLAT,0.023003215037829122,-0.041694931823625096,0.09976159904420918,0.00507281386486743,-0.0677518391795263,0.12855642117843652,0.036253764965084825,0.04419001467351038,0.0854913976962103
SFTPD,,-0.02972890836970214,,-0.019322201426187225,0.0013649039204833612,0.0022365226830157923,0.016498147959532795,0.05949116297066983,0.019946350792808903
EPO,,0.028977092821571106,,0.08666921001652131,,0.049504751354335186,-0.019892899661143455,0.09494956880141082,
FGF7,-0.030466628308156486,,0.07812885716021269,-0.014150766360403027,0.059492334262086694,0.06792700268733351,-0.02647424675882035,0.026817593372881417,-0.0032894041961043716
CGN,-0.030387771113622546,0.03604786082038697,0.01788529435343242,-0.033931853698523196,0.028063404854800883,0.046707400367757675,0.02704647298684572,0.043836757740136,0.09787424636048038
FGF13,0.014117256560798735,0.026354807358177103,-0.07907827066152248,-0.04438694669958617,,,0.05282721050538538,0.05648063588431484,-0.007299288384425399
CXCL13,,,,,,,-0.03729044352338602,0.036591329855973444,0.1106849661259693
ACTR2,-0.06971068872958985,-0.028102070339973514,0.03314282714599255,-0.0062057410948285026,0.04686830202814332,-0.029333444141717804,-0.0580643352948622,-0.01890401631698668,-0.07358649117102747
SLIT2,-0.020823897565855915,-0.025513407375458243,-0.045353452991815355,-0.03464705705878335,0.011440370421216678,0.06953083282214137,0.061819107360480345,0.02678103334821985,0.18053259003631597
LAMA5,0.07322505014621836,-0.04300610925438625,0.033711990975185596,0.015390492492244981,-0.0877442637075897,-0.021773939276978172,-0.011294951897075677,0.015419374528287823,0.041820105793890054
TIMP1,0.03453022879604887,-0.07589841398824008,0.08040582548228072,0.07862947788188962,-0.08631708159388002,0.14041518049438478,-0.08975095212076604,-0.08111648274901467,0.042165977534088565
PLTP,0.024994594668027427,0.005353984207054501,0.09476247703090081,0.008739111933790464,-0.09093130715809726,0.07363766637110856,-0.008499459712531248,0.03659593925423748,0.03384583510345784
TNFSF15,,,,,,0.006899725018309346,-0.024257028325141167,,0.043203596680351855
PRND,-0.01653629325140415,-0.018424665600978968,0.027834717005148963,,,-0.03476236252212915,,,
NPW,,,,0.01164337499885723,-0.03399631980834041,-0.009962491627681947,0.03423813453432163,0.02587410466755335,0.00921881493944126
SHANK1,0.06925317894068059,0.03886864021659692,-0.013196393424005706,-0.015277648243175807,,,0.0005026567490457282,-0.002685314725318938,-0.039264586485684885
PTHLH,0.029175720908929167,-0.020994773534408914,-0.03968987820951021,0.008755693220610565,-0.010702002190891265,-0.05724382665588799,0.014428970274321086,0.02372294154167396,0.07467561373905694
SYK,-0.026003069453561033,0.007843653370492377,0.05442325322634349,0.051822238577021174,0.08455077093415876,-0.04812211333083888,0.06960564354946962,0.01473468457966131,0.025464061920250733
FARP2,0.07437026659305769,0.010187659606402338,0.035590413142773704,0.01972897350160752,0.0655368396318426,0.01348037097959381,0.013697564003516485,0.037230704596323674,0.08050929258153904
P4HB,0.04437625631022126,0.0008500950177038359,0.07951050222247887,0.07521172027706784,-0.09367291066292961,-0.05024818739779845,-0.07573058111945281,-0.09138309791947294,0.06923294454942522
TAC3,,0.08214364056191528,-0.056582762486115525,-0.030188729709464342,,,-0.030398073102824677,0.14993656909638295,0.10330856013513773
C1QA,-0.10889292898033312,-0.010703300054412912,0.09045399154224845,0.06129498577728408,-0.1894267779486277,0.10494644335573959,-0.0052562917556947765,0.012248978919371779,-0.06471396557368068
EDN3,-0.02322326208397252,-0.0320948880557865,-0.024575614673699783,-0.013692632386586752,,,0.0007292589659536323,0.05883451876430388,-0.03723711011774234
AANAT,,0.013540703073646985,-0.013648974969543357,0.06637575939427103,-0.0039825707608716066,,-0.02182841994250092,0.020743122677737712,-0.02457479948068285
GDF15,-0.00824536514490881,0.0236092677087026,0.0277366057955864,0.06404914620959357,-0.09471661567659011,-0.07743494655653106,-0.04033857810163942,0.023551357989210465,0.012490197863908077
LRPAP1,-0.05797818229911409,0.02198483552699535,0.10185035770930714,0.005920570376680715,-0.07057066366961613,0.009864479399662415,0.02521972667754591,0.09824976968295217,0.03794746326623395
LAMA3,,-0.030015515944224774,0.016767238480310743,-0.0006672843224235057,,0.1145759513068833,,-0.014240389917846003,-0.007207560186931291
VCL,-0.012836393877364294,0.011813485209291477,-0.019574485726099787,0.06713898375740368,-0.00180654413221694,0.022489054116849136,-0.03694316489488209,-0.001005656016700857,-0.0026728614722887163
COL5A2,-0.002445293790362506,-0.05827996513535516,0.0831730422626934,0.02638963448678,-0.13023139470535283,0.10085795975566539,-0.020023460515018014,0.013277788257953166,0.06671191664253931
DKK1,-0.016536295311609384,0.0455201994993015,-0.03005077869577473,,0.09847370989023672,-0.05261658302887194,-0.019158714380866377,0.036180417909029476,0.05725311622091092
POMC,0.040571645586471514,-0.0056538862415005855,0.005826192645310272,0.020283547046044514,-0.06262489304563439,-0.09395481338087917,0.0007960346870275734,0.009877249393234545,-0.002564186386838515
CCL13,,,,,,,-0.018317149676156805,,
CD34,-0.02332401893252823,-0.03900899696858202,0.028151426490704838,0.004442476147083064,0.09578741246712233,0.06099854406693754,-0.0007934411886388593,0.12812932675608468,-0.002062263098961774
SPON2,0.006742879187939351,-0.05017496237747396,0.1360110737944705,0.003051537612810892,0.015867553299635018,0.08502604276608171,0.002938324926506529,0.03773169265333657,-0.018105026937439803
THPO,,0.02626109018468917,0.05231337938869281,-0.011261552804894144,-0.022842618556196043,0.05219904521287684,,,-0.0034513546046779243
SFRP1,-0.02542152415024974,0.021630556772796388,-0.008373872479845269,-0.024726284500880085,0.052734505836374304,0.066633604121376,0.08954781900335292,-0.005364668292388253,-0.028227353111803542
ARPC5,-0.027797427980304355,-0.06889865267524063,0.028135741495621775,0.05436966989785903,0.09290663536294053,0.009363590419594506,-0.04591689883737495,0.00543508628321394,0.046961986480572857
VEGFB,0.01071719195444275,-0.023239020826174614,0.08069742296882901,0.06476837957080442,0.0201013952994178,-0.08724894456735709,-0.06928876298529552,0.007667689787051964,-0.0016404594359956436
GDF6,,0.0235784856421697,0.06735501336293279,,,,-0.05607603672269019,0.017847276190423384,
LAMA4,-0.04762246458165702,-0.03405305727824255,0.09597237651183414,0.026515944573312234,-0.04717322181633055,0.17992162246182594,-0.05690837675109309,0.0020101924920355955,0.08000034963887508
PLG,,,,0.020985981121326498,,,,,
NPPC,0.02055173574006549,-0.01280056900096851,-0.036749324994390056,0.010443514599951145,-0.053695127451759736,-0.04664094227802252,0.02282625244994302,-0.025747811024354136,0.05311992287904811
HAS2,0.08083327642375228,-0.03701528227089674,0.05652540166637196,0.0009184754666908634,0.03942464223269429,0.018033926154867062,0.03809235172288415,-0.03187617401283805,0.07568848912145947
JAM3,-0.019792441033799568,0.035210456583792224,0.09396713378906854,0.021894334714778797,0.031480921324431345,0.09924509276273925,-0.018017171041250713,0.02097040158170737,0.06824523268617025
MEPE,,-0.041615562348831195,-0.024445281491403924,-0.025108316765748644,,,-0.02135509133321086,-0.025747808065202965,0.009377720506457491
ALB,-0.010112131517797954,-0.03236354248495755,0.0002232453313033603,0.0649686911433981,-0.052394735514366436,-0.03947722850284218,0.0014335143203376153,-0.011024835939559921,-0.03170764909315442
SAA1,-0.01814345370052491,0.02623873567227371,0.020832545741041632,,-0.0820893839006627,0.06135983262074801,-0.00922073628602826,-0.050334435582541685,0.02645656343212554
SFRP2,,-0.023897345074558117,0.09362450519253922,-0.02108471529039504,-0.037005268751706476,,0.01274484385443266,0.07488377235819882,0.03922606430182979
CHAD,,,,,,,0.02395511978633343,-0.037330447634283254,
CXCL8,,-0.02237219075550771,0.05070645439477951,0.1132098395242022,0.09700678295997779,-0.027221206254566664,-0.08539822248963005,-0.10387081942011922,-0.025503426142469105
VASP,-0.00639036515190005,0.014294528841423907,0.05970464022370151,0.045501818093106244,-0.0208858136040079,0.06405757651506677,-0.0026532684035169294,0.06148466075811093,-0.01714692373742722
PDAP1,0.08204143876334763,0.015753787559770933,0.07953806169501729,0.04087282572442713,0.049280285671063684,-0.004218088055663546,-0.01244390079448976,-0.03377827992308639,0.06771102110114816
VCAM1,0.04050854665145382,-0.01609043270521573,0.07240126391329976,-0.016414848211737526,0.04720480717541165,0.10961821222730264,-0.024246461637680055,0.006036071263969689,0.0442178243924698
CALM3,0.050446239387617865,-0.024145825675549466,-0.07154728834631763,-0.06799525010826003,-0.03554965786358187,-0.013482850494034531,0.05672782692257085,0.0499013881327385,-0.051327575379756483
JAG1,0.0843753115570502,-0.01674554292694631,0.11002163689566107,0.0449689753957908,-0.03690653095658052,0.007225259123650678,0.05116837351335057,-0.024002212357922513,0.032623325741717266
CFH,-0.013796914740794095,-0.0015410171352519195,0.03646495383324769,-0.01991325848066452,-0.0007138081175148479,0.1679034939052037,-0.02162052195031538,0.03484270442993484,0.03225896714860327
VIP,,-0.006999473703269223,-0.05007810874441169,-0.0232559224107666,,,,,0.0321475534417136
IL7,-0.024596275557394767,0.007064481952954067,-0.018764325736285177,0.010942520844756595,,-0.05456978101672626,-0.026097876387448055,-0.02716927333828759,0.05279853912551954
FGF8,,,,,,,-0.03395709079647506,-0.0024175974801796266,
IL27,,-0.025093045897159688,,,-0.03642079757772114,,,-0.0003524781207100923,0.06181531900046095
PROS1,-0.0671649870687271,-0.01998016736820552,0.10870060607884463,0.06628180252212124,0.09053199073982428,0.003547052867843404,-0.01023152156237884,0.03135698287020435,0.04095200388524894
TGM2,0.026258920676879047,-0.06546183647806833,0.10259756578065668,-0.04622010978444144,0.05529997955833939,0.07356900246538665,-0.08017262629175119,-0.03736818066265359,-0.028635233059797073
C4A,,,,0.10128225166923387,-0.04926115325942439,,0.021904616476083934,,
GPI,0.0622542417403172,0.022911892581354315,-0.052105212042730824,-0.06593422730005892,0.008020336847303943,0.008962093311602413,-0.07747686646413661,-0.06164388167010505,0.004248285557919142
DLL1,0.021707325816612222,-0.006676519405132497,0.048668413616184146,-0.04338855742226091,0.11897159044413268,-0.005695767460229149,-0.01985939852420298,0.09500822479905897,0.029535791024402437
ANGPT4,,-0.01727884388769457,,,,,,,
DMP1,,-0.022087780272442258,,,,,,,-0.02545599724684728
DRAXIN,-0.03382986166863102,-0.010723944870419942,0.12974999010954472,0.07278124475278769,-0.05337268728874635,-0.0525553041616488,0.018007647752978636,-0.029688091832201707,0.10513540159487512
PCSK9,,,,,,,0.132210934738229,-0.01636125807773599,
NPTX2,0.08648077627411732,0.030284397987098328,-0.06514156721862838,0.08560869334187649,-0.06064531736236978,,-0.034521695252553046,0.020125378932782087,0.012974520781740885
PDYN,,-0.04520973635149252,-0.08688321359181223,-0.02360151126970499,,,-0.02670760259793622,-0.018738045978909906,0.009659246553511438
RIMS1,-0.022327670846404822,0.08170878614146147,-0.05147204322766678,-0.03989464039652958,,-0.039342849585811204,0.09289979995698676,-0.004901667010436095,0.02271009441181045
FGF9,-0.019214909978958923,-0.04643724040855055,-0.04393927829678745,-0.024779877311025766,,,0.06756777005506934,0.059673189277502516,0.041528345168483034
COL4A4,-0.020234176954621864,0.07977976201838331,-0.014302195277928661,0.020746326689220093,,-0.04199435238418282,-0.012995233512703546,0.04039817042648184,0.015657747294909655
WNT5A,0.01481718155062764,-0.03618294893518254,0.08081623997133165,0.021052444309193688,-0.08570270943372713,0.006379266589655179,-0.028797159693397842,-8.783836022220129e-05,0.008537030106689948
F12,-0.03348940079241811,-0.0013315020444797437,-0.06471392981205984,0.04107406386967609,-0.05732301416396812,0.054491966940826475,0.019890872096394247,0.025359373654893207,0.05801311762042082
BMP1,0.02852835231828097,0.01734519858975322,0.0627410492262945,-0.0024386235281784485,0.04086970650447005,0.04722264688518566,-0.03654464109454955,0.004819724568160909,0.04413398485733468
CORT,0.119564518999576,0.003159960238708153,-0.03878957681061228,-0.019906863299865518,,,-0.012111806241060546,0.15627203340776055,
FAM3C,0.0660317518869009,0.0030134045589047757,0.00518560237596833,-0.014728800029343932,-0.0581233180033016,0.0374537561466966,0.05411846474179914,0.015995353373380553,0.0741580271567177
DSC2,-0.0343898049084338,7.645215401802212e-06,-0.02600096691315169,0.013927143742689737,0.026890461303540173,-0.05097449748580366,-0.009287838683492639,-0.005367245143688442,0.061282491900308454
IL36B,,,,,,,,,-0.0006261085048440795
BDNF,,0.038159887895104945,-0.0632898929707326,-0.012683400841861417,0.0611832802921724,,0.009817996992731936,0.04005378668909473,0.027022377693018757
NXPH1,0.035199232389532965,-0.015266089668592175,-0.016086882224551385,-0.001145801676161439,0.04094430733395693,0.05059452077308062,0.02410980727529835,0.09416699646685872,0.125090692523104
RAET1L,,-0.016307301661733435,,,,,,-0.015621282658353755,
HSPA8,-0.012852251567864473,0.005384493415068248,0.0019830722956913293,0.0026835338854180714,-0.05061164741040559,0.0990191524025012,-0.005841115934560546,0.02176257479770836,0.025711606788088762
LAMB3,-0.04507925813712981,-0.010966841180960488,-0.07612605982131854,0.03888828334663653,-0.0394813100118831,-0.040554835923239024,0.055767470716011916,0.04164999352186005,-0.02827742246528947
PON2,0.07758853254981288,0.00248660880650954,0.0636567254452772,-0.048922460733794894,-0.054620431591604825,-0.0190632027158079,0.07060533291854225,0.048975930546247035,0.06550717236889239
CFC1,,,,,,,,,-0.010955979036950824
TF,-0.057202068900427984,-0.06963507461851862,-0.08698229611196161,-0.011093868399700578,0.05744973900924436,0.013774120022475253,0.02138018318290324,0.015737011628996062,-0.05616313185457427
HLA-E,-0.06480263556940026,-0.037057250608283535,0.06598327140932249,0.05715053445952531,-0.11300485260766277,0.049104089645447005,-0.014719482057865598,-0.05992188574954216,-0.0875078688543054
OSM,-0.015548561395321608,0.0280617654954035,0.034662529831895175,-0.012442791896589325,-0.059440905440227884,0.045072489976682346,0.0076621819438403935,0.03964858384512235,0.07841806876227406
ULBP2,0.02953561290133152,0.022968083825958628,0.04380492652832431,-0.006856885639231801,-0.06669561126004385,0.008826156874145662,0.06682477152020837,0.016794553335929566,0.09158849666085164
VEGFA,0.03634892422077359,-0.0236407851865949,0.04890362750292966,0.050782455603021005,0.016565660034220334,-0.1307338276995272,-0.042684089062059664,-0.06712485483720908,0.07280553561567427
TGFA,0.044138599061424276,0.012462035762744472,0.05230866700060563,-0.00039892265556509945,-0.01854375398962531,-0.051588308868969895,0.059388714507311195,0.0633089018347241,0.016766719960253144
HLA-C,0.07582920983874049,-0.020707982504994824,0.1004378668962413,0.08793417470349733,-0.17172471786735208,-0.0019761346171969303,0.002811605076490751,-0.03389620476357201,-0.010229320443070948
CD200,-0.005449073353857748,0.03783667603953845,-0.02289650103501927,-0.007269095219352284,-0.1375073386707446,-0.027563600184695773,0.014923819776754471,0.05091221826795084,0.02769805447464177
