,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.00764092607943029,,,,,,,,,-0.024206165279910687,,,0.00174627614287703,,
BMP1,0.022202479707896104,-0.02180085763896349,0.0657439177026958,0.08365479304554584,-0.04275684299164155,-0.01958388009838262,-0.008040466232537758,0.21421316071851068,-0.0884175450037636,0.019298315728862904,0.07954143667808732,-0.024865959519480587,-0.010493253915652857,0.05977165377307693,0.08251524701111093,0.07431017164383945,0.013441743714586101,-0.06260637290736507,0.08496991521996053,0.18147685467115016,0.022818045386228142,-0.00924494424158205
NDP,0.03753090570839944,0.015658926193068332,-0.020981804751410888,0.044133669792631565,-0.04201574954633933,-0.015309541964813681,0.022011269101449838,0.018563130198320753,0.04585591672366784,-0.06085054482721856,0.07467543020366048,-0.07244283287052476,0.030727916116639897,0.0567446401200566,0.04255437707092028,0.06796866895697362,0.0071244067610415586,0.023204655790946042,0.008618240966298759,0.04676566793836396,0.018573055609458353,0.0779325762240034
TNFSF18,0.1258690283318789,-0.025747754042817577,0.016195495473850716,-0.003909134134714508,,,,0.07509715611315218,0.005474241640008937,,,,,,,,0.07370546614117512,,0.012987764477440369,-0.02516697707158941,0.07251796771868944,
IL36G,,,,,,,,,,,,,-0.0113184808205307,,,,,,,,,
RTN4,0.045734381197333536,0.02951825907919831,0.025579241287325662,-0.058184678844693624,-7.920142639481723e-05,0.018896365391432524,-0.024264614563684426,-0.13233275763498759,0.04130183299838086,-0.022194017350824415,-0.06157658362463463,0.04115625065881183,0.005425324796054943,-0.06289639721126862,-0.037065239776781084,-0.11875617951260944,-0.05685884348400742,0.05613603571699741,-0.07110055630131902,-0.062961669870723,0.09948582201963842,0.10207407669016064
HEBP1,0.07527198439581742,0.024154572355503858,0.11832633282547411,-0.027763704855859637,-0.011213569912131455,-0.04075514778569722,0.027997449783158008,0.05879599880006296,0.057623862305853174,-0.010705301600937432,0.10199467421474173,0.004057528972378099,-0.04226200614912762,0.057628692615405465,0.06588936296290661,0.08885237521074395,-0.010737912497642874,0.09077904913831274,0.0635010489754775,0.0554263846215779,0.033184245700249554,0.04476744498884298
WNT7B,0.09512899967049766,0.02555961675509162,-0.020881004311389874,0.022101979318764935,-0.03572385298128348,0.053578252393711376,-0.030563173794795215,-0.09939885745624966,-0.09626118699643244,-0.02882025424072748,,0.02041189065844115,0.02270225553161267,0.042727704860371106,0.01105021446438247,0.03606385896679065,0.0035343613820637116,0.06963240813607785,0.05356914495030202,-0.016582089108131227,0.0708963721878648,-0.03996503336640481
PTMA,0.01756044029442086,0.08926461266173055,0.07236535247309088,0.07937629388833374,-0.06324433290135248,0.054534472774414276,0.007492664816065465,-0.1619372149560701,0.0708474514601567,0.08332306794181374,0.11763124682152115,-0.18641015403084638,0.027413602543904302,-0.1060844352968814,-0.16758619117293816,-0.0823390679091287,-0.07003162562297124,7.022560598429555e-05,0.09731585698793471,0.10037554915111159,0.032468478695780296,0.06155772645194435
FASLG,0.043227203103087794,,,,,,,,,,,,,,,,,,,0.1215451730177751,,
CEACAM1,0.014779436417070302,,-0.01369925197124665,-0.04347274820584985,,0.010575024490314841,-0.03284356827060815,0.03774169195112514,0.04998086134494689,,,,,-0.059837831399478604,-0.05003875052254671,-0.03895119165576485,0.10021651316615547,-0.0240430101499196,,-0.013223280976800391,,
PDAP1,-0.026318437285982425,-0.09587744866693625,0.023224196405891545,0.05265370411882167,0.03921560197709696,-0.0046141429952126466,0.006139442481187879,0.09948270005987804,-0.006248797068601542,0.015995461692138828,0.022601039230388635,-0.1446479958488854,-0.045043593979940746,0.03475344954792488,0.0024071992139280563,-0.07274662582106095,0.0344670549836057,0.040772183106285505,-0.017261571215190178,0.0023822639789373152,-0.10563470038064587,0.05326416568044975
QDPR,0.18877923359128285,-0.047010451254363865,-0.027658769299714274,-0.021886819975144974,0.04737887776063826,-0.06530265259084835,-0.050419579928295655,-0.0870490869699559,0.0944113023449435,0.07859750972622645,0.12773931961000098,-0.09329013193269006,-0.00018947175953632061,-0.21791122254127485,-0.06383436647093683,0.048113798131424024,-0.025825302665264796,0.005327750238353703,0.10753740295059523,0.005009507501059913,0.07875777932137891,0.1007575308461805
POMC,0.014755879775360616,-0.022608253610633726,0.02331857908799165,0.03160975407223494,,-0.007175280599813357,-0.03461777103269331,0.0005497351906823823,-0.04573082019984677,0.006757155432449732,0.0003609803924274987,-0.06617869566893601,-0.014585290609092425,-0.04684876479562185,0.06635085234618758,0.016979003576626822,0.04751976990048046,-0.01721969136657704,,0.11691505333024027,-0.021870184168502945,0.02410423229971575
