,UKF248,ZH8811Bbulk,ZH916T1,ZH916inf
TG,-0.030146652312344965,-0.02164138429904157,-0.028318402455605376,
ADA,0.01748286211641134,0.04892562473655774,0.0570990234307306,-0.02496783378656455
LAMC3,0.024757422417099377,-0.015116938997315995,0.031160060966343234,-0.04795535699338317
CCL7,-0.012176997925844877,,0.039416794098184764,
NGF,-0.004817014070365523,-0.014229083923141891,0.1485674842200981,
TNFSF15,,,-0.0402044422844368,
HMGB1,-0.037303942430136225,0.02504035739965369,0.049038186543992265,-0.028375229044207237
ITGB3BP,-0.03228504964433881,-0.08349301404343872,0.019291141044119706,0.07760127239246385
AANAT,-0.017666971389511062,-0.019409387902774574,-0.016099617400531542,
RELN,-0.028025121455767816,,,0.11555285209119255
IL15,-0.03850332562273503,-0.03518903973911349,0.019926550708479436,
BSG,-0.04794611449318466,0.08624555931922075,0.0035978664742899913,0.10101671318399694
ADAMTS3,0.03332776765936137,0.02656051614161123,0.04316581500707885,
CD34,-0.05906774570519779,-0.025604999729998,0.05600507410486069,0.01737481783928932
PLAT,0.015679682902166838,-0.007239573207417584,-0.013740089634086726,-0.06902440654558863
NTF3,,-0.009029819997637285,,
LTA,,,-0.021667658750542506,
CKLF,-0.09643488858982827,0.00441615150894762,-0.04494643263512452,0.12219294901957571
CD24,-0.0505030412833472,-0.07909531291835101,-0.036186455029241886,-0.04985743996810132
HSP90AA1,-0.008731403371533171,0.04337574051703151,0.03611357232136318,0.008436912107627837
BMP4,-0.02407561274391433,-0.03733459778093149,-0.041352333821579275,
SCGB3A1,-0.012176996708161355,-0.027609237802375904,-0.03190478528883357,
IGFBP4,0.049353044296888804,0.015515485108120959,0.09103160898204136,0.0538794283814734
RSPO4,,,-0.028577373787756183,
LEFTY2,0.060118346361655674,0.15359210154643974,0.10977492646566102,
PF4,-0.012631679390827774,-0.013219634671437651,0.037045583177173366,
ANGPTL2,0.016006189867749515,-0.017407037477074064,-0.008415326782010707,0.06042266675147919
LRIG2,0.030960533385764277,-0.043901225046142474,0.019942860383854778,-0.07057372152823913
ICOSLG,0.009006192055969814,-0.04093571713095494,0.0645760932676309,0.04709867224288614
WIF1,0.08685945367852388,,,0.010823395013363565
NPPC,-0.028697255975576694,-0.025012435042742066,,-0.07476557498703318
LYZ,-0.0038502649174885785,-0.011138897729980352,0.027510728619085573,-0.027724744814095356
EREG,,0.049492843441711884,0.018045112204499367,
SPTAN1,-0.03617042045840622,-0.014099887228532537,-0.01822529581820692,-0.011701744676249988
LIPC,-0.015464495745513384,,-0.027396115480522547,
COL8A1,0.04578569894543194,-0.025111619722090302,0.03204683032626446,
GSTM2,-0.02218653934435649,-0.04086552639633135,-0.03873954094410376,
SPX,-0.02501137865134898,-0.016413866159615403,-0.04069784179187825,0.028412958163445787
MFGE8,0.002271797931646763,0.039949520523986655,0.04466537650531576,0.12950608323195412
TGFA,-0.04254330662729002,0.002775541905535693,7.955333518663297e-05,-0.02841817599143348
SLIT2,-0.046837208936949704,0.02074017025306345,0.007525959609824867,0.06875584587732832
PLTP,-0.018607192602301644,0.01737268995916557,0.0077065436500296505,-0.016930582756915124
APOD,-0.06695288612633701,-0.022400197512772103,-0.03936141175203622,0.044900559185754044
B2M,0.014122308603058227,-0.003959027238482981,0.02150983849468086,0.009520293271791288
OMG,-0.06035438928203802,-0.020442525185187035,-0.011159864934912358,0.027126559209336515
CXCL3,0.027050181771666106,0.012728962682409223,-0.03884898903600506,
CXCL10,0.06767771301351118,0.029946313522638143,0.002083134483065097,
RSPO3,-0.016540902818175184,-0.04368345124959704,-0.0154417009285492,0.06379217162375045
CORT,0.012421634730800976,-0.013833675781133543,,0.013281233382585085
NCAN,-0.06528640229004985,-0.027528589965386697,-0.007189046331934781,0.020783497277418368
PRG4,-0.01831275063621333,-0.020412435153650797,-0.03497961419636607,
ZG16B,0.06544034776537103,,0.0022762381352297097,
TGM2,0.0781673954512871,0.1333522966363413,0.024470046935358092,0.045909714030658175
VEGFC,0.023471842073950245,0.048420093844681336,0.05943133703079999,
WNT6,0.06560872797233629,0.037182300493201044,0.12218633311657959,
NRG4,-0.011215442594088444,,0.08912637317289508,
PMCH,-0.012926401159126143,-0.019409387214478567,0.005645720201218671,
COL9A1,-0.03387382790298159,-0.03992140283831413,-0.016399333587958007,0.09697526771326113
GDF11,0.009696869117542275,0.04391508480488003,-0.04185207464477568,-0.08185962406425916
RAET1E,,,-0.016939438100880486,
IL24,,-0.01300885431771097,,
SORBS1,0.05320973741390096,0.03530331074326526,-0.02977951010194729,-0.12057306705277529
DLL1,-0.03708084092978217,-0.04656437636274023,0.06716382043130424,0.04346343592589065
TLN1,0.01920582221086811,0.03920346254844902,0.05215726245225868,-0.01750044728126571
COL2A1,-0.03532882041044381,-0.033905053857939946,-0.022472894001841503,
SHH,,0.014826030358404891,-0.02189856844802529,
PON2,-0.05412450641849607,-0.0282428929125945,-0.07799325125437334,-0.04866731021515969
ICAM5,-0.008964997067111726,-0.04151949914287849,-0.033298175683140155,0.18936461187690337
HPX,0.019431932739282384,0.05855863288633303,0.024522007667627372,
SFRP2,-0.016189349574466518,0.0002490887683989953,0.08357445950636495,0.03404634280580484
CD70,-0.005273876191711427,0.07432549337262985,-0.023559107509912927,
HP,-0.033054039989707434,-0.032643567198562366,0.09991329806525008,
CXCL2,-0.03996264299022262,0.08969057901213731,-0.05505843120349844,0.006213764438524029
NPPB,-0.015709504299422725,0.027319337345072053,-0.015663887601925105,
CCK,-0.04430369579851662,-0.06802507566041366,-0.020320290770852425,-0.030183229671886035
SEMA6A,-0.04365580339229643,-0.024752860208657475,-0.004860503227444196,0.07773544498434634
IRAK4,0.07511518288518527,-0.007022369613234142,0.01814140503813028,0.013487842477400671
GSTP1,-0.10226275759923519,-0.037185053491897296,-0.013325414914817724,0.01730573241853147
VCAM1,-0.007416762375514818,0.027811754874906353,0.011347565425806783,-0.0027896913701110295
NXPH3,0.0386262206297105,-0.07329102430756161,-0.01942780028252281,-0.044626644479403954
MTMR4,-0.01521094622567044,-0.021071486171269947,-0.0007065449929346332,-0.004014303323690361
LAMC2,-0.012330318239565851,-0.017084275933631463,-0.02984450940572124,
IL10,-0.026052607125508435,-0.039872420096428246,0.015483770075113925,
SEMA4D,-0.050906334651696,-0.054904092048210895,0.014762259694357212,-0.0018952732820017907
TRH,0.03931508860884146,-0.09541048888912898,-0.017544604557548395,
SEMA6D,-0.035531588877258095,-0.060900509631251425,-0.04964260672264574,0.08093822211464183
CEL,,-0.021238679690105886,-0.030041301484311392,
PDCD1LG2,0.04480736373536177,0.03336358328713987,0.04221223910606629,
SPINT1,0.030861039433469132,-0.03086272840046213,-0.06507339998312331,
CTHRC1,-0.015630409509784744,0.011516940154801326,0.05338977393117786,0.04026822893204548
PODXL,0.04922548482671089,0.03671343742525972,0.08033953673640264,0.02893338459629296
JAM3,-0.008384333905395525,0.1061282289205761,0.001133337325646019,0.02802786256035606
TGFB2,0.06094312475979945,-0.06374435823460468,-0.013947296952755074,0.07699383671716482
COL18A1,0.04134167910769133,0.1027660323820134,0.07886691321006484,-0.02496281975892734
NODAL,-0.012026323699751046,-0.016068999482285747,-0.02401138683435026,
INHBB,0.026770625335695873,0.12183984806075068,-0.04049321171892507,-0.052075394799295224
LCN1,-0.01233032101393766,-0.015175137547523723,-0.017742059061581845,
ARF4,0.04687769603814503,0.01575035495324053,0.03877828601656465,0.02100986774874536
CXCL14,0.03912546887992115,0.00592277928745312,0.0034800815992911184,-0.04288053432796609
LIF,0.037183103065109115,0.10284344199879818,0.06469770029699362,
IL17B,,0.11477530459860524,-0.002889866707438867,
MMP1,-0.01699938364506795,0.04035592731545434,0.07430203104698772,
MATN1,-0.016189351780654008,-0.011306737954742513,-0.02133798820147885,
ADAM28,0.025481744759807426,0.04222546498179143,-0.043725802306446855,-0.02221890630943928
TCN2,-0.0011161430278079781,0.06895000348905919,0.02135729809227668,-0.060220748411320975
THPO,-0.021095395695591965,,-0.023099105284786977,
CUBN,-0.02645066928184774,0.010480126626481229,0.022418549325940788,
TIMP3,0.06851071393101293,0.04640884153468453,0.06207190077683746,0.031565532056568944
PIGF,0.011320483168199754,-0.05881747734463957,-0.009105848470661622,0.03912092296040073
CRH,-0.01444643909744463,-0.02193182886654342,-0.010767270073459621,-0.02657896799629397
BDNF,-0.010424719394338157,-0.0192870220287082,0.03582536874955511,0.0695035045816663
CCL5,0.050407159972345884,0.026457144062291653,0.07814665183978216,
GAD1,-0.03239152720234098,-0.07521849925597615,-0.01960316414826201,-0.05022268945462123
COL14A1,-0.029217774320354887,0.06634509798620375,0.038577943339943487,
HLA-A,0.056102867376314404,0.08873781006174618,0.05055964777675565,0.05009802611603299
CD5L,-0.014446437426101667,,,
FGF18,0.012787441759105508,-0.023688444840233625,0.07950076624193127,
ADM,0.03791509079369723,-0.02326727114591096,-0.006871481230371363,-0.07576299326040185
CCL15,0.006127045597674434,,0.0950804450921704,
GNAI2,0.020135650458648388,0.07237014800718641,0.09568361186452388,0.00709818402628565
HDC,,,0.015139160389506277,
COL11A1,0.049890364607947844,0.027165847305212078,0.0926983396679293,-0.04599730523139815
NUCB2,-0.02470662148203299,-0.034108268706465036,0.04225263128237993,-0.06688660057409596
CXCL1,-0.04457591335209074,0.05997387621069902,0.019328581967882216,-0.03086473760940032
VCAN,0.01341968189326929,0.0023562428711324207,0.10148554863884829,-0.015374096506845224
MMP7,0.03708909564413682,0.010653576633429045,0.0915818555044122,
PTPN6,-0.03343353062827512,0.04973153624915225,-0.024575225202173187,0.03265648813089633
PTGS2,-0.013707078857853423,0.02010840194479074,0.025390434403570947,-0.040032988603106924
XCL1,-0.015830711527192995,,,
CD58,0.024258814070459957,0.06761312607262589,-0.035422858848495865,-0.02487305191398973
TNFSF14,0.005806835059174863,-0.025825321212679945,0.07226855726141963,0.0736173437555404
CNTN4,0.01977315339437305,-0.035997515492316695,-0.025891711094786003,-0.04678764840850775
INSL3,-0.01418139582767163,-0.014990408216598706,-0.020834751529711384,
BTLA,,,0.10381493463560883,
MFNG,0.06492161454288554,0.031235035951794197,0.058023088670638955,0.027837025544071765
ICAM1,-0.003731654636064407,0.06708901081597977,-0.01046843161540486,-0.042827537921238314
PROS1,0.006490631995034159,0.06319764729682761,0.01432743376318365,0.015288058338321624
CLCF1,-0.029403288219212544,-0.04779004540256606,0.037076029495089466,
PSAP,0.08559695724462237,0.05819627107077338,-0.006484815646845593,0.04224001003793926
EFEMP1,0.07991195133444053,-0.007647893303545093,0.004617157108283039,0.021205551342717736
C1QTNF1,0.04320783616494446,0.03579933361572842,0.023110017754809985,-0.0690144071058834
ALB,0.008551666154594975,0.13102507457680074,-0.02355911486242358,0.03969824360117936
EFNA3,0.06107571054844391,-0.03450506199103367,-0.002347677364185109,0.04620595793445441
DRAXIN,0.04228626430563227,0.018449061356256593,0.05407292190388012,0.06387887138957792
RAET1L,-0.011047445077869722,-0.015175127602374014,,
NPTX2,-0.023397913483519075,0.0503038294912443,0.0518168134320164,0.06644123305843684
FGF11,-0.008258930132756305,-0.0163481970841068,0.03169261725386809,0.026386569084114665
CD59,0.035493223908697004,0.07891938060229485,0.05877654071189703,0.02486881674166584
COL9A2,-0.06364668484718038,-0.07801257856970886,0.005013254823593872,-0.04498352354869648
DLL3,-0.08286722478494185,-0.07688286874176206,-0.06707641115677962,-0.027458538934603517
FGF5,,,0.05116548967407442,
LIN7C,0.06086451812874684,0.004791080331457798,0.051050597769504144,-0.038420751586215
GDF7,-0.026052612369373566,-0.01300885843917942,-0.002297250753432512,
PSPN,-0.05099955573415288,-0.0015580152600584505,0.03412930344486205,0.04513982883023045
ANGPT1,0.02852435073353462,-0.07215086614939989,0.001693411685518814,0.00568060979979346
PNOC,-0.006910077668859696,-0.013833677286195311,-0.021503397750021244,-0.026764083679481302
L1CAM,0.030801022335161927,-0.007980697834768674,-0.026170661773068673,0.08451295839686344
APOA1,0.005797855936509653,-0.0019695848340773375,0.06275976592690176,-0.027997862819249937
PSEN1,-0.03294449671238025,-0.03201940401452911,-0.0002217953051399107,0.08680934119149061
CALM2,-0.030864070037222302,-0.071477547145837,-0.07151609757658006,-0.02289840303360138
CLEC2B,0.05777717784882485,0.009864169006672054,0.022462711849300737,-0.004714850950585027
NTNG1,-0.035701340250484534,-0.01724554066665159,0.033606908653077285,0.07622247933205602
LRIG1,0.009654639826687144,-0.04940623488997507,-0.0411934649104236,0.08442500420540308
CPAMD8,0.04308734007903837,0.013102819443184232,-0.021830816852570507,-0.03179690124314798
GHRL,-0.029434022668278055,,0.05538648982217128,
NPY,-0.001758093659927527,-0.0006899411341775412,0.037691101975557244,0.017752609638687654
MMP2,-0.049704811687887915,0.06599964857562553,0.01947916268270364,0.01268080114931985
PPY,0.07518194733851154,0.05989993139031705,0.0361924472632901,
ALKAL2,-0.0034733968723116857,0.04140545512436838,0.017989852399109937,-0.05097479797944281
CSF1,0.021646444870061836,0.005980419349580032,-0.039258359282868346,-0.07534961311055131
SEMA4C,-0.018994060111082685,0.05099534428886707,0.029585085054965463,-0.03764098478934932
BMP8A,,,-0.018700311016048906,
ICAM2,0.013263229978116459,-0.02357625514063128,0.01645270678157232,0.009835881163660897
SYTL3,-0.011766781070660377,-0.04011843556253391,0.0738309453868244,
IL1A,-0.004118221156959597,0.10869122768533944,-0.046161675211899816,0.016658038138510183
HLA-G,0.024120501869989545,-0.03679381474523115,,
PGF,0.0036377166068579363,-0.0414101132765259,0.07712937155282511,-0.04834001761516194
LGALS8,-0.07133518791644088,0.010527656934574645,0.02256343084259505,0.06164444948636171
DKK3,0.0003946275370352194,-0.042247368319001465,-0.041824861182828514,0.07245963950142284
COL16A1,-0.04342574910746512,0.08065610331352918,0.019482668232679808,-0.006280158058912704
TPH1,-0.012481862226049864,0.0683310029932102,0.02675549012890927,0.06420404916795061
TNC,0.06855589656450581,-0.013680446131586149,0.009947125462787504,-0.03812239779703884
TNFSF9,-0.022195457168620095,-0.032681022349573735,-0.029594618051196626,-0.014043645664232059
C4A,,,-0.025182826680421686,
CNTN2,-0.02145873107606203,0.004910328921210267,0.09549873368096955,0.013337528359185764
F7,0.09811866679179503,,,
LUM,0.06511754311884833,-0.01740131094515806,0.026330937493000996,
BTC,-0.011047440476253792,0.05556748235638471,0.016202018340429093,
APOC1,-0.04085609749375016,-0.09178980753321966,-0.12679134318599178,-0.0013188003041966325
PKM,0.06136928141535259,0.004866513216413281,-0.0010722978836077567,-0.13121384753181292
TNF,-0.02841460423930505,-0.015175131741393481,-0.028823017133805327,9.770368281003193e-05
GNAS,-0.024904064627599178,-0.09406463974327751,-0.08797068762239046,-0.05370697927879883
BMP8B,-0.047868942070957696,-0.0016527693383149994,-0.009353833540216797,0.016840862283390066
LIPH,-0.012481859153112975,0.08203836859759814,-0.0021895809918961685,
CCL28,-0.017557287553097184,,0.0698704157951613,
PTPN11,0.006046759140979103,-0.016162462488628387,0.017448971280677038,-0.03178444875451244
ADAM12,0.04923654776901006,0.026143731905127723,0.09995553874754128,
EPO,-0.01677156040151587,0.006296057162877778,-0.01544169797202985,
EDN3,-0.021742807021758907,0.034746943668673,-0.028057452788180462,-0.04397588604170212
CCL22,,0.033433704982269434,0.012241262715555024,
CCL2,0.0456943992394775,0.031160973352265958,0.03308357136645271,-0.06668569541145514
DSCAM,-0.017928431241253144,-0.035586720770564594,-0.03277408259425567,-0.033695410876519755
GPHA2,-0.013911666262210222,,,
ANG,0.051021513535176054,-0.03172971472725868,0.035271924412071935,
FBLN2,-0.00078618132660961,0.004798410947774089,0.04848348427495801,-0.02739268785520286
VTN,-0.02359506369245943,-0.012356020451494275,-0.025182831908678295,
VEGFA,0.0358127652509169,0.02406343463112248,-0.0040922689575813255,0.016573543913756365
F10,,-0.021102954171095128,-0.027262236449160513,
SERPINA1,0.03938593430568113,0.03827473969485423,-0.008465911337084757,-0.006180608417633135
VWF,0.03322531158262372,0.021256256158133698,0.034567961697157513,0.017383450646721033
GDNF,-0.019547495578656152,-0.038523759876073684,,-0.03788750401257792
VASP,0.04004719553884046,0.02821928349206342,0.06045113735932827,0.004650806319935466
ADAM15,0.017381039007895203,-0.009523110830275301,0.11523143567412934,-0.061134669441845424
WNT2,-0.02183396401856451,-0.018046950720319206,0.0717086250302618,
CALCB,,-0.02137365366398219,,
OLFM2,0.01956206052440096,0.0777586230523168,0.008154395559857796,0.0606192326509216
MFAP2,0.00967979133934943,0.06832382006864796,0.061808482732918946,
HLA-C,-0.03623819005839536,-0.0350559957109535,-0.005052754024671901,-0.04203839607987788
THBS1,0.04580158727054903,0.030843745362619385,0.07067671532606681,-0.07859110130029313
HSPA4,-0.020249788360647124,-0.03910840921486678,0.04228149111246309,0.026707939437381766
LMAN1,0.030602065236364585,-0.008634683291974593,-0.00727709920379777,-0.10766940840027787
LYPD3,-0.019041563701176916,-0.009850823857011463,0.05082612865056195,
APOE,-0.05969830348070036,0.000974605611869473,-0.10369123004950104,-0.006014808281918781
SOSTDC1,-0.02811833730558738,-0.008288590741776784,0.03802533601348368,0.057578300322641586
ANXA1,0.04933382526677708,0.013374151970943543,-0.09802816597680493,0.055131732474516165
WNT2B,-0.010240045582227773,-0.040701039365710054,-0.046231923375156685,-0.04639371999706648
AMH,0.006017237488466178,0.026169475599812853,-0.012352712547977747,
GDF10,-0.014446438088875531,0.08599483254822196,0.08699662145583273,-0.04756839349646567
EFNB3,-0.06928997196832007,-0.019521069927050154,-0.04008084476098629,0.038723837963475366
LTB,-0.02460164552781564,-0.046172751321443724,0.0600466999542176,0.00193123342359223
ANGPT2,0.02077407583732489,-0.038477601300570596,0.01897212494538985,-0.06525941158346972
NRTN,,,,-0.039702023188832446
ADAM17,0.046487500037705395,0.028679710946026258,0.05483855054259805,-0.07717550701829794
LRPAP1,-0.00917978066943527,0.034097735421678856,0.017218036898591516,0.032198027412745696
NID1,0.03332209272696974,0.07785171231568486,0.035213418658376676,0.003493089988194151
MST1,0.0009302407274090741,0.015811435376450474,0.004857178476959258,-0.04397583192100428
DCN,0.04632383186697783,0.02284267135498438,0.045456421830882346,-0.07961450364610603
IGFL2,,-0.01741056607428681,0.03404559033023949,-0.0330003801734559
COL7A1,-0.030837481277431997,0.06563878338179119,-0.013247792349108984,-0.053160479533338224
CALR,0.10459027850055294,0.030400016143675334,0.09427851419079643,0.036806435482011714
PIGA,0.0140230870713364,0.006568411185984965,-0.029890069502952525,0.010196767454103754
CD200,-0.00017474302472475492,0.03125396393018078,0.033871803222410846,0.02103169207187883
GRP,-0.023165194081332472,-0.016413867281959857,-0.018322570825728256,
CDH1,-0.040170035052193485,-0.01669223576243824,-0.031069588004014496,-0.047955274325145736
LPL,-0.051142306177025566,-0.060107098616580965,-0.03246178712390388,-0.06775255591425242
SEMA5A,0.014135108933856604,-0.10139948339631606,-0.0459667959203897,0.011211180573086748
SEMA7A,0.015003790296769494,0.0729260804197691,-0.004580642761689081,0.07316568508851996
SEMA4G,-0.03916286855415811,-0.02989207303748799,-0.028367739017052987,0.07045345198855055
SEMA3B,-0.037024047426083395,0.04550165405833936,-0.02133634928406675,-0.035644204704308194
RPH3A,-0.022963911801432747,0.006231925783324012,-0.03713236761366022,0.03070702212017543
JAG2,0.015422060388789531,-0.060752527017821883,0.06910635496229035,0.12387271312139223
CGN,0.005822929993722254,-0.05881383693375246,0.03171656539414604,-0.03031061057410947
GDF15,-0.008160098837630223,0.07494034762222361,0.024439783147163545,
SEMA4F,0.06512186657865161,-0.06122629104766006,0.027036496600024884,-0.042431833054123874
NXPH1,-0.007431243225504027,-0.05394695970678104,-0.01465558315871278,-0.07377338920868448
ARF1,0.03825563768197923,0.034833509688130315,0.028000286065705617,0.05892014717306223
DSC3,-0.010528073837566694,,0.14703377007181442,
EBI3,0.019952247114615827,-0.012192406707493691,-0.04992544688824477,-0.021576464826629848
TIMP1,0.04312930325708055,0.08565095088958108,0.13385436798317632,-0.07711729177780247
SEMA3C,-0.004135309903860618,0.031284387288829214,0.028442920365199405,-0.06235316272443149
GNRH2,,,0.03151461931582851,
GAS6,0.002412686333364041,-0.03250890733407414,-0.026947205978620516,-0.04620671015965182
MEPE,0.08427108478145126,0.07331304935092091,0.056853709032604165,-0.03031039025375756
SERPINE1,0.07166206837745262,0.0363535056474806,0.05384366303902783,-0.005849196683949377
RSPO2,-0.028414603396698174,0.046748921492280576,-0.01819577907446295,0.21064112378086475
SHBG,-0.013636967670118802,-0.015315144144707027,-0.00563946161204279,
LGALS3BP,0.017728178888500024,0.03749218079247101,0.007950989354752925,-0.03286586956282788
LAMB1,0.055325032257230414,0.031801559938805526,0.05354738375480734,0.012108838472787037
SPTBN2,-0.08179819395331075,-0.05101880848542067,-0.003168538829696724,0.013689697362417918
COL1A2,0.06450455318421328,0.07840806669088149,0.06294881986740282,0.0021310952098467237
DEFB1,,,-0.033069091219895756,
WNT11,-0.015090148924508122,-0.03661786673866807,-0.020493072545660133,
LGALS1,0.028149734513888223,0.0500862148440441,0.06340941609349109,0.04150512821848146
BCAN,-0.08050671358491072,-0.07458989081156414,-0.047866211858991134,-0.05955380971456999
ANOS1,-0.04974721269737879,-0.025173653230621488,0.008085859232712798,0.07878683589624161
EDA,-0.011047444261453574,-0.02706200053109104,0.00909963675368796,-0.03970211277443146
FGF22,-0.015709508914480565,-0.016583806677167374,0.02750059779871061,-0.047568484657690605
SHANK1,-0.015090147955739219,-0.021102951955352108,0.03158563541176992,
NPVF,,-0.014990402983230778,,
RAET1G,,,-0.019254135876484557,
TGFB1,0.03186082716107453,0.0588862237752614,0.04629894110991083,0.011746713643247107
MSTN,0.046259103863665024,-0.030828984085562998,-0.03723763224127539,0.10091664937084636
WNT4,-0.010167708644148185,-0.07514305759890144,-0.045624109142256244,-0.030864695087559412
TNFSF4,0.008086661779775623,0.015507403736800478,0.0650140558192615,-0.035999104169533815
NTN1,0.01680605774224918,-0.01780799266593705,-0.006708746276937912,-0.06589304646090911
CXCL12,0.011637450216575489,0.02257141812121635,0.045234870531036586,0.09825644696335645
GNRH1,-0.016495510624462063,0.08315744141556321,-0.0026784890638022387,
FGF8,,0.06225428377052338,,
RIMS1,-0.03912250495011283,-0.07733174230358814,-0.0332981756462725,0.1338860714234897
FGF14,0.020997379562500567,0.005554033356505016,-0.004288956978854818,0.009055832546310429
IGF1,0.03079410979991974,0.025171481156686673,0.04977387613404887,-0.07054904290612186
TNFSF10,0.014797018630564616,-0.01529009994732391,-0.019007587240825536,0.003194185066305945
GDF5,0.07237009728782157,0.01892720638842999,-0.00795813188868664,
CHAD,,-0.03626426322943762,,-0.011794518301030867
RGMA,1.7561613816280996e-05,-0.021621976051845685,-0.03225858911382474,0.06673248812813046
WNT16,-0.032485408376176576,,-0.03617521690772498,
CX3CL1,0.04490622849984587,0.008950887186305993,0.012992413452913713,0.05863982757412046
FGF1,0.017129900081385024,-0.001811524858716608,-0.06145473705754799,-0.007639317974786125
ALOX5AP,0.07505937688483588,-0.025687012557230392,0.022311682074408697,0.011213241861996969
IL1RN,0.01882828978268186,0.007749820949984962,0.030868161279667874,
PCSK9,,-0.01589396879213641,,
FGF23,,,,-0.03551418643689344
NPW,,0.06924870433289707,0.014154298129751762,-0.026775173330335352
CXCL9,-0.036731941526464744,,0.012422900475393982,
ANGPTL4,0.04000485638850454,0.01537287185057655,0.059595295886651245,-0.0016916855731440679
UCN2,,-0.02760923599979069,,
OBP2A,,,0.006584586250590224,
COL4A3,0.013025944647127983,0.1825106051296947,0.03417610256519369,
NRG3,0.034637452745811884,-0.019736514579921694,0.0042736907732397866,-0.010769877011922165
IL23A,0.04615318346620179,-0.020412432126198962,0.05727841591496217,
COLQ,-0.0038160095197953326,0.007707803784049182,0.06155808457258533,-0.03834769922011192
SCGB1A1,,-0.01998804588737786,,
TNFSF12,0.0534250011454874,-0.015820088074799715,0.003717992727562354,-0.07818573962270342
DKK2,-0.01744698301643205,,0.05633931738565645,
FYN,-0.01461352775990367,-0.06213156330507116,-0.08218158753721277,0.040611704027655536
ACE,0.011221645343329884,-0.04325617134304935,0.017433909719883515,-0.0030530505893287528
IL18,-0.023351285588718546,-0.0004031985734160441,0.02174089721147783,0.011848697349270307
PPBP,,-0.018814843990806653,,
CCL27,0.05014080118597253,-0.02047836275648739,0.0064036362582869325,
SERPING1,0.05426292068159936,-0.00022810145777329277,0.06384980408022767,0.04964831275593278
AZGP1,0.02653666077629644,0.06860221090697527,0.03047969952234809,-0.018259762320560206
INHA,-0.02118890895415305,-0.0024742952637258433,0.007079719497999837,0.07216187774100151
SEMA3G,-0.040287600366257635,,-0.02080991516861452,
COL6A1,0.08451729071368201,0.11617374473491461,0.049360181637990656,-0.018696996935147953
FGF17,-0.011056828540829865,-0.01677752002735824,-0.016524530361680657,-0.02614461141294604
TNFSF8,,-0.017410564201099224,0.01882918228870989,
FGF20,-0.021924806698804575,-0.02717215971028603,-0.028448127864018846,
ICAM3,-0.024908777067066238,-0.07375340822890268,0.055937166573272655,-0.04102069424716268
LAMA4,-0.0023198392780608146,0.04572406211440737,0.032151791194764995,0.05544137281567524
DLL4,0.06648669111665467,-0.0017759516843691336,0.09436800628680235,-0.03834760356770404
SEMA3A,0.03439165683867611,0.010343573465968106,-0.03410404977744252,0.06489479773156495
RLN2,,,0.025067574701091895,
