,UKF248,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
SFRP1,0.0799935013872658,-0.02163889826895632,0.004399005960681577,0.030044758026839924
CXCL13,,,-0.030332012580954842,-0.016850951519828784
MICA,0.034164492572193846,-0.09093468113074259,0.04173915900068053,0.053065604074857144
TG,0.0633153439958377,-0.0584712175689943,0.07751728646628306,0.13020828566140627
ADA,-0.033425195591629195,0.014656875239167066,0.06266160596323146,-0.020478072425804603
LAMC3,-0.005010642643665639,-0.03800273447001082,0.028204674145200587,-0.02805756547205879
CCL7,-0.014248070944938216,,-0.020238889473437726,
NGF,-0.02446323026627519,,-0.023374297096212426,0.19178624904838149
TNFSF15,,,0.07116884968702103,
HMGB1,0.009369591136797148,0.02417961623682657,-0.056782122093753766,-0.02909425731144041
ITGB3BP,0.010580251289844446,-0.06829856136584705,0.04290145939906702,-0.004203526582533034
AANAT,0.029350497819886696,-0.05039587211206045,-0.017755216772980444,0.03530780798263394
RELN,0.03866145355507284,,,
IL15,-0.015510906160759966,-0.05808648035270581,-0.004060168278453737,-0.02889051988082413
UTS2,,0.015917173368744958,-0.015119866543688213,
BSG,0.002439771984937239,-0.052192470124847075,-0.032095095304031596,0.06626768928498077
ADAMTS3,-0.02076355415018873,-0.009728980951181897,0.0027281011022830368,-0.011008675905691944
CD34,0.03399866415549858,-0.1103379427033375,0.0764090908671622,-0.02126077386748524
PLAT,-0.04216194313138437,0.028855747215405028,0.07610178679930939,0.014719493362753444
NTF3,,,0.03942317738911747,0.014719801812932481
CKLF,-0.03670929115813803,0.029912915991968398,0.03175150141421688,0.024601077743411207
CD24,-0.02069236815554464,-0.006516855513550937,0.04496057215569531,0.020710722452419547
HSP90AA1,0.051166661046482396,0.09123025733808697,-0.04366586554356909,-0.013826437262796233
BMP4,0.00928395265018101,-0.038088192445837145,0.035547819764343014,0.031307620936237124
SCGB3A1,-0.01424806952015016,-0.0416903511253059,-8.887011496977466e-05,0.019098770113415195
IGFBP4,-0.01649224723352485,-0.027716873635679262,-0.045650177262618705,-0.06263365542777603
LEFTY2,0.03992628893899292,-0.05053716113779675,0.03329781849413626,0.013946350680251525
PF4,-0.01478008497745069,,,-0.01780241147055184
ANGPTL2,-0.021208418377253416,-0.13713566647433817,0.07013808207906451,0.03837898718388903
LRIG2,3.164732087612329e-06,0.04645340101069903,0.04475842589845528,0.07089747463053854
ICOSLG,0.029584254154653135,0.04604542180272321,0.11813053155722143,0.02837436467214697
WIF1,-0.026594363912392057,,,
NPPC,-0.044201328020238365,-0.05208296949167019,-0.030213012231133988,0.014525600534705821
LYZ,-0.018702666149115952,-0.07049967716925364,-0.01749653833221498,0.005060868946159323
EREG,,,-0.030317284385890583,0.010453963573656976
SPTAN1,0.020637419763389307,-0.017418417330206902,0.050445287411952144,0.005128062128768999
LIPC,-0.018094708880759054,-0.037549973309685104,,
COL8A1,0.011542153721091665,9.03898993817537e-05,0.037904558092086336,0.012543411832630972
GSTM2,0.07996295269273719,-0.051690915246412665,-5.941838134979135e-05,0.008116422252415788
IL4,,-0.035894190785818514,,
SPX,-0.005951508302973903,,-0.02040578065950794,-0.02210396931977109
MFGE8,0.01266073858588993,-0.02185703724047626,-0.051342801381837416,-0.022698837650768827
TGFA,-0.06325296218550215,0.06665827412454779,0.034339315601330175,0.05014523575793803
SLIT2,-0.030286042774239557,0.09083676882821179,0.06173494104602573,0.054423171799526514
PLTP,0.01351787367575379,-0.08223399969611997,-0.08371966932807932,-0.015474787609666567
APOD,-0.011700283067717502,-0.07020411941882945,0.040961183229393294,-0.017566710963973067
B2M,-0.007434938247712689,-0.13302640096125273,-0.036930005176945134,0.013801563714696603
OMG,-0.044661331821330946,-0.040571706143855045,0.035092373087177185,0.041854527062837356
CXCL3,0.012163976868012648,-0.0027673819030414955,-0.01349405553014073,0.023657118018647717
CXCL10,-0.026538192878065858,-0.01051082850370292,-0.02089924977973951,-0.02387819463858275
RSPO3,0.049708741421123095,,0.02222802456408723,0.0021500878760973095
CORT,0.02850728688750834,,-0.023077689963880384,0.024861577806781665
NCAN,0.004042785985161098,-0.018125251681085135,0.05499354182417749,0.008218664284371341
PRG4,0.041332761845962296,,-0.02216718464342282,-0.027488699858430308
ZG16B,-0.0025240073683559985,,,
TGM2,-0.008126081488311539,-0.022244311715115962,-0.032721665249070206,0.02965976755119521
VEGFC,-0.027206343459687872,-0.04068857973416524,-0.026046288077816684,-0.03732636521855087
WNT6,0.008178743707042323,-0.04551627449099038,-0.0006423174623282422,-0.022466493818866187
NRG4,-0.01312297355494267,,,
PMCH,0.029635639133838043,,-0.0205714379956803,0.005530957993757964
COL9A1,-0.02264396853318951,-0.006377700664434052,0.03556383715270259,0.012479687191521163
GDF11,0.007463721655732103,-0.013594271470883535,-0.0061601514282274466,-0.027260157071824696
IL24,,,-0.01533756846107156,-0.017518561070732675
SORBS1,0.02260771899579692,-0.0264720506055511,0.04376146413140931,-0.03584117819878067
DLL1,-0.009709726059240767,-0.014850947631441135,0.0021839613564649963,0.04356691184575633
TLN1,0.031040148473517475,-0.02275255732852307,-0.02120562649617787,-0.01380173335654535
COL2A1,0.03465345987956513,,-0.033529935295199716,-0.04565872920939249
SHH,,-0.021205018043334332,0.044478623879726245,0.05949512776906372
PON2,0.04157925708570732,-0.02327080789421106,-0.00606754482759044,0.0031618984858387254
ICAM5,0.05652025078437663,,0.00041977994885202853,0.006791681990701556
HPX,-0.016804003164107233,0.050261076131052115,-0.03884324155820583,-0.03852869686433795
SFRP2,-0.0004070133295076394,-0.03589421191257495,0.014251600961713962,-0.02829482559204746
CD70,-0.03460811147683457,,-0.05145175581214851,0.02757067432179673
HP,0.008121320435581798,0.021061574361189384,-0.04744743774163328,0.0032230352199374363
CXCL2,0.03747623289658823,-0.050821542118454986,-0.012962304901168092,0.011328252869551896
NPPB,0.01901266049258483,,0.009882548331043038,0.0266504104365757
CCK,-0.01620530099958272,,0.09958663131772438,0.058917324960374454
SEMA6A,-0.01928483644192834,-0.028225688895993414,-0.005137793637618302,0.021007315725156062
IRAK4,0.014663451955078743,-0.06709715519601774,0.008192941236518744,0.021077971782467727
GSTP1,-0.015042904065245303,-0.12898877721935034,0.08346851018259376,0.053318786866709454
VCAM1,0.01603787470749771,-0.016143334382087607,-0.006321638503877117,0.06027688469801665
NXPH3,0.05994424177437362,-0.045446076054049676,0.06591103909144588,-0.007351108126308896
MTMR4,0.032451596529565654,-0.026199908167238432,0.014810059637522157,0.015239674540719545
LAMC2,0.031808104442244106,,-0.018856141291182245,0.032103000514525915
IL10,-0.018732710235432118,-0.006486206589442389,0.08184386470335674,-0.038682967078212865
SEMA4D,0.0028290990523256046,-0.08987383867644548,0.1048232897116922,0.07877434379208717
TRH,-0.009056686656971982,0.039247339820203786,0.07601379192446404,0.01034973834062967
SEMA6D,0.0020272909601512456,-0.04116108699132538,-0.026574460282503886,0.020100083077953235
CEL,,-0.045976506355539404,-0.023226403019675566,-0.014439484675972713
PDCD1LG2,-0.04024250890262045,0.01367685654665496,-0.0027210906339184987,0.053500865204463705
SPINT1,0.01142129308314571,-0.049827697499594086,0.011774750081561442,-0.008557732883876684
CTHRC1,-0.0346000388880721,0.031125932460262084,-0.06054982091553166,0.03395982094562268
PODXL,-0.01632797999905371,-0.031726200745404144,-0.06791307408704686,-0.024812593392648102
JAM3,0.005874243562049458,-0.036923893082659635,-0.05897267153585633,0.0218597000980806
TGFB2,0.044331661834184015,0.014978812944016451,0.08936517261717013,0.005592498457352427
COL18A1,0.0024107093018697584,-0.07540699579737724,-0.06540997977990116,-0.027783559204881833
NODAL,0.027489837030733776,-0.09153682326126392,-0.02292813469187808,0.016612713205111405
INHBB,0.007445709746354138,-0.02313990233483212,-0.004157416621427878,-0.013245094150841633
LCN1,-0.014427471339842315,,-0.024387777290200308,-0.020435817589341796
ARF4,0.06333913237538727,0.0049354391633019135,-0.02054745229017147,0.03720956805504128
CXCL14,-0.028680393712224674,-0.11024282049440388,-0.015972166784214398,0.007357544274411382
LIF,0.029214296692879022,0.10252727093246974,0.023740930929853268,0.05271434633049678
IL17B,,-0.0473358262031751,0.05838765915170019,0.0687598897880119
MMP1,-0.01989065167540836,0.04732184060162845,-0.033529938478343534,0.004317460778822462
MATN1,-0.018942848978708005,,0.04260436191170354,-0.012331085650864
ADAM28,-3.9403083852732614e-05,-0.009528368396963744,0.061671997217437484,-0.026456008833022127
TCN2,0.0031140129622623356,-0.08056439041798392,-0.023683642388557677,-0.046544050771553006
THPO,-0.010888304076747997,0.05636853048999486,,
CUBN,0.0013414615211667141,-0.048517261898017666,0.10201119391628585,-0.011313474729222997
TIMP3,0.002727732601112101,-0.007353653295988572,0.01841411117511789,0.001689898810288038
PIGF,-0.03669668940197867,-0.0038332603582425886,0.030032684540972288,0.039025853707984004
CRH,-0.016903500387829697,,0.03396716516704474,-0.03560280172644541
BDNF,-0.012037667804043426,0.02246202805245046,-0.013838987590839588,0.011185668552291885
CCL5,0.0024365595308154893,0.011624088919213469,-0.028007565117310788,-0.03360525242590227
GAD1,0.008251031192918515,-0.013035210847600906,0.01808260067052798,0.042097425371730154
COL14A1,-0.02364719920938424,-0.06360613354571666,0.008280838521888758,0.014157617598718102
HLA-A,0.029619125304192844,-0.05708834428479725,-0.07079797462749395,-0.023956120221224873
CD5L,0.06327860086940623,,,
FGF18,0.07410872880253716,,-0.02509010892742967,0.046019682131288736
ADM,-0.009788991689006273,-0.004649044491527714,-0.06100888298534545,0.034003148500477885
CCL15,0.035049863792250814,,,
GNAI2,0.004193359821549424,0.015952582346598153,0.00581961247698746,-0.05995299062951019
COL11A1,0.04288252218089711,-0.08269798677671535,-0.025516545355917,-0.002937030755237431
NUCB2,0.020395970163404525,-0.10706551585883997,-0.015756622821604716,-0.06976771993558976
CXCL1,8.915568965969759e-05,-0.03416916945671923,-0.036558742514124,-0.00013494134191300588
VCAN,-0.06270871783899401,-0.036484767081207306,0.03344000186315406,-0.012445954970589522
MMP7,-0.045282488555214294,0.011011925562044892,-0.0485891249307244,0.031781881952652
PTPN6,0.022244676656379744,-0.03841898667931708,0.04470839778167534,0.04647986572198107
PTGS2,0.006599963162053348,0.013227196331993075,0.02262987178925752,0.02722921358999663
XCL1,-0.018523210919627976,,,
CD58,0.010098022323216585,-0.11828136225346156,-0.009404678039134756,0.021738493115793123
TNFSF14,-0.01866404456948751,-0.044113021005422255,0.06818576664598758,-0.03477804084712279
CNTN4,-0.011900912772425611,,-0.006692573443064063,-0.022383655003419742
INSL3,-0.016593378358229195,,-0.022321196626793015,-0.0004944041080561968
MFNG,0.01910531715050746,-0.027794781391613354,-0.014418853201637041,0.0015318216806431669
ICAM1,0.005976806987283776,-0.0077651514880936485,-0.011775328841513133,0.06692434054113293
PROS1,-0.04047991069783403,-0.09185052636683903,0.00029082606998217625,0.015292203011215588
CLCF1,0.012005669914530885,0.04215530002661713,0.028010440543250144,0.10541059182932885
PSAP,0.05255789974311743,-0.03008418863937867,-0.07159306098130949,-0.017773138258471908
EFEMP1,-0.056189750301162494,-0.021508838266302285,-0.033484427163302216,0.02262225816542673
C1QTNF1,0.023990853787849223,0.08982771327247366,-0.016098071073036957,-0.02580902586448057
ALB,0.07156312107161593,0.0216872978490454,-0.005369830569918785,0.04180000596026651
CCL13,,,-0.014899152756817958,
EFNA3,-0.016837781909640078,-0.04110501006620037,0.02182803131312021,0.046728631129875846
DRAXIN,0.018968387457072883,0.08009820114954555,-0.04575096405474378,-0.015253393262322985
RAET1L,0.039614578225869716,,,0.1378977318264544
NPTX2,0.015085743177623206,-0.05513512511331921,-0.09310663703603747,-0.012315385774774458
FGF11,0.027056059166359236,0.0704681523732652,-0.04171487144567503,0.021292782782658115
CD59,-0.007220276694426905,-0.14219107853517024,-0.059911597456338214,-0.04580674770953822
COL9A2,-0.02067813485786634,-0.005065159151123757,0.08170031592367462,0.028586759621995965
DLL3,0.01140569239481337,0.03985981677962541,0.05819683819645231,0.06914340343152134
LIN7C,-0.02847928558148351,-0.07028149004873206,0.022570108470600325,0.005751706864869793
GDF7,-0.01811738307179992,,,0.143450861755869
PSPN,-0.005551913296635972,-0.05487227126768527,-0.01510892756348469,0.04368923927897075
ANGPT1,-0.0410150708044012,0.040680398410067715,-0.019365851913433558,0.09314178847655466
PNOC,-0.013483567552778616,,,-0.018629320803529695
L1CAM,-0.010519036449424372,-0.039145811618681324,0.01445924382004132,-0.021862322850019184
APOA1,0.028784620676665925,-0.038956244931279416,-0.038365804177016315,0.060851741025640366
PSEN1,-0.02229728700959867,-0.03346900943204382,0.0019746597559580454,0.04895836398176006
CALM2,0.008264093737373116,-0.0993977133631368,0.003915845677056308,-0.038305003770219066
CLEC2B,0.011834268071697478,-0.06799090458578202,-0.010637040688080666,0.009027613299585839
NTNG1,-0.02186923857276272,0.09177843007378612,0.07444412365207156,0.010535661819629035
LRIG1,0.05361940825944122,-0.08498572207811791,0.0570430050389323,-0.0033855306359184927
CPAMD8,0.000783343782418855,,,-0.01968069479013647
GHRL,0.039924579420148223,-0.051664967849771065,,
NPY,-0.019321680489395907,-0.004447065409003737,-0.06436536668191536,0.015245594716389548
MMP2,0.021802505650380603,-0.060101236372421665,0.010091448064697944,-0.07714300867558316
PPY,-0.021796469747935556,,-0.07084851414902077,0.06013909994438732
ALKAL2,0.09058068210649158,-0.04643311431012929,0.003401919428168302,-0.02005352652394659
CSF1,-0.011567858134428682,0.02935210386405134,0.003910401663484987,0.0024051699244081255
SEMA4C,-0.005266003373464316,-0.04050127423352423,0.015904156825021738,0.004540618488305232
ICAM2,-0.0031293606654106128,-0.055266282272203975,0.03341622190674077,-0.003776247378485246
SYTL3,0.004522245497344856,0.016349766852380952,0.019794675443384865,0.06623337921651094
IL1A,-0.032900724392355474,0.03926591309139388,-0.03764081669279236,0.05472938470002384
HLA-G,0.013820980549199011,-0.04068857973416524,-0.03286471259872918,0.06920473362370744
PGF,0.004508933136625028,-0.036830944137934765,-0.02787483599111397,-0.06521329706356489
LGALS8,-0.05051904485538697,0.04065731324595015,-0.038454051506656206,0.029409654100200713
DKK3,-0.032791449514725374,-0.05930874434305516,-0.0037621299668349757,-0.018117273979952275
COL16A1,0.02888470470135121,-0.07223986200349111,0.009191792978223428,0.0010585604080552964
TPH1,0.00840040070549832,0.03262351783089788,-0.010661060090937851,0.04537346746073689
TNC,0.023529045436091443,0.05722871982938194,-0.03771026039192696,-0.003916807500696275
TNFSF9,0.015520577414287728,,0.10697061602456216,-0.0037488149279978665
C4A,,0.026408364510465816,0.09027659421220545,
CNTN2,0.015094286244987418,0.09881488199058874,0.06321006367403348,-0.008694854516311006
F7,-0.014248070232544135,,0.00020251052291800372,
LUM,-0.014812002532874522,-0.06876923972909146,-0.033288458334354995,-0.0037783288431011636
BTC,-0.012926397509813553,,-0.015119869322952294,-0.0026945502543385667
APOC1,0.0005981205839392116,-0.013325648343506396,0.10610128406129972,-0.01651702532377783
PKM,0.003742371005732635,0.10644857266931099,-0.05362890877008811,0.008362154250403033
TNF,-0.03324738162389648,-0.060698066067168974,-0.014675325476908984,-0.02043580977043287
GNAS,-0.01664025035302766,0.10996456641741584,0.01910304115629717,0.011496682475618324
BMP8B,0.02204647232319395,0.027661291398138974,-0.004986022198965687,-0.020386220373607853
LIPH,0.12489855635584679,-0.04068860320224641,-0.014899158236363903,-0.02278416977533448
CCL28,0.044214473976048156,-0.03700525053209495,,
PTPN11,-0.022784805909589912,-0.023124813964820475,-0.09548457447203944,0.04364096947346011
ADAM12,0.008039805198014045,0.02131431709888282,-0.03173758608897093,0.012925121322400897
EPO,0.01454583601582309,,-0.016180866350250553,-0.02366309723080675
EDN3,0.016705064674918176,,-0.019299905541095175,0.09899595388040079
CCL22,,,-0.01831325563443811,-0.021639540098639335
CCL2,0.026032312827836336,-0.07152826347787145,-0.033685471242474334,0.02295755721900012
DSCAM,-0.022763959673399215,0.009054474390879799,0.01771748194940712,0.05385283761733814
GPHA2,-0.01627777298422443,,,
ANG,0.03563070672718189,0.07008250476415126,0.003137972536668035,0.06705201763471332
FBLN2,0.026512313412877637,0.001966403474271675,-0.02271644239366357,0.0576699996237087
VTN,-0.02760812997487411,-0.03532734954939094,-0.018495837549090337,0.007764872341250177
VEGFA,-0.0232145590337192,0.08221089927547796,-0.06195854424109408,0.022190496226490088
F10,,,,0.03213079124836869
SERPINA1,0.002755924477700643,0.040326861393480816,-0.051011471405818735,-0.024989048999384807
VWF,0.009806241767375854,-0.049752216695999475,-0.01540484256993662,-0.03460720209220585
GDNF,-0.022872148414300957,,0.06333503233814149,0.14467618694399018
VASP,0.020591187226755573,0.022146207952978433,-0.019923128204339387,-0.010628814677622276
ADAM15,0.020666151485898558,-0.06401907127900895,-0.03442562845710401,0.04585744598326587
WNT2,0.08435203317037923,0.13082324216444594,0.13201769615906359,0.04146477217121051
CALCB,,,-0.0175655846220878,0.08289629215550681
OLFM2,-0.007579206357469294,0.03672279967942116,0.04765624088969952,-0.02144978172835344
MFAP2,-0.013279327484009592,-0.03743042912987434,-0.0037383693081968726,0.05567620298788441
HLA-C,0.024061147134426315,-0.07472207573975523,-0.040376741013925216,0.04142949417281657
THBS1,-0.03683752826664192,0.019219773465314508,-0.024997202134564467,-0.05316697823235942
HSPA4,0.04230382073132147,-0.0028470985867499556,0.03739949226226864,-0.013507892351759393
LMAN1,0.02402708671340055,-0.01360036890564065,-0.023289260315074653,0.05212294690210148
LYPD3,-0.02228016726036397,-0.045052506327609605,0.031804708577688814,-0.008883135646947506
APOE,-0.024702362680433125,-0.041215550195211746,0.10721507224700613,-0.08811032539729467
SOSTDC1,0.008570799680639393,,-0.007878727210848415,0.07923412395693287
ANXA1,-0.02483274255097417,-0.020470424388883034,-0.02096193480299513,0.09980733657511982
WNT2B,0.021735815651265436,-0.056753954508231175,0.025722649644219418,-0.009694014964812453
AMH,-0.014002664803215638,,-0.03418806446240114,-0.008545186685073345
GDF10,-0.0169034992077224,-0.09070207584775912,0.08374556795050507,-0.013553798534383087
EFNB3,-0.008187746599486343,0.028663996370548506,0.030484232267229835,-0.006707464386751322
LTB,-0.02878591201026411,-0.0633280633138255,-0.00748773206116947,0.057640827392452486
ANGPT2,-0.022262401768293246,-0.04215180075499782,-0.044876991907803546,-0.01652442840970433
ADAM17,-0.05878408338685074,-0.014368862810246623,-0.05138541886572668,0.007003748645544974
LRPAP1,0.007154130594543866,-0.12249275253343923,0.017039319480741017,0.009018343881116902
NID1,0.021527653925824376,-0.011845032229256813,-0.05675884175073074,-0.05477795968171978
MST1,-0.04884552960040847,0.050938996069544086,-0.0017857430770884463,0.07206867507087647
IL13,,-0.03645338687926995,,
DCN,-0.05123061283959922,-0.09363652220829724,-0.029603284354621718,-0.02815687803267426
IGFL2,,,,-0.023446189618186838
COL7A1,0.007764955063046863,0.06050837433313544,-0.07068125660073096,-0.0037167719663951737
CALR,0.011272916205955536,-0.05260227367262245,-0.05936056705968826,-0.04844204694703495
PIGA,0.032391612652446215,0.06690911753550957,0.0004164989697838172,0.03413349143394505
CD200,-0.007919410059087204,-0.021206374996690237,0.12783951982400965,-0.011553989663664735
GRP,-0.02710514781509149,,,-0.02210397083119241
CDH1,-0.013878646446447944,-0.0016996884154590786,0.02980428773186707,0.11156674960447234
LPL,-0.043940091544356526,0.14724350196591132,0.060833927652939324,0.028000389673626475
SEMA5A,0.00752053194388435,-0.012250573993926383,0.06771942600286096,-0.02511635467088927
SEMA7A,0.03361645463814424,0.021194549014536355,-0.009021474290494888,-0.010661317390007658
SEMA4G,-0.038181598765245836,-0.0197309776252463,-0.03731802304973744,-0.0286151852849917
SEMA3B,-0.009907575625675288,0.009986066663752543,-0.013695066868995428,-0.003700093339438033
RPH3A,-0.017183642469028336,-0.07307294440090935,-0.016420055211233093,0.04901197210567206
JAG2,0.015753631825805386,0.019779162988411005,0.08888169204776371,-6.0694851000657855e-06
CGN,-0.025776680085530353,0.01682466528816408,-0.012389515284012559,0.06931833213334126
GDF15,0.04306137073907247,-0.031860999782065885,0.03899471623089637,0.056574785444844594
SEMA4F,-0.0015803419590722568,0.031726583261133354,0.029022802011879182,0.04493627621842302
NXPH1,-0.037495263698661935,-0.04361337494445872,-0.020025613508498262,-0.0009500914529088571
ARF1,0.09106059175680042,0.03971546074268565,0.01425694701838473,0.05744140376698712
DSC3,0.04263987658644497,,,
EBI3,-0.01625690322728398,-0.003258581023026162,0.06268346871522393,-0.017417701987989375
TIMP1,0.019886363947059033,0.013068596736618,-0.09257788870132806,-0.018586020780962345
SEMA3C,-0.03221417754066306,-0.0510694042860331,-0.0005404808655615527,-0.046355149854423856
GAS6,-0.02257189563605506,0.10719600922846406,0.01697641516965099,-0.029433585915187153
MEPE,-0.02188928100239586,,0.021665597117290738,0.016041735481501913
SERPINE1,0.005274482106056349,0.04207836525061229,-0.015641711016307437,0.015321593779981874
RSPO2,0.010464940655693289,,0.01747427606566829,0.1257987352263327
SHBG,0.026128546382611147,-0.03475244175476876,-0.0242452195797964,0.024546106124083512
LGALS3BP,-0.023461911413707615,0.014923542048371718,-0.06019540388312052,-0.0031716844495279077
LAMB1,-0.010183072788001265,-0.0435053670509406,-0.0516681477592283,-0.05840491165290467
SPTBN2,0.014576053435728683,-0.028536655279244424,0.02119706478798467,0.04683789272404959
COL1A2,-0.008412957604129509,-0.10003345310713531,-0.11140699478299783,-0.04366997983950086
CEACAM16,,-0.015905519803545525,,
WNT11,-0.017656692869244872,,-0.010630070132384333,-0.006015624092173161
LGALS1,-0.014582991287243557,0.05019723704436896,-0.10412479429784599,0.014764545323501084
BCAN,0.009676892381835061,-0.01330438482638876,0.07623104972302483,0.022443338934606923
ANOS1,-0.05616170194737257,0.031056907047436015,0.05775394291705128,-0.01559061251875941
EDA,-0.012926401938802977,0.10960827199852177,-0.01971818179439679,0.06653877757832195
FGF22,0.12952217123577534,,0.009713329572277576,-0.022332822165872443
SHANK1,-0.01765669173570702,,0.049431137737738204,-0.02841859425693257
NPVF,,,-0.018313256861960364,0.019643538158561926
TGFB1,0.04225620333877368,-0.1195712842656581,-0.03320088461278758,0.011699005771644691
MSTN,0.013990386624321177,-0.058086621094117726,-0.02073592616939804,-0.00046443364812443107
WNT4,-0.0118970402221887,,0.041537755645942614,0.10284878850609838
TNFSF4,0.024691679059744398,-0.01793848200688308,-0.040889893975018646,0.07615991895266783
NTN1,0.013737561157676,0.0027841846116716026,-0.01604082642271015,0.036390670749335524
CXCL12,-0.009369142812322604,-0.012242966918886048,-0.01618263872292433,0.014586541391042318
GNRH1,-0.03444018862881238,0.04606376559021248,0.01142152235179337,-0.017795827939968388
FGF8,,,0.004809293527767164,0.03098530687711644
RIMS1,0.003989286409785026,,0.056779611834370414,0.007647848307600176
FGF14,-0.009631640929777948,0.06691374930710423,-0.022300421755990032,-0.013038179953465888
IGF1,-0.03573262694032685,0.030202197480328936,-0.04704796884353824,-0.0196121803186146
TNFSF10,0.010290327224234777,0.02327078817840674,0.024570543100486626,0.005553423624594341
GDF5,-0.018238567136070923,,-0.011740900433145173,-0.022745190385389632
CHAD,,,-0.012759498542636402,0.056121441051381636
RGMA,0.03555378648918613,-0.07571457661039313,0.03453368897877568,-0.017011881239525132
WNT16,-0.0029172443311497698,,,
CX3CL1,-0.00022632545811988847,0.04392538362420998,0.020872576151594095,-0.002183591985540901
FGF1,-0.01932383890360818,-0.003922567133006546,0.029231833947062195,0.01203178649410675
ALOX5AP,0.03286781829300887,-0.10675695232410745,-0.014718123788783179,-0.03438204826602849
IL1RN,0.06514825335851061,0.03304138629127425,0.026791162123989177,0.04485943833933508
PCSK9,,,-0.015973958315902932,0.017147144916278393
NPW,,-0.03297560451826115,-0.03499708835939508,0.0467577796662316
CXCL9,-0.025203872679181775,,,
ANGPTL4,-0.005611959771497472,0.0585867400030383,0.002735693785963501,0.05568649076669675
UCN2,,-0.011672356256337245,0.0052983238795481806,-0.03718037539401942
OBP2A,,0.03971122529128553,,
COL4A3,0.0061283775103886705,,,-0.016937296920313812
NRG3,-0.004960711977403896,,0.011317057855106491,0.08903193624633157
IL23A,0.05146694409320601,-0.04363725904407787,-0.01597395274351683,0.0021018955429665032
COLQ,-0.007443589555707786,-0.09142381509661027,0.08437558692074537,0.07974291543576513
SCGB1A1,,,,-0.026917189939309773
TNFSF12,0.003308826790100528,0.03652704078861508,0.036528526447832846,-0.01676286281807075
DKK2,-0.02041437908646177,,-0.01885614217186284,
FYN,0.014121207909852919,-0.023573985400465357,0.06280761554271921,0.028489975081246094
ACE,-0.02928800174061954,-0.07165780777354298,0.03574064718331399,0.038110585644769275
IL18,-0.012624091462105745,0.014134577046659678,-0.029164546573786716,0.013313007550567826
PPBP,,,0.06673578672956319,-0.02533728070430509
CCL27,-0.01292640202564595,0.0647625033243832,-0.011679832756151738,0.04919311188099585
SERPING1,-0.03801490663933113,-0.05407027206998727,0.014771750245942053,-0.031193299899592155
AZGP1,-0.05469522817805331,-0.06366207829465433,-0.005150486622551994,0.007721097601846425
INHA,0.01800797417597971,-0.05494265583996767,-0.03834533922648965,-0.04393262394953371
SEMA3G,0.014300287696617611,-0.05999318896415626,,
COL6A1,-0.00875352844433692,0.03652899977213816,-0.07667473328057837,-0.02068736293561109
FGF17,-0.007376938257689075,,-0.028363426068625196,-0.005477954776840224
TNFSF8,,0.007781988865772163,-0.021222519535628075,-0.005216476966612076
FGF20,-0.025653794408193587,,0.015897968142751066,0.07740366669428644
ICAM3,0.016653521479003276,0.03207999008749825,0.03333916954481561,0.09661774297314119
