,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GAD1,0.055133386266653525,-0.0073863864961466906,0.013808554206681227,0.0015230698769882613,-0.03128385960530704,0.01589957742269065,0.1576615757326658,0.06242721287491708,0.010010008709529394,0.13509448212444092,0.2181316889399902,-0.03934366330180692,0.04639607278778506,-0.026869222674778124,0.02392460597827713,-0.054031956295134353,0.015206703594808694,-0.04159367576968266,0.05831056450588861
COL14A1,0.0037816880394417707,0.0038650884411781353,-0.013113945985464065,-0.03457351457573007,0.047852323099922704,0.10008022022888742,-0.039765724365848736,0.016360802184745584,-0.04246823765242718,0.016246283253349713,-0.04633414222391236,0.0811713297680245,0.048331081715334324,-0.003185035598481288,-0.017968199820807745,,0.2660099776063401,0.023454162404096424,
HLA-A,-0.011598073964168452,-0.00561217470994242,-0.01676918903928885,-0.033470167992393454,0.024178679595386807,-0.010888735147515727,-0.133967617177422,0.004824061962819526,-0.03302152223376758,-0.08115250094543082,-0.16023478519664955,-0.05624123560071631,0.10531190715313951,0.009514431251579475,-0.06722749128991364,0.14770294704448225,0.09089220466492523,0.07556301696097036,0.018197475360413974
CD5L,,-0.017650524416455832,-0.03640738398581468,,,,,,,0.04206582973747657,,,0.01377267911048334,,,,,,
FGF18,,-0.015970534370091206,,-0.011446117655508625,0.04184430022438207,0.06930793338845909,,0.04771410493870854,,,,,,0.04524769239537322,0.043538743772701706,,0.04116746418532693,0.0319590623668521,
ADM,-0.06256768839574348,-0.04622205042178639,-0.006805949642582899,-0.028364466720597087,-0.023053445743570388,0.0981992427307459,-0.056465900547929306,-0.04151996372895098,-0.0031877874638682516,-0.040901287711907736,-0.13253895947836866,-0.007391293642948157,0.0034423571873763202,-0.028125175313923445,-0.03666488086632026,-0.012511229677791552,0.004107776219715808,-0.02931927373587256,0.011836460177773537
CCL15,,0.07858247861711296,,,,,,,0.0016754059842609287,,,,,,,,0.020567478230110074,,
GNAI2,0.00809718208692121,0.03318500946588395,0.04796809177864098,0.029639894965081473,0.04648886474250877,0.06378653670879132,-0.18487129466478988,0.009627304047230117,-0.02553359334696557,-0.07373876436954807,-0.070538617593684,0.031285861522126326,0.08407905196541073,-0.0028015599680617028,-0.026374379038140834,-0.0008825049799404658,0.08009552951560155,0.07723668278532086,0.03865319062747046
HDC,,,,,,,-0.04096496278756092,,-0.03154987799736528,,,-0.042632214149687896,,,,,-0.00010273154290973776,0.012108929931002644,
COL11A1,,-0.026961307689159733,0.07615575098258809,0.01018339163552087,0.0221215913619282,0.07685758676145708,0.05645231576602073,-0.023509064817957472,-0.05103084606052663,-0.02386870257650993,-0.02355012768896995,,0.12556905209073246,0.020646873417056007,0.0002181530071311126,,0.12366387720354863,0.07654835251075916,-0.054215938013027244
NUCB2,0.0885598704122212,-0.024261633770012225,0.009282213037608664,0.020218326368461985,-0.04221821984598358,0.040982004897562714,-0.0026034603604734485,-0.04296941037882433,0.0770419747194179,0.0616970063694729,-0.04732017509320598,0.06634888002798732,0.035137084980025386,0.01898248063509728,-0.02072513701395896,0.09463140000187624,0.06427165956143896,-0.029952015947086966,-0.016935656209767787
FGF16,,,,,,,,,,,,,,,,,,-0.034448453192939155,
CXCL1,0.10725393030848038,0.08365116535174463,-0.028788640287696985,0.024536811159636157,0.06349665511475978,,-0.018608847158991353,-0.003995788018044731,-0.02950418224178303,0.06141662571965854,0.03712268428729315,0.0018355705817666205,,0.006899642721833256,0.010894274608422782,0.050726870193039,0.04710311488681792,0.24724074873997332,0.02759442975144275
VCAN,-0.045818873424297316,-3.1638582726393815e-05,0.03877669033571754,0.016026646257527047,0.06235035393516395,0.06787585527342213,-0.10375415959323132,0.007321555674231925,0.022203870352523795,0.011308634088832778,-0.15421890100466953,-0.061113374974647576,0.02165458888736164,-0.012100701207844386,-0.009306793320899925,0.023058913108242846,0.07153475131624007,0.038855167807180686,0.02019336322844616
MMP7,-0.06893835827431632,0.036256882477474765,,-0.022755660496653476,,-0.016031016852217056,-0.016362257779917018,-0.015726627937426057,-0.03447101635618225,-0.023510068948879206,-0.004773283932700259,,,0.05548112083379591,-0.06840303553808243,,0.08298212048955833,-0.09047992631711238,
PTPN6,0.0622626360657766,-0.00949670042689616,-0.017579703787631407,-0.0004168860284734858,-0.03750942839250469,0.03709500998305994,-0.0652254884933613,-0.028645019430816758,-0.016378121548216235,0.0333610655972681,-0.04791705988010528,0.02868561200514925,0.05948469599971391,-0.024253291666840284,0.04818392829987662,0.014510748248188142,0.12509700049685157,0.0746492953741169,0.060409650608338465
PTGS2,-0.00910420999158959,0.015562247727949678,-0.025692351314742828,-0.011373919535158249,0.04168261918699273,0.00756152377303449,0.19799039170193605,-0.016205634615985457,0.005982876499618455,0.03337931462746241,-0.020238776988926534,0.05314521474580376,-0.07422130621264222,-0.0040095739450202025,-0.01089567220742644,-0.08165754146741497,0.004836909141314895,0.074548469120601,0.013313452075164555
XCL1,,-0.019341817785174853,,-0.01245378564629485,-0.025480300409760143,,,-0.014668490965830705,,-0.03083852110599214,,,,,,,,-0.00276204197179522,
CD58,0.006953492582015648,-0.0033610365883828433,-0.043471699234933436,0.07079051678682376,0.01825382018345243,0.09049078786992958,-0.09941883824504585,-0.024632672806332582,0.0171853588912427,-0.022030010716215635,-0.04382425210969662,-0.04999222190197631,0.056707316309463594,0.007629014290807284,-0.01008852157064071,0.19726659132261798,0.0904710882392407,0.03425006907520867,-0.05789244423382047
TNFSF14,-0.057204132710587455,-0.019488875377156264,-0.03002560272103315,0.10427257115933779,0.0382955058968822,,-0.03409316870457849,0.00998115642927623,0.013645607701871749,-0.06696515467170694,,,0.1069512380692597,0.006137077844179331,0.01677856121081974,0.04559103197854232,0.04801369077496745,-0.05912381282955342,0.02007894038880214
CNTN4,0.07001874858310435,0.05127696419370401,0.0053722104390837655,-0.00892494029395667,-0.0036723881867362636,0.01026660560155051,0.1565807310125209,-0.022180479939666316,-0.007944149466630867,0.10835007170947385,0.02651068001268548,,0.06990214404873595,-0.03599752304857653,-0.003274342271020437,-0.029368952230948393,0.053151639168475893,0.045171200482937345,-0.009013863151608853
NTF4,,,,-0.015753493462155398,,,,,,,,,,,,,,,
INSL3,,0.10213346348352302,,-0.011446115410419455,,,,-0.01813445607063499,,,,,,-0.014990411363244187,0.0658929634103127,,0.10679255855778066,,
BTLA,,,,-0.01816846368183777,0.08858179549600488,,,,0.04609708921158791,,,,-0.05391216384320993,,,,-0.0003314845084802068,,
MFNG,0.09897267230582332,0.03860135006944425,0.00853418401291843,-0.01421753931621376,0.014206011441911812,0.0452037554837264,-0.09969499704251389,0.005192514495222737,0.00032182772680956675,-0.04733093805910982,0.03248683141952988,-0.003174134874156812,0.055369105723734026,-0.009170985004835921,0.0142841533193375,-0.06284278983309116,0.09082762968537629,0.020306830683819554,-0.06237775182574352
ICAM1,-0.0413056037328567,-0.025451548445084817,-0.0013699194070998465,-0.017136431999016457,-0.000808495691897043,0.029930609489868226,-0.07128834433053458,0.0009707839462925486,-0.004490764655280483,-0.021295572825552302,-0.06317418417257234,-0.059867227600523286,-0.00956427452175221,0.03206675376191037,-0.021978500948254983,-0.07079648683139154,0.04856802259620397,0.10394532797016509,-0.025022638773582125
PROS1,0.0023825728067614718,0.041819228034002336,-0.0003797931966462958,0.0022095512892101234,0.029585489891127345,0.09160321693723095,-0.11593121372164007,0.0032269203520876233,-0.008172038973543449,-0.010193457101968237,-0.025998243338757308,0.010896120418428714,-0.018084831886310958,-0.01534065487723672,-0.039745552365993954,0.1631218854466391,0.06282702052807448,-0.08063448385844244,0.04557617207049592
CLCF1,-0.0434111428376237,0.08398016216133276,-0.005822587319461797,0.05196098216577078,0.04233124775457064,0.05268622427189502,0.012337262260512781,-0.049080595746460384,-0.0634485176229808,-0.05407649494129464,-0.003243808877053766,-0.014166821678313206,0.07567080251639795,-0.01703435702768926,-0.060491219415972054,-0.032543875695240976,-0.014282484156924019,-0.03408731396829656,
PSAP,0.07695580105514908,0.007011795619527498,-0.06387637475290428,-0.0332706535354249,-0.05805218615952428,-0.04383386323997742,0.0800140525828788,0.09859905949845564,0.028257847933532757,-0.04207201530956636,0.15428472861615017,0.0011039837171392146,-0.023632140329484137,-0.009722878350275438,-0.0068704713905008725,-0.014662052083448151,0.2050721611003823,0.0012886537681807042,0.05014601624729169
EFEMP1,-0.06947345296932386,0.03973705309746875,-0.03576668495879847,-0.013237027266549828,0.034976499346011526,0.037267352296537715,-0.09252553951969088,0.06032167736907976,0.00016482417513196085,-0.04857574137985271,-0.0957850951980147,-0.09373909164648683,-0.016756951815952447,-0.01964649751448215,-0.08025015284140724,0.13764876448098992,0.04391876420689666,-0.11853375072026413,0.00849014338017497
C1QTNF1,-0.02684812621104383,0.0020844676061497363,-0.027093141924610525,0.016717633296251703,0.03086157258866402,-0.010532741409858918,-0.05373544802473327,-0.03346478370880931,0.012005518294146164,-0.03655051134343806,-0.027796567300821244,0.023465046603123076,-0.008091042893505561,0.04718539150722886,-0.049137511884231676,0.10052297968106734,-0.0823072272802077,-0.017332360477400756,0.010278539699557667
ALB,-0.011539985213331019,0.022859298126464707,-0.014950501701106856,-0.0203209437749227,-0.008438907517654921,-0.02505381028792796,0.015211239390800785,0.04906778467406699,-0.015534909977994346,-0.01880522584275693,-0.02992368000671726,0.010358139573662231,-0.015556943687899647,-0.021607055403279132,-0.0017322276157219923,0.09254519391390294,0.05025359299318488,-0.049496965927293586,-0.022161630179786267
CCL13,,,,,,,,,,,,,,,-0.024085884868429313,,,,
EFNA3,-0.053242361450148296,-0.03894590636397927,-0.003962586153000349,-0.021879246438373398,0.0048272636444869,-0.007083894937128568,0.13819504552434958,0.05816402086843478,0.028742320354706745,0.1215448057324255,0.0039036589417497775,-0.005558640689644169,0.007867989510043766,-0.024527891572005092,0.07749176731035783,0.04762269249611826,-0.022818006332224743,0.0361254270319605,0.009568379374923764
DRAXIN,0.09759531701215632,-0.039184094866372525,0.007494552992349838,-0.046300780125602355,0.03309029472460994,0.07728522793777336,-0.07665131434415663,-0.05305870600463152,0.07095387694969388,-0.015873884519038487,-0.07542565703644201,-0.01925527569062812,-0.025078736029467186,0.018431158940936637,0.01765027177081488,0.16206195268511722,0.15000999896388237,-0.001640073682519693,0.14924495107224522
RAET1L,,0.03772477557719978,,,,,,,-0.0226316629168595,,,,,0.06487687217050608,0.02371348888084885,,,,
NPTX2,0.037097856119214234,0.034183180669504175,0.02646678341024602,0.035783584905040675,-0.04157677665678685,-0.03740194750000755,0.17106807602128404,0.04342579429338814,0.028010944994893094,-0.013094335019743305,-0.0638317925614441,,0.07476698932639278,0.004778564114087343,0.019278626564903797,-0.025900436207839186,0.038806854447009445,-0.044260502502208775,0.002783606039082251
FGF11,-0.04380466796551762,-0.02262675867647271,0.023737947026417013,0.013124819524578097,0.058177474781541595,0.03011373887987892,-0.10474203292865063,-0.04975411201950285,-0.0023331438747743864,-0.027461363817613046,-0.10215107908580212,0.04519442678842538,0.07004728272621119,0.039002270856001095,-0.06998361171515263,0.12282053629700918,-0.02731752280987766,-0.05720583938814977,-0.017157229757892776
CD59,0.08558327351723262,0.05469787488797348,0.006678282535157261,0.05631367033141118,-0.02555130438796356,-0.011053730380309459,0.10834002508722937,0.005253983860289611,-0.01581493708278709,0.07189187005933996,0.11583103541740662,0.02947384617371926,0.04703072394850694,0.02035231246361265,0.006469681699388436,0.12575118700031904,0.19896333944153827,0.11936400219715033,0.07255832811830053
COL9A2,-0.030191008925863464,0.07415931450806093,0.009728275564900414,0.031500885755521756,-0.0032100106208824836,0.010053380437848283,-0.015141169360014558,0.0040461220624865195,-0.009742543533783106,-0.02020008385205399,-0.09384412372795292,0.05062802367412182,0.03884347360190095,0.010107354609949014,0.011751739842009877,-0.04628645862358936,0.1445932320711396,0.07218990979105683,0.13680375764979458
DLL3,-0.009625046073892973,0.01268544943121361,0.08019905023159991,-0.01089251023168816,0.00726628470543163,0.03887772744227569,-0.012220477922993848,0.07952472085326773,-0.006363315743441273,0.04522540056165479,0.03569371024128199,0.07704747280055892,0.006267068067797745,0.02013468589986661,0.03727286210916442,0.011283474073813958,-0.04615669418093198,-0.0299228296329972,0.024593648538243112
FGF5,,,,,,,0.04849816056731698,,,0.027056234614588455,,,,,,,0.13472132421441613,0.12483431097398613,
LIN7C,0.010721063876363427,-0.029847020243769572,-0.020282995432604433,0.013420549194131144,0.0003107817450375672,0.02879985501672034,-0.03868199607684571,0.00449992989990882,-0.0037353245232987923,0.059772438948954836,0.005897008869262576,0.1119443109921856,-0.00530863723913371,0.02746776095000044,0.04193739442162314,-0.014334630267753034,-0.05997456146752651,-0.03505594612465633,0.05039554249473725
GDF7,-0.02134118987739394,-0.008977387775094693,-0.025221406600988254,-0.02042321159455493,,0.0877670738774078,-0.03909466525258994,0.04208059243572049,-0.008072185284580459,0.20292591928193648,,,0.013001133131642731,-0.013008861169876613,0.01939811823556919,,0.05330964118142226,-0.01027128981474342,
PSPN,0.1164375436500752,0.029072103010774668,-0.04544230055527082,0.05611623473011775,0.06458642107211279,0.11702969659706793,-0.04104543272960002,0.03351677807004108,0.004819132186892468,0.0034811446350557365,0.012098619081507925,0.03047026035644217,0.020466348129239895,-0.044853428166537916,0.012278519155551051,0.005285039012067855,0.03498291394727235,0.0054025037417672955,0.05127969048504866
ANGPT1,-0.013721257164803883,0.033648735952946096,-0.027494983670282722,0.021323936774978087,0.05996567802881374,0.025190977220288374,-0.0902337480783829,0.03563630029798719,0.04340188788140473,-0.09186800463071483,-0.021919861396854555,-0.046287025945459734,0.024603429805316088,0.018921241943269586,0.012742659262108434,0.030404094257798022,0.16616766111385736,-0.04942193201191717,-0.049427251845691085
PNOC,0.01669480219110516,-0.023226376116804448,-0.01751246522357175,-0.01699906614733945,-0.0020800819623939767,-0.009152228356137807,0.16472581618868115,0.07395864561618497,-0.02036249961457349,0.1572173228124752,0.12299981222665615,,,-0.013833680190030716,-0.029982382537199117,0.06829309377504535,0.07481583159224364,-0.029922776223921598,0.004879031497442387
L1CAM,-0.017633922377379135,-0.02724972720938957,0.03321016099037331,0.05286029163280149,0.03852039268506503,0.017895352430591198,0.10540966222356442,-0.010051179517672953,0.059631430732573966,0.08977884862031352,0.15227332849917824,0.07890014512191455,-0.029975476345079424,0.052633799854213376,0.03151451944164259,0.002262011082116642,-0.0770951392028121,-0.1086497966072657,-0.08685507292231295
APOA1,0.03445073996545067,0.033467074557608154,0.043349028713413854,-0.017825433595224576,0.032897143378917984,-0.014870363398929718,-0.04677257687293503,0.09419616649711679,0.06971313901076427,0.0008790422012422513,0.007862223600958933,-0.014236879952680038,-0.0494592411316098,0.060149362594723726,0.06413696356718634,,0.06866029001080991,0.007499825418882755,0.32957002953540243
PSEN1,-0.038983726491219006,0.02240892546981171,-0.0038192108147183305,0.08346614702169845,0.0016167946201972798,-0.0074229538138425475,0.018163274188843875,0.06391213736115851,-0.009331881051269753,-0.09143163280997373,-0.10924782855874665,-0.058454873451595626,-0.009840419331437712,-0.005118021690682196,0.01911300730082883,0.017462941013346438,0.12767747741227953,-0.04444715434019981,-0.006698219520821079
CALM2,0.05763857383245955,0.04363926843529101,-0.013133899952120678,-0.012262255235603373,0.04282009410347141,-0.05304850165154047,0.1148971270341523,0.006650614769324626,-0.00024003073922157132,0.06380419690121258,0.1506216909260513,0.076576729003207,-0.0375930524188483,0.06715484010345472,0.02142469735685719,0.014256806304041995,-0.11343343033072997,-0.08360138563637982,-0.0028210011554945457
CLEC2B,0.017425373947772597,-0.043802610899094034,0.003157775926061568,0.02217467887194923,0.00402418923322092,0.060668012213734156,-0.1239569433283151,-0.005053370700175978,-0.003865798908202019,-0.0033997589962478044,0.00342930995158315,0.007907194170384555,0.048276283964928106,-0.03150465962377248,-0.01657852980377577,-0.0128118332436761,0.13624932324523298,0.03521135586491352,0.03951904374423929
NTNG1,-0.02775876396782018,0.0626392747944595,-0.00623229277575191,-0.005868712132636963,-0.0013362974611690016,0.022431226116354078,0.012329027533340772,-0.002470166053444932,0.03095708345268402,0.0281609422150776,0.05665752522656967,-0.033070058340448495,0.03087703984155145,-0.01677182976217219,-0.02016319960790218,0.08330741255117313,0.03560773878907401,-0.08006297727580564,-0.003113670158357091
LRIG1,-0.032571555497131324,0.013266391901309234,0.09071598066416361,0.028756146639826556,0.046342040122578664,-0.03432926005092096,-0.11022757499760658,-0.022898479046619794,0.02846462315784126,-0.03739081211580097,-0.09705569267814614,-0.07785326622062844,-0.0670440314735009,0.026560136453459744,0.004301512190229986,0.03181505922369261,-0.07510799392363318,-0.09008456233992536,-0.008244593028384017
CPAMD8,,-0.0007755673868940978,,0.02977009933258643,-0.00932608696184336,-0.02357633339719474,0.07929186196412459,-0.02011529877139626,-0.0009422956557331367,-0.01812379842791395,0.04023848741860062,0.047195824096374066,-0.030304804241837156,-0.014614404921985517,,-0.04347003018175439,0.11496739903070446,0.1456973476394106,0.049488570149056374
GHRL,,0.0588693214842389,-0.03199063044267287,0.0802232100964866,0.002853955168903794,0.004079494672694134,-0.012713909005314487,0.04105991301872395,0.041913672122404697,-0.025217580898144656,-0.01765229829566371,0.2045916641929857,0.035454358650240374,,-0.027356094914774646,,0.03253328096174277,-0.0184893735809354,
NPY,-0.06201971841462969,0.01140264967048318,0.025777662710106845,0.06598764143400541,-0.035842502147180086,0.022973681565567845,0.1616728207281388,0.031980915925469026,-0.06004665643297882,0.014036659147470137,0.10936536410912136,,0.055491974656519234,0.07852842737088307,-0.00739988036944929,0.02748765816488246,0.02710110090693097,-0.011907610863616762,-0.06717037943762123
MMP2,0.008535385764020114,0.04476480338945996,-0.014572336773125626,0.028739103105410224,0.025669619548754824,0.075832158836433,-0.15354411023132059,-0.05482172703673268,-0.05825403624849054,-0.008350210520144789,-0.14267681115597602,-0.0429846652444405,0.03931387497066362,0.010793063902060517,0.08698494202366262,0.13498963843403303,0.1897162040818446,0.1360924851999505,-0.026794330959652075
LHB,,,,-0.011791195819984088,,,,,,,,,,,,,,,
PPY,,-0.022759733614970506,,0.035323432551246335,,,,-0.01470101087004657,,,,,,0.003802979021813193,-0.04825258151201092,,-0.004622922921551025,0.07202960899275741,
ALKAL2,-0.027894692586564945,-0.025312753893303987,-0.02024431107888587,-0.011619888135827998,,0.015793579296840044,-0.0046278132345978305,0.031370108772337806,0.007411535137700967,0.026712671100345427,-0.04542616990674899,,0.018678842796956613,0.013196411243302762,0.0391855027804749,,0.050631915855067884,-0.026573828497661947,0.07957648438418302
CSF1,0.008868508027286056,0.0274112291192908,-0.019861830659118694,-0.027963275296380548,0.041492231706755034,0.031264233328296545,-0.10281943473166055,0.022390108909379054,0.027939764765215702,-0.12813933860473314,-0.06961054634983782,-0.024285121269103156,0.03371363321626305,0.013673303170583318,-0.024706571562825512,0.07633711492218936,0.05970693656564859,0.12804953776074363,-0.03579075130179708
SEMA4C,-0.05282534357985769,0.09196515766100055,-0.02256097630178668,0.024920917238475955,0.08336827981294491,-0.004820334834275266,0.04863924266690911,0.019326711018312157,-0.029826748826833154,-0.046693766347038174,-0.012581893065200054,0.03907261545707844,-0.03294932254373493,0.017823374798722317,-0.03624919019629202,-0.05072411497059005,0.06705764477201685,-0.08880567092920588,0.024372516596210758
BMP8A,,,,,,,,,,,,,,,,,0.11729727719939209,,
ICAM2,-0.0617249089804084,0.05650464071869941,-0.022955523215825065,0.0381137182995408,-0.06303178412069378,-0.013615971406452274,-9.707673011986815e-05,-0.04936896440703812,-0.024422492888530017,0.06552450534860185,-0.04519744982274069,-0.005048611967234355,0.026651595900492646,-0.0007116246011246904,0.09921239875923228,0.12188556989567961,0.1807119925532987,0.076635248633614,0.02087467311310949
SYTL3,-0.025664654876217274,-0.025945544187771313,-0.03157246302366337,0.003277197810569607,0.04659915011255022,0.03023692780635631,-0.08134828306652561,-0.023340355146499896,0.09038081987113995,0.017624354488584043,-0.04318415850307722,0.015929878594202876,0.04169131523442322,0.00021890339930441825,0.01372644011486536,0.1954324719390428,0.18141614349581733,0.09223581690277627,
IL1A,0.025185891177198,-0.03435472494257913,0.01937017046536531,-0.013100818827629548,0.053869417046642644,-0.03642439069754842,-0.037794466722346196,-0.017299306557270775,0.02760313257330667,0.013466411606121255,-0.026583446885951843,-0.13619321464958029,0.02908762170074003,-0.02080727748431288,0.04825889881841372,0.007072606000508851,0.040856009565444294,0.0006692589119104761,0.06222070084474306
HLA-G,0.034239844140643294,-0.0207696862335882,,-0.012453784521613406,,-0.027377475505909226,,,,,,-0.03735498470446789,,0.0135048732845528,-0.0297651674525782,,,,
PGF,-0.050378295422635354,0.044997218636329495,-0.021567039082342903,0.0198523614931281,0.010866213977241993,0.06349444734671705,-0.10342857833654613,-0.00916015228194394,0.01586935216081398,0.05997006446828922,-0.08579336366038795,-0.046492569566351206,0.08349847580966135,0.06345451760868359,0.0681627185414095,-0.051887862783051346,0.13696699043534094,0.05341457066967447,-0.0367668100934303
LGALS8,0.027944639164402457,0.021721509421433124,0.005925983874600997,0.03534176856305578,0.00041135161762601686,0.040820252368283884,0.0002787096493007489,0.036744510991127126,-0.027924751585730514,0.07984951716565625,0.07710246241435756,-0.0017173900575369603,0.01042276247490379,0.0006009488490053294,0.09823292560317527,0.07679482269308528,0.08565710620786651,0.013885132965004309,-0.10270824573828345
DKK3,0.030002352406926967,0.010417208957387097,-0.026452355268389998,-0.012345176567315427,-0.025742834031683235,-0.07024060114539485,0.15055968528567057,-0.006612330254837413,0.03475704015077712,0.09769057685369381,0.1824607557148668,0.002633738727922689,-0.008519473287442922,0.11770278228648419,0.05344276784743629,0.13597646189512846,0.051067047178874767,-0.012454295454055322,0.05432717395428375
COL16A1,0.0249224858607766,0.026523124064090062,0.020832250010896426,0.02556554379862164,0.047345895250742884,0.057719848546935126,-0.09480141111709223,0.02002782928142204,0.0445751981260375,0.04453449299134517,-0.14224332760680516,0.04899737158583877,-0.04907589969713991,0.017241905790309067,-0.0005768329353136789,0.056312249935636584,0.1826149779808999,0.15642731247915817,0.05626206452821549
TPH1,-0.028422559623308797,-0.015250224500725322,,-0.009841046766299542,0.039834879732026124,0.0615669605315711,-0.023502264316204866,0.0018703783651808114,,,-0.01664518965036358,-0.03580116320841096,,0.012264169472473578,0.021552731323348465,,0.07249143568480525,0.031775464165698125,-0.03155926294139389
TNC,-0.0741958233539197,-0.00773394440552103,0.042298797748159096,-0.03708625875570783,0.017972443550932575,0.04208932944283227,-0.16575592479483126,-0.1002490158797479,0.029021486888610122,-0.10940138303095055,-0.16319490929283115,0.019302728433954534,-0.014365929262910936,0.03207564803239534,-0.10984752136768633,0.09535825557024397,-0.026381003358576918,-0.17184331984903203,0.05733397308322508
TNFSF9,-0.025888335651602378,-0.027118205487901004,-0.023500621688606182,-0.020423212968339384,-0.05946539069424425,0.05837118921412289,0.061149572011739345,-0.007292638736485185,-0.01592966749670683,0.010347796889460806,0.07123300418915607,0.018655996098972533,-0.00790346297069502,-0.03268102920966652,-0.029330656515860306,0.03580910770319039,0.023160251718406227,-0.01909904679262105,0.09584974009814243
C4A,,,-0.019949861147794665,-0.013979146860741356,,,,-0.01742731100276074,,-0.02721053678039695,-0.014631754018610846,,,,0.03121043921789841,0.05987020148488908,0.06503312877596304,,
CNTN2,0.10760441688336497,-0.009193115140683562,0.0016000177320827837,-0.0026538518220571173,-0.014733857007275204,-0.027222459876649417,-0.06512676926626694,-0.014046513040426357,-0.04146821397145348,-0.07705468249300894,0.0008004976087451045,-0.022323231611545636,-0.05590732625103327,0.02458366636603924,0.03027617469449497,-0.06026575397222899,0.04807857131652778,-0.0441824507208614,-0.048775454119789216
F7,,-0.014877743357995377,,,,0.034705031857293914,0.03898842084877271,,,,,,,,-0.025290048510871063,,,0.04126581940808734,
LUM,0.11534214546402052,0.0818360109392731,0.045720177699615235,0.03924008567827167,0.08890834660828673,0.08372905507824986,-0.1111881059749015,-0.01738110553587604,-0.032539055778029416,-0.017821143713463525,-0.01276662026066377,0.06439874721963967,0.09169565090964231,0.08074116395317882,0.07255062415930504,0.1425345496695436,0.2872974585083795,0.11909225867307789,
BTC,,-0.013497661195911772,0.010618715315011875,0.06917566580359326,-0.03874243125550108,,,,0.041857500511012884,0.0017096788175096514,,0.0408682333643036,,-0.022168401423475155,-0.00828616153087288,,0.05494479103188983,0.0323570953129751,
APOC1,0.036932753091028545,0.019543559757162064,-0.08596068367883032,0.005226428941351959,-0.12615624257863192,0.028446759390022502,-0.16063300237597727,-0.044227954213170516,-0.030824754033126827,-0.1402897187539366,-0.11958732336726767,-0.20965652958910694,-0.034796067232322224,-0.04207047828357807,-0.05113715141848176,0.0817334115356782,0.007617373954673466,-0.0015806862019989538,-0.018403193148883227
PKM,-0.0706878765548996,0.03969099989340291,0.05537361802735386,-0.10050782894985574,0.05222947104210448,0.02048159745587414,-0.04196285698190086,-0.02874034554547381,0.01950740486857436,0.14361509383560506,-0.10842996157296741,0.012393419057897821,0.06887567030832606,0.022020395244178523,-0.09756174383362991,0.024577263126232995,-0.044361280622117034,-0.1056503585028548,0.031196874991304357
TNF,0.02381399423736217,-0.014238040251186246,0.01735694786125429,-0.010338311145333718,0.04105764715796981,0.02424668524279873,-0.02901580282982708,-0.024987954554271784,-0.031024929136335453,0.005083972291062731,-0.034757026596110525,-0.09457536655957009,0.05938091908993127,-0.015175134926814387,,,0.09371975902377533,0.1454294156798288,0.030553071278215937
GNAS,0.08306849981730563,-0.01516789964384592,3.502676302531094e-05,0.037076577215452655,0.01548334983650353,-0.0033104584345650537,0.14202534648371756,-0.022896929739140526,0.09047583758132591,0.10494177182794309,-0.13873147059122531,0.01868078151395356,0.09212633469294115,-0.005450019059896593,-0.04270700870314,0.05595692046775208,-0.08976844095058738,-0.009185971285069754,0.05452683709710659
BMP8B,-0.03794363310639946,0.04447445607843631,-0.016955802933129333,-0.018054779621037825,0.04304586251742716,0.053687114344330114,-0.020408841327901363,-0.018880935145964443,0.021001918428490658,-0.04126285053081802,-0.06036765001543784,-0.032081644666907584,-0.0020842080076072006,0.012657263672224485,-0.027456169475892394,0.07695731576015276,0.05536492083942586,0.016886600706753536,0.039632104032812566
LIPH,-0.029198568065225406,-0.015250220746239286,,-0.017709744543215653,,,,-0.014051176711205236,,,,,,-0.016918969907245486,-0.04016171561389673,,0.09380279795936834,0.05227212780158988,
CCL28,-0.021341171144349715,-0.021451332498264416,,,,-0.04617027474445057,,0.12171934454178948,-0.030175684262522498,-0.03379971145893309,-0.013200358462226879,,,,,,-0.006159779475202507,0.018655297661273752,
PTPN11,0.013508462359286967,-0.009218951042332373,0.012946472537801196,0.0030477332849869793,-0.021774828461833866,0.0561739904053484,-0.03186440125350914,-0.03430847982568702,-0.011055188020931033,-0.04693443102220007,-0.031943092615385645,0.009063657440634003,0.012116254575805726,0.028112217187653495,0.019140881297470175,0.013925699878168392,-0.034537571813078,-0.032576869013880995,-0.008441567643240897
ADAM12,0.012635729592263879,0.06061072351252961,0.03138838186169701,0.0015986057096673766,0.04357861624449086,0.009337649178578877,-0.056781332435066216,0.0040343878504708695,-0.02916292295506158,0.09434320090382296,-0.08809352123273245,0.014791302889055842,0.14483436192959545,0.04907922241705575,-0.011149719335092116,-0.05935708437527064,0.15660574208660155,0.06601613044138785,
EPO,-0.012202019658768324,-0.020491338288993077,,-0.018054780126590668,0.061471978215187136,,,0.023610082951515978,,,-0.016645192094766052,0.02793331318614588,0.08735747215960393,-0.01757164004253765,-0.024195800513242934,,-0.03232190732213984,,
