,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
NTF4,,,,,0.022431982603534264,,,,,,,,,,,,,,,,
INSL3,,,,,-0.018093521625487025,,,,0.009916826279901262,,,,,,,,,-0.0028266270936960635,,0.12037260419703458,-0.030633760254394137
BTLA,,,,,-0.028719917521534116,0.015020627856318917,,,,0.02344421376016094,,,,,,,-0.02870682353081107,,,,0.0698320951886185
MFNG,-0.03231923975196009,-0.009232455294443541,-0.035476304813952794,0.0796832949513432,0.017108690026787325,-0.011220791782466741,0.0807979398667617,0.19996165334963847,-0.003977481186058588,-0.0180444790508475,-0.06611303820371676,0.002330039347679125,-0.009572969962531592,0.11060123039450656,0.09778430344318532,-0.018410821691737484,0.035801375184178585,-0.0029957417150610535,-0.05256705724204555,0.0035781677326820805,0.04459737474629946
ICAM1,-0.06547383556628628,-0.021331466162011453,0.01078400868175864,-0.08209227958657245,-0.042876164296572906,-0.06516791842356505,0.07177599989465792,0.20926708002334363,0.07501083977154092,0.05680195584058736,-0.004450908159868734,0.003147176863438975,0.04143165480403661,0.044981131449373137,0.06091874791269764,0.014555971324367261,0.07826892612702398,0.06860105259906896,0.04493243587186685,0.015253817288127993,-0.0040679972337439195
PROS1,0.105028638997924,-0.0716603770485781,0.014277165256943598,-0.03192702086843554,-0.006760163461305301,-0.032041791724406035,0.03477224438406139,0.22286367075306635,-0.01593510276850142,-0.004414379493384193,-0.014145271137830566,0.07423790186292258,0.0722975897579199,0.12754225614478465,0.08375949681546484,0.020783259121531145,0.0947309327809571,0.06119919873710394,0.02138110675326886,0.01359173499155534,0.0004933843831801094
CLCF1,-0.013400142442042014,-0.007040871962469914,-0.04572565325434459,-0.021504425040066378,-0.02953888719270816,-0.03808208451087619,0.04405911765032656,0.06202813311938592,-0.004675740345927842,0.01063377411406832,0.041857531857041025,0.03140533570996524,0.07366870558571206,0.002846216272751475,0.061090794381738096,-0.046722851789997535,0.056359700082337004,-0.015113847511656241,0.06405346093620198,-0.02270325436000392,0.025877979095849175
PSAP,-0.10361183603971187,-0.050145532122085744,-0.014463043309255842,0.04494387041391293,-0.08455520184038302,0.009163235605631277,-0.13809679790006688,-0.21846003036545,0.04776474478252753,0.042262060936302234,0.03335493360671624,-0.01386263036101087,0.04043713289368065,-0.01788079575598565,0.03922085949323262,-0.077337025157359,0.021813248761251486,0.0859432095124203,0.09377065549104201,0.05254743251940882,-0.05973036788784808
EFEMP1,-0.03437766760054209,-0.08199706420614666,-0.016883191777640083,-0.052297968021492884,-0.07077742892306535,-0.0663499175112493,0.08754725816581246,0.17899368111497949,0.057050176097054414,0.0531540934522045,0.009190408782033276,-0.02261943819046117,0.07900963068579593,-0.040421717475326704,0.18598290570775083,-0.022720720032187103,0.1301616663875154,0.05057946353685524,0.049084936443893196,0.012501531020347798,-0.023869788250480986
C1QTNF1,0.029381515037709267,0.013184421064866867,0.03447927562298192,0.00829922130479544,-0.03699792483009035,-0.04763113364460785,0.061940638225914446,0.19740114528375155,0.004070905142999437,-0.04169046786965928,-0.010050237474927611,-0.005534180490065248,0.04425991770472897,0.037779499837915606,0.07515359338815532,-0.0863590575953854,0.02885267090203121,0.06719419814598113,0.0453467924422318,-0.006009838670389716,0.030016675279424077
ALB,0.001359585194621838,0.014567200328472254,-0.05497829663374419,,-0.014330791173533796,-0.04087244976580919,0.1011093037662366,0.021939678802784246,-0.022818288112506004,-0.021337010672515516,-0.02624470318241589,-0.017507133125597475,0.04387903637530767,0.01040193747961994,-0.06730704239624528,0.06149977011405692,0.026578419650732692,0.05862437820575535,0.017041115775809045,-0.03093061765307561,-0.03463944724620458
CCL13,,,,,,,,,,,,0.02482921173655393,,,,,,-0.014687675258134608,,-0.020726182288467714,
EFNA3,-0.002070822994817867,-0.0016211225940839346,0.017491040521160617,0.0034707311234285186,0.02052260286227373,-0.02716103454396144,-0.003748566380857436,-0.15614062866767237,0.02497617934996771,0.041024576368532774,-0.00962142735947668,-0.008903550137487887,0.02293111784341603,-0.0013973936654074883,0.0007299991811218738,0.09621162528280577,0.01672509238785042,0.06158764727453031,0.08332325463655187,-0.03870577606373291,0.07197715690842021
DRAXIN,0.08454787598728285,0.09794050043439632,-0.062029687442906,-0.01628408452194068,-0.05666788821413931,-0.021035607291977693,0.09391873302151947,0.19994081966830293,-0.0349413476495219,0.050931525121537174,-0.021742992953512136,0.02185510201280132,0.05509511860461403,0.05049665197296328,-0.025017501990361592,0.00524064533320503,0.02089295859269415,0.05826538826693427,0.03267783688264073,0.014844692185582388,0.0116596425215257
RAET1L,,,,,,,,,,0.03417215478978776,,,,,,,,,,-0.02244825172596512,
NPTX2,0.011658850347574308,0.010686415891569441,-0.035361340770231446,0.09602449183828447,-0.026997333129362127,0.020773330561828555,-0.07173521289011474,-0.22252591132887206,0.025609449198382955,0.020525508154886258,0.0389066895291743,0.1352115443992822,0.10455553077381671,-0.015278676830569094,0.011543814122093998,,-0.04246890938786866,0.05276570923528936,0.0617433684527419,0.008200281837183694,0.0047979534241692785
FGF11,0.05264246836930392,0.10524820009650665,0.011314739846133386,0.00668061751396872,-0.05217551437384198,-0.002413862600544826,0.07616211939161163,0.21365369848710083,-0.016731168108371684,-0.023140873170525336,-0.0019211029884816956,-0.03590335268703914,0.013696449586719575,-0.01070160303347368,0.0013051288619133421,-0.09293935315430238,0.11606201339658662,0.02998772910998865,0.07528400129423728,0.016364211816873094,0.05589014241352855
CD59,-0.11571877602389087,0.03502526532244981,0.056459001669298355,0.05067408307565857,0.037682171956556154,0.025723108865526274,-0.00751005200634846,-0.08761023463615142,0.014089789631974109,-0.0004896120117652165,0.03661850652877642,-0.009754224522041083,-0.004595350622706239,0.01721524686929302,0.07105062411961437,-0.03482503173372662,0.07037340595162216,0.017128161978945535,0.06889803825504524,0.05204981322736733,-0.05777005674092677
COL9A2,0.01895521954263783,0.07299902593924555,0.07712456802700875,0.07634719453382752,0.004219852839384691,0.07871813636960845,0.08736335002580732,0.0758905518349483,0.00211573291194086,0.054685455698062664,0.049892025967743156,0.03000670087117501,-0.013487520824764362,0.03308789258328287,-0.05192091333991417,0.0866797588582076,-0.0043859841952319945,-0.0658392235237034,0.0607473021416984,0.034443122512296594,0.04692093603350319
DLL3,-0.03265173796485968,-0.04185962069924511,-0.030416410184489193,0.08133913570640162,0.020110028834951717,0.043748624733314215,0.09756341860945206,0.12066357346187409,0.013511732367856175,0.013888477511745335,-0.0041236794233305,-0.022433984157830687,-0.022336431369551376,-0.033805862872513685,-0.045641014263228044,0.05858163082626846,-0.08968348716969442,-0.0006019634685219014,0.005064013899716994,-0.0389682010115484,0.11072337182093717
FGF5,,,,,,,,-0.04778556827614766,,,-0.01527514121443274,0.10958190465133572,,,,,,,,,0.05873794623659338
LIN7C,-0.008737673094689544,0.0038809722194295,-0.00517287166900512,-0.010952522946112847,0.031117578176543707,-0.015653253428548453,0.00675476343663367,0.12266050399367405,0.004827577491970468,0.002560321940302963,-0.026992241445391092,0.052027280359046225,0.012878294287767541,-0.0026650251041818508,0.037523648886565744,-0.030291653497024857,0.023628723572330767,0.004730860103171925,0.011443397185643108,-0.07767798938161362,0.09306150547570183
GDF7,0.02489869119344056,0.08149368801046449,0.014378870530383586,,0.0728528745275356,,0.048624115043264686,0.12515714452451876,0.055603738608244926,0.07122671113336874,-0.00808750469340577,,,,,,-0.03255238396164298,,-0.009783589812626987,-0.015021003226184241,-0.006782033013362756
PSPN,-0.02013618836286724,-0.0335630441232905,-0.007452996838139157,0.0154989326779355,-0.04980553522019792,0.030557442870932705,-0.03999168206208526,0.04700583092415089,-0.034290108887394824,0.04386831078292589,-0.042949166626895297,0.052750959508853786,0.02739927115440284,-0.022351058180117064,-0.05035607378156484,0.004512961303122928,0.030414540383867154,-0.026233223649447607,0.01118459684067277,0.016740543647353286,0.008680118181314945
ANGPT1,0.07516798362621285,-0.048036661435350514,-0.002573755448934482,0.04927462532775388,-0.021109428656575707,0.04596487870486502,0.008469564634505307,0.19664584032053456,-0.0043817125493471505,-0.03492248650190324,0.04139771443918078,0.02408440892850738,0.058309801582820356,0.11076641181615217,0.005802735180357262,-0.06046067712499989,0.06773288216471816,0.008043513233922156,0.05753699491954925,0.042620192696795484,-0.004366058171507571
PNOC,0.01361557722555371,-0.0581946969174896,0.020616052406541515,0.15462604671569233,0.007323119397321919,0.06106194550733644,-0.10368247487992266,-0.16244434904879354,-0.026783979517101344,0.026260192988839606,0.00755891935869611,-0.017507133125597475,0.02452833084593026,,,,,,,-0.01780801283064387,0.06054819175538913
L1CAM,0.11970751247471632,-0.038215070550970454,0.04434286661476626,-0.012361842701823568,-0.02076140533556602,0.0028003081190550467,-0.03295404077248315,-0.08930852221963875,-0.04883174541256459,0.009864227179087894,0.02225011641599568,-0.04901973418782879,-0.048726572823103706,-0.0387275309840361,0.04772701517402111,-0.04665659121619813,0.17250455431104206,0.08861950221545362,0.09100988587219491,-0.01746980112166717,0.01680503199332633
APOA1,0.007537422451179651,-0.05691482221789021,0.02998919104821613,-0.015130332860915363,-0.02817767047371223,-0.03013793789999145,0.03638568567434974,0.08161693169343656,0.03305495763073462,-0.03040345360186561,0.05870000064963076,-0.05546473543350843,0.05203755509075431,0.025838395999921746,-0.047768148281791434,-0.025323991659545377,0.07811191333815355,0.11962032982397452,0.0952633452778917,-0.04170163659638305,0.012968444485832094
PSEN1,-0.042415107395439876,-0.07201091194937692,0.03359225569535322,0.01263729401822275,0.029184480238993782,0.01965719312505679,-0.04539871000934123,-0.010583188351505214,0.032414591690360324,0.04520537274138473,-0.013180494844769328,0.01931286008383241,-0.0010796919461830378,0.0400812852408469,0.10401045124887864,-0.04787550382254704,-0.01377490742156368,-0.05963457618203946,0.017729557358030043,0.004505986817765743,-0.021191153315910143
CALM2,0.013276048712590182,0.0027910538702955808,0.03457788789054253,0.08617214445613085,0.06913192158941404,0.04008961264283419,-0.08562564985337767,-0.2824613655194463,-0.0007852593322744602,0.00642819719463667,-0.009383760865209905,0.11219273645936635,-0.06366632191476408,-0.010018657545878797,0.0006587264676399942,-0.020670295991660814,-0.0035693094725871588,0.044446611785803516,-0.045714302162115784,-0.0023667676814432695,0.06483655205369253
CLEC2B,-0.02350615165166818,-0.10328891789694077,-0.00508735115826341,-0.06753489165295648,0.03400303305323205,-0.04322807612613909,0.043594134865919155,0.20352994028877056,-0.016354895502732794,-0.033959111253747114,5.6226321598397754e-05,-0.03007922343818841,0.012075027926960843,0.06922279847960525,0.03137252756613565,-0.042094248267730054,0.07162561355806023,0.017170669647733203,0.10414379902079947,-0.004145729473387361,-0.040991690064477476
NTNG1,0.017356735842218227,-0.050873225915724476,0.031781645966776816,,-0.018412508207025176,-0.02667287881550992,0.05881020987225068,0.0255298002810649,0.05167646573224119,-0.0066118022495396285,-0.05580940709632448,-0.001282923506735005,0.07816814150866946,0.03439808373158488,0.09840357443701543,-0.032243600044197185,-0.024974776455308337,-0.049348149601232044,-0.01768948202090458,-0.006411477219513404,0.03317321987880862
LRIG1,0.007611749717348845,0.10730106963977377,0.01692224370368883,0.04590690206562882,-0.01865148995039176,0.0506338816298322,0.04680309324912281,0.10791403898318573,0.011885294085934544,0.00912595000095848,0.00946117793571194,-0.0636891381909509,0.08087350352678818,-0.060712670668849805,0.005313907654770318,-0.031145627979536333,0.023207879074204272,-0.024155304786227346,0.05445028878441969,0.05429701548371752,0.08793761739123121
CPAMD8,-0.034894050145640954,,,,0.03382022017966719,-0.025285256873112155,-0.05624439563008838,-0.035486431911863,0.02162014342531059,0.07591151889749183,0.08318129522031915,,0.024033996416816913,-0.02663997723131426,,-0.04156674634147871,0.05188735735443025,,-0.04602539400215409,,-0.005805404764889085
GHRL,-0.00023443862945337436,,-0.04440483738840152,,-0.03555817140979299,0.01193780692457633,0.02796989732265337,0.037108078685157427,0.0029284140517430485,-0.017132572523720743,-0.01703615008396003,,-0.02104068458955411,-0.0358925672115556,0.1657528829290538,0.038242011272668956,0.03672521232003697,,0.009099642851925313,0.029787901607056234,0.005262090166839835
NPY,0.0376121228537538,-0.032783537676453645,-0.028523134289459153,0.02857761828259517,0.019262381291480054,-0.0007843521273198554,-0.035449363333058787,-0.10673510573596437,0.001125097679410912,0.018440005606780392,0.012677957546225449,,0.012037621872607897,-0.031109724486144956,-0.050992447800404676,,-0.028976467179644555,0.0026925326500643774,-0.017206937351893273,0.07154166527248634,-0.02689000260350929
MMP2,0.03410331115453658,0.10444390511451633,-0.002286888822759162,0.14475526625077187,0.023833831020871426,-0.0414052676610708,0.09419155000127011,0.18533584350121274,0.017668852187672113,0.051212436628232924,0.060685236889364585,-0.12066574507594659,0.06724246728332874,0.06959961308849506,0.05975910342778455,0.004382923739245068,0.03582299168891322,-0.0014647162106726569,0.04237408642930626,-0.021984982860873147,0.01341449165677654
LHB,,,,,-0.018639009734693575,,,,,,,,,,,,,,,,
PPY,,,,,-0.032445079821543515,,,,-0.011472375936233056,,,-0.016193317457499353,,,,,,0.09670176574840594,,0.059934969382468506,0.04283645875475143
ALKAL2,-0.004016897246352499,0.07505223485443649,-0.004792133208365676,,-0.018368213995112896,,0.028592400208953896,0.0035593636226235407,0.0207229383711477,0.12876351423780935,-0.0036153543734119254,-0.02300739853584054,0.05738291762977164,-0.04258534446212193,0.12806423111939375,,0.028357860964800332,0.030942121287941382,-0.012470326999603716,-0.05179631185221026,-0.02696105001084319
CSF1,-0.029901696174142883,-0.04703885862715414,-0.00028285455860836337,0.07903124738305457,-0.022055713490703586,-0.023420774582761546,0.11472795646132405,0.12582624672968376,-0.025086768669207997,0.003783158613929966,-0.010510360921676756,0.11804401996687557,0.0894307870669282,0.02726935081017758,0.09914002528428707,0.07373240815618615,0.0815023563333435,0.033498825451699375,0.0678832673178123,-0.03533678665963278,0.01675282722594787
SEMA4C,0.03916215557717434,0.03005830975232564,-0.02507285820741935,0.03147856945961096,0.03867010483114954,-0.025238388459312103,0.08005122426914704,0.09893379431011867,0.05345098490358286,0.02362962216819307,0.015871874255659616,0.028343139078700987,0.0518059226030482,0.05853853268129572,0.051716784877410577,0.015775918502420248,0.07749011910904144,0.05160293773906789,0.06398729490585991,-0.04962448756423286,0.02528983954636283
BMP8A,,,,,,,,,,,,,,,,,,,,,0.0018579795420677022
ICAM2,0.1254311845163385,-0.05112388717859148,0.04850673169630188,0.08493414504248163,0.0006486429312523419,0.014580859203875734,0.0383029649609909,0.174729078090371,-0.006749427098497829,0.033565713550116186,-0.0023517387254838305,0.06792111636547818,-0.006482091680977928,-0.037542290409430315,-0.03829140709053824,0.036653231132086544,0.0823797941896756,-0.004399165074523695,0.07566504565311823,0.013966331736411795,-0.01349798150405425
SYTL3,0.009427164386787873,0.029553126749805043,-0.04460737186189564,-0.02807236038009381,-0.03412833895801637,-0.06871266529050518,-0.006621706389268955,0.03471039611883362,-0.05785170892494566,-0.008054671595860631,-0.017372445316067922,-0.03311044270059315,0.0012300422783329144,-0.045759590515842774,0.0013995838042781623,-0.012523656673326137,0.03191559374902954,-0.018922775402270792,0.03926653324237282,-0.03838238797739185,-0.0025851267413404887
IL1A,0.006732478182801301,0.07507923820131575,-0.006940974669265617,-0.05145706225025896,0.033382661524880744,0.032051546970521566,-0.0398997060601712,0.09238072124919773,0.040243201853968874,0.07026777036197968,0.040308777182383314,,-0.03369427896948139,0.011694796265249505,0.0360796099049732,0.04002815861730356,0.04257507744352586,-0.03710654565788752,0.09428811143292624,-0.023959269704389816,0.014885522785808611
HLA-G,,0.06192092949711117,,,-0.019686401148449564,,0.028737566113496305,,,,,,,,-0.02560594745190125,0.015706800548323883,,0.12293397577027738,,-0.02724275047729743,
PGF,0.09804004714747405,0.010949505042709088,0.02702861298405869,-0.025753983468120415,-0.026202896794917448,0.0015069566138172115,0.10130879598135405,0.23217336475880035,0.017872725065685432,-0.02201439469921669,0.0496554843232545,0.11615637133865392,0.04307775872749771,0.0331564828574811,0.026540455871643845,-0.050342209731287405,0.11402652841499672,-0.03165344260891293,0.04505502106159752,0.017280364604249396,0.005760976044259855
LGALS8,0.0028321987181334314,0.017412823677880624,0.014289523782629206,0.0027225229413910764,0.016363636423657624,0.05901429360011893,0.007503018950948354,0.054157478063629264,0.04450254359993967,-0.029654210819223564,0.023530378614354617,-0.015109746668295839,0.008007718131740628,0.10772330382524771,-0.001114462108329541,0.024345045598017607,0.06914144276591454,0.028409765028044928,0.03545084155089011,0.042693053074254285,0.0317680762825433
DKK3,-0.014536876899211324,0.011055446635469037,0.012907242010252366,0.0493315502700887,-0.010289038771948393,0.08174864712455653,-0.11934822136916828,-0.17474811136889337,9.607906804171697e-05,-0.012234570267286792,0.0004740455391008462,-0.05065412562784321,-0.0031674702701418606,0.028412256605385263,0.0579361384015535,-0.023386983844217966,0.1052566056857687,0.007850022421064362,-0.023684121895631995,0.07882958822558286,-0.0009808060070261987
COL16A1,0.047828176170523075,0.1374154942950805,-0.019269770700538993,0.08375633106785506,-0.03564193543407957,0.08465972392938177,0.009683768194465077,0.06588893916036219,0.017924540278526,0.07391301539515617,0.04332793095333898,0.08001328087016632,0.007579075619686491,-0.0016121477892747434,-0.08186075431839601,-0.06929050822160468,-0.0014594960471708916,0.03442947043033909,0.12807548464782378,-0.01893359220995474,0.013200401953921501
TPH1,-0.024338705628758665,0.019584927520630974,,0.08293924856224322,0.07408171111714251,0.048634635335866074,0.13848276815980878,-0.017801966126402575,0.032711566199330584,,,,-0.02982151246534176,,0.05497272076983732,0.15360412441112473,,0.015635018797792374,0.016871009142708965,-0.042542144299813844,0.0012069336806312715
TNC,0.03353606427378171,-0.07764484005447683,0.03836145241105215,-0.029603594107552877,-0.059390624548515666,-0.10521834898356386,0.0856399839364729,0.26573492160712403,-0.02826648963645965,-0.05879314985437633,0.016169260157603258,-0.10991711771962298,0.0853089472969224,0.05222805770466864,0.0581974187997778,0.06694626118484692,0.13419737919261243,0.03371178810626586,0.06906454409517254,-0.04691470991202544,-0.025405023897455255
TNFSF9,-0.03489403358435702,-0.014367530984750462,-0.032204021525387344,0.0248632678341921,0.033519681043236715,-0.04717387590470615,-0.056008023795014863,-0.0787548693942496,-0.0011191214545523626,-0.01873666227953969,0.03340796394542501,0.03482629810665392,-0.030273292147551346,,,-0.035417707188607137,0.0748745442379473,0.011963676773595406,0.01344094356467549,0.009180322643998364,-0.01414857185878369
C4A,,,-0.027691556181629152,,0.004051231730264303,,,,-0.007101571031275213,,-0.018382524094135565,-0.019203220027657102,-0.026214242313922012,,0.19083798907534244,,,0.16540502911807625,0.0003545664360441063,0.057260723650147935,-0.03702682385992844
CNTN2,-0.05245840305400454,0.01565504209785433,0.010950849530875587,0.05617643683792832,0.012487808867004893,0.0023334961175528615,0.05138509678419493,-0.10708887828778238,0.0998916922728162,-0.02372347092595717,0.06006642143380034,-0.020333146374848184,0.02762283482592568,-0.014946420111631543,0.03876688895224726,-0.0377630118027573,-0.12339140608673412,-0.01369658227854176,0.000974882821399862,0.006063185606408177,0.03808913455663627
F7,,,,,,,-0.024196977389225237,-0.05069934665375367,,,,-0.017507135582285036,,,,,,-0.020602603041403714,,-0.015021004678678548,
LUM,-0.014476999755761381,0.08986164252502556,-0.023788538145401893,-0.03204421212052891,0.008707951705059279,-0.001712682947227592,0.05119948799745313,0.25057254908223797,-0.00012871849820053359,-0.0018009719101291517,0.11318253965457355,-0.06852382417912192,0.050578682160148665,0.0028214931264052955,0.04253543852430466,-0.007486985251456285,0.10247784391383843,0.06230022674023729,0.03780409028836274,0.03754677730196658,-0.08000816480238544
IZUMO1,-0.03334235448753213,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.03564865466182806,,0.04690217259496686,-0.013988209324636257,,,,-0.043222284470166614,-0.022403270086081242,,,,,0.027448799361779786,,0.09836638657624718,-0.02683302860235407,-0.01453611614658756,0.06973592963955264
APOC1,-0.06732562527451222,-0.02903841310718168,-0.03286955398531601,0.09357146810149881,0.03515688487263064,0.07111114457572025,0.10920470909808665,0.31656286510661585,0.008902287137715407,0.003519620757902224,0.02568319532838562,0.08727833819044169,0.041072964451165594,0.08725493176068347,0.0125902489672145,-0.0711156210038339,0.1046929438014222,-0.05044622386294069,0.0661608011800866,0.09211342978467933,0.002126430483229232
PKM,0.029061629924045394,-0.009192619287153701,0.03405168661343996,-0.0749385512182284,-0.06316844607127393,-0.06667243995029626,-0.012317298327966365,0.0937065741493952,-0.037752776899637006,0.021709107087002858,0.028614116226759616,-0.08055135079283486,0.036491528150812774,0.0020320929895063468,0.04678188200502857,-0.0033218426033200747,0.020951265349728937,0.08996611487884885,0.0670773172372538,-0.06228521219103716,-0.024608899534454394
TNF,,0.055663064612159446,-0.04334913579802746,,-0.024498651195282346,0.015885362443930823,-0.018197771014051664,0.041590725087363334,-0.01963356648522908,0.05379272354391351,0.12202515502225975,0.08460355100846617,0.08919129988240501,0.046017235257587975,0.03346947686440558,0.0409323464431018,0.10106245186180204,-0.014467024966478914,,,-0.025627013750387978
GNAS,0.0573028832886954,0.04224513675213442,0.01257557445709031,-0.05729097704029532,0.032949035095046375,0.0870394085972477,-0.09899394028095575,-0.1710794494843453,-0.012171170990257987,0.03083317628877626,-0.043867493678220994,-0.07085449598053682,0.038605558142177615,0.07567877885601515,-0.11519634172104151,-0.07601681299394546,-0.07015184618268223,-0.02142577740329892,0.05477688776545438,-0.03464001576039465,0.07533439402949745
BMP8B,-0.023656952551472276,0.059902846708046124,-0.01632747299267366,0.012686004641980397,0.0030213171042501193,-0.012799868470458345,0.051372150127792206,0.008543300522433146,-0.029727998428248012,-0.01663124429210015,0.02326677129910504,0.03711601787082345,0.03256659944779444,0.06444574218095174,0.06681161178100563,0.09517173326252634,0.07030748085856492,0.06956869999482453,0.013500464448754298,0.0017707753260107198,-0.07267689932882944
LIPH,,0.015933960474087742,,-0.022361673038298283,-0.006812306108174379,,,,-0.022336055125478673,,,,,,0.12867972428675511,,,-0.014687680659904273,,0.03816328732780943,0.03850286708086075
CCL28,,-0.030557560992057656,,,,,-0.028807563244424437,,-0.01813814373577733,0.023504121262109334,-0.02283394904272093,,-0.023649754835907193,,0.028122747316744585,,,,-0.021616789362513412,,-0.021350275462133434
PTPN11,0.010147075412749892,0.04200572186209416,0.00555933682818877,0.11936816554004852,0.0017344097721830275,-0.019931973057468935,-0.02718939206955247,0.07357969399931763,-0.0002541261865308991,0.0030516524514173143,-0.004717125407140635,0.03077997735246703,0.0027595948338465,-0.011629906438093751,0.08113585380935744,-0.03348605879379006,-0.0966041419817834,-0.03169251962346381,-0.027401405330028154,0.008246244920096894,0.038827310948107895
ADAM12,0.0009079335309533574,0.08241652479469345,0.036142779121189315,0.03978897278620234,-0.021750762780331678,-0.00936367921361819,0.12033547653630107,0.1632572751783457,0.020162261311623703,0.0734067231514859,-0.039214969705676415,0.027181388816542067,0.08357783133971532,0.020590299865171306,-0.003916850412932645,-0.048173779128683904,0.10506397539763526,0.03803377778818857,0.03294868877043188,0.05239718211003396,-0.041108176718471064
EPO,,0.038044196844840936,,,-0.028540211499746733,-0.026633932499409797,,,-0.02336904661264828,,,-0.01591816322791631,0.05198542900238971,,,0.23794813598007447,-0.029244064193690467,-0.01595119630134695,,-0.014371076930025106,-0.022704243576956128
EDN3,0.043399157709345826,-0.02762189289551761,-0.015077930302159058,-0.02637774154684162,0.02521072999172075,0.05272767380916735,-0.0347056071999832,0.07457066734916645,0.03198575791279553,-0.030791789032785004,0.01131615353321008,,-0.030129230517415385,,,,-0.02240950686703764,0.06925709608740274,0.05284953387426459,0.005190349955063791,0.053824284392215475
CCL22,,,-0.03500876401015282,,,,,,0.04675227371921827,,,,,,,,,0.0789121378738336,-0.02683302978987999,-0.012609994394499852,-0.010624976094769324
CCL2,-0.0538844657125213,-0.046623799570814695,-0.02745758052444484,-0.05023424767634852,-0.02312648878021134,-0.08901652763538793,0.06615778400655903,0.05585547150613116,0.08469472822819366,-0.009371848759419033,0.0017827672657944177,0.05348715408175326,0.03903802979252763,0.04685986591889964,0.21420156804387028,-0.04333516652686769,0.1349064253267256,0.013299397471423634,0.015496291194301858,-0.05717898769640425,-0.01509819505247596
DSCAM,0.03241927914258021,-0.07047145909287032,0.034558125737328166,0.02733658010801562,0.0491815292964009,0.04581742119538696,-0.0029188545201530632,0.10736220582052067,0.03514678824401919,0.06006117604241021,-0.045738383007699494,0.0783560769363906,-0.0397199092198732,0.03980919221779131,0.08405224766663563,-0.004140956348076075,0.03138254889673637,0.04447541186189099,0.03803827138188465,-0.034700636155741385,0.03476777118656899
ANG,0.053982502164718886,-0.009498739781070022,-0.02201295328487983,-0.031534050742596305,-0.046854353841810206,0.022308856327923024,-0.028630631747190497,0.1341814296329292,0.05912971272518245,0.00561197221643444,-0.02728249670542335,-0.04500240340018175,0.029775146869976298,0.028194379917359482,-0.030155943275542774,0.04389788885904371,-0.019544783130313385,0.015018441780411052,0.02897576350200289,-0.002004316954605466,0.05973251450254425
FBLN2,-0.034672947756563904,-0.021110069901916585,-0.037634631766973556,0.08565051666731117,0.07112345705150339,0.016541511733732597,-0.020373012450130852,0.10693972256345294,-0.0070571543834888,0.03399628190704263,0.03350189924140242,0.0570063340447338,-0.03786404216856427,0.0650413881584771,-0.04487813854505479,,-0.04035158561210411,0.0856648091400036,-0.03445912389588523,0.016160136166956163,0.030195547607563558
VTN,,0.01944959044566568,,-0.026089036381073367,-0.02857770141742823,-0.02685267065775596,-0.0278605526479574,0.01199629783413619,-0.0019268326555162015,-0.026230970989787543,,,0.030944174412024215,-0.022593455933985054,-0.011549208568263093,-0.03450646959820803,,-0.018233308966104617,,-0.01860860496034586,-0.0370268315471408
VEGFA,-0.015479333832733663,-0.03258852875018632,-0.01249336741971237,-0.1341283412722881,-0.05901878250915726,-0.08802885788669278,0.1037915478071626,0.17022066100902328,0.026176260114485962,-0.040962514271173936,0.11395103161755692,-0.13524139856831371,0.05649724799992464,0.043139084950601383,-0.005294835140388742,-0.03599045317197669,-0.001159149592767042,0.039694740739607104,0.05979743623142228,-0.05709689818738843,-0.023413476074270717
F10,,,-0.03996028984334709,,,-0.025053996134089738,0.03861425191953728,0.053403712085717626,0.017115830076792165,0.01558525933999275,-0.0034438869212310664,-0.035265766390435556,,-0.02450780534595302,,-0.032791561189660146,,,-0.023215624096411234,0.03500630964757794,0.0477951754433262
SERPINA1,0.014107365889486894,-0.009846559660513185,-0.019980417195844313,0.005089205628283084,-0.03297744714997585,-0.0449655531752789,0.026757962446334865,0.2189954639888762,0.005652092531842494,-0.04364017265957826,0.007309835668262703,0.029043452953237833,0.06960512509638417,0.04367700763274276,0.07714017185680355,-0.10110006801771457,0.03223140044943608,0.021204131848104588,0.02583861701988266,0.010578804148057657,-0.021392361477464015
VWF,-0.006188674856009837,0.09697929526291425,-0.017607860396912957,0.07719352474695358,-0.02093790275276421,0.06515096842642579,0.014367696996245488,0.2290289867808017,-0.0009674160444394997,0.04554410073777694,0.04176093447879379,0.047465198034992176,0.01342613486266113,-0.11684106220764096,0.06199268317966728,0.03092633621977549,0.07705661649322153,0.015382815857870814,0.03728929173515207,0.06485507854006069,-0.009231910559140404
GDNF,,,,0.015561245503778376,-0.023214074730612738,,-0.02429854819055707,,,,,-0.05289345875454105,0.004639786922037844,,,-0.004887591603822468,0.002765994362262926,-0.028332134661881368,,-0.020123869275345877,
