,UKF259,UKF260,UKF275,ZH8811Bbulk
BMP1,-0.023902566291935236,0.03960177498692233,0.04584453010995807,0.024430209402715012
NDP,-0.04626304868701315,0.07923878648926033,-0.036426905176690956,0.01856680268176933
TNFSF18,,,-0.010647508906761256,
RTN4,-0.018844225984071115,-0.028660419014468377,-0.015803896107327617,-0.06437758821527287
HEBP1,0.011196361407305731,-0.012337809528971452,0.018213197513415824,0.02770288017268251
WNT7B,0.021173520678516643,0.017318755461485796,-0.03052009312950082,0.08894863294125539
PTMA,0.08332618326442813,-0.01580982676094565,-0.027448908346321514,-0.06277603298316346
CEACAM1,-0.01893551251225314,-0.01477731889333932,-0.00023329422747407025,-0.015175139458776757
PDAP1,0.038724914186308024,-0.026648134793613176,-0.02808192278254984,0.008796694434384522
QDPR,-0.012629790174800213,-0.01692966503852653,0.00763557365070208,0.019823296236209726
POMC,-0.01511894270235601,0.10232244546113832,0.03230955944449645,-0.022984161151299264
CCL18,,,,0.037303863863605166
CCL17,-0.01669895680813275,,-0.013279516613040892,0.17112908054008674
VEGFD,-0.01860448194539237,-0.014138102052563162,-0.014148201754226626,0.09424536489469741
TNFSF13,-0.011518566672560836,,,-0.006309941783188133
WNT5A,-0.017916722828290852,-0.057280908294010995,-0.0434826809877308,0.037583089593115626
CXCL8,0.09314811257772987,-0.06425683595202127,0.029976034831027863,0.00843849903326008
GRN,0.02087994350291169,-0.012230440890859966,0.025874495399205912,-0.011636896691397546
MIA,-0.002510499809472172,-0.042899886758559776,-0.026101065563165965,0.026134396929349605
COL4A4,-0.04024674106379613,0.009964011073678062,-0.01386422619461683,0.04446011043036056
TAC1,-0.06656901664882978,0.003690217861207349,-0.00485533413137195,
RARRES2,-0.050478741298995336,-0.048386390868357936,0.048873666478524085,0.06729240464546789
FGF7,0.08124499681314594,-0.027070353675094867,-0.03160527621344244,-0.010630335586997568
EFNA2,,,,-0.014422954488538128
HBEGF,0.008251653690329316,-0.028433034483328175,0.019771864267979587,0.0016669005868730634
CSF3,0.008859315698549542,-0.015388885886299272,,0.08683178130667436
PI3,0.025691983653203847,0.003041069894780819,,-0.01826721112524913
PCSK1N,-0.06146835882589859,0.07109707342590742,0.02708489444591207,-0.01330479588299064
NTS,,0.043706867354172216,0.1267457883917527,-0.017571633095058253
SFRP1,-0.014570485289733877,0.07660299864739344,0.09048720400450903,0.05526786309278238
CXCL13,,-0.015984169894204342,,0.21195841151719588
MICA,-0.019737228367616735,0.025895085467396613,0.043235136709724065,0.0759360310881491
TG,0.056990689941248764,-0.022992556061495837,-0.013378610444340208,-0.021641387024694713
ADA,0.013631923695727155,0.06016478462283528,0.0010402487341343346,0.03608024832373958
LAMC3,0.004603914598871921,0.055104142008219385,-0.03257912174620698,0.10057222085140564
CCL7,-0.011368327169634374,-0.02119205816866746,,
NGF,0.0764020791183511,-0.022620316397525264,,-0.014229085715242933
TNFSF15,0.009742932339887019,0.008003954969126289,,
HMGB1,-0.013856648508883868,-0.056791929544918456,-0.020607337910189833,-0.04500771275589897
ITGB3BP,0.007936028943612897,0.015130441766887255,0.06029624266803632,-0.03946787218251803
AANAT,-0.011518567901915534,0.08868447098992058,-0.012031462557437948,-0.019409390347315945
RELN,-0.01999365435155693,-0.04256234837622675,-0.004499889873083212,
