,UKF243,UKF255,UKF259,UKF275,ZH1007nec,ZH8811Bbulk,ZH916bulk
BTC,,,-0.02167897245843128,,,0.12823616569605686,-0.03304631451107905
APOC1,0.09179579815273593,-0.037617392173077184,0.01751201028328121,-0.09240392453172477,-0.0759346262311773,0.026323669558577848,-0.07952340282715387
PKM,-0.09616892376509298,0.06180380849230309,0.08234305939668077,0.03983733195408033,0.07861918871147026,0.0938552427148959,0.07114369580731125
TNF,0.0809314198930677,,0.10529972324669985,-0.01544979660521066,0.04327665045903626,-0.015175137050429438,-0.020033488284740195
GNAS,-0.06809216012313138,0.0361546639618919,-0.21940839228219658,-0.00660422033857146,0.06199349667476749,-0.12474155056481599,-0.11302048775881736
BMP8B,-0.0030199242312890597,-0.03749673379680782,-0.031484512625513376,-0.0018186856654323778,0.0040235255534366065,0.03466852537609066,-0.047972676951325274
LIPH,-0.04471944789831796,-0.019761515991135625,0.11455350449894558,-0.011808415520413125,-0.040688658143376924,0.08207735689312887,-0.031944832989653345
CCL28,0.09585211235649518,,,-0.0181830172958102,0.0818144398801937,,0.03835369362471083
PTPN11,0.12721028466943865,-0.0769425716748792,-0.06897530350816769,0.015925021373307216,-0.011682500135213521,-0.026148466744172837,-0.029600817580153115
ADAM12,-0.03604639937918985,-0.03595367224384423,-0.007417143939522852,-0.01492582788528291,-0.027961741817233033,0.036165332573618,-0.040608769848760974
EPO,-0.01792813026037515,,0.0338481979868357,-0.012354527743051492,,-0.01757164250152068,
EDN3,-0.0045540830172956315,0.08892458582751517,-0.00126141635799879,0.03922549464671567,,0.021159872003133812,-0.03194482399976532
CCL22,,,,0.11457786873664892,,0.08743193093109096,
CCL2,-0.033368481482553336,0.044659401340917525,0.06147939152173805,-0.11913346653822061,0.013460187189803699,-0.05521491858467118,0.017374122062857347
DSCAM,-0.010219538269400764,-0.06842859755718761,-0.07135999929981683,-0.02787092100656597,0.05759168001986078,-0.02186641662188615,-0.06451085438761407
ANG,0.09889999416299151,0.17342981382234407,0.17229560776157146,0.13272896814109048,0.05180922214004188,0.0787707037574623,0.12154396447682123
FBLN2,-0.06116405004540587,-0.027097630955526912,-0.01786871693928626,-0.01807020001908823,0.07600407229147833,0.05404409229598294,0.010978345311524433
VTN,-0.0423131487935955,-0.02305547124112384,0.003458475061028337,-0.020297101642670082,-0.0032692826464605263,-0.012356024774261154,-0.03247462801247065
VEGFA,-0.046388169078934144,0.11468247900985229,0.18678241362360326,0.07822690925050035,0.16848058465627905,0.08074048661654817,0.1368726518726008
F10,,,,-0.013546472646168237,,-0.02110296155398606,-0.02637510343010254
SERPINA1,0.1195896078971395,-0.008246858015605605,-0.015911392095704222,-0.05338015032293369,0.12133161078243658,0.03466527756950662,-0.015908210521853174
VWF,-0.0017996884257084368,-0.07487576832802972,-0.16470310071618774,-0.07162091186439644,-0.06832630646391401,0.01360533420937883,-0.0893571130052322
GDNF,,-0.020297097926258962,0.07802725935739678,,,-0.004645097684648112,
VASP,-0.000540730258219299,-0.012759471314161901,-0.007805680859438879,-0.09172077999958278,-0.10470519513369611,0.007733530898162287,0.030012482418417807
ADAM15,-0.029475292885672407,-0.05045691864712598,-0.04958307508600406,-0.09106912413916221,0.007609496687808447,0.07992462801281806,0.06419279985254875
WNT2,-0.0380059281166391,0.012968964609828288,,,0.05958570276943581,-0.018046957034064084,-0.029426562390551924
CALCB,0.0516429908560091,-0.004154328537241291,,,,0.05304473604749733,0.15271460647068164
OLFM2,-0.07054797140814488,0.018541703706994626,-0.12737346229322097,-0.07535659289049715,-0.050900447451610695,-0.0343143757639882,0.025296487230008827
MFAP2,0.06372722391026031,,-0.013839034549626823,-0.03244535293328026,-0.05804011959493772,-0.02260763504823106,0.027039497977163877
HLA-C,-0.07469199396989401,-0.03896701728220059,-0.06998008549659145,-0.0175637395863778,0.0006141685238189502,0.05812843804518526,-0.03255986372425194
THBS1,-0.006314183143135769,-0.004865174057757625,-0.039910937935724096,-0.0017822164233473026,-0.10030171555077222,0.08283701290125325,-0.039688605258066396
HSPA4,0.04382634862129533,0.024411094966383932,0.05682930670144841,-0.08128320456380057,0.10489190656907141,-0.005117170565312267,-0.028176610458672494
LMAN1,-0.009366900051643173,0.12522997791632284,0.1296989483450223,0.07754177086265257,0.03356977813074169,0.03314942728543722,0.06595322401111291
LYPD3,,-0.02709765569576459,-0.023083774686241985,-0.017297332574909906,0.006668230742225865,-0.008635162197807902,0.006208949740490808
APOE,0.009208843046443073,-0.03593526469282948,-0.204868210551315,-0.0965282887481816,-0.09188238049544682,0.0771878991169777,-0.16458832284018018
SOSTDC1,-0.021212995358830145,,,0.03756465930109639,,0.01551181932756582,0.011018315088737532
ANXA1,-0.07193776867690983,0.08192373290415869,-0.03807394727159452,-0.0917316465546739,0.03631590284692407,0.08764265360778507,0.09508397401012034
WNT2B,-0.006079665531383958,-0.0270976607106859,-0.04603908328796733,-0.04414840772612428,0.007646791828187804,-0.028650696755495645,0.06748069727602317
AMH,0.01309574777946107,0.0027112729848123088,0.07591168321037517,-0.017808426311755506,,0.046659904033726086,0.11633998647165221
GDF10,0.012695208499703039,,,-0.01663802478332115,0.06202916667875607,0.002856731808070041,-0.032298831213282544
EFNB3,-0.015272782435697907,0.024739001219827556,-0.056346752652935324,0.007252490831708739,-0.04156716359441865,-0.023516007750682376,-0.05521178121381671
LTB,-0.0026325945724223103,,0.13024772996040018,-0.021495923711588847,-0.025243270171049662,-0.02715182514420469,-0.0035488998355850637
ANGPT2,0.051833073793233916,-0.004863674927102559,-0.08515788740821681,0.03333029042395213,-0.1007925754216541,-0.004173155616860278,-0.03649205813143017
ADAM17,-0.03469424519025534,0.057773890473813636,-0.05931132333182684,-0.007368394583511119,-0.1287406587893631,-0.002912870471683486,0.05218437264934325
LRPAP1,-0.11687073636919132,-0.06324648662073483,-0.10885814259873858,-0.02674982037546672,-0.04978767766059173,0.014735817759408519,-0.02790478954336736
NID1,-0.11871965156961235,-0.0718882190550538,-0.06364231973997465,0.008789051376447447,-0.07843104474873437,0.020138526894769686,-0.0836044432503095
MST1,-0.09912987723526777,-0.05563293845515426,-0.04742456706504739,-0.04936755633300082,-0.03720594074073825,-0.0035199086118014307,0.06295514893459311
IL13,,,,,-0.03645343610165973,,
DCN,-0.049364227396337765,-0.03820166783414002,-0.11382147055059774,-0.07817407710120096,-0.10526393789227118,0.02524696715982795,-0.09191576185539259
IGFL2,,,,-0.014645673862668764,,-0.017410572165391845,
COL7A1,0.012148761067804548,-0.04193020870810546,0.004742009096849269,0.0260986620906283,0.037294384475030744,0.06638048013267174,0.0257173164520818
CALR,0.06740873798112569,0.0774282038854506,-0.10869505700198089,0.10125590454960064,0.048816435070010225,-0.01609503678552985,0.0835326376020002
PIGA,-0.029596852911959647,0.019632211758494274,0.10569534712738414,0.04340863975866253,-0.06194045680128594,0.05657662438273472,0.08579738823244339
CD200,-0.037898789234836826,-0.0559970207377418,-0.03372168562000233,-0.0454857383017676,-0.14153797879471172,-0.05776824172358081,-0.05074470530991429
GRP,,,,0.0024326791132399813,,-0.016413873024368756,0.03664849749703043
CDH1,,,-0.010151493252421307,-0.04028789913818862,0.1097305778378132,-0.01094061810200983,-0.04335706807867552
LPL,-0.05295107703755534,0.06160194983182224,-0.06497135354731971,0.0609571529165164,-0.012391927504362056,-0.02329706472350478,0.024169460573916404
SEMA5A,-0.04643172965671346,-0.07356230869942032,-0.058789327513517814,-0.031113133026188847,-0.054092712417559495,-0.10108144555887275,-0.08241320700951676
SEMA7A,0.022647361000745974,-0.07543761596621701,-0.02120667566938373,0.026686738852102355,0.062045904949989156,-0.0005816497805721223,-0.08090239335532749
SEMA4G,-0.0755726707113738,-0.05271758661419448,0.01927934900446483,-0.012940769023191273,-0.03385016587397763,-0.041963710811579444,0.03677305780437384
SEMA3B,-0.038771521959433376,0.04208285468916132,-0.08400000509990761,-0.03257788223253204,0.15364628595999155,0.030842895334252843,0.0015550055966159389
RPH3A,0.02806644220541333,-0.03861106678271159,-0.022397774997573262,-0.028806245931384717,-0.07521041014297201,-0.012031342753620387,-0.09142912817149268
JAG2,-0.010292994133643351,0.025824258043212766,-0.00610277948361462,-0.045822434060791874,-0.04869774531367074,-0.030277043526409177,-0.02237636116445807
CGN,0.04490612985252083,-0.03919300477276923,-0.03377111702805154,0.009751032116416428,0.06393589675039107,0.011102835773443372,0.08224587629358501
GDF15,0.04322137598292663,0.08692452191488963,0.19726607253476935,0.05799858997589186,0.13232926353937927,0.11411717035440776,0.11114650304989289
SEMA4F,-0.05969289021239043,0.027765159433259412,-0.011057889628747961,-0.024904899812646198,0.041717420107974176,-0.03766467134648856,-0.028931888638409623
NXPH1,0.015256808109231104,-0.044158570204717126,-0.020423932587667712,-0.030164336556197446,-0.045553889231389415,-0.0028154943725638266,-0.07086318378883574
ARF1,0.08727737469328853,0.10732003035200674,0.11834805287406712,0.09972307241734384,0.034096469253511,-0.054458974580779765,-0.06869714550988104
EBI3,-0.006190510652418975,-0.036755292625312824,-0.019625310827623903,-0.07030412998243092,0.11736122580054048,-0.04279425999017345,-0.05349476752548487
TIMP1,0.019058638289975654,0.15968867901382644,-0.0010300282378394622,0.06901757383181346,0.017520085372911602,0.10705144139698192,0.004692681034029843
SEMA3C,0.01631920477650375,-0.008204334460167271,0.014546096401048479,-0.030082871938248067,-0.06240908100332806,0.003374982772782202,-0.024914541670348324
GAS6,-0.07897037945239312,-0.0429635541201564,-0.05607588818565901,-0.015817035512925817,0.01354167211031338,-0.0043178919982108524,-0.03393801558398342
MEPE,-0.038456138439891,-0.036409996818016155,-0.04380662681441559,-0.020965401180376673,,-0.02501244091873234,-0.07530777342549565
SERPINE1,0.004373749685975738,0.15117717111156573,0.2133489740013431,0.05937470206776938,0.07347169860833992,0.09866285445611848,0.08073806419391982
RSPO2,-0.016417636369022055,-0.020055081502753803,0.007676920855238793,0.011868577953922627,,-0.005944950097035782,-0.04367097615331038
SHBG,0.0665709517078055,,0.008971413638189929,0.020687124346286487,-0.0347524886804012,0.14549790144617789,-0.0361654320021443
LGALS3BP,-0.04293095175667241,-0.13526199049622975,-0.11735643433970688,-0.0897721434520954,-0.10185206394605138,0.008917713730613733,0.043167737337316416
LAMB1,-0.06474365416122496,-0.02369432015375638,-0.038079182649417044,0.057475973276049544,-0.008114661627142231,0.031475177405128195,-0.07215984932095101
SPTBN2,0.055614940004910955,-0.06462480824016462,0.0025368328904893803,-0.05644982370093772,-0.03806235666877092,-0.0063802447672548016,-0.03269652945857184
COL1A2,-0.05674979786048098,-0.05746096258759702,-0.08946288234662718,-0.046283111614010226,-0.07768545371292446,0.035446409270853615,-0.1034054688604637
DEFB1,,,,-0.013048432873259297,,,-0.024871686710947825
CEACAM16,,,,,-0.0431573354199041,,
SCT,,,,-0.011993117791672113,,,
WNT11,,,-0.001709162985775759,,,-0.03661787954946764,-0.0223290376997781
LGALS1,0.14547785568972563,0.16831177295474847,0.1915091859170214,0.08344369020842099,0.1524752358761484,0.11768464973267873,0.12553621352699923
BCAN,-0.023969350450033088,-0.1921969226963541,-0.20692585119125162,-0.11694989335497774,-0.03892888853301925,-0.10675165661683322,-0.08830793929453805
ANOS1,-0.030667172693638247,-0.04157774324081966,-0.16666141113050761,-0.06456983605563228,-0.04305364292825702,-0.05987002832880094,-0.04136334579628315
EDA,-0.047089073997089045,-0.032229733741770177,-0.00665326428140229,0.05599418444847104,0.11815452007320323,0.049429595220545915,-0.012371829515625803
FGF22,-0.0582730172335404,,,,,-0.016583812479029757,-0.031045342230131813
SHANK1,,,0.0116565836443245,-0.017554602329269024,,-0.02110295933824226,-0.03368414736650393
NPVF,,,,,,-0.014990408227639184,
RAET1G,,,,,,,-0.020563987564797305
TGFB1,0.027955187922751264,-0.0470502670968743,0.005969744066446076,0.01864687444796706,-0.10049865036485377,0.020170831909457277,-0.03732873838958793
MSTN,-0.0550637393795686,,-0.0853788781195341,-0.022488670106997736,-0.058086699527496594,-0.030828994871115824,-0.027806771760214597
WNT4,0.01317251522820602,-0.017496631958932744,,-0.018428844445866784,,-0.0520236237209957,0.019221913615643838
TNFSF4,0.005172795525472138,-0.01928075606308919,0.00513874157903973,0.0031964003064054126,0.1507577336942155,-0.01438415548619075,-0.03146475026376123
NTN1,-0.07952826879143159,-0.04720865694532481,-0.050348223621966955,0.026036069966633286,-0.027497187323422,0.00978106769989483,-0.030892933145557185
CXCL12,-0.022998592573262117,-0.06903288772651295,0.006077885345348941,-0.03876582170046949,-0.04468843129034577,-0.022728212120701027,-0.049197973093535546
GNRH1,0.03652066218754161,0.0014448133964463452,0.0753659886130403,0.04006028545046303,0.04287726903040974,0.040139981144965906,0.044985146688111814
FGF8,,,,,,-0.0206910925828093,
RIMS1,-0.06631943730484122,-0.007837147026062113,-0.011925799769836496,-0.02616238571560156,,-0.10293066663153719,-0.0656652663814727
FGF14,-0.06870041447935112,-0.06728540408022754,-0.04144537156520757,-0.017253362366162327,0.053920374761850645,-0.0183199209081027,-0.021586586183131428
IGF1,-0.05319275962341223,-0.033546735504739245,0.023942296473826633,-0.03122291318127723,-0.023484708275200068,-0.012650094356942644,0.0051087588851563654
TNFSF10,-0.04180574645006772,-0.03261049621382816,-0.008235736736537835,-0.01812324981682967,-0.07104953637775833,-0.03323731680693791,0.014449201422314793
GDF5,0.016501422642729083,,,,,0.03215275883294453,0.004736760608561835
CHAD,,0.007264313310219765,,,,-0.03626427591652863,
RGMA,-0.09825702290447633,-0.06540339886591107,-0.1516644953874519,0.007845690130090135,-0.08266943474180931,-0.038352559219437136,-0.05862430697308412
WNT16,-0.0218461350794474,-0.020055084576684177,-0.04032509629940763,-0.02063025187585645,,,0.0018377518450150127
CX3CL1,-0.05882095177565361,-0.06345967741689278,0.07100399900408867,-0.08870743763293487,-0.06904435100893247,-0.0037124091753808343,-0.035714054301323156
FGF1,-0.013575313771678794,-0.01008995065581598,-0.158023607024395,-0.07523162209022613,-0.0813665508100854,-0.07854992630856877,-0.06480326855854002
ALOX5AP,0.05469395854096654,0.0244822467612702,-0.0484311804132222,-0.0773130350267562,-0.024782823727136895,0.02669875146441404,0.013364869745834932
IL1RN,0.07108613690913594,0.005273338586376592,0.22598873707351963,0.062842477163572,-0.06513302874996653,0.17387180090240012,-0.045722056793408156
PCSK9,,,,,,-0.015893974352658272,
NPW,-0.07180851335374462,0.05972682107561237,-0.009382362042353626,-0.016638026351371484,0.21162681185580023,0.022935552222925495,-0.016160356238850235
CXCL9,-0.033909476950346705,,-0.0076312698820348085,-0.032369999004174504,,,-0.037556513634902984
ANGPTL4,-0.01367079280798899,0.1294548225959614,0.1801238696013206,0.020007270018752677,0.16826030692681584,0.1133259610259417,0.06512511046495771
UCN2,,-0.017664441650998577,0.00887276534422504,0.08538978577243127,-0.040179881585379135,-0.02760924565891123,
OBP2A,,,,,-0.018379851464345145,,
COL4A3,0.06564680674732368,0.02691924357790555,-0.02129489931431502,-0.012484788477826473,,-0.01257722619836925,0.037356420471574135
NRG3,-0.007445636643621161,-0.021191434306713258,-0.019378796645447647,0.00176565211865991,,0.010794986836374984,0.026868271400481453
IL23A,-0.03113145394065442,-0.02381343575165858,0.2853852640211418,,0.008511193845210334,0.039842501396891654,0.08350476982533402
COLQ,-0.04102123792556681,-0.07689697580982342,-0.003732216392881351,-0.010494569942529296,-0.05818379478032958,0.005751937698762784,-0.028436388810127475
SCGB1A1,,,,,,-0.019988052880216944,
TNFSF12,-0.01742118852229188,-0.06132284073669534,0.005163534642766971,-0.06514604948843408,0.09499915866168332,-0.015270125220892961,0.015245645671243806
DKK2,-0.037768020829094334,,-0.02056187292158733,-0.019266522632679674,,,-0.03485953757688796
FYN,-0.04113958612764485,-0.16035393215447705,-0.1770451173665892,-0.12791432555611243,-0.061985093848997266,-0.04069641590001155,-0.06407962289089056
ACE,-0.03586021032436983,-0.0454526182963404,-0.0671678843360439,-0.040053486267624436,-0.0574239768013704,-0.05834951340467921,-0.07794560402453371
IL18,-0.0556221986782812,-0.06273994581617212,-0.03607117815845067,-0.11017015708341046,0.08484014486048357,-0.014850761865700259,-0.009005850157415951
PPBP,,,,,,0.06617416972059141,-0.023047559559298
CCL27,0.01067196058677786,-0.013783601365487475,-0.017232430687963686,0.08039985191436871,-0.012248840216810835,0.05207082888395084,-0.042649877387198144
SERPING1,-0.03653611563266854,0.005793603864663617,-0.12408049446868367,-0.10219227952381703,0.00366481830615179,0.043834499944401174,-0.07216278772290546
AZGP1,-0.09165001716242571,0.03169640707653682,0.07751685469049564,-0.024074915487882192,0.024972708875804495,0.06330579093244322,0.10960587043606582
INHA,-0.004521364880305512,-0.015946627043067468,0.004144150013407279,0.007932422611307232,-0.054942730028103605,-0.03860893921182766,0.07782742517609915
SEMA3G,8.954371790013956e-05,,0.01780658099724098,-0.02980111236952837,-0.020745194389125,,-0.042078059055390644
COL6A1,-0.1166332354709264,0.025602093010274413,-0.0853400027838133,0.04873230027670318,0.03940140830358446,0.04929987280248049,-0.07861000979826466
FGF17,-0.0236117189353254,-0.010075342611731167,0.01573498072231081,-0.027301099679309163,,-0.04078333844253272,-0.006629097313980626
TNFSF8,0.03027795839068179,,-0.014868632939184485,-0.015385122771769108,-0.021882652128426213,-0.017410570292203602,0.014779834180039511
FGF20,,,0.012215334216588694,0.019158386412796404,,0.0038729659729254432,0.15901486629161776
ICAM3,-0.017865784014992368,0.03024372890620319,0.09315946121469325,-0.037197307403864295,0.045141032379032824,0.0032263863609075104,0.03285190368485709
LAMA4,-0.04190846320321633,-0.03241100533067244,-0.06720490974611423,-0.03336262932862887,-0.034929935524522636,0.03093212100053225,-0.06060000240968605
INHBE,-0.04626257600793842,,,,,,
DLL4,-0.034666500981618074,-0.03615944113067934,-0.073004108895378,-0.03341818568890186,-0.119169446941601,-0.0017366453244772539,0.000979647869860024
SEMA3A,-0.05841653020927659,0.0006867987797918803,-0.012627605897585487,-0.02082449592584138,0.022852245388779446,-0.013350300778418407,0.015268151606521408
RLN2,,-0.02173897795398234,-0.004326364889320775,0.0015960134154759224,-0.04866529617493839,,-0.022570847369062636
C5,-0.013047637675221262,-0.0269153177575035,0.04982554545409749,-0.040034264559397646,0.08380215834751295,0.021838964551530227,0.09579591335898956
EDN2,-0.03977900721963064,,,0.23052160671758284,,,
C1QA,0.0770459248488487,-0.05375351381956828,-0.15336032218009696,-0.08005663353363658,-0.08907565579662806,-0.04339882516605518,-0.1386206798868892
UTS2B,-0.031629743809634306,,0.05339365407112908,-0.013546472317044785,,,
COL9A3,-0.0282301819143949,-0.13910027976323275,-0.04871719764903597,0.015532256555932737,-0.1538105948555794,0.01368444280949289,-0.018780370871455516
DLK1,,,-0.036278990462103304,0.02224647329206356,0.006072634518100824,,0.0579684967341668
HGF,0.06553349454422171,-0.05413311583009491,-0.03451823841366473,-0.023026900775683635,0.06361233118794841,0.045310809059535204,-0.030249927757440103
P4HB,0.04277586134779913,0.12576296987795033,0.06274808171672587,0.09353855898313275,-0.005629007689883725,0.05175608959959157,0.09042003207760928
ADCYAP1,,-0.030266314377782096,-0.00019659485882907255,0.017672883744569563,,-0.03614859544488235,-0.03595255407207076
GREM1,-0.03162972419910333,,-0.022546674606172486,-0.014097671509273442,-0.03749835724759231,0.027463956407467325,-0.04207939479505092
EGF,0.022623490647546478,,-0.012599508093104058,-0.007920980754859632,-0.0009966230559076458,-0.015175140442129658,-0.004193390395287692
VEGFB,-0.0819834433612797,0.035905282112633295,-0.02238355631918991,0.012374838381853399,0.06396700856186587,0.05223401744649274,0.11925321819029855
FARP2,-0.06884437176106817,-0.07347552389642406,-0.03028220081850558,-0.048602318453452795,-0.02370245865682912,-0.07310793223294595,0.005831483935515677
IHH,,,,,,-0.01851115564549514,
LAMA2,-0.03279148410324669,-0.00725618050208413,-0.07743584033524376,-0.011842798821617862,-0.014176253766392515,0.01682482306712408,-0.0755399182159001
SERPINC1,,,,-0.014493501634145313,,-0.01517514164934554,
NRG1,0.011021810216937608,-0.019463827973359965,-0.04562071267523804,-0.04451217162114468,0.15113252279152115,0.0608232948047692,0.15478706201994166
SPINK1,0.1249469753211507,0.1228067416539085,0.3236115726817675,,,0.09855842083053196,0.10939989024385527
EFEMP2,-0.12400482422136257,-0.001286496113772607,-0.10746678193208059,0.033951058296697055,0.04331393631686053,0.07915226027813338,0.04816044131209709
SELPLG,-0.013634095291840469,-0.055219043616704856,-0.08351274628774862,-0.03184779923068572,-0.10271560133231018,-0.03436652985204441,0.042600835187588476
GDF6,-0.037090756546038176,-0.007922462384492712,-0.029223126579652328,,,0.012851856714833998,
HLA-E,0.07013123439910121,0.03936419096788267,-0.08535665235694927,-0.06772020407064118,-0.05784191251754357,0.0007018399850673057,-0.1242660117037484
PTN,-0.10757800825799091,-0.12417879644262615,-0.17721518030893443,0.03511208588840918,-0.0971684474360722,0.01709046418067917,-0.04952454984250094
CD274,-0.029241749455764517,0.21025549027012305,0.08194806541383455,-0.0077784965492583335,0.023561135102669786,0.04856728944615308,-0.005429853675564816
FGF10,,,,,-0.07866095896265998,,
CD14,0.030856589320972364,-0.04875116641925997,-0.14559612248777928,-0.01659050634916411,-0.04430316979093023,-0.03449757295136949,-0.09024178667611168
SFTPD,0.01880648437824999,,,0.051039482427440164,-0.044113195661684645,-0.01088612904786983,-0.009482154911840615
SLIT1,-0.02658007872196444,-0.058944868379881124,-0.11286713076196643,-0.05686110041614597,0.047972782664720076,-0.04051811263303568,-0.1064406216498343
CNTF,,,-0.020561870807821996,-0.012354526561776949,,,
BST1,-0.06313634001922053,0.0012814302607937673,-0.00714662202208456,-0.04747810137180784,-0.01570311446896377,0.0031001738752469204,0.06000696073861314
AGTRAP,-0.07902055404544231,0.04053829193764809,0.01318944422187651,-0.07244894565322882,-0.13181182115455897,0.013488920540267436,-0.0017799116059919772
LAMC1,-0.08120167956088133,0.04507388135468938,0.03761639042992908,-0.009807350652716885,-0.02730794173794562,0.04952546019864198,-0.03785164997106181
COL6A3,-0.008724825359754655,0.002425075345973752,-0.01130618506132228,-0.025614835208895608,0.05421872518233495,0.06181652453385577,-0.04356279790644841
FN1,-0.05888117231197948,0.1051183555074453,-0.016666123529572502,-0.007679821388890543,-0.07827721349797896,0.05764566641624895,0.020593392479033412
MIF,0.13576755502869853,0.16242622033823628,0.22080075275294428,0.1344752738461675,0.14481596979610714,0.05778681923616268,0.14273454103418495
JAG1,-0.0902908075778092,0.005127192399725394,-0.011256491154649143,0.03167649586064459,0.053211839338546923,-0.04278005546388056,0.043997282929313056
NID2,-0.04336500628506853,-0.0310121549535378,0.002152827686036946,-0.03252056931073312,-0.03917525848407124,0.014572687538418758,-0.02622168589496482
EFNB1,-0.008414089686067518,-0.03762037458976212,-0.05187762195312949,-0.024690061047745394,-0.029761032944397293,0.0006978712663247738,0.035321839652146164
COL4A2,-0.06337900245468393,-0.07522933338068367,-0.15753377256856682,0.036449011243436365,-0.04810490104168275,-0.0016902054432553978,-0.1099973762818764
SPP1,0.14492277143161367,-0.09437387916865782,0.15946678450569918,-0.0431738994726497,0.037520281027444535,0.07151584218794756,0.025821948433827187
PODXL2,-0.01801640986032023,-0.05469801485576162,-0.01156894438825688,0.0020018542344538183,-0.04272517288456105,-0.04693781555157709,0.00603721765194263
FGF9,-0.06574930278325951,0.017841235251895505,-0.011886772546467394,-0.012452188547165864,,-0.023957914480034904,-0.042054898647050865
ITIH2,-0.0294127410511779,,0.04682720787163474,,,-0.03418305821227699,-0.03876792247376587
ADAM10,-0.10784760034924018,-0.028432147751666356,-0.10272643817527473,-0.07512269271840798,0.09759276047593818,-0.025109699490105566,-0.046521821049358814
CFH,-0.015544611415244637,-0.046473629081417944,-0.05152378058285184,-0.03190121775783092,-0.010542218632832397,0.008402478307562602,-0.036036488914223036
COL4A5,-0.03664638080987453,-0.020982635969755598,0.015793715617760936,-0.00650117118123022,0.013656622794009667,-0.00898079669912242,-0.006797802548956017
LTBP3,-0.0917050443886384,0.006936073299351548,-0.0648933899092614,3.406208484805628e-05,0.12424369779602998,0.04474229887779017,0.029855488502167238
GNB3,0.06127028266596478,0.00040311125196208043,0.06526755496451961,-0.04776880373974789,-0.011075292536781394,0.07228976349439556,-0.004475634041078097
COL6A2,-0.03870604428130935,0.12801315507923167,0.027126806396216202,0.04824421863820158,0.05099497045088955,0.10134437672948453,-0.10289383296370601
GDF9,0.1250852970410058,-0.03106421021638858,0.04609739255692022,0.025259549836228867,-0.03589421315539361,0.057856339272108315,0.17185952569855303
NCAM1,-0.12677583147037555,-0.08693990542734625,-0.19763454225248933,-0.09497231433541672,0.010217936182462913,-0.09683252705287539,-0.05559250648956581
APOC2,-0.05959647825364219,-0.0854951084059083,-0.06544081875913792,-0.06773448936744526,-0.06036713880991138,-0.010457293864661477,-0.046051843524431806
BST2,-0.06737929092702573,-0.07106537911971748,-0.03774157345264671,-0.0771671528768067,-0.09657769315460407,-0.008463043276841787,-0.02378232668986299
COL5A1,-0.015669907506319945,0.062955857123439,0.024018342548620657,0.016564548055116896,0.04697736211040333,0.04667916964193137,0.06860155326396725
CALM3,-0.007761029138746734,-0.06388317192851042,-0.14252149901178437,-0.07074875366607204,0.0004346447031328409,-0.03956792779359907,-0.10200787801935504
THBS2,-0.008273806992719016,-0.04528273304134431,0.034700055791117644,0.013690332575633138,-0.009720602446586778,0.024365157393826765,-0.022903197747051803
SERPINE2,-0.004406310367530453,0.009784747216480112,0.07105612787862349,0.004666837043351494,-0.10826320078388613,-0.011121590003541803,0.11215673222930035
EFNB2,-0.05049694653837332,0.01653182214459065,0.04787348420680153,0.005724755651625641,0.03213022618808233,-0.030153381882853453,0.008227215115111942
PROK1,,-0.03553516122991849,0.036984218674275995,0.007691447803988629,,0.031707653979283414,-0.02574030046572883
MMP9,-0.03890160482371046,0.036800199867184476,-0.045916182041186054,-0.020630248442843148,-0.08796495795926165,0.051792113972216676,0.028533089819719328
DMP1,,,,,,,-0.021838089723337263
NPPA,-0.0366742761239904,-0.03502309515393471,-0.10431903787078464,-0.0531196339591865,-0.048134306623800804,0.059402034664352316,-0.03321029063523338
APOB,,,,-0.0250625339867401,,,0.052918720509829195
C4B,0.060002076955978624,,0.0624426150700476,-0.01623047521022706,0.08709431238164955,,
NTNG2,-0.054941723469776126,-0.07700887418184663,-0.0329879365626644,-0.014576963645240951,0.0749496448151459,0.034611618374234834,-0.039956035293337515
LAMA1,-0.03584796825278206,-0.029450155626523845,-0.06726490072139976,0.0066275032120152655,,0.0701936188986148,0.09841918603398271
UCN,-0.04469664682225331,-0.03157380607739389,-0.021431581512220542,-0.013091259154620718,0.009475662363560202,-0.03500765490593566,0.029657841074644215
ARTN,-0.0488613505893116,0.0073544031055495125,0.007595924059276347,-0.020630250445434033,,-0.02639331188504633,-0.03712108111821943
PDGFD,0.03969131820925016,-0.004157764461530115,0.00416380813458175,-0.00887674231877597,-0.13551288915311843,0.05705306268579465,-0.032230965017515774
EDN1,-0.06328640529746439,0.02014737212455974,0.01452495482991639,-0.018478940555342126,-0.04943357129137275,0.04328547698977073,-0.006794332810101828
ARPC5,-0.05824280975384579,-0.04543363651811877,0.058489574902541745,0.0008467970788816354,0.043024054339543684,-0.056031633375089575,0.0016859352865477026
GSTO1,0.06973394502730013,0.05315815895417815,0.106147208772155,-0.019027354132551695,-0.017127112375276424,0.02096120956705615,-0.057177716978083826
PROK2,,,,,,0.1478235663290359,
SYK,0.034100798963548,-0.05392736881149473,-0.0312467201273724,-0.09578951441727815,0.05540131712809947,0.00853024616470952,-0.03221557009242145
ST6GAL1,0.022667071780738467,-0.04321337993798833,-0.11430273180155667,-0.08945901453092184,-0.03865709170183961,-0.0741052631181052,-0.06278954245502537
WNT3,-0.060618129119408094,-0.021456076946433533,0.027774208900069652,-0.01201413168169671,-0.0815363571759395,0.040851198875097514,-0.03954224066969565
