,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.09648801635410048,0.08144984586074816,0.06780947417967706,-0.016693372058458264,-0.08419470221998944,0.030092247915625175,0.07330207213422624,0.006067028053780972,0.014764994410581581,0.04985461915080365,0.062053573652826766,-0.2536995285271942,0.12101307007414791,0.032556083667205186,0.00271347008009682,0.002667426725210994,-0.031321821779537906,-0.022342119027786544,-0.06399565977037375,-0.056933073912822596,0.09459168937090216,-0.05228289444073081
POMC,0.012502219840595363,0.04133367525233034,-0.004568954677317186,-0.028158213453583648,,0.028341252892265495,0.10265164314402399,-0.023798923756414063,0.04067963587070539,-0.016363686910830268,0.05117766755070043,-0.08881826347904848,-0.015247706569555208,0.11650338672657859,0.005282975379384506,0.008571069144258902,-0.011395472438032048,-0.053588284306676844,,0.03804320030633171,0.003528119682005246,0.06673025878932569
CCL18,,0.03197961391334308,-0.009995380003818109,,,,,,,,,-0.10927942066247008,0.04291623776385066,,0.006271644792742248,0.08732938298530418,,-0.021157359970496222,,,,
CCL17,,,,,,-0.03295478079327684,,,,0.015180228157729084,-0.03314528212315391,,,-0.028839184571741738,-0.01155865939615039,0.0701699859463471,-0.029571714707435266,,,0.1287334453765318,,
VEGFD,,0.020495117192622713,0.00526992805925008,0.006079963602539695,,0.09431524019118613,0.038682004575166955,,-0.03384993758133663,0.04497232360582108,0.059209024440507935,-0.04101535866335269,-0.02451774858840913,0.00390040230085734,,0.040895309580165067,0.032152954664862,,,,,
TNFSF13,,,0.025100091078729958,,,-0.02775078117554391,,-0.01755789023490065,,,,,,,-0.00040480388250977014,0.0957312717342519,0.0769261658520131,-0.009022491303582387,,0.016675308609330582,-0.005663393992846846,
WNT5A,0.0030877750438479136,-0.039600071223166396,0.03229427756902486,-0.05595618568707989,-0.06274246874302707,-0.010732361240152314,-0.06431748966556647,-0.0525678823619841,-0.12041978646933015,-0.0007973665704651593,-0.012238184394379893,0.09623158907246052,0.009551792845093445,-0.014135555304825225,0.13743604104979218,0.08236648812722155,-0.0015284061149959081,0.0027937263590598073,-0.06413553094287072,-0.012546753709111128,-0.011560134382029836,-0.013876280016108326
CXCL8,,0.03134464433272363,-0.023521059595811564,0.008969082124102905,0.1571987005247101,0.05822931605714274,0.00614938366480309,0.03299340631904997,-0.09188287953399253,-0.08204722713381463,0.06799981818337918,-0.023320682682396086,0.025595317042128335,-0.0890968868053593,0.042091199370080434,0.021690888205223954,0.011512614080073293,0.007185365304912233,-0.019556911874961166,0.03561512660158145,-0.0005700221732210733,0.064354648228126
GRN,-0.0576239489167497,-0.06122528513424158,0.04099231746233168,-0.035422408004853155,-0.1955689639814049,-0.016877674549264837,-0.09006221963063923,-0.13984576515674216,-0.15905228750720757,-0.02817993624827396,-0.005999429573700949,-0.17170136913597647,-0.000265679225919951,0.0693425403298416,0.06300408037335951,0.02490313448473198,0.020669024291583727,-0.010810957222687803,-0.04497187519850267,-0.0423798417293931,0.02380672477238729,-0.09804872654604103
MIA,0.013417019458024584,-0.057099262816532936,-0.021082967530046553,-0.020186147354151508,0.13144016986282,0.018168985060759316,0.022699278215873902,0.0099977868577832,-0.05024331839119776,-0.04634987655952168,0.03548391249471148,,-0.03325047177099086,-0.024774204143282033,0.06995341351126683,0.04277449101106459,0.06916970409455464,-0.002576743561114857,,0.03610935567587578,0.04746462941616998,
COL4A4,0.1246491797808119,-0.022164556479410333,0.03453407328691555,0.09982361791543312,-0.013172155460274042,0.018970728128151773,-0.06577616774683115,-0.012792179544920939,-0.03517418584929313,0.02754614706906942,0.02917480518311546,,,-0.016325453947863725,0.03300403313674922,-0.04003805030961221,-0.04555283607647963,-0.09652784898175064,,0.06652368731618875,-0.03382342135923446,
TAC1,0.1568265330071432,0.042112172206600754,0.007635641934962846,0.053016741340785774,-0.05529444532401026,0.15066496208436916,0.12298147465994085,0.19663035985430014,0.23262735085322667,0.13856323250136218,0.09269967079200427,0.2968746778792584,,0.26716302071348513,,,,-0.062324466098573936,-0.0197331029020998,-0.014260045154362008,0.15207153400259818,0.29693133426893503
RARRES2,0.09005499368774679,0.06853497400164378,0.02193326576155139,0.007835220694034507,0.02108139354230286,-0.04782542698729785,-0.08352486019858978,-0.06898322904828662,-0.17983247688869927,0.013768534761997858,-0.03899373640212136,-0.08070062226521262,-0.0024928740416502466,-0.09029276380507263,0.123093502848056,0.11813889643253545,-0.03563758632970116,-0.007834134739820902,0.024180095293426022,0.09824266001710513,-0.04729605046346041,0.009822456346809318
FGF7,-0.0076372555691694545,-0.06465936741067006,,-0.025619059457035784,0.029148782050439987,0.01752232609258069,0.056523611614655,0.030823749682905795,-0.04594666824205824,-0.01581605028437173,-0.03418858713187619,0.027066133200641395,0.09625478525379381,-0.0473342391755798,0.032613700166801485,0.04890103946491739,-0.022848688379705266,0.07187435028169264,0.026723918812726438,-0.0077420367804830826,0.059375065147964534,-0.06362756157567703
EFNA2,,,,,,,,,,,,,,,,0.015600565387319834,,,,,,
HBEGF,0.004770236352254611,-0.025343329700115838,-0.006930440283241265,0.11325858729484306,0.08554157323863662,0.02013567459925513,-0.07365628186046078,-0.020969746608954364,-0.05056922158232892,-0.12397827106816878,0.0012350922232351278,-0.1201641001198028,0.027884424069340545,-0.01811701073328809,0.03263079466971581,0.08100150887040948,-0.03403518793037471,-0.017164498319177893,0.028845903289770606,0.058083917131890345,0.05543079902702454,0.01188757817535683
CSF3,,-0.012807153789765359,,,0.11066818205535871,0.03905961502877702,0.01686871906529824,,-0.03721361160954487,,,,-0.025581246092238993,,0.08736920785523164,0.03630906463432871,,-0.03370955814336534,0.11421262067599573,0.02531851217534926,0.046110639795007485,
PI3,,0.04538133148275553,0.010480785214962998,,0.14577989014726392,0.0931562791604778,-0.01269531869961066,,-0.032609197730023444,,,,,,0.033069470095183406,0.03785702750698405,-0.025125994681673165,0.056527546649162666,,0.03016553285258431,0.060662199432618816,
PCSK1N,0.08729611880631916,0.019240748589087264,-0.020059933236497938,0.0017274185137918893,-0.09573294583897017,-0.04156901537643223,-0.026383383109959885,0.030350666106539016,0.047888985491249245,-0.060814029263397226,0.04899767189316137,0.325484028498675,0.039994732109778226,0.20504887154839133,-0.04883293341898804,-0.06774597007839696,-0.0904415982758891,0.028552769511180222,0.03613966429136515,-0.04513154121907551,0.06354761212610836,0.20630512669490855
NTS,,,,,,,-0.014619818770352136,-0.02370071983256645,-0.04574000514426014,-0.03942252526260953,-0.04636893983981398,-0.05447151646499628,,,0.009791381757298554,-0.011198400052748672,,0.006761783283424453,,-0.009432673072131555,,
SFRP1,0.07573097256969444,-0.00373234706348419,-0.023676429903434548,0.021774671485466607,,-0.01712437821899528,-0.02526362997975403,-0.005079126170374039,-0.04074919400717964,0.06996640301353059,0.08402998758226524,-0.06023175920334486,0.05340041629140073,0.05776184144697764,0.054193475136474975,-0.04243730738272559,0.046288424146640646,0.009042961833326525,-0.004587333088205721,-0.02338998017361696,0.034619427754449685,-0.0036181624115206885
CXCL13,,,,0.035134102183390074,-0.04834334761862031,,-0.014940022599606136,,,,,,0.11622070683237802,,0.03058389832303727,0.06233867492368637,,0.035790436284066474,,,0.026783763801872,
MICA,0.05030213195558814,-0.01095704505560682,-0.008670667971458903,0.020959277648144283,0.06237931082651815,0.02426978742959555,-0.0169669131892705,0.010307178820099292,-0.022315923726789526,0.01539959984628686,-0.01936409950071932,-0.03643091406438313,0.013083861769518049,-0.03023070822027951,0.0011536720273219705,0.08727363273725663,-0.009812784507456472,-0.013998276944011427,0.08967501462605981,0.07682229680575335,0.012652001613436182,0.12805551995259895
TG,0.040505731538948354,-0.009230900969815221,0.045941764961755595,0.05569848416389048,,0.09554236004530312,0.055454567955790394,-0.038168624118113136,-0.016839765848748463,-0.016910604836056428,-0.011632347568609635,,0.008982053747308079,-0.01249214823799042,-0.0029699439553117985,0.00583742896064559,,0.06102034968147329,,-0.02981803426583223,0.06520330322009119,
ADA,-0.003970561101294,0.00015907424882584934,-0.017310827764646798,-0.020641268569798837,0.033584635056052706,0.023527725499435753,0.10618741315501584,-0.04833791022784818,-0.1507973190202869,-0.031092027920863404,-0.0071781174247253325,-0.13356683787763063,0.01551321120058848,-0.07537975258648126,-0.017659394187988085,0.0205632515655494,-0.03413494479014622,-0.007535823871822396,-0.003036433285590723,0.08227831642093919,0.13484799435502928,0.11120718795843346
LAMC3,0.05953694297703833,-0.017044005055440646,0.04059637989605934,0.007581577417024728,-0.056792717768292394,-0.001150471052068893,0.05867354815517149,-0.016406051459647818,-0.0535500222245302,-0.023801067994968495,-0.035273204147170646,-0.08173825158056412,0.0099115936816651,0.015466991276114376,-0.043959514875996517,0.037908332578168315,0.05195516176572111,-0.02836840788565578,-0.012703558829773245,-0.04204177408636478,0.08975738418909844,0.011878672798231592
CCL7,,,0.07939437881300383,,,0.03760975918912736,0.003823837065547759,,,,,,,,0.03749139001870364,,,,,0.0333893940724753,-0.0036239183103100184,
NGF,,-0.038971628953973214,-0.04495840820096878,,,0.07168557484374061,0.0778994305728982,0.0281400779655626,,,,-0.003534393998169297,0.032069964355929466,,0.05449793576020091,-0.030548755521014024,,-0.05087041859187062,,-0.03653404500618496,0.11956014206185164,
TNFSF15,,-0.03645821643537372,,,,-0.03049879164193403,0.0023860787604097623,0.011120632561800311,,,,,-0.02345639678703451,,-0.027621205188719078,,,0.05493318334083836,,0.05984954642733166,0.09163204867876015,
HMGB1,0.01894813453957082,0.05014843449015494,0.05669913985195024,-0.008589001737519817,-0.07811362419785783,-0.04769057263018505,-0.015303795051861873,-0.022760933490897934,-0.1783262179923322,0.08465863647367651,0.029517237213261247,-0.08239231764235226,0.04674867706906225,0.024350179828538147,-0.052509703255838897,0.04864650312694552,-0.07359091800003793,0.016117097371221936,0.040266050678156064,-0.041600402200416095,-0.021366307316761642,-0.11120899991221822
ITGB3BP,-0.03702475785636655,0.021850656484500373,0.009485854071412456,0.06044618014255356,0.11777395283045265,0.06182008211267884,-0.05271343926069592,-0.04369077915249122,-0.07172703780781298,-0.015322096519436992,-0.014098198953374228,0.017992630569185885,0.04995339507079095,-0.09008869153355287,0.08980348006197614,0.05095207319562673,0.0032542103946111294,0.034949404607379074,0.01327940688103377,0.08836756577193806,-0.0371604481447992,0.106845143685423
AANAT,,-0.05244669466520871,0.046500885240258236,,,-0.005372896687819522,0.028829160620336598,,0.003737658823380864,-0.00963278765109092,0.03506713582522199,0.010489964620917216,,-0.020991757749853596,0.06201460235444366,0.07128522496880843,-0.022372192451863955,,,0.0046956841171073285,0.009522605488044636,
RELN,-0.018108386857159427,0.01968807213230185,0.09337110025419976,0.04408592705017404,-0.03958314858184465,0.07614045259952311,-0.016058423400225556,0.02434747489336789,0.09597648005150007,0.04148428485197762,-0.008617929743541218,0.04045004565890966,,0.17551991231100036,,,-0.023451940287177987,0.03017466361938968,-0.047532286623956845,,0.03957941425723385,-0.106572880673961
IL15,0.07267852172830615,-0.028202445453523323,0.005181628817361618,-0.0032867096122785383,,0.0186198585545111,-0.005576400833681575,-0.013953498819508992,-0.01628564529822011,0.008514126908569142,-0.017718798484733064,-0.046966983060437346,0.035823446727656034,-0.015495329949110117,0.033071405609876627,0.10213709049969195,0.0420687658204504,0.03737695368207619,0.024040193185538045,0.052663172236835434,0.05321357703762022,
UTS2,,,,,,,,,-0.04625648214783212,,,,,,-0.02395716500528155,,,,,,,
BSG,0.09668933323454316,-0.12562766884761462,0.013341678162155717,0.06661131281323285,-0.04540538106437097,0.02223304610597855,-0.026421860055812565,0.0391860843923958,0.12509767570641916,-0.03884633933108576,0.014701773612558443,0.2580550631888676,-0.010614155492857727,-0.11164322401683595,0.13847994257294202,0.07865298831952237,-0.0362159331120114,-0.004028171043696456,-0.026194039735141054,0.1260602875996088,0.03370517832834656,0.14322288153841825
ADAMTS3,0.053288244649478726,-0.07340440689434229,0.007344323773155016,0.015445044483773141,,0.011603396716327957,-0.0017703469964552715,0.12648392501058647,-0.15280133722540715,0.04902834319629045,0.03070936088142259,0.01570166832463379,0.04336805342684015,0.05376916734024717,0.01601441874542715,0.019477693520293556,-0.05667715972151672,0.02899530262204365,0.018191424199594988,-0.03789145734546801,0.03713517090364391,
CD34,0.07633309723351503,0.056067823959720965,-0.004733837028222086,-0.02083474831350729,-0.02120763793948026,-0.010429436857278013,0.03155334179137556,0.06611869064861027,-0.020806258341214,0.024445900108351012,-0.045609641851695436,-0.039180710365507784,0.02941437954421454,0.0912278725236384,-0.013158065587069816,-0.03237236754704298,0.0344367445389785,0.005634746284390048,-0.01798687350011244,0.05368914340557914,0.013631210422244761,-0.010785957161641343
CCL23,,,,,,,,,-0.02809763654079077,,,,,,,,,,,,,
PLAT,-0.059489275227619834,-0.14700099318438437,0.021431435472934336,0.029423006497959817,-0.159563205116917,-0.053530041008903566,0.02998655693733749,-0.05111885139602369,-0.14228514027016234,-0.0781677826665261,0.02495198198199557,-0.05024966577073356,0.046800563678585594,-0.08747878024564834,0.054409298026602,-0.05682934325768686,-0.029222573506654814,-0.016091180049710017,0.020154354983157274,-0.005086732191410208,0.0868335685437708,-0.04053810299212044
NTF3,,,,,,,,,,,0.04818165306089986,,-0.03440402927791774,,0.007064258121515748,-0.033915606210833844,,0.065179590280792,,,,
LTA,,,,0.06558036942524029,,-0.03510352819716077,,,,0.009801474080783905,,,,0.0014496388279076908,,,,,,0.021576145305928284,,
CKLF,-0.1018502541824488,-0.040177743090902496,-0.03925421980424752,-0.025482772938103297,0.019057895876295076,-0.014062023716971055,-0.04790812979122132,-0.12056553562328086,-0.1441929496763891,-0.025456293067500333,-0.03165750995900757,-0.1106694172331207,0.09325997759190183,-0.16723495577258043,0.07565630899916881,0.09318523754939685,0.007382257068903173,-0.034112747727919744,0.04663039443224036,-0.046417118131375765,-0.10542326582887074,-0.055655630680083536
APELA,,,,,,,,,,,,,0.029279150803351965,,,,,,,,,
CD24,0.03103737185305873,-0.009027934625831001,0.05893429732302983,0.01915918818344277,0.007923769971900621,-0.05966856034279579,-0.0264921450510085,0.043016617852924856,-0.02562147030521788,-0.024896332975866416,-0.0702575566869271,0.013787491117416683,0.08726716071546373,-0.005913244427065911,0.03406496127659992,-0.03069878910314594,-0.07552743351550477,0.010566520119979649,-0.08408691762329584,0.041981219131837236,0.06344267548403269,0.21607137026528705
HSP90AA1,-0.03572948712339936,0.04640063401751183,0.013019377912195576,-0.0006284682766328472,0.0781968016646389,0.0013114771514878883,0.11048983755223767,0.14392386230537088,0.17430954794899262,-0.039066598523619434,0.016539184199315653,0.290214758815935,-0.036404367253534485,0.22321543064170835,-0.06653580715380265,0.05584180707428942,-0.06518761965026838,0.029791167409398717,0.03409032254724829,0.006002776765944794,0.09071559766446755,0.19136796796317912
BMP4,-0.022479569344135114,0.05721176155877646,0.05389449130741636,-0.016799122191390934,0.00029082086981894274,0.05072580560963302,0.016524143442018364,-0.06226812194835306,0.017692417940808343,-0.004905731554035267,-0.04969012435385565,0.029994574258172185,-0.01387439051855056,-0.0305722396606481,-0.005724338968630922,0.01369509375775129,-0.02761269140560097,-0.04493740282898001,,-0.04368727901747672,0.08169784192155698,
SCGB3A1,,,0.037578658443545264,,-0.05468698415976521,,0.04974898675848783,0.046793075328293236,,,0.027055036651750984,-0.03656158226005337,-0.0179443516949572,0.12671684614791684,0.023407053508208837,-0.02674654741466506,,-0.012445300127465326,,-0.01703279167828557,0.08500604207226659,
IGFBP4,0.06746780651299501,0.008518637934200015,-0.005897803590831168,0.02155721234203434,-0.008484485451506317,-0.08536468790053867,0.057282689636085814,-0.051366802268303674,-0.035415759953461426,-0.04820254985714154,0.003683438823185861,-0.11119163947485192,0.08245374717017241,0.03379697437314304,-0.0017441000974276887,-1.910629193799884e-05,0.04898679889486595,-0.03720183019090272,0.023902160498561954,0.01048748660698059,0.09514600281382804,0.18155604025557429
RSPO4,,-0.04760784028579619,,0.0002764412870995484,,-0.00326376545406978,-0.025014940285108395,,,-0.04315304868227509,0.024722037387100985,,,-0.04306860890920418,,,,0.028692174610740633,,0.005431718786499565,-0.004197975934930251,
LEFTY2,-0.021626985304893067,-0.01821265657661223,0.03413219889039134,-0.016041981688924553,-0.07353339323007091,0.004947585883527136,0.020121997677768733,-0.03184837097436007,-0.08335032697809223,-0.039604885444619244,-0.025574288137641125,0.017941691434305157,-0.026521910009900788,0.026728706912229325,0.023661059988857966,-0.06396198123429125,0.006010813170208616,0.03927514634212311,0.10606103246847623,0.09186595708859163,0.06254560114639174,
PF4,,,0.05422219460737504,-0.014415320609816198,,-0.023896206643079135,,,,,,,,,,0.028477560247330256,,,,0.03896618632756064,0.020046530778097673,
ANGPTL2,0.014655483364932909,-0.04330722743265976,0.03536826285959382,-0.0075915805779943925,-0.12134103581539535,0.02582259899971466,-0.020130387337442462,-0.10597075709367883,-0.14874427916631186,0.03674894420282868,-0.016591427568568805,-0.15374517017189726,-0.027125044264803663,-0.1647709513022649,0.07089690942793855,-0.023256786974385824,-0.012294856961056496,-0.013452028789757695,-0.14417447838196468,0.04010924441966786,0.06561661649184274,-0.062402023230747755
LRIG2,0.024109163854709202,-0.03705476512208104,-0.017880583133868696,-0.02360724269481595,-0.03964256174645399,0.019440669647552193,0.021799278904737616,0.002259918626164477,-0.01900464930110437,0.010437829569728706,-0.029719286507908674,0.043120974457846024,0.002886331374968406,-0.06562690740645842,0.022881241274203906,0.10110039084530337,-0.039069737219157116,0.01831395345548661,-0.05047689932653065,0.03088832638660803,0.0004672779839044878,-0.024264080998751394
ICOSLG,-0.004238218275480551,0.03204429398750822,0.010548845655845976,-0.041764592079988325,-0.05017433210580585,0.052825883092681616,0.014868190092376329,-0.02405231714160351,-0.09519550121381933,-0.03381764026259999,0.028648910204993962,-0.10965571862429183,0.04910728751007597,-0.059333062705272534,0.07303660160057923,0.05155288690793805,0.029280158718037845,0.05361205481122215,0.04780224433669346,0.014346602698744628,0.002975161782112346,-0.011538530705891408
WIF1,,0.1358442152605752,0.030422653779257836,,0.07444017340607628,,0.03242137564472118,0.11499302766803156,0.19910809207022864,0.003998543013465132,0.08110284510882347,0.22022705614726418,,0.19293357338028824,,,,-0.027675419318400837,0.009769417989073933,,-0.0121162391989859,0.31537190810262905
NPPC,0.06434338451064849,0.054583023838033776,-0.009280336831543105,,0.052958979535758156,0.06366220165802167,0.08015528245491232,0.1340085251871363,0.09598593427515589,0.05252062245505421,0.0408182023112927,0.12331304471178738,,-0.1396113831231226,0.07484636176858367,-0.05428413606235579,-0.03470305206590836,-0.024951118117573765,0.04077106061265238,,0.11380205977487341,0.1454528260390726
LYZ,0.011465670956399946,0.028757744278480105,-0.007513714293737963,-0.01939703583691029,-0.0443387982702614,-0.010730374718712733,-0.009458295570046236,-0.04524062464984463,-0.08517735470758062,0.022215335985314298,-0.0008670852685475556,-0.21217893311946806,0.08338569268151212,-0.05573428397046958,0.023478058660118192,0.06017523455922495,0.045563666814639386,-0.10661833692811165,-0.09616452088809842,0.006837940118232343,0.06484885644649337,-0.0018513658690404334
EREG,,,,,0.11471728278947146,,-0.03294352083619288,,,,,-0.04539846757448763,0.019337070017236814,,0.03572682193971623,0.06348754747041431,,-0.006346259033686534,,0.03834196247273802,-0.027838653225210414,
SPTAN1,0.07485249182577683,0.00016212461779998566,-0.0195607468098827,-0.029454167700573842,-0.11599028333323126,-0.029161006448314195,0.07294799130161173,0.12192261674949667,0.09522063404182445,0.032353862794804324,0.009262977190252942,0.2979194741612054,0.039842846570079686,0.14799608477174853,0.04395606079767629,-0.03091300733667936,0.06588396191219578,-0.005569888131703761,0.03964916894218817,-0.019382042232776533,0.06725807155919773,0.209489797902696
PTH2,,,,,,,,,,,,,,,,,,0.05389431768204884,,,,
LIPC,0.05522798708802143,-0.09984951595873842,0.04145375265796301,0.04035617901664399,,0.01438439678629612,0.06549926471355043,0.08877553150125982,-0.0355079201302855,-0.01363335735974852,,-0.03928754654751851,0.021877909939512316,-0.030673191695056484,,,0.0063473463269857954,,,-0.028249356486729812,-0.006330093799514124,
COL8A1,-0.0007569892013450458,-0.07662646073485113,-0.010371375226975269,-0.05932787636923117,0.043563631694092615,-0.013288661322795558,-0.06232522646995991,-0.042793531148145915,-0.06260028716884491,-0.05292311566527589,0.000751242468500275,-0.08587306341821195,-0.03316993363471315,-0.12863978823031014,0.002428054383413193,0.044360763004799734,0.019166227106636534,-0.04153389106237705,0.019216812894407586,-0.05444369777134542,-0.020224590689134153,
GSTM2,0.00423732596357846,0.03307289443968442,0.00430733977510969,0.03199614067787321,-0.04731183813493905,0.0844860838362852,0.015026226570296007,-0.005932974123549843,-0.006968230357166388,-0.012178851339579246,-0.00970515215394246,-0.05186380234739424,0.0742614171894758,-0.08063032641736724,0.014183940402388672,0.0052520013367884305,-0.017455968072853732,-0.004004429492763488,-0.04792064283076497,0.047153236079334415,0.002433794870290598,
SPX,-0.030616096878453052,0.013153594496200488,-0.03077377801472883,-0.03871310173186776,,0.021414388915000908,0.08891057548668692,0.041096761751577726,0.044584344637519924,0.037066020719482236,-0.08429356773544815,0.05752104051552635,,0.18479909578502668,0.035423867038806824,0.037409989464386964,-0.044261492300469774,-0.0298042256252465,-0.08076125493212077,-0.052173212988486414,0.03681012913481152,-0.13275552890879846
MFGE8,0.07542034701280186,-0.05562961114169736,-0.01619894748867319,-0.02728367487150964,0.04399389103727211,0.022991212318110577,-0.003582115421023719,-0.074463183420148,-0.08362592268705561,-0.02170314334084287,-0.004851079722580216,0.10950056804728808,0.02973630731420801,-0.05937382881816236,-0.04572955634027377,-0.022904049311781728,0.018653645870647606,-0.007935834134152185,0.0658564838043331,0.09156951322342378,0.04304496430365267,0.0926680986053628
TGFA,-0.022868818686435654,-0.053965673644895275,0.00025768499552151233,-0.054365740274791935,0.041733589182271366,0.024039539001766145,-0.03380103373168064,0.019017083252488718,-0.06461447660398441,-0.09177009960505486,0.02218044062605848,-0.0570687570555832,0.013008262124707026,-0.07751311864817678,0.05073551367067268,0.045569079705063825,-0.007580362442731813,0.013970637120099364,-0.011082305040260252,0.08093914406996819,0.02133833092192254,-0.09955516960496841
SLIT2,-0.02247956574706691,0.1155683854972519,-0.07257571236554196,0.06882112801433464,0.01579664941739503,0.045591199557794025,0.08230929885183945,0.0968372519509996,0.1455287756583175,0.0440389797944562,0.014611310393436572,0.19452815523864142,0.04956230483575576,0.25599426300877814,0.10621433290174948,0.04223250661306483,-0.03145893991729173,-0.006741289119266348,-0.027772422689055862,0.07845966926819822,0.06308752493744087,0.2846618484686957
PLTP,0.06476276338729473,-0.05280494753948684,0.001920155595849689,0.026222680626408153,-0.08666325558507766,-0.07792082410801145,-0.035889439511083476,-0.10966166211224646,-0.15660210620459936,-0.05931286128426804,-0.05209840953782328,-0.2582222283150565,0.06533858956390395,0.032509014424339774,-0.025066793924661258,-0.019802344372737705,0.037488414746104703,-0.07685860565393972,0.05744455767046031,-0.0847019283630846,-0.01380447190682213,-0.019434874474485973
APOD,-0.012321177526027426,0.03369521505401938,0.0036791718214602438,-0.033563114675357546,-0.14811429966937112,0.03151965486246237,-0.020879825210095883,-0.03829888690172492,-0.1811973236584091,-0.03589805725214593,-0.032904365930186204,-0.21369297547174734,0.07096551714936453,0.039270214800585915,0.04065084773837909,-0.02042169222145553,-0.020333389092963415,-0.09200184341199212,-0.0470977048063803,-0.12063849044838078,-0.08157828003011393,-0.20077652054085546
