,UKF248,UKF259,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
PCSK1N,-0.0354522225526806,0.023875872117915278,0.04468472189067786,0.02897076960452149,0.004803675397685664,0.06399618932013047,0.07998180439811778,0.008215201452707438
NTS,,,-0.016955645863990933,-0.031055494496212886,-0.008605733050150107,,0.028656420485346622,-0.019843713979561656
SFRP1,0.014942661585263925,-0.016704312296666184,-0.001510573703372966,0.05527949076244403,0.07886790426900618,0.026378804893042784,0.012386404731567756,-0.01938259633957265
CXCL13,,,,0.20977984117604287,0.008993375192957611,,-0.046930800082284604,
MICA,0.03565441924235518,0.027405298029423986,0.07310867246767963,0.029680049003883893,0.05176820182097069,-0.03594175173734385,-0.036867098166623716,-0.01650360674613177
TG,-0.013467382714034649,0.014012316810433979,-0.01664926347266439,-0.017688310823897706,0.11825502184209086,,-0.023678627963813946,-0.010603439525765996
ADA,0.06461140743533404,-0.029211030638389042,0.0056068557753604165,0.022228188561277732,0.007986661346336882,-0.012503390526244046,-0.02968378050629758,0.007086346137204432
LAMC3,0.06363659568102743,0.0014755638288727658,0.05161126223018192,0.01323341385641158,0.01241565887791507,0.007483614507438246,-0.03076867050944649,0.05281845483208474
CCL7,-0.014086525850322412,-0.013033202639176898,,-0.019951609440647403,,,,-0.014042001006526252
NGF,0.032773034604377936,0.012256679456797046,,0.0513753999791099,-0.020106128895085975,,-0.0493927955671142,-0.04204132779434644
TNFSF15,,-0.014513108584498988,,-0.019450578832116858,,,0.04360505955458148,-0.013661520500496353
HMGB1,0.002872171970373255,0.015929715796541722,0.03909103803042009,-0.08491211287246761,-0.04572470368113008,-0.019549923105243623,0.048462969260704994,-0.04775753385997359
ITGB3BP,0.020831813441633883,-0.01290985999469354,0.025645037239468677,0.014351140501211706,-0.004309170810145529,0.040761891176127996,0.027972647643053256,0.03225093938421379
AANAT,-0.02043740589353734,0.030751018562429535,-0.012443413007752563,-0.01750319112387378,-0.027426056171698954,-0.03281453406766623,,0.012779587524604607
RELN,0.02001176813429469,0.029652048372849887,-0.02579627520897165,,,-0.041036598218444346,-0.021580234255835714,
IL15,-0.036439824670386096,-0.017500163272022314,0.04320392674315443,-0.03206656327415187,-0.049723184746857094,0.01091040712960841,-0.04358075833314857,0.030440494466696305
UTS2,,,-0.008994594348139357,0.09883563188115305,,,,
BSG,0.03839895921180701,0.008322971751708862,0.04779501529411651,0.02771076831027012,0.012178787325769573,0.013268091290467679,0.03899024836664716,0.08792820428050228
ADAMTS3,0.002618878672112157,0.02826537830874683,0.07543010671615838,0.09960905354236939,0.05221383690288995,-0.018233786061387876,-0.0037484379330788783,-0.037739711134000896
CD34,0.08067659549802414,-0.0021368923606462937,-0.01144956631438416,-0.02390239905913454,0.09750526824228148,0.03751273446712021,-0.04088114646904451,0.05562247115714604
CCL23,,,-0.01415862874101748,,,,,
PLAT,0.07517372027126007,-0.0035737565720101437,0.07107154846253139,0.019539986367258892,0.12277501501754581,0.0465725482351032,0.0682148323085473,0.07253645593511301
NTF3,,,,-0.031238567603314026,0.06920134093162937,,0.057741680398865854,
LTA,,0.0009659553856936929,,,,,,0.063212749578097
CKLF,0.005890853880944115,0.025020584344831977,0.03522870406347691,-0.030286102429123215,0.048932507064152184,-0.011043056405476962,0.039735421295681826,-0.06592482460471932
CD24,-0.03475531425864431,0.033021536566453444,0.005036347019899316,0.06379581811659923,0.015786961872113592,0.013144127265364599,0.02576047920973335,7.87161951601686e-05
HSP90AA1,0.010459287127579478,0.055756596216254145,-0.026254641569888403,-0.0341691491164734,-0.12999047762647056,0.007804242951303903,-0.014063444230294353,0.007462275051573902
BMP4,0.053472239253290116,-0.038973164034734525,0.04610419181119728,-0.022139189218447347,0.028665601127622085,-0.02124005739797132,-0.012471670426917776,0.0761677328252999
SCGB3A1,0.034015996215156157,,,-0.030367193020653754,0.04532105102465482,,-0.0058021955707656045,-0.029442321875679158
IGFBP4,0.08792504502110628,0.002675402683862442,0.035751674524767275,0.05620515574881554,-0.05053159234508441,0.027421495325257287,-0.049136205130831584,0.035716497599687924
RSPO4,,-0.014041700830056389,,,,,-0.02498669712247621,0.04063059448760944
LEFTY2,0.05943872472492685,-0.021784686386286115,0.11199002974692923,-0.016936657073760287,-0.02343342041277443,0.0374770750079201,-0.022622059832202623,0.10051675771046874
PF4,0.07644352961435104,0.04027740156516218,,,0.024383280291764606,,,0.06278642931829924
ANGPTL2,0.05799921559908819,0.006678332733390664,0.020531325359762178,-0.0051945378799260955,0.09346961763011633,-0.02590223444275858,0.03696131559861511,0.07726703253408981
LRIG2,0.003922570790125708,0.0070679950176566735,0.06778388160516216,-0.05266591411343424,0.03980128856813999,-0.026038509739267655,-0.020258199516093946,0.03821996403397889
ICOSLG,-0.020162789185592868,0.001500740659887442,0.013800410829316784,0.03397514371684943,0.06901627244059592,0.07046002611123586,0.06581729537104485,-0.0034220666615712493
WIF1,-0.026292836144101373,,-0.02171600858676669,,,,-0.02322755523445148,
NPPC,-0.0357847961490924,0.015009878872636025,0.027279332348040294,-0.029784154948433464,0.04909200469571916,0.08579315951445728,-0.04797512727589006,
LYZ,0.032301383072657876,0.011341906787472511,0.0026178089023421785,-0.0324053137480431,-0.045847733698301085,-0.015856292802625856,-0.031381927699093835,0.027848980739562615
EREG,,,,0.0029521373082813545,0.026691711139097008,,0.0074170662946403485,-0.030197548003511432
SPTAN1,0.02872109954294223,0.01354828847627705,0.02200196829350687,0.028003155323914758,0.04482604582179768,0.014649133729051965,0.01788613892434992,-0.026661172230585187
PTH2,,,,,,,0.00911247753162817,
LIPC,-0.01788955047935271,-0.005924080646291153,0.06967702594588343,,,0.01523757868525366,,0.07255811121139107
COL8A1,0.029103270450866463,-0.014701819448621265,-0.005851620929671323,-0.004229645702902065,0.025837702750297887,-0.007758074690017979,-0.08064180184185084,0.12157489763719077
GSTM2,0.0164537267878904,0.051204790282321645,-0.02642215947531925,-0.00971398207748625,-0.012973410990655496,-0.05500620429354958,0.016805907689189513,0.0017471332898118187
SPX,-0.028933521551863472,0.07736200130735545,0.0843248122673083,-0.020116131697065144,0.013421230045025916,0.03674646045994415,0.046773425355408564,-0.03375001197383816
MFGE8,0.03830518845737231,0.009717257683575342,0.0076870769526428935,-0.006636282886395367,0.060489526770654646,0.053703260928135294,-0.006506590101568825,0.03810917330848004
TGFA,-0.04875768236688302,-0.012805567540203351,0.012483784624004714,-0.052329122499417846,0.06353939824765541,0.00669056946758289,-0.04437730550951549,-0.07907812884295692
SLIT2,0.007871160219806,0.04960209272161076,-0.04134755526800784,-0.07579508789834073,0.01315246172182264,0.08963809248028475,0.046584161068927966,0.06198777817632558
PLTP,0.025856024862881147,0.018271094581524653,0.03525137783184258,0.02239110956913667,-0.04212591469602581,-0.020895539485779508,-0.09059353324351442,0.024499485449985724
APOD,0.0002470346611837683,0.04447638928348957,-0.03656881802088272,0.06716767039636454,0.14391865713018134,0.001178697536055019,0.00037541034464999345,0.041086502633350626
B2M,0.025553327909717947,-0.04150605055074815,0.02373601131815902,-0.000593080649204449,-0.01150570050224154,-0.010607644604352527,-0.12648643592032585,0.026093041898784277
OMG,-0.012369001125051205,0.025830151887439107,-0.017557195334957913,0.054515882765484365,0.0902034529555776,-0.04230114720938021,-0.029335255388659175,-0.026610982893526428
CXCL3,-0.03608514830020033,0.005842310321236513,-0.01633760645190244,0.04837679937028631,-0.023571033018422588,-0.023108010693150865,-0.05755563550574418,-0.03456011960216064
CXCL10,0.044097794268857425,-0.006988583684421618,0.04734966408447965,-0.020602596291419584,0.02615572512950294,-0.03113141946100221,-0.03414202227759899,-0.054338402178516605
RSPO3,-0.01913475361947465,-0.013205444938928583,-0.02043274396293937,-0.03330559360157039,-0.031990669723417575,,0.010403190909774205,-0.014249885242306883
CORT,0.08795847246929608,-0.029614224257465908,-0.024083774931086915,0.016431615052198065,0.08344279778010487,,-0.04155622844959109,
NCAN,0.041403335034734944,-0.05177606353166653,-0.020642888808564765,0.0077971850129582064,0.08806751730639098,-0.03834486105729685,0.11751057015137158,-0.06779092677885266
PRG4,0.010405960057644142,0.07432147826274998,-0.017700307580408917,-0.02185253350905157,0.07001734887468253,,0.0017202758931437673,-0.004617441527817706
ZG16B,-0.01953375781613604,-0.01512662797733298,-0.019110326459123788,,,,,-0.01776807332619991
TGM2,-0.010034537702289193,-0.017952149755982416,0.08023677903244923,0.009695430292913079,-0.055021098679886665,-0.04397219147863165,-0.07285225609206054,-0.01604852607498456
VEGFC,-0.026897877047264044,-0.02322866048975032,0.010668225927811583,-0.008685754247050497,-0.006721103358994006,-0.01399966861616952,0.05239518102832742,-0.008089526933444703
WNT6,-0.007686705986475521,0.014284622826080413,0.07055430703535492,0.04399405218123118,-0.012216824525628132,,0.04665394207344145,0.07880305814077221
NRG4,-0.012974184851351392,-0.01586200629897025,0.08631203334274037,,,-0.024474876795173024,0.014887648722824671,-0.014249886839379042
PMCH,0.05279021914819512,-0.02197835505978119,,-0.02027943761741353,0.002660279500982231,,0.01978310436051115,-0.03072816941748532
COL9A1,-0.021419409127834105,-0.01656670787922013,0.011862811811712878,0.07525330898558043,0.07913472039516002,-0.04347487319184675,-0.03501315065001984,-0.03225304351573669
GDF11,0.08587650395776368,0.02849766220443324,0.028874808302359493,0.02032375135858481,0.004463980511787038,-0.0014252108305005326,0.08228250182209058,-0.043287636890526816
RAET1E,,,,,,,,-0.015632024614621695
IL24,,,,0.012866872061832936,0.1391333591326847,,,
SORBS1,0.07305378811736718,0.05714215921395806,0.05863815624211335,0.010271866253095355,0.04358197949977125,0.024180967598624176,0.013153692158604664,0.01848458688275898
DLL1,-0.003157483017515601,0.052964039461191416,0.04512583738233522,-0.035835903617695695,0.11415437560219026,0.042629837750885406,-0.04125839333832169,-0.004093706536515256
TLN1,0.039887867812664214,-0.02696641717732939,0.016064207495954497,-0.04806834411639595,-0.06706419953370034,0.0483624687395895,-0.021105566526458924,0.0177517237541259
COL2A1,-0.024799881574627307,,0.10236695357469754,0.021744460417826912,0.0057930916804687215,,-0.02987506488366789,-0.020738399355779737
SHH,,0.007704543556776681,-0.012843348164923591,-0.041584271973784726,-0.045328560592607925,-0.06163617472155063,0.04309468823000241,-0.0078816103890325
PON2,-0.03498824533561014,-0.038228563612466,0.05314736743561723,0.0056045887607963155,0.0011752946960692683,0.003496391930127839,0.030846526953774735,0.05251238858932423
ICAM5,0.002426893417961229,0.005957104209199881,-0.008210374370122278,0.029619343664227527,-0.00623053707684892,,0.05578635678608024,-0.002105830585763888
HPX,-0.0028962284177796865,0.02367582042513664,-0.006744805967806845,0.04566910098325636,-0.005848398214538068,-0.03281452062959087,0.06766025834192238,-0.03288503405882482
SFRP2,-0.0001517115559685791,-0.015424737694314145,-0.01303893301531953,0.051016637308179937,0.028403143878432163,0.044986486408800104,-0.005818563747433269,0.000994225900371751
CD70,0.10227912334360865,-0.02621766531182899,,0.00843241175281453,-0.0369764546372011,,-0.04804990492305158,-0.021740777132054648
HP,0.04190930082551136,-0.019394055406905628,-0.005540465814523305,-0.05584197546902964,0.002536357588291713,0.0011995116384040602,-0.029179072714676433,-0.0010737096751320526
CXCL2,-0.007690752863353238,-0.02314946674913831,0.05315476487911203,0.04550762561455788,-0.009844688191785033,0.03426162921590338,-0.05410548086142572,-0.021159108164114676
NPPB,0.00021621918916054454,0.009475165681974467,,0.021299514707440178,-0.02176018256484878,,0.02659707781104785,-0.014454923185511889
CCK,0.030994124481879676,0.020965973891666063,-0.0040376200329948556,0.0406863276830006,0.0007226375267227059,-0.008347422188731414,0.02420929937775165,0.0027734628616679024
SEMA6A,-0.020890846076297195,0.007097694683266012,0.030526262179667668,0.01947948139092598,0.04237556416635474,0.004591452303396369,0.054065319553680824,0.0023885614217748243
IRAK4,-0.025430840528402204,0.05227065276131564,0.0433792885269976,-0.011819429757501741,0.045820018644780074,0.008810928157133885,-0.030518999170445916,0.016674307537248207
GSTP1,0.0536634928791693,-0.006344002197039088,-0.01094612779024701,-0.02812818999408717,0.06052644245752123,0.03530764118106285,0.03891208908363487,-0.044279549862352115
VCAM1,0.0343780917773384,-0.01740493081603916,0.03430450360766393,0.033520702233327544,0.027688657397472897,0.00592138840392895,-0.023226529559027796,0.053184743809712644
NXPH3,0.03514719465788131,-0.0704394978900723,-0.04562469103103734,0.04642117781605436,0.061640611383252664,0.05635873690243932,0.048091763961276505,0.03832375394818269
MTMR4,0.004938699542486942,0.01994094061546146,0.05406851452365787,0.05819947655889648,-0.016378001568133845,-0.001432144519034885,0.05322649718938055,0.006207854195798973
LAMC2,-0.01426388898824544,-0.030272412138406302,,-0.01858848861707978,-0.02414060215374443,-0.0022778758223526573,-0.01844003084090555,-0.02754106144862583
IL10,-0.030138029584685627,0.013638755576954067,-0.021438594753057275,-0.03538096101596777,0.020164709161532506,0.021079828730226208,-0.027471092545966122,0.04972202692617831
SEMA4D,0.06243827851692321,0.011021956513379552,-0.010182549823844112,0.022283200091300914,0.08096660461172908,-0.03621088686475085,0.03149647295151521,0.0549160840968778
TRH,0.028839694807619276,-0.022186467909968206,0.0033883951212227287,-0.01427852266193223,-0.042127815706196156,0.07481234112690807,-0.03578893964258552,-0.016190483336229727
SEMA6D,-0.05451473914905754,0.03360970338310857,0.06061429442039727,0.09299060418923999,0.02932605883951282,-0.033702588447862364,0.0388064035094858,0.0032835535556082914
CEL,,,,-0.004458667818848361,-0.030010901173771597,-0.02281095711317252,0.09224293362174427,0.0010671651153821328
PDCD1LG2,-0.0019016927085276955,-0.025259651233630387,0.05785922929496853,-0.03826580606301857,0.021412241998850768,0.011502775665085169,0.01613505106512212,0.03671638236132132
SPINT1,-0.017067106066275515,0.014847663282479462,-0.04074391253170245,0.0015454300634108768,-0.005292159393128749,-0.025161185962211504,-0.03723902407174817,-0.045443912603542504
CTHRC1,0.0855594554055519,0.035256987815376895,0.03715864473996465,0.011858802243637364,-0.0013237438087091889,-0.005015286629292407,-0.022101187760455287,-0.047235731621613625
PODXL,0.05677873429077354,-0.0007052003005873847,0.022515479271621335,0.01890917129858319,-0.03433632739537426,0.010753460870829639,-0.0018945450500528274,0.028994249593035985
JAM3,0.005633833411262641,0.029306777421578997,0.03554331485352358,0.01731459611442714,0.03914520535309452,0.06406847722887309,0.02862800760473443,0.054042396556256804
TGFB2,0.00879657412912014,0.03368352462743653,0.04620749885356102,-0.028086560416932246,0.022160108558491202,-0.06196301557067894,-8.749002469621512e-05,0.07763157240716868
COL18A1,0.08799451519524519,0.00465124964851951,0.07930532861294877,0.025702263176222404,-0.04782741762450127,0.005339494194484866,-0.03478562539465644,0.03465064236913463
NODAL,0.028897657254856955,-0.0266729549575257,0.05700592676016443,-0.022602682285275014,-0.022705985610250532,-0.035597383565442835,0.19007352700048474,0.11117708709512211
INHBB,0.005757838314171488,0.03723502843696832,0.07510858198753197,0.04350401614153472,0.00556076834906264,0.029654452753603684,-0.027155290930696904,-0.015876857162232177
LCN1,0.17515133212452857,,-0.014337202205240067,0.012865795741322865,0.058532366069741756,,,-0.0163726979792974
ARF4,-0.03850157753808645,-0.019716702507305194,0.06746126954215075,-0.040874939526470686,0.10867164353661607,0.012651619331856535,-0.046322330239152804,-0.03733303081985791
CXCL14,0.01960456892921318,0.028677383301261506,0.03933927539727765,-0.014861572121650528,-0.05888047797306297,0.010718374083989502,-0.0975917152808226,0.021642842148492786
LIF,0.034680367355018456,-0.019392890681201102,0.006608591856471229,0.07493106617744884,-0.032757564936397386,-0.006133825511434366,0.055564074407385186,-0.0023373101646880306
IL17B,,,-0.023678102436361568,-0.020921283541926024,-0.03433348811395576,,-0.026234882016893692,-0.012789665927111029
MMP1,0.01501756251385242,,,-0.0330539992308785,-0.011840815369627253,,-0.018997492213550723,-0.007489256092949398
MATN1,-0.018728074337117286,,0.011112152932002614,-0.001359796426254463,-0.03792659792306494,-0.02393669548679155,0.04121692808433951,-0.019691087437822802
ADAM28,-0.07105055699242975,0.015158891498353595,0.021314110936534906,0.0024681847101149144,0.00013575274792468285,0.010769966650255232,-0.048274921721942615,0.04941344581164881
TCN2,0.06170526159343942,-0.0542526636520629,0.12226890570223098,0.048397230234825214,0.047673256810693634,0.0652625444697935,-0.05573007389644426,-0.006593170875725913
THPO,-0.024403456303300503,0.028244267387332968,0.053286953690074544,,,,-0.023454093267217965,0.016551348163373017
CUBN,0.006126574455927318,0.055432109557670535,-0.014260890729838941,-0.052598863441454015,-0.0029677204247722075,0.024727749695845763,-0.017071966724945077,-0.04709940190457588
TIMP3,-0.03367415312802878,-0.006803185201464851,0.02591933456077332,-0.023921237863739012,-0.06061522479113072,0.008900768118052318,-0.08215651747583284,0.01468047759082074
PIGF,-0.0013753411842586487,0.026625540213156856,0.02922068087959678,-0.01234134094573815,0.019770180910833476,0.047348435520162824,-0.05641988664519786,-0.033268528855883814
CRH,-0.016711847947296313,-0.01527636819954546,-0.022046846826962965,0.00337264292372293,0.06613911585414707,-0.0011978218252545957,-0.04595339815690794,-0.024278615605457153
BDNF,-0.021177711718847535,0.04493773768739787,-0.008201746846468,-0.04706484755754769,-0.044880882638764025,0.011669968012672024,-0.043804777826545294,0.044288200393041585
CCL5,0.008368366690754466,-0.03618049982079154,-0.0325455706246516,0.1511571999752685,-0.037774192654463905,0.013953766071906753,0.0451127815871684,-0.0549028652477387
GAD1,-0.026597771261111177,-0.0036608031723529173,-0.039987722449712236,0.02322601249020936,0.010860312765336584,0.06655623002891281,0.00680963709572194,0.07588782102381797
COL14A1,0.007799532276476418,0.0315168788640185,-0.025433367818042937,0.05167076475349165,-0.013768960214547548,0.006560289138192453,-0.0062956685812032166,0.03426811877666958
HLA-A,-0.026939045766613986,-0.005459068655315167,0.05447603265362051,0.06115624756486105,-0.1014522758543928,0.0009602391076398792,-0.0037011911211348118,-0.005559918864796867
CD5L,-0.0167118460138628,,,,,,,
FGF18,-0.015121200076255841,0.08249247598378161,,-0.007364441810150501,-0.03347249393246284,,-0.03282901836476245,-0.016190484635179504
ADM,0.000543327704565121,0.00869188964758993,0.06783094302290647,0.007599890372186524,-0.04682518309455449,0.014896892746770468,0.02259710440589781,0.006787532915104916
CCL15,0.08492386833956186,,,,,,,-0.01404200606717128
GNAI2,0.0404559502123176,0.031793485086879056,0.01961305578327111,0.041312028458884306,0.021584460026886642,-0.03113477660416133,-0.030438829270558396,0.04261438632728651
HDC,,,0.037405912078066476,,,,,-0.011467491497666661
COL11A1,0.0042387942047818865,0.0237582899320009,-0.02606624043824827,-0.009596953900240861,-0.012345143821498372,-0.0712323970251507,0.0092680489056162,0.03180759594426518
NUCB2,0.0013600643071089297,0.021360362311718263,0.013520212512026123,0.004955320891275544,-0.10857590522520894,-0.008626875315628054,-0.05001612018684801,-0.0017533247226637564
CXCL1,0.11293296281167875,-0.025086181894695896,0.08492877220370768,0.008613576682131946,0.0014573242157577175,-0.021479077367881762,-0.05419076768351779,0.03452383515517022
VCAN,-0.059911030220322466,-0.017948295306914525,0.05679670360403987,0.015207601340761706,0.04476567522515288,-0.0011132218880155048,0.03952617068631353,0.024882698796055897
MMP7,0.034453597963443466,-0.024129102655740527,-0.010464975228960154,-0.017418373306016633,0.002633216974441432,,-0.053036038864576196,0.06981066906261223
PTPN6,-0.0033997085220393206,0.01773420624823546,0.028299161997996643,-0.0264873691617154,0.04797966680691013,-0.0744947374629619,0.006869451473189242,-0.0005879950337522337
PTGS2,0.0019295590955077581,-0.05612649419639592,-0.0032695648723216125,0.046879842544306674,-0.03674223220252772,-0.012218836652085193,-0.02543757587442751,-0.058001328274130994
XCL1,0.0006277897299319473,-0.013205447161431707,,,,,,
CD58,0.03403147528679261,0.04266330121358205,0.004686528223263974,0.050895075043101784,0.005464734973935583,-0.009408578915046175,0.002622435009321041,-0.004715104613252718
TNFSF14,-0.0184524310214119,0.017092670188688274,0.014585308814265095,0.06692709043892975,0.03506395543867586,-0.04980585662254993,-0.027431381746267147,0.03117504365757124
CNTN4,-0.03244159156277137,-0.01169601796292468,0.04242144823836647,-0.01540517900725121,0.04036015453632053,-0.030038701325967632,-0.034850688173861284,-0.023893346564271847
NTF4,,-0.016704312361787352,,,,,,
INSL3,-0.016405242091415598,-0.01213695791374991,,-0.022004359376049575,-0.0211819033059957,,-0.027431379095953983,-0.019226691393916223
BTLA,,0.011187597132206954,,,,,,-0.018591249230674695
MFNG,0.04141931783237298,0.05903316410692495,0.004265167956662151,-0.03404319850125009,0.00543090690041843,0.01800800192276788,0.053272175284468336,-0.015390432280609634
ICAM1,-0.029506052469105325,-0.03517497754273693,0.05616916061719735,0.02713919550045243,-0.053410975861088596,-0.03674638741209068,0.014930159156119728,0.038682076216877026
PROS1,-0.02422067761298545,-0.03840467361199195,0.04558210535875648,0.01682065211193531,-0.03814041023383322,0.03855035062203118,-0.058701450559541644,0.10856082427096322
CLCF1,0.07227851032768266,0.03440982763581492,0.06854634621241885,-0.0327159502904118,0.07132116532258662,0.01903233683974378,0.02138581429927614,0.027744789665711242
PSAP,0.006522258288978117,-0.009162489299290156,0.03985746819216752,0.05168496317087193,-0.07830892135432857,0.008481472866823726,-0.011747397186160911,0.045991214225043514
EFEMP1,0.04564520428807298,0.04987211460627369,0.0503644097590812,-0.08867626580166026,-0.025299147955337897,-0.04375758572775871,-0.020070859231230788,0.12437918368568644
C1QTNF1,-0.012455346022627444,0.010059449649842029,0.049049108766362016,0.015243096703390586,-0.04015084534254469,0.03245686840340108,0.017454059129161738,-0.011617137768852903
ALB,-0.011594166764311327,0.005573732616089883,-0.017553679292459122,-0.006197491648120118,-0.03982373170240094,-0.007188529796227107,-0.045919448067482826,-0.021740783917086528
CCL13,,,,-0.014687667383663257,,,-0.03076999178960266,
EFNA3,0.005621244354011433,-0.04047794202389327,-0.0006912587202141222,-0.041631885441977934,0.013750426388795572,0.0013869160331862586,0.07787293838373989,-0.00634214580594248
DRAXIN,-0.015950530709373165,-0.03975226313446615,0.013678481604573372,0.046446992672569715,-0.04239297339744433,0.04301037325104475,0.0417200771219198,0.05728702392564515
RAET1L,0.04046946759136254,,,,-0.021442917423269897,,-0.03332656789780392,
NPTX2,0.05801966154546014,-0.0418057216910965,-0.018527929585474102,0.02801156147463159,0.02952125239475898,0.02338913239083963,-0.02939009837911269,-0.03176176129434004
FGF11,-0.023083034837228924,0.03826437963027238,0.043734934469060856,0.07361845113727868,0.021731240860956923,-0.020546567358165752,0.059636678713298995,-0.02048779570566267
CD59,0.07128652848108359,-0.005607079442109493,0.0071062192195064005,0.03483251957170746,-0.07487755762472159,0.024085846996248862,-0.06927223617546506,0.08737420234199332
COL9A2,0.03677166224885381,-0.040826012830108255,0.0011252268051317677,0.057639496219796825,0.07491564879194107,0.04520144040617716,0.09219994067108893,0.00931053361422002
DLL3,-0.010412074701110064,-0.020726162179966583,0.014654117777411138,0.006560592753249986,0.10595312412511079,0.037837194239302666,0.005163411933168018,-0.04636907169385015
FGF5,,,-0.013977896002956442,,,,,0.09915258139998472
LIN7C,-0.009402504837725105,0.0002765819226579165,0.006037919645195759,-0.014697314818079153,-0.017353588273788818,0.013741146170891548,-0.01144648827216425,-0.07066506823110555
GDF7,0.015222717400726896,0.032834116653937845,-0.025004171732033294,,0.06864893908496446,0.0663175112741665,-0.02230011004961851,0.03235069779481967
PSPN,0.0394767785832575,-0.020541768223973265,-0.02180732222794065,0.004215904116001266,0.005292522635258367,0.03042318910277213,0.03263226423500535,-0.0042395305482890175
ANGPT1,0.0026835540949616244,0.06610979884297329,0.0057293235763143475,-0.04820502307787541,0.021925236184629406,0.035809590493000136,-0.00731229343499973,0.011587957937840405
