,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.018102174509180644,,,,,,,,,,0.027180361762963928,,,-0.003015250527413488,
BMP1,0.08594264063189108,0.026320072161645117,0.14644964520517292,0.041600365541017335,0.15324001133277998,-0.027739896426744046,-0.024115107697106432,0.19636777834487204,0.4422764642062074,0.10139595247907306,0.09227958167284929,0.11862015070046628,0.07304948566101113,-0.010629485225141724,0.10481885487576596,0.11435579686943635,0.0565746196849545,0.05073205518955888,0.10629546951688822,0.06244224018021949,0.09400711925522617,0.10638285000349455,0.12247625591702392
NDP,0.03978206668486585,0.08491342750011396,0.08462456213494488,0.02378725211678097,0.054814883196735935,0.03364654767235083,0.008741031734765932,0.02748673465793986,0.09682586780253048,-0.03783868550182672,0.07231335037858598,0.08384370949795956,0.008188128914147096,0.04411100030768876,0.032762423679757395,0.05074560436794917,0.06543232469563988,0.13230275127724414,0.06294985703115266,-0.030925017158506127,0.05066900842846935,0.004930306451543671,0.0727959855423087
TNFSF18,0.1357390977848097,-0.043871323409574024,0.07489748716328948,-0.007192404644944606,,,,-0.007215269287901658,0.09137677079958871,0.09146101516833662,,,-0.0526931512952616,,-0.033404742810032806,,,,-0.03501197701492211,,-0.03112853593462313,0.09326884304695243,0.039907095407366845
IL36G,,,,,,,,,,,,0.03611569964492949,,,,,,,,,,,
RTN4,-0.0343976546389279,-0.08329039654030913,0.054189072890340875,0.007217672988193178,0.028377651366805662,0.03445353921362394,0.002439033927904996,-0.2717319455492567,-0.5458253551524778,-0.057487381930634615,-0.08453864967607029,-0.12317577013483615,0.0323235919656649,-0.0747815227738473,0.029989463425470073,-0.04785119945796186,-0.03131085403284383,-0.018375445844139648,-0.0683401437903195,0.08134165594909636,-0.11314176062069717,-0.0062455049484402055,-0.0731016065222502
HEBP1,0.010403206077366514,0.021753234186856023,0.05743553456781768,-0.010731597769212665,-0.04138325206707849,-0.03633544027211957,-0.00707852517309751,0.17791701485700614,0.20923698588046608,-0.007027716301097176,-0.0040753623700737745,0.05640479366417972,0.022171944055585757,0.05200530238170103,0.006889589181428172,-0.013282597644817285,0.12815418999005498,0.10875964125322517,0.04085822438152748,-0.021779703886513017,-0.028819357065858326,0.005804770272026919,-0.06534253559722814
WNT7B,0.04991934762468145,0.12646563626468804,-0.008697255600571524,0.01311708856092275,-0.01997793462911276,0.009577827191606577,-0.0059104238534858095,0.05512103025904595,-0.20930789927245483,-0.0075596682274495655,-0.02219167115121283,-0.04865344216111815,0.07975808872070979,-0.047611894946309755,,-0.00927144367476066,-0.006368964948154402,0.0593066482431653,0.08073280015131619,0.05676497249179014,-0.031128503656669738,0.04673908459544343,-0.012364499631143416
PTMA,0.0837179871970973,-0.11478526057047715,0.11013325353393247,0.09452956523128302,0.1632101551166208,-0.052322699287277806,0.014739654337557237,0.3551584342786463,-0.19303353521803632,-0.036785125174320095,0.08741612212645991,0.15920882008630186,0.001385858142463559,-0.11225455224622581,0.06349092101855314,-0.17767193830144204,-0.15653185214434404,-0.06847968398745323,-0.08569409996666347,-0.023466039632476624,-0.02979919864090553,0.07597757260777337,0.06422936675887708
FASLG,0.019124881861821777,,,,,,,,,,,,,,,,,,,,,0.003165608228396854,
