,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,0.005941758456212259,,-0.0013432387249345664,0.10286706087914602,,0.010747039617841066,-0.019797779781052714,,0.08503894986911564,0.052368368029715257,,,,,-0.048799714570492154,0.023086958118063473,-0.02362737389142906,0.02196647412878004,-0.03258318435130677,,-0.034850071475172426,
PDAP1,0.05613678568308428,0.02651923815560775,0.004375033914689874,0.029125687512002035,-0.009908569951959264,-0.036942481028755664,0.062207729925145464,-0.02576556118661449,0.13502562854262995,0.005663348594188669,-0.012295002824431987,0.0054006456443799105,0.04581439505444852,0.07810520876148369,-0.058757975355575816,-0.02716334529875774,-0.02081038432082221,-0.005059886813298155,0.02054172276915061,0.05937771602818444,-0.013376276358427175,-0.015607274234897698
QDPR,0.05901852404759563,0.027167001725071808,-0.004112978643638422,-0.029831934719409172,0.015416592279451169,0.009041429441087653,0.0032286200290517998,-0.03694455805237841,-0.19149270139791882,0.05619950807378777,0.032257737020916694,0.06655495689686518,0.08514516809844297,-0.052670963380406825,-0.01903211857905863,0.054991056044066594,0.10447796220716875,-0.056693635862780006,-0.03160484306593859,0.02634505372112432,0.08907710397126042,-0.0613886060393319
POMC,0.0006603752223314244,0.0421136663448826,-0.025762544012788838,-0.03344416811540301,,0.00246680487162725,-0.0015628101608122752,-0.007657737257937573,-0.0235804611882701,-0.004839904254649288,0.029260742299093652,-0.017418594889010378,-0.022595481671890558,-0.019695296091289713,-0.0006792408347436139,0.11710364167428297,0.0747946443888351,-0.006471317067839316,-0.0076765925296531125,,0.0339283306269247,0.003038587025051351
CCL18,,-0.0442064260681447,0.046247215796961505,,,,,,,,,-0.006575060854442062,0.07364796981992885,,,0.0243333598715767,0.034325923124495845,,-0.029361836296711546,,,
CCL17,,,,,,0.017485475526259644,,,,0.04136770424359138,0.03338900518910174,,,-0.014531708295249031,,-0.03791011242534071,-0.03362738057308528,0.08840306559719302,,,0.053396754138830084,
VEGFD,,-0.06281532146095056,0.004341675659160281,-0.026959123281723268,,-0.0013139731714067744,-0.01739837077605307,,0.04873449723672399,0.044258341825420905,0.057939829076232637,-0.029151247215084778,-0.015266420804920695,-0.02939095900666349,0.10490346581052537,,0.08964873475079901,0.0013759294392180275,,,,
TNFSF13,,,-0.0372861251493507,,,0.011364961858514676,,-0.01386116727980586,,,,,,,,0.03207090635709647,0.05718639384210966,0.12211344352269761,0.017469111338235723,,0.049249790170495744,0.0005643815920422497
WNT5A,-0.06402456111492717,0.04518185517351466,0.00971606297690897,0.013646652447258564,0.0313894674264705,0.034127139439642296,0.016317985706249597,0.027830504432779648,0.0972143856629834,0.02663008858602094,-0.04573348926987019,0.07827909950093506,-0.025755396687174702,0.0724022797569299,-0.018373419398981017,0.044216041041401456,-0.0072868815444625,0.07128446391772852,-0.006546102961284553,0.06260655757916554,0.07109475944319163,0.1342189058663488
CXCL8,,-0.05086282083289121,0.05208088923082589,-0.011535910215832508,-0.05513611471050851,-0.02550416259402417,-0.07390641677678557,0.05439015559343575,0.04518535754094664,-0.035942406994761825,-0.014373598455470794,-0.0478441836697879,0.028274516125517384,0.03654404045416858,-0.0014312880412375942,-0.06411393096686391,-0.13390873691536007,-0.022593285208361947,-0.11127301642328329,-0.050119426336984685,0.003683004294614929,0.06641627149132759
GRN,0.002648012846917083,0.037823878556848614,0.046305750254654145,0.0006654075417935087,0.0027088848798120266,-0.0019595861972922122,0.022030970285619424,-0.04073767330196807,0.1698740397219395,0.025968914509201302,-0.022072595467461004,0.054648550258261874,0.04682650710113538,0.022423536049879848,-0.07693328934961945,0.0385634400891906,-0.07101465389184358,0.1302668576455972,-0.009802889083437745,0.05179341356663934,0.09257407059447526,0.02264336948827129
MIA,0.15184698291359464,0.09964114939127723,0.002985637079392974,0.03174636657139546,0.03834663812743062,0.01519572669895757,-0.021034089065659366,-0.025063663723418835,0.08508737311408314,-0.017472828880605574,-0.01755388522674429,,-0.020704009268537018,-0.04025226527557038,-0.0946682508463541,0.10664148999524271,0.1704782091469197,0.0790292680458532,-0.048435520410798655,,0.06481138371902366,0.08241353171856006
COL4A4,0.08067341100288818,0.16613708206535027,-0.0015011037240366496,-0.024171567804148152,-0.039254000136831876,-0.010689975015186362,0.006013159959470727,-0.013188288274600604,-0.013984324643082755,-0.0012377820283912975,0.031084981173698376,,,0.014988601695742133,0.16181334265071318,0.17716423209722748,-0.03258027933183111,-0.007827312849240247,0.053689863815831296,,0.03741658976472123,0.0680942265390957
TAC1,-0.01973636119290212,0.026839998180726393,-0.01519708976135822,0.0446265763069381,0.0649485258065917,-0.035941200802174965,0.03297658087384986,-0.024376200238593552,-0.11568502369563244,0.0015264245931329349,0.01692869166673948,-0.057791190247125576,,-0.06919802148898298,,,,,-0.015283355882611415,0.013125320612817447,0.07123213664585401,-0.020384703547660376
RARRES2,-0.01233109538920348,-0.005708020412633971,-0.04052957176975316,-0.029938132464260286,-0.025954663942120742,0.082210793275833,-0.02841342656245252,-0.037779947174937316,0.18038608242046006,0.10664302130488372,-0.01624753418640482,0.003933788847936242,-0.08986120490663899,0.08799108541708237,-0.014521740770542886,-0.05285085770068882,-0.023004717943374088,0.033245057463786434,0.02677139035090606,0.025114743785269556,0.0026660414265062974,0.12375129739033847
FGF7,0.08174765701704713,-0.04505361264900029,,-0.008262227850250176,-0.040817473474622674,0.055104617023728986,-0.01035731167581238,0.04819922760613412,0.020643488702033568,-0.022920913616345292,-0.028321089703836583,0.03468729035605808,-0.008761519207390779,-0.011585081782272718,0.0841167423056361,-0.013835697919193675,0.027773053459397717,0.0029275403248648843,-0.04292418004986027,0.0403421320374214,0.043221422801078484,0.016082078287952717
EFNA2,,,,,,,,,,,,,,,,,0.014136882615936203,,,,,
HBEGF,0.02767934177548791,0.0018726520572222623,0.04100369235492052,-0.030334822969957088,0.03520563874016179,-0.023556952634264723,0.02137288278644245,0.05001001805446035,0.06363080694398875,-0.004108814157758336,0.03914056528118666,-0.05379979680254901,-0.0003648133377833065,-0.015788538446426692,0.08588557767173562,0.0261897969708858,0.03192037615464058,0.03315399213186177,-0.014469047529816146,-0.0018463506008398998,0.025483936469591784,0.09001961047067057
CSF3,,-0.01499425026280979,,,-0.003630148610494203,0.003481946124280529,-0.023867148369022793,,0.025688959962110125,,,,-0.022935144554609155,,,-0.02588550561613297,-0.07634617735150637,,-0.04671244558711098,-0.031080879203978982,-0.011181979133754627,0.13634279650522602
PI3,,0.02821264483059669,0.009977069780532033,,-0.053099415561377955,0.05643450974882615,-0.042269255437806956,,0.07721063582447737,,,,,,,-0.0821142949086657,-0.19018196494534778,0.061559811292598986,-0.03751392420725645,,-0.07261449938875846,0.08483068340466701
PCSK1N,0.00021705937077893964,0.03463993028255031,-0.07888034139420864,0.005677979389279942,0.06768596899728259,-0.03719533858814581,0.07100122920015883,0.015033860904063162,-0.052111361573161576,-0.018670036649102544,-0.0003534121631981685,-0.07890308957190299,0.026947836477695417,-0.05401587812533202,0.08465127590927474,-0.06822199088514617,-0.0375474962470261,-0.02328182211817578,0.08786680801983537,0.002354847432756468,0.06953063495411496,-0.14656663893609562
NTS,,,,,,,0.031040523367043053,0.09878776051835177,0.034959796596160456,0.008050565277349682,-0.01757716111192238,-0.026245486664094573,,,,-0.06506416604913626,0.06505565488888622,,-0.013833308198223575,,0.006351243919145036,
SFRP1,0.18323711208815163,0.10868785896502181,-0.017371775497633683,-0.04947650540325931,,-0.02369655521920294,-0.034326046622121645,0.07987775125924798,0.06954184380976033,0.008698167371097323,-0.021042386255024068,-0.03876166933045776,-0.024881767886287074,-0.005484314396011274,-0.025693736686033978,0.047013576521348695,0.045921421406393104,-0.0693373464532001,0.01718457251011333,0.054752977675118705,-0.019555352124463618,0.051695254121120825
CXCL13,,,,0.021477216447641185,-0.02515235368134181,,-0.02223527283898376,,,,,,-0.0002929549549698855,,,0.017100753101222638,-0.03485237101958449,,-0.0183046954677153,,,0.03029664243966482
MICA,0.09337295341324885,-0.0047940242363457885,0.024993133850608192,-0.03468636751331392,0.011064763565562609,-0.004421582066870216,0.013065314474319483,0.06872847827888268,0.1274390332921471,0.023381619847339673,-0.0067164970988577,0.05408970580649796,0.04958837089141895,0.07912652812072621,-0.010418467088897418,0.020107301059259713,0.06867540325501321,0.11898927848551945,0.011504469643919907,-0.012101119585071018,0.11136662063490191,-0.022769192034613483
TG,0.11805328697690629,0.13681719957641106,0.0008622765713770452,0.0002788744448507119,,-0.025572337427320978,0.005332666924277528,-0.018583532783063027,0.1274064358311415,-0.028711320264276738,-0.015228283400288445,,-0.021001261362690128,0.009291189010124599,0.007604804106365116,-0.002803923752166669,0.04430442941958873,,-0.0384450605287627,,0.07832022615222932,0.057841161781316944
ADA,0.04233735788847275,0.03595098669054859,0.045748143945632154,-0.052874814251927006,0.0029341599532793825,-0.025287520183531864,-0.0011254897658306206,-0.0053718357457515605,0.16973617160009605,-0.023756159841783853,0.10829047060997862,0.020777163470500182,0.12100356861912277,0.04509014964466629,0.03277716977227867,0.06818942936134441,0.02112920612315806,0.008434564441918974,-0.005334001090283114,0.027299694970017982,0.07348380467070258,0.01137280123864086
LAMC3,-0.03192282119869383,-0.009798119345525007,0.025200622985450238,0.037075145548463216,0.06875617116738801,-0.048254796744559486,0.03508940710788497,-0.0008627427621173197,0.16850590443885585,0.013866133875340782,0.04867172233589561,0.021835183933934833,0.11701764285219793,-0.0222746457675585,0.03077586304729352,0.046931855232080225,0.0025228997307870605,0.15327891116888856,-0.04315735858267673,-0.06109416417784535,0.039687733310878506,0.025786154139498342
CCL7,,,0.012739176296292466,,,0.058281125942599134,-0.045100991488778885,,,,,,,,,0.02130024568357728,,,,,0.005900641059712631,0.12767429191105784
NGF,,-0.036431212330587666,0.029008212161227766,,,0.04974024496861018,-0.016354435540690035,0.0639656188425413,,,,0.015383079046950559,0.024231178788160876,,-0.0429308898101039,0.0009407249989339098,-0.04100699636667723,,0.06705511903998687,,0.07913258656351431,0.0460787469428634
TNFSF15,,0.034375231833455096,,,,-0.020588137534013028,0.04745527342143624,-0.021532568887329368,,,,,-0.014605550857444949,,-0.07465135326368567,0.038672270055797285,,,-0.029007626755854665,,0.05406712995975238,0.01367591527804823
HMGB1,0.031237921415641884,0.04688662579623178,-0.03668297052410475,0.015211282249328257,0.020255094107136183,0.013548427876691234,-0.008101146150131425,0.027043115893111928,0.12244564747024689,-0.04841766842767072,0.0006808732906446751,-0.04504972165156491,0.05051858664274516,0.002878812845594106,0.00753463751622724,-0.07361950775951753,-0.07767341607151519,-0.059656960721036024,0.00982460192859639,0.05622996854198352,-0.052839556018663046,-0.018276472267224432
ITGB3BP,0.007796368487570035,-0.05517223095399018,0.0221972101337721,-0.018713646817305155,-0.0031577669813730434,0.03486484404282839,0.07001106366985156,0.0058447383795894375,0.15655404658011832,-0.014271568859157797,-0.0030459962226757134,0.010248037010864932,-0.011702084665664018,0.09537530625560978,0.11365056904698523,0.019750661150293176,0.007665755374414686,-0.030622763776653978,-0.0073110612008008245,-0.06297703175989056,0.029519785054975482,0.009181515123363225
AANAT,,0.02296455768254863,-0.04223720275539214,,,-0.018733101534112687,0.019064023704504527,,0.030143483090342423,0.005971974904360935,-0.017553886203136207,-0.02467463353474742,,0.0957367226062192,,0.029396461360260515,0.10229915459863646,0.08664370962899458,,,-0.01896464794618036,0.02510136149845863
RELN,0.10225160232692766,-0.04422079849016029,0.004778868548575156,-0.011276277583564002,0.05915784514029279,-0.004768381040980088,-0.04693699087137098,-0.006730339890766363,-0.07087231025442695,0.011432861454816316,-0.022949093994115172,-0.009806333693024883,,0.02546821740288757,0.03126272303734696,,,-0.06143131710276654,-0.024459977231084753,-0.05635028976052717,,-0.009788257785345292
IL15,0.10200485152246165,-0.004833395664361724,0.04850173913249811,0.006786043381807284,,-0.0005912027808250426,-0.019567992221431872,0.032834714789499064,0.012902228980514276,-0.03503096058050982,0.011259108106270536,-0.05056383558022999,0.06472828880578452,-0.03411771687434716,-0.0016765882793150352,0.06236020040597144,0.008815054113483232,0.0352608386606368,-0.015835252844734946,-0.003263062326696276,0.00871205598149268,0.08231460763968443
UTS2,,,,,,,,,0.09081632192156557,,,,,,,0.1140720713121729,,,,,,
BSG,-0.00520271611869788,0.06025657905923101,0.016004566804703788,0.02140139223456944,-0.004799045911837542,0.045544173264763524,-0.005020244278988819,0.052944902550037594,0.006774913329155847,-0.07742916729589311,-0.05551512277968775,-0.029611377752468252,-0.013013164463921565,0.08693172813186777,-0.04393455332613552,0.09179654355307391,0.026834369340204025,0.10671453042773686,-0.016067211093336593,0.06774521437397595,0.11322223894487474,0.07645070944197443
ADAMTS3,-0.046740710888111325,0.027898243332442393,0.006003857463033807,0.016766853618741483,,0.022321412659476902,0.01541646195362705,0.06697346385589258,0.20880091818267046,0.0016967461691283652,0.023972174199125784,-0.012164163895839233,0.053277107688164245,-0.031079466035374346,,0.11754290269256565,0.09525490775162661,0.06416329654764041,0.04625537905721887,-0.037794050365301805,0.11143566972572534,0.02938109685212727
CD34,0.01395176558550659,0.030679134629506048,0.028071928234668204,-0.020877980235765974,0.004913429852542654,-0.0367129828959128,0.02825669922116207,0.026518354059770956,0.17195909696209702,0.007361691182166755,-0.0328428444613259,-0.00471671671053811,0.058685675473327856,-0.03398337748840391,0.007043193552977736,0.049685257729909726,0.07518135091918907,0.02792585677345517,-0.004997158776119735,-0.012688844013094983,0.023459664839099812,0.034154906385274235
CCL23,,,,,,,,,0.08448788359359553,,,,,,,,,,,,,
PLAT,0.05366740982031219,0.109591237076216,0.05883993445658887,-0.035203568428989716,0.03257583519826886,-0.016929731375041758,0.016629538175430215,-0.005386220698754922,0.16962728977694358,-0.03650378606780574,-0.011810454423668414,-0.03698409616496868,0.006518576416094686,-0.003124121003260413,-0.0048959974891722114,0.004376438076896377,0.11583677622701637,0.06216979214453945,0.030538405486870646,0.043358843449660296,0.08363485241107534,-0.005678022673702016
NTF3,,,,,,,,,,,-0.028336159890806352,,-0.006696527290029548,,,0.018782507580890295,0.14334243432794955,,0.04501006251850989,,,
LTA,,,,-0.018822270400273282,,0.014404836433589295,,,,-0.013263819180911525,,,,0.059444952504775786,,,,,,,0.056761471827165254,
CKLF,0.07114322682706849,0.03892817646510491,0.028033574504938662,-0.012449128630751339,0.06889933198979827,-0.0002689669755502688,0.07630124334875261,0.028220329831762925,0.18698280823960411,0.05558327344174533,-0.04026535083365907,0.04065702727273126,0.060371399035703995,-0.013626070871140136,0.06116689027078099,0.09351756107408943,0.14893921303340238,-0.002950631980862473,0.037876187302061756,0.02201852354417683,0.05332182374582921,-0.006379500178894797
APELA,,,,,,,,,,,,,-0.012082617127564619,,,,,,,,,
CD24,0.09897163890237076,-0.008003535034783195,-0.0002830426801656932,0.047018131093257406,0.04784470612258136,0.06117002076377755,0.07458497154074686,-0.04359290630200545,0.05824251347819579,0.06651165839787064,-0.027538721046522083,-0.02689836882949813,0.05152737434056322,0.022744262343662624,-0.05530919154341985,0.05734449219298805,0.03970722358677572,-0.05201721030207969,0.11655918884121454,0.06215164151129105,0.10941943261487444,0.0674874395350035
HSP90AA1,-0.01742780017866462,-0.0036655720874830067,0.02123197088253476,0.010312682374729468,-0.07099697987167106,0.022815650809147495,-0.048190907308896025,-0.01299062099448559,-0.17253370823360376,0.09602899302016357,0.029527675308263467,-0.036167668911478164,-0.03207003699843108,-0.07518063229346847,-8.827421817340002e-05,-0.19277430058030312,-0.2466420701619294,-0.032740409431527465,0.0012376725169850882,-0.07533610427243106,-0.12311452927183592,0.006650185716908942
BMP4,0.017834016583505866,-0.014090679088105892,0.026564618337323355,-0.0199527099858877,0.016997171981793652,0.012235774000716685,0.05667852226701309,0.015356587479163183,-0.04184085896390092,0.010414098407138299,0.005540229335912665,-0.039356575899724355,-0.019494647200736872,-0.02907182219436837,0.10064431493960671,0.09442527000393679,0.0060679234799101926,0.10211860621557964,0.005138304242582576,,0.10103644070746967,0.044341861415100756
SCGB3A1,,,-0.029204209791617964,,-0.037026167657778046,,0.019448933817787225,-0.0010501659985897593,,,-0.014806874701455268,0.03793515477009807,0.020192529991446925,-0.0238068945857175,-0.07118362169399854,0.06940013303909469,0.10007577858292006,,0.07415948760351891,,0.04490240184315347,-0.040737077266396214
IGFBP4,0.10125362784633568,0.03349445207660033,0.04250710273084044,0.04246319843786152,0.055791254915459346,-0.051193002305888864,-0.03701408600093672,-0.038100213022460146,0.17082593153844325,-0.0037598123994283927,0.01714083466240725,0.005380175951047616,0.046366034926636254,0.028099419180906478,-0.0810453552605675,0.007064842491478094,-0.11333554219454396,0.1656719137678127,-0.05999780508066147,-0.05873679063890579,0.08371360532061242,0.01837562849677899
RSPO4,,-0.00450036269560373,,-0.008414960376511679,,0.013418028043132663,-0.0019096109876879039,,,0.04133034310217077,-0.014806872535614888,,,-0.0038526170057834007,-0.06508701544948153,,,,-0.0032281262863452375,,0.09964159259098913,0.05063370274961355
LEFTY2,-0.0022636143214668004,0.02727397462691427,0.03381128206030333,-0.0021054982783357307,0.05253791414694285,-0.03437227969883256,0.10421455868780186,-0.027424238073087984,0.19978189149219652,-0.0047196111212995375,0.05364608323112924,-0.02624550394500618,-0.016514348260867617,0.015643964757665264,,-0.02797188822984593,0.02349008952197436,0.12099233547713942,-0.04827209656889112,0.03107198808805193,0.12596576648230431,0.01771332726772197
PF4,,,-0.005208567283295382,-0.017121413143161242,,-0.016131078066465687,,,,,,,,,,,-0.01454501281495369,,,,-0.05372067270331378,-0.047079097592188486
ANGPTL2,0.05065609980200547,0.04761803897004701,0.03610841594708925,-0.0002882591954547083,0.011737858046064411,0.00037194148021142307,0.0392137619136646,0.004452287606162277,0.12359905558610079,-0.007726594334615484,0.0004355776180521846,-0.028179734265501154,-0.09020411545909499,0.06182930878843912,-0.07076556358403112,0.14180942354258338,0.10553401831717887,-0.004839000728089638,0.028519314046948324,-0.003400774862238284,0.04865125027018077,0.030585437451579343
LRIG2,-0.025619631129484094,0.014724372426081328,0.0008490425917516487,0.005069628690600808,-0.03508856730813868,-0.021510675298430145,-0.005671793890342584,0.0659175486287775,0.0650011696155817,-0.015315708023348699,-0.014297985188961734,0.02949957624365491,0.02209651410832565,0.06452982240854149,0.041364836603107864,0.08554146425072695,0.07780630830042741,0.011658339904434207,0.0023285845079274903,0.016754252197525483,0.0856561193222275,0.013291599512154209
ICOSLG,0.011025390866495207,-0.015039791459331802,0.05669572706186514,-0.021152953232886174,-0.029039216459773313,-0.06582368899036052,0.026061919604988593,0.05487252000691905,0.07178722536385453,0.020294230158794255,-0.028100679009056773,0.04388100954230173,-0.021043661036637577,0.1042798284788816,0.05203284847314804,0.1000725632727145,0.10670716971526054,0.038888147892340734,-0.003948222858490399,-0.053164835386257506,0.15831265048545753,0.0750760397392442
WIF1,,-0.030177283061088137,-0.018736939806267287,,0.05828419154574347,,0.048549855323801974,0.014765814918639346,-0.12304182314490893,-0.02231883293732985,-0.027863468419213937,-0.06012100527664567,,-0.011911139416785196,,,,,-0.03771269046028932,0.08454809726371663,,0.008241004549288129
NPPC,-0.006616940380619098,-0.018244470706303174,0.025646919903398683,,-0.03499345607492713,-0.01313214819686251,-0.014158745230044043,-0.016878582777867395,-0.030655908624029088,0.005122655827691734,-0.02057792926831991,-0.018867160759956807,,0.09200625807555568,-0.03653033144729157,0.05313910491688082,0.024803547771599592,0.13261370814087362,0.027759325051302536,-0.0031374111480277213,,-0.04743484150978065
LYZ,-0.051765243470474155,-0.013592355325286267,0.003147675970920648,-0.051285155885781315,-0.03208845460829655,0.01488814568052371,0.04578806716896435,-0.0352302512401882,0.11888195690773816,0.02590251880036398,-0.020400088694450945,-0.011027749353921016,-0.06601258197940645,0.013568166238884568,-0.0356741055131266,0.04824176196801045,0.10240338353182979,0.07192268694979763,-0.019608916100041812,-0.0022148486066755585,0.04473175612121734,-0.01948323826010541
EREG,,,,,-0.0015682981987748085,,-0.05153512087642012,,,,,-0.02699895361631175,-0.019310952737177957,,,0.002134745503057637,-0.032445606355126666,,-0.05052920651065556,,-0.008383831830780198,0.05465438636027688
SPTAN1,0.045808406258734266,0.07375725019247385,-0.03750288357283366,-0.0012504025559350231,0.0291590488904139,-0.025140309532798746,0.012050264903650113,0.008548557565143805,-0.06347849520498933,0.043574992363157296,0.005099320870445134,-0.06224703556944117,0.01620697537391752,0.0040571520992571915,0.005029856558984466,0.08753736798751813,0.0921214998555411,0.021648787745375212,0.0490609445495106,0.050038989425398084,-0.02731231064207516,-0.07500726875401316
PTH2,,,,,,,,,,,,,,,,,,,0.005799759008693957,,,
LIPC,0.03757680268449085,0.123072276222866,0.08293404374199617,-0.025768641827079605,,-0.009225963151075272,0.06764511630206264,-0.023760032445904678,0.0934431943245584,0.03531373568691397,,0.03230195121719345,0.04139753774938213,-0.0009594274251190805,-0.042255286505783377,,,0.052620137597725304,,,0.1448413648096047,-0.0049445754872910015
COL8A1,0.08337946286020141,-0.008459961114240928,0.07327557957648355,0.018818775932568907,-0.030514380495183402,-0.024083273399870177,0.03329135981725683,0.03342241413486032,0.052606688991318526,-0.03404945907749855,-0.04046882816769706,-0.04897595258594633,-0.03353674522517389,0.012766522296426124,0.07058979773421031,0.1008886410410627,0.06473662566450143,0.13623307956676076,0.03887229691114683,0.13900339750524612,0.15135473926054185,0.0817793663558495
GSTM2,0.018160675541883314,0.007146695928184096,-0.02364885230738276,-0.0026773980345101726,0.001560757914873411,-0.005320606036472804,-0.01259116614227057,-0.012956562875229928,0.0435451112843346,-0.010448732015568445,-0.021723043915795184,0.030692039522758043,-0.03540098640080749,0.0022889973828530454,0.05740519462663474,0.025889119889740422,0.09434718502162052,0.015989866729320148,-0.002305937534568452,0.04451142613387146,-0.010966618474169134,0.10308607197526255
SPX,-0.0013191102655229791,0.030590662724097172,-0.04333265374755872,-0.035576756540626156,,-0.007792987656009911,-0.0018857291436084082,0.04798275911052653,-0.04189798357921017,0.013576158102008521,-0.03304684428141673,0.01935498507694587,,-0.058641847287742556,,0.04084842004655444,0.0795563062566632,-0.07001687897900603,0.010507188860750062,-0.01760021044917976,-0.0020392134174769404,-0.03828366602175421
MFGE8,-0.011463664316609648,-0.020466982993567428,0.00661605731820804,-0.002448232821030628,-0.04184804628213013,0.011287218536245354,-0.07269782398125747,0.03071849222845425,0.041916903295166945,-0.04714207676301583,-0.03152261348943648,-0.03332585533625788,-0.03519761378946877,0.01719973260556966,0.12479684068999633,0.10336906241072835,0.0683251722521344,0.08054721909359296,-0.050689381681391414,-0.06522400091639638,-0.008596374163738044,0.09291068897271249
TGFA,0.06096515670103428,-0.017327702249440635,0.016613612064419823,-0.044521357518084996,0.009879300177771262,-0.006935181278147047,0.05753495813451892,-0.008248246617592013,0.0682306200360587,0.031040815054263957,-0.04313401246857386,0.03018220608061607,-0.02602520978971246,0.030556808254985406,-0.03314942612250622,0.06870717217399626,0.03317337187878013,0.008929581772142302,0.06102418058407357,-0.011118623506116507,0.10671042993495049,0.12031549266990386
SLIT2,0.2555688008464122,-0.06868159134371528,0.007035752411119834,-0.028952638969872473,-0.02752044644539604,-0.01102696424610647,-0.03916219515177642,0.050321903587812425,-0.07754858870444907,0.02998199122407138,-0.04739536430699565,-0.012011217412930033,0.015529380129668579,-0.06312506036975657,-0.017686844149427693,0.06095437921205125,0.07244374645765196,0.025088009216502078,0.030459346262153793,-0.036504072763378755,0.08945129476915399,0.11697935381054661
PLTP,0.009463011354971702,-0.011514648798612092,-0.0058500218496485,0.013245889511001615,0.02099560288127253,-0.0024460485348063825,-0.032261127315214334,0.002154210178839183,0.14957535851905385,0.09090511538635819,-0.03744897177388595,0.02874946454504841,0.00280015115131363,0.04213543524940477,0.07927479897365988,0.047670100318510496,-0.06833694824149207,0.13837731577004875,-0.02215423209068137,-0.007390903460068749,0.017184663891060218,0.025521151677688418
APOD,0.05905493800041035,0.01786110647066513,-0.04117287249986794,-0.027748082080627748,0.06443897201860929,-0.022147642151505886,0.05341101272816307,-0.01660892480609109,0.03168753955946036,0.11474081499459254,0.03137583580594595,0.053885333956285635,-0.02432498929262244,-0.08971312130646678,-0.012317128399479538,0.18653383625479095,0.15956746623744858,-0.07663897860695244,-0.039550390443130995,-0.04039731664319811,-0.037992005637890326,-0.028905879901316527
