,UKF243,UKF260,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
SEMA4C,0.028246281277345762,0.009856913357369804,-0.008887074109175918,0.010585777395467927,-0.03721842423503197,0.08879009476349221,0.028522298186487133,-0.003635647695169567
BMP8A,,,,,,,,-0.01893080550665555
ICAM2,-0.04930004297325388,0.12698159787984897,-0.05560241105017934,0.024389673374621265,-0.06490060846327256,0.11354400946716584,-0.05096307864015768,0.04014417400297534
SYTL3,0.054663198054718136,0.028337268950345988,-0.0062560337351956485,0.02428908021783828,-0.02762507574787834,-0.012587531840885144,0.14814035267408387,0.04529016269006016
IL1A,0.0014813988873513186,0.041417247377651976,0.07193463309937026,0.06192957001860191,0.039408186762645375,-0.02753219721699451,0.0367021216066645,0.05142621851155648
HLA-G,-0.014416304642748816,,,,-0.02223472816995711,-0.03729515108210326,,
PGF,-0.06995513022923316,0.06890823239887588,0.04832134778398497,0.04680125730721529,-0.04899110569141408,-0.0549537760112744,0.08749578898095607,0.05836466194621352
LGALS8,-0.025430939201142286,0.03534878736637956,-0.005416310803405891,-0.01293255987441923,-0.02478173285030244,-0.021259359711191146,0.04461432120893617,0.025765803363772398
DKK3,-0.07291064069577594,0.0891555795894789,-0.009721100437251915,-0.07892145113674341,0.08578880405758231,-0.008940434597161494,0.05297546640458307,0.017892539367535206
COL16A1,0.03564334499871317,-0.009328526282964777,-0.019585710723987144,0.007659547445097081,0.00026673713829582815,-0.046890487655619505,-0.0027515969160852795,-0.020728821833959202
TPH1,-0.02706946934468867,-0.0012757763254551678,-0.022838965544067558,,0.08681366179085692,-0.06446422039257763,,0.05374239677474063
TNC,0.007796882219483098,-0.013255443659854631,-0.02996635598907487,0.04705387968104358,-0.10524557088862162,0.10855555831825071,0.05750650735643855,0.05455640157701984
TNFSF9,-0.038148707061716816,0.0331838322838129,0.04157954113405052,-0.02317966066335018,,0.049705070165628085,0.12958897073312106,-0.029959392541126475
C4A,,,0.019547896294654518,,-0.05348703440436859,,,-0.02549322273761868
CNTN2,0.02475650140472335,0.022328595002425296,0.04961656417872211,-0.0013976095782892617,-0.002944366072649239,0.04529174339247432,-0.0647881862540115,0.028990937636890878
LUM,0.0052023285641467154,0.10868600272446653,-0.03401881312035476,0.06125713023187184,0.08105959719056673,-0.015080732946127792,0.003190757594681948,0.0010261421360303676
BTC,,-0.015314100960223223,,0.014137466224316575,,-0.03555544479447195,,0.06287493619292668
APOC1,0.023349671053342378,0.006369362605013023,-0.01214736030170943,0.008211866418231347,-0.15441711370488173,-0.05941216788192072,0.05033247807061941,0.007001476185942352
PKM,-0.07861048406368012,-0.07557478629275033,-0.09785774813434896,-0.08416911672147886,-0.08016157069956753,-0.08449706964021968,0.07010523575258969,0.013874024348015497
TNF,0.023732284937270535,-0.01530986260355387,0.0394842335559053,0.026744855409813056,0.033049214097638134,0.01214300946060444,-0.01301930284538657,-0.0034868084476337704
GNAS,0.0060701460619513046,0.021423849667626626,-0.0726391656023715,0.009601531971993498,-0.01833719165600813,0.04180349101856321,-0.03470312996222446,-0.030613866321292083
BMP8B,-0.03531185887278961,0.04062091915002532,0.030364784423788448,0.044173380391174966,0.030527232184505492,0.035197870457575636,0.01806723048027509,0.039156942692782665
LIPH,-0.027808534967492558,,0.044279753335730844,,0.0582611737666588,,,-0.027953698460817366
CCL28,-0.020325198916918554,,-0.004236889334511058,0.04695688098268181,-0.04142346585990345,,,0.012705801043532557
PTPN11,0.0007631974903463815,-0.06407258928041472,0.017272068027018337,0.03344761181105167,0.05277314432332418,-0.07681430103717399,-0.04085138725093248,-0.05991630546120476
ADAM12,0.04197357257895976,-0.02785913170841561,-0.045925637901328045,-0.02147788487215708,-0.05001582590162951,-0.017182682431871935,0.1079946606184944,-0.0007795288437677143
EPO,-0.010939920851517517,-0.021181470305511287,-0.02508189495591331,,,0.027214565866109684,-0.01170325303467835,0.010985092172274193
EDN3,-0.0064000637067177625,0.02841958869430087,-0.016412557532866363,0.03754626752240678,,,-0.03335227766771873,0.0311086070738838
CCL22,,,-0.04504918231292386,,,,,-0.024155579281710568
CCL2,0.07064213525509326,-0.01048131218764972,0.07935324008175564,0.03422370812822989,-0.014851512570838369,-0.02355357654239109,0.009776756479494494,-0.014749985693828146
DSCAM,-0.04476110932478155,-0.009712685043006026,0.050091362738154115,-0.004054520617956649,-0.04552532142838341,0.01567807405702478,-0.025922290033709706,-0.017744020560676237
ANG,-0.03026427712996784,0.00912973903423584,-0.005084559223165791,-0.020217836280732274,-0.030585319241464518,-0.07891276130255849,0.053547196178563954,0.042391705080415086
FBLN2,0.016867033187419937,0.06937086024777783,0.046572838585251616,-0.0044980526520832596,-0.044843647345051106,,-0.023643286935608885,-0.00018091119382215875
VTN,-0.02631219152094393,0.08148424440110273,-0.011124712472967327,-0.011143334000856668,-0.00997185604496409,-0.036065676357998205,,-0.025493228030317235
VEGFA,-0.0072073211969788395,-0.09736679676700766,-0.043807841221163726,-0.030910956627446386,-0.12981154215272242,-0.12518198373273298,0.051311848182174116,-0.018556436921836134
F10,,0.016150685152674194,-0.027501755712632636,0.04671198738777028,,-0.060558502415025514,,0.02122692204911608
SERPINA1,-0.03286767905926027,0.007370525490773508,0.021879820543066444,-0.009714946038966122,-0.005900318812319949,0.027401962725266883,-0.031510616361047676,0.022204106233849552
VWF,-0.028724038004865914,0.06691651436452856,-0.03153999859128065,-0.028067700979531228,0.0904202367263136,0.13149368457240385,-0.01101646019472437,-0.033402626878864826
GDNF,,,,,,-0.05706828890860135,0.07634683263844554,
VASP,0.05883588050372633,0.022282501082848627,-0.024991952605893646,0.022763988573906865,-0.10382850187014656,0.11881517743388646,-0.0006339162370209978,0.0039085523190422675
ADAM15,0.03289072219394175,0.014992311056472585,-0.02302016466948474,0.00018623551663727081,-0.08939027421219795,0.03026077231591307,0.06204581973473676,0.07153021851689075
WNT2,-0.023633770779252397,-0.017160202414195407,,-0.03394664529060073,0.05749317139780669,,,0.024170209121086215
CALCB,-0.024736358000678117,-0.011143561342107196,,,,,,
OLFM2,0.03583225129384831,0.0816751010505481,-0.033464748980249696,0.02447555545929174,-0.04922124834560087,0.06032351544771145,0.08090667274267722,-0.0031972850003328937
MFAP2,-0.03171320762898515,0.08478259827393386,-0.02488955355266579,0.047566153650217685,-0.04558681011229737,0.04994947730014244,0.06647183072064013,-0.008149689793409758
HLA-C,0.03878719531654186,-0.001891539356974558,0.12885021199089333,0.07512155306994668,0.02336942096924089,0.04397694344401687,-0.05491138369529283,0.04452057233471033
THBS1,0.06899005150456679,0.029103756334741725,0.011458301870994683,-0.01342033735561989,-0.055387092854672866,0.07736812524502344,0.0695644154291301,-0.018324964314474904
HSPA4,0.06872236559540514,-0.014900170650612301,0.022471350807887085,-0.01590613034331865,-0.08453713002141297,0.06250967449374636,0.027127918007536306,0.0018665238046633285
LMAN1,-0.0008319737206672886,-0.02406039376351247,-0.03771077873406033,-0.002715784978279068,-0.13233710881098243,-0.0522197298944235,-0.04343996507327654,0.011850446390978136
LYPD3,,-0.004210513944333315,0.006432918714730546,-0.076049123399147,-0.028785936894781677,0.10463877301803576,-0.047349745420504956,0.031597705888763
APOE,-0.039577076455657535,-0.010459836975834908,0.00745337171599559,0.006180659417051258,-0.13720398153739163,0.117516265864612,0.037398715555709915,0.006847415522165301
SOSTDC1,-0.029930039877607326,0.0003280512424502557,-0.006219277780566897,-0.04815511465649875,,,,-0.009554384928711659
ANXA1,0.03365101821226326,0.07840809291457541,0.03315349261492547,0.05332526133350563,0.05083439311633657,-0.012979526726012628,0.13905534548172266,0.04319391175333214
WNT2B,0.014182659747480963,0.02063941679141985,-0.006373606902767539,-0.03033874810353456,0.07973413869459346,0.06290654550390397,-0.015352990056539208,-0.04256311662820913
AMH,0.04333469989878888,0.01568901214793482,-0.0285412089233593,-0.006771563690499635,,-0.004211174537856873,-0.0641884782032059,-0.044277415383113125
GDF10,0.001676226655447598,0.022113170698407965,0.00924955686874002,0.005080346844859938,0.046574748421083674,0.058976956731859126,,-0.03145518383198676
EFNB3,0.006156976115951106,-0.005118359072371419,0.05375597776435846,0.014849576832649454,-0.0010530292826361723,0.031983129525097215,0.14243227039088474,-0.00810841441853681
LTB,-0.006900679207770534,0.041525591952835894,0.06002296172933901,0.014062873308203234,-0.011068093346461836,-0.08569510988822057,0.11904432561974235,-0.01659802778294464
ANGPT2,-0.02813091003156044,0.06303409976109484,-0.01985028252683097,0.00308801788513852,0.04152853530286432,0.0577844264695399,0.010361983900288889,-0.0018959842448966276
NRTN,,,,,,,-0.038070820869455436,
ADAM17,0.07463943843995852,-0.04705824421552842,-0.05108452261705177,0.061847628457909816,0.04870081596249351,0.030858083142549637,-0.0017476841567092745,-0.00037881815942403165
LRPAP1,0.00682668640983875,-0.014952172124527754,0.020196301781905075,-0.011138284914813296,0.1519889248390961,-0.010415778045746914,0.07651799279782695,-0.023991167186168696
NID1,-0.055280317689372555,0.06376332608635678,-0.020856469527360703,0.04168855352039713,0.0016908843371732324,0.1286231546648639,0.0504830634987882,-0.010891414429057649
MST1,-0.07894514556282338,0.041759412256393194,-0.040145645865780434,0.021532320653140525,0.09790387806295475,0.016678618615977327,0.034515342921954004,0.02812188451216848
IL13,,,,,0.01277936649704322,,,
DCN,-0.034285129861025,0.04490578983780977,-0.025119889782252016,-0.01379016097238907,0.0628237936392461,0.13484198925618573,0.0011127151253295879,-0.017709593398263113
IGFL2,,,0.02017009086215952,,,,,0.03793374029042194
COL7A1,-0.08057138798010241,0.03478308806749835,-0.047595729968127984,0.021958578616552937,0.013399323579900252,0.004404628212790645,0.03367029137513252,0.058284439397479744
CALR,0.044874318040279984,-0.04253406135613026,-0.029782912854800822,-0.009757666355254942,-0.00937765420615845,0.05923685691103924,0.06445355615936674,-0.03820248005461743
PIGA,0.04991539667706529,0.015026525139690243,-0.010067883785210292,-0.00677196548769967,0.010417837500353511,0.08361508957918562,0.085409229656165,0.0914757227874174
CD200,-0.06560385909331473,0.03274686492014626,0.02284903906913347,0.0010856617744291835,0.16166847886379077,-0.022517503715039088,0.023216164234830663,-0.0034833004713644053
GRP,,,0.037493004604288054,-0.05908683451279537,,,,0.07292631250682886
CDH1,,,-0.027869644026903874,,-0.03758428813128916,-0.01820796818410876,0.10082676102430418,-0.018287146210578656
LPL,-0.018069009373713574,-0.0051229683866387205,-0.02468998986286467,0.05991175196389621,-0.04258661939119933,0.04942837700279334,0.005570901793549142,-0.020439817972066964
SEMA5A,0.010751690909226737,0.043002810587800325,-0.013316632955689724,0.05492658837314149,0.11606737883001905,-0.010320108912175495,0.07190696375290037,-0.005491700933342709
SEMA7A,-0.015566511605069833,0.04556788983235827,-0.036874838360415434,-0.07918505194252524,-0.10011314518081643,0.051171774841781995,-0.00772790503917534,0.04506509116599293
SEMA4G,0.022846983333167484,0.0147467535188935,0.033280776204831455,-0.01134352505510359,0.06420480323554562,-0.03321672069329031,-0.062474176042296915,-0.018069796433966136
SEMA3B,0.04740161663363693,-0.04759377157745907,0.017166377476516424,0.03595715701255896,0.02754737446512909,0.09251754577432038,0.014755574738333728,0.07320978482852115
RPH3A,0.041581491886027104,9.170914444358238e-05,0.08569974416336248,-0.06488128177419208,0.043785295188266016,,-0.00211497784520734,0.055417228161093936
JAG2,-0.0239928039238216,0.030559673756174115,-0.017307145909842645,-0.001421799759155549,-0.0389368240357371,0.09188384463940293,0.00548491316881843,0.014203649922133502
CGN,-0.046318578510169225,-0.018541490769678762,0.03945810635845127,-0.013865579851594697,-0.009092925428982233,0.011180679211718851,-0.006016569288487367,-0.024856057259279366
GDF15,-0.026937839499235446,-0.04062833278968119,-0.012571189569404876,,0.012073763897495168,-0.032074805161052856,0.008699027626779515,0.05682755875489686
SEMA4F,-0.03551606634457804,-0.0092252556839646,0.016724819822545395,-0.06630448622173041,0.13482333904723243,0.06293910691118465,0.007455963263319919,0.02482770347598122
NXPH1,0.017268482489270296,0.023714550142932802,0.0692860588963374,-0.0015564830812358924,0.14436650068310475,0.04894319907895448,0.07618576904064636,-0.01937238967305467
ARF1,0.026420097761645417,-0.09382491315436871,0.04282807571085998,-0.04176847350429813,-0.07088107110568927,-0.050132055641149253,-0.009808476690829186,-0.0028836814112272687
DSC3,,,,,,,,-0.01563203250908277
EBI3,-0.021874474871046178,0.08164353030287667,0.04808424634615292,-0.030810307277383406,0.08298353645568138,-0.053447329522119266,0.07601162907087759,0.011537747050542226
TIMP1,0.0586926057474246,-0.01677580777555373,-0.013320995187181252,-0.01601198925852365,-0.07158950498180312,0.04371226326491675,0.0033014558232317614,-0.04282070579866735
SEMA3C,-0.05608382828292836,0.01646541814728628,0.022169708796669584,-0.0828812243628281,0.011059847914368556,-0.045070682622482865,-0.0478320935873859,-0.028014099083837868
GNRH2,,,,,,,,-0.016939437686150766
GAS6,-0.0104918580184796,-0.013585870698503508,0.03200713655118086,0.01257596293630251,-0.09424672056156541,-0.04819084741924037,0.011800883573687639,0.038166427120562216
MEPE,-0.023913731514575952,0.03742726291072022,-0.0409157591148437,0.027980429731995018,,,,-0.021600996898461348
SERPINE1,0.01161048038955738,-0.029490534274822844,-0.004330580603338929,0.006121050773669377,-0.08410552658906015,0.004934918892392964,0.11367493158753869,-0.00011059364817804434
RSPO2,-0.0480853098254397,-0.003549205765511731,-0.036076337323886605,0.019668502943984492,,,,0.030660850518248406
SHBG,-0.03299714355963743,0.0030379717803288384,0.029117882550579264,0.004743706273416935,-0.007741229214964423,0.068282020846857,-0.05058573289822765,0.031021841140114508
LGALS3BP,0.020161728168421218,-0.022685471144915082,0.05437301047697116,0.04094752851952737,0.007861022071845707,0.05143452501547636,0.007146882765135489,0.016266588911974397
LAMB1,0.10866530617568855,0.029924611098016682,-0.009391660190388122,0.026579770698542983,-0.03498861047075563,0.1413513013746641,0.043150521640254014,0.012385281808912303
SPTBN2,-0.0022387135768666576,-0.03914959462199023,-0.025605125953984537,-0.02895629620623395,-0.0029302407957602665,0.010518571071582532,0.026264244130675157,0.0251966522229846
COL1A2,-0.055119945025604584,0.06666136726954637,-0.04350658979449589,-0.005460584543265216,0.01937224571979226,0.10374067345246515,-0.02883979492403789,-0.047158938491397163
DEFB1,,-0.01737131656033932,0.007001770679549436,,,,,-0.03347669103623105
CEACAM16,,,,,0.13276198887576665,,,
SCT,,,-0.0006615001502388168,,,,,
WNT11,,,,-0.011020911462618643,,,,-0.020745664083486593
LGALS1,-0.006914382858718454,0.012669720806468684,-0.030088373009987564,0.033566765633376405,-0.10745078683174475,-0.10574437129241987,0.024429201276189434,0.002605879252668228
BCAN,0.010041376506030195,0.03117858136350927,0.08019972514247485,-0.03812124267395045,0.12464126318582826,0.1096980097285483,0.05661629952157221,-0.02586864636462766
ANOS1,0.0730339941615464,0.0063899986976618485,0.018015594619066135,0.028719097628566045,0.056815223779249725,0.07783464315448359,0.024409851545736893,0.01597997572092805
EDA,-0.004080572185164906,-0.017954996085487698,-0.03815118265942946,0.006527446531520481,0.004223806463159198,-0.004937828403880719,0.007896768749234364,0.0597397266265151
FGF22,0.027485202062410015,0.0034155035175422476,,-0.021205578164667966,,,0.08155738863092268,0.04002194055439135
SHANK1,,,-0.02735031026024507,0.024683309263392385,,,0.0895487382039341,-0.02786876214051345
RAET1G,,,,,,,,0.06422107740522384
TGFB1,-0.05191580406666787,0.0490123759776674,-0.02697902995507114,0.021870810646879024,-0.03686514601449206,0.022380395357788328,0.011621141278279994,0.016123083603191302
MSTN,0.03934302601957519,-0.007581133615820851,0.005442707837484362,0.06630871079715749,0.129522086484585,0.08723462370958539,0.06460443212073157,0.03841489801674232
WNT4,-0.026312188191525216,0.08005458491174598,-0.02986468627757453,0.0362813082515326,,,-0.03807081274061938,0.03561236825965334
TNFSF4,-0.04648105880613938,0.004140377254415195,-0.027601556841632912,0.025046343314734248,-0.039034356372633965,0.04391634236254094,-0.0354529259934677,-0.010079275594846051
NTN1,0.0031528921995011175,-0.006449678434410675,-0.05285005537006214,-0.022739780320170502,0.08042737656008611,-0.031525428190079155,0.0712091856778482,0.012234869934977088
CXCL12,0.052169322431517604,0.06083583771450472,-0.03946976552511357,0.05372745866611642,-0.07556620219536678,-0.028169074089879474,-0.07430528068859756,0.02927746654469201
GNRH1,-0.030609039573247603,-0.031791060988900915,-0.025547967231859273,-0.01938170433059334,0.005214410332960725,-0.006284750017673611,0.11357621470659048,0.01970037491796501
RIMS1,-0.027349986046820856,0.03688177489434751,-0.030565975015073164,0.01102503859361548,,-0.0541301712068698,0.028884491095527966,0.004995581205276688
FGF14,0.0233357229460635,0.030768723163663105,0.04671072800823035,-0.0056008897418172625,0.003851623766045479,0.09824658270479762,0.10008879373704427,-0.01693621099144813
IGF1,-0.04416906911687549,0.03754691986975402,0.030255066334608602,-0.04156726765722523,0.015387682422655544,0.0731741868793132,-0.000517173256890077,-0.0014372598830696322
TNFSF10,0.0008234349339865157,0.03401894327521356,-0.01246415199915132,0.004762216655381111,-0.002175445874211742,0.059859174028833236,-0.0369716097745075,-0.00998646219108919
GDF5,0.08074078358843499,-0.007344444355036699,,0.05460139144896271,,,0.04098473842917114,0.003540914412616238
CHAD,,0.036120974642353705,,-0.022949177050327535,,,,
RGMA,0.05178454509573224,0.04740905978231961,-0.023711355024046452,0.03877230594253855,0.10254893364131823,0.14269569883495561,0.09272558728840914,-0.009895228563464389
CLEC3A,,,,0.005084094404658398,,,,
WNT16,0.023823109362322008,0.008900139793666061,0.006234005135872593,0.037570101522730256,,,,0.07589458584495765
CX3CL1,0.025609563759724247,0.01689509463764886,0.03197258210819084,-0.05191386556325151,0.035152036222920256,0.15058147611745046,0.06747703390084835,0.04000711798271914
FGF1,0.020135169120474614,0.06538463424694099,-0.012012470006100803,0.04500968373661491,0.03745765569944398,-0.012730286747488231,-0.06185215147484793,-0.05488573191065083
ALOX5AP,0.017276359308858215,0.019735231228807642,0.07296905359489768,0.06202452909897756,-0.09584798853103085,0.03419013577430622,-0.04162087423971954,-0.008598594800892635
IL1RN,-0.036050676106755025,-0.049160011340155456,0.0045420290949650804,,-0.0729094415217995,0.012350122662929551,0.07512195901001281,0.021654051566599657
NPW,0.006273305470935939,-0.027502517065092158,0.01580746483289819,,-0.036912703152412324,0.006825499923287337,0.036547229097848785,0.06364723214500508
CXCL9,-0.034647608629902356,0.037441925865144166,-0.01553845330362025,0.03573978140954566,,-0.04622734315307046,0.025191389861203395,-0.023686541784169346
ANGPTL4,0.02614441054393925,-0.041883002262196906,-0.036077823353055996,0.025586613772836563,0.034539132746227476,-0.06035086935670327,0.046486350559990966,0.018017294443413
UCN2,,,-0.038151185012317235,,0.059045851365261116,,,
OBP2A,,,,,-0.0451308784121589,,,-0.0175588585966198
COL4A3,-0.036431471367801616,-0.03355956430559163,-0.020486994033884744,0.013549153130743317,,,,-0.028403282388028278
NRG3,-0.021644434309263497,0.03891776178005032,0.02128596834839095,0.0004710302826293214,,0.07276857645570092,-0.058193879070851266,-0.027762542995135676
IL23A,-0.01123210916836399,-0.007394702038773893,,,0.04556344628381883,-0.013067703598403166,,0.023759096048760617
COLQ,-0.015029971860656764,0.06352139851267727,-0.0047877821602350795,-0.0018407756057308901,0.195447715850452,0.06071109367742254,0.07012890116727602,0.021441122557797235
TNFSF12,0.01595424078575895,0.07288200180590267,0.029013164486337423,0.0649963261991545,-0.16529785620373352,0.14364464760586776,0.008974161562067583,0.01799911821418714
DKK2,-0.005508563145106119,0.11173682898963846,0.02195130049188219,-0.014725087355150383,,,0.05460939638735931,0.06968727539880656
FYN,0.006357968285054682,-0.02603720669356153,-0.023520067210719597,-0.04482841611130808,0.09465396116549395,0.07251034284064299,0.09447751741707253,-0.007079077830919304
ACE,-0.021310302699083402,0.09762838893573313,-0.009520338204716079,-0.049588165287533646,0.029842014369240583,0.08336028531519006,0.05778304503933704,0.017095241366525828
IL18,-0.04652655881056511,0.080598384923662,-0.013341294733916141,0.0355584580034627,-0.01691244999234782,0.024690353667403166,0.013624570471399098,0.034894102661681685
PPBP,,-0.015837976758345123,,,,,,
CCL27,-0.012705052148420293,-0.03191348717925974,0.06286737724128393,-0.00485164450960921,0.052986915775629334,0.010712091330627387,-0.006650508125371056,0.1163192387511186
SERPING1,0.0112585513448311,0.03247580304843758,0.09476957995844985,0.035739656252796834,-0.03199040415400641,0.03983771003723958,0.03307899797674459,0.05045819091528609
AZGP1,0.01851298762925318,-0.02836552711564936,0.10129447990258766,-0.003910759340879759,0.1307755178908656,,-0.006627152659032423,0.046315176066155546
INHA,0.013013810956038848,-0.036637707658305874,0.03223187067400958,-0.02425493962598386,0.0930513841407609,0.01372658485122787,0.045054124868789014,-0.03416877599957189
SEMA3G,-0.015195774104255814,0.02579634891113829,-0.03579764794960338,0.01248884372270098,0.027314546691833606,0.0018618583595749413,0.1590531431189758,0.01857588955008072
COL6A1,0.06844496257421828,-0.027265639420303214,-0.08442852730398127,0.0744368759384426,-0.08999731921625918,-0.002956446512314928,0.008720126963436317,-0.012871984613526753
FGF17,-0.024190746701584716,0.060998328174572784,-0.016879691229201157,-0.03599890887077531,,,,-0.016728206824866792
TNFSF8,-0.018290126682285638,0.03018709184787649,0.04439739209001492,,-0.02986716569924841,,,-0.027195465163816615
FGF20,,0.09157045621900993,-0.009024649921532624,-0.0024003557145074917,,0.09612299107762626,-0.03181448173309461,0.02863819823103878
ICAM3,0.06756405680052868,-0.022670976985924962,0.032780923192956744,0.018614524955148138,0.03036535201269677,-0.029827996913154135,0.011448008615592947,0.07513297609583673
LAMA4,0.07308931145027676,0.006951245248132771,0.0014671835285108255,0.012792500978081316,0.08927782276544735,0.10959445016592846,0.06259513313823448,0.01455682255682847
INHBE,-0.028768120427788795,,,,,,,
DLL4,-0.04016980616079427,0.07165732309227758,-0.004138251066992686,-0.018524305907242376,0.02998392884776992,0.049871628619378224,0.05799776426880172,0.036264615423788414
SEMA3A,0.037678759981345886,0.09556442275753357,-0.03774012118241518,0.06395444817447322,-0.013611214982270962,,,-0.013968351419309208
RLN2,,-0.02429298294368059,-0.022450035146134542,0.037118726829797166,0.006222203968184597,,,-0.01930622744792842
C5,-0.06601690394463484,-0.013718537644682607,-0.05984522250961406,-0.03769460144474387,0.04918123267072294,0.009595577002280033,0.15386838028749672,0.04025356832079241
COMP,,,,,,,,-0.023849496883965895
EDN2,-0.02473634996018913,-0.02082958177339455,-0.0030455565672268003,,,,,
C1QA,-0.020703029570808943,0.08835745362940803,0.02671146093204766,-0.02296674381402136,-0.07046398244051573,0.025522414244637293,-0.012992780759172597,0.010649128221203
UTS2B,-0.019668776742123657,-0.01737131528878619,-0.027501755044453326,0.02948277286699198,,0.058115999791207476,,0.17831136668299927
COL9A3,0.05136533869055387,-0.03537732364034264,-0.11558186121290497,0.0031427445223806438,0.11258475840832512,-0.008129581941948074,0.007616132454550795,0.038125795163251174
DLK1,,-0.014148242233639205,0.05639457489631548,,-0.005461325288752171,,,
HGF,0.034240280939972584,0.08206158505062863,-0.0015366006022665525,0.007547871102115212,0.019866171958590844,0.007159746599030822,-0.0008157918402798808,0.09197287239115168
P4HB,-0.026612406297491547,-0.0679436113673459,-0.03052169483766049,0.0020333593582484806,-0.023486544274724776,0.031668292580797355,-0.07372466836007606,-0.01291705923009357
ADCYAP1,,-0.003311988007280573,-0.024641931104353587,-0.0072938182234881,,0.08665968357073767,0.003907348367594264,0.04083073247235079
GREM1,-0.019668764547426228,0.03828229269567563,0.024877647871105076,-0.0309980697576885,-0.06458909723085705,0.059395887519214756,0.04551351168194078,0.07629927673718058
EGF,0.03921739529133935,-0.032278483649989566,0.002345658417455783,0.0248480738179743,0.11484043420654477,0.040321269949589775,0.06509143335280278,-0.0010852020161551139
VEGFB,-0.022271076043975397,-0.07397266285769652,-0.01789974836616882,0.001603404555216998,-0.01292116814837954,-0.0027444917143230516,-0.0481139673346867,-0.02398092194372503
FARP2,-0.006241830980250178,0.026650174167785815,0.025660793434825295,0.018711671432273078,0.00725929107668707,0.19368232054061824,0.028208909434346445,0.009486605810602353
BMP3,,,,0.036582156868886405,,,,
IHH,,,,0.02604566338164905,,,,
LAMA2,0.039725642310236606,0.03796604852846694,-0.04664128813916598,0.002236643884927499,0.07562904381483969,0.01571596169689256,0.07342912787571046,0.000580726975810601
SERPINC1,,,-0.02942439347675157,,,,,
NRG1,0.03481546996372251,-0.03203552316023415,0.029092979259693147,-0.06443444617248513,0.021179332396083685,0.049935209123719404,0.0672253049284041,0.02909764187540385
SPINK1,-0.04615565904484325,-0.028322768111491405,,,,,-0.03434260482044237,0.036650096709100924
EFEMP2,0.03682504288777009,-0.020343671736743126,-0.0032068477110187917,0.053504722644066464,-0.06901609689504928,0.009338563249126464,0.0658070082408856,0.01901441537181477
SELPLG,-0.017472202926129086,0.035466619610878804,-0.041257102258933614,0.0014785985414621618,-0.05195897619743393,0.03738781257848432,0.0500906095872446,0.08826267468091455
GDF6,-0.023064676530142308,,,,,,,
HLA-E,-0.03636271956497635,0.05473882249438597,0.08520038148837465,0.09088015665209508,-0.09453001456650079,0.12098660553439834,0.012222820459783899,-0.012722246013246029
PTN,0.05953197303793858,-0.008016490641133562,-0.05925838375176201,0.06092747513964418,0.15907207311344818,-0.031718822826480426,0.12615073481231587,-0.007437425870176326
CD274,0.06615778841497656,0.035060201923511884,-0.02702941391736836,-0.0048059527484162114,0.07395288079059292,0.10441223977647329,0.08396230787953428,0.02259230861683924
FGF10,,,,0.03148621312375913,-0.009701482191623565,,,
CD14,-0.00047111490361220656,0.06524686633255408,0.00758460241925458,0.033870819684509945,-0.05368260900785969,0.067088799530673,-0.03554504950436653,0.013329687208557806
SFTPD,-0.025005157193065883,-0.017786450462237396,0.037685133134848975,0.003505472373045437,-0.04937999231974836,0.14396183449654504,0.014571550386291184,0.0018216737211720112
SLIT1,0.025635317001197623,0.032446775336182274,0.029767997187041376,-0.06256095533877258,0.10446795753259297,0.0006533840425144055,0.13600706240835853,-0.04506542017509532
CNTF,,0.006709414615205017,-0.025081892557715285,-0.02978239308118709,,,,
BST1,0.02243456061431589,0.005387472261816822,-0.026963464804918864,0.015526908676042363,-0.03498680864197213,-0.03134641747100133,0.07513243603810345,-0.013993598518247797
AGTRAP,0.03833785802929856,0.0658295980053385,0.033542781540736984,-0.015336870856037823,0.08278661274848602,0.053812495017465434,0.020331756613393592,0.020533082328782745
LAMC1,0.057725469455864986,0.0009832687604170753,-0.054547860318606964,0.0351886988519147,0.08556723702438668,-0.025457176430936746,-0.007979058597790214,0.024511721635090796
COL6A3,-0.049005795015872954,0.060449391734333086,-0.00839646845220223,-0.02843695256281754,0.007471485370903732,0.03431415892474752,-0.04522454622974167,-0.013077910189163969
FN1,-0.0420535640247222,0.01430306386916966,-0.07774621616028551,-0.024105296473741905,0.008774362419606252,0.06444728451199631,0.015120858802149776,-0.02172890245114657
MIF,-0.038885747606702124,-0.04092571364254164,0.057804534614830774,-0.06366013596488242,-0.126465648713743,-0.08869802604451439,0.03868047009153623,0.01461499270165406
JAG1,0.10368984637546827,0.0491044565457325,-0.005816650639458879,-0.010338595653665714,-0.09431182199327078,-0.06481733588355351,0.05768087628767284,-0.03506196213763812
NID2,-0.03499579844431892,0.029922472467570675,0.01539419172469837,0.05006641815122415,0.08404680444068323,0.1122456575869183,0.030970936722899092,-0.003991707045145393
EFNB1,-0.019828901184883854,0.017656498721517637,0.028815128122885038,-0.007355812100939553,-0.04480044946120383,-0.04612499595922005,0.08574080594397268,0.0217451252128288
COL4A2,0.05738815541230896,0.07912619116907486,-0.04990152386894151,-0.06070644699116803,-0.0485699908762445,0.10574835789689023,0.04175279939792501,-0.010264659942471329
SPP1,-0.017171114443118533,-0.0010722033524494146,0.043951669750964706,0.0051582854661490615,-0.16893644938820926,-0.1010313740006804,-0.0777574053641747,-0.014101493366764015
