,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
PLAT,0.08200042161326149,0.021145094920486912,0.08286199949870895,-0.013956616853823487,0.06278927584371988,0.021159161532022252,-0.005686480488732766,-0.008158483906252768,0.027642204120859746,0.017783263284831517,-0.03379453628302086,0.0049294416139788085
NTF3,,,,,,,-0.02222333805945083,-0.015249365905145916,,-0.03380628303457755,0.008852409647427171,
LTA,,0.10769911091926658,,,,-0.011587552293221566,,,,,,-0.017202562573064278
CKLF,0.0768013995121328,0.025202335575424485,0.03337185871646335,0.006400416382248069,0.06462623370376024,-0.04996241957643285,-0.010605925885583924,0.025914767085862156,-0.007372199702109047,-0.013157270253371127,0.023580171323991636,0.0030729359125534037
APELA,,,,,,,,0.016252317239999172,,,,
CD24,0.037265062314112245,-0.038757375259229225,0.022695201092298122,0.034953896869704036,0.01940157550939476,-0.0068016430389323135,-0.014686991160380213,0.04959332216971299,-0.045530469950708724,-0.013516232611680369,-0.037400842933541484,0.03832300253175542
HSP90AA1,-0.05954550867099985,0.0021643036420791522,0.026707880315712775,-0.0073185086751691745,-0.04413724242367062,-0.04651313035657119,0.03422926053037279,0.09635570088161349,-0.03913960133953325,-0.019846027884474957,-0.006138426254338799,0.019090170024136453
BMP4,0.04189806473912737,-0.0299385398041022,0.0033063201874648784,0.07125035001076643,0.035108631226703296,-0.03323646497541988,-0.0006511363293874362,-0.0228269058573196,-0.01724531557336943,0.0458769263140134,-0.028282691614978775,-0.020642486525032564
SCGB3A1,-0.014877741429819027,,-0.02306792078700526,0.09317385866498026,,,0.012817938668972144,-0.025313317289642298,-0.0006929525963559602,0.1002256945208414,-0.03324364580563347,-0.025330104725670856
IGFBP4,0.04742961124780359,-0.04326997841432541,0.03607923110507043,0.03464994144881251,0.05525180187208574,0.02833133967169912,0.0035756117709461127,0.053312907777327376,-0.01871779697180142,-0.062059516566776884,0.005328532417268888,-3.261274922899603e-05
RSPO4,,-0.025092583161975695,0.07130151845708581,,,-0.013477028749244582,-0.011612658004126036,,-0.037953585722823334,,,-0.022688379322265913
LEFTY2,0.05140642573243703,-0.027718635564986476,0.07617625384463808,0.026048502253648298,0.03528003589551779,-0.03318921392540936,-0.012733421527452137,-0.01967341576938011,,-0.00013843848739615475,0.00022213370464485634,0.047091329515439345
PF4,-0.015433268506605837,-0.01115939171928541,,,,,,,,,-0.01591745689768107,-0.0172025585922637
ANGPTL2,0.0747913671220702,0.029878945901729577,-0.009476862824292023,0.02903341029042589,0.016570389570178652,0.038238047071905264,-0.007070277978790998,0.06917061897857539,0.06715260021734694,0.03720707776239667,0.001821202162090565,0.0471528405022229
LRIG2,0.03177551139424047,0.05420082247483858,0.007560713531891937,0.06139077938255381,0.005403327960193211,-0.04698929574020912,-0.054167412467835165,0.059228910595600454,0.026405413174182928,0.06683659866251881,-0.014014585433211565,0.014795906595192695
ICOSLG,-0.022350340253285365,0.054789367538190595,-0.04432417689895185,0.029656619081608628,0.012679345879860911,-0.010504080273568212,0.00478052434700198,0.07950632624333392,0.10850813062982903,0.01142423802554574,-0.015020139697682988,0.022893251112325264
WIF1,0.06542773210720244,,0.058905793406375744,0.02071052719792985,-0.016923820721512408,0.09640520868897764,-0.02185261801793858,,,,,
NPPC,-0.002094419051547092,-0.0008079149377345442,-0.037896908211628534,-0.03709677967421086,-0.03098907003766204,-0.02028690802484777,0.07338906996539306,,-0.04829281475796311,-0.024543916445551615,-0.030116895556811685,
LYZ,0.024973038994787537,-0.04677426637287498,0.010923215596417351,-0.004406755950390464,0.012406770260253656,-0.05061569012747068,-0.021232639539726584,-0.028507014643162784,-0.06601193039545496,0.029260694893685955,-0.006945933868748371,-0.030378414359503846
EREG,,,0.005958066671501583,,,,,-0.02300498912219206,,0.05445821911024888,-0.05057840222873637,0.024819378089102236
SPTAN1,0.006788274731525536,0.04168224488519555,0.021409997883853636,0.0653356140770525,-0.029787226632561125,0.002240292960889032,-0.004231907611813223,-0.03232685435536138,-0.016199288488371124,0.04227819336844631,-0.036948052292404554,-0.004251186195295707
LIPC,-0.01889437720633371,-0.020054258041508906,0.04668697724420065,-0.02349028926175403,0.03516831563164414,-0.02519667771634473,,0.012602817953938372,-0.031398870673077624,,,-0.02175054518988049
COL8A1,0.017236520413128918,0.028455913193777483,0.04689231899782323,0.019778549790462875,-0.04036514189457661,0.036124300625757416,-0.019655854322734236,0.004715117570772688,0.016318544786383733,0.026720066835009344,-0.06958604326733056,-0.034126750720132694
GSTM2,0.034660439178880925,0.01508314999870812,-0.005570499969084182,-0.01280946945128071,-0.042162865260288486,0.04119720005978922,-0.03432325044249423,-0.042172922183043936,-0.017623809094630277,-0.015371431337844188,-0.0025571202818769102,0.03540048721246312
SPX,-0.030558670031393356,-0.014266322947321207,-0.035986497300015935,0.0742593086411872,-0.02120179161016734,0.019937386450920257,0.05749954828511375,,,0.010074011439973945,0.022980909036150753,-0.044493996468639524
MFGE8,0.07270081590475092,-0.003011440226006886,0.04502242915858372,0.026786746319419654,-0.005348348620005881,-0.0009391273973307508,-0.009835336038812512,-0.05372964626083995,-0.041056591634029735,0.048134343143313524,0.021716017756181365,-0.025827021050325645
TGFA,-0.04486910435888878,-0.0455809610377067,0.007874992542315974,0.06233671891716823,7.90696144667913e-05,0.027528109461463,-0.021398337634328864,-0.031003631786765747,0.03248850769619067,0.06130055102780925,0.07885038848335138,0.036532856769548476
SLIT2,0.03490104995761862,0.013741242740156876,0.01283322916633438,0.006343297585807082,-0.028120867319400698,-0.026721560361051163,0.012407181410138116,-0.027785218969935556,0.07163284187647231,0.06237067501975668,-0.0337460169530379,0.0079499956749963
PLTP,-0.0087889206256036,-0.007890535087154043,0.03154450886802434,-0.019358669913261187,0.04689318012392705,-0.018055031209742008,-0.0013320088718594724,-0.06086036757047144,-0.07866763380293772,-0.011275599563775284,0.04188832823778987,-0.04669648871873232
APOD,0.015137904342611374,0.009461743660121596,-0.006593218688628867,-0.05251627627461504,0.016778949230615157,-0.014805478284678908,0.04892970096741151,-0.011410487033217223,-0.009988181716137343,-0.015639090103233104,-0.02742181058515396,0.006563904930760135
B2M,-0.018195633786587395,0.05827974745294403,0.016907257526856078,-0.043884878664549216,0.03733197444321049,0.037183260750706576,0.029476282479131748,-0.029864458778127868,0.023531243682449233,-0.01121974792839228,-0.005384640742520104,-0.06656942410913759
OMG,0.017715864463168817,0.04616225434351776,0.019095838094368888,-0.029024458629127482,-0.043508155314565415,-0.04720682592060681,-0.023781480287063558,-0.01456918600948096,-0.05757025264134708,0.009429650874896535,-0.04456642643490762,0.0988628119681667
CXCL3,0.019476623788673066,-0.0339374255564447,0.026581757465833127,,-0.015111519252785309,0.04984658689685888,-0.01242308941922848,-0.05852156152269886,,0.03486045396995132,-0.013629224049859721,-0.031424987088089856
CXCL10,0.012201792444529357,0.07730048583185616,-0.007010104928324732,0.053731415818133836,0.04714467252470843,-0.015590209142922052,-0.018871582094851076,-0.019852008425271985,-0.0068287675176611756,-0.02520276286074753,0.05835028592390155,-0.027091793751424016
RSPO3,-0.020209521365776355,0.07479382655973651,-0.02577652441376502,-0.04133462821310897,-0.01889932926785834,-0.020355014684576466,0.01918870584000634,,,0.030810780315950123,-0.027767630406218588,-0.012259599872610211
CORT,-0.044117822951609244,-0.009282591149055079,-0.03128370424986298,-0.03485038099903884,-0.009371784945425036,-0.0308514395722732,0.023826941928593887,,,0.019912992103949763,-0.016656809621104374,
NCAN,0.07624616101694692,-0.013444838248572582,0.0014053366293912727,0.03963007107430338,0.04068175721702747,0.014593700591787231,0.04432183588511162,,0.04753700916597729,-0.03794181322659801,-0.0136885918678237,-0.01060460548006764
PRG4,0.041292042039325086,-0.012790424578453325,-0.018455898937779765,,-0.016371953845811013,-0.017223107723846973,,,,-0.026731787205117225,-0.02457814189350904,-0.027771297717136552
ZG16B,-0.020630936974141225,-0.014844851988909252,,,-0.017676155137182518,-0.009207362197373246,,-0.025952808406718805,,,,-0.01528640166446318
TGM2,0.0001212269169619506,0.021694614970089014,-0.0015112349344954612,0.0016031284550661934,0.039646067286451446,-0.042332242738804655,0.018400154697908934,0.07600357688836736,-0.008968020084809299,0.052769544858509085,0.013455097360932217,0.003071299801727806
VEGFC,-0.0033076902351658506,0.029443782255564006,-0.028409744158980323,0.05078590875352415,-0.021585393219750632,-0.024793154781288754,-0.03947194153585407,-0.03588713868826431,0.009581492998065561,0.024134045500739332,0.027195648842212237,0.016286042634444154
WNT6,-0.010151794330562486,-0.017690804123702844,0.003686095880397582,-0.015536932809980891,0.12734568178821226,0.007105381780153977,,-0.02902054481025536,,0.0117297340227448,-0.0045553499097989005,0.0725164995978461
NRG4,-0.01370292354797076,0.003352393745245727,-0.02628801451214052,-0.019020077941100375,0.03710949225909763,-0.01768883358583343,-0.037645224081791016,,-0.01742561193016287,,,-0.012259601246618864
PMCH,-0.015793356824568783,-0.02156894638455115,,,,-0.01347702809883238,,,,0.10146207812049356,-0.005828065950693221,0.072555830376276
COL9A1,-0.02511471368765343,-0.01625810635252234,-0.002558437779943112,0.06127675095376859,0.06206401699738232,-0.024676933228848712,0.058918868706948284,,0.07442240386737108,-0.032718020180634806,-0.03415919297438442,-0.004712023021004484
GDF11,0.017144624543382184,-0.036596682592980344,0.013455627543336979,0.018830116300808875,0.06257010780080667,0.011594475760780437,-0.019867696821761833,0.03918635479292672,0.08668265815745682,0.02370286946411378,0.010255715134362043,0.03975546237044293
RAET1E,,,,,,,,,,,,0.017624968247574313
IL24,,,,,,,,-0.016365752135520755,,-0.018495836207460502,-0.015663661140180186,
SORBS1,0.0029929883803287436,-0.022843835220503764,0.04504171649237422,-0.03509758313585145,-0.0033795166880023707,-0.04005719186222794,-0.026051668488759422,-0.052938205348702326,-0.023753091183003918,0.060497908537786374,0.0033551105531919325,-0.022951282120005044
DLL1,0.07768971017041348,0.04713134766777489,-0.003812831533612564,0.03019579511266773,0.021635169419448166,-0.01973271764680369,0.024049118311791125,0.06614096058345542,-0.030304989614644357,0.054056790321539865,-0.012318650063656516,-0.013301615004673936
TLN1,-0.0041783095487214995,0.03557881811010977,0.004928924352178372,-0.005597095555873118,0.06863020669374713,-0.020352170269349594,0.015452075255979046,-0.00907600331772491,-0.04109631012331496,0.053421671303550064,-0.043280191764845856,-0.055407750164489844
COL2A1,0.04331852504914047,,-0.016483917544421422,0.0704247366227815,-0.01511152439540279,,,,,0.0521986172864625,-0.019122603820120744,-0.017841861444990684
SHH,,-0.013291351146506298,0.011954110616452851,0.08173424053861131,-0.011879494321022015,0.0641042147145096,-0.013333404368533032,,,0.03739542769121392,0.018562133874323775,0.0321322879418209
PON2,0.06385627632555053,0.041946358140361406,0.05690341755724301,-0.035120091997818466,0.09584269313848498,-0.02620352399372586,0.019001478548797777,0.004004619303277909,-0.007574411819006226,0.05824726311499606,-0.01869226569183071,-0.05346992709191989
ICAM5,-0.040098610093049346,-0.02071551413115949,-0.02502212452690005,0.06221407286064648,-0.02952939541018298,-0.01925646087711701,-0.0006024820371369142,-0.015492195235364763,,-0.05170094980428021,0.0003488772282199568,0.040951994570326916
HPX,-0.037177044531572605,0.0666460662801533,-0.0014271651973892052,-0.015536933858056665,-0.0036039127729438694,0.04231614574484726,-0.011612658518857528,-0.01780287102715522,-0.0692783002125524,0.07825949729422696,0.04154709795514723,-0.02829197235647948
SFRP2,-0.01977999687923312,-0.015137408574003587,,0.01323405312548927,-0.01206040112894474,-0.015059227956216469,0.005938185975275964,-0.016151551761973987,,0.0067229618900236385,0.025706220762067297,0.020783000795508315
CFC1,,,,0.015540807117318993,,-0.011587552993517209,,,,,,
CD70,0.09322602559955662,-0.0028846714919536424,,,,0.029075052354118454,,0.027486841875323784,0.013117228759880339,0.12507535382218937,-0.008592675164795895,0.050105231432993974
HP,-0.0037786663946367182,-0.03714378641383598,-0.02941934877804185,,0.034854146140932574,0.039751029650262,0.04645945296237342,,0.02603070101492005,-0.01379821468179626,0.055109188944691884,0.05174561259647101
CXCL2,0.06501305530274337,-0.00667586336772484,-0.0250623031900323,-0.008974709231205613,0.0573870311075393,-0.02073657977183258,-0.016138751498617872,0.002645708129985962,0.07752484245505929,0.07521878322067174,0.018824247377937836,0.03384180576523711
NPPB,-0.019193726380889536,-0.017153468947450998,,,,-0.010146532651700341,,,,-0.012510167376870315,0.03210097882680509,-0.012436000110201838
CCK,-0.06321352063105633,0.08281213766568678,-0.017056431391877538,-0.007769714409124125,-0.052025939658915145,-0.03883505531182547,-0.0003347967457954212,,,-0.01113062104788454,0.004459507966662178,-0.01613284930840519
SEMA6A,0.02703236861006425,0.00761283478497367,0.011484306867561706,0.04489909847465829,0.04241086051576644,-0.0325800862924358,0.0019455651964120496,0.00972926023786536,0.04495359593984101,-0.07310703625683755,0.008164923769404938,0.03831309973006085
IRAK4,-0.01420167812657216,-0.0031662747583093946,0.016187197332747705,0.054052971457668963,0.025613921074634633,-0.008431075171870613,-0.003110399529825448,0.015585888605373962,0.09181715001625065,0.022859616445725518,0.03929615379440507,0.03643040901140068
GSTP1,0.048399548839650364,0.0033569104070543003,0.06650627494704991,0.03789144075396074,0.03506699255905518,-0.0016585000263951457,0.057939854310759424,-0.04869230362502414,-0.007070982375387667,0.05625460423730134,0.04227458816955629,-0.027895973127338967
VCAM1,0.02017905923442293,-0.014115124185644323,0.03475648007329202,0.00903255754386883,0.03708094761955906,-0.006165982343982745,-0.008042305012474467,0.0562598436307748,0.054949449525668825,0.01096225230848898,0.03723029024051033,-0.02466918424212023
NXPH3,-0.016846996371484842,0.04423035287290518,0.04274950650166706,0.06727770358129673,0.02838672940568421,0.002898777768605548,0.026176590221639335,0.09642368421303311,0.02844126148857365,0.016016775093258037,-0.022183863286595072,-0.05226366257875746
MTMR4,0.036660492300379946,-0.07339325211956124,0.06359582802323893,0.041879802807209404,-0.016220068284718534,0.031470069838279824,0.011398491368918186,-0.05491292637740099,-0.03615660313498115,0.011880413797009912,0.020024006881159215,0.04477214890686807
LAMC2,-0.015065068252230925,-0.01934178570628109,,-0.0212881115861782,,-0.012773352618842493,,-0.02377200004986988,0.08574235263227833,-0.022738943380212526,-0.02057078221603344,0.05060808605138491
IL10,-0.009366799020737462,-0.024057065501179052,-0.02110321297121914,,-0.01982969404467215,-0.010994542760317031,,-0.017012134460881324,-0.004662507432085071,-0.010387185294537872,-0.048009460477935285,0.01800144743556019
SEMA4D,0.00952857099551023,-0.03137357199024281,-0.0005678093787965513,-0.010484916886815271,-0.008569165979321955,-0.03104403368560632,0.008340642370195748,-0.007611433154793898,-0.00733664877071634,-0.0007464930898196612,-0.014685438635723113,0.009334466904239655
TRH,0.0017924209179474202,-0.011863293661622107,0.006359604340652207,-0.0035307100149057696,-0.018557954341004896,0.016576018977364493,,,,-0.04465374779285921,-0.042503169536455596,0.015193472629741455
SEMA6D,-0.003360444344716861,0.016518984124298454,-0.015602094250521465,0.010785837939259321,0.007282998921629386,-0.05267531766791475,-0.02680640839056863,-0.022053367093375183,0.16855945769965752,-0.024336443549654058,0.028575568754895593,-0.00731889722088763
CEL,,,-0.03200318103471052,,,,,,0.06488773317225288,0.06547296899440287,0.0056998948640846194,-0.0033582676940035155
PDCD1LG2,-0.0009220780060207558,0.052364770702894435,-0.015662104776617152,0.08220737815647144,-0.01238316601893259,0.02706978949347063,0.00952906462925544,0.011065647831062498,-0.0674804729604759,0.02981960874941042,0.009529586337142073,0.016256552697985704
SPINT1,0.06638678467605987,-0.02832642659523667,-0.02595799834045942,-0.019336387472498127,-0.026371937377059493,-0.02219090890334274,-0.018977638865556323,0.04792179537979638,-0.03432181946878026,0.011772104490521254,0.005435931065436091,0.035663606383283954
CTHRC1,0.03270907205820658,-0.016561459763350824,0.029053049788875775,0.013318997094740648,0.05310092815686517,-0.03300484185279517,0.010833457337742467,0.04048264464424777,0.040104813278067405,0.015076489664932748,-0.030756903396716898,-0.009891940525833698
PODXL,0.06227923196293782,0.014308381821592503,-0.004022765367562415,-0.005528515567949455,0.023837856419909192,-0.02967526000375891,0.03277746217393047,0.05132298509744059,0.018618592744913866,-0.0035599156016092866,-0.01570029995279125,-0.04927692500604613
JAM3,0.007667151155107012,0.09238232178795679,-0.03877978063773226,-0.035403756898806496,0.006390397491958069,0.051357222551528185,0.026139301006051833,0.05392493358526495,-0.03697784969138242,0.0394766263545027,-0.041745913793902564,0.009421574942979983
TGFB2,0.04154388717777901,-0.049737472961898926,0.07805989598615724,-0.050542984229101424,0.07672238121340987,-0.020276489914702097,0.026445384217213586,-0.054269487019175916,0.0514291590455412,0.013378709276235199,0.006684919226026126,-0.03723672370085344
COL18A1,0.05100789406310809,-0.018474238414381516,0.023193499755265558,-0.022307082096683424,0.03844853217589494,0.04553842240455727,0.038013519262258676,0.028673845145574913,0.08676924727686962,0.052446045790853164,-0.0276236835683376,-0.03246701538589135
NODAL,-0.009282896211683215,-0.026176096156039948,0.01124722610541906,0.0016884853913846636,0.12667938811036664,,,,0.07624127921709614,-0.011927411510070415,-0.01934831128130764,0.11235392928083635
INHBB,-0.04667676259111444,-0.06473397054805781,0.01074396875096026,0.05396315829796937,0.0032658204536502875,0.029119999436320813,0.001822480119772332,0.03158631445279557,-0.0008440347995837743,0.07242854509957265,-0.0018894286483379067,0.03770119486993899
LCN1,0.02930250516872733,,,,0.10244580039697436,,,,,0.03125130359776746,0.027456277029608744,0.014887896769074574
ARF4,0.019291693949887327,0.037444542792133544,-0.02455382361866856,-0.00980870993471499,0.02748922258497953,-0.002748535540878057,-0.026022128014407633,-0.009068837571415519,0.03268251996016053,-0.031473154815049614,0.005104620782836807,-0.042433150012318115
CXCL14,0.014042381444393962,0.02655777179148239,-0.06479234989713649,-0.018253468362556195,0.018598217330464604,0.058455883492962435,-0.02026222816309231,-0.018497455359883654,-0.023245805537696628,-0.07363731807609321,-0.018995906223140586,0.010045705781917592
