,UKF266,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL9A1,-0.02983034565135189,-0.028949324667186128,0.013773942339489822,-0.006696728816418073,-0.005721712373761866,-0.010139110955669559,0.0700230654603024
GDF11,-0.03377811721433298,-0.03242989730291401,-0.05304706449024698,0.05543228950573342,0.022386924070455318,0.06747808602000921,0.021181116425347785
RAET1E,,,,,,-0.015403993176928131,
IL24,,,-0.022928139527987283,-0.014305261002970557,,,-0.0013331085473423949
SORBS1,-0.02275465711946626,-0.0025180440635151915,0.05476544833124757,-0.0256179977453339,-0.010090610098016645,-0.04093234754893739,-0.041265777037691895
DLL1,-0.062134882156529646,-0.009405527876530047,0.03559295846682135,-0.023492066508916516,0.051746417054388996,0.060854087381938225,-0.04607116029872834
TLN1,-0.048432904679723165,-0.04721594316219887,-0.037753016947760065,-0.005706641280756493,0.001333753656517483,0.10021552944415137,0.05756947894742881
COL2A1,-0.031796138285342085,,-0.032117143225050805,0.057423578955134426,-0.0014779736068889881,-0.0204358789121938,-0.0257435951771096
SHH,-0.012790060914915398,-0.033833047777058325,-0.018600310294993778,0.03207530917630537,0.010727475919334425,-0.008668532905177275,0.03556312853074027
PON2,-0.054213579310036696,-0.04578402710400926,0.07952608882270742,0.06583855004000314,-0.0031810200199530623,-0.015506929358019674,0.03277387669058453
ICAM5,0.05959105070728042,0.017997086281873808,0.0498316356762796,-0.04565715453841747,0.007635995180527704,-0.030279922390140216,0.023871828962137114
HPX,-0.02934913983499651,-0.0211971966244668,0.01885172001098749,-0.003838780361482585,-0.021745033013238053,0.10129465033868516,-0.011442065807977554
SFRP2,-0.034213130821218414,-0.01766647724410184,0.04411655389526155,0.039611685087824325,0.009388748324927068,0.032985282159086506,-0.028783818189118796
CFC1,-0.011575800166551548,-0.013593740786046795,,,,,-0.025283449772925955
CD70,,0.017847032011982983,-0.0006937530440119716,-0.011581759819874722,-0.03106105784505497,0.07759218178520078,-0.010079603294268097
HP,,-0.023092523016193044,0.03686978843247944,0.09717860173554185,-0.008550769098125648,-0.021005322004316443,0.10104383910332027
CXCL2,-0.013309858779030525,-0.02603102161231771,0.11088129470057795,-0.010343610284317987,0.03683098651728998,0.036207593462524716,-0.004567163219789862
NPPB,,-0.011903232271864529,0.09412615422828435,-0.04170351755396391,0.012484801166872098,-0.01424406266059568,
CCK,0.11505321045046853,0.08847699142966328,0.011349279256518682,-0.020432020563357998,0.01749008855295685,0.004137795451723854,0.043617615854827
SEMA6A,-0.026158607011790024,-0.029585841988792043,0.008697679702112104,0.04123568417146111,0.0053798332526496465,-0.04464202775220156,0.030851290156478556
IRAK4,-0.0775959056383396,0.0443473753210221,-0.029974222208597624,0.04431962222469915,0.0813722587016634,0.058613611944722234,0.0018316213488569879
GSTP1,-0.044302927051067476,0.01404075948615418,0.054897848168993624,0.03764383022797801,0.005715758058784828,-0.02233160406948429,-0.037407096299480094
VCAM1,-0.04111701793327044,0.010984445459065422,0.03145653486226538,-0.04460676866020594,-0.012627167216529917,0.09950389703100804,-0.011054695720792262
NXPH3,-0.008675719550312776,0.07508339155462647,0.07183474282959974,-0.036424807495624933,-0.00859588010226267,0.014537945412351655,-0.015356267179335897
MTMR4,-0.019451481253635664,-0.03970371714191689,0.04025350406401429,0.03965714447851459,-0.03469456214513142,0.04196650883099078,0.014240161236369616
LAMC2,-0.00029232738306733604,-0.014984841455867379,-0.02818805598690469,0.02451796191532323,0.056462872091710414,-0.02713930748568347,-0.00840941844379755
IL10,,0.03524907529356393,-0.04577529164386602,-0.023454849784640675,0.027929052399613276,0.0680179033448232,0.0020796394848396757
SEMA4D,-0.05313942922816558,0.07210877958169325,0.04765688177117423,-0.030552350701251188,-0.02237195566328887,0.04323165004098882,-0.06132403602386349
TRH,-0.014578769182215515,-0.03948746589788886,0.06081513910619472,0.0557556131149608,0.0994286373578416,-0.015954305407705947,0.03621239395222242
SEMA6D,-0.044907395152962444,-0.04048228694461455,0.04281596498142145,-0.0009232608638965267,-0.0362726461232988,-0.030700797851351706,-0.006364577845494282
CEL,,,0.027596968097916768,-0.023355235511540062,0.003596922175361284,0.046761275935913844,0.007182034872511186
PDCD1LG2,-0.014395020143313616,-0.004753478473688005,0.07399192682755555,-0.03448230460370964,-0.00712864548112501,0.058656296568598575,-0.026522088491376095
SPINT1,0.04899204241391391,0.017110815442540474,0.09476976506353801,0.05171244152741147,0.04683806226564055,0.040650514913263144,-0.01870586664447423
CTHRC1,-0.040231434472715176,0.008320617794408902,-0.050205701085873515,0.028199028514108507,0.0033591678326754947,0.02131804023954755,0.019637860431796335
PODXL,-0.06189153183483299,-0.053189392770978935,-0.0029059961083000717,0.045709743580422506,-0.030058519246784335,-0.045997504943205945,-0.0344647698224818
JAM3,-0.07790100449103658,-0.07623778223524479,0.06225386959657939,0.07530169736656125,0.0576537227259511,0.03592391539164647,-0.05613743703672722
TGFB2,0.04222064455910287,-0.003148542199463751,6.2006583493818e-05,0.03616194138667383,-0.034385244874826,0.04825672710884668,0.057293147689099266
COL18A1,-0.04799260760506702,-0.050940191745008634,0.006294163532492991,-0.010297220152129133,0.036675632764861354,0.06029036926989288,0.005490215554972423
NODAL,0.01987466252734106,,0.01566866519227335,0.07493613159829268,-0.01371913105401741,-0.021834917826801362,-0.047820584373854634
INHBB,-0.021566377872258166,0.014653632479117582,0.0692406552995934,0.04551469498314862,0.031139336289803168,-0.015711925339141265,0.06016047527194101
LCN1,,,-0.03645730168418926,-0.016687426738091368,,-0.016133862003076545,0.03203932909851901
ARF4,-0.020408523015687345,-0.035258645666074936,0.007922912070186163,0.034235875298097775,-0.022487325216376,0.012774568329980094,-0.01079778079520869
CXCL14,0.0768995162488587,-0.03111487265288605,-0.05075254317463976,-0.004314751583230556,-0.04660547591647802,-0.05971550186104994,0.05361741267581629
LIF,-0.03562659502443188,-0.027480758244467596,-0.0031309536121546014,-0.07045205059153509,0.036827937594948686,-0.010681794860802717,-0.028709173108708012
IL17B,,,-0.03172556542632803,-0.026719181013294586,0.06808494514718808,-0.027252350410954723,-0.02182116943118983
MMP1,,,0.04591897264182057,-0.027505065370888978,-0.0249913969947889,-0.022140047255957983,-0.037744487700629686
MATN1,0.018418635918297774,0.033917300595917965,-0.035459988212235234,0.05897890975639076,-0.0026238941037017324,-0.019403844608509677,-0.019885850820972707
ADAM28,-0.02688882232848047,0.0218199203627371,0.007160797842801304,0.010354406634419886,0.022195809561801387,0.057321243285198685,-0.054186184328562224
TCN2,0.0002568292652558776,-0.010555113566099283,0.023868171345508206,0.00011406221211741781,-0.002709167286559893,0.052552499138419057,0.05314114054515359
THPO,-0.04890917929175059,-0.024743727015881775,,,-0.018248221952401486,-0.021005328398791948,0.053487104296978075
CUBN,0.030043019472223605,0.020815095427953925,0.016316809475267268,0.023464126251043552,0.024617111020023275,0.027216623006934032,0.05097516503223735
TIMP3,-0.04437412804292795,-0.025516885089259648,-0.002303002090248842,0.006716727138121976,0.011551329754551466,0.07577829317286454,0.004929415777710792
PIGF,-0.02408640102296933,-0.026691607253343852,-0.019153145331790192,0.05256825561204406,0.05395048577736151,-0.002514644531697539,0.047695853451230646
CRH,-0.02898376022079958,0.03850852469957463,-0.009075379006015242,0.030326275135567213,0.041043756041829915,-0.023924452420699675,0.09059343156648747
BDNF,0.08429513122220143,0.013449154810483472,0.03130915235440838,-0.003698172249843513,-0.000818013954307463,0.03308376431042485,0.02444379119693357
CCL5,0.01853078215200856,-0.028083446741777478,-0.03678894863506648,0.027945919745607593,0.0009681050662630491,0.09490397359795502,0.01697904402226093
GAD1,0.05966724121180406,0.0480288000402433,0.012744759282175291,-0.01976738472420291,0.04072712853600387,-0.022800111101063756,0.03681386659542595
COL14A1,0.006810081121861056,-0.02618113247149145,0.051207662918418925,-0.004899283231184965,-0.0183376640073267,0.13480872958140028,0.04018874843014554
HLA-A,-0.04627318432007415,-0.04414936426756137,-0.0010853425691219468,-0.02098050174672548,0.03064503765808269,-0.012286521340415356,0.003368479814846214
FGF18,-0.011909777319011062,-0.012914972394385538,0.010339216480306581,0.03624790444335074,0.019825405544410857,0.08911478447005551,-0.008161072163275815
ADM,0.015143797624713167,-0.057931908380602436,0.00750138884952859,-0.04082799961033635,0.025914299678086623,0.017737319000947542,0.0022799937649241875
CCL15,,,,,,-0.013837168951663951,
GNAI2,-0.08597761633759028,-0.057146377046954196,-0.054970837467157925,0.060797015033200966,-0.02891318689447295,0.04936489418159605,0.0029255868508259552
HDC,,,,,,-0.029464274828902553,-0.019885841814859074
COL11A1,-0.0557821258658914,0.05490547062681129,0.03046014540236957,0.005663591026143669,-0.00311822063754305,0.0018444146288760122,-0.008712755403301202
NUCB2,-0.03400658242134242,0.03999533181869533,0.0018295494302042615,0.014536804692015758,-0.05996462550377517,0.04870259306390662,0.037868688895416766
FGF16,,,,,,,0.0058644436191706015
CXCL1,,0.013451639494385326,0.019567652811394432,-0.022774285318380317,-0.02102627102367588,0.06641612996525505,-0.035096920790397085
VCAN,-0.03404259604433163,-0.08581262238255105,-0.019876555126688643,-0.029819159853254562,0.035058087179659844,0.03240359012202658,0.03667721828194577
MMP7,-0.01533647556247115,-0.011903232206829704,0.051479180715055056,0.006440158825735964,-0.011934249421897603,0.07714756057280725,0.049438968122296804
PTPN6,-0.02281954733057269,0.009015421086657581,0.031095657618820865,0.01812910977335189,0.025593591839577528,0.0700522138390701,-0.04247968334426145
PTGS2,0.05759656514901554,0.00888529533035798,-0.019513402104883823,-0.07744018509370285,-0.008269166623165467,0.003695011287112265,0.07486643780673602
XCL1,,-0.01955061352275283,,,,,0.020969054603783475
CD58,0.02107629725060897,-0.007798484080831724,0.09233090484988342,-0.009733838293234286,0.02389643912377788,-0.018413386088512843,0.06560098188062555
TNFSF14,,0.013863972844508642,-0.030003801335339187,0.000805208900757024,-0.004328803109220985,0.04643740553749477,0.14364915455318378
CNTN4,0.013479098544836646,0.08713019772093386,0.08401463365120353,0.06287371369460655,-0.009526031713581731,0.11893047286691481,0.06591444203508197
INSL3,,-0.013725678665012663,0.047361398946356596,-0.016484288073513605,-0.014140475120312718,0.06851421229780902,
BTLA,,,,,,-0.018320050240454026,
MFNG,-0.014800816322377584,0.025677588778385878,0.03341794103595549,0.030811577612061793,-0.017749386683501574,0.0601207480740095,-0.02300613582484659
ICAM1,-0.011293440159647207,-0.023158512606770026,-0.015273208049587693,0.0038740291459129156,0.014334012568634685,-0.007777319127217349,0.014380774639570644
PROS1,-0.039046276788248714,-0.03495526375783756,0.07305274854293545,0.039270109341019904,-0.019131474054440042,0.0534054387109642,0.050054050173111514
CLCF1,0.011008534362017711,-0.03999780639036088,0.04718491050319046,-0.02205963184596206,0.04459754769490097,0.028775689626523937,0.02378945863640005
PSAP,0.009297872024059583,0.031925818439262434,0.05401477753120384,-0.020956564822701043,0.0597536853822559,0.09609588375226717,0.05878536608420013
EFEMP1,-0.03483197179354892,-0.021807229453393643,0.048763928675121006,0.02106185061807361,0.040477220763470996,0.10305925319296781,0.04200017127854062
C1QTNF1,0.0021491632143387997,-0.011298820219179526,0.00772550387427243,0.0062484885709922,0.05184783364532342,-0.08939844473482082,0.027822127454394528
ALB,0.06621706063946342,-0.01498484107229439,0.07750962506366772,-0.026229651632689737,0.06505621495922685,-0.021423641234969645,0.045041068625773305
CCL13,,,0.017291816300983653,,-0.04047824163822242,,
EFNA3,0.060234589138437725,0.03726856792487318,0.10290961165735787,0.018228172615862084,-0.005152954300100492,0.00010726341743918995,0.0348052201267435
DRAXIN,-0.011507142257460667,-0.04594942040270285,-0.024469248764472065,0.011990554807758048,0.032510062940155446,0.06393927828920273,0.02145343312374536
RAET1L,,,,0.12945007844277462,0.045290209128668935,,
NPTX2,0.06675428585457227,0.13785712070574574,-0.020467541069932177,0.02395896828352009,0.007941526556212934,0.11677592509304865,0.10088897484875552
FGF11,-0.059668564933513565,-0.03828249881465139,0.04242394417064253,-0.049418750812312694,0.03786559650880561,0.028454779417307098,0.021799131145872855
CD59,0.03778679457659411,0.03755759101711855,-0.007451334722000191,-0.011113185188427204,-0.010337176002099067,0.03918640551715996,0.02064028345002781
COL9A2,-0.006013895683919021,0.00582128276759667,0.010463880421192237,-0.006866501150053791,-0.02671636434033032,0.03657626920398738,0.006678011097338467
DLL3,-0.0874201557706249,0.023739365846895392,0.052256507395349594,0.005169311537438172,0.019293814964214694,-0.03043551654308215,-0.005489992717274306
FGF5,,,,,,0.1128682551894087,-0.018846971910436397
LIN7C,0.045682535473671,0.008559138624704421,0.03900035250631515,0.051288582720449734,-0.0341109761429893,0.05106923656764894,0.05131049014179569
GDF7,-0.008791915920503839,0.07664003131566308,,-0.014305265535166894,0.07489721884125311,-0.011912167341315238,0.06848502256085869
PSPN,-0.05492755395232053,-0.018980584309329293,0.03957815445062801,-0.03182667357139412,0.016073798937258445,0.04946509126073136,-0.004313627161431217
ANGPT1,-0.02613211309363894,0.00752991695078606,0.04530710282035874,0.03997913884521578,-0.035447017980792375,0.1073861872812866,0.027661505977970385
PNOC,0.09435251033615286,0.02792313832998213,,-0.01521228229456495,-0.023826688712435866,0.11111774617744849,0.08240123080076729
L1CAM,0.02691031298463838,0.07333317135164055,0.12116915916271086,-0.05319252810098188,0.07070255683115167,-0.02379846916923942,0.03166112423996983
APOA1,-0.025998544992578802,-0.01787322131152414,0.02755997818551788,0.030940659869932,0.02463563106164366,-0.02115870355522615,0.015307416319334882
PSEN1,0.03530948362284287,-0.006333048144737417,0.013701112445180652,0.006567310828170841,-0.01812104521907477,0.0436354920383356,0.05446178435204155
CALM2,0.08589423363055895,0.09094681675779029,0.09521525832466235,0.09265347588854984,0.041741934428731184,-0.06279119033316623,0.005659353087864141
CLEC2B,-0.010281888669219022,0.0007316021670582886,-0.04300854604789175,0.021975724963533397,-0.01069973804217543,0.08157848528813548,0.024305198850659942
NTNG1,0.03352983563092644,-0.019720974455641926,0.04370492973953131,0.008473483999501864,-0.0052761178347242085,0.04696595396731499,-0.006264956773644787
LRIG1,-0.08391364135101333,-0.0711462262847392,0.027612765238881336,0.029395844216848335,-0.024553341435967733,-0.028085688663697404,0.060572884605403686
CPAMD8,-0.02107660535708596,0.02109823910272576,,0.03374398217273322,,0.1519542615387326,-0.02155457387825061
GHRL,0.005797225268371869,0.014529260633914702,,,0.07653466247584151,0.0353162727971436,-0.01900058114996841
NPY,-0.013928610700593142,0.05906887861152388,0.06961177879090392,-0.016258981772029224,0.059098189810654726,0.04688199039179397,0.052199465123801164
MMP2,0.041074441336089826,0.04170880790483477,0.011648201177095727,0.002209576911427868,0.03128129932935111,0.04919278764208905,-0.009038989029571808
PPY,,0.037647705220691656,0.04732316090569923,0.035214821373555805,-0.010456018230134775,-0.016343248179335423,-0.013257813880772901
ALKAL2,-0.07022318346342671,0.03477651720343145,-0.009806731201039741,0.04005648719413806,0.029400730904510806,0.0040474252306345404,-0.03331411915114855
CSF1,-0.03581219156246601,-0.05315353173782941,0.04055246578000281,0.020538501294893544,0.041587821848070666,0.012677876830944429,-0.04474575166845872
SEMA4C,-0.01574133810777689,0.04157660724461571,0.030317457522128957,-0.03248470916631007,-0.016501913972527194,-0.026839602232905123,0.049886574723302234
BMP8A,,,,,,-0.017005254931252916,
ICAM2,0.0006905960234566566,-0.029009726643449085,-0.03463578733185737,0.036413914810719414,-0.009949683777069491,0.07924233668725965,0.05284683221704588
SYTL3,0.008063067528486876,-0.014072413635014993,0.017919303291391575,0.025341462679447146,-0.025511690612347895,0.12966448586699372,0.007550477205232632
IL1A,-0.04867947964388422,-0.005563284295985659,0.0007059377706331227,-0.03769109221342204,0.0010329533933062655,0.06258680106784392,-0.03415414169897448
HLA-G,-0.02629249117048225,,-0.011664208414472538,-0.030418730540347806,0.004724847731507322,,
PGF,0.025559661871275563,-0.03328362061816478,0.042633705217883074,0.01649171525218662,-0.005292740177645679,0.04815337678291549,0.019402188097344522
LGALS8,0.08212673236539965,0.02649441540847025,-0.03587563301541825,-0.014206337474444844,0.015719815083075805,0.0029969628747088866,0.02807495777746532
DKK3,0.02771693230062727,0.09468771032793669,0.046234955660371585,0.0003558064117444258,0.036421810046520973,-0.0025581571098418064,0.024420252454792766
