,UKF243,UKF251,UKF259,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MICA,0.004840233471238281,-0.017103937956231014,-0.005162660791952722,0.033606754087932664,0.07659055739868534,0.019363243224751202,-0.054933444862138005,0.034417019145131664,0.0780881693424262,0.02858577723539282,0.12013187408544511,-0.017924522093315704,0.056173423231125154,0.06656712370322995
TG,0.03131115762342197,0.019462375851836647,-0.0017168654991224395,0.02595173460935503,-0.03969721005114532,-0.027987791758332204,0.025369487902203638,0.07698641804403798,-0.007786684803860582,-0.00731177254344902,,0.012291498370787574,-0.0031169795315082074,0.0521042592543449
ADA,-0.032945299573861504,0.03413746754101863,0.0137927644862885,-0.039040621669341614,0.01878871067625509,0.06702528350836426,-0.04171046065796969,0.06727183856651069,0.030304554233836777,0.042132294240810955,0.03706921192879514,-0.05641999116739528,0.0725861330505121,0.012422046151111843
LAMC3,-0.0266097358810079,-0.020740507836827078,0.039240683074142524,-0.015931675203108307,0.09640496119698343,0.005066380161565052,0.13542797855651112,0.02981065457593563,-0.0462217404720361,0.006228842682411102,0.134450625458148,-0.03573501300375656,0.07655705132271019,-0.06448322652737856
CCL7,,,-0.017957376748662126,-0.02025264614995729,,,,,0.05650501647288631,,,,0.009219107811120378,-0.010854170075944471
NGF,-0.016100793412157456,,0.04847203798357609,0.011858303301900592,,,0.05584765838526181,-0.03452188503877671,0.027635325464530434,-0.015115516993519726,,-0.04733387242493378,0.022714411192351847,0.06608418418084591
TNFSF15,-0.019918690884701034,,-0.004809291988868198,-0.014994990483641434,-0.015370351378470168,,0.21093777321716783,-0.012914885500975653,-0.03746678873923345,,,-0.00997045602116092,0.04496275802217775,-0.019599741175071447
HMGB1,0.011108319856853842,-0.0027107112353749936,0.09074875016267804,0.04884585938575,0.016996766994998882,-0.09990154372350141,0.07426066891147914,-0.01639877796294955,-0.030015820502863104,0.01701315119442832,-0.0337191798606623,-0.0006179516070482067,-0.06255392006106468,-0.03577855649106849
ITGB3BP,-0.009435908259597312,-0.00931561663675061,0.0096983758795646,0.0017375103259238153,0.027254733795348454,0.08574135202494682,-0.0441212001471657,-0.010033670093614746,0.08737289297309951,0.09387608863834926,0.052369727632674154,-0.03269528313996906,0.0719525080673363,-0.005977362763361851
AANAT,-0.028858126339712176,,-0.018194696575256672,-0.013511383212494267,,-0.07657605036132956,,-0.024195466202221266,-0.033715622026516005,0.06387883083766946,0.04721190521564878,,0.05211119334262548,-0.023462900376519075
RELN,-0.027761249882030548,-0.007887019081206672,0.06193845182277928,-0.010537959228521599,,,0.11499024050724477,,,,0.03756169689417538,-0.004788741031445787,,-0.047509089139398726
IL15,-0.028314075267825946,-0.022344825283839746,0.025277452867146416,-0.000624276074812842,0.04197889280506039,0.005236944427251993,-0.05289436362304361,-0.005271978440633615,0.010263022584421131,0.06274519550342052,0.03876989876412297,-0.0299587181548389,-0.01610197393050175,0.0268267659903646
UTS2,,,,,0.027617392023812845,0.012111395717392203,,,-0.01322987870409316,,,,,
BSG,-0.0323030685392785,-0.008965292808991594,-0.012256779375660335,-0.09057856151473614,0.007041524270949207,0.07496755998259384,0.06128878106586641,0.07410456426988055,0.16070508391646213,0.05539692941263579,0.1283202940654678,-0.0014575780735325292,0.052907903971608286,0.06287003553382131
ADAMTS3,-0.052810575072092955,0.013147601606817718,-0.05253371487410304,-0.0058415162937399834,-0.012973224012353343,0.08754413664317248,,-0.02897160757659632,0.017440489025737103,-0.007185255626784868,0.08339090152506763,0.024066034340890892,0.05708684743780325,0.12262525786648698
CD34,-0.042624673409788934,0.06678642667996808,0.03321953921987031,-0.042103647433194925,0.05015880323227287,-0.0025402923812953876,0.06515377216877653,0.028126458209590692,0.014159522262749831,0.018462836248623726,0.11120882246407854,-0.020188572970987428,0.115889485169178,0.019713200054332452
CCL23,,,,,0.07463777199371381,,,,,,,,,
PLAT,0.02507667358638243,0.012060138749723035,0.04617308673310746,0.030913150545089252,0.034573945660686986,0.0782502385133212,0.007685445715920764,0.02633455316740656,0.13697707361100506,0.034892275190079494,0.10348442565907012,-0.02285443620356153,0.04485080332753105,0.017563673926342265
NTF3,,,,,,,,,0.06651011682727899,0.017510736155218126,,0.10193577197776042,,
LTA,,-0.01289847102357503,-0.023015495385915723,,,,,,,,,,-0.00427408634172806,
CKLF,-0.022017313209655505,-0.022464602130999076,0.05550833815186003,-0.034115259212661876,0.07695634459824784,0.037564956470434646,0.07814948262384316,0.05200389567768755,0.07350007025387,0.038360128020886584,-0.017979834687580964,-0.036622910837780645,0.023988315135275946,0.05094504929724555
CD24,0.06064447094128087,0.018793746280003302,0.04593461520042486,0.0869324211723041,-0.03907147511811876,0.13337526464023539,-0.06956341645115408,0.0426488784126473,0.03939500033661055,0.0433011180860586,-0.003927585924387728,0.04019982587186464,-0.03197449677946558,0.036863411116096076
HSP90AA1,0.009310961168317929,-0.037592328935302885,-0.018030482391680355,-0.018816003314520564,-0.0961840248236236,-0.0634038269576192,0.025270304820688396,1.7608886665325595e-05,-0.09510366848183348,-0.03749374646869782,-0.04725294081189026,-0.065872084224464,-0.085392011448976,-0.1394972266593487
BMP4,-0.034846055405647516,0.08009711590264174,0.013694558991485325,0.002307817229892526,0.17265071154219552,0.25114676341835035,-0.02058644493319893,0.1181315023142567,0.007910022462570191,-0.07248234204183614,0.09247207353519667,-0.0009654845556935398,0.08811351405769774,0.03371951935900219
SCGB3A1,,,,-0.016090389431195756,-0.00735366671147203,0.0782842710973806,0.08621970157376291,,0.0691855877029261,-0.041116193632177375,,-0.016605073880058913,0.06008305085943946,0.016540628409859075
IGFBP4,0.002499137279822203,0.03395004988995884,0.0789248294250607,0.0066709983742373165,0.09113726046512234,-0.04195060671963301,0.10074684424318991,-0.08440495263723771,-0.037375356862200504,-0.004028294048027368,0.13200610977902663,-0.03788151865719997,0.10022386760408723,-0.07134099279451885
RSPO4,-0.0196687698670713,-0.020851851550013227,0.03287863279020423,-0.018570924979476214,,,-0.057308303722473385,,,,,-0.0048579300389882335,0.04292508744755587,0.19295312772288686
LEFTY2,-0.014184126747749335,-0.013056883872424475,0.07439170873818866,0.009446421549680837,-0.08146538048951818,0.12241460202733725,,-0.03091975524472053,-0.03262433257171912,-0.021300283636106334,0.13445659604592972,0.04423073984928232,0.06039898741683109,-0.033413969624185205
PF4,,-0.011732912481509967,0.02250075361335487,,,,,,,-0.026879378344519925,,,0.002360219918865404,-0.023176221833707565
ANGPTL2,0.04301989405961869,-0.006372479772644554,0.01312549434944042,-0.001333902057691122,-0.005536215430693325,0.17696127554534977,-0.0498535883536378,0.01800560337328057,0.010427542161107072,0.017095860157576154,0.028272519905979284,-0.013450301658485639,0.10321351342780839,0.022592614444837546
LRIG2,0.032578981084751935,-0.006425126556893539,-0.019374346537523568,-0.03047574369329506,0.05100353758885866,0.042388600008698214,-0.005333976873599002,-0.05191300204478496,0.04446390329823404,0.029783202917121547,0.06275795044478387,0.0033198700556340654,0.13576236610392806,-0.009505603890698447
ICOSLG,-0.032467558023699036,-0.04399957221960412,-0.01907845041012105,-0.0030436211873114912,-0.0003945264987793181,-0.07317352952571189,0.048027501635623235,-0.03099926900872714,0.10729330757113632,0.016737466807871137,0.017779638785516,-0.07684924223559783,0.12039327690219585,-0.002536221149088976
WIF1,-0.045772371014899726,,,0.0296874400084739,,,,,,,,0.026925049437363152,,0.029391852717678548
NPPC,0.0928179118411346,,-0.02430409017238095,0.02527043753972401,-0.030506148917202932,-0.06425160951050539,-0.07900960310434627,-0.028971551934889102,0.045642548829249896,0.08590792842521303,0.02941592109771951,-0.019176457658069978,,0.043837383518972935
LYZ,0.01693375728706185,-0.006754332912401724,0.012924581347657374,-0.04574830363263138,0.006843473113578396,0.08566516715759183,0.08466107287777574,0.03452436522643015,0.04140118656133681,-0.02754024496653631,0.04860892367379546,-0.054463401319540576,0.04479802822052019,-0.01927603787173316
EREG,,,,-0.026133697760088625,,,,,-0.007703735355157745,0.011557999986289947,,0.027207242561670692,0.031197786006877247,-0.02668269688745291
SPTAN1,0.029511482992751935,-0.01294237638492332,-0.014596569460536312,-0.04242178865988088,-0.04379062291417077,0.10928749254351507,0.00900192914208913,0.03963720299335,0.01725720198897376,-0.0379669108853266,0.019163150505420987,0.032368386614562955,-0.01180822704510132,-0.1405743969973301
PTH2,,,,,,,,,,,,-0.016040700957667096,,
LIPC,0.048290478347272056,-0.017658660345175152,0.025631079230253005,-0.01797971197952028,0.10476417639080411,-0.01937653788443122,-0.07810961366642673,0.02176342835968585,,,-0.023967705851767607,,0.03198508446975399,0.019440007504057732
COL8A1,0.013045997001286752,0.030057282719506157,0.10196173901682291,0.018371148472410514,-0.018095232156302866,0.07174881761536342,-0.05233973745467513,0.018818896812253516,0.06941454733326495,-0.002156959044502922,0.10862425205439936,-0.03741725122437999,-0.011963004543556035,0.08120296290198323
GSTM2,0.08236418620608142,-0.02570984162847082,-0.02761566593922871,-0.004041429674882664,0.08502239531196806,0.053976032080467806,-0.06594084038671734,0.03911187675484865,0.05998490746151251,-0.023784125088511666,0.00735917547339596,-0.0027529811700994287,0.06132885722609044,0.0009383721575808087
IL4,,,,,,0.12935130908036507,,,,,,,,
SPX,0.008133965103920187,-0.04529692963057359,-0.020960343111123908,0.008444386869905177,-0.04044175230299568,,,-0.01172970846206771,0.044621648170675564,-0.03337418389888337,-0.06507488220811461,-0.014116457748898498,0.03365815282432586,-0.05393848341802587
MFGE8,-0.036020385162622334,-0.0015111778574285165,0.04546519939677751,0.04504055584367745,0.08344205644743627,0.0978632720924452,0.07472748427108047,-0.008907947813817665,-0.0033291142342675834,0.06702315618535873,0.09098710206024369,0.019852641018845006,0.08401845437984792,0.00036582995997045363
TGFA,0.04760574150002654,-0.018919923031178836,0.0037307531071329634,-0.013173292075662812,0.07397662296884071,-0.013209410744534144,0.02196473863657045,-0.010934882990715223,0.07401518916073752,0.08552802364202651,-0.042070272260096804,0.042335109000886405,0.06090676685133459,0.026704178978196394
SLIT2,-0.03986009077227736,-0.01960491091458509,-0.02493224995263301,0.018658238568176968,-0.012720915128380146,0.030927671983722215,0.09308387780114342,-0.03276426307170616,0.12646752486742124,-0.0040677900223899605,0.03572118064871828,0.011262686228681987,-0.021373481875949084,0.016584160364190043
PLTP,-0.01690380656439252,-0.01908564396883457,-0.022148475326735785,-0.012186555444524036,0.0623689966400389,0.15379580729255643,0.022053193944069634,-0.00551166391472851,0.03384284204244057,0.0026500773358200387,0.12583640709247426,-0.07118734299977694,0.03648871945819905,-0.008472192302759371
APOD,-0.08026039194076438,0.017654494854183026,-0.026410605019651763,0.033661534075098885,-0.04049078047939738,0.03814782696986841,0.006024027023993666,-0.0034315565280876774,0.09897715320436411,0.048449802064468736,-0.1288749214984668,0.03975011624392951,-0.0855701880643698,-0.10984797152720695
B2M,0.003974943658610963,0.07087917019568431,0.08486457890294977,-0.005521037834556307,0.05479572553275833,0.16454304255531563,0.04103773764465719,0.04078297836428359,0.13360487214368413,-0.004464513658630912,0.10902658662384658,-0.12162809101422135,0.023980108734536886,-0.03641690117619477
OMG,-0.033517907652014164,-0.021248579302083737,0.01951846234024096,0.04881307066753347,-0.023142868962147543,0.1319421098861196,0.03141887738699938,-0.020794381613580357,0.06200147878639831,0.021539844752686752,-0.09692080020372013,-0.0008797299357802724,-0.005785565574178603,-0.0841482705726422
CXCL3,0.036710732255210675,0.11349823776126895,-0.008152426450047556,-0.04216048902915371,-0.03143964569748133,0.019494236306771884,,,0.027661489866764522,-0.01131338763424432,-0.028188862705132513,0.010215945532990487,-0.04179217464602136,0.015788173529429243
CXCL10,0.03936246737725719,0.11658985082201023,-0.004330920219283398,-0.036818904591534196,-0.02755885240915955,-0.053957101876508325,-0.0008832975447571073,-0.03907914103124912,0.08731541171857496,0.011879464504704448,-0.03797641089296307,-0.031454147257264246,0.09042005086661745,-0.0067319624160361545
RSPO3,,,0.014018362613867722,-0.01797970089414585,,,,,-0.0015654793262349694,-0.005419933480019828,,0.003212856045429275,-0.017836596416245666,-0.07068262755631727
CORT,-0.022052156430875287,-0.020954238710072546,0.004097845373353943,0.012189020366101136,,,,,0.025779138862349005,0.030318831633659,,0.07353758980236669,,
NCAN,-0.039198521712622704,-0.01935588530919804,0.05123088455466384,0.004736062399827333,-0.03388622988329672,0.029393032769970833,0.07969468033126668,0.09952332242932263,0.07406126222151915,0.014880339527265462,0.05933185655119472,0.034672791828604964,0.03808977638290249,-0.051517342937710174
PRG4,-0.030096015897482526,,-0.01795737954705273,-0.012873401289766653,,,,,-0.0013533150515819526,-0.03160109921138639,,0.04548789656845232,0.01149710566136751,0.014440539342866026
ZG16B,,-0.014118653237311405,-0.020841735147223657,,,,,-0.0010695753160180003,,,,,0.002909552080930636,0.08056411599883895
TGM2,-0.03076089930396064,0.11518464491273331,0.004785308649324924,-0.018859905091774546,0.022164219773826387,-0.10446929213219623,0.024739620180845266,0.032903174076629384,0.038791950100796516,-0.01142299268851366,0.09689645468417649,-0.011989165632637732,0.040576538259064474,0.001898709824518255
VEGFC,-0.021594492293441455,0.09030679669587754,-0.022502688200894957,-0.019816430417783547,0.10645838391394402,0.011065844148270002,-0.07385480499058171,0.23472732659900505,0.017276049382750402,0.006115556289890715,0.0297431155861489,0.04985851658922685,0.06853212240085914,0.027891393024100555
WNT6,-0.006671185357922319,-0.013056884215095906,-0.024837368157196296,-0.017738307596418684,,-0.016511231766663772,,0.16226170179828178,0.08891641177279637,-0.0038664605946008867,,-0.039701151910232074,0.016579500223679603,-0.020430092017104592
NRG4,-0.020410188093954174,,0.07000651194944447,-0.018336476649926083,,,0.044944937400283776,,,,-0.029856267199523827,-0.003715680273649415,-0.03197408280494083,-0.03072372484809403
PMCH,,,-0.03028216571558505,,,,,,0.006794618891636645,0.05621316874977433,,0.0017220750966959013,0.015449347305610425,0.02587051956845518
COL9A1,-0.03179652634317065,0.011797537173031418,0.014956198765154135,0.0309458603638064,0.07945701410961568,0.10236337970829355,-0.062250412364992846,0.04745556979817241,0.0453277040766096,0.045457926015045905,0.039594809889972195,-0.026958060679084465,0.03401144738510269,0.012032109052126217
GDF11,-0.008230195120305506,-0.012413951441101793,0.002049146092474385,0.018981565481289746,0.09385592032408499,-0.023278036444784704,-0.03746484809696295,-0.09484865750773751,-0.03686869600708019,0.05050776119383171,0.10362530788072041,-0.027446933750675983,0.08457124435167784,0.021944053983329895
RAET1E,,,,,,,,,,,,,-0.035075341655033634,
IL24,,,,,,,,,-0.013659841202723257,0.00581482180757383,,,,-0.034348102302978196
SORBS1,-0.02712417791357917,0.02589077192658979,0.014751821346029238,-0.04382571506318899,-0.055787970601353334,0.0777465508801117,-0.07212643812298282,0.015055031221083485,0.06891390985990373,0.030368173401744542,-0.005721898053497447,-0.0015565679150892128,-0.07592386981526751,0.0023660605691419247
DLL1,0.04401202985783085,0.0008973579623981564,0.04544296388942987,-0.003046379983221485,0.07688344835314966,0.07386682186808642,-0.057044847660940715,-0.0392349362183554,0.045412306535669245,-0.026465523120741033,0.06507197437494704,-0.023603468411584515,0.024264737850621765,-0.04133734829366856
TLN1,-0.02440678621646135,0.04017971585721041,0.039142755504213006,-0.025151645498838672,0.0961962620695039,-0.007212369591462034,0.008501646969466481,-0.000651014416092022,0.010622713044122085,-0.034623311580261606,0.02059180814511142,-0.03776317046384293,0.021203082594167925,0.016515375672991692
COL2A1,-0.020891171562695,,,-0.01149790026983589,,,,,0.036746461184407525,0.032006341776682184,,0.0024194226698746784,0.006444017053303627,0.009714200056602413
SHH,,,-0.018660665700890287,-0.02914795511007644,0.0685078067940208,-0.16513436156091998,,,0.04568995446271465,0.06457513831158682,0.05776260684400394,-0.020100687502404523,0.019758418663327088,0.1329924615628101
PON2,-0.02023572796539282,0.004437389963404403,0.04040955046611533,0.03135359195021199,0.02540041507718013,0.12991224703515947,0.1883026005636797,0.05030666027510394,0.08440977749224787,0.03199206932199432,0.11285661763875121,-0.021765624608002694,-0.0012755965910049988,0.11418008086691245
ICAM5,-0.04868053601632482,-0.016807142348987874,-0.029083971957602418,-0.01722611863115446,,,,,0.014625917140392108,0.04723552095637395,,0.0643895806060116,0.0019933806098441373,-0.04435195771313562
HPX,-0.03326783917309741,,-0.019272620720091286,0.018137997926986723,0.06481400491318783,-0.01938980926092398,-0.059501904988958104,0.019552846913132426,0.05584785001878898,0.022765843630710783,0.03857770234875098,0.013810110515484834,0.0050804992087829836,0.023672234221757286
SFRP2,-0.027199096551274102,,0.006544139099040391,,-0.04162002525426049,-0.054540915037360506,,0.005454315504174289,0.00978357933383242,0.08198701123666079,-0.07271011311281629,-0.062154479582245514,0.09566905501479127,0.05510408712062666
CFC1,,,,,,,,,,,,,,-0.027185662341888284
CD70,,,0.012690076492708502,,,,0.034170788725289766,,0.09847240558024002,0.042620349811021765,,-0.043954868848168085,-0.012214626109910375,0.04561181133893806
HP,-0.011831206755503663,,0.004229854193102082,-0.036612896340520326,0.1150363974864509,0.09971644307090426,-0.05484879890377475,0.02743499950566523,-0.0024010843604090775,0.045631911002717074,0.09661458651861496,-0.11209902146692462,-0.010296643727939514,0.009085455106220226
CXCL2,-0.07464298560988011,-0.022543492442369983,-0.045814941947955004,-0.04418762326704849,0.04985843643094301,-0.018695290922302862,0.09155659009879184,,0.02200823275471029,0.03441117819951542,0.04072288874782191,-0.013251616883922962,0.015200291292095275,0.00047447382546733207
NPPB,,,-0.06647364488551957,,,,,,0.05599859823191963,0.030764191100632787,,-0.020296197487564168,-0.03243414604496301,
CCK,-0.07480692366030764,0.024592462838749093,0.035750315695525996,0.012984433971637194,0.01687039328887453,,,-0.03347696208599618,0.0696362222904339,0.0016316516738158855,0.019649654523250633,0.05384134739094777,-0.011194497041088677,-0.1628452732721946
SEMA6A,0.00026302802231988515,-0.03761784000106945,0.025535543026975548,-0.03286170731539288,0.006690819670888522,0.12433704529931698,-0.10529273627394957,0.029551750482236752,-0.028849254902661218,0.06328097557418023,0.01597254698640905,-0.00032148489262002057,-0.029668380510710288,0.09032567632109641
IRAK4,0.00632110942166292,-0.0008911079033116329,0.07599066072298134,-0.003991409270796946,-0.04545292818536984,-0.0020796534318979925,0.10809691134481904,0.05466656178494563,0.01137386385695345,0.05967756007078125,0.04701766976957729,0.02742382501685845,0.12629199719926545,0.012140755603381776
GSTP1,-0.017086152999204504,0.00883315581105983,-0.0073141119819365805,-0.03885185474031715,-0.02447550438169173,0.09815598187352968,0.007823446242066021,0.01467594459584759,0.05308373606207728,0.011526026769369051,-0.06014307425755707,0.012284145070519637,0.05532821504129792,0.1045420821335468
VCAM1,0.06270715443322324,0.05384263458040304,0.0029613346591173045,0.007125819575535162,0.022798331429126958,0.026664793202764683,-0.010092822880522599,0.04070049681593923,0.05609110665302101,0.03320968427709646,0.06944223133540706,0.002344927561319118,0.08369543635158198,0.021289248692088668
NXPH3,0.002149986795458336,-0.04669212969092599,-0.06356217599984189,-0.041766799949589734,-0.04151821832682645,0.07732326635809388,0.06682710381323255,0.04909013851656749,0.06530012262116461,0.03182492282737611,0.04798485632032723,0.05686876748317544,0.05612807529539076,-0.02590893674659077
MTMR4,-0.03233322308845395,0.004403528149989969,-0.017427028328208253,-0.05185266917567734,-0.019837093480179754,0.026695725801235817,-0.11416761163244371,0.028295543551181197,0.014132796566955107,0.025951819237216733,0.04317409881480471,0.04522981886316988,0.046995577976893306,0.008706215962494462
LAMC2,-0.01863851698931207,,0.009349747210393234,,,,-0.00240697418336198,,-0.035806182531071616,0.028563350474211876,0.04268718998639593,-0.026351370804445835,-0.04012271901814517,0.004984780792634791
IL10,0.02929051350566409,-0.018701658426756782,-0.0011125415472353537,0.01012690442288735,-0.03140568924704989,-0.07316948963051217,-0.06787679684752586,0.0006165806571721918,0.02781580335215508,-0.021862275533203298,0.079797265115693,-0.06004565381065926,0.04800382045027352,0.0389334870511015
SEMA4D,0.03183713211940981,-0.011005249374929076,0.06546481866473851,-0.033538788109792696,0.026677297271562487,0.013779984870689679,0.061136716474468694,0.04719616504026834,0.02350518868110413,0.02805584740573283,-0.060568375428630486,0.05118312887689288,0.06606994881601994,-0.021820305082710933
TRH,-0.03637237024188804,,-0.03711972776033509,0.11688865820165413,-0.017510050228857064,-0.021061431780928064,,,0.03712935498345084,0.03275036209990353,0.12151059344482909,0.03101982563794653,0.059212562917324456,-0.012498333454041681
