,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.06074880191752458,0.059068217274601015,0.05350773717157893,-0.02873607628274494,0.07468024064227374,0.039961403598487544,-0.10025684538686258,0.02280085765548005,-0.10246601132428017,0.037607414360344905,0.08356332522695356,-0.07006911540954452,0.03314601694537609,0.11372915119919262,-0.009594967343423487,0.03426752386211062,0.026703567133531284,0.11588314335753035,0.15172626136242062,0.004157521646129774
POMC,0.059843921162584815,0.06379928858884741,0.0769409383196245,-0.008952482678295248,0.027183630961271764,-0.006997575903796866,-0.01926228071757996,-0.01096381012335728,-0.08974430664390814,-0.0324995382515222,-0.008183561474226598,-0.010190488591256512,0.016784829758827283,0.0104483221830367,-0.02852264134084413,-0.04001639576729918,,-0.018133252457942957,0.05262328444241472,0.08015883437869271
CCL18,,-0.025461597291572765,-0.01943480355206394,,,,,,-0.07298713191862294,,,-0.03958799126451374,0.011724945745548847,0.061584040175698566,,-0.012681724168837638,,,,
CCL17,,,,-0.02404464462630668,,,,0.0022965993244199313,,-0.0033054905015266886,,,-0.035472753793561844,0.06087525984665356,0.01787877560056961,,,0.075651454882288,,
VEGFD,,-0.028687778110904696,0.17722603915697763,0.07053791504553374,-0.014934791390955094,,-0.0025766808372590494,0.06405619047708072,0.0472124112040221,-0.021788538886187456,-0.021824942739344308,,,0.02452430988356522,-0.044422739166503925,,,,,
TNFSF13,,,-0.014666131076757218,-0.01658545772818933,,0.03977344254001654,,,,,,,0.051417207075335085,-0.0018429408629584397,-0.011619671387196108,0.05898345013474452,,-0.028433525182563094,0.08041538905216816,
WNT5A,0.013012499140345126,-0.020609764672305318,0.028121711681908048,0.03601199445849034,-0.06111979600135942,-0.03703278113379402,0.0736442386478814,-0.007084163688077726,0.017711665193609033,-0.06300502079150291,0.01745733041781616,0.09434694267570409,0.03995017883478654,-0.0449854742325447,0.0025761024434607796,0.03341392796096582,0.09079246052626407,0.03656034742167626,-0.07353270673085066,-0.006859061204900049
CXCL8,,-0.00010176235477610027,-0.024558217731766,0.03941275109943444,-0.022099520072111602,-0.021361524853421517,0.0441627971259695,-0.02219792703498116,-0.06311937125357216,-0.06550979935061815,0.07084347787161045,0.03128281929539211,-0.12324673953009317,-0.17175011171409732,0.010634096082499022,-0.094666781906848,-0.038801697483367155,-0.013048603981269075,-0.13012760392596873,0.08680899467615431
GRN,-0.04424714696362272,0.043041721992884155,0.023443646926351994,-0.08539770216627757,0.001935848105525472,-0.08275220463295621,0.08332551455737514,-0.07783036885570349,-0.12039665745773717,-0.052428099456788176,-0.02232129517367729,0.015180369619974292,-0.06753112300852562,0.002155892320229043,0.047601859372262814,-0.0396404182096114,-0.03004618548600064,-0.09951503578626202,0.018566268676017343,-0.06720527155340791
MIA,0.017756233495007816,0.017646433521750424,0.040522922243812105,-0.01680584896957473,-0.04531731749089557,0.06684065867644062,0.028372019345408478,0.014473535895522168,,-0.029840402520212323,-0.08489042998026806,-0.07213139880408746,0.15299900742770495,0.1663993959715976,0.024827828845799416,-0.05640169249677168,,0.07761312207051184,-0.01899390681470976,
COL4A4,0.041551509458360246,-0.028879255287309568,-0.02334104116279757,0.04908801911974243,-0.03465658985568368,-0.022115543991197865,-0.024746057832637985,-0.011805567172620521,,-0.028946297496635576,-0.020529425595766013,0.043654041308788576,0.07286498705311899,0.027479357464578323,0.01934209249002637,0.05455312290001826,,-0.01749749687636982,-0.05420081495848188,
TAC1,-0.026936073826001283,0.061957852471075714,-0.02829545811233841,0.01619386484509841,0.09633556443001891,0.06008506636387143,-0.046157036501459914,0.056266815278393986,0.06467944364925345,0.14465348717923046,,,,,,0.11667867281076388,0.09730364940244306,-0.02293996613451158,0.11830930336919503,0.15555141197990452
RARRES2,0.09310754390835907,0.02785414666521064,0.0016492523813722694,0.02225896013523844,-0.030240346353683722,-0.09975568799366558,0.08546707370433786,0.03855678422118434,-0.004172726092913987,-0.029394624715598602,-0.06642136559734071,0.06511440063237048,-0.07087959439582754,-0.04489471077712206,0.019946560824084275,-0.008812115307109309,0.08994556201669263,-0.010767328456740492,-0.08807169067923443,0.06708655433940622
FGF7,0.0006820024344651672,-0.07188969222423246,,0.021833130451900027,0.07365154307869842,0.08000163710751683,0.03973423108486331,0.049868216262056016,0.06281820011056688,-0.008758442256866785,-0.05049770818212227,0.08123151843594181,0.03897459667604917,0.018851482615561455,0.023662471311287438,0.02414854934218581,-0.005739475156244463,0.09026079471054356,0.03110043759102485,0.01762101026112854
EFNA2,,,,,,,,,,,,,,0.018171393593813995,,,,,,
HBEGF,-0.023586115301872088,0.006766418775748519,-0.032215631155411296,0.06911175401239322,-0.03195795606761101,-0.027124876834865967,0.0460522584337777,0.04117591835764027,-0.06485546807321878,-0.04707030911384118,-0.07797712748218312,0.04448516285071192,0.061969218466244126,0.05184588108198057,0.004338595951016386,-0.03300458858093014,0.01405288863638475,0.003943980614066954,-0.1335842740075137,0.09609898416033485
CSF3,,-0.008087612156467574,,-0.01829355425514937,-0.0038021399781199786,,-0.011751459463806128,,,,,,-0.0730816139203343,-0.10100002688108277,,-0.014426601086786764,0.03401253973061481,-0.018372291562520977,-0.08530229642755559,
PI3,,0.0020134451207454653,-0.020446232742181596,0.07758439454068058,-0.0005132079443028443,,-0.02947998589776159,,,,,,-0.109348541463769,-0.14842648006599227,-0.021468579502502992,-0.1106137354685901,,-0.039916885969847306,-0.012887343777031306,
PCSK1N,0.032613636371541334,0.042254192000751534,0.06734985851038376,-0.06647389169745192,-0.00023370551071911515,0.1043687544884811,0.003934768849035713,0.07044540390679507,0.17800160746801627,0.14014569357111512,-0.007542575138274511,0.013255212871065099,0.0682812184482076,0.06716317406074979,-0.020279721733830088,0.09863835922374382,0.06302750130751317,0.07391100505428172,0.17177652298747498,0.12264299922034183
NTS,,,,,-0.042630086536093965,0.10234422754181653,0.016083575640035066,-0.044834921930050356,-0.039657860620850756,,,,0.0666908129563195,0.028756823176687808,,0.08233812811777239,,0.09775129121749844,,
SFRP1,0.09430272326396447,-0.030010359713467025,0.03513621042086075,-0.020979881848299412,-0.017038010617280958,-0.002921456585469364,-0.03163249855576971,-0.03249689743163312,-0.10547017852636695,-0.003930977651362724,0.06087283139043479,-0.06282717414576754,0.08124936633760953,0.0637461614814238,-0.05593212368173678,0.0803054487280929,-0.01785024654396307,-0.02657464007066512,-0.02253744446747975,-0.0732315386482768
CXCL13,,,,,-0.016884886107060456,,,,,,,,0.029838802641351386,-0.008166342709475014,,-0.01772954519216197,,,0.004234770953432297,
MICA,0.08241207925479503,-0.009941471969236048,-0.008257951428453354,0.017610137325491246,-0.0031107721641912547,0.036363951224326986,0.06316288877502634,-0.03414473806423221,-0.007252881573078571,-0.052510740965136096,-0.07519767695647987,0.010323555642818658,0.06983371466001125,0.09074916696415984,0.06575588944003458,-0.01579567685798098,0.015589105620784218,0.002837028475615985,-0.0581135724364932,0.16216615170867132
TG,0.04155150009456761,0.14893243000729134,-0.007284253455937605,0.027369090716442692,-0.036136966683404714,-0.031162871800976336,0.004844065022084352,0.02769338167053559,,-0.030538876498102364,0.0050623046617510265,0.028014844504522147,0.029581349686298684,0.011982607451691829,,0.011655186363701936,,-0.011694222882919693,-0.03346420897150739,
ADA,0.05711635823905596,0.003068993696617215,0.0450478052291229,-0.003862073059840979,0.03727115922070467,0.1086312232784202,0.006353159138139298,0.02477146182493554,-0.11478695738043662,0.017641147021000808,0.06732254241099224,0.12072715944824472,0.015129438577065904,0.019592127458221142,0.08240517348231904,-0.050753822735142416,-0.08241998382055285,-0.018111936520804117,0.04878579570968559,0.2861899604363395
LAMC3,0.12412241730827367,0.0037387563495509916,-0.026387990973577663,-0.021513558137199865,0.01384490865967834,0.04741961386531041,0.10370799541709828,-0.034972954530704196,-0.009028445098848058,0.061858829456566705,-0.014614303344167537,-0.005772155760017445,-0.03313946164978021,0.09042195597885001,-0.021981020915199486,0.015532544357815883,-0.024888853129203192,-0.05945420463508643,0.027860799734676256,0.038807987368153704
CCL7,,,-0.012362176867884314,0.001132402042478501,0.010865920121869606,,,,,,,,0.009247046543429303,,,,,-0.019252380645129817,-0.09514030569570514,
NGF,,-0.01663814673464442,-0.021225243787750245,0.001042703602713384,0.08193412512109499,-0.005138059521122836,,,0.0709811435102966,,0.06920089766457373,-0.03254843232161842,-0.04308015178474928,0.005141879406823916,,-0.010456309298468079,,-0.027422582668346813,0.028813169994041266,
TNFSF15,,-0.020583464008142455,,-0.01822782632093731,0.22198125197301624,-0.03610813356183273,,,,,-0.08504997845956508,0.03439855364652473,0.0023949440533177296,,,0.014627989565216014,,-0.014943400937243365,0.007570221222910408,
HMGB1,-0.022930062951053695,0.03143794667555465,0.06690606031318039,-0.019395116982242125,-0.0037120905271525325,-0.04636048090398948,0.07033718324215169,0.05302896798607857,-0.045007158796718745,-0.046730656807852405,-0.03277819336837629,-0.03924596875357607,-0.060403711326393085,0.04570678861316291,-0.0133892038731539,-0.049552449545465754,0.03982866964497628,-0.00646318346791938,0.052056989210746085,-0.04716677032901444
ITGB3BP,0.009688223016747953,-0.061575659093618874,0.027929498440017308,-0.00013367045179681533,-0.03337379212934855,0.07929481115879848,0.062393921227025306,0.02105206914544454,0.03474435198696758,-0.045094682174556575,-0.04607984919032523,0.015363356969702636,0.035833914874697774,0.02124746467691039,0.01511837662846326,-0.0231880410164094,0.033137684885039966,0.0210393177590232,-0.03891271411924733,0.07979896633588504
AANAT,,-0.009965538322857605,-0.017935637861401236,-0.016585459498323664,-0.014934793522980732,,-0.023615837805947268,-0.0041771561897583,-0.03728424586351032,-0.027271061065416616,,0.047832302119601065,0.031825950797401525,0.11995802311572093,0.04089095851335414,,,0.04129121817963154,-0.04030444154357004,
RELN,0.05019750647985417,-0.007841142505139044,-0.030009048445373804,-0.0287886434576719,0.0933478887214094,0.03676387332641213,-0.06929627782901025,0.03639827559003129,0.06027958747815032,-0.0184491359482827,-0.02704277486032464,,,,-0.020481391971948613,-0.003432843245855352,0.10195061934172202,,0.002198993001070395,0.009354414226263694
IL15,0.025331387998552564,0.05282614254078305,-0.03908885623933184,-0.005944755108155472,0.02538998460189135,-0.011440742363602449,-0.023168192695605997,-0.023455894684570138,0.007992897653375627,-0.02529264869023532,0.0029567083222779393,-0.016252531424200294,0.03694132323629475,0.09927767551843086,-0.009401079433004327,0.0033017610513170477,-0.05344714771755866,0.052543883809168475,-0.0029752119427926787,
UTS2,,,,,,,0.033570885359078186,,,,,,0.03226410954675147,,,,,,,
BSG,0.0995520143236691,-0.042261994156129606,0.007797534053269589,-4.471445888047388e-05,-0.009484294387414978,0.03820935054420189,-0.005026044220377168,0.03042385139872216,0.16845931197473824,-0.05222555459461421,0.06748495475459126,0.13066595235113915,0.023885759456997408,0.009034038022286894,0.044958541987177185,-0.04773225308688668,0.05896652907975083,0.018426576541091807,-0.019119904497175905,0.017618857178674993
ADAMTS3,-0.004155315955179113,0.03814558797203038,-0.030542021855690993,0.04807156462604128,0.029729024901237106,0.061078432006848794,0.07631736475315841,0.056927067774183465,0.015503940604618271,0.05298191253687678,,-0.03533558497301701,0.03636585689323617,0.05185472219097229,-0.0026863145751675034,0.002530340440700705,0.05468374637886067,0.10925991522427607,-0.03258088323532908,
CD34,-0.019055547776093418,0.056611117556868026,0.007108725330978304,0.03740394308088302,0.03933354238684215,0.030028630642843987,0.09768138866155218,0.014000658883389737,-0.02548746980471215,0.03589460372914689,0.030480805954419394,0.02275044130547405,0.056483588071160044,0.06900106180174317,0.08755559429980982,-0.04891145637746399,0.030945351770949876,-0.0783916741268774,-0.04261397845086216,0.0060248569477742405
CCL23,,,,,,,0.01616986189691309,,,,,,,,,,,,,
PLAT,-0.003888115356991857,0.002001581959160616,0.036070380080602954,-0.035549876197257135,0.016173531933121155,-0.04618598371999972,0.08496775036764763,-0.03602458601896362,0.02884099315726637,-0.08892087781607905,0.05469743781922993,0.06396929752074504,0.1483662709402637,0.09823416960006834,0.07770638727106087,0.03114846811683144,0.0648079131769462,0.021538255054636374,0.004458697485956523,0.03360158840369795
NTF3,,,,,,,,-0.04376106732467341,,,,,0.024594523452116948,0.10244421039105565,,0.013744887024705481,,,,
LTA,,,,0.04725862332456432,,,,,,-0.025292651812371676,,,,,,,,0.003473722949900992,,
CKLF,-0.07274483051150367,0.07990698878972484,0.03494187608552668,-0.0029074832167574663,-0.052881932439124035,-0.01827350548922967,0.06193661787307304,-0.05927312541184808,-0.04732777522465302,-0.084270699755122,0.005927248916389757,0.038879414855725714,0.08143506440143893,0.11393338215591045,-0.05997857390771519,-0.0017291751587443904,0.08253913725271836,-0.019669568044323283,-0.0779929622380942,-0.005107207803177418
CD24,-0.012085764671022214,-0.0112550561335458,-6.024818574165548e-05,-0.008992562982183507,-0.021531089742590003,0.10522606504748615,0.09269088434044487,-0.11107849305410514,0.025457247010891235,-0.04063874623001868,-0.0014377691768308223,0.06451002164675242,0.04406192985155152,0.09549524426983616,-0.010471762340546151,0.05132780518657374,0.03617105158432569,0.07839041938101624,0.09021807621974229,0.0466529404487427
HSP90AA1,-0.048107428099734145,0.03389163915914952,-0.03423757405082493,-0.0013692266487313413,0.10336983742882502,0.07580863095150076,-0.09645019840039243,-0.02618990746057632,0.14777921142688927,0.14118660901926944,0.051920226843720226,-0.05730585336380421,-0.11901101552886291,-0.13160743654007592,-0.04363586069528933,-0.008851689965432513,0.016326762342163254,0.01908218082826194,0.0949308230835096,0.097374102902374
BMP4,-0.01762267970752247,-0.036009019439062845,-0.00229730040890074,-0.03684392252919265,-0.028983379374641342,0.011987912811883477,0.007212679695217677,-0.007191294154193904,0.035465913833607796,-0.02155195168115173,-0.035746986188508315,0.109075370919053,0.02114272058902705,0.02124398411554502,0.06282938069119978,0.008012688650322555,,0.036280601007873545,-0.015485071175124649,
SCGB3A1,,,0.041455011310871294,,-0.017785495391548313,0.02474367742989968,,-0.02286705902194669,0.05946380353136638,-0.017648877953341646,0.05609673657734964,,0.04627817306893382,0.058274322858621164,,0.039200854408989516,,-0.04036709494348859,0.02611494770066642,
IGFBP4,0.045982541510489416,0.014152741933971258,-0.03171696244202148,-0.00034202742837728477,-0.050376847970944265,-0.05077580531091402,0.08002839772614227,0.02102758482118574,-0.03264041491438469,-0.06716288519251161,0.05149996722007616,0.034892346593824,0.005417001621615389,0.011063899245149875,0.018079472071141755,-0.10569214769082627,-0.09336560388972967,-0.06478010877379742,-0.029422534757752014,0.167351466027699
RSPO4,,-0.02032520204198025,,-0.03211338335024611,-0.02052735280594871,,,0.07846387933169394,,0.015787681669064482,0.10876847235014918,,,,,0.010706705175733432,,0.00952703510793599,-0.03446233268227197,
LEFTY2,0.11036828508318136,-0.03404484489739934,0.00843802144593889,0.04760410499522211,-0.008404317933970456,0.08147989462724461,0.1547333395408829,0.11374401236414163,0.08745295449269296,-0.03122349620328598,,-0.05269170746027696,0.04717146039329764,0.07649218654694039,0.008132495316631037,0.03849550962793746,-0.041720801721988415,0.052174626595187075,0.04228017359760632,
PF4,,,0.09267411970526912,0.08573883956963979,,,,,,,,,,-0.03752373936953319,,,,0.01976719997764657,0.14856260199869967,
ANGPTL2,-0.0411041651975678,-0.023914060589261002,-0.03923044573468793,-0.029517627686446533,0.009667955951688739,-0.04054122373134508,0.059562651918007956,-0.048684336693006064,-0.06567899824779522,-0.10775567996917128,-0.0836987136548193,0.025711770410174473,0.09834202191965923,0.09377733275600127,-0.03384048387885116,0.006190551160181365,0.03746987853227391,0.019006103524582346,-0.012792490906636417,0.0002738131661311786
LRIG2,-0.004982800972394713,-0.028357816337017033,-0.02631154699229372,0.036165550513278605,-0.021655290567567483,0.06948961688020484,0.039907095577967844,-0.06781049934280042,-0.013719885484341686,-0.05271047038345081,-0.1071539629116403,0.08437908020499589,0.031304316555203014,-0.020902315454349167,0.0254252487119095,-0.005140719960149966,-0.12409347310210916,0.03921843997808105,0.047906171983740004,-0.11406261334676714
ICOSLG,-0.00020919121214076783,0.03336412874959177,-0.011338051577785693,0.13941624165281366,-0.014886519132909571,0.020045067749338348,0.0485986167502,-0.04339740143770684,-0.0887533567543262,-0.07454305559763046,-0.03401439078606683,-0.04820313962983377,0.042171221899550713,0.08916268063146177,0.019354821416084345,0.025974369172734366,-0.031466577174646404,-0.02994486548085627,-0.020287202278648393,0.06505754505790744
WIF1,,0.09234615945589765,0.14451348010001902,,0.038308225956825925,0.035960773562447604,0.024366835894452307,0.05430478819637797,0.06719504222964397,0.13094162527367662,,,,,,0.0020373450480233885,0.02497896829227942,,0.04164305206613558,0.08289347924041478
NPPC,0.04046652285269254,0.001546821071509698,-0.017489559737123652,-0.009179034580501911,-0.005838030876706171,0.06216029376572647,0.029657201656178286,0.004809586938067177,0.09222708482953473,-0.07079669232071467,-0.07058540847816147,0.010097591178510282,0.04859935259297488,0.08455061127074284,0.03447794002237771,0.03743503837500763,0.09107136326046167,,0.07262378306079098,-0.021966467400129128
LYZ,-0.028236237124734467,-0.054482571240546944,-0.06898393910675314,-0.03133201269446733,-0.07932274656187663,-0.051546954859673505,0.049984423478697616,0.02921183473702592,-0.09005951984621703,-0.009553292330312785,0.0894846438846266,0.05593317520835219,-0.023062665713627833,0.09499749107270275,0.01794249474795756,-0.045824212433799374,0.006488086112960789,-0.012026488338919818,0.0541849153453982,-0.024969273924171285
EREG,,,,,-0.028886855912575074,,,,0.044699241375422416,,,,4.596972950437604e-05,-0.007713251788218111,,-0.04123645582342044,,0.0021158384062294976,-0.024906803592774893,
SPTAN1,0.09871128072951572,0.06723758707810767,0.011663192619183976,-0.006823385296317085,0.09007025068380842,0.09962566679549943,0.007834822680284218,0.026907969529559636,0.15873170665782202,0.1235136985062162,0.07839896727470916,0.15335565686176286,0.09246160250993879,0.03364485209757835,0.08290059538321991,0.12389063876488692,0.11040443769991731,-0.007322964309064354,0.16362065755748403,0.10072201359186923
PTH2,,,,,,,,,,,,,,,,-0.024731145776298466,,,,
LIPC,-0.0032724938705303874,0.04262965330282555,-0.01569966856715356,-0.02566535585972027,-0.0015547364610995493,0.011178386587327617,-0.007791619391865334,,-0.04781777468134722,-0.0025160485239751054,-0.06364186944098289,0.0701033521109269,,,-0.025479093745360577,,,0.01607689647417986,0.08005950694894841,
COL8A1,0.02582119654792872,-0.06114070626675277,-0.006899184612812173,0.010361561710913033,-0.04249368318463901,-0.04969122335964349,0.019072664490197955,-0.05204116607112303,-0.05194386986505593,-0.08141240298559452,0.01956278251092258,-0.01369615263530902,0.13357753325589533,0.06166474651805103,0.06517972535401718,-0.10390464598884527,-0.001330641268404412,0.012037199101308267,-0.02286011647565895,
GSTM2,0.02200596345659256,-0.005419273842728339,0.05463102163322961,0.00262132790221922,-0.02165746332175294,-0.02172696185248849,0.06137985551324372,-0.020247464794595698,0.03801203276581869,-0.058766826258528304,-0.00575309571510914,0.059172776978695434,0.0034988189640919693,-0.0015533261064169571,-0.03357442109774719,0.0419157920142936,-0.04158908210267689,-0.029950353900861662,0.0006066068655230906,
SPX,-0.03770141873422957,0.06398448848056529,0.027075888099305556,0.06596449247208497,0.1724798076193923,0.01309253019501283,-0.01970782920633708,0.008818297383051957,0.1253932628976603,0.0890724941285568,,-0.03845082662619323,0.018280123483843686,0.10504963270186461,-0.03945152595298732,0.0065108705656264036,0.03836041234107181,0.020882479525956718,0.05727030864551949,-0.05128707398709198
MFGE8,0.03346440764295515,-0.03700883336723329,0.013338844125093823,-0.058264230334836936,0.09043539158861304,-0.01576902196053038,-0.023563065099742524,-0.059548087084032766,0.04264302604883094,-0.029604524451105223,-0.005019611052481673,0.0817771752038116,-0.006282791952749328,-0.004517552958887332,0.0652849223482407,-0.009445379994307388,-0.03423843030714663,-0.06888004659303326,-0.08336050725582315,0.08152665638213177
TGFA,0.005402358009836862,-0.09504910581709251,-0.008319081140600537,-0.0012684214512580952,-0.028617000287258304,0.03920735954786297,0.00338388027232529,-0.002689876763610267,-0.0411403195536161,-0.04750196107072275,-0.022210702780583423,-0.020063643363491434,0.06502410658032706,0.08882799167753283,0.006386930985415107,0.03589275512416543,0.023314325104646403,0.06066683753093859,-0.07201141502770744,-0.11338971635875543
SLIT2,0.010903407393346522,0.03789023966240623,-0.023383278397990447,0.011143233880396574,0.03683761226022347,0.046823274484403585,-0.011137337201997867,0.04705015607399216,0.08457810754379802,0.13697600748697963,-0.06175168086230107,0.08145989593729516,0.06364679359613377,0.10186006367559844,-0.04371279586057496,0.07065452992467718,0.04885025380974956,-0.015165501394984893,-0.02217934935033606,0.37543212086003475
PLTP,0.016835084400805604,-0.056170586836958795,-0.028886723258007407,-0.05980443828130964,-0.011185425453049857,-0.07206714250264727,0.06487228222793627,-0.08854216947563284,-0.18758353685973664,-0.07954285358301262,0.04971445450708011,0.10937405806109304,-0.01460089144110729,-0.01685110006851134,0.08585111464664828,-0.04808940777498356,-0.07319898311946149,-0.028070568877327305,0.03681665819737118,-0.03655307431591902
APOD,-0.03901622431566846,0.05092330917881412,-0.0038570431126526195,0.014945099888223875,-0.056746675431860995,-0.0534219043036589,-0.017323290976614617,-0.020684583468382426,-0.03923116477476328,0.0839461184840803,0.07767630903825488,-0.17870411039417386,0.09607449989294851,0.11923226249699792,-0.07764762771309075,-0.005351646827637241,-0.0011125331491017864,-0.09256789006527877,0.058554343002795516,-0.04750754759858584
B2M,0.008838182848592464,0.08044278712235856,-0.017851197935648003,-0.008089096580466904,0.0028810143590833055,-0.05927062439048327,0.06456441261133455,-0.06624174376485618,-0.19074636877595239,-0.122584243334317,-0.03199290918319551,-0.08977063983334023,0.04462630029987278,0.10281467434969459,0.021792495638046857,-0.0908870880474013,-0.041616215351910214,-0.10704521816808177,0.012298968196996324,-0.1812033068726612
OMG,0.06426728508094505,-0.00399062477649172,0.05671567597862809,-0.025105133612390227,-0.006877538226148316,-0.006096957149047708,-0.08350767611487467,0.06422399805731911,-0.010401544556327002,0.16384831184808776,0.03002099389249078,-0.12102324121204536,0.0565359698074784,0.08996181029245437,-0.03758202095885659,0.045588496790650586,0.02405688664718272,0.1224343235446597,0.17708939082189526,-0.08544526805245063
CXCL3,-0.025121646308266878,0.10758210564919987,0.016414075301049984,0.07062776822275738,0.01218723992098702,,0.023185253214940908,-0.024462916012029996,-0.05743088591510798,-0.018215289459898847,,,-0.02887599050554261,-0.02696562604446646,0.10184690062040211,-0.07751263410661663,0.0663261921436699,0.02796985479671315,-0.08056425557425538,
CXCL10,0.04049308194399036,0.036890990088276863,0.016103678789719748,0.005474799269296218,-0.0021305677304397854,0.048310271020671355,0.03749677465432203,-0.021076413468463718,-0.005664511565565509,-0.028946299325328814,-0.03919921359865191,-0.0220616095399887,-0.011599300197021331,-0.008266726592607352,-0.006825715988986612,-0.027142343691910317,,0.049589078493545026,0.06118126099966223,
RSPO3,,,-0.01679244485693547,-0.01658545827284599,0.12820807887816585,0.03262757249630466,-0.038778457892428064,0.04830163262247772,0.10421562525712899,0.01655636798437082,,,0.06034069964114487,0.08399532395995013,,0.016824360202008157,0.009801638478810158,-0.0195374017354652,0.08418837119268384,0.07064354803790272
CORT,-0.031195272103545498,-0.022788132554709378,-0.03665827090677764,0.05635107457926677,0.11406144348876608,0.022519207851001893,0.01218607531873875,-0.007590465181454303,0.015093183169636903,0.002519179507668359,,,0.019657886569034628,0.05668048379049464,,0.039330842501619716,-0.08099648932519743,,,0.26934424737294504
NCAN,0.02963845784078378,0.006693114164289218,-0.004969231482241864,-0.06086479548001857,0.09252210396583463,0.016706895140934753,0.016329326197289558,0.04003265567042208,0.06184183735420435,-0.1340465535496689,0.0220258302864154,0.056449638800059605,0.11466644836435924,0.13056288890214568,0.022431397084899954,0.08936717934572708,0.003029017132906629,0.08924114601374727,0.16474596083346704,0.031163273233302695
PRG4,,-0.031100450506519953,0.05296556640722792,-0.016369132067785928,0.03703554813222228,,0.013977464337191343,,,-0.02225462482512659,,,-0.034037664836309364,0.07816528933362978,,-0.012881479801736059,,0.01610148862104246,-0.0304073834536269,
