,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,0.014314609825646321,-0.038633464603828264,0.03683150648341978,0.0004994476462742449,0.060629947289443285,-0.05263868963626521,0.05306259501427919,0.15031397963653811,0.011178854140636619,0.024070229745986046,0.09163947885710716,-0.03565632937207912,0.03348213512206025,-0.007121518061852253,0.04607110781988815,-0.03656308679172777,0.004386544366033147,0.15629540192073016,0.01951557178288788
LAMC3,0.006081496164311479,0.08206150155477264,0.07161778660642483,-0.007012556701782959,-0.034905324193812585,-0.009049325741965613,0.07723210090395227,0.2211409517165638,0.02646344465131049,-0.0630440487731518,0.09052263244374346,0.08737813327966588,0.010372032918922604,0.007564964942519167,0.05712241646431566,-0.006052762537582017,-0.07482111350466934,0.114593398078339,0.09858369534656365
CCL7,,,0.03246867089269496,,,-0.012163558549316184,,,,,,,,0.04473445795724296,,,,-0.00503872417774068,0.05342184196623237
NGF,,-0.018880673128729073,0.021275822963469387,,,0.014516348625502613,0.0018104067988195603,,,-0.017847616375548186,0.010530903867595835,,-0.035272802105753925,-0.0269332313018129,0.013475933550466102,,-0.057326626427618925,0.03268959969040356,0.03749067857287797
TNFSF15,,-0.02335774903255791,,,,0.07342245321345581,-0.019245183950715887,,,,0.029277086612311914,0.004039696579371432,-0.015117551436812758,-0.029056798597136467,,,-0.02282708622781409,-0.004711703746526345,0.11633645226995387
HMGB1,-0.011141251494666278,0.00011261864994052855,-0.05598808015757685,0.03320961882173592,-0.025221336387145448,0.015488577437553611,0.03672569793342775,0.2233414536252702,-0.04173838676952292,-0.015453992746974817,0.10892192677067691,0.037243158497713424,-0.01991972748835905,-0.053552543791909386,-0.045854481637897744,-0.015765612120329456,-0.0356270794643161,-0.01533169239318144,-0.002395150808490652
ITGB3BP,0.04171636122001027,0.07793214692966027,0.061175261120318,0.029338003476051686,0.056600701130041585,0.043768449345015066,0.07377592461133864,0.195540669771056,-0.0005396100472006461,0.007037797001332297,0.057711746059797966,0.03949166937666654,0.12960482825679973,0.013477819109838035,0.04077701457522655,0.04737758756195704,0.019048331314651824,0.0005844956869761196,0.02810119876770849
AANAT,,0.0011412343301392108,0.08550165620701129,,,-0.012324308844089131,,-0.0013879078869170993,-0.012404118578218116,-0.016779384174073052,,,0.0626726485033561,0.027407289057195,0.06803263120658123,-0.046752649427868616,,0.023250824169898286,0.02037287867699553
RELN,0.0672806311050319,0.09093088346826805,-0.03565481028407526,-0.024984787240203733,0.001933228852245244,-0.02139224018548145,-0.002407971843339769,-0.09412973069660938,-0.015549535892495076,-0.02091891343457064,,,,,,0.004997756176250126,-0.01318663402161512,,-0.06013249730700316
IL15,-0.04266591380897031,-0.033202637061996845,0.027317830907107033,0.01087601104450128,,0.04566868369444092,0.0430323437743512,0.05421905972693906,0.045252603070196115,-0.03438470611207104,-0.06502380816695867,0.02299938587871859,-0.005802027778357664,0.04128192179707184,-0.03913447061040747,0.028812639784130033,-0.006580971547789912,0.015343938719076753,0.07028145403633335
UTS2,,,,,,,,0.10454790733694029,,,,-0.03862463084008189,,-0.0016873114753272462,,,,,
BSG,0.0669824713491118,0.016161019458752073,-0.0019612137278084067,0.05578802569564972,-0.11196623661144381,-0.04904809201351976,-0.004789285534068439,0.01104771536845674,0.03474258816238784,0.04180775632841476,-0.04571731470613112,0.010051052383944962,0.1089179479478741,0.03658193105288634,0.06184862794036934,0.10009268916022418,0.0029895307054384947,-0.006980458743785399,0.15657170957949768
ADAMTS3,0.043314836092972896,-0.009246975350598393,-0.031700757876447196,0.0009437076427977331,,-0.04186867017351229,0.006655564660491327,0.26389778856259616,0.006808460649854639,-0.006278498308467218,-0.02650182800231262,0.12077455106596899,-0.0060373020721978905,-0.039279106538791825,-0.0019400215189975117,-0.012125556340961477,0.021990854318282554,0.06654129689850476,0.10532465341491919
CD34,-0.032868512845608794,0.012310089141830497,0.06415856688931951,0.06107710902594444,0.01811880792349007,0.008627162854133954,0.012385056864149887,0.10081288284650944,0.004142358133844175,-0.05392122280739208,0.04811441806524837,0.04697585884251865,0.13693543754564366,0.013895755382950008,0.11839565785666499,0.00265073387025728,-0.014250024043294594,0.10825799036660397,0.0015743578505536644
CCL23,,,,,,,,0.19060563609168168,,,,0.004955649557860836,,,,,,,
PLAT,0.04779636985859044,0.032915646486559966,-0.006681176323174322,0.027378719152501115,0.030232121806384633,-0.022940248835976135,0.08651277052322652,0.22571389658960478,0.06018994617130456,0.021450956889946592,0.030935000335612278,-0.0025781851212162833,0.060821372562694105,0.01724870829532206,0.00910788717635685,0.05458223008723339,0.02291360238177585,0.0924243535126751,0.09415844591287287
NTF3,,,,,,,,,,,-0.006202369716379313,,,0.017517756903389917,-0.006500337734307673,,0.01943724947832972,,
LTA,,,,-0.0010790736773809582,,-0.015589711659246634,,,0.0070771883118170365,,,,,,,,,0.03606501323820629,
CKLF,0.059032726837278275,0.025277428015667056,0.016816470308278788,0.06832423858421847,0.002680528481464651,0.04075042429370178,0.02910887985702377,0.24949686895554088,0.027889336983345142,0.03027656038308041,-0.008031709974491196,-0.037158448657032286,0.04736994623757116,0.017142777151955883,0.07274854771126818,0.003206849274947965,-0.011224716397856216,0.04575926390477378,0.010933599422777185
APELA,,,,,,,,,,,-0.02335320493351958,,,,,,,,
CD24,-0.03997360241460429,0.02833011234111435,-0.02343983588813516,0.07460481233243847,0.05683196230873708,-0.0049708234176326005,0.09190513407415377,0.08755272584794514,0.03884678262387391,0.015708181615178028,0.06765772563511796,-0.06083895289161131,0.1777842426164669,0.013460153648174005,0.006504383494182815,-0.010659567500281755,0.06975401845558094,-0.05781470507413042,0.07837761186992842
HSP90AA1,-0.04316139088274017,-0.00272565378667869,-0.026224797948862923,0.01709083268886957,0.041712586942618264,-0.01650950903717097,-0.09444498148300266,-0.21381485873954065,0.0799933962348704,0.04139763305279847,-0.018917020139291967,-0.019438202528865564,-0.13089913540142467,0.03872121601787462,-0.16120503602132852,-0.010824161631192899,0.03443199944147986,-0.09854905422103184,0.01734799767134385
BMP4,0.04810540540170528,0.0033885333700948085,0.02743195775553268,0.11244906161268663,0.013549986540816286,0.015729866982550682,0.11471380241864138,-0.045693618547898454,-0.005884905970688561,-0.026763481851415447,0.0028104160630338442,-0.025638603618483947,-0.08107903626329711,0.04007328886400622,-0.04396677282182687,-0.004700458658854183,0.02112667041798111,0.03793703722891525,0.021186153429155953
SCGB3A1,,,0.020215339024715215,,-0.03677561023230444,,-0.02867698444215756,,,-0.02953641182346471,0.15997606531893463,0.027378797386169062,,0.01747958976754525,0.16104607298730875,,-0.0306758028322893,0.021831274076447565,0.019816488486546192
IGFBP4,0.048394611436031576,-0.008640100044256187,0.07924648666928633,-0.03745906845009589,0.06271250641862221,0.04820548478117827,0.08922661299425463,0.21248155578485725,0.09054529923394611,0.05023557391217167,0.03760818021393727,0.09360959366386042,0.0945969678446705,0.10129403959345214,-0.04691432432175415,0.04295888789018324,-0.06326128595430076,0.1393408709560608,0.008991513879601747
RSPO4,,-0.023064677944626095,,-0.03024188658832608,,-0.02386278501823026,,,0.02078764142970394,,,,,,,,0.07772344160356257,0.03347237479822728,0.13687946507324797
LEFTY2,-0.024979515714348286,-0.03863348475510449,0.02538848425833289,-0.018936678132381694,-0.02909386095840996,0.028774342275907923,0.04751285269947654,0.23326120686466495,-0.034176519142833074,-0.017847616375548186,-0.013026838197150137,-0.022277362981821862,0.059653663771209585,-0.03463720411432746,0.022199220931677834,0.03264780734981482,-0.043415915066272674,0.11924344184486217,0.07587696276083396
PF4,,,-0.02496501856659603,0.021080750309796302,,-0.010612465197885976,,,,,,,,,-0.03224441236430942,,,-0.04977550264622065,-0.03044529077428399
ANGPTL2,-0.03949715727531043,0.08287307843619532,0.08709999052412193,0.04554010251445929,-0.03676049326452471,0.006387444872903043,0.1289170232039224,0.21883407139742167,0.027734813448289344,-0.07502081134937476,0.02042172616298886,0.08504305743670203,0.059638767783826846,-0.05012482794628679,0.03962629362036564,-0.038599316826470005,-0.015826499362353093,0.05531861597639128,0.11791253060558567
LRIG2,0.008974206429990002,0.05867454972451112,0.020761929292600876,0.0685262675154183,0.013179755077640014,0.014888264302139074,0.06232191054593128,0.09071028372866291,0.054183886710236294,-0.018649889230528068,0.08361470212777421,0.03298966699522043,0.022494989404455053,0.0018896409693981847,0.0019430054291238027,-0.02090564406152872,-0.037615896728210134,0.07378405179490403,0.0951349368563845
ICOSLG,-0.04722738141579486,-0.016919248689575138,-0.030815062303388985,-0.012704434715485668,-0.04937489908399127,0.016898496383673068,0.08185324035569971,0.09989086068751261,0.02363449243851774,-0.045343226381574814,0.07689230609689476,0.05247512470940392,0.11214517343282304,0.017975864147188575,0.049267671891775625,-0.06960848669781931,0.053821767531809034,0.11753324987350523,0.09845292260956554
WIF1,,-0.009368723357148643,-0.0449204987557653,,-0.05963585028976427,,-0.052642988542785825,-0.1562717160061288,0.046045839976522215,-0.0408838268275678,,,,,,,-0.029677396371150386,,0.005255049295001102
NPPC,0.045420710921690685,-0.047071654433373356,0.018119029154854766,,0.12473025106360011,-0.016462550624029234,0.035229463872926754,-0.019984432790562386,-0.007650601188908981,-0.04431056949411568,,0.07393231500005887,0.02066909145109294,0.027528330196794376,-0.02610801865754785,-0.04435462943066504,-0.014022892734808537,,0.1353601529922343
LYZ,-0.014179081515246182,-0.056190461075129046,0.003966835876641128,0.03026670942924899,0.06768411643220348,-0.0442077435861296,0.047321251424094386,0.13547714739479766,0.006663657889641346,-0.009042610535542906,-0.0295393170040258,0.010271613279649571,0.04057916920745023,0.02407537909911553,0.0936869211135084,0.03585825086701341,0.0006963262341822741,-0.0032954988107911014,-0.007650315941260122
EREG,,,,,0.027110050967982878,,,,,-0.01835998149225243,0.0030979595543387363,,,0.019917510157372413,0.0031162459298038347,,0.012111845643441631,0.014673615978432367,0.00924163027296195
SPTAN1,0.07486534369136165,0.030422221498279296,-0.037968368262454824,0.003410798533926968,-0.04254858354355288,0.005261680277225607,0.0026079151132180397,-0.03988491884212117,0.02943159986610895,-0.0022627215131256783,0.017652551305160396,-0.027609437163083457,0.08564862372602942,0.04767992989215751,-0.025820910378912897,-0.009162743926671026,0.061403476520954986,-0.027515197704074606,-0.058537804822250086
PTH2,,,,,,,,,,,,,,,,,-0.0037635527081270733,,
LIPC,-0.017601065656434118,-0.048374320588581814,0.014278551624260304,0.06320890049625996,,-0.019071390348914686,-0.034837472433113234,0.07392325334830126,-0.01705895828126655,0.0016797642166364955,-0.000321110058628873,-0.03116983278586036,-0.000178237530814004,,,0.07397892787585171,,-0.004918089461637549,0.012906030726247549
COL8A1,0.0353088775359685,-0.011527105914724008,0.049386682023228934,0.007253842339868398,0.04480809079746151,0.04233793247659118,0.11095810608774456,0.1659080301641035,0.009582387800813724,-0.022744010008891542,-0.08084868016485658,0.0027629299671885765,-0.034295304591865805,-0.05064402400935516,0.1161185637014995,0.06620283584632777,-0.01618665267949404,0.009093277602595167,0.03489224248606964
GSTM2,-0.001297445062836564,-0.02325210565678557,-0.007440550785963817,0.026773314342669264,0.03760268052393818,-0.040603413265047336,-0.018997192155413938,0.07726071688409401,-0.05815562959015955,-0.02920177676000295,-0.03082620709224579,-0.06682176400008465,-0.0005460611733494677,-0.004725204535552887,-0.045696719885447296,0.004320586657754887,-0.017386374291569928,0.06023361147601022,0.010948604514668126
SPX,-0.010521611194426267,-0.05615133186051513,0.04765292302869575,0.017638701077502487,,0.005504692594429849,-0.06205022643003141,-0.08225433392697334,-0.039838134285139645,0.03968762997320406,,0.029949988999145777,-0.04776727043692593,0.023891769324135212,0.0316219728683204,-0.06784364671302393,0.031936660089010145,0.04300331885861215,-0.044675019034471956
MFGE8,-0.013646817793643122,-0.04011879035983587,-5.816125025963406e-05,0.037799554617821474,0.02554712834309237,0.011669442229348547,0.035372675238547056,0.08979543250921142,0.012878911331301009,-0.04045258124568978,0.025307984464557932,0.04821268268256405,0.005471089317217995,-0.031541612253027804,0.015369024466401192,0.04721690495390729,-0.02247603760390393,0.12478823553974461,0.06375601526291598
TGFA,-0.05551122171705241,-0.01564313825562078,0.03590554438405751,0.07439390217317088,-0.024592632424817743,-0.014164131308833325,0.04752085881388719,0.1288479781416414,-0.016623236498720037,-0.057905674732033355,-0.01606733840255571,0.19128430138777747,-0.072203917596466,0.013237749177155617,-0.012810727052418137,-0.009835275153609817,-0.03142979582904497,0.10290597025097313,0.047796544054451696
SLIT2,0.009884804011840668,0.003013946465462286,0.03343005026381808,-0.03685323905151541,-0.008486048837057232,-0.002513291354569914,0.008272123003730014,-0.06871531568947724,-0.03576822565187846,0.0319606049310696,0.029390791755895432,-0.01646003469747504,-0.0334769484971932,0.02751966530522863,0.054486080538375115,-0.032983575361662146,-0.014036137538382927,0.04685835532386777,0.08564292373555772
PLTP,-0.045269002765074326,-0.04374194844349322,0.030883841709333584,0.02297953488523075,0.029671700997922025,0.000989011368893472,0.08288672953632485,0.20731669339564368,-0.048572301932778277,-0.015841834751329418,0.023716922386940755,0.04144277385170465,0.1442734105639569,0.040665848733986765,0.04447177875098236,0.1155077748225642,-0.1308506705128368,-0.016726721312851855,0.05178613074067239
APOD,-0.10099854832337904,-0.006817713336768866,-0.02498158252707259,-0.037803204621806294,-0.025975617004688298,-0.07104584646587576,-0.010162847175851378,0.12201165352233911,-0.02210280497404447,0.03548856735667046,-0.024050710340279235,-0.026755411088486548,-0.13559995338921657,-0.034308751807322686,0.04701341549548823,-0.09658759289134304,-0.0465547431253636,-0.13369206056996508,-0.11260178657513412
B2M,-0.005010571682530396,0.008746219536716778,0.07572503196809965,-0.07706083625615218,-0.01816320812863774,-0.004769438724594343,0.03827893134509975,0.26056791308105853,0.032714734442781,-0.058153957399051145,0.048281116327519844,0.021007511147247325,-0.046523123430575075,0.02335487036785332,0.10214463584601798,0.09775217029284536,-0.1080356600344255,0.05848267850911326,0.00796588143641928
OMG,-0.05510044545847828,-0.01931520596419389,-0.05682806351249154,-0.06106817366821494,-0.04379181782886327,0.009076768227922175,-0.015070992243603065,-0.018892485832464955,-0.026952894864741943,-0.021099323104992,-0.027076879659630418,0.017685247926746302,-0.08836513637920318,-0.015247361147903244,0.08531394888727589,-0.046937097104307955,-0.023346544413615472,0.04443814291467763,-0.06043448378668587
CXCL3,-0.0203169626963629,-0.0831717929677027,0.009359680428614842,-0.0054631995636369324,-0.013300335984844272,-0.005168388917104946,,-0.017162577614653906,0.015175306239352093,0.05823576718888615,0.030875480125905404,-0.016293733945817918,,0.05759255168844164,-0.045888221949216705,-0.032923238242070725,-0.06753553605788842,-0.009264192275481737,0.1430865375255156
CXCL10,0.0013531223594353487,-0.032620731291406115,-0.021408556519764813,0.04155011581258315,,0.0007678171142042586,0.01838860157962927,0.22189790004467355,0.02859597965654045,-0.028639713596464576,0.038964354378810795,0.024295927857478243,0.015758183038971404,0.04181825356761201,-0.033443358830928624,0.004103535236538576,-0.03503750268556092,0.0662573343739995,-0.020760473365414544
RSPO3,,,-0.00013233756116908234,,-0.034405064274904994,0.058052598449592485,0.009381658986011045,-0.060669283063368815,-0.03107614420523387,0.003030818470500298,,,,0.06812794484944074,0.05878864402046062,,0.020245835151479465,0.05260600756459313,-0.046576873631061555
CORT,-0.025228966758522476,-0.025859567705562293,0.057045001386051696,-0.008352300475155608,-0.045660207699614305,-0.005782328144914119,-0.02001418877524928,-0.07492859723174024,0.01278014811928479,-0.021703746169515585,,,,-0.04652632234970711,-0.009128208720747294,,0.03479889816358875,,
NCAN,-0.008396963970451591,0.0033672218487209075,-0.05842632964406546,2.426459416741865e-05,0.04568741975069171,-0.02382723663555639,0.04458595491362392,0.13236094017543734,0.024320852119972352,0.008297691115277455,,-0.017642570258554122,-0.038790755255626176,-0.07420466929205448,0.013998279298417956,0.051781151416832503,0.05976236959841857,0.0038970088344016506,-0.0094507635274684
PRG4,,-0.035292238344499065,0.013538225717760236,,0.0029447314595179726,-0.012163560444826223,,0.06709098225400738,0.011314070774247936,,,,,0.0770841254983002,0.003225241699473506,,-0.015232461757430987,-0.04767642481208788,0.05911970416116025
ZG16B,,,0.03815382960028103,-0.0204765849669788,,-0.014117299496513767,,-0.056742736437401124,0.015433041250591441,,-0.04823337896852103,,-0.027482324821017666,,,,,-0.025711853776362776,0.11774910630804274
TGM2,-0.035392527476569575,-0.024837387680513755,0.06206915586779747,0.029185628377062896,0.008797567365756048,0.03716223153945983,0.030408143630353535,0.13565603662512937,0.020651116867993227,0.029586465671381772,-0.017697323861117262,0.06001033835928882,0.04985146330024699,0.005586552979728148,0.0005446150412432317,-0.02581756928863363,-0.05344330296138767,0.05966796429511642,-0.028804150793939973
VEGFC,-0.02522896838293593,-0.025322885645217046,0.04240852055873379,-0.0016052019581913317,0.022823046373923902,0.03371438165428736,0.003627468371546938,-0.02385666888152987,-0.01164199703134966,-0.020746699144479325,0.03917376548041368,0.033674741002049924,0.044104428803520494,0.05460729443783852,0.010730946318575485,-0.043426293755326605,-0.012415704822220822,0.059505104125336314,-0.006642299927620735
