,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.06216449083902435,,,,,,,,,,,0.0014502950797721575,,,0.047444459358195586,,
BMP1,-0.05138121754505443,0.07671450817060319,0.040714323531189256,-0.012129080384775627,-0.004598941588554839,0.029378369253993678,0.17988799082969037,0.12613458224602508,-0.029758403199398497,0.011138898583583159,0.07836228343004902,0.025989288778521663,-0.007963753928713556,0.030382343017598113,0.06055986736613922,0.03410126889537119,0.0018317515900264777,0.046965894478610326,0.025361647769602515,0.09798049231026205,-0.05523150409121297,0.16185504745901128,-0.026159386836902117
NDP,-0.012919204515758025,0.06701548142794185,0.005303513057792043,0.022061834691750933,-0.03126990875077295,-0.036575485907810235,0.030798919177272083,-0.007911621201949008,-0.0310427737298735,-0.0640995983639214,0.022309184808686024,0.1100082764598399,0.10412626242245455,0.05790284200070396,0.07869419011090895,0.10376443948786036,0.11392047567404742,-0.0017050173304756571,-0.02041710769949142,-0.033595155581482364,0.11388960723511103,0.034127822390561335,-0.0473785206275713
TNFSF18,0.03234590756912681,0.047483147275143245,0.05138728869443366,0.020040785915187168,,0.07809921379657142,0.01665341644461572,-0.008304726929061156,,,,0.05215071549081455,,0.01653883696684685,,,,0.013496880294282502,,-0.02003298093082526,-0.018058919856692165,0.029763269734968744,
IL36G,,,,,,,,,,,0.019804031532394493,,,,,,,,,,,,
RTN4,-0.05520510566652748,-0.0486893475005799,-0.026406977889554997,-0.004098680492932294,0.05376248284471746,-0.0792085218352874,-0.244055831183477,-0.061484790453605546,0.03235531261856469,-0.0006243001833841217,-0.049641728111999336,0.06077068363236894,-0.046802033362340234,0.046740687895122535,-0.08925749738519737,0.005097749622736657,-0.0598109727551281,-0.01522751159146568,0.09834817957303162,0.0441058950997274,0.0853562786584083,-0.10705315311021255,-0.05004325680906538
HEBP1,0.029155782085445017,0.03232902823887392,0.07981480286157126,0.05056638717447124,0.059174250428236215,0.0065211180512512535,0.03425811741490232,0.029015569497141406,-0.06035447547985697,-0.0007328071943518359,0.011223192233224826,-0.007850391398684282,0.11803750542363001,-0.03410241204401887,0.00799271861802711,0.048143189387972844,0.09386092643678404,-0.056499784912862984,-0.0294848300158997,0.01462807761892905,0.057393549159195444,-0.025896770588168725,-0.08886358527414798
WNT7B,0.022685258698369775,-0.04693445177880622,0.013483394958132465,-0.022436136518294854,0.010874072394250185,0.04352148146344799,-0.118400590622819,0.06523139404263846,,0.07054919247292385,-0.037531494798875055,-0.05138172696200837,0.009801115364296958,,0.0010571402351298356,-0.0014966007537494767,0.06703426692875507,-0.07758843597533334,0.030669896706906234,0.07361826033546369,-0.02125686676735308,-0.0009815279849450297,0.11173058625318923
PTMA,0.01889276001634416,-0.12362153731708637,-0.004386517289971225,-0.05078810236156382,0.0018623150961929132,0.09083180228493497,-0.08373647686804749,-0.0780570419444745,-0.09276576461629057,0.06843645724572608,-0.001466468833948863,-0.024894928111990268,-0.09402823697424328,-0.19724650480423056,-0.1257830836891218,-0.10198078659680708,-0.03545303189010166,-0.013740972848874296,0.052309996229445745,0.04659391460328407,-0.08342282173999226,0.013597664977121747,-0.06201317268383446
FASLG,0.06467333910933769,,,,,,,,,,,,,,,,,,,,0.009737862318978722,,
CEACAM1,-0.029698858474119814,,-0.023759827682532587,-0.025417916531321583,-0.013524120496421753,,0.101929770932601,-0.059447768964695086,,,,,0.028785535936512542,-0.07081969676848278,0.022021104750319636,0.02439104758621311,0.04471406154892564,0.05142089465092609,0.01367134986423815,,-0.0012372457538716154,,
PDAP1,0.03435192425080192,0.04589802617009651,0.03509413825485028,0.04335258260868732,0.029379956637398466,0.05062455052907758,0.16543752492591082,-0.021569107784771623,-0.02031842212293934,-0.025321479992204105,0.043221539237809144,-0.04054568375763354,-0.0760604885659614,0.06083238878876354,0.0641600267963226,0.07549111539528965,-0.02044892875299887,-0.038173482196625835,0.026330783468675602,-0.03140031187576463,0.01934709964348469,-0.03711444761649868,-0.04227390773073022
QDPR,0.026651173871155613,0.09321149457354305,0.06365114251985618,-0.028597812492291385,0.01892685306529584,-0.02009775502667862,-0.2323492478664666,-0.11978466445929915,-0.08737388620090997,0.10164108300509525,-0.0789871715926486,0.0898512574850413,-0.09625182703293268,0.003802028540227461,-0.07382799554483724,0.064953389517978,0.1486015482048405,-0.004220087131105026,0.0049522033277090574,0.014667901905614126,0.03258333450451954,-0.11134728030098413,-0.019575618532273565
