,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.024887210753100842,,,,,,,,,,,,-0.020322172821348503,,0.037541363197126955,
BMP1,0.03108003267233207,-0.02488006651380572,0.05047687857336317,0.003973393584158978,0.06279059012082824,-0.040075781936361174,-0.011744905097037952,0.0353156003958697,0.021773124110178784,-0.0374244225273037,0.02257183004475069,-0.05806445770938655,0.024354823687377077,-0.02376241642974932,0.07039342809123797,0.026772879489836487,0.010840626616559122,0.17318059359128873,0.03284249928981846,-0.033129838983887626,0.022307365817280104,0.011533489396672975,0.06645136377679084,0.037596494269212376
NDP,-0.028408349391612523,-0.09815523526803682,0.03830596054786756,0.05021020410277204,0.05229298021355935,-0.058595955083839184,0.008255848529653609,0.02295739453331345,0.0038865104999121795,0.01027375163053276,0.07481308394408873,-0.10031053602089664,-0.015622979723681553,-0.005388105647440711,-0.018530110423115254,-0.0527864187500143,0.012697046760426562,-0.02764202164744944,0.0853747399050718,0.13873048100589805,-0.0549609976430454,0.005857672786121317,0.02573777082745974,0.0404979547783398
TNFSF18,-0.04628318602180779,0.10957912848488077,-0.06108893089081661,0.037313250595032266,,,,0.047345149155742686,0.030131847086556147,-0.015861935792426927,,,,,-0.03219184834856095,,-0.019712295113931886,,,,0.07440331758040473,,0.061171295077433956,-0.030867797906305176
IL36G,,,,,,,,,,,,,,-0.012753500801754055,,,,,,,,,,
RTN4,-0.10456500497067776,0.1101501301886309,0.045386708710031774,0.005435542055294327,0.007427298982515248,0.005393249351492469,0.0032325935777159443,0.01524221336171005,0.0014011932792423855,0.05824997668767952,0.08126078400231579,0.1809951253766822,0.06159318366447744,0.055404981409812794,-0.0659964015159468,-0.12064588758152894,-0.04169413233479125,-0.05969427374892661,-0.07287472299593062,-0.07832851483114438,-0.05023263743178946,-0.023284550989792048,0.02131347999502004,-0.08809730053758195
HEBP1,-0.0213008859127507,-0.029231644631812406,0.05153008675643902,-0.03631793726585564,-0.024978708307078178,-0.005077747193619057,-0.018712534081985886,0.022636006580567636,0.0017308574681474257,0.06841615589272261,0.036727052486480644,-0.014393775357517785,0.08109301491923657,-0.011625488009385967,0.0072121703675047805,0.08082831743267418,0.0031172173649865907,0.04311658990094593,0.09804392931393656,0.10485994035621365,-0.008239888032206287,0.02315353825403042,0.07338452437306087,0.025822424837249648
WNT7B,0.0073459710725080445,-0.018162622348422065,-0.021188691550479092,-0.0074808363423795425,-0.02285291598239607,0.14553835700914142,-0.024253368031627455,0.005299317645683632,0.04847801729691781,-0.04026649093025661,0.055999715635914236,,0.058355461452669774,0.04042514254433057,-0.03544008293321328,-0.06071706142878447,,0.04184167097581141,0.031306308776942474,-0.010171731355432935,0.017066931388136516,0.006450477771207976,-0.017518555940170533,0.04429578279857881
PTMA,-0.07118870691418086,0.1105209130380693,0.003358700646047305,0.02033488379817387,0.08312494735110752,-0.005386519928316508,-0.010526276933553284,-0.030101382614227064,-0.04835755445111889,0.010488295874610906,-0.08767407612436322,-0.18499711885659975,0.026974366736128717,-0.0560649328424956,-0.1020995996781394,-0.13388745364060853,-0.041723873929412826,-0.13697434805309816,-0.08642121080299893,-0.04489391380419765,-0.042855930722403957,-0.06761243462439206,-0.015008711418071495,-0.04454063560403754
FASLG,-0.040774048782231134,,,,,,,,,,,,,,,,,,,,,,0.015458594301367713,
CEACAM1,0.004591392329971306,,0.013068285632091621,0.007815531473692464,,0.02817205643123407,-0.023376154110419656,,0.0395192049200416,-0.04179296196708555,,,,,,0.13625752078161588,-0.04773390363276318,0.0957955323359147,0.027359434698876233,0.024378564093939487,-0.030114311568918757,-0.016143498152380524,0.07403425171201351,
PDAP1,0.1488942109579157,-0.02641630543553673,0.05347523182323994,0.07076827418929406,0.03990041070635357,-0.0007927810963509523,0.031517888688886234,0.057842279109773936,0.001944503757158789,-0.006439295980989514,0.009149121941516309,0.007608284641093614,0.03238851192068495,-0.05064684896841182,0.003203297961294252,-0.006266254651611274,0.0668125679681494,-0.025285840279957842,-0.045037859921902346,-0.03088928056497441,0.03196185365949258,-0.013609238105421223,0.030347614794306896,0.029688924754881177
QDPR,-0.07643131199610818,-0.010467047294980217,0.007787054763639871,0.009183466426466,0.043764416311487024,-0.0020900053280278777,0.033232000768767145,0.08525893763762152,-0.08896048544078988,0.030336959459434577,0.035692127189038005,-0.17586870825394568,0.05874560455384501,0.020073629749963486,0.10132197311942256,0.028114341134599465,0.015710819820772735,-0.2077214938248082,-0.021569314402315503,0.08636954559318169,-0.06673642961265623,0.029281550820614382,0.030297303222781045,-6.278046805790349e-05
POMC,-0.00815887620163168,0.05645302602296491,0.04231279113039156,0.041967360543986615,,-0.039746744619188576,0.03380622012184083,0.007186242506706631,0.018951060567028426,-0.003041633151783171,-0.011483306307166553,-0.0017603107778862046,-0.014251373168633872,-0.008623661775771754,-0.028530952891148417,-0.03949032938552229,-0.03592855037172927,0.08107229334117683,-0.006132772865644805,0.14899508662413946,-0.018794213272569867,-0.02399116582274326,0.050476124001809175,-0.10015633097669337
CCL18,,0.0587672154746381,-0.07173254237549638,,,,,,,,,-0.014547268524236243,-0.048096830975342626,,,-0.016284996486908142,,-0.026591984685593983,0.0329574276825103,0.07099085181085953,,-0.07482425380310984,,
CCL17,,,,,,-0.036047877627112035,,,,0.0013787275264422931,-0.015402372053969462,,,-0.03045248773242328,,,,,0.053092779165229566,0.0048412742469191115,-0.026793610954246826,,-0.031209251942779133,
