,UKF243,UKF248,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
MIA,0.020880539652305175,-0.03985665564239978,-0.00426769057751472,-0.013042733480574656,0.01044150749917413,-0.015559699788778438,0.26126111397359125,0.2500018423029504,0.12230481396733137,0.2577668605004527,-0.04398282632278375
COL4A4,-0.03514689776808287,-0.02402571043165273,0.04326467327704124,0.04327560498740845,-0.008697523303820115,-0.015093486045948741,0.11959299455557587,0.019430263900671874,-0.02332996554440354,1.3968726459405329e-05,0.07359110828666802
TAC1,0.026941209599670543,-0.07561094377986584,0.022717070239731334,-0.048738465533016515,-0.03408257357107726,0.04123821940594278,,,,-0.032387110422128995,-0.0241778814690812
RARRES2,0.10134046798446664,-0.036027387493042004,-0.0798308784539647,0.11090376677176965,-0.06454196838150464,-0.027486365148125302,0.058723822032710135,-0.04932532360620467,-0.03616934815309537,0.07304077228042813,-0.012201466853873293
FGF7,0.00024839834967372145,,-0.011132421464680995,0.10178800327376007,0.04883869380035637,-0.04060567784278721,0.028549690384345544,0.04649092075504503,0.021915886378085718,0.020419250418676125,-0.0751523381012975
EFNA2,,,,,,,,0.007658021257805986,,,
HBEGF,0.08858427268333426,0.05686665188935309,-0.04775536167503166,0.03247873981917855,0.0480712957580848,0.010468525119135897,0.07398649303819209,0.03195339622465492,0.032484172761202024,0.07819517526047862,0.02492372487176569
CSF3,-0.035146869942178915,,-0.02721534303769098,0.004769616452094358,,,0.06724351322101203,-0.0637300290836236,,-0.03395592480734682,-0.01936372029101474
PI3,-0.041636708582317355,-0.021045987788445096,0.03466588643084049,-0.028323487953009666,,,-0.07249981067456857,-0.18883944993948554,0.13954982509674396,0.1429542264279511,-0.020956488621135725
PCSK1N,0.10893254900889084,-0.037190648746490994,0.04199018787772247,-0.010694523773781557,0.030952508423224185,0.03116508746800523,0.014507551318213784,-0.04768272906233608,0.060724062776755516,0.022794182571813905,-0.11403735289673822
NTS,,,-0.036220397947726954,0.0464549470714612,0.05885488144368035,,-0.04484857323250316,-0.0279732745914673,,-0.028817534785360196,0.001662035221546378
SFRP1,-0.002739937921980729,-0.04096215862613135,-0.015168681011079896,0.01852437704674635,-0.04558148094820339,-0.030269994375350023,0.09425535708086502,0.06565201307444549,-0.02482022101234395,-0.05635688322402085,0.21523727293070183
CXCL13,,,-0.015032356594885624,,,,-0.012097488277079724,-0.007868374426127802,,0.16531453487836711,
MICA,-0.04587159703765102,0.06684688815968222,-0.0015120936438254885,0.08525260654308768,-0.0029476789787564947,-0.002208477263883624,0.16064444695996116,0.08294044522378632,0.11392888502132913,-0.08078579966006287,0.01941984044245739
TG,-0.028017665198454195,0.08732612804966194,-0.01896118627829087,-0.03035836165822096,-0.020736189247335206,-0.015923905512842697,0.06301453686374768,0.024241145383919853,,-0.01841304771034198,0.047487834414414426
ADA,-0.041433549691709225,0.043009607638467465,-0.028985108470644016,0.10136011575705625,0.00953233558247593,-0.0009722186272881386,0.00976634853608568,0.06770395677093431,0.14670810803028403,0.00119076732585998,0.11662526840951844
LAMC3,0.07349336691638812,0.07730838766889973,0.06449441879986056,0.08567979312595547,0.0014245365699117887,0.059599756500526894,0.056104466934896915,0.10094856084838293,0.1649993683764482,0.09591677845519211,0.15504919424659053
CCL7,,-0.012724800049025136,-0.019930129464306827,,,,-0.006677957236321871,,,,-0.020291301848754557
NGF,-0.020249110876133958,0.05784673611812942,-0.021273338848833888,,,,-0.006868250668518708,0.09351985914205647,,0.048803919448073246,0.17029823681181114
TNFSF15,-0.025050677311789962,,-0.014756200224021243,,,,-0.0033904756036948094,,,0.028401263368997415,0.05080056767579181
HMGB1,-0.003157056833493294,0.045733692327441074,0.0021420176115053416,0.11649856508609936,0.01484206040851151,-0.022482560193344284,-0.16094015898788736,-0.04581842629623211,-0.13122041306489954,-0.06226193098795672,-0.07018070263671253
ITGB3BP,-0.04306917312405359,0.02862100866639494,-0.007642713525848285,0.12627849731534796,-0.052679823587951397,-0.03162706992684356,0.0400998004724733,0.029367073385637536,0.0803389214964934,0.02251783467423425,0.04335210192190801
AANAT,-0.03629332946344614,0.0006949343422379317,-0.013296218907544607,-0.02268939001248864,-0.01864817617279571,-0.014219966463653035,0.006680196833192546,0.036919939695183604,0.08931284387015707,,-0.021469043547467852
RELN,0.035763893959055416,0.019890067426002106,0.031072060876305027,-0.017640696235016715,-0.04105726428126506,0.05013772183634766,,,0.001350178411951811,0.03174896714567279,
IL15,-0.03560910538858872,-0.0021592878343145933,0.04039360693518553,0.033524062556222575,-0.04659916745599854,-0.013188361658879577,-0.0003594990904542256,0.034165354853614174,0.0045161618209212,0.05595017088866528,0.03803508586857139
UTS2,,,,0.018445137670896602,,,0.07511325324362621,,,,
BSG,-0.040741301246961105,-0.05447818546373266,0.044981069520313416,0.08780550303835875,0.11402993116835036,-0.06879976386334133,0.18063072941481353,0.06678397441684496,0.2555950054172847,0.11389089924392563,-0.042689649009748004
ADAMTS3,-0.06641704931508181,0.016765627747488878,0.04653338718441555,0.09711182484986662,-0.012437421790692908,-0.021914800634320324,0.04656434698573458,0.05289801892192402,0.14451008715586003,-0.030009442026681647,-0.020503967052089435
CD34,0.20683216030847482,0.019561492699339992,0.0871102087759181,0.0023773524910451283,0.02631754077433848,-0.00392960086712293,0.052968326953613226,0.08675802625373326,0.13859342773341204,0.06698760012626646,0.15294285030603894
CCL23,,,,0.09182702855222127,,,,,,,
PLAT,0.03839996310363195,0.04787883097332547,0.0675329849717647,0.13708315911591226,0.044415735545454624,0.041410285011890625,0.054745754405934086,0.18933418580977124,0.2063789411710937,0.013837970534095035,0.054390231969588754
NTF3,,,,,,,0.06099685331287619,0.11283659565301066,,0.05738214116316763,
LTA,,,,,-0.0027462316555238045,-0.013188363286857093,,,,,-0.02889409715237776
CKLF,-0.07773961675291952,0.06668759272646752,-0.031587012324919096,0.12740268125253462,0.01970269484580213,-0.0227924853764525,0.10539297812286233,0.1282550686016462,0.01764747130531638,0.004106548446956598,-0.0872383126711688
CD24,-0.04930140862826742,-0.025745994996944462,0.11797127160156623,-0.0009618682001025852,-0.09440052450229777,0.016717103295541165,0.048639512338428274,0.057154993512351884,0.0329879955113492,-0.028371801048748507,-0.11901106314376732
HSP90AA1,0.05861176846471326,-0.03417295203878765,0.02665819072530255,-0.12018999428084338,-0.06589858819251146,0.04995505035222629,-0.17887759699878564,-0.27017526649702983,-0.09168293509793642,0.0017204459307586745,0.026350014823950708
BMP4,0.011736429627436588,-0.018902604275471597,-0.025803460640594883,-0.01702346574436564,-0.034308917422998915,-0.01123784767292722,0.09699254665303199,0.00825150515067775,0.15755088184520746,0.043517427575279356,0.0270432241314131
SCGB3A1,,0.06795285701296563,-0.015834155305948606,,,-0.009202665492758659,0.05650212471117716,0.05637735352089349,,0.08483386589450981,0.032838597263753294
IGFBP4,0.006720393898648568,0.09369590911216887,0.014499291242132714,0.17392197808202042,-0.013020719508114668,0.024469215054437884,-0.015283264320690241,-0.07115306903376858,0.20392154549956631,0.18069049289305697,0.2136306942361946
RSPO4,-0.02473636495048486,,-0.01827518914676101,,0.031623452366876616,0.05964179678030362,,,,0.03551255436162233,0.004692502726862965
LEFTY2,0.10641760128081079,0.013457652866793146,-0.02836591853834094,0.10916605832951642,0.019676072085756433,-0.016280887194806394,0.06024593043469849,0.02413678109111446,0.2857480590681348,-0.01973882316426326,0.03276961863197732
PF4,,-0.013199936101699119,,,,,,-0.03464821905122136,,,-0.00033911169531812107
ANGPTL2,-0.00802438849399563,0.012235665836250617,-0.04050186985372762,0.09744970469752666,-0.033712700987455324,-0.05193891518133758,0.11143341017048806,0.16226057972820362,0.05644871454331326,-0.06813393239530467,0.08134380421226481
LRIG2,0.012192360064104192,0.00988542798890615,0.012099660171864205,0.08436855581850766,0.010295252139793341,-0.02452635763914959,0.006655637555637185,0.08125295144989414,0.04418770417899597,-0.021739528138391084,0.01646832501808668
ICOSLG,-0.06893647129723404,-0.04280823347392767,0.012950526956086362,0.03068706629848387,-0.03247609711609404,0.021579869844705665,0.08881951126444279,0.12664075447669454,0.03168184695662556,0.0916421955432524,0.0557590712861652
WIF1,0.11297693203737072,-0.0237511424896731,0.017233568661381288,-0.0628566412988722,-0.016119340361507698,0.024967090211027203,,,,-0.025661056235519585,
NPPC,0.055867006137628454,-0.029027427989411544,0.01499783784410245,0.046579660126020384,0.024823253282133004,-0.06642312480196068,0.060456484660928546,0.10524385073028966,0.08892399692056951,0.07867428647956629,
LYZ,-0.010414688781425742,-0.05418264800696641,-0.05558606291983787,0.09058673131388895,-0.0031723614664655305,-0.030105961636398518,0.010788500164165236,0.057294619057179245,0.056063471209107964,-0.041665226271797765,0.09991927725734288
EREG,,,-0.02571752727436706,,,,0.08176062406854451,0.008895857096257979,,-0.06213795434017658,-0.023361778315346235
SPTAN1,0.06323192999086164,0.04903950230602767,0.01761491929673552,-0.030608404345149363,-0.06068245194741502,-0.0007395033876980651,0.07544282317217167,0.017252293137401998,0.10164794392272382,-0.04344816451356899,-0.04651375050704858
PTH2,,,,,,,,,,0.05921225454583755,
LIPC,-0.01815758433734932,-0.016160191322936793,0.0029049959611210955,-0.03136702798432507,-0.009153951527161515,-0.020717685418758867,,,0.0371368892088365,,-0.02443937619583311
COL8A1,-0.06700870285701535,-0.007919943237845737,0.01665490072090649,0.03724190905995421,0.042923951937569406,-0.04554005533973725,0.10875679423515623,0.09406013895810775,0.16506482129926214,0.05890134670144425,-0.04542828617823442
GSTM2,-0.034042319262868895,-0.042589514410942816,-0.025460721749608017,0.10100124568063466,0.05515632060740937,-0.018686537866955157,0.05093805768198079,0.09156331226297704,0.02588019724592208,0.01067687087016837,-0.0572738335065157
SPX,-0.04494330091653413,0.025788827521260903,0.07527488445336125,-0.012551290404397487,-0.020088981919337213,0.053584046815980876,0.0706348078880362,0.13796912934451955,-0.17404490948873025,-0.06227156505662981,-0.049617046656811215
MFGE8,-0.06122785079948243,0.06031854839557825,0.08010092319811604,0.033994548061006664,0.026531589115317708,0.02357139143460955,0.1105532106380474,0.023743898076099758,0.18883647602386078,-0.013616394917188222,0.11353286082747162
TGFA,-0.13384231322872792,-0.014918767683573907,-0.006526093475794399,0.048721433528790346,0.07165301761717298,0.014325716011454392,0.13060565276144503,0.0815355450386228,-0.12519396427500448,0.0625831263561284,0.025380136037489957
SLIT2,0.1422880043439714,-0.04894425721401659,0.052634948734245735,-0.03490678040102058,-0.03138028953418996,-0.005490818237486849,0.11868166044463457,0.09564719623908673,0.023550665242826983,-0.009881685529582364,-0.003820159292615708
PLTP,-0.0036777797421427513,-0.0513660341369448,-0.03920500657568885,0.04111130442251436,-0.04912610601976876,0.03324029758180735,-0.015090552453181772,0.01226272494569377,0.23952021649610966,0.163051623742245,0.15601433837424838
APOD,0.13707429172572105,0.021665688936405067,0.07744922399281491,0.04090848136634574,-0.05442010412522153,0.08413636013883413,0.1539602754545688,0.16912533479363984,-0.3063937026553808,0.00829961932495101,0.08356507074505441
B2M,0.09399609991441113,-0.020010918700012988,-0.09573252355627335,0.09557206489802247,-0.08786259079736414,0.009069108555191495,0.14742830095197249,0.17244385549296332,0.2525919408486717,0.09882750979259072,0.15641979343184323
OMG,0.07371045470664521,-0.0013019912145499277,0.026334939419290528,-0.020817098519626025,-0.10253625006944973,0.050553249611013255,0.0739214848047909,0.22260285284892334,-0.20038086078178802,-0.057554334678068135,-0.03269214161671738
CXCL3,-0.08292734186003131,-0.022326048488237275,0.06404469590237073,0.02132321866866517,0.07721246320253453,-0.009498009799624833,0.1128442340259831,-0.009510615440633736,0.1038318669970279,0.1045038177418269,0.06077967232373826
CXCL10,0.03863547351635767,-0.051194347072829105,0.04857973916826608,0.09466128843199656,-0.052972186164393316,-0.015093486999485404,0.07134546554018441,0.013889032239589533,0.03992183718518818,-0.009657003063362186,0.021022929772889377
RSPO3,,-0.017285022324337127,0.064918567973134,-0.03725718149125287,-0.03154927331691355,-0.009925237184400656,0.10485766956570312,0.13078641511081918,,0.035365839129037235,-0.020591703606015643
CORT,-0.027733823371056447,0.04527359318403463,0.04842053031455939,-0.01411717504765332,-0.018852952202495887,0.0028343764662124567,-0.01733667326997527,0.06360754763126138,,-0.01807129794972079,
NCAN,0.013205556840161042,-0.017441374759216904,0.08762191407375956,0.07318125810009479,0.09710048611240849,-0.05905587122899719,0.12235478990663849,0.18865340243283898,0.14282468144454058,-0.19130669489746227,-0.0922967823341696
PRG4,-0.03785015727099835,0.0720046380801137,-0.01266839663574357,-0.02047994639131766,-0.0055872146994507856,-0.011604242970794942,-0.05051750663283343,-0.0037310400275377357,,0.04598548952539767,0.07589754164104533
ZG16B,,-0.017645455313648105,,-0.03484587789755879,0.024730003015637245,,,,,,0.04273890319933894
TGM2,-0.09250446391580433,0.02929145426488108,0.05615570585163522,0.05961199009897223,-0.004012909412517778,0.04961330963534466,0.08662401490518451,-0.0180200712641302,0.12343666369225112,0.034601670830176776,0.13942185198230733
VEGFC,-0.027158243545534918,0.005326326101755293,0.11762967331235218,0.033067994587762294,0.030851730481591073,0.10196833646153385,-0.0662670204940352,-0.007902535491885855,-0.010557023732850316,0.029542036085038085,0.1420696686826523
WNT6,0.00022902058182141502,-0.020531183571990956,0.06865026143687186,-0.031738080367219514,0.011745284420310096,-0.010335616715319587,-0.0010514606347092428,0.054946710939387924,,0.010698456136002722,0.010804006095651778
NRG4,0.04251999331402409,-0.011719987581519875,-0.018044474329248904,-0.01200141609127264,0.05728757844085195,-0.01381576545626751,,,0.023381715858447578,-0.00013649667294656092,-0.020591705913854334
PMCH,,-0.01350791640969705,,,-0.02088873182253042,,-0.027271811660886207,0.055716246509159344,,-0.032196151107003676,-0.024848601793570346
COL9A1,0.007359005535729993,-0.03539769732946082,0.0060318853889435335,0.06174182134489885,-0.01485382225340773,-0.01574273628924543,0.08514232985253777,0.16075859675573065,0.08693003683201214,-0.018407917842252305,-0.07722553366570035
GDF11,-0.011837985526803735,0.047144948036532824,-0.009525812124710441,0.10274113345078795,0.06304780133748987,-0.007992684478844901,-0.03526600885672778,-0.02415675263341169,-0.020276933322622485,0.08154389907290199,0.031502204187428925
RAET1E,,,,,,,,,,,-0.0225889550794811
IL24,,,,,,,-0.01070660583355862,-0.03128589659796088,,,
SORBS1,0.09293387073626144,0.0016933459086312826,0.016894494936627796,-0.022207995487192135,-0.05149717184778848,-0.0013878229719298354,0.057288182382479624,0.029874496445238503,0.015325965537937638,0.07932033521865692,-0.06172829269426984
DLL1,0.07055528340219844,-0.008344687537633596,0.021619428954244815,0.06334272143946555,-0.04334175448039224,0.014124750339704957,0.09126719088240647,0.18649186383624047,0.012315629321454892,-0.024680653271250273,0.09120218886944578
TLN1,-0.06948566892029114,0.05505987033648014,0.003027327886697708,0.07103583481184697,0.01589985238433213,-0.046300778656771645,-0.027890747320791495,-0.06376339218160433,0.11445470966502817,0.054295095040617004,0.09959219717646867
COL2A1,0.059136172241669394,-0.04902866126534402,-0.011314800014219424,0.08709355542485026,,-0.009642429916680443,-0.049857059414615566,-0.021343119568021186,,0.03979819599395178,0.06951479688655676
SHH,,,-0.02868378357387399,-0.023418634051491912,0.022404723150998434,0.02692984607447458,0.07814147976181146,0.0529835875104709,0.08712344082128744,0.08458087607622097,-0.03347113244839192
PON2,-0.006615888224258766,-0.0021035406594061665,0.0295781742505032,0.07067150185053875,0.034942286062924564,-0.026100793706442825,0.14779531064294735,0.21983487061223012,0.12412195216783917,0.014647942363327001,-0.15904543376659364
ICAM5,0.10177287026148316,0.02271737384090106,-0.018102838337370624,0.0011477343712757097,-0.015017346302555436,0.0013446753226308665,-0.02976699394335695,0.055871757922769515,,0.03228912715280305,-0.02369269764620758
HPX,-0.04183919057782482,0.05079432822466812,-0.009259066016069833,0.06666664065594873,0.05070595279188913,-0.023391336954950288,0.02888021290802014,0.11179508320372729,0.10564600170155666,0.03786309825238883,0.007380188675961063
SFRP2,0.0015082808826174768,0.125624688247461,,-0.006625747672323146,-0.023341063914455458,-0.01805327303231503,0.10637868529195368,0.04939939612313033,-0.02406113864846669,0.08552588171480996,0.19518874398270755
CFC1,,,,,-0.017960138183722506,,,,,,
CD70,,0.03027920216246603,,,0.10290395128071735,,0.10372888992377408,0.00666676282534906,,-0.005015702651480593,0.023152133634277643
HP,0.018489985031927718,-0.020184746086897045,-0.03602984808636251,0.017848750767520655,-0.009995112055667511,-0.03214443340746697,0.05435016043915538,0.08041966755813865,0.04649562151219229,0.05622381670406656,0.025648123409433017
CXCL2,-0.044366644941450484,0.03349803325853434,0.02384181105447242,-0.02700247327297485,0.047488245907312446,-0.018214285228083115,0.13890231569316358,-0.003207068074976308,0.011195174617438288,0.03453935361996777,0.047084795357993044
NPPB,,-0.01641622198647005,,,-0.015726627408922566,-0.011842593356580791,0.045398057958376314,0.02376066861974063,,0.03087390376261462,-0.020887992346778936
CCK,0.18215866063480926,0.04452823490504717,0.08228512305529782,-0.07516896567595166,-0.06678883031620673,0.03723125864206365,0.059640012613278885,0.14222416084808798,0.05828609560698711,-0.004589364673674554,0.0640601405688198
SEMA6A,-0.018960847362728142,-0.021797965627576084,0.007593502878781281,0.06605984221736345,-0.026255888343096608,-0.03440101440764427,0.07498012949987536,0.08844629086950098,0.004315461979830508,-0.07012959765074298,-0.1039590018831688
IRAK4,-0.083809055014634,0.04778188085114431,0.0020325722106737066,0.06362599095620221,-0.009321297948547502,0.022013287561909622,0.016952203174031306,0.10170072037091255,0.04407922427453524,0.03089619372150674,-0.04374701296934204
GSTP1,-0.04145434500234872,-0.011744501287164645,0.012777934376531599,0.061143349254019534,-0.030633249869664272,-0.018182477822619947,0.14110221892601987,0.20227009673675939,-0.09892410907356339,-0.03170453692107045,-0.044280372464493394
VCAM1,-0.07386660024140235,-0.07459352203760773,-0.059308606343494025,0.07584046119176545,-0.08289844962857962,-0.03203915013247949,0.12808640746966743,0.01746364011353423,0.0998873892408793,-0.010419931026695327,0.08844577109599776
NXPH3,-0.0614005817941498,0.13056555148023238,-0.002338587990825188,0.02821167958876504,-0.036111282678148796,-0.015094178063417544,0.12323358544935437,0.11570760734128159,0.0718361238517561,0.04966332484119266,0.014667978004207051
MTMR4,-0.020448394877932406,-0.028845869107862875,-0.006122660777523764,0.030730590898380847,-0.01667519677515591,0.0027538770007280956,0.09167185972405371,0.06261578704973708,0.0697309969372915,-0.0017977615783959014,-0.05572028422133885
LAMC2,-0.023440670743486942,-0.012885017727260294,,,-0.019798069379460152,,-0.0006822031960777898,-0.039518549555324495,0.10189399933495066,-0.040614556696437425,0.05160212837286071
IL10,-0.021678163938624363,-0.014975630671514608,0.01058715451955075,0.0023874356551058765,-0.051880411545098835,-0.010600804723393016,0.04463415552563673,0.05673627535874535,0.13687219231076034,0.03352427138813642,0.09084088189177593
SEMA4D,0.13029257380135215,-0.01828332370736315,-0.025427065745114052,-0.06843030243780235,-0.038847619172060026,0.011122698831051612,0.055012075151620876,0.16227830754877443,-0.14187823888005877,-0.03256613257663267,0.043204631286773446
TRH,0.10739730965219806,0.03103164898461589,-0.011134621061665422,-0.025060479994673708,-0.018217658346343698,0.006379109533000088,-0.0011131539735993686,0.0944244844576543,0.33230509496879695,0.061832631897539306,-0.02339595220794958
SEMA6D,0.03596846218048289,0.014261990809447631,0.05123000411958057,0.0971255892980879,0.02247462441261713,-0.013428645951523115,0.01838115705299875,0.050747009276802424,0.012593450103732489,-0.04682975114378351,-0.12106155228413681
CEL,,,-0.021967447498495687,,,,0.029761490374096197,0.07544896122376038,0.09938713239797123,0.035172963831211684,0.0445872978128175
PDCD1LG2,0.06672508039255332,-0.03594015507333506,-0.009367043941826693,0.04713682145106586,0.017699088921050776,-0.018133935639351093,0.07210463992804671,0.08539002929236553,0.05719925903188455,0.02536285237584459,0.01126538007499229
SPINT1,-0.03629330769943971,-0.03259685341207305,0.0202515270040507,0.0196272528438345,-0.026157261159797336,0.07447513801817852,0.1252382909597182,0.04781423679889874,0.1035021365503218,0.033336379685494064,0.03207342509597781
CTHRC1,0.06673324799730782,0.0770262592481914,-0.0509557148698357,0.03783169062117851,0.0857805136445181,-0.04069882378740279,0.12919766853526693,0.05783114440536876,0.18103639777051916,0.06593620822812934,0.19107056981090373
PODXL,0.10599828557596275,0.09711390696306264,0.024459990060635782,0.07156765382997367,0.008024623946063158,0.053430794313978416,0.0248631385758824,0.08510858132164044,0.140431922931879,0.04609823399716612,0.00805919392147939
JAM3,-0.009196803204893439,-0.007322323007399449,0.04682530733981847,0.10463961472213146,0.02238594662886631,-0.0020129803545631333,0.038962083442495646,0.013911237200055543,-0.07790858256450939,0.016605210156319786,-0.006504372293358825
TGFB2,0.09887572304184292,-0.0019495001872857926,0.06624634974514304,0.06008573581628478,-0.0024790974174553767,-0.03598487695038828,0.006836423127998892,0.12705505220985097,0.10803446099559946,-0.013148581032986887,-0.12490897415880661
COL18A1,0.1408745465984224,0.10300025516757422,0.08860799858533344,0.11027542200771319,0.02814323528786245,0.08239376080983105,0.047697902704919776,-0.027325014441386734,0.1836566150009758,0.23092488080891044,0.15280665288642276
NODAL,,0.04016376886258151,0.07870374628728001,0.12396780884030467,,-0.016280885373610426,0.026945746247176196,0.06410563611258405,0.02020045420667509,-0.046445791730427274,-0.032019488212480275
INHBB,-0.0021499030993320295,-0.08537498827864302,0.025972193169613036,0.020409559518873265,-0.020081759212942113,-0.05170323682110082,0.10385805775481806,0.008812740360025332,0.12507745551602226,0.12261787821614231,-0.10867527543220559
LCN1,,0.09396924321596312,,-0.026142536000366808,,,-0.01742260079340226,0.004533056465147691,,,-0.023659260287904188
ARF4,-0.031351278535951904,0.017114324847996156,-0.01516450321761881,0.07983902508119174,-0.016464574614792688,-0.03902798360315642,0.07812259494468235,0.21174941352492663,0.04547098901348055,-0.0008876598749131474,0.03621129819640741
CXCL14,0.09999505019951936,0.09107172948447287,-0.012918618158947884,-0.0811872949772538,0.03468283587620676,0.02435620375506524,-0.05949610098236138,-0.09726467948261273,0.286618206612315,0.05084921388625892,-0.1525728053845115
LIF,0.011245505423466228,-0.02635041453836935,-0.00496564743903564,-0.02155613212909468,0.03669451278331117,-0.019612754903188666,-0.007166304497468348,-0.07197851649338874,0.0019727287822880555,0.06499864026812041,-0.029722663303271817
IL17B,-0.028017678166459205,,,0.001570991987123124,,,-0.014584188460057579,0.01501059755807548,,0.07005241028404724,-0.008532626287446459
MMP1,,-0.017764128659416623,-0.011134618632679954,,,,0.010760544858812332,-0.02840782812307924,,0.046019236626548526,0.07154846215969117
MATN1,0.003628801228867418,-0.01691765618970145,,0.0005412628397089173,-0.015924141517113202,-0.009642428716726178,0.03256733647462934,0.032463472071526576,-0.004040574741750515,0.032296645502798774,0.002099277642152568
ADAM28,-0.035153859698766804,-0.037370650389065896,-0.02563948650633494,0.07823964595736031,-0.034860365121290364,-0.05272375781277505,0.0659364821515506,0.0744491172322637,-0.03013204002928829,0.006238059506908029,0.13796461303992097
TCN2,0.014192244867367277,0.054777927383591586,0.042105511031827664,0.08826744102908259,-0.010477086400357513,0.10256969594352994,0.055622618581529504,0.04390601884651663,0.16187945103759963,0.07005404125258724,0.09381098456330096
THPO,,-0.022044406496262787,,-0.006622045217055776,-0.03269157205363932,-0.009642429824376256,,,,0.05327671273161653,-0.03080294922103325
CUBN,-0.09750915655975566,0.002717726698318807,-0.014072732688628806,0.08529490147308913,0.01839608770643479,-0.014596521160769132,0.09375141117936238,0.148250557326912,0.11723550777952248,0.03488343936903852,0.0077111735893302434
TIMP3,-0.030716696274806915,0.023038212481535952,0.06901526957135651,0.08227223302516389,0.010683146055335335,0.0667766914083753,0.06387685152206786,-0.05578063247223376,0.1240493886754074,0.2064219536612587,0.19904594645483065
PIGF,0.020820499123993436,-0.0008289601255746242,0.01742192049476866,0.06919593667904464,-0.01990194857503563,0.03214384259093455,0.11881822726626244,0.11322639485106648,0.05767980933068091,0.021760525424313122,-0.06284006783014122
