,UKF248,UKF255,UKF313,ZH916bulk
BMP1,-0.02483114338540807,-0.018466091269400662,0.05617481682059892,0.04049644144296603
NDP,-0.07885459756904689,-0.012344988811006393,0.014080775102570615,-0.089313096310096
TNFSF18,0.00027008192741639144,,,-0.038114267567050164
RTN4,0.05337342560998464,-0.015553475869974218,0.0004910052288508711,-0.06802512088022421
HEBP1,-0.033322587946188684,0.010131539335019191,0.04532864540486001,0.08021355845774525
WNT7B,0.03243709916308258,0.07819177450324341,0.005482486142530515,0.1718446747597679
PTMA,-0.06393889790894192,-0.09490613057104835,-0.015214698911944958,0.17096916306329596
CEACAM1,-0.016475533597314632,,,
PDAP1,-0.03469063168039973,0.06976418564165114,0.014152587298423171,0.11361526185608277
QDPR,0.01736894873470118,-0.0519199298745998,0.01078119939401629,-0.14867743601664463
POMC,-0.02944021328670645,,-0.0005743710176287867,-0.027406752308840085
CCL18,0.012795444856048374,,-0.011488950642546706,
VEGFD,-0.020559915783418797,,0.0198073035344179,
TNFSF13,-0.015515172213995254,,,-0.02942953642005171
WNT5A,0.018007439449156306,-0.09881284552176697,0.09169955350344816,0.17711377176292842
CXCL8,0.0791773140305025,0.17122811515618486,-0.014799849431512737,0.23751124893318964
GRN,-0.0278391983764808,-0.10206510153233402,-0.021142879253771292,-0.14517944560871177
MIA,0.02976873141670813,-0.012363851891605038,-0.02619008275928544,0.06427800679979974
COL4A4,-0.024692283970424465,-0.03052481884129633,,0.1502266833416444
TAC1,0.014698427804565416,-0.052715590671550454,,-0.05904588938329267
RARRES2,-0.03766545775466856,0.05613647173282865,-0.06486377253602034,0.18606947369178548
FGF7,,0.0074150916186322,0.07083133365561407,-0.07154251640582016
HBEGF,0.02493969615223498,0.03953844873310687,0.02399431950588772,0.13453713585683688
CSF3,,-0.021366212862169068,-0.01523200763104524,0.33566258824297834
PI3,0.010666045232828604,0.08906202500764925,,0.2532649817410011
PCSK1N,-0.06575622574453441,-0.08168441123558894,-0.008114469344857718,-0.1588534162295697
SFRP1,-0.026454113960059845,,0.07427562290470932,0.07022806184630297
CXCL13,,-0.015514398647900232,-0.04741014728249724,-0.03953921111901203
MICA,-0.011619282896866546,0.031924896700077525,-0.019258266600983075,-0.00416214173105423
TG,0.053847502225320795,,-0.00036042873214475827,0.1437824634743038
ADA,-0.06644187794927083,0.06400570908976098,-0.018992486814189264,-0.01780788545165815
LAMC3,-0.015093594222695928,-0.03988315234206879,0.00915509867958845,0.0025112051958600338
CCL7,0.09120082288890517,,,0.22996307679558659
NGF,-0.022454000371841174,,-0.041396022854304756,0.06292027445690127
TNFSF15,,,-0.018475676896200745,0.1521247476078444
HMGB1,-0.11162712944227178,-0.0485452057610575,0.01721335607406396,-0.003088714127348201
ITGB3BP,-0.010001692102846332,0.07269797914200024,-0.040256829307440165,-0.0013109660326865848
AANAT,-0.018973954939520567,,,-0.029763934044534156
RELN,-0.04096243477501645,-0.024061620281550955,,-0.03087843793688708
IL15,-0.022576295933322967,,-0.04344342826574942,0.11408926490365698
BSG,-0.026841580434384952,0.013265614298191633,-0.08373870464044585,0.04442321020335805
ADAMTS3,-0.03221640944654503,,-0.0362484396193146,0.04979500956821736
CD34,-0.03875886467711059,-0.03542753208989254,0.012039385592987293,-0.024245430247579178
PLAT,-0.05840439911591049,-0.08632152136499716,-0.05675342110195621,-0.09732049944670967
NTF3,,,0.05791701427995631,
CKLF,-0.09547480550220909,-0.001593632702312551,-0.03186803114473459,-0.007648623937411547
APELA,,,-0.03405892016724199,
CD24,-0.06808023371440389,0.009496717495887893,0.03543906647282323,0.07166378515830873
HSP90AA1,0.06306417038817684,0.07687672813464727,-0.014878131409918846,0.1183729065183978
BMP4,-0.025940295524415402,0.014187374901934901,0.011431135320420937,-0.009789638554603785
SCGB3A1,-0.013077837833400037,-0.022838368636366686,-0.028623718889227216,-0.032646028798355854
IGFBP4,-0.04531110135736961,-0.004651941083026707,-0.007774476645842899,-0.041071035409939234
RSPO4,,,,-0.037531141853857856
LEFTY2,-0.041463234232688946,-0.059443176228251966,-0.02089026053157029,0.012473797029637702
PF4,-0.013566157452110405,,,-0.02940026710211453
ANGPTL2,-0.05304709370983083,-0.10042448887243449,-0.04081697066031468,-0.09251560062440374
LRIG2,-0.02678526511903216,-0.0336439028011425,-0.06595733868509972,0.020963728995808145
ICOSLG,-0.03907870063478582,-0.040916837086560943,-0.0028035572919516043,0.034565086814113424
WIF1,-0.024410098367138235,0.02184775044833981,,-0.05394886197583187
NPPC,-0.0037449307472148916,-0.028652623931125377,,0.005289589669665057
LYZ,-0.03216003927697051,0.023504136214314162,-0.032149665564000694,0.03573638805511251
EREG,,0.07836061167370252,-0.024427899146853393,0.05446994693861438
SPTAN1,-0.03940521784518194,-0.10586060493175396,0.012514662862325034,-0.17757247514885968
LIPC,-0.016608542515214826,,-0.003583049181599101,-0.03494993132373546
COL8A1,0.0314129669226308,-0.026676106700706293,0.011043056727581841,0.0017378377238432834
GSTM2,-0.03560376941729337,0.03136286212174977,0.015396973050763001,0.010837181647326704
SPX,0.02757129079753402,,,-0.03611378355945292
MFGE8,-0.028137174917898026,-0.06584713179501661,0.021808253142067986,0.12805551903876422
TGFA,0.02869297283226719,0.0023359751708698783,-0.021114857995621968,0.044842890413928
SLIT2,-0.015041445619707732,-0.016975078457122175,-0.030787171612259318,0.10759852009927595
PLTP,-0.02456077347593853,-0.023754334847985014,-0.004747510860914913,-0.06796339872839104
APOD,-0.04781431939027764,-0.10812494131869552,-0.047267802273058906,-0.09072678564159167
B2M,-0.02396013927209085,-0.14370430831473374,-0.03521512801193977,-0.14807156059726428
OMG,-0.06596809376953205,-0.10013209234600641,-0.015470322746122494,-0.09837943914417738
CXCL3,-0.011133279958995193,0.031367857459661044,-0.016434129529021506,0.22954922158293656
CXCL10,-0.043042409264198764,,0.03321867571680842,-0.0010005660440305128
RSPO3,0.05941526585327548,-0.02136621352860507,,-0.007593584357312732
CORT,-0.006752122397455382,-0.028355876323184412,,
NCAN,-0.08465023101047928,-0.04726127516725092,,-0.138777404846952
PRG4,-0.00230876263117928,-0.023890186895382012,,0.06336358324232068
