,MGH258,UKF243,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CSF1,0.0870458769914801,0.029920416775831574,0.07174912785735627,-0.0013531900766569546,-0.040998864136869824,0.03983273228544945,0.05197182926546186,0.03349405561839117
SEMA4C,-0.01628366519844675,0.04217718086417723,0.03926978560253589,-0.014884475726471181,0.011464387064726906,0.05776253584538503,0.06806170296221163,0.03633088422060221
ICAM2,0.002528275510893461,0.08285012035899092,-0.03631534708125205,0.0007360773705922609,-0.008908433294364195,-0.015434207649936152,0.019321658195800687,0.009270310233658525
SYTL3,0.04994039861552336,-0.023373222104325516,-0.03751663038674028,0.038448170666835,0.038970880637868396,-0.009152715270356389,-0.012686924612529422,-0.02362549005597952
IL1A,0.057039364136782955,-0.006855313329036002,-0.05537442870051169,0.0325614985370217,-0.015024374100962825,-0.03478266076843556,-0.037633809070097876,0.10124581643506106
HLA-G,,-0.039932208222325134,-0.03546681030015212,,-0.00466655457022923,0.02454738011151181,,-0.033955580365488264
PGF,0.0014923800556891332,-0.05675707194016543,0.039134243411824234,0.012436121581139676,0.0054363327246512725,-0.032277084948661966,0.008786293648566992,-0.0687811368787807
LGALS8,0.027923931620857826,0.017969347389203066,0.04885065735455422,0.058771978268744356,0.0030235114582047454,0.023910040334808366,0.03905118540115362,-0.009960654812697086
DKK3,0.04155638467527074,0.1321928245232808,0.018768137996706406,0.04611842327143188,0.03831940423494457,-0.034446459783522856,0.12695476937047173,-0.1088884149251086
COL16A1,0.07905738878105133,0.053416970610495794,-0.04986034732681531,-0.0073406830692308075,0.002335514617095563,0.038612735257276244,0.009480710793306351,0.021737207653255163
TPH1,-0.0384107422808244,0.03674814342054746,-0.033991529486173955,,0.0576596651564641,-0.04020818950325747,-0.037761434835695065,0.03784459313302422
TNC,0.02867983442423547,-0.007170209575224133,-0.028373514824950107,-0.035964469591628176,-0.0928156492544297,0.04390447995706892,0.03402003367194132,0.01103808704491496
TNFSF9,-0.02061825157184438,0.10007514984662927,-0.034489384811465185,0.003966595401201408,0.006969352545146396,-0.033164728652046,-0.010858311890716708,0.023916348613759693
C4A,,,,,-0.022068689969386837,,0.04808384250545062,0.10249223644804588
CNTN2,-0.10384740895371036,0.01986403924318545,0.08662874556811775,0.029617597962156145,0.073669418756694,-0.043135521874041835,-0.044995435666657625,-0.03518869810301439
F7,,,,,-0.027805275197776966,,,0.0015891909683983627
LUM,0.02856495607465467,0.01721140030183489,0.1137915505137652,-0.01991943632184493,-0.04017535041676759,-0.014456235716995246,-0.003529523134139908,0.0206884796106057
IZUMO1,0.004788526397467207,,,,,,,
BTC,,,-0.018854547442613903,,0.06582519799443562,0.048710773261177176,-0.022749572212964822,0.06516602206060955
APOC1,-0.10848379592887351,-0.04130283504596622,-0.10860943183789619,-0.023166624026812528,0.07468539558830944,-0.04242715388406121,-0.010078695078169301,0.00018864875369560482
PKM,-0.0059238653372963215,-0.009328972200812713,-0.03824379124742345,-0.053865229514477045,-0.11336756746375565,0.021927469719526207,0.08518005885196946,0.04126808011305478
TNF,,0.04804397912540236,-0.15548278372401048,-0.022727607235954392,-0.019524698392608994,-0.01539973630809409,,
GNAS,0.09660222090689148,0.13549939809550873,0.03425739943510974,0.010932668149134905,0.028532399784101162,-0.008044714200561845,0.08823332150018204,0.04192348582590281
BMP8B,0.013808893816584771,0.02505166434886265,0.07844732110826307,0.092152931477818,0.024766478156905105,-0.04686899289647514,-0.0014524642719186461,-0.01766715968414528
LIPH,,-0.034544249689970816,,,0.0022946609016360688,-0.01716938112462995,,-0.029731839570590973
CCL28,,-0.02524831844630137,,,,,0.17665684905096654,
PTPN11,0.019332079491007563,0.00614808125411422,0.08243886459217152,-0.04638075820555627,-0.004770507919166234,0.010505737037638675,0.007082726510758486,-0.0068686750135614994
ADAM12,0.04367395713336184,0.10325657088737257,-0.11921596893802253,0.012144310273980859,-0.08294178834269367,0.02555316006773482,-0.018868189150236334,-0.019793809410381762
EPO,,-0.015118606640711837,-0.04847553347952768,-0.032890574852283694,0.018016252661513885,-0.017831711181538205,,-0.017912224319740967
EDN3,0.08770832677756024,-0.034845578782725185,,-0.02520380061168417,0.005245673777567184,-0.025322468818869653,0.049584682674197605,-0.04090917512567649
CCL22,,,,,-0.024364760659772652,-0.016306826844200723,0.06511158790948163,-0.015717197073313767
CCL2,-0.06452116795394144,0.04166884902359372,-0.08143658797273207,-0.027354930791049937,-0.036657109841529686,-0.04247291043711659,-0.030528136879931635,-0.014413805701281548
DSCAM,0.052676932704499295,0.12026007196512145,0.011066553785469365,-0.005967044357869539,0.12611625134592616,-0.04221998967725857,-0.004025971742880562,-0.010154173340541807
ANG,0.006742814554918531,-0.07996746077213646,-0.026760481517404292,-0.007004073088066692,0.023343935211417238,0.04228452181225703,0.04466775049834924,0.05910667204509711
FBLN2,-0.027149720557837455,0.005142188757722836,,0.06358052484059239,0.06789319767621665,0.0038018787588834286,-0.04495254081373783,-0.0319230555451527
VTN,,-0.013451050929777948,-0.032905792033599106,,0.010712988394426585,-0.01253889982723516,,-0.023193912881418078
VEGFA,0.01590121900838541,-0.08436230325074996,-0.02863622056396984,0.019780920257082984,-0.08059280654167915,0.05205651282083899,-0.04046622732529752,0.026501094695882292
F10,,,-0.03193207189884651,,,-0.021415295438273238,0.1594396997691256,-0.03102281767770206
SERPINA1,-0.021109759476637426,0.004975316072203363,0.009993864285423908,0.01829892756879509,-0.10247162140436128,-0.030510458334269536,-0.015670072020044053,0.015623387382378439
VWF,0.010238521303607835,0.017435129636989986,0.013279932878878593,0.031698351743452716,-0.014855274948632556,0.01807125883829016,0.031902817917724764,-0.047885660659828605
GDNF,,,-0.046578949084520566,-0.028088931812443697,0.01743766357198363,0.03746656946410745,,-0.025082550347220834
VASP,0.09851795534969743,-0.0456432183719577,-0.0014558376814112388,0.00907215804062842,0.004252989736370358,0.007914975391338537,0.07378869680574136,-0.015508751199293163
ADAM15,0.05215166717486475,0.02560930682184971,-0.03769600635494195,0.09209022002534463,-0.059640062006579626,0.057148612269614436,0.025632216396151056,0.03719958966767291
WNT2,,0.16861976712925744,,,0.0940194928375255,-0.018314060595599427,,-0.021507629776424387
CALCB,,-0.012525386458568101,,,-0.023370026264545388,0.054809564403528424,,0.026517196316924653
OLFM2,-0.012232322020776091,0.12265795563619152,-0.028988197065644386,0.0021114093628289317,0.10081451372816848,-0.03837258955521295,0.03378631983999453,-0.022554229854128666
MFAP2,0.06288428564211712,0.03397538639352564,0.0024396369022126377,0.012839005023259527,0.024036176522218202,-0.0010121484294774562,0.016119023686440068,0.0036273044772242905
HLA-C,0.10633978781539198,0.059655993476477424,-0.06696379956665878,-0.052207874958648356,-0.09727553340602363,0.07249683554859178,-0.023817470294562004,0.016181093176369656
THBS1,-0.04475373878015897,0.028580055375663105,-0.029506602400186058,-0.04893748031826633,-0.017440672698018665,-0.03979651636557606,0.010536609716827424,0.005410361363349457
HSPA4,-0.003880028607823419,0.0836636783399976,0.07229925274817303,0.04692043936593984,0.027137678104750967,0.010334054402264758,0.05475255224496349,0.04764740557391183
LMAN1,0.034854928075838724,-0.04743720386439236,-0.07175989897798928,0.02110886544987694,-0.14148178018909047,0.020702478532564652,0.023978809697499003,0.011021195898653727
LYPD3,,,-0.01719392203482314,0.003413117942841315,-0.001403886075917354,0.05553705417931875,,0.01083711947215054
APOE,0.011314701218905697,-0.060768579508690336,-0.02811236929544586,0.08047898744143743,0.05502295475119854,-0.058199981155533896,0.078810385385956,-0.11899019842969667
SOSTDC1,-0.020618259645097278,-0.03717962028461641,,,0.08115651136530676,0.006990149299302701,,0.01629948310163514
ANXA1,-0.029892846737333778,-0.0022116978645858676,-0.03575210442806763,-0.010274772840522934,-0.0321653127471612,0.04106676618488398,0.08236679640810364,-0.05989441391106496
WNT2B,-0.013862337801487141,0.03152918326413864,0.0444060940234575,-0.015517879975693476,0.013653075622068071,-0.02149995576063089,0.1265498312728773,-0.02049386348075061
AMH,,0.017324857151877312,-0.10548553389984239,-0.049600092468353126,-0.051967994832527745,-0.02239859054772848,-0.018327139108715123,-0.0028008657825648073
GDF10,,0.03145619463335257,0.11921017519203089,,0.02324492110806685,-0.0274625422170677,-0.023130907787980316,0.002259148217591209
EFNB3,0.07384631090109976,0.05392568896059494,0.03558828735434847,0.07259194754481264,-0.030969985324660283,-0.01805667652716803,0.03016574168657401,-0.016550321026105107
LTB,-0.0207054398598696,0.033874210618031274,0.045481413684519086,-0.016989769717191135,-0.03837755439768421,-0.0468561464300107,0.016256927547523344,-0.01815886471263136
ANGPT2,0.01841485875554627,0.06549864247623884,0.07115557849166544,-0.02960061831922128,-0.03664375104609543,-0.015363231112493932,0.05074441882048744,-0.00427913147390321
NRTN,,,,-0.028769530761181467,,,0.06430127343652772,-0.01594955049494484
ADAM17,0.006309496046336743,0.027792791164398863,-0.10348735844149287,-0.041898146202558245,-0.052333361372991855,0.013927286658911816,-0.016119024552310086,-0.030164973795776234
LRPAP1,-0.002645048694813811,0.06251558060503574,-0.007462665282789451,-0.009947787486855066,0.020326714257712902,0.02274733447115001,0.06716247678861452,-0.028225157744205854
NID1,-0.004181777243966325,0.046049270887523204,0.008469773865031354,0.02119250706201475,-0.042726833721159575,-0.0722004992111917,0.0031443177078852866,-0.003972249373258371
MST1,0.03314798913052299,0.008895820700762846,-0.06781504154245678,0.08323427928605213,0.08198478029144077,0.023364516749585333,-0.05989129055326546,0.0061519652361262216
DCN,0.0592207700290261,0.06921622071496995,0.08481856989803008,-0.020176969926458933,0.006367004761510585,-0.0234807609330949,0.0014647477603677403,-0.011060860963133884
IGFL2,,,,,,-0.017668256927701995,,
COL7A1,-0.004106755421174549,0.012067001463890477,0.09034560739656299,-0.029418406445299847,-0.08534921307255916,-0.05343394344195825,-0.027485085316388633,-0.03747647449209516
CALR,0.011110680322549402,-0.00018710448533716076,0.022370769076040818,-0.07174928141014729,-0.05565983650491788,0.015110687866100064,0.07583222955899946,0.01815631737970457
PIGA,-0.02608079992736951,0.05095211356890645,-0.00013586326367056909,-0.009993829626894038,-0.033277161926202226,0.006195071439634944,0.014049461753924842,0.004730060880152307
CD200,0.03685381196426167,0.07149100360729183,0.042639883669460796,0.04129623240520968,0.053045935820953675,-0.00790970914767898,0.033962423120022144,-0.05092900903273375
GRP,,,,,,0.08085592496796602,-0.025312739934021732,0.06545902817261111
CDH1,-0.055606434037705856,,-0.033004150924351786,0.0430558334662397,-0.010563618380696574,-0.046544441608454244,-0.03528053816069725,-0.0016013404339087574
LPL,0.04791613605776073,0.059228255799722296,0.09388534997643481,0.06924764022971336,0.16025503080465703,-0.011102129907926923,0.012626359403913462,0.0007067697789159925
SEMA5A,0.06323013994116393,0.07706958230753415,-0.0543387720977387,-0.005173676339520017,0.053048049236470315,-0.07643196167136704,0.09159870753486966,0.03318277643249953
SEMA7A,-0.022586900903943927,-0.018161700489861297,0.09740826257873603,-0.04830413610992755,-0.0017821128428449713,-0.005925700963021158,-0.03020345383652759,-0.04079000028434575
SEMA4G,-0.043149082078736155,-0.0016858486746951634,0.012435802246191232,0.01552858637874141,0.03638166861775194,-0.021531691233909345,0.04858820026533055,-0.02095562866268089
SEMA3B,-0.10729269812299343,0.052390617683526285,0.02269516571508037,0.016937234758047277,-0.013219209685539633,-0.006532174810544967,-0.03961531310822647,-0.011278511318294172
RPH3A,0.11466156351216608,0.06662187009518275,,-0.02934978164000477,0.013627393984173815,0.03671149632496195,-0.07275536071759466,-0.040109465512582175
JAG2,0.02377838277080675,0.16028613070345304,0.012943894704137565,0.006274454396148586,0.03438972098951996,0.14122882045574633,0.03826725183188552,0.0053127284973881715
CGN,0.022781755138891954,-0.006186680937633212,-0.00131828239048358,-0.04444888841658012,0.004926262251531184,-0.011535296838727983,0.03147139102862093,-0.011021613898202458
GDF15,0.02631514801915635,-0.013813782180709298,-0.017374741220694625,0.028666414902626284,-0.017949741314054073,0.05798815453435353,0.05989981062955264,0.03477404093747721
SEMA4F,-0.022335125339381486,-0.001210766910650157,-0.051445631044901706,0.005062819767372312,0.0054911283336854045,0.03561484850482989,0.0925090496089152,-0.03901898248323554
NXPH1,0.07177835922168131,0.03108125783357613,0.0076907072708490825,0.07092367690664413,0.04687204966163851,0.0030108765193558778,0.07804477509606628,0.04968136866085482
ARF1,0.037775969419533824,0.0440767504831131,-0.0213901472796168,0.03281610682203551,0.004803491425917565,0.07403179471518376,0.06606273792308345,0.004094869967796454
EBI3,0.049023968697618464,0.050326302648064675,-0.030017673201834145,-0.02300897132815846,-0.0074033219013233485,0.009505961240947151,-0.0070711891707518,-0.028817137219487497
TIMP1,0.013019794126500261,0.07350474128596977,0.007436798757384821,-0.0716270864069578,-0.13424052080627838,0.011458254036058435,0.06578401217270237,0.014989023751346987
SEMA3C,-0.05068318114328551,0.030069649048960572,0.05186194841006506,-0.01788724410176286,-0.010508444921010229,0.007875737842798394,-0.005629467922890817,-0.007472511827679317
GAS6,-0.03545244165788793,-0.05319226639634928,-0.0175196756339813,0.01713498763154767,0.005963018376546611,-0.03814195868783758,0.022633465441953275,-0.046627325338068064
MEPE,,0.1055686506760507,,,0.013684620376911937,0.023678324571246658,,0.07443355735484083
SERPINE1,-0.00413214189422241,-0.020065012063946036,-0.06874993358055555,0.07087276597753145,-0.10192048448502361,0.03165653161731638,-0.0027459212121495043,0.0047300951984208355
RSPO2,0.0003029705362425141,0.042406256630387336,,,0.07323408174152146,-0.02391376139071305,-0.027698960253860955,-0.036365602781027545
SHBG,-0.005335587340316752,-0.01203472603680965,0.03959022046203973,-0.0382268563024364,-0.03225690636319772,-0.029739147809200707,-0.03062454510615089,0.003191869807218345
LGALS3BP,0.07832688437227427,0.027173492995360864,0.019927940526594873,-0.05047831803286354,-0.06832663342000912,-0.018470891040872767,0.08235529762889882,-0.03540295849917107
LAMB1,-0.003615837564511807,0.07674342888757157,0.07207702893632915,-0.05143402059862729,-0.09467424208469714,0.037430817537865195,0.05650177576290734,-0.01391046571047935
SPTBN2,-0.01929986979846993,-0.016231709019091548,0.0011566356183472515,0.04261007668009264,0.03137253694850995,0.03289901051379799,0.031071015228718312,-0.019957146620280485
COL1A2,-0.015953590794691466,0.12345420673176105,0.11860353554534031,0.030298765239922042,-0.09499651052233068,-0.04985255402947355,0.005930465986462182,0.038234010148922554
WNT11,,,,,0.0015825234199490913,-0.014200730670321252,,-0.026887413181676964
LGALS1,-0.09819890294438122,-0.023608506613615875,0.06184898524676553,-0.050257055239186596,-0.15850806066635284,0.026778078269773707,0.04096029789814091,0.07821471372828014
BCAN,0.12198946997736167,0.041194361296454686,0.03716019364111457,0.11995640727354903,0.1380401048979111,-0.055533778429244486,0.04483802429519443,-0.02448991689390257
ANOS1,0.06923810891578716,0.10302012366611475,0.06660316050913569,0.0443083716287049,0.07458521388538487,0.03665266524458127,-0.026247782677962416,-0.048250813374170344
EDA,0.03330751840232655,-0.044281915684151116,0.05455083453070754,0.07982938609647737,-0.013625364471936328,-0.027462540638875252,0.05872936330358875,0.006953231327176151
FGF22,,0.09904506539241531,,-0.01421516019265146,-0.01903219430613712,-0.016829260804119804,0.07864146304254395,-0.026853393994529063
SHANK1,-0.02596425875622487,,,0.05903108674896962,0.008362927587736775,-0.021415293189735382,,0.007692070567072389
NPVF,,,,,-0.024364762292922247,-0.015212273410723152,,
TGFB1,0.009438843162126887,0.0613561571968928,0.002681599461144695,0.062967128583475,-0.05469308497282058,-0.016463212013631327,-0.03288550532944573,-0.07102415121201026
MSTN,0.0658251554973569,-0.04253486237836227,0.1054467893213113,0.054478407007559855,0.083378138871795,-0.016875664022456598,0.061509321623930996,-0.027138725282133527
WNT4,,0.1501274008179676,,-0.00485444323707816,0.07711643286748121,-0.022818429370944006,-0.017854312289487712,0.013472377886890189
TNFSF4,-0.02195788087251956,0.03460208707542717,0.029327420790879764,-0.045383166268383665,0.029126097979281618,0.013887521660008777,-0.027507159243617713,0.009328183136273122
NTN1,-0.022368038466863898,0.04312418163823986,-0.04415726122849095,-0.013460537797249716,0.0101470602671938,-0.016714266752846603,0.07153289724939758,-0.05140526500529942
CXCL12,-0.051001555487168906,0.08171754733845632,-0.010422693952249555,-0.018366861620771033,-0.03812453848395019,-0.009970804549728223,-0.06309110883993532,-0.04163501791256119
GNRH1,-0.03348028730960945,0.05690535392612297,0.01714991706096484,-0.03715623055395514,0.0008511218734442248,-0.03402815600879694,0.15324215817370918,-0.025234267782549686
FGF8,,,,,-0.0367477494258064,-0.02099733061011186,,-0.03227099196220235
RIMS1,-0.010894228073369466,0.11009293863752126,-0.059703981075500734,0.08073699872167563,0.10018953639167277,-0.02514816398440289,-0.022858650964540435,-0.018373450140396524
FGF14,0.0729647319539112,-0.020768029924274827,-0.0015647150322600986,-0.019735648474484977,-0.010686954609579895,-0.000590621084141367,-0.0470785982098204,0.0671614092105233
IGF1,0.01789928416606796,0.009479207256620022,-0.04620363922535698,0.02678409834845742,0.031701139096241254,-0.03074190671531081,0.02482687376834419,-0.03437254942123734
TNFSF10,-0.044655863642496324,0.07672169436365106,-0.004247192572235998,0.033270793045592904,-0.0060467143762633745,-0.07514448293880022,0.014299318627375523,0.03409176480333029
GDF5,-0.021784365071921694,0.06073515276756129,,-0.02808891612606141,-0.02870981504695153,0.020118499086228345,0.01879993654385044,-0.03301410996950907
CHAD,,,,,0.02539035103135672,0.03450091185423713,-0.020115885952685906,-0.02493002076011459
RGMA,0.02002227165821893,-0.009787483900585712,0.05446337485062357,-0.02249998353718563,0.058171891442591446,-0.045426337801780764,0.021478492468743223,0.005510590196029017
WNT16,0.005994762737102256,0.04612259421730181,,,,,0.012920552601205533,-0.01594954838976699
CX3CL1,-0.048047798480451404,-0.003123133608699793,0.05488440476922171,0.09068886694567506,-0.016980241184402185,-0.00948989661937986,0.039456308105514475,0.013422824745657723
FGF1,-0.07352199725110929,0.07237080255192142,0.08574810950209409,-0.07903194481734493,0.045920268879546824,-0.05484482332240166,0.029673750398050123,-0.036335658895989685
ALOX5AP,-0.08041480200345849,-0.021275575306045933,-0.02485091287095103,-0.027937116263484007,-0.08764512465106002,0.07061540045011089,-0.07305980151514968,0.05688067775008116
IL1RN,0.005080218324810257,0.02226438384199996,-0.02083203639572699,-0.03849070868805779,-0.05554192078809997,-0.03795888317544884,,0.05744946987939259
PCSK9,,,,,0.060093531106764596,-0.016129212744844457,,-0.015481528263912364
NPW,,0.05839420858476751,-0.0034733816175629272,-0.04229078717767856,0.00642004443305049,0.0518501774820712,0.08971176647755451,-0.01249013132457359
CXCL9,-0.05893878763080133,-0.04303986689952744,-0.041367228590494916,-0.03661140148249632,,,0.002348865841774427,
ANGPTL4,-0.02445256684182359,-0.10651231523378239,-0.0739276782647921,-0.03708349357514367,-0.09611187105414037,0.03539608157979571,-0.053325051620937855,0.046980782020781396
UCN2,,,,,0.045851711076394866,-0.028017875647494882,,-0.017494049933105136
COL4A3,,-0.01900921674603859,,,,-0.012763375137798709,-0.031217511057556737,-0.024467413145400296
NRG3,0.020260642431176333,0.054382241481332055,0.12450020083697032,0.0035161339106831203,-0.04053177468361203,-0.03411300360299828,0.08098144577583369,0.0006742702561329088
IL23A,,0.006104865368271556,-0.051039335357778486,,-0.02125244921795403,-0.020714553092997863,,
COLQ,-0.035372331171261914,-0.02501705196407689,0.05706581944097212,-0.05640870678024603,-0.041888045899794286,-0.03569815269251829,-0.0178247544194056,0.001558564600534257
SCGB1A1,,,,,,-0.020283885584998447,,-0.01791222421192458
TNFSF12,0.005240331274064634,0.04456136222593961,0.020751989189148026,-0.005855618088547763,0.01813602085644823,0.04723731923306304,0.01574155633373006,0.025370004662241874
DKK2,,0.07617443619130823,,-0.024434654043186288,0.09737173897310678,,,-0.020617757229172497
FYN,-0.03823877014949408,0.03195598740807615,-0.011038892537279662,-0.03744256292810984,0.13124388284706986,-0.03182977997325775,0.020954124201266244,-0.022863916897368754
ACE,0.07646273034654458,0.05212278811290125,-0.010027857859455624,0.028497829584809595,0.026515522670694763,-0.026274097137454062,0.03886751072015644,0.03985242504197401
IL18,-0.03551077010830644,0.11929029250572588,0.07362414190141958,-0.03005832393267586,0.040527076806592566,-0.0034966253949803017,0.036413738807204096,-0.0177072208775494
PPBP,,,,,-0.02602158025104581,-0.019093319324932922,0.07382049463967973,
CCL27,0.06437502760026309,-0.01939927076166415,-0.012792616767692253,0.020497977249162684,0.0250763406456666,-0.02000904400217234,-0.02294094975199297,-0.014381826153308044
SERPING1,0.04330193515497146,0.0031795405371690803,0.12928604495754853,0.0009415928377760162,-0.04296061845786046,0.0536061199007698,0.0771563816736998,-0.06966800346765836
AZGP1,0.0047717232861428606,0.04012320990312994,,0.042406761561217074,0.03551701812545267,0.02114776149986181,0.035623588672152214,-0.010828253065996399
INHA,0.048053882478986086,-0.004518357052758787,-0.02299619927272543,-0.03578149378410579,0.07193386784127628,0.015958543712968093,0.08857578953945304,-0.010495290333225372
SEMA3G,-0.03348029079474926,0.07989393036194169,0.015841302995847177,0.006773013477518512,,,-0.017122436599773104,-0.02568467118410004
OXT,,,,,,,,-0.014999622187155911
COL6A1,-0.0056048184398831006,0.06891716326347276,-0.03705201116016215,-0.01417018934117934,-0.13357340876534296,-0.001156273386674233,0.04008075074954391,0.03864434504123105
FGF17,,0.23794722548351335,,,0.0009848664814530016,0.036572062249027995,,0.02309351909068076
TNFSF8,-0.004638643544575938,-0.02272031603652087,,,0.0020663477714647103,-0.017668255026789672,-0.01661787038836754,0.07797846831736165
FGF20,0.029498811441307907,,-0.03735499463227337,-0.02404171199801092,0.24776303134720096,-0.027574330265511014,-0.0323910885714659,-0.01972564642243923
ICAM3,0.08721180367945805,0.08686527018282163,0.029336601469963784,-0.020731604329950245,0.04854485942302795,-0.020625312496165726,0.031673579378687325,-0.025569644493414898
LAMA4,0.003276279393425557,0.10203768771883683,0.02910836951622801,0.01668938547434995,-0.0826732169584898,-0.05997896068703899,0.02516511896304822,-0.019176507547146306
INHBE,,-0.03573626357269021,,,,,,
DLL4,-0.036451328938444244,0.002910972048509921,0.03980538585803974,0.045289977632991044,0.016013257537964842,-0.017084031847041475,-0.015995226635471944,-0.034629512652528484
SEMA3A,-0.0414088110365073,0.05748195521618533,,,0.03966674791922717,-0.030237382680802533,0.09412261138394272,-0.05458994239827329
RLN2,,,,,-0.019524692053877052,,-0.02766986627353913,0.024407109131637374
C5,0.02705458461581345,0.03358412405215305,0.01399700179399141,0.0013534240234849644,0.11295894008336421,0.032250123625355946,0.05701536431888676,0.007278995044955697
COMP,,,,,,,-0.01990034539076388,
EDN2,,0.062220447194988246,,,,,,
C1QA,-0.06712638006734738,0.06385896763596509,-0.023157445534716433,-0.03212995769179527,-0.04902008316240617,-0.023288178968274266,-0.056251058803857265,-0.041015061605393324
UTS2B,-0.020316956260625654,0.07267436059610542,-0.03546683700713432,,,,,
COL9A3,-0.011089778330095735,0.09414982650053166,-0.022791365909504507,0.006952347444960738,0.020065757005062388,-0.03844664733762989,-0.0514189393422823,0.0405096642460363
HGF,0.0077710583604572465,0.07781309089315819,-0.04847555051185823,0.02708492723880207,0.031178712918681965,0.024053820399581757,0.08445496319603599,0.048599474269808575
P4HB,0.07290630917550238,-0.046480630250792764,0.05363406829122187,-0.027999183858529304,-0.13819844140849225,0.012380529062656352,0.07372770065662557,0.06695587677305516
ADCYAP1,-0.02234611771968088,,-0.04047729275984936,-0.02703951832371328,0.05263017993531845,0.011425151982879979,0.02632252896588208,0.03282309294892395
GREM1,-0.07339681761558053,-0.024432884163577404,-0.030160831294800447,-0.02825489019191472,0.01752479943495158,0.021805030164606547,-0.10980459065849056,0.006216040091617248
EGF,-0.023368301812799783,0.08588048220599986,0.0609278171268956,-0.03436153630885905,0.1104826767312013,-0.015399739749993088,-0.02141875869670273,-0.02202577749169902
VEGFB,0.01721052003179698,-0.04153189992887763,-0.04145511980899977,-0.03725262931231087,-0.04697255751620322,-0.007889916306592379,0.07252491340563137,0.0226109066867572
FARP2,0.030005714948041967,0.049347118299921104,-0.01856172213626754,0.12166888591577206,0.061739542881639915,-0.0327022388477917,0.022953553998240006,0.013193601376777154
IHH,,,,,0.009069975218306292,-0.018785129567620303,,0.003935779162632849
LAMA2,0.004847549877009307,0.1309379440954338,0.007787454115118171,0.022054289215498766,0.04541190746360205,-0.049417535623290126,0.10125112571641871,-0.03241610960544856
SERPINC1,,,,,,-0.01539974097507634,,-0.01706624576616716
NRG1,,-0.02827679699469003,-0.05276434690914668,-0.0072425839481475435,0.06656869139428129,0.019565744491196666,,0.0013275689425600189
SPINK1,,-0.057335368889948765,,-0.025952175530670363,-0.05388999325415116,0.0016936835563264988,,-0.02097785035722877
EFEMP2,-0.00951891904309456,0.07107138306449162,-0.0175530463823988,-0.04953549722527589,-0.0534828172426711,0.08739148448889439,0.057536889459514115,0.04114392955478037
SELPLG,-0.004398622980053689,0.03468019662059541,-0.05415868186116096,0.014530749376051682,0.03607638544132843,0.010483880634269081,0.022516488566096962,0.021139491692460734
GDF6,,0.01442051610631559,,,-0.029188155752044018,-0.015653577961455303,,-0.02281557277290645
HLA-E,0.026545022466720577,-0.00974801007601821,0.022968369100822006,-0.0676862824914079,-0.05022368915219593,-0.0055796317674187005,0.021508008961659435,-0.08550172186988168
PTN,0.1026257550297047,0.09651578545037981,-0.08978776004761471,0.1000351789169704,0.012002448751572279,0.03614296112945311,0.07995589104760559,0.005201899144959416
CD274,-0.01562088148157425,0.0663844308335253,-0.07308643329542083,-0.04584504051305085,-0.06443865849507738,0.03614448558247144,-0.022979818760689337,-0.004741867063610286
CD14,-0.048401162338132846,0.10403590263387227,0.00833117101748895,-0.08092132212962612,-0.007646104414543011,0.04336207774242116,-0.008058173142524251,0.0004134428351613621
SFTPD,,-0.031061844668335777,-0.04845744445935027,0.0026075700431301132,0.1098875037614519,-0.04113611944202282,0.018817106799707228,-0.02982259949796682
SLIT1,0.03390984463926925,0.07508622565593218,0.03456950604909054,0.041808239170736616,0.017234382492560728,0.011157517466415374,0.07113216690169395,0.021403363961442715
CNTF,-0.008185766504305084,,,,,,0.19360497562257223,0.0039144244109242735
BST1,0.03498510468464532,0.02618399612528274,0.0002810985044589995,0.05687335383656041,0.03939401928807074,0.0740761674190811,0.09686955731701472,0.035699936465266605
AGTRAP,0.012975051250298776,0.011555717634544126,0.08906978866001072,-0.05926595448223974,-0.021356938974328075,0.08009676924965346,0.027509447534246424,-0.07339272368313055
LAMC1,0.05576134518819473,0.05741637381467137,0.04929095238645309,-0.003397619142756,-0.05129519159060519,-0.011981357435611144,0.033344890707694856,-0.05145820552580983
COL6A3,0.0037349714690677496,0.04454080226908076,0.10095071474336088,-0.044208836217188754,-0.04843282467782197,-0.03654790303339049,-0.047848662820875805,0.02930351924395014
FN1,0.03161172353553614,-0.06604510122050923,0.09073936106813181,-0.04307060450782916,-0.1474863419250232,0.02987747428937168,0.019877084933041012,0.023291784293506743
MIF,0.006079563907338305,-0.06448181710585028,-0.007165560849334945,-0.04640052946003382,-0.024748326490397588,0.04263711228478321,-0.06074303992709806,0.10709334316392609
JAG1,0.03827093361085528,-0.0015547683157515792,0.023931494316972928,0.07455889955021472,0.055642859869446816,-0.018418663792458774,-0.013592734215419908,-0.004913280741934346
NID2,0.0007729600040706597,0.11273822923154363,0.07608326740429319,-0.04639672309492636,-0.035330304202975595,-0.031076945413689164,0.04148611829213931,0.013120787626145831
EFNB1,0.030819514604366834,-0.017550866089433723,-0.03558585798779564,0.0686777350832637,0.015964154845416426,0.01462232063276532,0.10249080754811551,-0.016857657216726524
COL4A2,0.030452112276761454,0.11787067206752366,0.09936653189127329,-0.0038613712407644086,-0.0886693473272064,0.004864053110579302,0.037992076452069916,-0.013824233576916612
