,ZH1007nec,ZH8811Bbulk
IRAK4,0.03300405818179047,0.03225707570718374
GSTP1,0.009601856839570046,0.07555036684767177
VCAM1,-0.04069498192611306,-0.004024340047622335
NXPH3,0.08837088024147144,0.05375292327529655
MTMR4,-0.008568312375437292,0.04523153156287244
LAMC2,,-0.020355741628932403
IL10,-0.03809594449236958,-0.039023626906551076
SEMA4D,-0.04526120979764575,0.07019490476887236
TRH,-0.06666747439482529,0.044541792397388105
SEMA6D,-0.006674481636048673,0.04411533947155253
CEL,-0.0437670634474938,0.039337869672287966
PDCD1LG2,0.02373787426474077,0.137235557970865
SPINT1,0.08124539475367615,0.019481767757648732
CTHRC1,-0.08501387762696563,-0.0008260008219607003
PODXL,-0.10320670966805794,0.025806781881253276
JAM3,0.10319820946382739,0.006448725123736495
TGFB2,-0.09771219115335435,0.07125908133420068
COL18A1,-0.02869115263147957,-0.0443161621879079
NODAL,0.0172609711144503,-0.019146050026793794
INHBB,0.023790751617588073,0.02738863743849704
LCN1,,-0.01808102259065089
ARF4,-0.019407256221061445,0.05670150015940354
CXCL14,0.006691232868930365,-0.040639569839889624
LIF,-0.05933766033482937,0.012479084898226135
IL17B,0.005685882169576259,0.07130378249602434
MMP1,-0.03603220590235844,0.03940562339675728
MATN1,,-0.005613234541550775
ADAM28,0.12799272510084908,0.00359445770478901
TCN2,-0.04017248308847108,-0.02762147259668803
THPO,-0.04332903588003279,
CUBN,-0.11518749207846969,0.0569705490233291
TIMP3,-0.0006586757855200473,-0.046773453427329
PIGF,-0.07854280374340576,0.05418528179725243
CRH,,-0.0006706827424875996
BDNF,-0.08530194880862983,0.08018784420861153
CCL5,-0.09187412070059556,0.009069669953641467
GAD1,-0.06905963709484082,0.023667829537683076
COL14A1,0.021334785292774005,-0.012938116105703345
HLA-A,0.17538604434781335,-0.0827389391556337
FGF18,,0.05921620967316359
ADM,0.033414069713355574,-0.05251502687996457
GNAI2,-0.025484184915659357,0.017037615173695373
COL11A1,0.0640794628555426,-0.02089373744275648
NUCB2,0.021415110335184295,-0.03270014482347569
CXCL1,-0.03252713888253532,-0.03043276332436534
VCAN,-0.03245644884643641,0.07966514881212981
MMP7,0.026246368629885025,-0.032596828198025285
PTPN6,0.05610086843505029,0.05777539091882565
PTGS2,-0.05153527445475544,-0.03843217949336714
CD58,-0.012348922533540687,0.031634075930258757
TNFSF14,-0.0419931295839386,-0.030770608490034962
CNTN4,,0.006063420515782859
INSL3,,0.02665647194103389
MFNG,0.08356982397549399,0.017390855802092656
ICAM1,-0.032613963010626724,-0.0007462035185427226
PROS1,-0.005900996970092664,-0.043886395361268773
CLCF1,-0.02268223099772591,-0.027557139560881204
PSAP,0.12933290884093412,-0.07662775027209782
EFEMP1,0.093814391498443,0.030084931820035233
C1QTNF1,0.06350419942721992,-0.03667480943459041
ALB,-0.0029511599529294273,0.05298523182129383
EFNA3,-0.009963409457411695,0.0063603215769089325
DRAXIN,-0.04634147711529473,-0.027701165385323717
RAET1L,,0.02651193166626492
NPTX2,-0.07227751113708718,0.046240236264573235
FGF11,-0.06697338853235452,0.05372458282988369
CD59,0.062181929586250045,-0.04545471300706986
COL9A2,-0.08297159449730623,0.08134864511692733
DLL3,-0.07036272574588565,0.10503310975816077
LIN7C,0.05296118231382167,0.039497055024352246
GDF7,,-0.015499922987898368
PSPN,-0.03134876879442629,0.0829202392308646
ANGPT1,0.19135921490890723,0.08975030015574562
PNOC,,0.00858473243996392
L1CAM,-0.037264623970543205,-0.06443554164825532
APOA1,-0.005545473977722998,-0.00690073704787293
PSEN1,0.06545091038994057,0.019030030217873823
CALM2,-0.04519521506137126,0.06622518012236082
CLEC2B,-0.05294435447973154,0.02970906140754867
NTNG1,-0.01112032012872023,0.07913198435771948
LRIG1,0.0808336000656612,0.06239243006263189
CPAMD8,,0.19144949664894215
GHRL,0.00023065226898797667,
NPY,-0.022134578454315847,0.03841880220715889
MMP2,-0.017956591148853777,0.04280037631394826
PPY,,0.06314162896037447
ALKAL2,0.18541539517208386,-0.043929280501971084
CSF1,0.03210791447672171,0.021609694049798362
SEMA4C,0.06909829785016292,0.03292859677158149
ICAM2,0.008650710973334485,0.019390329921599163
SYTL3,-0.01913049645104806,0.0012932942140975307
IL1A,0.02314922090121813,0.022521362460463996
HLA-G,-0.03873325295842236,0.07739965446771492
PGF,0.04818987380512581,0.004220639025809602
LGALS8,0.03847222307454898,0.01608450583174852
DKK3,-0.003950847980858236,0.023650920107346034
COL16A1,-0.0693680883862235,0.023269199247979027
TPH1,-0.02754651388990098,0.023327173573139185
TNC,0.048909438888559705,-0.016771570215228314
TNFSF9,,-0.028199270868300593
C4A,-0.045485908793007124,
CNTN2,0.035318222884875974,0.05955694140560396
LUM,0.01870610053113771,0.0006446025022916072
BTC,,-0.026413420078949198
APOC1,0.15402502932128548,0.07979357174691915
PKM,0.03559616158301698,-0.03149184762948196
TNF,0.08102283758209211,0.0045729205357228275
GNAS,-0.02799572082454143,0.008054745438655114
BMP8B,0.02495801342652503,-0.028585405829727167
LIPH,-0.0387332752987235,0.06118119129973297
CCL28,-0.0034309253182873154,
PTPN11,-0.01084749144571899,0.007208161348764035
ADAM12,-0.083769056439996,0.03751834749015531
EPO,,0.05888602915876153
EDN3,,-0.03511988269095445
CCL22,,-0.01914604158430422
CCL2,0.027801424325928057,0.03438609380563752
DSCAM,-0.0790076674635805,0.02849204513194065
ANG,0.08181160774660128,-0.01656186553349237
FBLN2,-0.012123777605313298,-0.05625452193103066
VTN,-0.0336296615754863,0.09543032127715752
VEGFA,0.08821545397394091,-0.07447810452242355
F10,,0.0073881247437824135
SERPINA1,-0.00782737865415892,-0.03602907463314879
VWF,-0.04640076233609256,-0.010580979269529707
GDNF,,-0.008730979448314082
VASP,0.07351048003470818,0.006492480598390403
ADAM15,-0.011166625804391792,-0.03194139362223777
WNT2,-0.04288741909161562,0.016497061106829653
CALCB,,0.03795646216982494
OLFM2,0.02447488617484637,0.05754628108758217
MFAP2,0.004278078361270651,0.013570245141910424
HLA-C,0.15885609387414004,-0.05585265390608816
THBS1,0.09731207599209118,-0.03357098632915078
HSPA4,-0.04893408514342057,0.04843844057232829
LMAN1,0.09377693387433582,-0.03129725761638827
LYPD3,-0.04288746708288188,-0.019662173485587322
APOE,0.055947277220749186,0.0008519198490645227
SOSTDC1,,0.06935071975703022
ANXA1,0.1467662382623074,0.005298452363195645
WNT2B,-0.09612230957913595,-0.03943361671434602
AMH,,-0.003533372972254078
GDF10,0.007925053322968131,-0.0068591503063187495
EFNB3,0.059589821826329166,0.03246308677612
LTB,-0.06028477552490597,0.007139315735866356
ANGPT2,0.006866326447908765,-0.016116063186035933
ADAM17,-0.15790860536047868,-0.006424695277159929
LRPAP1,0.09095475845685888,0.06889950430587119
NID1,0.021416396183490678,-0.055486774426801735
MST1,0.008778657934530143,0.0420769208249755
IL13,-0.034701586155400005,
DCN,-0.021561030741912658,-0.054425167327952724
IGFL2,,0.03789597053730027
COL7A1,-0.0094246563885181,0.001183011728785641
CALR,-0.041852804249202215,-0.04485661184897733
PIGA,-0.014407956688585745,0.028628293912777922
CD200,-0.07773193094498766,0.03830646723117798
GRP,,-0.019556956514933874
CDH1,0.048251940655708266,0.03401155328384213
LPL,-0.08541168417586772,0.04404686928539299
SEMA5A,-0.09869886982768898,0.047470667035241484
SEMA7A,-0.046665505977103186,-0.02402339008372951
SEMA4G,0.08934655115354337,0.03732202835110969
SEMA3B,-0.05114576904860891,-0.018017378428234865
RPH3A,-0.057542643715070674,0.014189000726798072
JAG2,0.14852172538246175,0.055232908801005016
CGN,-0.027584449929725724,-0.005244275148623871
GDF15,-0.020139770589124677,-0.008656343423862373
SEMA4F,0.017715346004475684,0.0944866611436851
NXPH1,0.062149751109869034,0.09779676474859579
ARF1,-0.04324046805100814,0.0008521492445159821
EBI3,-0.03461070999421407,0.07707486317003126
TIMP1,0.12478385783071187,-0.10804286139432837
SEMA3C,-0.061550689278857776,0.02241436478301351
GAS6,0.023494307810319214,0.0730974202769249
MEPE,,-0.0018894455550922593
SERPINE1,-0.006387389639437612,-0.11456027865556691
RSPO2,,0.10636512736194015
SHBG,-0.0330823814988074,-0.03491709123281825
LGALS3BP,-0.08482288581311231,-0.006380539202432643
LAMB1,-0.0310156598540966,-0.04765314941395836
SPTBN2,-0.11786267694051565,0.1271674245568016
COL1A2,0.03123186658907313,-0.08054101034677763
CEACAM16,-0.04108331486597806,
WNT11,,-0.03361534488142014
LGALS1,0.10236974407862075,-0.09625886507221973
BCAN,-0.09270681201932465,0.12243412159132872
ANOS1,-0.06456206914618261,0.02130967526313876
EDA,0.053921710924365616,-0.00640527562624149
FGF22,,-0.019759437582019163
SHANK1,,-0.02514395338027136
NPVF,,-0.017860913229546627
TGFB1,-0.028419429057745315,-0.020797156791648407
MSTN,0.03366597275582959,0.06646709263006134
WNT4,,0.06849690883945139
TNFSF4,0.026271686186743,0.038652700588504625
NTN1,-0.07473732242179269,0.03704821931778901
CXCL12,0.04664290790947382,0.021432651631272243
GNRH1,-0.06335659647653319,0.022945943665237608
FGF8,,-0.024653218487050793
RIMS1,,-0.002919739510088758
FGF14,-0.08106655370454022,0.004105712909798929
IGF1,-0.0788200899748541,0.07581506289048008
TNFSF10,-0.03360201939187845,0.09186318658637554
GDF5,,-0.005144647453810688
CHAD,,0.09557532733423908
RGMA,-0.0018984045274621508,0.033883925190800926
CX3CL1,-0.12121163498917249,0.031150231798566946
FGF1,-0.03164975916639275,0.07696512108947803
ALOX5AP,0.11540013586720359,-0.02932879162629628
IL1RN,0.158198363675655,0.0617125155483447
PCSK9,,-0.01893750273338466
NPW,0.13982837141806248,-0.01638822225719702
ANGPTL4,0.06491229588520568,-0.06499325846408685
UCN2,-0.03824894911580973,-0.03289612487922966
OBP2A,0.011945884026003193,
COL4A3,,-0.014985632304746921
NRG3,,0.07245672235481239
IL23A,-0.04154023079717476,-0.007651970713907046
COLQ,-0.020841496894245186,0.15788284349344098
SCGB1A1,,0.0780488733792841
TNFSF12,-0.046891223643440436,0.005365151190604722
FYN,0.04082420160230322,0.07372523666412721
ACE,-0.0052353860442343626,0.035904374199400096
IL18,0.014185322524911434,0.11690847892576371
PPBP,,-0.022417695930068177
CCL27,0.028572527776376987,0.08034311187220582
SERPING1,0.1185914575031741,-0.01719640041868574
AZGP1,-0.012535649394297839,-0.010026913987798763
INHA,-0.008671273217170055,0.034726444452265276
SEMA3G,-0.03474619816131395,
COL6A1,0.11047584762924338,-0.07002461887431746
FGF17,,-0.013393876366307778
TNFSF8,0.035575348596622376,-0.020744510792748753
FGF20,,0.02109014099927304
ICAM3,-0.027719148601472093,0.02687634508739926
LAMA4,0.01472464616246897,-0.0017669304592327054
DLL4,0.03713370008924939,0.029552981301321547
SEMA3A,-0.08237965836931459,0.025333850244559364
RLN2,0.005236401178211767,
C5,0.02594183397470538,0.02759123428535786
C1QA,0.020924242157762726,0.05443634066670156
COL9A3,-0.05906746462140294,0.007692964823815574
DLK1,-0.05146509541239054,
HGF,0.00930947299943389,0.03708263159622404
P4HB,0.09683044018648382,-0.09661894231046363
ADCYAP1,,0.11044178134975262
GREM1,-0.05492721401329886,0.08697209051449513
EGF,-0.016371760334728404,-0.01808101971388058
VEGFB,-0.03583254045537041,0.01616297924599386
FARP2,-0.06992455831434909,0.012027060709928915
IHH,,-0.022055846628193577
LAMA2,0.006001049913881388,0.04574887511198544
SERPINC1,,0.026159014853772734
NRG1,0.01631560713888216,-0.0390526899213674
SPINK1,,-0.006431940727660763
EFEMP2,0.021837690747045328,-0.008022167297936466
SELPLG,-0.061809784168641926,0.00694682832002175
GDF6,,0.037760103716548955
HLA-E,0.10887142846766033,-0.0156919959253328
PTN,-0.033870026381962806,0.010852086553022838
CD274,-0.03238611603408124,-0.03545124484569544
FGF10,-0.0009723807070723709,
CD14,0.05036594588874634,0.06037154790522848
SFTPD,-0.04199323914417687,0.039437252465394416
SLIT1,-0.10580430842522026,0.014718697949059343
BST1,0.1199153542479869,0.01893221442293838
AGTRAP,0.012126084209407128,-0.005450968528330151
LAMC1,0.07569622404678163,-0.04167213206207523
COL6A3,-0.07826730216691762,-0.0659916002184797
FN1,0.013527159979283571,-0.09492670789601636
MIF,0.0872376827816797,-0.0023419849061041675
JAG1,0.04271656134937553,-0.02431364641657176
NID2,0.020358098548964518,-0.001173427171788903
EFNB1,-0.11500175204361905,0.04475069360338049
COL4A2,0.06075506468416459,-0.04219663412642383
SPP1,0.04217558142131626,-0.0032681408267692053
PODXL2,-0.15696851375772725,0.06088573909763415
FGF9,,0.04437345267651714
ITIH2,,-0.010963824635162121
ADAM10,0.04203508929326455,0.015423932916652757
CFH,-0.02305081646267925,0.0011844749794423794
COL4A5,-0.05551948762555967,0.07387660430297346
LTBP3,0.0018655552439728591,-0.05546647429386528
GNB3,0.016876634934028124,-0.019174380075058808
COL6A2,0.11538446662426417,-0.0833274001488215
GDF9,-0.034169237896217744,0.036117867366303284
NCAM1,0.005674474334889177,0.03462849533817479
APOC2,0.05307476484378085,0.046016661458524157
BST2,-0.13559554886185146,-0.015282400563366256
COL5A1,0.1745591969632197,-0.06919688837742333
CALM3,0.03228481752792761,0.04771398650833618
THBS2,-0.012883324372133567,-0.01785775024514118
SERPINE2,-0.037257850512838385,0.05755237219279119
EFNB2,0.07004532206888778,0.011958693119089385
PROK1,,-0.019960023968567536
MMP9,0.09444394924406567,-0.04778464054117883
NPPA,0.05123683168297476,0.07681402508406246
C4B,-0.03574554910133608,
NTNG2,0.004801659663136078,0.05200145779493805
LAMA1,,0.08212175165614076
UCN,0.04866027926348338,0.08454374754340818
ARTN,,0.10090022242573217
PDGFD,-0.06845514560781907,-0.04315492285778917
EDN1,-0.03471113580712374,0.021559131660818576
ARPC5,-0.03978893295675967,-0.010285620425081826
GSTO1,0.07195302237562844,-0.037951910849664386
PROK2,,-0.020355737271277083
SYK,-0.04892851624280293,0.027352740890693852
ST6GAL1,0.03353917058580824,0.11723455378564077
WNT3,-0.07761794842735024,-0.04071145608220249
HSP90B1,0.040180300565177594,-0.0526225983611178
ZP3,-0.04878197405519755,-0.00018258032085534425
NRG2,0.019609222656054286,-0.04873467818221753
MELTF,0.1250930507566309,0.046786869436383355
NLGN1,0.05464338481294911,0.060756585340050163
SLIT3,0.0653619861416578,-0.012138834502266788
CCL8,-0.06393291220270442,-0.03391847211492474
S100A4,0.12668817606886912,0.020743918501333468
TNFSF13B,0.09263401398485,0.04241710276356993
HSPG2,0.04202837108924695,-0.0473013614676193
FAM3C,0.031020869920712107,0.03551280348652943
FLT3LG,-0.015723807648517437,0.024443556483635356
A2M,0.0961560709654969,0.025760983010315652
VCL,0.026210862453607604,-0.00496003524604209
FGF2,0.004753491715761516,-0.03769736096662604
AGRP,-0.02654184304615942,-0.015499926472905509
CNTN3,,0.07141825894104734
RNASE2,-0.011320127625505036,0.0323530768460671
GAL,-0.049491924847607977,-0.007317487263751256
CXCL6,,-0.015033124998195712
PDGFC,-0.08126128689741252,0.020796865293263595
COL8A2,0.1259796764423029,0.05824980460877521
SPON2,0.025750414375242413,0.007857250827753393
LCN2,,0.06802898543069512
BMP6,,-0.024487712079111587
TIMP2,0.046086178403832306,0.0038544167844252173
EFNA1,0.024226812093668275,0.03134340014732348
TFPI,0.1289646989923066,-0.006305591665010555
GPC3,,0.054137856006719165
NMU,-0.014599591266375604,-0.01946803341225956
SCGB3A2,,-0.028077429368333774
LAMB3,-0.0920870536430671,0.030675811104478177
LGALS9,0.0036989799453231516,0.05519528777799706
VIM,0.03569193543176557,-0.07425584278408598
PLAU,0.06021148918618609,0.05726872639697428
TGFB3,-0.06122667583257204,-0.009258551888014537
APLN,0.069251768867795,0.013655577890454858
SHANK2,0.07405815967026098,0.03525728752731007
LTF,-0.1353585340919006,-0.04082486401147229
PYY,,0.08708256249622781
CTF1,-0.03722457619629365,-0.010879982399412303
COL3A1,0.006869771111547848,-0.038736110087297625
S100A10,0.04060716975620506,-0.041259819218897605
FGF13,,0.052466605693883187
SEMA4A,0.012166282412983643,0.030452260963280124
EFNA4,-0.00547540948639227,-0.006457492371235807
HSPA8,0.022993053799888793,0.029974092357730412
NPB,-0.11222346726156766,0.0032055674004874547
ULBP1,-0.03236665686009848,0.04566328724314724
SEMA3E,-0.10755806702572412,0.025731926044765156
FGF3,,0.08966370295306089
ADAM9,-0.04134061651180212,-0.018556295404427322
ASIP,0.022437725985041207,-0.005286838240056141
IBSP,0.055868129573407234,0.05646906709667321
FAT4,-0.05993749160184508,0.032548685970376946
MDK,-0.04145484184841604,0.007995237149457948
BMP5,,0.025268706411356104
CAMP,,0.060299961545172386
HSPA1A,0.0419947377190881,-0.0601862084326366
SEMA3F,0.00829158887272868,-0.030291061704421987
ARF6,-0.011144152132915622,-0.004737079717201396
IL6,0.07082391508248344,-0.0020652893221021463
CALM1,-0.10146356905480855,-0.0029269496722853314
NMB,-0.12543198575244954,0.06854097194705035
CCL26,-0.07115231080162916,-0.044980774365547926
FBLN1,0.011133655772182704,-0.0229669817349323
SAA1,-0.007367617565859758,-0.03436997353720893
MICB,0.03361498370071745,0.11604261906806772
F13A1,0.07300432813242003,-0.018387530919984192
CXCL11,-0.034701587322763704,
COL5A2,0.11143085285961837,-0.03300092976504348
EFNA5,-0.04294994892783095,-0.03514962321798292
AREG,,0.08981160090292109
EDIL3,-0.0024169986405267064,0.03587361256521742
CD86,0.044019369770577195,0.013922012084696263
AHSG,-0.03308250560273938,-0.018726802012041393
HRAS,0.008942049457581954,-0.03231405692969095
C1QTNF5,-0.045485832090477324,-0.01820339054304244
RLN1,-0.03416925090950294,-0.020936425852963198
COL4A1,0.07050988853695905,-0.0222506083531766
CCL3,-0.007563154276116598,0.022652743850410096
BGN,0.02652119359320995,-0.0727897784153914
RETN,0.003673337246697503,-5.838839829128577e-05
S100A9,0.04207317760605123,-0.026621857185710123
HCRT,0.040704882172337385,-0.021967963775530338
FADD,-0.019274282953224572,0.011769402807570677
ACTR2,-0.0001598835038931947,-0.0469953253684617
BMP2,-0.09678419639587688,0.0018020066063009154
PDYN,,0.07141542093050565
CD55,0.043752155451003805,-0.05342085827013242
PDX1,,0.022390856395919624
CD6,-0.035226936411933016,
IL16,0.010542067495521841,0.013861011201989668
LAMA5,-0.07204817881488235,-0.02084471161870046
RGMB,0.028027609816300186,0.03647974875266245
IL12A,0.007470419623548039,0.1751630796116353
S100A8,0.01723328082309624,0.018466807907118816
TAC3,,0.13041683825187816
MFAP5,,0.03524667338871374
CXCL16,0.008271544840518745,0.0697683221645192
AGRN,-0.039872300600482496,0.03870314000224142
COL4A6,0.08556872742446053,0.04051241311697144
FST,-0.06699976272960885,0.022901942971885653
MEGF10,-0.011354364544961748,0.06958366223233986
C1QB,0.012673260748634289,0.08997954258621926
HLA-B,0.17112498125658487,-0.02836838867467405
PDGFA,-0.012958392818620058,-0.0024817102757712073
LAMA3,,-0.016482682548760882
DKK1,-0.05386042844460534,-0.02443685051260206
INHBA,0.06004898557496626,0.0007684332859511992
IL7,,0.03474176308960528
FABP5,-0.10238706977006902,0.06702593401918035
CCL4,0.08350185728413788,0.029959558681473628
FBN1,0.08156792016330197,-0.04923716413298181
TCTN1,-0.030020977411465876,0.01255100417512197
NCR3LG1,,0.03963744135920997
BMP7,-0.02573995667382255,0.06308731211232
NLGN2,0.08504377721809411,0.08297304780258043
CCL25,-0.005780801067076409,0.013649645444424263
NPNT,0.030323422982293895,0.06213521720558231
KITLG,-0.00197207743800922,-0.01801029290234944
MADCAM1,0.01572358245913563,-0.01935250888288968
F12,0.0718541416127516,0.04000410007767813
S100B,-0.14149986417130395,0.09644508932039685
IL27,-0.033629604001848244,-0.006531791706594287
CD99,0.06630994791158258,0.002961212249041766
PDGFB,0.07188260579221963,-0.032541789125772116
CLEC2D,-0.011355708381548755,0.06398176637816963
F8,0.008045631827287899,0.04873148985262278
C3,0.0011272499275574355,0.030357942848754673
DLK2,0.010849483933481946,0.04227205384189218
TSLP,-0.049975596497702716,-0.025815662697206383
OSM,0.09424208668385142,0.024371929324234903
SLPI,-0.018890825741990344,-0.028035000644005298
AFDN,-0.023145673203228634,0.032229457053301096
KISS1,-0.03726464814185029,0.06782828239144915
ULBP2,-0.018906119299234525,0.05426110750266302
ICAM4,,-0.016242279592320594
ANGPTL1,,0.02024585734979924
LTBP1,0.036989761951033304,0.026273235188745164
NTN4,-0.06892986185607106,0.08600584679489115
APP,-0.08320017625822354,-0.06155610061482677
RIMS2,0.039328347785753594,0.01849715246613982
WNT7A,-0.06008923696650546,0.0005874694852013877
GAST,,-0.018513871322405447
GPI,0.0472636365642108,-0.08786399843596075
IL1B,0.03873997596677642,-0.0196886119134415
SFTPA2,,-0.015998464456072677
HAS2,0.028439930957302007,0.036760801031338185
IL11,-0.049580098606161485,0.031783055359537724
SEMA4B,-0.07411698285789978,0.030008134837866206
FGF12,-0.07274381072756934,0.003516335623550664
CP,0.08998992126793319,-0.059756866648973
NLGN3,-0.05923703499551352,0.08914243208213095
GZMB,,-0.022950826024682038
PROC,0.07610011479924499,-0.019556951420603763
TNFSF11,,-0.019556943906474118
AGT,-0.12030640742334486,-0.014963772481311418
PTHLH,0.020589627245468024,0.04851940641478783
COL1A1,0.017888435309875068,-0.06052283794741795
LAMB2,0.027180839717788886,-0.04709694079014641
DSC2,-0.016567785076114606,-0.02555313940312944
WNT5B,-0.012292381826702546,0.06989851147620456
LEFTY1,-0.05153521903335958,0.16201165664072706
FGL1,,-0.010443085153967342
CXCL5,0.026183684236420184,-0.03755784550721337
S100A1,-0.00673075463024923,0.05770416410786818
NPTX1,0.10371217551278501,0.020807645970616174
TGS1,0.06616853378626633,0.004871293485764362
SST,,0.0017038342093185146
IL34,0.045247330100796866,0.0448583938329498
DHH,,-0.05335704238259234
TF,0.010679792675147287,0.03581734767676894
IL33,0.016175231107521556,-0.00952797183227025
RBP4,0.0740481031592414,0.028322972669073004
CCL20,-0.05268288945443616,-0.07604386240997972
NAMPT,-0.04401881455211097,-0.031030966948034637
