,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PIGF,0.07047832117845038,-0.01855009596044113,0.11070550539289599,-0.02984985643016593,0.02590294603931883,0.05150896799053314,-0.09230305919286942,-0.23112716751736828,-0.2976663346875347,0.029902045472699913,-0.047374133720924666,-0.03895759343733587,0.025504204024648994,-0.11857014879993512,0.030399104093092624,0.020311332727095194,-0.10297021779182607,0.0529797952218927,-0.01475049747260741,0.06088203835256242
CRH,,,-0.0307287593723084,0.045656159562392905,,-0.008465310403052706,0.14492957824380018,0.0030228144790626155,0.18462704271585131,0.11423770917382288,0.021303539419783097,0.12575197621420448,,0.11620288880259749,0.04337924144704919,0.08793766293951898,0.05332324011590691,-0.06023502600769606,0.04409986438476836,0.09069941186572607
BDNF,,0.07365029381506463,0.030256912622281844,0.008288125351144843,0.253199673622207,0.12362498051963416,0.039427459937435495,0.1588362029330178,0.45470539382334324,-0.09759704600785549,0.055466992328744115,0.0967925586874094,0.005704551063630501,0.1206903861164106,-0.026873032757945177,0.016507972943902213,-0.022514971432316455,0.14168886855738805,-0.17781934497813157,0.11792664748207714
CCL5,-0.07798802087226303,-0.06589391120187951,0.029806520154659948,0.04605956963565682,,-0.004981392372776912,-0.05721021402968342,0.008176797327604051,-0.14488042287769903,-0.06834237844558474,-0.07773870361993576,-0.15154017630253472,0.0709195480672738,0.06167682407933206,-0.016484944807963937,-0.01670880974488624,0.07400983086079226,0.0030462793882771056,0.07153962075571085,
GAD1,0.12967787377122084,0.18541353663548396,0.0729316017016037,0.09793393506472531,0.013217335772030887,0.14027330964971088,0.30359271550615835,0.30734603655677833,0.43173605022892614,0.2935626747018808,0.1466472930943244,0.4559923814051489,-0.03573558179947886,0.620789135419352,0.014916113503727325,0.10412079511051126,0.05200677576973512,0.1301179205551558,0.2739772801278117,0.2090119398260363
COL14A1,0.014273962843108483,0.041766447999418685,-0.04378755977753794,0.029290786038918843,0.03380318426529717,0.03607450122331383,-0.09173630021984033,-0.09247783155080597,-0.12746680913419134,0.021903223595719234,-0.015222151802471518,-0.19785976686394818,-0.03404410332901022,-0.11745979764083099,0.019609015474207847,-0.015068447356432663,-0.07053414508247091,,-0.14240554079376122,
HLA-A,0.03378651207062134,-0.09900896311490964,-0.138860297007554,0.04973649972420884,-0.03594457971484298,-0.06335971748179901,-0.2801204336333744,-0.3497930508448598,-0.5021125262801261,-0.22891453014557636,-0.060836717284554157,-0.5506384048633547,-0.09745971589409265,-0.5215235531758599,0.03554717352167387,0.030318011203357934,-0.0717585388660429,-0.06883378698026874,-0.04925745102745825,-0.01837628107443988
CD5L,-0.011008550031575779,,0.016021844401839073,0.01946210622425149,,,,,,,,0.05343945757126282,,,,,,,,
FGF18,,,-0.04867833189330321,,-0.023311469830552708,-0.023545472071899592,0.020143243813293674,0.05078581735984076,,-0.00040816610134771154,,,0.0071080358735638805,,-0.00706641024927833,,0.0017498664657417868,,-0.024185408677158533,
ADM,-0.02456467652051781,-0.16042831656231524,-0.10553845588622418,0.016679147935067515,-0.06522844025689124,-0.05385447398420811,-0.13582317870813557,-0.19165307222808411,-0.18116394160670793,-0.33765908619927776,-0.03214035221451939,-0.06893018369297751,0.0008228733768647149,-0.486626454477708,-0.030190727956109588,0.01251251915228499,-0.007082744343634536,0.0812749313938573,-0.41855017871217015,0.06037701551273248
CCL15,,,-0.006572310799059346,,,,,,,,-0.036552872967626916,,,,,,,,,
GNAI2,-0.010296326431777122,0.013495265842598829,-0.11088407642497748,0.02204236333264863,-0.028858571847382816,0.03714766303523455,-0.12549062136609987,-0.3810694419103623,-0.49334851408684194,-0.15280888764896156,-0.08345853060247595,-0.3908049826212963,-0.001084078527753048,-0.2940171309371807,-0.0007403080322922811,0.04115822460722257,-0.04703917229113449,-0.16044294442137555,0.000138776011006102,-0.08694574880225116
HDC,,,,,,,,,-0.20197554489108166,,0.007153872271902879,,,,,,,,-0.0930805095650803,
COL11A1,-0.02465348920498349,,-0.06885669651793729,-0.06912137735591092,-0.040126052776837826,-0.021487927882078,-0.1471305868856359,-0.440801823573717,0.10088706055147534,0.022783208112008492,-0.009330318545486434,0.04907151985470193,-0.048417752989899546,-0.03167343261171682,0.038735893640041645,0.043226480053237634,-0.04493155955510264,,-0.1855017733443079,0.10343583216517808
NUCB2,0.0004195483893081916,-0.027090826729780193,-0.04478301520489943,-0.05281712982037214,-0.04107416168401408,-0.04909569781632706,-0.041082996689703416,0.01266850841977173,-0.14588094984241268,-0.012689600106825294,0.06301331743654161,0.013345350368208985,0.04755431783249393,-0.06231805563288584,0.04320411892208494,0.0833133277597933,-0.06556508437855463,-0.004982680891419493,-0.015095280432127139,0.11013136688520238
FGF16,,,,,,,,,,,,,,,,,,,0.07808220896175327,
CXCL1,,-0.043359453985061885,0.07222528969271798,-0.025877528349138906,0.06876741025031266,-0.0049179928296738925,0.029235899830137413,,-0.03172369426537723,-0.048756842900878526,-0.04908589026116035,-0.13972003459844173,0.028646413310905925,-0.0062378433597945464,0.013859532577524907,0.08525975234372256,-0.040068586103933095,-0.02490587953534476,-0.14818152733144374,0.00764786274225795
VCAN,-0.0517399366477352,0.006793299447580653,0.00564635651996325,-0.025146572864520562,-0.015244772860421413,0.07864786949735195,-0.12810511918993328,-0.47215284987813255,-0.44640525605905756,-0.0706472805134084,-0.014594743237774599,-0.11615059265701021,-0.0058869918977674535,-0.48885089162997525,-0.015233822679168571,-0.0345735050653428,-0.12370292164180247,0.0006924242326787074,-0.09704822515477558,-0.05891594825061063
MMP7,,-0.017139639743309253,-0.05146105835389447,,,-0.03585489750741317,,-0.0484149960344654,-0.008846355199568048,0.027446077398469715,0.015039369678036145,-0.10207369973488861,-0.03256909090166953,0.01661327001182245,0.022526157366964283,,-0.07059278188860457,,-0.07565829282318247,
PTPN6,-0.0008723924580906129,0.06844395755625102,-0.10167189781016349,-0.031719515340038605,-0.02570003047212885,-0.006926437918531975,-0.038320649812450217,-0.17811023641850032,-0.25211697317902454,-0.02466867544797225,-0.022711066071552224,-0.11109390441078104,0.0421302342486317,-0.08015183189209625,0.06241527794523611,0.03921603597094727,0.002364938659907778,-0.04829118151841168,-0.07512502512115557,0.07147920298254742
PTGS2,0.07481105047451253,-0.012329009954255532,-0.06432584532341593,0.04191525140312771,-0.02101145213387527,-0.0063313038479648935,-0.13719807930474145,-0.02443741762735245,0.40316373972293873,0.009816617971228264,0.06140210056761512,0.016506720743455792,-0.010023791773253141,0.04786128713890977,0.021081175856704788,0.005255972481663975,-0.03876028613414418,0.16653065326147307,-0.1340272840537341,-0.003731650009927312
XCL1,-0.0191164024914021,,-0.039446422890573256,,,0.008646707967472375,-0.03744127201089304,,,-0.05438302773276315,,-0.013379760337739749,-0.04448082946975,,,,,,0.03935920519137989,
CD58,0.0425417164363777,0.0009346621958079472,0.03385611062851611,-0.02568248926672331,-0.02484196446250121,0.001753566720848185,-0.005208764220143477,-0.14331609892309286,-0.34788792545752173,-0.09815090570453215,-0.08197199975082392,-0.008745793177817578,0.007100750649386808,-0.17268899272515462,0.05306555244489354,0.005643665694037735,-0.030979238616115144,0.055140864957010864,-0.07665961951807919,0.07485192898285102
TNFSF14,-0.03127135612159536,0.0756154112546169,0.01708696980088643,-0.020220357253733327,-0.0039749608232638005,-0.05507092160416499,-0.06979645336518671,,-0.10220631188676252,-0.04442003479117149,-0.030321868988709127,-0.16649937769559242,,,0.02338598864069687,0.05440703584462705,-0.01463712441346337,0.0480966674595531,0.1127519788874663,-0.02524038233881006
CNTN4,,0.10312588659688124,0.057352676174178524,0.21212704709211866,-0.006181202086629107,0.04049445561473696,0.28864810449690115,0.1730848657129581,0.2814839274664514,0.14274276315056333,0.12045509922952799,0.35582106709099715,,0.2822903262134894,-0.017524747478797183,0.07715802010362552,0.033171403277674996,0.08748506268720374,0.19107138877554466,0.15678708335848235
NTF4,,,,,,-0.024498519619845095,,,,,,,,,,,,,,
INSL3,,,0.05787413244447276,,,0.012877956262325786,,,,-0.029245484013482363,,,,,-0.02200437117320517,,-0.03549635043524075,,,
BTLA,,,,,,-0.015058187116520223,-0.027857279846520488,,,,-0.04354037035029828,,,,,,,,,
MFNG,-0.0010079191294719082,0.007228045829474368,-0.10283149911716256,-0.07847257865062311,0.012501862506554981,0.04571611037116196,-0.048620702780455424,-0.24297096171472557,-0.254939822789109,0.057846355607187185,-0.05625151270078506,-0.11142426920810382,-0.05190273266528782,0.010044133788706788,-0.011879586788492909,-0.026932574917474403,0.003314502486679753,-0.004257162519039017,0.004150167593498132,-0.07938363867338648
ICAM1,-0.062294768186662235,-0.14097120970745736,-0.09460987872539237,-0.06244329521462278,-0.0011665896700879476,-0.05086599783005945,-0.16547874616130742,-0.14010974358886397,-0.298673493522069,-0.15788843841542524,-0.02426954183354515,-0.19185734479835045,0.017186462789436183,-0.068774885946281,0.04632570918389517,0.04619057992784008,-0.06275786294577437,-0.009529069468870213,-0.19327576366815158,-0.047678833564002876
PROS1,-0.018661249883312296,-0.07959464593134645,-0.05370210610729386,-0.17885624556268304,-0.02590437766789041,-0.049900589403385785,-0.1210399857459992,-0.24781291572620984,-0.41364949942249474,-0.19947154860853517,-0.059660259883078874,-0.12390120320285296,0.02489529144711413,-0.0022247969924520687,0.0906155160805337,0.03447289017529714,-0.03163589652972644,0.0036392577239035846,-0.0728977983844786,0.08693501951103796
CLCF1,0.04653599548964236,-0.06720029980579467,-0.09284471654893968,-0.04418762507940453,-0.06342757327020383,-0.010405456840543836,-0.10635789720545842,-0.10798093491581007,-0.08794057294642595,-0.1646544298059308,-0.04314000032675816,-0.1715437187102803,-0.057804217363964544,-0.0789991181607974,-0.02590833521228209,-0.044271397462431666,-0.02768096537691578,-0.06009956496948423,-0.20903891344423695,
PSAP,-0.1598923412451325,0.12587738968177448,-0.09716754589656887,0.07468121471013227,-0.030973488527819518,-0.00790281493761928,-0.06537535011796025,0.367561450332376,0.24474568431795796,0.24097775261693322,0.008934945686118403,-0.19619272337778926,0.08255713003210878,0.5520978132243534,0.10251232405112606,0.010835010806647748,0.022552503096257868,0.15016363461338195,0.14818053353356994,0.009484090179471482
EFEMP1,-0.042960688375412455,-0.11779807438645071,-0.09960247322574435,-0.11524903360827234,-0.02124211004834903,-0.03363927086207492,-0.30812842007194496,-0.22831629847214174,-0.4240411761770295,0.08552400270820983,-0.09856425186051032,-0.44984637588272414,0.11323406448835593,-0.2885937982132648,0.003166843887123779,0.09104831668205038,-0.02919247878923752,0.003262461851079881,-0.22124382431009584,-0.21351206033603565
C1QTNF1,0.0128934201171524,-0.1483461282433428,-0.07037803145866733,-0.026673516556411415,-0.05255275648794396,-0.02584930685929694,-0.01727663024162784,-0.02715765184681943,-0.321860691551879,-0.12270987696810172,-0.05300065833492482,0.06361622728314746,-0.04140137066964906,-0.21651267091460705,0.0910347135360417,0.11855244630818332,-0.05523779143333907,-0.00971469636844404,-0.2810623510038542,0.002194874428392371
ALB,-0.028779296730860524,0.0764670330818584,0.00797318511187737,-0.037883914710702724,,0.0030832688463045097,-0.026135830404200804,-0.11852912336164015,-0.015145907214303884,-0.035147717332324475,0.02664438950355344,-0.19994093684370623,-0.022580486971509762,-0.10030550254050541,0.022069706922002098,-0.022910303361372588,0.044426170903219264,0.06609374014392091,-0.06727909801316427,-0.054286298921268565
CCL13,,,,,,,,,,,,,0.039113965254063375,,-0.014687675258134608,,-0.03981653301617325,,,
EFNA3,-0.017271720335235028,0.024871221754501557,0.11365988969800045,-0.009966772989454167,0.026944398619261158,0.01131513570393151,0.06331226380140464,0.29173347425792545,0.4765013778090256,0.18711866890500764,0.10126067983595997,0.3476237241757392,0.04892081252948209,0.007724283453927545,0.08143372233898609,0.019826697727724756,0.007229884650028713,0.09360353262407808,0.21382602133416725,0.23233741278720868
DRAXIN,0.04915454876444334,0.0886739061865928,0.06172256738001662,-0.061303795949843545,-0.08025855869557945,-0.03529275806279673,0.018613773383778964,-0.2614641254358124,-0.29069177022765924,-0.2786615381755413,0.037922541092695966,-0.03428503234978438,0.011351632065113845,-0.225067871918146,0.08797032551985613,0.04396753316634679,-0.07631147242052855,0.011885930679722725,0.11704090104239522,0.02520565797729386
RAET1L,,,-0.00653277998133443,,,,,,,,0.023496980670664806,,,,,,-0.004016047734863585,,,
NPTX2,0.010507414466838063,0.16534323312586183,0.153729284367701,0.11085887980672508,0.1002298404156526,0.18209521502235695,0.2814468844492943,0.46717784389307954,0.5356885274419982,0.5182793340388696,0.030572591349449438,-0.19019819439516328,-0.035983874287179196,-0.169789423150734,0.006983270974788325,-0.011136384860731846,-0.016698741602224645,0.1108950019760925,0.23866363370906984,0.12745038776404483
FGF11,0.050159132021726054,-0.1221397060052506,0.02032898779338204,-0.0399318410420218,-0.0559768044405378,-0.02763803109827332,-0.14374838216311597,-0.28020877119826165,-0.3284361658509766,-0.05714861885923511,-0.014651934893923057,0.0029702381813930976,0.055550103133767084,-0.27327767292225513,0.006567091366115629,0.00771437635820755,-0.006891552880863061,-0.017647974285940532,-0.19854059086909565,-0.030235334945797984
CD59,-0.02851098016280509,0.08103201989540085,-0.025824561343488876,0.03963556555541945,-0.05647428164794935,0.0012787023509764012,0.1875234715112112,0.21216373307014919,0.27441883231312936,0.08541661550599455,0.022991124812309655,-0.14322144375400828,-0.008638592028039864,0.41022569485932436,-0.0020316025387667937,0.00757675098727897,0.01727328777318593,-0.049905543570022415,0.22635535005092183,0.15515954676320962
COL9A2,0.044157926572533514,0.03141322231443848,0.03123319198904133,0.017954805217192872,0.05799987351887524,0.0596034190050359,0.03270885017161064,-0.23232849622869736,-0.17990328423692736,0.07949688104471053,-0.04755281133778902,-0.1728954286742684,-0.024473078714377674,-0.13357359085014403,0.030340290891739626,0.031264912626969586,0.05104901577000969,0.047793526352859106,0.03349763599005074,0.04040865354991406
DLL3,-0.08751376288769136,0.23531931755835991,0.07043205514092,-0.017014871121276625,0.08427190098516488,0.04696746267192873,0.10067006833722128,-0.36310027550741036,-0.13005523919014775,0.20892819520764855,0.08909860315232918,0.23026593520814093,-0.028935079396539644,0.05851329901639632,-0.03769564171265474,-0.08769433091794825,0.05903458929762701,-0.0655095541840069,0.07975768635342928,0.0876250857623807
FGF5,,,,,,,,,0.08025213787795266,,,0.11939487566255925,-0.0021035892479160105,,,,,,-0.011007722684642812,
LIN7C,-0.03858607719242895,0.019226166327391988,0.03909399623754326,0.09617063838865567,-0.006114578852702937,0.028003773172004465,0.009998901076686561,-0.026946611362026893,-0.17935150609753892,-0.05428254550512686,-0.04972377680824326,0.1328881877008726,-0.02266256016635816,0.013456808536181466,0.06921843523926416,0.07396643814852147,-0.003975747617694826,0.07426768524827813,0.05323008971718389,0.0970212066175681
GDF7,-0.019800857989030644,-0.022552772282953545,0.06146735941115442,0.014039953972878097,,-0.015325578384050381,,-0.0425719100469654,-0.05431403486320058,0.11046398906295882,0.07287005240940211,0.2137757749918243,,,,-0.025309330775177486,0.026001358995413826,,0.03342597923183598,
PSPN,0.055187656560667896,0.1125019801022014,-0.07968883306648497,-0.011181238637389481,-0.0018256322106329629,-0.05348604696260575,-0.05520448357968056,-0.001740059908844161,-0.058100303040059496,-0.08110911531852241,0.017782500576238133,0.08552275286662962,-0.0263514322015549,0.06947906829531886,-0.028690812013074638,0.033319091821454726,-0.0015693628036458896,-0.016929186435239916,0.003549104624747606,0.07494323866521936
ANGPT1,-0.03816648518914209,0.008566569293249362,-0.03356106384538004,0.014059704674013981,-0.02738928035278653,-0.01238857178742097,0.051806969368739006,-0.02364710267805513,-0.3106701755849073,0.22657473385582713,-0.01816750743530059,-0.11686989696257614,-0.003996524724475134,-0.007671449923585438,0.040816243649396816,0.0002087297854253598,-0.006021648843425732,0.162873350771014,0.11929805244192211,0.009515472147426525
PNOC,0.05492608687568251,0.13764027529376235,0.13168025133549308,0.08428194154595706,-0.005419365201429434,0.15976526480501305,0.3135023846752878,0.29588448217854,0.44296144378651336,0.3276889030382413,0.10341734272308861,0.26218314766548934,-0.022580486971509762,0.26783085857246797,,,0.13828180276341095,0.09458371841905672,0.25251890301320107,0.288264407034909
L1CAM,0.08427925379140216,0.16394961637403194,0.19417465733877487,0.0083138776293277,-0.059831144923151156,0.07992907288790016,0.07601021571228878,0.23003238469923348,0.3642721520246287,0.27572768072778436,0.16156050780399947,0.3474410921948609,0.019002821494611608,0.6942593607827368,0.1315939793149798,-0.02364999470056805,-0.12356538083297476,0.2737949350031984,0.41578108192110946,0.040921564007292646
APOA1,0.01918522121553296,-0.04844782238209113,0.08458976506129746,-0.03304367421831273,-0.0005122716349276722,-0.04403204610539238,0.06585970289583133,-0.0986639314931809,-0.080211306727633,0.0032240004256832845,0.04849577139290038,0.08136588572573551,-0.0037839927151048685,-0.04259799835214582,-0.03932192510237179,-0.001692345276662811,-0.05390812419167439,,-0.07439225438689337,0.08748069623721076
PSEN1,0.025334943761781283,0.006132318946474836,0.06575265125609399,-0.054789321682644054,-0.004373658452333037,-0.05489460132492244,0.10102964489362803,-0.02607009886429818,-0.1502309952839255,0.007671427624694056,-0.013983760617223001,-0.22062623110744262,0.022988004713859932,-0.2233777795496118,0.0034013863868940647,-0.04025945871011861,0.041089772608549915,-0.031570040071927305,-0.03771066871225067,0.01403382806874893
CALM2,0.017393943336252955,0.2035471469630137,0.22243139204312118,0.08531164944429222,0.02877662037522483,0.04956050545720763,0.2914464141393183,0.6084197479022249,0.5283968103373944,0.4512684025075918,0.2421588001748193,0.5867643291091046,-0.025522962908608234,0.5818721695162503,0.08296247347488206,-0.048542791242664196,0.026094712257974776,0.11557836777012703,0.346741286683996,0.11812803078107058
CLEC2B,-0.0270822468381508,-0.1223087395593622,-0.08282688303400158,-0.040135306539210366,-0.00522832755225193,-0.04021297767075379,-0.0698129254981292,-0.06338975619361492,-0.3204842064805224,-0.08561376846896032,-0.022364169520309375,-0.198970719866004,0.052770481858998346,0.042663657693450235,-0.024136342330990896,-0.0006526329991871996,-0.016829123070629167,-0.09301830049818295,-0.08306638202949096,0.07559122279381005
NTNG1,0.008297461790135886,0.28167595812233387,0.06240844097895336,0.02723036256595306,,-0.0383474100700095,0.05386980035847376,-0.00700686424232161,-0.030742719398035988,-0.03704365518859561,-0.0017526384410930468,0.1345825290856075,-0.03700289846396822,0.26960205365909184,0.12653329409082717,-0.057394972474285745,-0.015779803767616243,0.008992923772173601,-0.04380078030714304,0.1319945969313066
LRIG1,0.018188432337031466,-0.028836907212027033,0.13688667022564505,0.008331791976642359,-0.03856570223942175,-0.021659758112214746,-0.17610675636232243,-0.17927159520856856,-0.33801653458156106,-0.1354172151832171,-0.06796399564625596,-0.18451424764051597,0.0394363512951984,-0.2873263173537484,0.00025898967947502767,0.03571453057675142,0.09353108095794752,-0.045215200947838825,0.040939740094136985,0.012827161972608065
CPAMD8,-0.017423055709408077,,-0.01187839832890419,,,-0.03819351459243246,0.012186422492952976,0.038922732555888524,-0.02504003576985417,0.041545650394176625,0.01575995771269858,0.010206040898742195,,0.10999727369699519,,0.009371162032141075,,-0.0343220257540114,0.0019597613461156548,-0.01297692007715845
GHRL,-0.027797232827961472,,0.05841555059217711,0.012855798044192436,,0.06671577268436608,-0.006624639404491748,0.029027391730706065,0.005768771948933644,-0.03938403181422821,0.015947608082375768,0.0040127189887948864,,-0.0044341605476888625,,-0.02657046252842594,0.004650962486058377,,-0.05683178620257045,
NPY,-0.02556030271539689,0.07382241530199347,0.05301351331845402,0.0515212950047401,0.1454368043071722,0.05922186172260595,0.1761808790533724,0.3463434525131753,0.3131098775919713,0.1632346017466828,-0.007292768361747384,0.08426585365275897,,0.17025193236302494,-0.0010268254654681988,0.00513939406739602,0.045903678623919496,0.10505336585857222,0.24492186389259563,-0.07717166484762816
MMP2,0.02442199314823507,0.14334520422865077,0.03190414847611189,-0.027554317889862113,0.0031323121310347667,0.015272052670449825,0.02375620850525422,-0.31336510883207097,-0.40555223374247146,-0.005017209338243169,-0.0488766362797325,-0.13169850442007966,0.04138681909880582,-0.42642402394034784,0.07967799457321922,-0.006817614526942025,-0.0005222887103838056,-0.07040494285953604,-0.05505126168458636,-0.018953112124717137
LHB,,,,,,0.01225911271200391,,,,,,,,,,,,,,
PPY,,,0.016556974952657545,,,0.02389904949999194,,,,-0.018021519493757993,,,0.05491449075204806,,0.08010614027532027,,0.02572891123343766,,-0.09448306740919127,
ALKAL2,-0.026091169294907172,-0.029478330562729336,0.03831810839756599,-0.009921395703353486,,0.02177032455894774,,0.009922009591991816,0.026646791074181157,0.02185078140893719,0.04692413563631884,-0.22054588613891243,-0.013846261712452755,-0.13031415384041856,-0.01821485047903775,0.009422706899776107,-0.013915399672181314,,-0.0385936653099455,-0.0021367096189124153
CSF1,-0.08490336460790167,-0.102900873203698,-0.09987666190896934,-0.053321308468853204,-0.09635664151252243,-0.04388404412296506,-0.22133473685473062,-0.2359164384502187,-0.32147529616972725,-0.15049163514132882,-0.04368362206225529,-0.18549371807828405,0.04671365110468282,-0.23901330246155475,0.08804589704864484,0.05147476426514208,-0.03242819713257197,-0.04861886415260804,-0.1620892524796335,0.06276503015157607
SEMA4C,-0.004424329243715771,0.00041648427235857667,0.016021744944400344,0.007496583297932463,-0.017250183200601288,-0.03044443295201798,-0.020003275537939694,-0.09573593479797679,-0.04970475767979051,0.06086726748676004,0.008529033336711567,-0.015620001518675155,0.014095776828093761,-0.12387748203239485,0.032070408656560336,-0.005847599447571262,-0.04419619058801117,0.0966670370826611,0.09815681955320889,0.06936680879029454
ICAM2,0.03823649987844524,0.023834972186656377,0.02902492780655282,-0.05084840670215475,-0.046587843715243604,0.02518558574809059,0.1462561103465924,-0.016702993473388803,-0.19446373362151204,-0.02407941906417826,-0.05657755920988254,-0.03314201770212403,-0.008371964299620917,0.08253716985327895,-0.015088169699622435,-0.0056437677186435215,0.013322430243125953,0.04088798879622046,0.17342330960386826,0.039754610760318596
SYTL3,-0.04761193176508473,0.014538235463655043,-0.013489923143409467,-0.0298917520610865,0.018612992836737213,-0.05242894074624204,-0.06462104566595427,-0.038473869858011676,-0.20422541052534512,-0.13884503660953235,0.033261874879087376,-0.0519481270543198,-0.026329075607429423,-0.07856644565277061,0.0025634475403924755,0.0036968551559457483,0.005870927897363415,0.06559437056953572,-0.11003218317807899,
IL1A,0.025898064117230737,-0.028158950628537027,-0.006326940060181565,-0.04716050018355617,-0.05353220898075112,-0.034119112882036985,-0.0809808296659756,-0.0162088797705023,-0.13320199324388649,-0.18338080043096208,-0.04247907483017928,-0.12048630516445599,,-0.08042103303240433,-0.03710654565788752,-0.011909565340927636,-0.04602753367459472,0.04964549580381996,-0.10445822085977,-0.010385574388182613
HLA-G,,-0.001859456112985209,0.0118622898984279,,,-0.03513286908057098,,-0.015004239200459023,,,,,,,0.05077374757595589,,0.021313044178542354,,,
PGF,0.08889291247255106,-0.07211239086140729,-0.12638500012801285,0.0014799560602855426,-0.04075516354856963,-0.009920243034978163,-0.01266829861441901,-0.21458732246446188,-0.32860724329775887,-0.0628075943147768,-0.03137885924988812,-0.01836288607910291,-0.0013886900924202882,-0.23538420514412647,-0.03789024447767542,0.0006738597882018251,-0.012063793520979213,-0.02561713924103918,0.13549471126616333,0.010890723002262985
LGALS8,-0.0116604922925904,0.005828275653935926,-0.002666335240359259,0.013458904648509695,0.054465891064015046,0.03883418385116899,0.00480451877918496,0.03857019131707284,-0.10814589031816337,0.08382282850545703,0.008467228860821449,0.15253226272367829,0.009631089709022466,0.12071248665201104,-0.03986699249243889,0.03072945884316374,-0.05931446927653051,0.028406514710424283,0.12634470458135566,0.03554451469993106
DKK3,-0.007631201347794703,0.1417498817717467,0.19104477119506433,0.1825077964519289,0.02113482589816091,0.06181892542720431,0.26302142579561233,0.5335649301177602,0.5404494805503758,0.2660597693299684,0.2520311936135326,0.6196247049916661,-0.022811461583639024,0.6248271269055194,-0.00040484575443758893,0.028927460850437462,0.0754752421537661,0.28359432180475797,0.49177877143719023,0.056564679389828364
COL16A1,0.07238591096687429,-0.026938720668304862,0.05803858812176448,-0.011102879259019012,-0.05534190213087126,0.03113131429274639,-0.100243623992885,0.007005462678374698,-0.1500292413122492,-0.09266121124589652,-0.003357360724568249,0.028950981298724473,0.01393908626488905,-0.4559708322162143,0.030820446925167933,0.014107867880180106,-0.043167332567145826,0.12426054062701339,-0.03854728060783389,0.11359382369781806
TPH1,-0.01789447176425713,0.008767309402827153,-0.06327225042562176,,0.08814022798421553,0.0074734097282406105,-0.013213855373124387,-0.007231203395911011,-0.07533519601588834,-0.07261364095444553,,,,0.0008922353382135942,0.0499267424773161,0.06673904838629643,-0.04271042529173398,,-0.07589427348176837,-0.03391851354048039
TNC,0.032710799853993264,-0.14845261997574322,-0.09457143182443069,-0.06255576390735543,0.026346689485110666,-0.003788674674135776,-0.2052669209290473,-0.4568662482098932,-0.5037121695927992,-0.4569726409296554,-0.05797725368422722,-0.3734384090134194,0.07267308133729004,-0.5212178487999046,0.0910011718387861,0.055342555493464285,-0.08911299658501692,0.030028857483827758,-0.14872264918915465,-0.08920297789109112
TNFSF9,-0.017423047440142357,0.18065236606654553,0.09593084017462326,0.04006832513634337,0.0845138598656724,-0.01716472244707224,0.1313859556553655,-0.009241665188791897,0.19801271372604318,0.007937878321005613,0.033694656610011524,0.04187448870029013,0.014935289529156168,0.11782722649741514,0.052003370191231385,-0.013848499594472609,0.0005486643885864862,0.07528314825832308,-0.03218307389372209,0.08307295402321235
C4A,,,,-0.015218955189860951,,-0.0009027992506651161,,,,-0.008685584339669561,,-0.01926787089083996,0.006476036059938687,-0.05635388556530812,-0.016352021544438305,-0.03260818551257158,0.0640662408231358,0.06549853188188502,,
CNTN2,-0.07698298658893352,0.11472640903450802,0.05731085417343551,-0.10250526505339005,-0.004795746950266754,0.011388059465560827,0.07312346259973077,-0.06507755203997083,-0.14846328536925346,0.019370417074325776,0.05619709370411122,-0.37436540502108573,0.031412844765244294,-0.04140267845171071,0.004917323159914601,-0.07490052452190826,0.06524068650167558,-0.07471330704061135,0.46584339367700545,-0.03494055095794235
F7,,,-0.02921182907942324,,,,,0.0387781330632307,0.0744897707429627,,,,-0.022580490140115445,,-0.0001539376251138448,,-0.028856463790607408,,0.08703249269233197,
LUM,-0.02503695090191378,-0.053706540023671194,-0.10045888322845435,-0.04041395487068079,0.013976282909672398,-0.030018411021377304,-0.022581852390919203,-0.08551780086601991,-0.362443723634148,-0.05911492366902949,-0.07162429158702205,-0.13004428497651754,-0.08161410879095457,0.007351008816649638,0.006625692906842033,-0.0056242565832624845,-0.06541135774146027,0.05306571348892934,0.01632758877272812,
IZUMO1,-0.016648273768577568,,,,,,,,,,,,,,,,,,,
BTC,,,0.03538507491055423,0.07942020543698972,,-0.046325031449298455,-0.03162099379509561,,,,-0.04764674320854659,-0.009814604277418811,,,0.1010759072847371,-0.027979053794646446,-0.013833992765302058,,-0.08836089560268873,
APOC1,-0.12705068437363498,0.06752264819227369,-0.009932610226318576,-0.1507296433369266,0.07911856611915127,0.1402981395112654,0.27386564256196766,-0.5329840484992168,-0.5198300863186746,0.0033975718847324603,-0.14205617107779078,-0.5202645387548772,-0.09008020880011462,-0.3586585657191332,-0.015552292451203625,0.04333328731388643,0.1029184996879024,-0.12982899753646213,-0.12375578868808366,-0.08112242669162373
PKM,-0.01451902192199975,-0.07955927021248727,-0.03697132526920371,0.04979888105999187,0.04183911962847147,-0.03259490058420655,-0.142630614567053,0.2028819398184238,-0.028842283990265172,-0.15040290346664464,0.09111918029136808,0.37358498803998896,0.024310186317374572,-0.33067737254823815,0.009124547309291001,0.08569697249692443,-0.08846060807811494,0.1116571663204653,-0.13797903263416783,0.15831487181078055
