,UKF259,UKF334,ZH1019T1,ZH916T1
IGFL3,,,,0.06600423980772609
BMP1,0.009794439298271831,0.04904130410408205,-0.010418393463803766,0.01078941778918036
NDP,-0.03690552007667891,0.05708540383610878,-0.10594160359932986,-0.019229260841988
TNFSF18,,,0.024922541559794967,-0.032405628423365175
IL36G,,0.0705368932480168,,
RTN4,0.041199963542043604,-0.0332141260773462,-0.06764301397742044,-0.037206874581605036
HEBP1,0.018277536491063832,0.031477220700629735,0.039289556227468866,0.02416686858701637
WNT7B,-0.022088080827883057,0.0027338809152071277,,0.05286000989510726
PTMA,-0.03899311392749939,0.02401307509572403,0.05358002464514541,-0.012606491591851978
FASLG,,,,-0.016661748246035956
CEACAM1,0.023352387967918418,,0.07054998910026465,-0.02318237551897985
PDAP1,0.014078357510356106,-0.030292943051178477,0.08943790091150648,-0.003916997626707054
QDPR,0.026860172329744407,-0.08918969536174899,-0.05542712461933297,0.033706111368401105
POMC,0.028704092561923883,0.006700101963207986,-0.09328623718354485,-0.037696418457256985
CCL17,-0.014783245765632298,-0.014269318557980394,,-0.015102003343818029
VEGFD,0.12760109322099614,-0.015292870666996625,-0.04847763199339342,
TNFSF13,-0.010197152070323188,,,0.09390428253071305
WNT5A,0.02006032747727342,0.007384301654860649,-0.17611175425536502,0.025560267486103093
CXCL8,-0.01250508130125334,0.014205945634907577,0.028075778694529926,0.010500173293572081
GRN,-0.07185940626994755,-0.04988528119304204,0.056386273406186925,-0.07442240499174269
MIA,0.032548425219887406,0.010870943854364039,0.0726428322358094,0.10074350733546407
COL4A4,0.126713956075531,0.04545356898660272,-0.03795894058053043,-0.044349836305861465
TAC1,0.10178621743679084,-0.036005507435233654,,0.043293812079502184
RARRES2,0.014065931046177111,0.07014649235484664,-0.056536296096547575,0.010537990047941993
FGF7,0.020460017993496078,0.02071552367238325,0.004459828861975749,-0.015843770788553514
HBEGF,0.02948969012211581,0.017918051293366353,-0.03709066447278549,-0.05259774864427415
CSF3,-0.017620339956533455,,,0.062252075062640966
PI3,-0.011299137752965295,,,-0.03454559103926917
PCSK1N,0.003734767142022196,-0.04777919821276485,-0.09049566745500712,-0.007770965798584444
NTS,,,,0.011854401639266895
SFRP1,-0.012898953356042102,0.018194935751231385,0.010075449153912387,-0.005247434923910768
MICA,0.03990113238417559,0.014492760288540834,-0.08996917422164415,0.008223962399261589
TG,-0.01392001430708704,0.07382476345398481,0.02183341283566059,-0.00403692444719632
ADA,-0.0043815076673272176,0.054222913638008574,-0.059639749451397175,0.01368335055084866
LAMC3,-0.03909212248124162,-0.05661679639066681,-0.053832120283399766,0.00576194460855221
CCL7,-0.01006414810360913,,,0.032146396480051326
NGF,-0.023059533809483074,,-0.026039517686707207,-0.04988475433308036
TNFSF15,-0.011206921144547115,,0.08972780028614727,-0.0032306120665755115
HMGB1,-0.03973691984206676,-0.024417675867121236,0.01467237044501246,0.06758987946456013
ITGB3BP,0.03650385015490866,0.06450367828348574,0.010378302187864886,0.03673997616196648
AANAT,-0.010197153158645817,0.10504135898482513,,0.005888029735588936
RELN,-0.017699974281520408,0.010714099930423238,-0.023135573981479002,
IL15,0.09439532132229347,0.019808276030159718,-0.02117760920783849,0.0755970020722102
BSG,0.01381531950014321,0.07296458029906368,-0.020157153028704196,0.06483063167762729
ADAMTS3,0.027613514941714455,0.06285277141287555,,0.0789320898142053
CD34,-0.007122446225902217,0.01877892468390985,-0.11517372721589388,-0.01155645560213252
