,UKF260,UKF304,ZH8812bulk,ZH916inf
IGFL3,,,-0.01660306232511497,
BMP1,0.039862548667013234,0.02365921691754897,-0.0068468592167557915,-0.061968767525748876
NDP,-0.007043168462402791,0.009014061459592479,0.04739865398865163,0.060826294550305804
TNFSF18,,,-0.017122445114630996,
RTN4,-0.042728967824224834,-0.0196854432111108,-0.018274886475756473,0.050118602740607254
HEBP1,0.021869445932283873,-0.050807431813682025,0.023061881565362253,-0.07091312234508318
WNT7B,0.02187768374689322,,-0.008396718052334749,0.08901784382719403
PTMA,0.017679122162586793,-0.0010025272823733485,-0.033869256460005576,0.03188407432655711
CEACAM1,0.028876848259577356,,0.01555909661608719,
PDAP1,0.05921508695683376,-0.05722888291922309,0.007104672690300508,-0.05839726885454622
QDPR,0.0498011451744903,0.06495272852465403,-0.04806495577760109,0.01710469177670833
POMC,-0.03261427315646266,0.01786596369546358,0.11096503970642113,0.02952567903522759
CCL18,,0.03330981609416177,,
CCL17,,,0.06788370357296915,
VEGFD,0.008332738431655834,-0.01982360142999755,-0.02308738203370841,
TNFSF13,,,0.06574940029921983,
WNT5A,0.07042121250265423,-0.0647930719587371,0.01582107133716092,-0.04815087441585073
CXCL8,-0.037055456742057076,0.005685176520515491,-0.014125451398234321,-0.010920465915819558
GRN,-0.00038438797918605264,-0.03981752718052794,0.0312754357845791,0.03857222594056423
MIA,-0.028663041076950096,,-0.018181688731689415,
COL4A4,0.04502503260268599,,-0.0016938447166288408,
TAC1,-0.03086800953594369,0.02281264926683348,,0.0497824522196317
RARRES2,-0.048524393778226885,-0.009158434138036417,-0.007205744820288946,0.009852403595767617
FGF7,-0.029691146802064507,0.17012951135787735,0.009101518777112433,-0.020446173899962398
HBEGF,0.016805012272330246,0.027769753798415217,-0.013458309616125482,-0.0033232276739408833
CSF3,-0.051664805593753124,,,
PI3,0.01354760198381448,,0.03423465151161742,
PCSK1N,0.02135149016648951,0.011802190373501534,0.05731939129676905,0.004865913808489165
NTS,-0.005185971434090858,-0.01784760916493822,,
SFRP1,-0.017690653587185766,0.02603607704993974,-0.037295662006806424,0.14881479991680546
CXCL13,-0.017531663624867577,,,
MICA,-0.027979872374344888,0.035060779174715305,0.0906457266578553,0.021623019278141215
TG,0.05161463631238487,,,
ADA,0.01125414022984139,0.04323854264618073,0.013558679208935059,-0.011238354880280138
LAMC3,-0.021900665398625487,-0.046157682095640626,-0.010800257780789822,-0.012863439978764928
CCL7,-0.02324374914623611,,,
NGF,-0.024810282973361113,0.01206660524051872,,
TNFSF15,-0.017209592992009807,,,
HMGB1,0.0017603995368964465,-0.018896851351925443,-0.042597357312044455,0.03147179157079481
ITGB3BP,0.05624157397572889,0.04519895553241286,0.012998464748453599,0.04084311707595022
AANAT,-0.015506872518510129,-0.016779388443145967,0.0822713191140922,
RELN,0.041788910099939375,0.12831561955512247,-0.033862019144881655,0.07414158757763151
IL15,0.012037875395188982,0.03019671752144642,-0.0337200463660812,
BSG,-0.026403251566026582,-0.036260159582391704,0.0453598276013517,-0.07469284455377004
ADAMTS3,0.020227756561152915,-0.026943755116448035,-0.006777895627885624,
CD34,-0.015951966551009878,0.06821879428641742,-0.019776092349423024,-0.05052317519031481
PLAT,-0.008813118548583998,-0.046355331095724796,0.00832522709394853,0.07348451531172158
CKLF,-0.06240653903245435,0.04670837820131624,-0.0008467473472810802,0.024830342364559492
CD24,0.056431496608167146,-0.004423660709814662,-0.025093355450965346,-0.014345318609077833
HSP90AA1,-0.01984697113771831,0.008978729931458014,-0.01905688686385957,-0.05290929907537574
BMP4,-0.017605668945232106,0.01295486725740028,0.0536409599339213,
SCGB3A1,0.06275302107524346,0.10413390451841321,,
IGFBP4,-0.05593737305182404,-0.02853237385690465,-0.02242197170609804,0.1065629549288985
RSPO4,-0.02131365543249891,,,
LEFTY2,-0.03308208790056131,-0.017847620916404686,0.08370897436067888,
ANGPTL2,0.05014594266817578,-0.05232135941670134,-0.034239728920879425,-0.007766702787508558
LRIG2,0.022755466622842644,0.007201833465003116,-0.02493801395596355,0.0707053082900392
ICOSLG,-0.01347784548916739,-0.028053193571514753,-0.014060951359473738,-0.07836668722851008
WIF1,0.0529576393496702,-0.026822197645544582,,-0.05525797759251125
NPPC,0.008057573253996154,0.09180187514434107,0.10816129218845856,-0.0004358106846268649
LYZ,-0.0509277923323701,0.005934443835270299,0.030619157105209134,-0.042886356354493074
EREG,-0.029993370273757224,-0.018359986163466752,,
SPTAN1,-0.0066013317969399864,-0.003754832027094036,0.02015404961460077,-0.055117287189686344
LIPC,0.0538617757775752,-0.032882400586647216,-0.015961160194275285,
COL8A1,-0.005361296870284584,-0.03457704889509153,0.12496978016049597,
GSTM2,0.01784882261085421,-0.029201784189626885,0.035327149273171404,
SPX,-0.041385689757241426,0.06890377629693414,0.008053005006384388,0.020248198080292806
MFGE8,-0.0880420843432721,-0.03497903065958813,0.04512631865356541,-0.05273812020558034
TGFA,0.06447710104015086,-0.03770670504415993,-0.06316816567326851,-0.0481792752604125
SLIT2,-0.06171690651200891,0.035581018250469984,-0.03819264304960667,0.0816527326155448
PLTP,0.0032173258454930615,-0.013809681755275648,0.06958705160180295,0.07690368836437572
APOD,0.0786755628597784,0.029335991521918785,-0.07345571488281889,0.032007279055023374
B2M,-0.09999875490432623,-0.015837448127478122,0.03444046358481756,-0.07606900807834545
OMG,0.07619525577130205,0.02461816049475463,-0.019469544892919202,-0.057843184198226094
CXCL3,-0.04717610204180919,-0.02584617500193872,0.006699444412226416,
CXCL10,-0.04225666986072468,0.1847050397200625,-0.02568859914226488,
RSPO3,-0.020635113763085456,-0.010607776787729123,,-0.03055261437272496
CORT,-0.02504382614833495,0.021131329964154153,,-0.03262524357595894
NCAN,0.06417509906614752,-0.017008767817880868,0.021271962691582273,-0.011300077680318578
PRG4,-0.014774667370505538,,,
TGM2,-0.05371302997117075,0.1055338674548088,0.02571604943091895,-0.017253230898084584
VEGFC,-0.02274310893471938,-0.02074670442293117,-0.025150943388165002,
WNT6,0.016040673110116824,,,
NRG4,0.10228488978588184,-0.023113056358394335,-0.02019584426065486,
COL9A1,0.05303813454524875,0.011796834635525475,0.024542275680034885,-0.026198947039351626
GDF11,0.0048283066935215545,0.04724872996976479,-0.037216181368983074,-0.0023695743627491672
SORBS1,-0.07514239809174471,0.04729671074384232,0.029650368739322783,0.027759187131373493
DLL1,0.10352627666920088,-0.046023434853051326,0.07096616258329248,0.10004536482141765
TLN1,0.0011477655750909664,-0.01609154220669638,0.02454557327973496,0.015048804302582318
COL2A1,-0.013196019305411585,,,
SHH,-0.03345280175676188,,0.006839022226166234,
