,MGH258,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
CXCL8,,-0.03587858407438217,-0.0161816126143667,0.11090614161300578,-0.0030508359789841277,-0.046036221192745176,-0.07318864022734657,0.008453901545347196,-0.05922736746720326,-0.0787516690523987
GRN,0.06283067014891576,-0.025276605939096593,0.018668631571559548,0.1985109204773429,-0.041512686278945915,0.03080991035531325,0.0341117305157401,0.03758210596723481,0.11116975000785516,-0.0024767196811258663
MIA,-0.008743316130156638,-0.05114600955365912,0.024984512298107584,,-0.02492479328226768,0.015670345364324788,0.014491746881027587,-0.009590756074908467,,
COL4A4,0.06301965101437876,-0.022078411754477074,-0.017586719205015824,,,0.049400784132035434,0.02492930504522405,-0.050034315276591926,,
TAC1,-0.02660883864456023,0.04287078690191665,-0.07503567105904022,-0.1659242301755702,,-0.009564026094955078,,,-0.030043981479610814,-0.006519766403164611
RARRES2,-0.11597867644481002,-0.09344850670649563,0.03037059121193339,0.07035382688567253,-0.0728366851892704,0.007536494724229268,-0.009539044781358294,0.04574854888262787,0.15420366408460556,0.13739113141623846
FGF7,-0.007203713438659716,-0.04231309935505195,-0.04009117496788933,-0.0337420427801158,0.031112667060638102,0.05560254368049299,0.06221120471503912,-0.03639126165305626,0.10369415868354351,-0.0022323246971599946
HBEGF,-0.02207943562501498,-0.027785008419612376,0.026509392939909764,0.1569517813328564,0.03243663341559478,-0.024648168814160046,-0.010556612445086584,0.018289876323562992,-0.07287638086266325,-0.10493787695021084
CSF3,,-0.007134963316334137,,,-0.027610774778355492,,,,0.07946075053294309,
PI3,,0.002361567703329506,,,,,,-0.04319341651323792,,
PCSK1N,-0.044091804917873734,0.04734654511569533,0.014771563200880963,-0.3626206173078522,0.058705230571037166,0.0056459222279379,0.03940192319260739,-0.02212819041559721,-0.07032847945123546,0.038492078711325255
NTS,,-0.028710448951220553,0.08936366673433503,0.07436051975728243,,,,,,
SFRP1,0.03298397049738233,-0.005933650993493227,-0.029487558947284116,0.18257544946743975,0.013911526167604462,-0.017423875252688483,0.02155677920041397,-0.004443282836212292,0.08720639776311902,0.1435231120401436
CXCL13,,,,,0.10193138474899784,,,,,
MICA,-0.033623303826307765,-0.08714791013093277,-0.033755416860779895,0.03586695474064673,0.07322070762543101,0.07145242562690374,-0.05145762494971667,0.1040794724919028,-0.08309218927489911,0.028379880657792685
TG,0.030154787484127213,-0.02819166151744815,-0.01697071743746214,,0.08689731646770707,0.06545507264816779,0.04680811639101319,,,
ADA,-0.016755674949643206,-0.0689523721198607,0.036506837971186624,0.2375671875168102,0.0053294053381014615,0.06744409389700971,0.03847941294271563,0.02021339005324453,-0.06380683310048328,0.010950438085076898
LAMC3,-0.07791465355440161,-0.04187065971931369,-0.024229915100056638,0.024608678570795666,0.042802158098563525,-0.043194804453742595,0.03253170525923818,0.00842917232706646,0.11960496802541906,0.06540677465300197
NGF,,,,-0.09036549917377003,0.03364270563579786,,-0.05912041076474618,,,
TNFSF15,,,,,0.0039318044504720855,,0.05699634982895916,,,
HMGB1,0.038786027672296136,-0.09097443264068018,0.0018668558016069403,0.25441141454890165,0.01731615872297715,-0.036146865718540325,-0.052380789787962796,0.0024775938102561804,-0.0038336008209779926,0.13188398978947477
ITGB3BP,-0.054521627845496905,-0.10879011422646519,0.007971825916990399,0.07952132668719664,-0.005064538553073083,0.11178308354872668,0.055869072725186646,0.0053309260954977206,0.021479147671334967,-0.003594974832301822
AANAT,,0.08842630996920867,0.020722649011650506,-0.0015959784556931365,,-0.0037430729090297465,-0.048331178678222876,-0.04549085101449545,,
RELN,-0.007787739264401583,-0.03282197823167457,0.019525477600146817,-0.005332883855222076,,-0.03121254237163984,,0.10746197543216877,-0.03313481607408927,0.09123829703796438
IL15,-0.06372733841523459,-0.019526943597149723,0.002400187732336463,0.05397634347319789,-0.04134459898233526,0.039855017849729335,-0.062212880206877756,0.05224192277562378,0.221230936436694,
UTS2,,-0.02800044539056602,,,,,,,,
BSG,-0.08801195510992611,-0.019276425833279025,-0.00989254261988034,-0.19676896988774523,-0.04967504990903762,0.02065136432398351,0.0127703355018988,0.02477548695122699,0.09806938406720629,0.012337730156637831
ADAMTS3,-0.026470571585647307,-0.046652241365063435,-0.03146106612573698,-0.08712489198652282,-0.012077155598561385,0.027038064362665627,0.015009105430978624,-0.04858056604425448,-0.04437918011241307,
CD34,-0.00424969789364249,-0.0036477733939063567,0.004927725494958579,-0.009924540548816356,-0.04628814302986027,0.011547203655870043,0.012983580918129711,-0.04269466013499373,0.0844458336677708,0.06151213067621094
CCL23,,-0.023974349956881347,,,,,,,,
PLAT,-0.051671098062967664,-0.09969263342366964,-0.003502733223726039,0.005471459277220283,0.009221636996084795,-0.0068898003747266704,0.10235936051492346,0.042086926305315166,-0.0831672977609015,-0.09989968284183502
NTF3,,,,,0.05964334221527108,,,,,
LTA,,,0.0229456651208465,,,-0.013030811371791044,,,,
CKLF,-0.014122365037667164,-0.04922335551460667,0.027230479410602373,0.24725407809883843,0.04761329536352501,-0.017115615461523164,0.08045625381038533,-0.00945755187961465,0.1049963283072532,0.02046606317620999
APELA,,,,,-0.03241347316036224,,,,,
CD24,0.009045959297981373,0.05711014452703,0.007222109351223193,0.014687024153711536,0.08740669319786534,0.11259515079032036,-0.047843505898150146,-0.07549011755006013,0.018948686888528285,0.08407148144089918
HSP90AA1,0.11789820373992937,0.0695898286269656,-0.012747613198823766,-0.35697167110782557,0.08345604344344104,-0.08724974223133751,-0.023351357329064473,0.022820491059480065,-0.11269128256003555,-0.003597961216323303
BMP4,-0.0317144333377987,0.002521318289244561,-0.013630972093808723,-0.03268334405933215,-0.017977753211442262,-0.02228087447773252,-0.01434291499144785,0.051141421140559466,,
SCGB3A1,,,,0.07806248734853087,-0.036811662661234625,-0.01824579231472237,,,,
IGFBP4,-0.011504040936694562,-0.10719593323791252,0.04368746542770038,0.1355761760904217,-0.019659208775252464,0.041181741737980344,0.00152943011507566,-0.016867051894051376,0.0157399591281829,-0.03952740912242046
RSPO4,,,-0.0170955607256016,,,0.0014023868572864645,,,,
LEFTY2,0.09383172993185733,-0.05165724299945174,-0.03510564930477718,0.07751139962284175,-0.019881014892077838,-0.03227952669686923,0.006603405973614992,0.03893322632246662,0.07961196119516752,
ANGPTL2,-0.009628771585761907,-0.060491784258309166,0.02960695446504442,0.3073059047615664,0.039448661989133375,0.025736667513026605,0.013747927840008481,0.020239599854561474,0.20391784762394433,0.009849785332887018
LRIG2,-0.09620874688229085,-0.038999182207589134,-0.009775778811530567,0.051817038638877384,0.014698422561045988,0.0872312427822738,0.07235193578491567,-0.0030377007665774187,0.08636723808016442,-0.008972796076867694
ICOSLG,0.0548736826549811,-0.060215426679463814,0.014264588005826275,0.06134824592665933,0.017666228653832307,0.04539713727218174,0.050147679134121693,0.06777214352807158,0.13954969083807714,0.018761623285952995
WIF1,,0.028283332086957647,-0.013192239291922002,-0.15587715327287535,,0.005261800267888932,,,-0.010489112782276933,0.05990735413286453
NPPC,-0.004020117143426159,-0.035474312288804315,-0.02573386719924593,-0.07372861238900431,,0.048676230295876005,-0.031695596706120766,0.039171350499432406,0.0725900760512162,-0.07186153561205022
LYZ,-0.007193978071747887,-0.005677344535217075,-0.016804340879030107,0.2512056128084316,-0.018461607929930506,-0.059690002193925486,-0.04085773257668443,0.08111125369622715,0.11659336522358037,0.04710624258822495
EREG,,,,-0.0030385585045563197,-0.02324774389418599,,,,,
SPTAN1,-0.08389403982970131,0.05751763763497525,-0.022734831944008726,-0.3128177959531133,0.01042218994650001,0.044073294859662944,0.06125724526189093,0.02079538890699039,-0.062100957342407656,-0.020220493985224047
LIPC,0.007590340253417451,-0.055108369386335135,0.030761540433387885,0.0056712155594923555,0.0238786073554895,-0.01557421287955916,-0.029932104942161364,0.015626031641027743,,
COL8A1,0.013078211079183931,-0.04910295019823501,0.058608435977924984,0.13533566872724415,-0.051470768873213106,-0.006987255635385907,-0.058884808061325074,0.003864463995971725,0.14127809203454747,
GSTM2,0.03671399169551785,0.05892787538958526,-0.01219732508387196,0.11412395562593727,-0.03325727082044156,0.046368091039652407,0.05000029626541093,-0.05227301438620777,0.06500517196464961,
SPX,0.04655212832579761,0.020746478877396054,-0.04422230167335563,-0.06251108464898616,,0.02434442282096957,0.0702366227114838,-0.039056814516935656,0.06962375658845305,0.0709163970525187
MFGE8,0.03099648679804817,0.0025204341957129057,0.0142790356794064,-0.07928514424450327,-0.028259921681240408,0.03183502543303792,-0.016940712436373465,0.03288362757730883,-0.025434161919953333,-0.01574023193112506
TGFA,0.05384524654417844,-0.024810990454257404,0.06526605729974647,0.14774718145421642,-0.03133079036638532,0.09713805967539298,0.03871707775812864,0.04723775443675833,0.03339106992536916,-0.0922742324552895
SLIT2,0.028181334249166048,0.008591650950205799,-0.0439931582673314,-0.16164514271736286,-0.038504367357116195,-0.058817105946376236,-0.055109882956739374,-0.007917800504358731,0.03709060989506406,-0.097959739962061
PLTP,-0.0325569603977457,-0.0775754339991999,0.036330358174281575,0.3414023772617225,-0.021126613962140984,-0.004161930189708166,0.019095711455533727,0.028070777055280233,0.022451492087170493,-0.0029834428950323275
APOD,0.1339406064729442,-0.00811564802624166,0.003919299500687554,0.2635035668660668,-0.018379401782240207,0.0467373758300155,0.00716070120126515,-0.008397221743088528,0.10189022476942508,0.060727466353114115
B2M,0.004384731313304287,-0.07679389910462596,0.026817445224425474,0.43915737478055017,-0.01846432147525034,-0.0067307906881587986,-0.06374346508121786,0.07024607912564397,0.21586296414287176,0.033914187289039596
OMG,0.08942886695901416,0.04727405023852459,-0.012241644298062317,0.07382519399810429,0.16917641694793417,-0.005248587792659352,-0.03647569426659963,0.00938822166550834,0.022242610315865708,0.08159216569893804
CXCL3,0.051058790669037686,-0.027663942723563796,-0.041138539770454736,0.03150132012256575,0.011805819153710975,-3.714908295677577e-05,,-0.03155625546686013,-0.07367910426850552,
CXCL10,-0.13240142680607575,-0.11550306752424806,0.006579696633756361,0.05796843991433399,0.055307673785555775,-0.01764072588703531,0.00615700562233485,0.056531084187112515,,
RSPO3,,0.05925797209615776,-0.014896342072254471,-0.16425503297997723,,-0.01967840909608551,,,0.015536461718847244,-0.05743978217261732
CORT,-0.015785912134698033,0.018247068176684512,-0.03766268235558965,0.03987711053047294,,0.03706916482828084,,,0.046584890061847205,-0.061336383900574366
NCAN,0.055945708221909224,0.015455744633544233,-0.00837546999998939,-0.22624262330423806,,0.052846902320475744,0.008600017825961401,0.034656644190293025,0.02669858876010901,0.01833905722206861
PRG4,,0.020602656333969138,-0.009278709886113788,,,-0.023007313194346277,,,,
ZG16B,,0.016524046113992195,-0.011679504622012907,,0.06171657409902584,,-0.05372808983017963,,,
TGM2,0.028957792606704565,-0.0507358956201423,0.0015463504407076708,0.09706373428731688,0.04252611154102597,-0.037354442656408124,-0.0018427914863538557,-0.0451570243317341,-0.041383679241339046,-0.0788578597146407
VEGFC,0.04414829550850809,-0.03951535723893025,-0.03145002441035228,-0.012862601960903225,-0.005089562173989347,-0.023479880183189843,-0.025824164620626474,0.06429971432120653,,
WNT6,,-0.02947290861738329,-0.0042010924299402674,,-0.02932677732795551,0.045389327406851074,-0.051095419736376935,,,
NRG4,,-0.03733123101801157,-0.022438219459064875,-0.11702528225137392,,0.04666484638856368,,0.0036001091304118413,,
PMCH,,,-0.017095559900556147,,,,,,,
COL9A1,-0.07596079205004445,-0.04978860151305459,-0.01208772073173529,-0.09167101137156446,,0.004098126489558448,-0.01708521651011823,0.04235047252006901,,-0.04101227514569716
GDF11,-0.05250898211862598,-0.058859860303576816,0.04379132052812677,0.02364283107554105,0.043264932991450865,0.047235484290347705,0.03993244600038501,0.05292880277433593,-0.013553275026658615,0.07220551718693943
IL24,,,,,0.007167148071280053,,,,,
SORBS1,0.03484994143312682,0.010134907453024932,0.00305120162639526,0.05083246013790378,0.008248799694624945,-0.024635842608829225,0.06900491486696225,-0.033046657746408754,0.012309613241123238,-0.018405179075300163
DLL1,-0.011619763264522189,-0.03149496893453716,0.04106646316957233,0.09038227808463961,0.03942605906300341,0.045518640412525034,-0.007035688771509596,-0.018682416450561002,0.023965402760243375,-0.08147557757226968
TLN1,-0.050936780985064066,-0.054461868679040876,0.01968223322275316,0.25919049274029454,-0.03833580653648835,0.07443108696231658,0.0801320245069121,0.025553187962874386,0.08025572046754573,0.04676538261968762
COL2A1,0.0211166086321375,-0.027663952137910102,,,,0.01706884641725445,,,,
SHH,,-0.021747227726363894,0.02505277720633513,,,-0.018245790719926536,,0.017210144346804734,,
PON2,-0.09904937721934699,-0.08056310236436431,0.0050895492794360946,0.14848851602024365,0.050109943491399744,0.0661971078272147,0.09088949199702263,-0.007449581331208341,0.12475362987022218,-0.002947497427576084
ICAM5,,0.06235913382718973,0.015273866255115459,-0.16534538607007904,0.03398890076839181,-0.035633043693625494,,,0.009753534838301749,0.03170488234441801
HPX,-0.03287740427882411,0.025747405434294112,0.050525677383940336,,0.020443015291764698,0.03070237795515616,0.05111083945242999,-0.022574034640820306,,
SFRP2,,-0.022078405253186988,-0.019102574521153735,0.1369218143615587,-0.01632198723770929,-0.01580818417851829,0.04622921257406299,0.06618466839219163,-0.03369840002190638,-0.01018066877652035
CFC1,,,-0.014698767773490414,-0.09548859373029583,,,,,,
CD70,,,-0.027418348410047044,,-0.014148368076777823,,,,,
HP,-0.003236368930371618,-0.014568218575954568,0.07865552040585916,0.10475369702108214,,0.0005688011788115507,-0.043512424280620444,0.05396603178682469,,
CXCL2,-0.003172598917059814,-0.030358821237924126,-0.0003312950417183952,0.036054230058025424,0.038027594537140615,-0.01622446866007683,,-0.015909564581139544,-0.036392427054458366,0.04702897053233483
NPPB,,,-0.012870838842067876,,,-0.023479881890948864,,,,
CCK,-0.034212145810278406,0.040713880143602235,-0.07192141183393626,-0.39556872047882846,,-0.038166138927317156,-0.0205949551507214,0.007530132986757354,-0.034424052489240645,0.06115250390224111
SEMA6A,0.017358559066112347,-0.05344856229505595,-0.00459105803435466,0.22230554642295483,-0.026026101250022287,0.037442103906587344,0.057353353167892744,0.0141050005036396,0.05036794203155827,0.037294603744443926
IRAK4,-0.007338121393607246,-0.012326989776400945,0.03572005872606372,0.07352842796151121,0.038957517477886276,0.07292111048858682,0.04378744073179792,0.08290436143792726,0.008834068291061155,-0.053911707802995465
GSTP1,-0.026009284632963585,-0.037074558300315315,0.015345173284380453,0.37336765888386514,-0.101912268780254,0.003579571522008934,0.07342034080341614,0.0023640256262310966,0.04301424896166948,-0.022794984533212714
VCAM1,0.0004385100579658181,-0.04538344293950564,0.04808525857069582,0.15699070059599657,-0.02381298266070436,0.00815347724872857,0.12574982310961547,0.08518557148264082,-0.024432202517689974,0.05004140338068551
NXPH3,0.02245656288803946,0.012747869582128115,0.06112910368801838,-0.097088937517049,0.005812479841153548,0.028539702438470177,0.06837444568427163,-0.05035191604514826,-0.05783666375355589,-0.027438707466882876
MTMR4,0.009335525257222702,0.01794024042493535,-0.004565520940462097,-0.0984995218439397,0.008286872577329641,-0.012866433939059283,-0.04834908029460968,-0.03673435397380384,-0.0009049056462795081,0.0650354377879837
LAMC2,,,-0.01620295017751476,,0.00982378509055223,,,-0.022990093065471753,,
IL10,-0.01640780375890234,-0.014998394556675747,0.05301305831444508,0.1554394840216056,0.0762198527071193,-0.02101783244258462,0.0646200640596627,-0.016898123486046482,,
SEMA4D,0.03969142206540684,0.04022100285788035,0.017989868296279028,0.24332538887648564,0.04499087015406831,0.030903964596670695,0.09371139913781994,-0.005522796293817427,0.057286910050098575,0.021035914453400813
TRH,0.054169738036422464,-0.005155050592620692,-0.029479655722157962,-0.05296513141719166,,-0.045419922128738056,,0.013911604082670144,-0.05557553035468036,
SEMA6D,-0.05041718653429056,-0.02518505684815054,-0.05418634848812123,0.006698874502763257,-0.022286080096281424,0.06966694096173107,0.009842332831870868,0.0341420614102869,0.1591126715425569,0.1319509861077744
CEL,,,,,,,0.06662101443366147,-0.008877841333959236,,
PDCD1LG2,0.002062643117010784,-0.011684477130284478,0.03248439353876133,0.058810870429988345,0.009706863111186131,0.04169927365909095,-0.011305792989561964,-0.08329460740379727,,
SPINT1,0.008211566242181664,-0.05780531701087775,-0.008647538849413335,0.002131988574718891,-0.02330644326667299,-0.03084965327497217,-0.03723427618180924,0.00697812938260745,,
CTHRC1,0.002808825139048378,-0.02092258826331476,0.011762237042421972,0.07558940848010078,0.09990268513375535,-0.0083619630958863,-0.10317344617136066,0.0017237154398383216,,0.017945762162108688
PODXL,0.01589606567585679,-0.08360378202565484,0.004066060380379016,-0.07860192768562212,-0.011814874882207586,0.02457143500562921,0.027122327423545815,0.02048711039195932,0.10242669464345468,-0.037972738019089056
JAM3,0.00155991259326387,-0.08537590003089797,-0.0023192499670027797,0.3356584015263643,0.0577968174937067,0.010199346802294186,0.02699083613906818,0.07648400809290566,0.04582787182895756,-0.02438521538964683
TGFB2,0.06197402960783268,-0.08614575567937068,0.00806953251716102,0.010273554034984124,0.08996015242065165,-0.02196144825313163,-0.011245897043822997,0.03944862674244763,0.023429049086770248,0.05531527718735382
COL18A1,0.052276028484388976,-0.0731709127346252,0.03425766955531495,0.1640272763211118,-0.05316932239451155,0.03014807087237026,-0.056942666891943244,0.03540603390995666,0.012454782297479294,0.021644825184277166
NODAL,-0.04476457537591254,-0.07290400513215153,,,,-0.0322795230860498,0.057199754856967086,0.03702589962209299,,
INHBB,-0.011106820772767733,-0.015265472059027993,0.017503401085566705,0.040198183511456036,0.033678018783522536,0.02208133655973856,0.02870183881428558,-0.034396559971818244,0.06534754924227218,0.059274090344178354
LCN1,,-0.024276722651482938,,,,,,,,
ARF4,0.0013865733483711291,0.015025894357403508,-0.013949521420785413,0.13482521929086214,0.0355581944650688,0.012234918858904086,0.0018735601946418211,-0.03364118968573007,0.023108648253770528,0.022805318288150165
CXCL14,0.07675029891404292,0.008185288014582596,0.037358533260778225,-0.09773991734297138,-0.03552926092955518,-0.06080712250910728,-0.0336313194989617,0.05343022630195574,-0.039118899246095,0.04386153175254531
LIF,-0.02587771088448933,-0.004200240456489909,0.04124191101572251,0.04429823833413786,0.020240882619758295,0.022286306890580358,-0.0453763562721292,-0.007041472476595219,-0.0929107158279594,
IL17B,,-0.04009336811549329,,,0.15588599332902983,,,,,
MMP1,,,,,-0.05377437733181722,,,,,
MATN1,,-0.009461225909107097,-0.013032486485230973,,-0.016538450294468435,-0.019117694967109102,,-0.045869836287209545,,
ADAM28,-0.0010528098852164648,-0.050105432105750615,0.04190496587345047,0.17773183007138735,0.024857360000085187,0.07668556065266695,0.023104630507291897,-0.045287513450738566,0.05644824774143878,0.059199077576627714
TCN2,0.07847447504596024,-0.01602132114832245,0.015369687834805934,0.061217766296365134,-0.05798986480669509,-0.03340544777517231,0.009234776313535958,0.026025451458581723,0.08262719141661062,-0.0024958341135611715
THPO,,0.023832549243797217,-0.005078998575607115,0.052894965085963475,,0.10835192728809764,0.005406890665469326,,,
CUBN,-0.01207364608747981,-0.030055409572466104,0.025117841043243477,0.02626841000618033,-0.020313124337254296,-0.05591945600247474,0.024759193100281393,0.02746664359022727,-0.009619549524558776,
TIMP3,-0.0242812989537704,-0.0790390739731631,0.039875354576947145,-0.07273288278175198,-0.018940597277542322,-0.018084774037109307,-0.004802663405472491,-0.03301533578857854,0.04618528157197847,-0.0472028921836525
PIGF,-0.05257496789616128,-0.12507584687831497,0.00878141995141752,0.07512247742072385,0.025175485306838045,0.04622321045479575,-0.010216961166001471,-0.05682446215361534,0.07205015448064439,-0.09566099900918207
CRH,,0.04018029492471862,0.034924629116291996,-0.05294586274265738,,-0.026148085662301257,,0.032768705311736555,0.01410443608279777,-0.02316601937564432
BDNF,,0.07361536989816381,0.032331183748173085,-0.05196865233451403,-0.010772353142563506,-0.021531437137948844,,0.011144196835432437,-0.05990462068420197,-0.05497190366148521
CCL5,0.04087534990518539,0.008464333712858287,-0.010743860453985296,0.14866292085467117,-0.025241405884366692,-0.025935455211818913,0.035391148898031015,0.07289245289572581,0.013056388205407138,
GAD1,-0.047145937622140865,0.03828646354420384,-0.01709535816028222,-0.3173404873102175,-0.024776470407725314,-0.05199983168418992,0.018344192407373193,-0.0013381702069319556,0.0241186520838573,-0.014173242558475026
COL14A1,0.013135760176305921,0.0027428002674676328,0.012929091769517377,0.10872033466646404,-0.011047743056760002,0.06529345740884668,0.014190441692749741,0.004326098168382274,,
HLA-A,-0.07725503448821668,-0.09789938108983452,0.051748360784702685,0.38032945815250013,-0.1255618558391697,0.019930867866665366,-0.04337651440831431,0.07269214267675622,0.219530959667265,0.009708955426536738
CD5L,0.18119474665775231,,,0.05239352219024266,,,0.013415589261808062,,,
FGF18,,,-0.0139648227087695,,-0.017172387217119,,,,,
ADM,-0.004494275115655598,-0.03848031291893388,0.014883014813444333,0.017752810078333188,-0.025176918190466083,0.03343379726983329,-0.0031258287696667403,0.030530401648258515,-0.022488051095820843,-0.045258625258783526
GNAI2,0.04743958207878029,-0.028823886222259745,0.030960510139922497,0.27962216076976254,-0.1071021215134824,0.07817444927892288,0.03998647574781784,-0.027339019655650953,0.0720140571176868,0.07904550859372778
HDC,,-0.013136964713428892,,,,,,,,
COL11A1,0.005787094643465609,0.0018178394328267555,-0.016536147044982224,-0.02212305355809137,-0.030235504386520146,0.007321133168740679,0.07435440511842696,-0.034322507439314726,,-0.09867663176799181
NUCB2,-0.013683746037158063,-0.07281413153560824,-0.0058574387617085985,-0.0274056732921468,0.03426949773467534,-0.0036898365286199028,0.008296454041177681,-0.06465889136567361,0.1387296244134893,0.005070797222651031
CXCL1,,-0.0013127648224630496,-0.029489093044012173,0.018974684390867535,-0.0014517794156842009,-0.025935459608955297,,-0.02447338968983202,-0.053348716768072874,-0.066213190802741
VCAN,-0.006642677251174982,-0.08237607135981072,0.060118536516382874,0.08981029337730323,0.038840968274228053,0.05064812286822911,0.01519459564405327,-3.9119039360740025e-05,0.0695400605960325,-0.011918811715080494
MMP7,,-0.017720005448151575,-0.01287083877174641,0.003997599309145051,-0.03404280518507772,0.01560797394137226,,,,
PTPN6,0.02838499217936164,0.004405126053992725,0.0021553177813098574,0.1662572886903914,0.005549304486849274,0.024100002202127806,0.026479384406589576,0.051194229755514034,0.051519524136439655,0.00878295674688729
PTGS2,-0.06132735350400313,0.06182319737597552,-0.042108597164504165,0.01669264363698387,-0.026040771167177578,-0.010007505905509258,-0.05984763863195384,0.015847705900636284,-0.010993829159402212,-0.0001228058946315467
XCL1,-0.027632162468130283,,0.030199249875229817,0.12991429267601098,-0.03083979326969875,,,,,
CD58,0.02443836541102279,-0.01668256409423729,0.053450818931577285,0.023184572780092727,0.05012572479022219,0.02719979121263705,0.027837395712090787,0.014609261779276302,-0.032869422320608445,0.06363703435634364
TNFSF14,0.03976725740907694,-0.03692223550782768,-0.03408899816521055,0.1292331609302807,,,0.012335212585784424,0.11229918526961027,0.08878451058577666,-0.055330476825173114
CNTN4,,0.055136746126230804,-0.03565553801862941,-0.23814909295209707,,0.016801928076083102,-0.012898490949797912,-0.019227832065295273,0.04762065076527595,-0.07233810981188404
INSL3,,,0.003451516639544969,,,,,,,
BTLA,,,,,,,0.07181859567011113,,,
MFNG,-0.05707607161257457,-0.0010626988298213954,0.02261068278579191,0.07929108872308714,-0.019045343537899898,0.03277528028410401,0.013388643823483853,-0.016552232290774443,0.06922827787639162,-0.025527222975241966
ICAM1,-0.02054973366184077,-0.06976960395764548,0.027224594995490795,0.1481630219178087,0.030914458128866517,0.027395698967712788,0.05473219653812292,0.011759304719543562,-0.11491476077555772,0.03964077115441932
PROS1,0.008294855882299603,-0.07900833823656211,0.08455128352243019,0.15745669681137145,-0.006602613833658062,-0.06403965714185676,0.04116179443496153,0.010139045063669572,0.058303359517303706,0.014134272734097003
CLCF1,-0.024273890664230604,-0.0093663673864585,0.10883128007984041,0.03546890367816082,0.050274032270290044,-0.037142142356849754,-0.030753154000218386,0.05144022937319808,-0.10319971125545915,
PSAP,0.10214139302510224,0.038725482309058354,-0.0248888140892479,0.1812858525994951,0.016750053698761525,-0.003387218736858057,-0.03257196502973361,0.015446055931624372,0.09294859867485046,-0.0917935591460201
EFEMP1,0.12076764884300142,-0.051082282562935934,0.03354618381451512,0.2956282938459213,-0.0017194599644513337,0.00462327293195455,-0.03992629788614348,0.03225116046313509,0.11762685980030708,0.017855979152830298
C1QTNF1,-0.0187950648644766,-0.03517234467197255,-0.01706721844436015,0.013505329853709627,-0.03313457030743116,0.03886644461059146,0.029938520434484802,0.059413932020230424,0.012961398179278591,-0.023050179762418396
ALB,0.004644226348275381,-0.016730573486844195,-0.016202949762761355,0.12666454157508472,0.03390903348567095,0.007539567477345502,-0.05214933721402968,0.09317651518966548,0.12494850345727183,0.06699825550931017
CCL13,,,,,-0.003824551827945347,,,,,
