,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.011721599209013693,,,,,,,,,,,,-0.03262449296292141,,,,
BMP1,0.016089398128189564,0.0318625907720581,0.1015714539104329,0.004434289211894153,0.009781931548338505,-0.03321063499155164,0.00721239776888524,-0.03712256051574722,0.0627375687148096,0.04272897876243133,-0.011836558295620423,-0.05214087469896504,-0.1356920930164443,0.03356540744644708,0.03914078416343776,-0.05307686141254007,0.08173165528240887,0.0029471158568115264,0.01195208881208559,-0.05727704098056833,-0.045124680185577526,0.005652480065353928,-0.08916941953811817,0.04913338805325349
NDP,0.04242311256728267,0.029936447522786798,0.04282313267751047,-0.02205444391782948,0.014920850742411278,0.1891202711576308,0.024269328796097972,0.05121043070536965,0.03450967225869389,0.01031977120691236,0.033564524173610846,-0.01997412115313011,-0.011603673743547429,-0.03860668407808361,-0.05638797545498388,0.12224515529723705,0.08248553410736903,0.05007280439596375,-0.00308729429379079,-2.4272448969238456e-05,0.015059819884894162,0.019836108011113462,0.004215871231368493,-0.04317684166683521
TNFSF18,0.12351710761954432,-0.021000977692804478,-0.029440541061889206,-0.010166157854334008,,,0.0485039339526741,0.023023671821046685,0.013232685348484175,,,,,-0.030975986624107832,,0.01436763068020851,,,,-0.0038124224105280918,,-0.04177555966269458,-0.0028495862473900506,
IL36G,,,,,,,,,,,,,0.04099537533405112,,,,,,,,,,,
RTN4,0.032719646697610946,0.11104779283750983,0.007017485069221029,-0.008621516933311668,-0.003588509287948274,0.19215978439829792,-0.020507165105929964,0.04765164626818203,0.05468515751690285,0.03295378854016934,-0.038011810347560966,0.007768739976022759,0.21595469285026717,0.01515417677996054,0.04001614121810196,0.040056032900747024,-0.008879780077837107,-0.020496158405813553,-0.059062457977428366,0.04049434361895249,0.1353596119166224,-0.001958777256343953,0.001174793335792474,-0.12085657371350443
HEBP1,-0.0016694066790496327,0.058218472764839393,0.03567681012607057,0.07830971638673787,0.020958263170553815,-0.04200767419773422,-0.02596929214191624,0.02718501141499529,0.045090302175052076,-0.015503563040753648,-0.04415079180848823,0.046185997451361,-0.0010072845654916476,-0.02335034789391649,0.005192166861622762,-0.09632649825234431,-0.015921557379172554,0.06089208356943649,-0.023637538605633758,0.07288036587885029,0.0060331271313731885,0.1001984680569431,-0.0058763549640193265,0.062470305305237665
WNT7B,0.0242254320118021,0.12887713465618075,-0.00034589251402646277,-0.0348203533179244,0.022977149322985176,0.0484584589366782,0.01630098130987539,0.011539028910249825,0.00995841707046091,-0.013160874268685363,,-0.042687174601320245,0.06797372842675166,0.050486453910783484,-0.05235222971284943,,-0.04620275448294435,0.005311992399537305,0.08013054152367644,-0.05328048173394835,0.023420521120763444,0.06014726351369477,-0.00609512125062113,-0.07187619803457902
PTMA,0.058600100655083365,-0.043129592598598096,0.03191029618687539,0.05036259103704789,0.01593019465272877,-0.17157557371311002,0.06560068040247738,0.07050992754017342,0.04105873542956394,-0.012247245950478568,0.027396298470592818,-0.0391009633677365,-0.17517220614217507,0.011094309895669724,0.004616961368429575,-0.07208156268947465,-0.15682776736963208,-0.05578236316332814,-0.11253916540665225,0.018522520380783156,-0.030162195858745286,0.13175875917922683,-0.0987469823835841,0.08309453891749007
FASLG,-0.027098454553571023,,,,,,,,,,,,,,,,,,,,,,,
