,UKF248,UKF251,UKF259,UKF260,UKF296,UKF304,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,-0.023507826497241854,,0.00437215388561534,
BMP1,-0.013816983319580017,0.0012242107829474591,0.009169241926797295,-0.003478333225553936,-0.018066097457180165,0.041115796409999135,-0.015377017925818496,-0.025502044858301817,-0.0483716837596681,-0.06120479325544488,0.013438544677161657,-0.03821162840377545,0.07745985647527084
NDP,-0.0293262391077668,-0.012732914225946993,-0.022660566893729906,-0.012168307427809975,0.0029508083804854215,0.03888237201071789,0.10950717296187823,0.0014447544554519521,0.00702520786671963,0.026692358418403953,-0.06844706635337364,0.03418041004593584,-0.016884701739442218
TNFSF18,-0.03035157819681921,0.025045648747866828,,,,,,,,0.21129394818666333,,0.06416235931048091,-0.01858418518740282
RTN4,0.037267940055148864,-0.013543815263034765,-0.027634956228318772,-0.014152306953223242,0.009916749204157282,-0.02849362125303893,-0.008412105638678898,-0.03388208697298038,-0.03467106292667208,-0.030928287857494553,0.028682593565146915,0.07900667444871819,-0.02808108688789271
HEBP1,-0.001512945488050845,0.0208663149578781,-0.010810658841231207,0.025544098167636652,-0.06125130936613259,0.03937215067336273,-0.016523062052485153,0.013073719637857834,0.02211967624864309,0.051338347963605056,0.02182906688892077,0.04851114254423117,-0.03882038156346994
WNT7B,-0.03695010248574672,-0.015709238582761135,-0.0013928135785307284,0.0027768055744175095,-0.01319480710811239,,0.156330810891337,0.06576482056108965,0.010614132438174061,-0.00998509088863231,-0.019769039522968733,0.005655321721210919,0.09267224444536439
PTMA,-0.04117394229718304,-0.02456016814588088,0.0646729664913329,0.022334793140678023,-0.0424660978698014,0.04726689091515964,0.10088849075251582,-0.03236318996107663,-0.05050158679347465,-0.030275031524736547,0.04277714780753638,-0.0539687663392517,0.025424145547386725
FASLG,,,,,,,,,,,,-0.015772858213141755,
CEACAM1,-0.019317947716118344,-0.012055895765191327,-0.02846148652757731,-0.001056344504442069,,,-0.047691870828539956,0.019963274438750768,-0.019381577492064567,-0.034834956757298655,-0.013120999046383296,-0.021945615592389656,
PDAP1,0.03678728618155262,0.01823613613365235,-0.010215540245539348,-0.004626388058291933,-0.019238721989602237,-0.08930271740056751,0.05670449005935762,-0.0621748625199487,-0.02717666639774095,0.04448280477657454,0.09462784198225593,0.041010577383729485,-0.06538567987475645
QDPR,0.03564521069401707,0.022863712833497106,0.06193568726885328,0.00621711860323151,-0.045875038801857296,0.03176566085147932,0.06621366293196188,0.07708207938479478,0.0848092845269645,-0.0678615279368917,-0.05438866469081829,0.02536867754529899,-0.061841609515305984
POMC,0.0009417583201483397,-0.021421403345818518,-0.02650449103727424,-0.011342174345063707,-0.02720108581744925,0.0026343368097559608,-0.06712714544987962,0.0021234865500125216,0.01057992336297976,0.02999277570727736,0.09805826175490437,0.0035921046293833233,0.08422686517990093
CCL18,-0.024106973512218847,,,,,0.011955434620009637,0.013211495253251047,-0.039456763695229886,0.005371422269587526,,-0.045185384174250595,,
CCL17,,,-0.01649662961504388,,-0.01633147232651021,,,-0.015296640283278125,-0.0279785238742581,-0.03099371130656678,,-0.014296324368789191,
VEGFD,-0.02410698116731204,-0.017267651916911243,-0.018379067109355995,0.019231565918665906,0.08417531281798922,-0.01951587852864559,-0.04607085768565735,,-0.019381577492064567,-0.032688799240546,,,
TNFSF13,-0.01819190157734159,,-0.01137900590298443,,,,,-0.014197972701549048,0.13345953809673602,-0.03323674717314535,-0.014734002526467317,-0.023294667293231736,0.11410011875260051
WNT5A,-0.01402086008453896,0.02574931180205615,-0.049925816405442844,0.007816023045965048,0.08978851819651844,-0.024732854883822798,0.04320511847121323,0.0024363283068175767,-0.0057977446400017075,0.02333798004513685,-0.002135792091133697,-0.012257505693450478,0.0853937949959373
CXCL8,-0.012785387529947127,-0.016168405768625736,0.018099642139477585,-0.02276825343819824,0.14099344863754965,0.00231708470127963,-0.024542291813913972,0.0015719765532639298,-0.0945565454901984,0.007583377899253085,-0.04420390558008301,0.012549349793927373,0.04040776097116414
GRN,-0.03954125283064586,-0.039628890021377323,0.04360406262297554,-0.006124328185320065,0.01872783078606581,-0.009009476602064042,-0.06573327938409121,-0.011464537205092336,-0.028986137681045715,0.006472768967196743,0.015064120976864737,-0.05229377737540619,0.026367245533199052
MIA,0.0274877892259787,-0.01535664203924748,-0.03473636759071871,0.005836050641983236,0.028366095935236424,,-0.014405019203014173,0.046269561052757785,0.12993144684237784,0.05470812000599834,0.004009104944099956,0.05866633384391432,0.025404842109351317
COL4A4,-0.003658592684986404,0.08735177975882018,-0.03975910520462399,-0.010199057577210523,-0.01042928076561764,,,-0.04041805013999502,0.021724721750495446,-0.036737853895509376,0.004118187315127487,-0.011698401474197938,0.06158164946479929
TAC1,0.03074220202409389,0.009558333220630518,-0.025616037424776424,-0.011792113083771366,-0.03787869347689048,0.01804659667565673,,,,,-0.02263746129792196,-0.01879397209422205,0.000338054517597586
RARRES2,-0.049602026569778405,0.051728292101901184,0.006135762711404433,0.026020569218585216,0.013654219927705033,0.04018563702821727,-0.10276513294606099,-0.04247164435552481,-0.0537541580799998,-0.048276850438915594,-0.018530653218440784,0.06120271965496334,-0.05675322947005707
FGF7,,-0.019489738114043084,-0.00769219889753715,-0.026019317599100297,0.01107225731782526,0.00867071609256085,0.02870133483274506,0.029106564394165233,0.057207518919014363,-0.02985321924736728,-0.026429961115573802,0.10071026696328136,0.031943505391669375
EFNA2,,,,,,,,,-0.018420892331401047,,,,
HBEGF,-0.06129873985511653,0.0269723202663537,0.0051570904980692035,-0.042330674702588354,-0.03076407435391455,-0.05628700978767937,0.022546823369997863,0.03789573678994484,-0.002011051289719474,0.020562124245824705,0.039553379915578515,-0.0343928310235353,0.08004520902958553
CSF3,,,-0.019662544109890073,-0.05685768748447945,,,,0.016464443906322204,-0.07748202899180329,,-0.018810744443955293,0.0386738731017145,-0.01915837259845043
PI3,-0.02536155252714601,,-0.02458466746741533,0.06372516660190695,,,0.01679837625090921,-0.06841774563626762,-0.13346041857279625,-0.026334212715041116,-0.05275151113169993,-0.006958514316651157,-0.07073458463856455
PCSK1N,0.024449278859152362,-0.020401184743715967,0.0126337631915314,-0.02433120681532519,-0.004589755248836769,-0.008872423988799123,0.0014427708207238549,0.025828068139134068,0.008120010174048169,0.04066875285698009,0.039765143148379554,0.08122442274108997,-0.02591343936292326
NTS,,,,0.042094129724962535,-0.029839720905018883,-0.01757055970478716,,0.01647825458517169,0.03288810300490189,,0.03025297846889863,0.05416120266276305,
SFRP1,0.05631380528260081,-0.044441477584885064,-0.01439394699309137,-0.021570857102844555,-0.016331472490981554,-0.013997776594408248,-0.020038793962367307,-0.016659756641514412,-0.0023237202432198093,0.009225832074527016,0.037376591963593345,-0.021771742860190974,-0.023229233427616396
CXCL13,,-0.029152190274292097,,-0.02137699486134792,,,,-0.03435939032692984,-0.03882028555015612,,-0.005571721225758949,,0.022856027057442864
MICA,0.020319540515676162,0.0062318197489978884,-0.007329479763913561,0.020475680975285643,-0.0044081128914612595,-0.001095839510853077,-0.062134473429560765,-0.003148808885848707,0.044626825007995294,-0.012702746170121605,0.0010587794139482274,-0.03418322896370129,0.003843639034888713
TG,0.020931281126380187,-0.016393589166878518,0.021125291560332448,-0.003830318021371886,-0.011819015601298654,,-0.02968255709375625,0.0013161365191935272,0.0614943531560624,,-0.015481531734199968,0.013263340531349836,0.002649684953195732
ADA,0.014332155292696831,0.04219066269399231,-0.048601185802907426,-0.020247885099583453,0.10328052993112896,0.025802587496730933,-0.031325421932540676,0.044874687718209086,0.058905218070454485,0.03030401864778281,0.039966630202396,0.0009451742261656976,0.017342716607938576
LAMC3,0.0009036366730625151,-0.029152190383947296,0.04499783933611389,0.010828175070894331,0.02282300895659723,-0.011184308691971102,0.16154227423213022,0.028060800421257064,0.03841767945799439,0.005364272960210602,0.014966424258920849,-0.058578449453535665,0.14325151863840388
CCL7,-0.015334071657019816,,-0.01123058672555898,0.06577976948510442,,,,0.10739813290213364,,,,-0.015772852604501644,-0.015016012296582549
NGF,0.026044314810571734,,-0.025732142614782107,0.022231529305251446,,-0.017570571273834937,,-0.0264778538978538,0.027260774640215982,,0.015676935988012026,-0.02875395361640321,0.04084590522509505
TNFSF15,,,-0.012505807599870473,-0.020984282429093296,,,,0.016258345378554143,,,-0.01168114935906033,-0.04167460738481966,-0.04760939060014141
HMGB1,0.07427231541204463,-0.012946324978378047,0.0015171476004163563,0.007929964776649838,-0.041230281383953536,-0.003099033111350017,0.05328073025464255,-0.08231999636483409,-0.057119810651521656,-0.012443020159624688,0.035176610211522415,0.02552212435417532,-0.04316656279724323
ITGB3BP,0.0009531238219948123,0.009803738346065908,-0.0006167041249789605,0.009429564177411967,-0.03260948357852354,-0.012336658185120211,7.950481301204323e-05,0.003991466209581081,-0.011462389270124097,0.11109936130822344,-0.019475055826221627,0.07355791433172788,-0.03582069939835002
AANAT,0.07270255728214377,,-0.01137900711744407,-0.018908093449475596,-0.013623968601369624,-0.016518921034493216,-0.014138554958105155,-0.020112691889925437,-0.02478953185979865,-0.02383420529682398,,-0.016688335817872716,-0.02626640476806056
RELN,0.03792057737593026,-0.038470374606372364,0.010303821282040748,0.02204524535310082,0.003057640384714557,-0.0020617788366040536,,,,-0.04794431625423941,-0.014109562512395535,,0.017909925702947842
IL15,0.02217588346962882,0.04060769883527901,0.015475022768838238,0.005750222870973504,0.011918580521847357,0.032801885186195257,-0.06418970567894794,0.09486456104157752,0.03790346792859182,0.036023913730291686,-0.02849391840465679,-0.025513757493080783,0.06836881746274714
UTS2,,,,,,,0.03966986762925331,0.03257869044721387,,,,,
BSG,-0.021185551354021608,0.024736492816443627,-0.015474038511112008,-0.03815682931028321,-0.027431691464386676,-0.03668016096652599,-0.0019678261387741,-0.017029819169984268,0.005880625459510983,0.01590199115199614,0.03217846327176116,0.1013033827465377,0.05883521368357467
ADAMTS3,0.0038213262868522654,-0.005402134520965904,0.014742177462198722,0.001220851153466097,-0.013363610964511618,-0.02652550566127065,0.05881306970672122,0.046688448793069215,0.07668592795496605,-0.02348375704316762,-0.03159443134242316,0.09066321969420353,0.09610650554042692
CD34,-0.008380993381641168,-0.006171812362625094,0.037318140127806716,-0.04165426782358502,-0.02549007533390686,-0.04020837567446708,0.03189212801018949,0.09393664370412821,0.11930154602892776,0.039865634401627076,0.00861798159315711,-0.054299581932849755,0.0397980557209308
PLAT,0.005990651219984198,0.04399722947938974,0.04674764383571314,0.019730209976532846,0.021906053321029743,-0.02344136941247171,-0.0032313265968423395,0.026969930836393832,0.1042663012133829,0.013819286265185924,0.08458040758586674,-0.0018229113820419527,0.07972557585035496
NTF3,,,,,0.032295606345144647,,,0.017974811458564194,0.1596749927838956,,-0.010234373923837359,,
LTA,,-0.012055897002342173,-0.014393946319719906,,,,,,,,,-0.02245998501828889,
CKLF,-0.010590507865588746,0.0045875720382972515,-0.0578479582536478,0.06528054198152176,-0.01892239786418325,-0.005359627162337731,-0.0702958583987001,0.027522695965529892,0.0934748524469194,-0.085226959033546,0.0576456801524911,0.004572279620487108,0.034182014874588273
CD24,0.0034960907521621376,0.024783840106561206,-0.02687153939779335,0.01047884423367219,-0.010379687104165017,0.02233097331722555,-0.030772973959272885,0.04697389991411871,0.04534989671908509,-0.011515543529393405,-0.03542263706127759,0.06309306787029086,-0.004969268036755422
HSP90AA1,-0.0010733601641562459,0.014376717271647507,0.04410692125768572,0.005679123931531878,0.02108384933530527,-0.04021537682661422,-0.040579487048913426,-0.07735832705399412,-0.14526601806607697,0.06207617205426679,-0.07250928853433215,0.01555676947528474,-0.05825247377219108
BMP4,-0.053359572841726294,-0.012779957539233616,0.04161964832857328,0.03316939690989025,0.05534785808674912,-0.02634803749202836,-0.04209017051981748,0.03737171202717898,0.016529145512880355,-0.020141841948051284,-0.029830393807680308,-0.030590155607228227,-0.030721002290396756
SCGB3A1,-0.01533407012363314,,,-0.022517205101707717,-0.011491950767061464,-0.009880394045247664,-0.04607081290062572,0.05508622961006704,0.03485684405924716,,0.007537394738460099,-0.033071454920388405,-0.011992904988818182
IGFBP4,-0.045203249854124335,0.046333936215999474,0.033112710761449365,-0.05005117322780526,-0.05061032620596275,-0.006609504905903157,0.0917011382748347,-0.00486140857463511,-0.055811440686287545,0.0449713005035001,0.0027512421077521437,-0.06519552083986228,0.10612057323641247
RSPO4,,-0.01948973441391754,-0.02203245666751615,0.030514711291417272,-0.011491949086103697,,,,,,-0.016336771920468608,0.16991736003646032,-0.033120895976517024
LEFTY2,0.07429447225768353,-0.012203961760256957,-0.012608861358436528,0.02543386861216004,-0.012601062722538137,-0.017570571273834937,0.017131695861326752,0.07064535948758141,0.035755822044052,0.014990294349026278,-0.022216930509136344,-0.042003184442020766,0.03104498009586564
PF4,0.02594450035521647,-0.010966476891411708,-0.009798465662298738,,,,,,0.031481450615664465,,,-0.022459979820881763,0.03176443082073936
ANGPTL2,-0.007526328035498679,-0.026971016368603894,0.014365889546658345,0.018103875004073296,0.016306159943140518,0.05057251805077954,0.02014118816700638,0.02558037506494518,0.1352884809557307,0.05590030707373976,0.026201729920458695,-0.03438138633948668,0.056918751987355895
LRIG2,-0.06959159936595563,0.022883760666177148,-0.015328640652011689,-0.01045841816211386,-0.012254045220064003,0.021363711875153592,0.06622197083800044,-0.02755003518502905,0.051897315490576766,0.00032188167666155685,0.0062707801060322395,-0.02552009749949616,0.03181138153160479
ICOSLG,-0.0015331504989865702,0.12172614143801151,0.07677793533542289,0.012620078525871901,0.005791449905420232,0.00701202979794446,0.09655972726485748,0.05672734956080654,0.05708976529512696,0.020442102180312352,0.014546503584854596,0.03700718263837435,0.02286477152453615
WIF1,0.019150159383001263,,,-0.026435589982609614,-0.008498804344805514,-0.040249195080474205,,,,,-0.01518661191094293,,-0.04760938669307585
NPPC,-0.02303377056530911,,0.08178949936175864,0.014285945626488522,0.01942016398703829,-0.043622745082487924,0.07195976762412963,-0.03422458952999548,0.02062135430755916,-0.03637179608381266,-0.014690194831310862,,0.02655714094395123
LYZ,-0.011109839836379427,-0.006775082979451557,0.014916795183050998,0.0073009465906608865,0.015745657970607525,0.02459167286867884,-0.05635819318842874,0.041005607226996185,0.04482216258001133,-0.06974609248016896,-0.02562680125797105,-0.05957051592843239,-0.073345059057209
EREG,,,,0.055602266122578486,,-0.018074983045796397,,-0.046535949035651836,-0.04612906609290672,,-0.020347724866069648,-0.008729475321159717,0.0715133848444412
SPTAN1,-0.00850770059622907,0.03357025660666125,0.07549962011891902,-0.007786929725165124,-0.021937455855769974,0.0065899580789557525,0.016889270714737933,0.005232318307384601,0.036916851889184275,0.04970203720589354,0.046272514696321036,-0.028613588358758678,0.02023615039803008
PTH2,,,,,,,,,,,-0.025980909817461914,,
LIPC,-0.019473903777061475,-0.0165051338202541,0.014987285203996201,-0.025161159960962035,,0.0024502845117828883,-0.041495399968553254,,,-0.04464454496141681,,0.05847652379348167,0.023053693730853846
COL8A1,-0.0248804114094306,-0.022158250961960852,0.06892989705383192,0.10685678665087589,-0.02674394699246779,0.036810147715730365,-0.001630654000260276,0.023214556772454906,0.03231259151085764,0.06813233633269952,-0.051603868190562945,-0.0480685043492081,0.016590204097977998
GSTM2,0.007651656663948307,0.02887629674953442,0.019822844985201447,-0.05094754135629644,-0.03396647403329909,0.08515650353897243,-0.059321434881573085,0.06806684133922163,0.010045393736592578,-0.04634939340591272,-0.0011875709693692981,0.013776780889030706,0.022004660554419065
IL4,,,,,,,-0.03966564212765851,,,,,,
SPX,0.06919751950078248,-0.03429372858769347,-0.028853625731736644,-0.018797149345308125,0.0014578730645209428,0.01824287405671403,,0.015298457963092727,0.1520885885428587,0.002502725597500471,-0.04020390606548515,0.027915786570454796,-0.0488408093469973
MFGE8,-0.03014171259481511,0.002796898189696456,0.054744825099368864,-0.04287068475179283,0.027584207616910713,-0.0024320390730067343,-0.04067210178927049,-0.03197787341955988,0.05900152039408821,0.0366488381791055,0.01009859860100061,-0.015598354991742383,0.0812939286079112
TGFA,0.036995614521676115,0.020226515610771798,-0.0456670348225337,0.014573797973361379,-0.014987651174845521,-0.026031705860589532,0.033832589229525055,0.018221779320924787,0.09047791652312155,-0.018528307802338898,-0.004974027220375655,0.06260530585718298,0.06375905343374196
SLIT2,0.012664519161527667,-0.028594746931288627,0.011493462510734678,-0.05132754546580935,0.03919011251748681,0.03129654902472695,0.10919115192568442,0.03257104574849057,0.02808580446131399,-0.013666039520926501,0.020330681959808868,0.005953446937785185,0.04334519462260833
PLTP,-0.008265587523260535,0.0008139448048350805,-0.05223848359269375,0.049550545217860696,0.015659462039884567,0.04363693803011129,-0.04824887145986221,-0.03597644445069392,-0.05702967958026776,0.025199673393206536,-0.04144782120644454,-0.011628911709065257,0.022491327466254835
APOD,-0.0011008429848895435,-0.04473613572764947,0.009601484747210664,0.015015071280966694,0.06196104459577899,0.035912774847333295,-0.00820591364447036,0.06303512798423436,0.1338034465967444,-0.04936164728061556,-0.008127987349889652,-0.036487875970251285,0.09559868797866963
B2M,0.0428101732127998,0.06188673809379209,0.004661189158573455,0.021379673485882624,0.02988990411389171,0.009631721658227664,-0.11181212447760577,-0.01526663252957406,0.04068383764917359,-0.002311410605785413,0.007264149234448026,-0.08289887950465505,0.026462323326551365
OMG,0.00596163988380753,-0.014847485422564826,0.040019798402627725,0.03297609052265662,0.013359605404002403,-0.014077725780833212,0.013203375287662538,0.07506752153715884,0.12480876583231187,-0.036622342634949484,0.028670466692473858,-0.0036420791457411846,0.006673694736863847
CXCL3,-0.03928095938409072,-0.022546032828733697,-0.044932196112958636,0.020526424716916312,-0.012293956391995865,-0.02544496334579576,-0.032793918241680306,-0.04307808390629901,-0.05841493812606679,-0.026997797594753226,-0.045827874724261954,0.010037008628064498,-0.004789026520786744
CXCL10,-0.01601476777419156,0.02536228942936011,-0.0467041211576107,0.02682232058292259,-0.018675419575018847,0.07411961241170423,-0.05435774742526952,-0.0055414973385759,-0.022646369675939065,0.020112325119406808,-0.022322695477465224,-0.005659299368490125,-0.025700981572528935
RSPO3,0.04477725645594072,,0.08831162311294687,0.019475682647380116,-0.029853458440637158,-0.03881966579621009,,0.03119967093852877,0.15469301113250136,,0.004098452427560018,-0.01600636116273657,0.002689908665439018
CORT,0.07880219573334868,-0.019585433280378643,0.01939767493651056,0.01975423184379439,0.01155620567589881,-0.017149007052978657,,0.07637968406549132,0.005570327231698241,,-0.02717024273869212,,
NCAN,0.07006003461060002,-0.015410316219903315,-0.012266513574167493,-0.004645212923949102,0.0003918317674397562,0.0015431118942906006,0.053802856859097734,0.06485290694877141,0.11771753957495137,0.046010798586132814,0.03928664702341495,0.07787951920113684,0.0003065598465058833
