,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.03706167133175421,,,,,,,,,,,,-0.01310414678221076,,,0.06965384873265487,
BMP1,0.0217095044660789,0.08731802858007252,0.06123777618088571,0.032716377174663705,0.10502590021912697,-0.006673986264202505,-0.009075938728476979,0.29487029854945446,0.483529171131498,-0.021060831675379123,0.02825045233043856,0.07481426434473618,0.15869324805406962,0.20116295850381216,0.05381599670478978,-0.029879000439394385,0.06029960802068428,0.052415244049877005,-0.058085267581514104,-0.00918760026148819,0.03590076859593531,0.0378936624320946,0.17814927968310348,0.11980964003287445,0.14916791995664622
NDP,-0.029092220378392215,0.06371622853898327,0.024028799164433304,0.08345615232534379,0.1041980249949678,0.04186933579130877,0.06300417198378305,-0.043368090655500034,0.06932068655194691,0.002234752714864101,-0.06251522911435116,0.058427878384894286,0.06039478954061376,0.06470615683350447,0.11430085603264033,0.1516168392534373,-0.03316213537575967,0.05710102294229406,-0.05067928676115197,0.021412577684160675,0.019108166385967185,-0.02199351487940531,-0.013895116552394409,0.08841250262118767,0.0026468707606655617
TNFSF18,0.059476337603855754,-0.006310920546657095,-0.020867633641379738,-0.006665662936767827,,,,0.042305369064290985,0.07352494934407,0.04414438430298126,,,,,-0.03175573051843385,,0.024766028193420806,,,,-0.04004305322872062,,0.08289539285766684,-0.0015813095325292812,0.03182640052386105
IL36G,,,,,,,,,,,,,,0.008703216432265943,,,,,,,,,,,
RTN4,-0.07960498594304365,-0.08379406352718524,0.02643760529626334,-0.029818436207453974,0.04198383737340658,0.026606585833385737,0.032897813108029805,-0.41912575957716436,-0.5553547900091211,-0.05810632081808606,0.007526965575200796,-0.009283812285896635,-0.10076391988876443,-0.15775241265979828,0.011070110087989906,0.16884690690368798,0.051282710373199855,-0.05416778847837591,0.1419710981915516,0.2048203281607625,0.021101912073170522,0.2332474828670154,-0.039043261538062944,0.046874150086785395,-0.016026965845242196
HEBP1,0.005320750918167977,0.04824862497374026,0.03516883714723037,-0.030399291417856283,-0.07686937189800819,0.0007165851994558503,-0.008085760822886158,0.1887071338948583,0.21231376634280835,0.050612539519548444,0.009193121739627082,0.05613499943257569,0.007437877907836652,0.013487899583144877,-0.029612692682125352,-0.035649192847461625,-0.00544760828075569,-0.034687480629627274,-0.01591791218486893,0.04954691378405582,-0.0032151293939900335,0.03844398694302065,0.12145259750642824,0.12051586874533465,-0.020618794904669387
WNT7B,0.015906634967959587,0.018805206644143865,-0.001722172297097224,-0.010958259111385801,-0.0031064703245358826,-0.0035096188217857167,0.06077698866354688,-0.012743946028017365,-0.1950169751018776,0.0037734919462508766,0.01093498563988695,,0.11613056327311232,-0.039040228746597704,0.08849585560499844,-0.02779533752638682,,0.07190456416432547,0.010315952125968055,0.003654317685313339,0.030789308044420895,0.039473361461413864,0.058734062674178446,0.12478242394933524,0.032288337299953646
PTMA,0.024263801944768647,-0.020460729097569543,0.14910335678237713,0.14753640364459195,0.2730467375087385,-0.04602671973644144,-0.0063357706490034344,0.5695328906930445,-0.22516913837437133,-0.08020425117863826,0.05409982628876833,0.09308774323673,0.23141837915334582,0.23658936557035196,-0.12489993045728782,0.23480709862731367,0.06242028258750794,-0.19261376792616258,0.1946257951706473,0.08792937075973332,-0.009921027643037802,0.15606626018931424,0.015186301165033578,0.08771338813098033,-0.050720356050869234
FASLG,-0.043533249214603484,,,,,,,,,,,,,,,,,,,,,,,-0.039858101706257254,
CEACAM1,0.095452072567451,,0.01728290163311318,-0.01848902696872306,,-0.00591212497078915,0.08229311100253067,,0.1598033084683607,0.005687847881852158,,,,,,-0.09693802712693766,0.04274803536990574,0.1405700648420921,-0.08118697246356392,0.01758132317734264,-0.048105423477501394,0.03207270834380997,,0.029351448773792248,
PDAP1,0.0947097736618429,-0.02196308918689785,0.069635577335498,0.017030898706882926,0.08016029309674744,0.006278156909743629,0.0188016838386961,0.2173587347117027,0.4346277801144733,-0.013037108825730148,-0.015590543681308602,0.015669115506780348,0.16638316365833017,0.09897227981024123,0.03535591584583854,0.1465931158634806,0.05996514917763217,0.022267076188476936,0.17343769672688403,0.05351473199249781,0.009419849905746328,0.08157338539227342,-0.03440329749587115,0.03482633785790958,0.14459331265512126
QDPR,0.01737240389672322,0.0005086637363993549,0.015703950359097586,-0.04615829112049493,0.09229481313937875,-0.026840869677446345,0.08837793292506634,-0.1384353596298252,-0.42533216730024187,0.003809773443584792,0.06761856404547822,0.10569372866061731,0.1495881005179206,-0.048700934586719466,0.04141633658713441,0.11651513507429845,0.013694308036793855,-0.1247613976774867,-0.018695916512199224,0.07384910553406321,-0.023721938455434844,-0.07354421519798322,0.030646132409071956,0.04077576271057674,-0.07619977813479684
POMC,0.039195756208979,0.03323850242068388,-0.00808651241716466,0.012034325891876658,,-0.006998677344203469,0.03460165471376614,-0.04142783120374429,0.03190203181534235,-0.028956169634790002,-0.002157095872257541,-0.04250279580301379,0.01739676010067951,-0.023362172435901343,-0.03914211020770492,0.07055518504755505,-0.03408986350487783,0.007645272155465024,-0.01632316066633701,0.050235871502878456,0.059007784054809685,-0.018943415681447837,,0.07703595960526334,0.015147120403152302
CCL18,,-0.0685334733094739,-0.007672470637416925,,,,,,,,,0.10158164876604246,0.14340198503919785,,,0.015326311668810088,,-0.008000321070312991,0.028431763271808366,-0.09544522737899404,,-0.0673387665037869,,,
CCL17,,,,,,-0.0037344543991103146,,,,0.10423627224633897,0.07474363833594988,,,0.023729209657907,,,,,-0.03746242158389849,-0.053440376402025695,-0.026021644441610228,,,-0.042084932743074004,
VEGFD,,0.01500896412370996,0.042487971293882036,0.049045127513618426,,-0.025354114983524714,0.0027445290767848327,,0.16447243597960712,-0.02461365724813913,0.027648955603367532,-0.025253482669458205,0.07140696144181857,0.07374707081990448,,-0.013899068462059891,-0.09424526142740344,,,-0.07852799906419734,0.025446534759013956,,,,
TNFSF13,,,0.031415842990194065,,,0.061540055054996406,,0.0035967077773715536,,,,,,,,,,,0.043267794469965835,0.00524426361900837,0.02482516208688263,-0.04102306281686014,,-0.01773262946601537,0.04424793836790789
WNT5A,0.007862921541252581,0.056649325045196944,0.05521722986348332,-0.011745319961123466,0.08226814193966256,-0.030310565054232345,0.12215417800347875,0.3444790255181822,0.2968195610383644,0.026660151658639195,0.0052318971233951475,-0.06688154004598776,0.06046849700108247,0.06857284658763277,0.06989921226445449,-0.01785669056243294,0.03727808486164332,0.08708774435535246,0.056741731454407744,0.117922473017491,0.04565920291804856,0.05773960235421552,0.0398415357705241,0.11182587259529768,0.04634699126908807
CXCL8,,-0.006551855026469445,-0.03096005228121729,0.03052539178660887,-0.14899615728454424,-0.005223919844259608,-0.09796708607797815,0.02967452714181293,0.17851337924031616,-0.012288565119856047,-0.020890928499900107,-0.009880011119422747,-0.06131681591189159,-0.04161774858435625,,-0.07151724496690075,0.09988418923052472,-0.08743469153185555,-0.14660455792833524,-0.20001329997944273,0.0699667445357977,-0.0861728912403534,0.020728241410529452,0.047594690755443786,-0.021108743106108954
GRN,-0.08578124093468112,0.04290692108527841,0.09306663572010979,0.011819032688093423,0.10277283258963336,0.03372828459121242,0.024445208697921075,0.21490498495805,0.41411754826730685,0.03438805020842463,0.07798404318506551,0.03447742803846546,0.010139235075937112,-0.03243842726984396,0.10315900028875619,-0.06878571355717505,0.1506921305148124,0.032123702984659996,0.012022007645127137,0.038760256801976,0.03829705637670908,-0.14589522897838117,0.08176603959477083,-0.02192768079379636,0.0050520193701643935
MIA,0.09371985940811138,0.05320442101158177,-0.03544150870417316,0.03529529507517191,0.05984593001588204,-0.048642527826754184,-0.057094119519039414,0.1390409414220923,0.1662224893349099,0.016220319742959243,-0.014301082070592224,,-0.002879914183533378,0.01273156133322531,-0.012160627099949564,-0.029622583688366316,0.05578774274240949,0.15798417620003327,-0.14459850953007586,-0.0412641201204853,0.008012090846144791,-0.13202897282060322,,0.11922303689228322,0.1665561426257354
COL4A4,0.046645968112276795,0.10824543649216474,-0.04648981334395449,0.0530981736036415,-0.02532098190839113,-0.0069490171265206725,0.022992443120372755,0.10392731538935454,0.009132449833343955,0.022803305870742367,-0.03562101081780095,,,0.05252086465742482,,,-0.051498582248531946,-0.07263199616197187,-0.011500257440140866,0.07713880290036902,-0.024534016475844567,0.0034517077351000564,,-0.054276583989457616,-0.05741708019578775
TAC1,0.04436037332550577,0.015019484482544202,0.02331405513661836,-0.00828953972666568,0.07227439639258083,0.018976225051766077,-0.0012460095997914652,-0.32567970702875715,-0.3433946222114914,-0.049497130605930424,0.011050700024755956,0.03829861283035732,,-0.1421011857862523,,,,,,,,-0.02583361710059699,0.02630511108555888,0.018564251581441222,0.043867442669512674
RARRES2,0.0939245405543963,0.00247281362966474,-0.015423470725350975,0.04543562460336964,-0.08537519433523824,0.051065036087709036,-0.04434398239865949,0.1961336998921892,0.49791584805841516,0.00640664219837879,-0.006498747921262218,-0.028890483640343967,-0.18358261721732963,0.19060883099049744,0.030501469032747378,-0.03266020880865007,-0.08921035818448406,0.10047607107498487,-0.12154488793192643,-0.10533777116389446,0.06227043666106352,-0.08245017854542877,-0.03127671386065435,0.09203526591264358,-0.004760080070971322
FGF7,-0.0002441507766739049,-0.09398723634789993,,0.09558916101167414,-0.01252424866553833,0.033194176740785404,0.00957171071497312,0.08158260572399963,0.1731917560781468,0.026102189668613492,0.08525513093612888,0.027576634759051557,0.0016185833688357892,0.05786653961567602,0.08532032473327616,0.07315334740837234,0.023612941029088338,0.08597865136200081,0.06831617821208373,0.08026334212837281,-0.024670813312058202,0.025004194208989368,-0.020996440152626562,0.09762217748582816,0.05731845772692113
EFNA2,,,,,,,,,,,,,,,,,,,,0.012267491744423374,,,,,
HBEGF,-0.013944817058961206,0.06651890504145981,0.04474411045387995,0.07114163618075732,0.012769099321513412,0.025207721713079827,0.05278722279293725,0.26531442246929676,0.22938980593389902,0.1043630627219799,-0.03710663266429868,0.038642695038366835,0.11692643345481547,0.08996384295057397,0.021415545232632095,-0.08152828988628322,0.023868062904527823,0.05371271505757949,-0.05113667428717341,0.04805460180552825,-0.0031210029244586913,0.02368698766287625,-0.04011122448787976,0.021842838191880192,0.07226974290012156
CSF3,,0.018140115579087016,,,-0.02492234304584441,-0.00505021439833714,-0.08773148905309536,,0.02421531760573811,,,,-0.04377904357198382,,,,,,-0.1439744165220503,-0.07698583801597497,,-0.09691563784163675,0.031209362799376472,-0.0311636353006003,0.03578838208069536
PI3,,-0.058166493549427004,-0.017866724177138988,,-0.07125118882435806,-0.07924686184810244,-0.0680113280549491,,0.07005556235378232,,,,,,,0.014646410445508323,,,-0.024513307223259364,-0.16439249268223122,0.011787535908646984,-0.09966790971655043,,0.011463402098943108,0.05938778334122826
PCSK1N,0.06556508628247923,0.033311680042357274,0.028550409342982863,-0.0692451735394069,0.20362079318774662,0.016993578392520862,0.059977803677501634,-0.20630833375549643,-0.1346530337053666,-0.006328016171679117,0.009731669679149419,-0.02201534251700965,0.14092171043689905,-0.11814131204631848,0.02500378728095002,0.029799973169515437,-0.018578378582866036,-0.007873564558653965,0.03612492950011891,0.2195191917788318,0.05330025185732437,0.16329538428815923,0.017986893559380233,-0.013005702427965045,-0.005270089607937047
NTS,,,,,,,0.00027731516701059376,-0.02257656794297406,0.03463608820329126,0.0026872605147998767,0.059321832430558614,0.0006210206396555324,,,,,,,0.008691367083891125,0.04025591627786453,,0.10515527156832154,,-0.009884348110694512,
SFRP1,-0.027280743901798812,0.06317010822123681,-0.0025232769847973115,-0.0010158247497638667,,-0.005795159643259881,0.029803883948158524,0.1548972959913811,0.05543979196534521,-0.013166649720957707,-0.03058350266864958,0.042229546698962526,0.16234374659550568,0.015605418850871949,0.13073753874885966,0.04023671523993819,0.10736281898371518,0.08380095867158546,-0.007789266842955276,0.1732000496776824,0.01881288293641531,0.07321747358049663,-0.07115129174270494,-0.0002900813119754337,0.06182391772422469
CXCL13,,,,0.0170127026903977,0.023171800491578284,,-0.012023983074934382,,,,,,0.056172126615230064,,,,,,-0.03670156929805708,-0.035652495355240996,,-0.050262704444891455,,,0.0006361018828680052
MICA,0.07536373827710692,0.010007002577044823,0.043590945731779365,-0.014268352745139304,-0.021563864610714325,-0.0050371603308094585,-0.05604680410110725,0.11329374312780303,0.265833127022864,0.0058313778217889125,-0.012145718951133916,-0.04692510513251101,0.012860432482893305,0.03794678872838882,0.002058898608724434,-0.022971699392125438,-0.009571259714630652,0.01781407432637696,-0.031048478520698364,0.020071236679856597,-0.06118397876532523,-0.009919253210574283,-0.08000870890233523,0.006141936185026078,0.04015070377721393
TG,0.002137417544219516,0.036395192011668034,0.015573092407912862,0.059539111174789876,,-0.013177678669890733,0.07149644861980863,-0.028125484561717966,0.02299213414868833,-0.03466660302196984,-0.022133147845837847,,0.032142898946361825,0.003141732106456585,0.05230755221294135,-0.05012308110634686,0.042227027522531824,0.032112845687115976,-0.044604887790280455,-0.02500229699290688,,0.04638350704847913,,-0.005394816633569179,-0.010701299679669691
ADA,0.07108163466353792,-0.0032269392461985614,0.051531921804726405,0.03459968061812397,0.10319648491771324,0.01190715344048487,-0.010921899528396077,0.08830228652546623,0.38055695011892665,0.03533609237695212,0.005784060571221895,-0.01894169545619711,0.14754766247503806,0.12864076045341744,0.01956957282558347,-0.015193116597241733,0.028074600436915214,0.06671975650944201,-0.0531280705652424,0.04722742137690329,0.06311105591451759,-0.05925817260285478,-0.03060359468626063,0.10274012682801255,-0.014121696167352366
