,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
NODAL,-0.026867518935354037,,-0.07441080158083978,0.0016756146998598744,,-0.03019012832931472,-0.1126336358042261,0.05381511086388402,0.0727387397656513,,,,-0.020115354154317068,-0.06978526995836279,-0.047065054238979526,-0.029576355911120324,-0.06240745589657808,-0.04409251174753748,0.04017535254911224,,-0.00044001484987355615,-0.05022417904916613
INHBB,-0.04072521494462085,0.03079383846072574,0.01345269920695696,0.04267949463648718,-0.040542616766531855,0.01133095917289038,-0.003198476760152572,-0.009189959182985648,0.08905978290865676,0.025183255212399083,0.06799508646166486,-0.007157882687182673,-0.0362247474592852,0.04904412319285246,0.05564070288626029,0.0805290413416031,0.044039243058659715,0.06193684084651664,0.00414187214957984,-0.00582539652892945,0.08020184379417147,0.010190079216092857
LCN1,,,-0.03831467125817515,,,,,,-0.013916326328567088,,,,,,,,-0.03176540297536884,-0.022025422811664988,,,0.04888694320767313,0.034849034434441706
ARF4,0.056805901174746716,-0.007549330342728385,0.08592806682481612,-0.016850089920379122,0.15784543215930522,0.08960163043301834,0.21783923641916725,0.04456686829307669,0.03174940946865539,0.04126315339384067,-0.0008771721077970956,-0.09950160607375631,0.04135966941434357,-0.044237722324667036,-0.055459296180001484,0.15529085575288,-0.1242247473452545,-0.13151486664580855,0.09162184554896757,0.015963751890645292,0.0505510850354625,0.08835716124284927
CXCL14,-0.0497793374859234,0.03612186549804986,-0.041468341516617956,-0.07843636916580332,-0.03906169293578252,-0.025912782012112535,-0.03457023573562163,-0.07411053653136777,0.0026091118244983766,0.1267952458679664,-0.006016109181207553,-0.0007428605680415342,-0.003940950710073357,-0.05572658274744438,-0.029822398521600214,-0.02816491187864356,0.05034255445260999,0.06271730828050648,-0.03514059331961463,-0.10253034446287283,-0.017639468846652396,-0.142446323821714
LIF,-0.022938340352007574,0.15649794213592433,0.15012988794202636,0.011762688893285482,0.08942726431325966,0.21141329897212233,0.2650709323462356,0.04955097743643952,0.06619916885334712,0.09555279161493942,0.06916766623389364,0.05161852198039782,0.15757137559413073,0.1972055017088389,0.01520474494334421,0.1181862162909095,0.13412722412484948,0.11616173959694387,0.031530551284034446,-0.008680419563817371,0.10185725741823345,0.19588939019327833
IL17B,,-0.07892048390687478,,,-0.06470907272818045,,,,0.042966657005290766,,,-0.004115184233180709,,0.0010516636768789396,-0.06843921188783632,,0.043389761307943316,-0.04690797892049223,0.08847458870544525,,-0.035116268773148114,0.05499983804696377
MMP1,,,0.053560787606532156,,0.06574177573925391,,0.08149048168564098,,,,,0.09716335787240815,,0.07105380106935577,,,0.09125478532387589,0.12665572181041357,-0.035654522127090096,,0.012310190912109503,0.11754525905061436
MATN1,,-0.023376578198949064,-0.02014092418895848,,0.10108653596504118,,,-0.020585404827437894,-0.014590322054329285,-0.026981396680095825,,-0.031395872383670656,-0.011913410363977743,,0.005938097300326251,,-0.03568205223727223,-0.003137364439711948,-0.017461219821043043,,-0.002512282265139153,-0.03388736676811439
ADAM28,-0.04542505899847132,0.1078482987826996,0.08866375909269744,-0.008681787077240993,0.0046172180507970334,-0.028741888875181174,0.07575937575062565,-0.01787922435950119,0.050809245050500496,-0.003908715021951545,0.0271647982591941,0.031512889429365,0.03951213112213696,-0.01306944860016024,0.03372933197359451,-0.017859524161812104,0.044853871914178334,-0.07709578628127899,0.017005510298212654,0.041388316593720345,0.04991703597493901,0.021851800843555612
TCN2,0.06508813755606935,0.0023832337956832712,-0.1611581307300061,-0.028582472030888255,-0.05737030941312568,-0.039440594454933,-0.12640588226556557,0.022656544010262403,0.07348288884079131,0.03601795042167456,0.20494674453941497,-0.13228238434246248,-0.017771311730003212,-0.02612302848954275,-0.03123226125085386,0.02216553763012226,-0.11679598943421893,-0.06845409618180089,-0.03830230317116853,0.12207176442477546,-0.018034082034285564,0.09934070347628188
THPO,,,0.018676912653821574,,,-0.033206291143492495,,0.060458168411297336,0.08321446255552609,0.013119360718412371,-0.029436407712119098,,-0.011913411732501203,-0.03804487767828072,-0.07167344071991802,0.026287362197142512,,,-0.010828092695410503,,-0.014014382219979941,0.009628948690504213
CUBN,-0.030353293116270517,-0.0122474948215267,-0.03181884400710573,0.02938033339769923,0.022469610364115402,-0.04301506433318604,-0.029272893112344163,-0.004470363685772574,0.03074815507905107,-0.02928450650712828,0.18773226025985948,0.040203782482711246,0.014641169421405658,-0.1077198088503803,0.0645434347453487,0.018925856425276083,-0.08847130271823105,-0.05973924318857125,-0.0047930132283376505,-0.02945510825085035,-0.02137155070971047,-0.0274560989712828
TIMP3,0.06339484998471405,-0.1598545575173194,-0.014147268161505053,-0.05017563557862952,-0.04395204072375999,-0.022558664915140348,-0.1556012318895247,-0.05824308937064095,0.04655790411034863,0.07350597611746679,0.04296738978741325,0.049390991060233196,-0.05726407340240356,-0.08303700583220926,0.0038900496937255046,0.02050519294087615,0.003724735915190952,0.0274798955975096,-0.05122127541402564,-0.08103745409867778,-0.05210452473959522,0.10114710518186704
PIGF,-0.004531256225313804,-0.06731252387604217,-0.1627435847833215,0.03970403674482819,-0.008245079393691698,-0.04646160990076048,-0.1525272586333534,0.00045003730382915425,0.0022043555843448354,-0.012819070171404722,0.07754289064706357,-0.018855844073230956,0.02344964769131835,-0.10434189793824977,-0.04581093650843149,0.05074387564443551,-0.05878272772395457,-0.05260696583434474,-0.024164436321186856,0.08968292814771665,-0.039353704692586804,-0.0611331914877743
CRH,,,-0.028615067547829907,-0.031318497798389244,,-0.001935419864403137,-0.03814399006296726,-0.01734749128367667,-0.021399650403745776,-0.03544482756596866,-0.03129835519168114,,-0.01629447876762223,,,,0.035327510861365145,-0.01388528042512088,-0.038707172853088535,0.018911608934881384,0.006733482142144871,0.016773646528676585
BDNF,,-0.06678949006947693,0.004524070356195229,-0.01664669746211794,0.057116065526793804,-0.06487412481590005,0.03401573369296154,-0.0566879791165458,-0.039818690367588463,0.011052035943000508,-0.010328963828135262,0.013778813901267457,-0.013417561415844886,0.048059137564584575,,,0.05153107996164158,-0.03804136939395939,0.0290212025303774,0.0061494802911382495,0.10618935778496859,0.10687226126063404
CCL5,-0.036719065065706956,0.14046092043108374,-0.10710735321095467,0.01200890923072131,,0.0870651990568248,0.2531486572372419,-0.010256650385526405,0.15620284731397527,0.03935181248912864,0.12619985438328962,-0.055737346445780094,-0.01616197566948034,-0.05387464408948932,-0.023175743142248083,0.0774714083091958,0.03920354609859855,0.010492311008931584,-0.003038924020461328,0.11377791881311494,-0.05876993205408951,0.024215927937617905
GAD1,-0.01554963879325394,-0.11496498536551956,-0.11100986048304674,-0.012922218280932016,0.008904014396533684,-0.06405126750676582,-0.14432519842316963,-0.02430113230615055,-0.023846848234013018,-0.07434909091010593,-0.15150785828207727,0.0030650044572190648,-0.06264020426248565,-0.05439765717778121,0.1545342574550717,0.025275055842742273,-0.03903453545907078,-0.08581477051250015,0.04197883338907441,0.00667589115908643,0.028288069111303004,-0.08064139631002876
COL14A1,0.04232036028854622,-0.06661772565257328,-0.0907899653800213,-0.0051325907587291214,-0.06035973545910963,0.02877205961816329,0.03691863398625099,0.0828205730636387,0.03788772267671453,-0.030324970621894414,0.16940793393539322,-0.01823902550906231,-0.0230390496574395,-0.013034427965280494,-0.061814433967955947,0.011828467385381358,0.008418388970110309,0.014365942337264515,0.026344037129298257,,-0.005009175314882233,0.06878807811466393
HLA-A,0.06699477238177208,-0.14389271548512708,0.12468584202850509,0.04203621311457805,0.0885333459149938,0.1858340957011416,0.2977635144703479,-0.00745891869084923,0.06865423193989402,0.11201479026623057,0.27543763936113,0.0696902390919047,0.09595105134818369,0.04425316513268981,-0.08525723645644863,0.0604670858429488,0.24040615813674318,0.24050548610794573,0.20552015843910712,0.048146000431109705,0.03771477553032924,0.18888361543567075
CD5L,-0.03247022521564929,,0.07119406994771953,0.01792134872990251,,,,,,,0.0697021972619613,,,,,0.015615191144092133,,,,,,
FGF18,,,0.17163296165040828,,0.07672307438145154,0.13757555433423913,0.048206538091988625,-0.024068503330067555,,-0.02891162952668448,,0.050654947561692316,,,,,0.11717645844348973,0.035096292842456064,-0.023731415389447744,,0.08021182736155874,0.026917382850300924
ADM,0.03938823143278398,0.19270467307375436,0.31274002215186053,0.03714916318420828,0.1713798072523349,0.25016231303832237,0.46138267371779085,0.10403751352974422,0.08248702569832202,0.15508709866859308,0.06265097124805258,0.09473907496031204,0.09070431873481223,0.2878662744416477,0.04115763359644884,0.16993767410993632,0.30254616060591705,0.25220634118859925,0.25531568994292014,0.034315725667476336,0.07900086322942937,0.24671267236761754
CCL15,,,-0.07489531215465878,,,,,,,,,,,,,,,,,,-0.000727622199766991,
GNAI2,0.03853932333166369,-0.10927637194983682,-0.09098067097762151,0.011416787206611186,0.0019380748038083132,-0.09748220543508575,0.015811810295869744,0.04422700673198097,0.062058671562434845,-0.015962670355882617,0.15900271613780614,0.005259117319986634,-0.006407663362524929,0.11954233508043273,-0.03612899825891567,-0.04657353045585102,-0.07075755421455122,-0.008326906182211873,0.02524729991111672,0.020902364744153704,0.002921846186837299,0.123595217839605
HDC,,,,,,,,,0.03159520711779233,,,,,,-0.00945175102998434,,,,,,-0.04422170588724196,0.048769171016767074
COL11A1,-0.021388493485912458,,-0.0041465977282041065,-0.06293375272974443,0.0016817837967620618,0.048282308347971176,-0.11406945791473445,0.11900011146323258,-0.025301052667372946,0.06337463255180094,0.022547901798569844,0.0008943532604679172,0.07183446868077333,0.053059872101288784,,0.07930231227370345,-0.010073641598688064,-0.04258784507701435,0.11351946257045122,,-0.050914673670205565,0.11979591293055422
NUCB2,0.019653690559368633,0.12226176531733453,0.11271191290494323,-0.019009259788445913,0.025496527794619347,0.08804636076546835,0.1096022266574532,-0.03160418506735111,0.012797722931531946,0.0030389020383228575,-0.044910289715042934,0.03831435161366902,0.007159440449504455,-0.00042912407750396404,-0.006085949744907374,0.12443038331561641,0.07979261696812703,0.023120856229100248,0.19418798738553786,0.07581637574297773,0.04131753372094314,0.1471987839721896
FGF16,,,,,,,,,,,,,,,,,,,,,,0.04386638997146956
CXCL1,,0.14404342747735005,-0.11942767386273054,-0.03359725837087132,0.026454639276582453,0.0662495580001202,0.1096678335354974,,0.05465916411420682,-0.03757985856754442,0.1660580825575411,-0.06681409372163857,-0.01616197840960619,0.013316611281757883,-0.041922267682542765,,0.22919022390676322,0.09215064367290599,0.1024812021258273,0.04776264793355075,0.01907139035389451,0.15874112924789255
VCAN,0.05964652516727092,-0.00772177747551436,-0.12219906754382723,-0.07935837217690953,-0.1151493005397105,-0.14212936251046365,-0.12081978210846614,0.0944623331152885,0.04620563483350393,-0.06376995332953872,0.019471061013437194,0.04367149388659994,-0.0030655605743685225,-0.1790820183670848,0.011146783646948984,-0.03880596513912126,-0.18763617642142033,-0.13919321828373024,-0.028491873063920307,0.016231751435665374,0.05190555757973223,0.14726603295941973
MMP7,,0.09882837535675679,0.021370372914091672,,,0.17330617705550957,,0.04820728778480231,0.06518490094922685,-0.016389614396392242,0.10826785668482701,0.0361965115618958,-0.018413391551450508,0.08476284783780566,,,0.1265320842462014,0.08392120228833164,0.06538232854678999,,-0.05257817387858121,0.05572414590071985
PTPN6,0.01422091520875453,0.1359524698991371,-0.05236128609900346,-0.03872802734214173,-0.06967803227592773,-0.06802759404591169,-0.012889859793056666,-0.0006751192283200502,0.06736276109315266,-0.02967879515588253,0.060676115604241035,-0.021181428194689808,0.016791820114016663,0.15416802117113892,0.05502765838118379,0.03470834703262343,0.026032778019555215,-0.0356419826233741,0.011688018629780899,0.16048687673930415,0.004753808113871241,0.11843051672703071
PTGS2,0.1823028985144063,0.1498389944906881,0.22553971469320003,0.062488898918081084,0.08029985942283267,0.1473701397340198,0.3399712350562293,0.044143805951768596,-0.008848594878417895,0.09864790440084531,0.1378059419375053,-0.07266970955419606,0.02129072818461725,0.14640016295713082,0.019256248406843663,0.12473288239591218,0.29931385359778745,0.24161385362127322,0.16452955708990397,0.12474438033935702,0.10344487619702664,0.14540578594981854
XCL1,-0.01658471329400241,,-0.00992944236145024,,,-0.015806657081671612,-0.0034267947403876474,,,0.05386278137299664,0.14509369820574924,0.013385437522133595,,,,,,,,,,0.06929186721751247
CD58,0.03228731789515236,-0.03153608805064821,-0.12155018276259716,-0.013821918099589086,-0.027274749615591523,0.033510048674893954,0.039092739089571164,0.07445051221547423,0.0482462747893778,-0.009086948108583478,0.0502645532754002,-0.05932389661964681,0.030022322427189784,-0.0635363182803528,-0.008947973104696324,0.058706326182039976,-0.04230519349117353,-0.0848091433946818,-0.10063077016188078,0.016384031827753623,0.026643633004193104,0.06214308568568867
TNFSF14,-0.027129920277864334,0.03832813744595088,-0.04956563178559458,0.014859322327193697,0.024384404321109235,-0.02437442113395663,0.14619287893220348,,-0.0024267015184104537,0.012008506696499322,0.05855344490277535,,,0.03373900833358717,,-0.04891364104542372,0.050018527722511454,-0.0033749632908731857,-0.03666826802300195,0.01487537891141145,-0.02480455773989831,-0.007151118389415797
CNTN4,,-0.03371368481656431,-0.03619669247908494,-0.01510852155081766,0.0020901516986476195,-0.02839461447533241,-0.07047530580157553,-0.04335242503214524,-0.03606814524830044,-0.014619184366837328,-0.13790524051634745,,-0.037466568195722166,,,0.1079164705220138,-0.0760853176141008,-0.009336256806142347,-0.05766400821741628,-0.038089043176856366,-0.008292604040900164,-0.0796229864780434
NTF4,,,,,,-0.006409460974919584,,,,,,,,,,,,,,,,
INSL3,,,-0.018944417795207513,,,-0.0243673871737802,,,,-0.020959271956934134,,,,,,,-0.05328979570916283,-0.0310979893026816,0.01898184633198646,,0.046390779682919145,
BTLA,,,,,,0.013891751382784678,-0.005030060781595571,,,,,,,,,-0.04595956446904497,,,,,-0.009685262393520976,
MFNG,-0.05701700351669897,0.039220974427511594,-0.0995394673612915,0.04259682134786091,-0.011451906348637427,-0.0784680448717727,-0.0382522032125506,0.07544530276438208,0.06703729248049775,-0.05675766955894263,0.10041582663005078,-0.0371454652997558,-0.006483673467145303,-0.06902893661625517,-0.0647834714699468,0.0829822977814808,-0.08340919972408903,-0.08784645825308149,-0.024130336789151233,-0.03142799011486945,0.040950255812877916,0.037427400489311785
ICAM1,0.048637291449278246,0.06554229561168719,0.1435279954402742,0.03374800955188227,0.09121359885834825,0.0996337261814922,0.35701900289100164,0.02504917848209776,0.08334559693394072,0.07182318728154333,0.08656623371912325,0.03212133605872035,0.01738129865272171,0.20048334494571343,0.0702001576425313,0.15993505158924606,0.2288319427901531,0.10164762396742542,0.06607444447973003,-0.150370159163232,-0.015817042672257173,0.20125352322207804
PROS1,0.0024961312022861773,0.0433712279249095,-0.0027940796300775774,-0.009385158032485555,0.022256675540649973,-0.025838975347078356,0.17066196201299905,0.08738204856875237,0.06073949753416477,0.06879054639739685,0.10055402445862226,0.005137682765116397,0.03914210555016331,0.0695589151339733,-0.011090311954798772,0.05724603483041017,-0.04731296267344576,-0.08456726411160906,0.025124646514675473,0.07208364825489091,-0.00965044203581702,0.04710094173785817
CLCF1,0.014000615858474766,0.09436231982492609,-0.005011580227475257,0.028229053818499838,0.05131447571876414,0.11501023251672342,0.2844759417274165,-0.0198222155668643,0.06636533248617514,0.056408165396659965,0.11235836522099676,0.00925208626725297,0.044252506327393304,0.11514389409914884,0.03668644679786076,-0.012126609153921069,0.09854869173384631,0.02153191617770664,0.0511795892650833,-0.08416624998972316,0.02774926638953071,0.18609822463043363
PSAP,-0.002662279113845658,-0.06907707967173343,0.08575264679312852,0.02008907885987781,0.017048293200475035,0.03304177958566356,0.21712773913550895,-0.11433948173463887,0.036178151373922864,-0.0756150176269005,0.1769018094244428,0.09709922042385444,0.0023262985212780117,0.14651935047844483,-0.10482899211129726,0.08086563334487269,0.12525987423664553,0.14978734751487247,0.13138240652479127,0.07923779925949223,0.06820929609963555,0.08008115206778742
EFEMP1,0.05762366500659509,0.00599705486409877,0.03119874351580522,0.030567688964803625,0.03389998864733071,-0.028348212058460068,0.16499427550796897,0.07739344935961673,0.0810338483099801,-0.10908495703200058,0.20572563451083772,0.018259346547076883,0.10873780574128342,0.16546572513700034,0.010294499892985006,0.06632536475902095,0.008733524855657659,-0.008923758116918474,0.02957353316632473,0.09131293770750568,-0.0016267042428513023,0.08126144970175964
C1QTNF1,0.048459802843251125,0.02942972965832615,0.11997482734976105,0.06933849893609333,0.02973122582422347,-0.04421438661818311,0.11407145379153351,0.01571513754830836,0.05386787481596197,-0.003526565170164105,0.06768261457575132,-0.005430399468926706,0.0947936356190976,0.14346060230960642,0.05442442782170621,0.0658398449360063,0.16097390894113328,0.11845002831367397,0.08394476948213239,0.002634262291389709,0.02647408878454485,0.21612684605626273
ALB,0.012139342241292015,-0.01631911929691733,0.030977793430192867,-0.03159843973466752,,0.03981105102370975,-0.017991522664496336,0.034324491487504515,-0.01703838209184143,0.03325195509872799,0.06845377484206448,-0.022438853525673416,-0.0257746455916433,-0.055296701951557364,0.005565848357697506,0.09345580423167402,-0.03803370386007627,0.008435471660801053,0.025255538624154455,0.11872216228794896,0.034069654016585495,-0.01926342074620668
CCL13,,,,,,,,,,,,0.020469973499157343,,,,,0.00541906029327104,,0.06315902013079193,,,
EFNA3,0.01834925438020854,0.053592156246383936,0.08648790541552,0.03359713041019351,-0.026602066733820526,0.09084772053519401,0.08628354001964327,-0.05666768620623221,-0.04185703026423042,-0.04033981291442505,-0.09700148013857467,0.049569320977417945,0.058471948114784525,-0.04543656132140075,-0.049872618937318876,0.14768155712671258,0.01506903383007111,-0.005837251215639468,-0.0305000207003475,-0.05370784965340584,-0.044218508685026386,0.0017599062356133462
DRAXIN,-0.024333828618273604,-0.07545122605763524,-0.004991960928159079,-0.03706243116544089,0.0910795890980173,-0.004764848539533143,0.08571019491457256,0.08882457517717819,0.05775039978542411,0.10455211201618078,0.021413937760037693,-0.018712986938077387,0.09417426917145262,-0.009263988057519854,0.057798487571290615,0.008329436338433855,0.1544221022363247,0.12358885880730873,0.0060657342447868285,0.1111476677364034,-0.05431416366240724,-0.015109601594601424
RAET1L,,,-0.014158001465884022,,,,,,,,,,,,,,,-0.04163977308081153,0.010469541176329887,,,
NPTX2,-0.043396635226757976,-0.13535183564790002,-0.05418731501206193,0.019508624746362967,-0.023619017574066987,-0.022287291128204788,-0.12706075997372607,-0.13186556232896227,-0.03887570032004551,-0.12698563564026774,0.20426165744874777,-0.046706630157547405,0.055270817222018216,0.050126558302450865,,-0.021786897863777892,0.016878122645493307,-0.03915402238495597,-0.011696524906452545,0.010334530565506199,0.015399237384625356,0.003630433757664165
FGF11,-0.0103421333112606,0.0088239315115455,0.11578770120043641,-0.025571791023133124,0.03765400254830884,0.06397521174048623,0.07751379588319726,0.05055341921408636,0.02328686137719061,0.03403627449173927,-0.053308845568537384,0.044948484412632626,0.04475649076390072,0.13238655472928104,0.030814774853526974,0.08251468839801326,0.052153340674605926,0.07280735392824177,0.13002749819418444,0.035476915541046414,0.01353982841855084,0.08736899341293768
CD59,-0.0056691343364923055,-0.17929745294233068,-0.13883447809057578,0.0127526129584037,-0.046950630083736664,-0.1584144297407589,0.028573095805601165,-0.07156540027499476,-0.03765431942566703,-0.09727576099776315,0.16015761408882193,-0.016267717474816507,-0.044041706361238345,-0.0698482103274648,0.03443824883444218,-0.07568344504631605,-0.00843888076925257,-0.005751105436198198,-0.04879703080022208,-0.10341930792108195,-0.05132521906671671,-0.06245196867483157
COL9A2,0.021236812785624504,-0.11563512618298828,-0.20951577719743733,-0.0023937052561911706,-0.035676989619731744,-0.13564518806423873,-0.26328110273470845,0.08938185335476166,0.028430855026921338,-0.05950521872241982,0.08980889582007386,0.0034317380583431287,0.02220689107694291,-0.10736741954954045,0.07715357955318287,-0.013747482656560608,-0.13209148475973054,-0.16130976037334258,-0.15196165779233098,0.1464283986485934,-0.04370880617787135,-0.006072145885311306
DLL3,-0.0610320797801644,-0.15560138641157142,-0.23399089604267598,-0.051994563460786326,-0.09910375225573703,-0.2332834551143798,-0.09594998045733598,0.0019194342979961766,-0.002486933766848267,-0.13380809339200478,-0.0670522538744505,0.010935720274867626,-0.04223293701010078,-0.11104746932412511,0.03616374493488947,-0.048423025899004817,-0.19207947901387873,-0.17352485732092057,-0.13040736944449072,0.05848020632172138,-0.06039010250977093,-0.11614941712385111
FGF5,,,,,,,,,-0.01356756774294642,,-0.030628475587858906,-0.02667175453936938,,,,,,,,,0.06612143105599252,0.09723324549942429
LIN7C,-0.0719403516762277,-0.09395356794002359,0.004675985864621974,-0.012823013693130096,-0.013060143484767613,-0.00777347204207278,-0.06666614845890655,0.01459782306347557,-0.0017155150613869018,0.00026868462989033194,0.01821158050680857,-0.09183548178768687,0.013345043049988148,-0.006454006758396248,0.08378573449742277,0.042079186698350035,-0.08320325545138035,-0.09725344465408962,-0.03537796668343599,-0.055909553447208715,0.06550707538327581,-0.04674296000197956
GDF7,-0.017178522625846022,-0.02183111915401574,-0.07192960279459834,0.016640833032137994,,-0.008513549296670288,,0.07107536388849253,0.08384688492931916,-0.07044584615346078,-0.05629990208225644,,,,,-0.008928457748687198,,-0.03569564142334389,-0.022103910441225737,,-0.027427936977281527,-0.03354140686459272
PSPN,0.12981695497419315,0.0024117669834363463,-0.014328779807880058,-0.0283925024284527,-0.021324109182420743,-0.007838096139594295,-0.020181575037816667,-0.018153787759795644,-0.02225944006143867,-0.005839439209374134,-0.03256334475086844,0.048281865488153324,-0.02113524598388947,-0.08543934848195586,0.04442605371350662,-0.003359856706124721,-0.037749681908529904,-0.047120949208387455,-0.09279963051330667,0.04507242387911941,0.012725667325867345,0.005615518575326224
ANGPT1,-0.07146218350865867,-0.03564124953865589,-0.08076918149376199,-0.007935869745276667,-0.07602836577945399,-0.0975317624937509,-0.061609737736205504,0.01970135453615133,0.04426025008062354,-0.12972326353110367,0.056216515025303414,-0.0188483529476074,-0.018880587507787937,0.10082798687577196,0.012207661953158207,-0.004108025145235527,0.06887897260238052,-0.0012921613246785234,0.06593258583160681,-0.05421341370459073,-0.005675736053714507,-0.02371430937362761
PNOC,-0.024259645311931248,-0.04215423936574589,-0.014935289602769332,0.0019688872465914017,0.031569583708905356,-0.0978376701653921,-0.1271565551884115,-0.07265148596244163,-0.04303075831182991,-0.13278797332079925,-0.10138045091405579,-0.0033988877508227214,-0.023572651654134975,,,,,0.05518673901015286,-0.034147568419796305,-0.04300784753536806,0.009401761786990771,-0.06506258518907299
L1CAM,-0.025796199759746816,-0.09772556456782479,-0.06348839877517684,0.026153125125967198,-0.03130404659002591,0.02372699156118506,0.04860969964329401,-0.015970656128323685,-0.0369107524652607,-0.052122301730560754,-0.012977484938185058,0.028328139151283304,-0.05679390646946129,-0.007895414849994512,-0.0003097130425201972,-0.011127128402382778,0.001323240797226662,0.06725969563015866,0.015072139624583817,0.06352964898709378,0.05862841021247714,-0.13495823791297298
APOA1,0.02175357485426587,-0.045459546485305015,-0.06583021986427105,-0.008031137259803402,0.001746436550264659,-0.015093997142218044,-0.025492662165151708,0.009733007223790715,0.11043700547470812,-0.024502476501938916,-0.03917559112697928,0.013077575977544626,0.029475447916918807,0.033042004372267945,-0.08301935467080097,0.03085043110040806,0.03212261758850967,-0.025428558613295585,-0.003995613304246015,,-0.08147470435677494,-0.014594472542976201
PSEN1,-0.010967643740839075,0.044107401977070415,-0.030303879431379983,0.023643668990381863,-0.03023133414470636,-0.039602173801810504,-0.0977820948462583,-0.007429090419904167,-0.017833261341068978,-0.04225061331250414,0.1011223105389322,0.0076225374065009175,-0.017796550242982455,-0.010115182868322308,-0.04452816834138707,-0.04246123637757906,0.061054563751494546,0.005776394907057007,-0.012899749961331095,0.055766364717815764,0.023945160208521825,0.10917457210448729
CALM2,-0.08426252141534943,-0.23044356988416076,-0.2771315539500676,-0.012379936508636369,-0.08652740336506572,-0.23881592494886847,-0.31744712787389506,-0.11086811297749886,-0.057156922367747186,-0.1734930868729759,-0.2203596060438236,-0.067936304490582,-0.05299748408327756,-0.23814232786086484,0.051439003573561626,-0.049245560541370144,-0.22883987763150906,-0.2233163894471856,-0.1421749892270163,0.010999118279070259,-0.05889943976003021,-0.27834926214223504
CLEC2B,-0.05966177846583043,0.2606104117213432,0.21457113334788716,0.04560089804753387,0.06428317055917498,0.10056127257577152,0.1994007875606513,0.024230307782324233,0.09894595247866309,0.09309065662329784,0.07861969850957791,0.10052517053975675,-0.011959215152246721,0.20023794326860106,0.05169850864135453,0.11754333586931112,0.12235162712438415,0.17996102368807174,0.08723417060874586,-0.03438851869070353,0.11500417555786557,0.21928579475540905
NTNG1,0.1049104231574003,-0.07180634739891088,-0.06561020555520744,0.048997736796865116,,-0.01612553184069302,-0.04137832959625285,-0.012757649455966674,0.04682182599857616,-0.00233622637541692,-0.013316544699038521,-0.06614955371424268,-0.0360342865800034,-0.037079866265652156,-0.032968255159140494,0.09075680121044014,-0.04280327815051164,-0.0872910315820565,-0.062372845157314095,-0.006079885126934284,0.04342702216163956,0.044780652552385176
LRIG1,0.007494457141522799,-0.1880135302302941,-0.20413512797914876,-0.014124775441822963,-0.0626741312237191,-0.13059395813626484,-0.272672219534423,0.03808927844150846,0.06198306300275933,-0.003937227720639646,0.08337619543237385,0.10392807174014879,0.0058008591518286705,-0.2186480328715371,-0.04370192578812178,-0.07382195473847879,-0.19287549814143767,-0.14366501613621152,-0.1421685851126975,-0.0274929761139068,-0.0822887301787004,-0.0951671719091401
CPAMD8,-0.015115625640123828,,-0.04331176752123083,,,0.05499539449944238,0.0093126419393577,0.0012888677744462983,-0.012273690900340969,-0.016753348436864022,0.03392037524685218,,-0.02200391121015581,,-0.029774649398597273,-0.01757279838180475,,6.59019912007149e-05,,-0.005690622385471994,-0.06309188742222695,0.024064361622394795
GHRL,-0.024115894035277752,,-0.04924005457070302,-0.03733408266901941,,-0.022218853405251194,-0.046694539578812616,-0.021683724742424203,0.03213335879167222,-0.00329786120362962,-0.03415950789801243,,-0.015204738599883671,-0.015283202589749011,0.09346817565255851,0.007872661361873883,,,-0.036353596877642946,,0.032381602273392776,0.014648119829999251
NPY,-0.02217521274902163,-0.011537714259050938,-0.08736514888411305,-0.03298929493739665,-0.051018379201698154,-0.035373756614988865,-0.10956277152004534,-0.07982434690366133,-0.06595101769232377,-0.05813018359102698,-0.03216621439855151,,-0.022634387183589313,-0.07750122727659159,,0.018539529801792687,0.16455047457253855,0.10171070243269922,-0.02038279095796909,-0.07754866994329838,-0.0702218038071523,-0.13186727169860887
MMP2,0.003699618896171559,-0.08158813025938798,-0.24183342533206234,-0.025203165514849576,-0.10089729746248408,-0.1428580169057657,-0.05420165231293272,0.06351339582040655,0.040992274435665624,-0.0828997615537779,0.1309101261239186,0.09911842956418897,-0.03280890177126008,-0.10119729805854287,0.07151047143230257,-0.01217994968729781,-0.0969753529082029,-0.09990836966399069,-0.03126770066075155,0.044973854170796,-0.08919917212902236,0.08728834990865378
LHB,,,,,,-0.02510202138324253,,,,,,,,,,,,,,,,
PPY,,,-0.006681800752877617,,,-0.008521478450476926,,,,-0.0028274848896855096,,-0.006820157469441843,,,,,0.17181464602503158,0.14870362755866032,0.09977745129286078,,-0.0032214611625796703,0.05169355071558941
ALKAL2,-0.022635773778875733,0.09222585801190286,0.01367719775850419,-0.008935723576105252,,-0.013181264965263673,,0.031477074727365245,-0.01391632407313117,-0.01870044247898286,0.11392536990944856,0.09346813264775658,-0.01941760516869765,0.18272400013218343,,-0.04053876723901109,-0.003022126934337101,-0.07934173998102871,0.008057887924921675,,-0.039399788331127034,0.033892969497731705
