,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.018764873217345993,,,,,,,,,,-0.0011571975223698895,,,0.08072129825898232,,
BMP1,-0.006584037661665293,-0.008229483476332592,-0.027237259868538772,0.0686977295351268,0.06410500985154512,-0.03271689493182754,-0.06804862277014027,-0.03353381543611751,-0.22776850002230073,-0.05275025706600476,-0.006753063609465095,-0.09927509692421715,-0.03316220272635471,-0.19269439276516148,0.07461817182722731,0.07841886347428405,-0.010951650727203173,-0.07927307333702661,0.08705668836771897,-0.04039125343365993,0.017828080910343828,0.046039234200242724,0.1474498544651117,-0.00820882477823751
NDP,0.0006723531329398509,-0.02248227865393804,-0.0317108304592137,0.012223556224996731,0.016559972314278318,-0.024528550741567023,0.03978115152280311,0.009297026955446139,-0.03741671109370775,0.003319640857835599,0.03160039937163682,-0.08216067485805154,0.01598809756968065,-0.031201262033860346,0.04647939634188389,-0.012205164002457724,0.019352510321178608,0.014321142932537573,-0.0090115193341471,-0.0016396848992166597,0.04777743205391476,0.1487802424886011,0.0864715595702905,-0.07434634807274522
TNFSF18,0.09465225473812673,-0.027743614572241494,-0.01509384128275817,-0.03692504327289294,,,,-0.005218969945740507,-0.05524016568187233,-0.02346427863614471,,,,,-0.041558807644300574,,,,0.014020321494028364,,-0.015678275859359856,0.029577958635975725,0.13000865914798335,
IL36G,,,,,,,,,,,,,,-0.0021535382586494365,,,,,,,,,,
RTN4,0.05186286966431044,0.17720322670387875,0.07839193662939113,-0.008354373577942106,-0.04865225937891639,0.017616552661788416,0.019868480458427134,0.06237319992157764,0.2710595042345856,0.07648483285220117,0.023790362978107278,0.2774706336466083,0.032522210582717384,0.2825538400345691,0.00950407767202704,-0.07363572475588666,0.04773759467695092,-0.021300235397553,-0.09252069617642972,0.1731083024145156,0.018652558947355857,0.02536993578410436,0.020496526235801647,0.0048171918197411
HEBP1,0.031695087673963084,-0.040443011022055116,0.029192102279871533,0.03575750968245857,-0.007299772815358393,-0.05085993716408971,0.037837509616954354,0.008919264147045,-0.11715082502805785,-0.0448708091107007,-0.016104776334359895,-0.1131882435788476,-0.011238379107125794,-0.030964777515248842,-0.007115244989373141,0.06333349245415247,0.0351501839433581,0.046434901824276884,-0.04340835398924155,0.010123007955516055,0.020218074344567915,0.07625997096761022,0.05623910208737024,-0.1007416488352949
WNT7B,0.17694921104391922,0.12742088564237228,-0.03103422629014981,0.04482923069325813,-0.023413227008209615,-0.03252128305905654,-0.004036572090121367,0.031144299684412426,0.21303140418633967,0.03785738465001116,-0.013026416061169423,,0.03582024134033127,0.10422538096852879,,0.033254745764623846,-0.027522770704521343,0.09689716387327674,0.056414162742463456,0.007959912718926728,0.07827704469535576,0.035653728241945376,0.11960436845106893,0.06639578118822916
PTMA,0.05037269877810155,-0.02074974104838749,-0.01959104595676534,0.00966715834054109,-0.011689705545461608,-0.027986662085016264,-0.060322108452889336,-0.026644507604007314,0.06536885768019525,0.025293997808339228,-0.038397397858824095,-0.3010686444708893,-0.018104632565624418,-0.26857915247191294,-0.0970765141895606,-0.1143885334039306,0.034271866254071325,0.0007325641885328397,-0.059052759115688684,-0.0055424958544306145,-0.02772614879752885,-0.07969571612578964,-0.06896595211179332,-0.2633744573390238
FASLG,0.05988659544406425,,,,,,,,,,,,,,,,,,,,,0.004392632695324997,,
CEACAM1,-0.004130647213046701,,0.012687322991392122,-0.017606063264587024,,0.055251719476854796,0.02946024265846366,,-0.051468874934374506,0.03625027214416464,,,,,-0.029222894900890917,0.0648313899025835,0.025612819377118862,0.028288865355781748,0.04535394493835863,0.005342348607242694,,0.013811343624683137,,
PDAP1,-0.009822629726726081,-0.06813740749068005,0.003953026840557092,0.026393116246408152,-0.03900000387395728,0.03522415221257793,-0.0722895488136483,-0.025028748462447972,-0.17488983586343151,0.029883036340161435,-0.04422102747932117,0.06558544971480842,0.017299360513826176,-0.1329562941744579,0.010228687762222768,0.03479896258508985,-0.035345111966748714,-0.028431727553183635,-0.002064816854869854,0.036664649834446,0.015679495351667936,0.04393196623934146,0.008302763901182822,-0.010045842431323367
