,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,ZH916T1,ZH916bulk
IGFL3,,,,0.0068067407476765625,,,0.022410134049697168,
BMP1,0.0030090445227142558,0.005092169414661901,-0.04237506203393556,0.08333291500360539,0.030928934425139696,0.06407184167640975,0.031079994496641526,0.124625195892872
NDP,-0.02779953656865742,-0.03472925867217594,0.05311055475890003,0.03392794708574486,0.01322365216124738,0.03215314339272835,-0.0008779329588651275,-0.045226060320950064
TNFSF18,0.10326585969936126,-0.010575805488584876,,0.03748134750186507,-0.014568918406235868,,-0.0072288646813013354,0.04226419099951658
RTN4,-0.048403074198020826,0.04085925942849108,-0.015084453596015901,-0.16667543526186493,-0.04198310693104638,-0.015937543595099992,0.004868968957059864,-0.11638185180775976
HEBP1,-0.004990916769659867,-0.006648035504498012,0.025129610962946605,0.031213393624928202,-0.06046083686204357,-0.030382306502384073,0.01755210063433468,-0.025107748516441437
WNT7B,-0.030438746742440678,-0.025846801307433515,-0.009239802228346531,-0.02929505407411668,0.020690483915649416,0.04749565989486681,0.05045273859557094,0.05716583836067254
PTMA,0.0031038642927435265,-0.01669149914834711,-0.002758383738264418,0.00020515772728697468,-0.03905688648701586,0.08544142874586398,-0.006732650557795912,0.01514041519634787
FASLG,,,,,,,0.077944748605792,
CEACAM1,,0.0061729311254401405,0.021421358986189583,0.017248468697910108,0.026712709796281882,,-0.005371020405539577,
PDAP1,-0.009030994447565575,0.001737372433679658,-0.028482186520742074,0.06580454360906732,-0.020680667086592466,0.0874371633028533,-0.04389971986647115,0.044664107534893596
QDPR,-0.0061001467300563885,0.016690626530389673,-0.003780168762733823,-0.0769427121036645,-0.006917078017394084,0.055812852375179065,0.011501525067286094,-0.128616564604378
POMC,-0.035848486936645704,0.004411570975682028,0.015541409956087602,0.013817843209405227,-0.016904620835666646,0.018986553772959054,-0.05466264222289198,-0.0079197374962901
CCL18,-0.025461609847698498,-0.019434804185914124,,,,0.004891257546735322,,
CCL17,,,0.010336537687509573,,-0.002746729741236838,,0.16910022580597986,
VEGFD,0.01346635794737603,-0.01943481035737472,-0.021912355653498677,0.04326895021148644,-0.005015341986367891,0.025553872855183516,,
TNFSF13,,0.031735572476692904,-0.013566565857008432,,,,0.008326265686454205,-0.009192081211497225
WNT5A,0.031815155003234404,-0.02532423203719166,0.0046067051441719235,0.04219939081349395,0.029869532039505854,-0.014591658885958123,0.0615461341521967,0.11564445775200415
CXCL8,0.017861324140893718,0.014040999860572988,-0.010450338612279385,0.03505569227570368,0.015064774951823052,0.01896407772593607,-0.0017977366540975152,0.10704953649665941
GRN,0.014381914157965569,-0.003468515753991969,0.02653620952969478,0.10203169367368166,0.000333152077248292,0.02899041380938541,0.051318266662425914,0.006663129956495707
MIA,0.12226203056430082,-0.017642013119203836,-0.010336589189994675,0.04119549248938326,0.04248810979624011,0.02389818095589148,0.040462720058202985,0.17449018255135768
COL4A4,0.0742591959837115,0.038489796266625874,-0.03396290705195343,0.07781871254284313,-0.018970332118408213,,0.11050900402422217,-0.040895545727171224
TAC1,-0.03616903362911952,-0.01554730281404878,-0.01021096631502903,-0.03215224441707076,0.022025370778297994,,0.08555406267073395,-0.060860182460293046
RARRES2,-0.03252547518391417,-0.00717862677772934,0.09707758009163826,0.07797403567103299,-0.019121750264815357,-0.06663385189374198,0.03313379954650879,0.045648966821077275
FGF7,-0.07188972767589735,,-0.009387340100689713,-0.038647524900095674,0.012111330302032328,0.002973843215201746,-0.00997129390429978,0.003444608758890153
HBEGF,-0.034217571776704175,-0.0008754123931828316,-0.01744979254527012,0.04249071115932039,0.02073179095314844,0.02575988374836845,0.022352642299369622,0.1461228697657182
CSF3,-0.02887924666501436,,-0.02344257502434323,-0.017357888544933822,,0.06251544837928566,-0.016227883283117746,0.17584982297242766
PI3,0.09110071715304445,-0.020446233409018712,-0.02574445814887315,-0.01954521160092643,,,-0.03525779918851442,0.06634004180007465
PCSK1N,-0.022193046163037956,0.03056557707445917,-0.0297371644833373,-0.02037348729181426,0.017048616365626393,0.03407864842247786,0.0027965782444385745,-0.09643191348448694
NTS,,,,-0.021334933025826713,-0.008509833776303011,,0.009558497953852387,
SFRP1,-0.030389702311652916,-0.002022124463729076,-0.017161115082368176,-0.01680447991219717,-0.04023924196546298,0.004788409311116619,-0.02347285616985076,-0.01550389125103963
CXCL13,,,,,,-0.03283967131972501,,0.12726633585490243
MICA,0.011787034452707613,-0.044915200697679666,0.050008881245178535,0.030719652265775388,-0.004740118063577086,-0.016493105783595856,0.03821461181822182,0.056911488518816104
TG,0.05411474608071497,0.046947302542832345,0.04473573304902718,-0.02094941849859031,-0.01830586719008395,-0.027193736904979678,-0.03164746774715122,-0.023925847759554718
ADA,0.08134625943123049,0.02020368865150836,0.03799132437695291,0.1411530436341468,0.014072298603965399,0.0030992159895139875,0.02820698257002675,0.07239515407612178
LAMC3,-0.00988560073450597,-0.034826222532536665,-0.013899328314700917,0.07986798929525138,-0.007767726111390755,0.00021712533640239005,0.04854070929458017,0.08872009203903743
CCL7,,-0.012362177271066577,-0.013389613796155971,,,,-0.017005248635867613,0.11614830763681748
NGF,-0.01663815493957595,-0.021225244479994167,-0.030679025074924624,,,0.024165037710274975,0.05837285603075264,0.0024350978622835547
TNFSF15,-0.02058347415866676,,-0.014909989839641574,,,-0.016837516410822286,-0.04493081106830101,0.0627051161900822
HMGB1,-0.07031614209262202,0.044514650112444175,-0.0024979691628746518,0.13580743226853814,-0.058477016244298505,0.07044419465153604,-0.06255299065825778,-0.030078447670847556
ITGB3BP,-0.04944521413791849,-0.05125879376965073,0.00604469000582827,0.09327282962807629,0.029175799734693034,0.019419821005294977,0.00958669668378027,0.0692812619121743
AANAT,0.009605345558547211,-0.017935638446357358,-0.013566567304942182,-0.015657285205331287,0.05000430101443248,,0.02833597986471733,0.011904267723313272
RELN,-0.028687777367836943,0.06862665038823941,0.024637382996687888,-0.04594338742297134,-0.02034094159214482,,,-0.03735958621186914
IL15,-0.007808704416917632,-0.018491440164275442,0.05534171761572101,-0.009590710247484337,-0.018240451876237178,0.030523742582124848,0.05120629401469283,0.03428900869309245
UTS2,,,,0.056032017579543174,,,,
BSG,0.11200053339611207,0.02923373355085036,-0.008716718512724821,0.02639932759183557,-0.0049073023522528516,-0.052583963821424,0.024134371171802352,0.10954481026927852
ADAMTS3,0.013718965520814896,0.010897109625293958,0.027334986361982963,0.09286251762317337,0.0640719326577716,-0.010322238318448711,0.054906857710073524,0.03172324646351773
CD34,-0.0018981011352510885,0.04406612181179618,0.026273467029404453,0.04125382713391813,-0.005869806128264907,0.07521465951831077,0.028875240256012277,0.025822019280832314
CCL23,,,,0.06747870342518182,,,,
PLAT,-0.03058155887043872,0.023009553979416807,-0.026091272901830283,0.11009987252469637,-0.041858152566115595,0.06599972333818882,0.048854432340395965,0.034995715715928556
NTF3,,,,,,0.029922387214795034,,
LTA,,,-0.017161114279544237,,-0.01585517379859973,,0.0626264130859397,
CKLF,0.03557952121470246,0.08873446553992154,-0.03867066110245731,0.10742562926176015,0.014218562611599197,0.024221539660353873,0.001619264514085038,0.047493650177138316
APELA,,,,,,-0.031039059108505435,,
CD24,0.05485516656776423,0.011794032630479487,-0.003452552515348681,0.04574747772359308,0.019737479040000866,0.09751818771393984,0.05483043418922717,0.039740439428919576
HSP90AA1,0.05646816709733299,-0.04040839224557129,0.06743114514042836,-0.1316678147874512,-0.01599285333243704,0.020735105469234523,-0.030617756589472692,-0.0626622577893396
BMP4,-0.03600903719654171,0.03578205794480495,-0.00804406207550659,-0.030831121105477012,-0.003450526361520519,-0.05236116752842377,-0.019945185487465072,-0.00876691624196899
SCGB3A1,,-0.012362176034865367,,,,-0.011679212829324352,0.058555854657793865,0.05915518681187585
IGFBP4,0.04209986404451717,0.013874230960946627,-0.015287052282069846,0.0877309866208372,-0.009741484193871866,0.018165961825903236,0.057653064149183184,0.04027768966114495
RSPO4,0.17313096234874564,,0.019353626477794882,,0.04089797001855844,,-0.00615320827447019,0.04297261843017976
LEFTY2,-0.03404486168626566,0.005265321742500486,0.04043327986972308,0.15739127877276426,-0.019714887173773035,-0.01903800908095541,0.0904065256669955,0.006469223420053609
PF4,,-0.012823773216653211,-0.011682174246025035,,,,-0.024214867835743108,-0.025945460163413665
ANGPTL2,-0.00034041242266092623,0.057543659552410364,0.03193495969207405,0.06247847752012524,0.009210407580748096,-0.03803819540802964,0.05884892407355139,0.027233401661199887
LRIG2,0.0512338500392615,-0.01624566767472406,-0.035940649215805316,-0.010012433958321547,-0.025608682009897698,-0.01458575722714595,0.1241916128520055,0.0395242312888615
ICOSLG,-0.005793787213594067,-0.024884123784043328,-0.05927221753708715,0.12003639980598384,-0.006229468776759126,0.07596020221822299,0.074926862650743,0.04443197830788992
WIF1,0.006255023813883466,-0.023074298434276354,,-0.08242821180368078,-0.014230122050387829,,,-0.025514486134130383
NPPC,-0.04148080284981673,-0.038350781289229356,-0.018121933154817593,-0.003906682407534796,0.015000784967295474,,,0.101859746982591
LYZ,-0.06981635204792733,-0.00930557366466023,0.007316520871454167,0.10137480063613856,0.0076804119511923695,0.013292473253860628,0.05218679987622434,-0.07671564730638947
EREG,,,,,,0.09977636787097328,0.09012139680304265,0.003019316251661633
SPTAN1,0.07079444297849179,0.04927995512553489,-0.02980040989087259,-0.02956582893764162,0.009083481881132224,0.06246567729696386,-0.051289320228666314,-0.09494685077697419
LIPC,0.0029033510770087386,-0.015699669079185376,0.07463269258075678,-0.022490469879742486,-0.02634322256444106,-0.02783574644751851,-0.0020796212020904752,0.048783602936654374
COL8A1,-0.08408592434808451,-0.02607006258083938,0.01995003660480755,0.01399698563931355,0.0006900965007430405,-0.09409066805229402,0.0233698021290172,0.046263038993857045
GSTM2,-0.04316135706413407,-0.022923075208544492,0.043559984311760135,0.05517507919579618,-0.01767704753794321,-0.03019617679085754,-0.0533468706720871,-0.018967875355848728
SPX,-0.04186959985692407,-0.025391734363812275,-0.02572281720949163,-0.012177132262427061,0.016559890244931333,,-0.04128341670467782,-0.04313389720494177
MFGE8,-0.045183077485301,-0.09407613577485446,0.0077299805944291014,0.020745622084747225,-0.0038048898487765305,0.01864530448228818,0.007019195667241178,0.07313183543933678
TGFA,0.09995189722865014,0.03125290559688457,0.02250580878217347,-0.0036212480077888105,0.002573257794430682,-0.003949151869808789,0.015330751573551954,0.023012325860211333
SLIT2,0.002532650613914777,-0.04006921212762167,0.02360327253639633,-0.037591083059775675,-0.02006238069642174,-0.025858215750493418,0.043986216190093616,0.036947049970842534
PLTP,-0.0004896776489738009,-0.004826838355492442,0.03255076933815235,0.09168477758453562,0.029741295611971977,0.06728708789260984,0.010838392221174517,0.06891198744268705
APOD,-0.07165738385355613,0.02645987560233552,-0.00030857484784190155,0.07934328401555968,0.022713126504401836,0.02590828101798852,0.0027917036532460505,-0.04289239309286567
B2M,-0.04652765374848749,-0.004961033804939638,0.06906727617110778,0.08977024142423165,-0.03037443073259083,0.06967647953115812,0.0584242036035969,-0.0323505070234032
OMG,0.06544902783690937,0.060943910155991717,0.011641850895957796,0.04249946471347069,0.011142502816507895,-0.014098634360298814,0.0343604628133028,-0.11410167381540594
CXCL3,-0.017328019305029745,-0.020912754608657755,-0.0302105780605906,-0.020557267015932492,-0.025645772731605607,0.04809374611257765,0.016558314191481655,0.07897379104566579
CXCL10,0.026072041219494097,0.09431440801977341,0.04180987109762975,0.06674806141343216,-0.0423534859212601,-0.019210833599306375,-0.005157614137400862,0.045077997924519136
RSPO3,,0.00405466525725497,0.07147237773641908,-0.025710092524931356,-0.017407668471847056,,-0.01725700215128781,-0.05860347822020223
CORT,-0.022788143792443382,0.012449466101156948,0.007513816848066959,-0.0015103200091350945,0.00679765900139207,,,
NCAN,0.03850044852995842,0.010197475088696721,-0.006186265993967592,0.0835988848112507,-0.04293591238812249,,-0.014843714836137863,-0.06420447958895803
PRG4,-0.012943989964388797,-0.018591238256287963,-0.013389615882728521,-0.005255061097196438,0.0011390422947620067,,0.2148118927779331,0.1743430659698012
ZG16B,,-0.017142607017444904,0.0029315895230807437,-0.024046122358156147,-0.012598374891598737,0.03580612746990213,0.01761029633050225,0.022612146006672978
TGM2,-0.06028711864833846,-0.049802361756357987,-0.01727944434841846,0.06469216093511186,0.004689333261566552,0.011959310584725028,0.04383815608925065,0.042013177380456845
VEGFC,0.08392194387683419,-0.023605275552454282,0.0005658832635225471,0.09155155602081293,0.033978891876966504,0.01728237303994106,-0.006352176763556198,0.088613667696333
WNT6,-0.006344512243150976,-0.01994609973625533,-0.018519562851103927,-0.021901522072905504,-0.028037233967074672,-0.028083247063370703,0.006781276701036528,-0.022871205771500265
NRG4,0.00645078098895374,-0.011385999272228041,0.0012249819596917885,0.06890986447364407,0.04728087749970411,,-0.017257004085386028,0.026192155013864373
PMCH,,-0.013122976909347758,-0.022579383922158195,,0.041445057908245965,,-0.024934260376571954,0.00212275054957686
COL9A1,-0.03285773056615428,0.020889777579656224,0.01630357308642122,0.06514572595101513,0.03279420341429238,,0.03385491686712727,0.06256894205353956
GDF11,-0.022662344408812082,-0.08237353695645874,0.012175019968629,0.1220916483030932,-0.02340826945582115,0.02935182017916965,0.016855145901972013,0.032859088107056705
RAET1E,,,,,,,-0.018930810867346982,
IL24,,,,,,-0.015837175477053766,,0.1568274461658617
SORBS1,-0.017919677600069607,0.03161064994857509,0.0019043856307521013,-0.012590131890130802,0.0290138262453471,0.010642354347793747,0.03476573641257644,-0.023786585092790725
DLL1,-0.05724511787051421,0.015374219470813272,0.024077824570616677,0.05810601854255817,0.00026451127083451106,0.01361609158182758,-0.003614632358949721,0.10888919796572893
TLN1,-0.018287043204431714,0.0006776853589701074,0.028093878368743237,0.02082762428437614,0.018276633782059744,0.05576754535557771,0.060420758705563446,0.08600907777292854
COL2A1,-0.021588411231146052,0.01966182843479263,,0.05424415226894871,,,0.007316232906285637,0.0014453639012592314
SHH,,,0.028133529053831208,-0.01616051521269056,-0.003042925641148559,,0.011456909506489027,0.07952050288847931
PON2,0.011761487804931565,0.09721583747389541,-0.028898735155401388,0.10764230068079048,0.02358769791334644,0.007796827563996227,-0.0029370996367048957,0.03201300418913426
ICAM5,0.025013012375684953,0.09568960007526607,-0.00845388515989702,-0.04017092233491311,0.017473766618269434,-0.0149918324825858,0.06893604439624917,-0.011130984817912803
HPX,-0.03437814823764761,0.040023217182950856,-0.033854677500578974,0.04679555463885686,-0.0010753267668451266,0.021678726121152132,-0.01888362976624073,0.039159194386498564
SFRP2,-0.02810686225530206,-0.016435545982811304,-0.015846548722649113,-0.01640661552155143,0.0750678585821545,0.08297264394006917,0.0455155932602988,0.09902622298241028
CFC1,,,,,-0.015855174756809788,,,-0.013577772813174925
CD70,,-0.0064365600568669365,-0.026934624042984665,,-0.020251361430620146,0.054974303979607855,0.004454099945484361,0.023608314899591462
HP,-0.02859174404846769,-0.020116358894229133,-0.0010659063371392765,0.000780682154129849,-0.03198754950352221,,-0.025814590639200434,0.03619945055980867
CXCL2,-0.0014434893004598936,-0.001385690648554519,-0.029464104347622762,0.08272999470365862,-0.02258370492039056,0.051794311353008306,0.07622152171870068,0.08186132638792
NPPB,,-0.015948403553380078,-0.03690512039696528,,-0.01388343582621706,,-0.017505308728275482,
CCK,0.005986334536566673,0.07065764127449302,0.004858364799378685,-0.10618705568149923,0.01589896352279893,,-0.022709111073318813,-0.19781457085430368
SEMA6A,0.027932308465106186,0.01734991401295533,-0.04725233638352512,0.055026085428064704,0.014324288090507627,0.008311540424659355,-0.00435522233345934,0.08578801762649312
IRAK4,-0.03821539830980244,0.007743852159775369,0.006722119656274077,0.0621761433133779,0.03480026220382946,-0.029007345234737372,0.08016654655042259,0.059113095783636355
GSTP1,-0.011236358529254125,0.032434301927022416,-0.021652504448944263,0.13934502268892748,-0.03603136343259256,0.03552417120665642,0.029368473210309103,0.09507159200516106
VCAM1,0.011006297873994337,0.007583529955052921,0.014116161381392857,0.10855849800735767,-0.014006160827638938,-0.043519516007708176,0.07679065434679207,0.05384898274853895
NXPH3,0.013741105763480423,-0.021906431628323647,0.008381512411947912,-0.012802919130671483,0.03268805437075671,0.022569455867518993,-0.012182055883444884,-0.019492668519180092
MTMR4,-0.046300336218008074,0.06437888195785048,0.02384210501916127,-0.01965566462758788,-0.005607955371762902,-0.004378510456663875,0.021152667830931796,0.03660290986629591
LAMC2,-0.01926057465453431,0.014627277317468247,-0.02108961279433347,,-0.017477696811001073,0.027686996897825007,0.0688249937464854,-0.033120899158104344
IL10,0.007407640790397244,-0.00040869124648326125,0.04971544063828225,-0.012081204027184307,-0.02850901927427905,0.016701624003574927,0.15934743008892296,0.00438336917316047
SEMA4D,0.02821525807531337,0.0034941105936780884,0.00575030178451151,-0.06408232048397108,-0.011351334237074014,0.012177184528372745,0.07673851646810731,-0.025634337560904958
TRH,-0.03758629255793079,-0.039136835893175695,0.03946429785205513,0.00709053058115556,-0.007834527154986757,,-0.019607119707475938,0.05592660681956273
SEMA6D,0.03496224337659587,0.015136676173268835,0.007958753786602287,0.0627185010874698,-0.001838282688523114,0.08658831227604265,0.0036556525804072306,0.05552900965665517
CEL,,,,,,,0.023444542624732972,0.0519472700244034
PDCD1LG2,-0.05810161287980822,-0.034915956750159634,0.0338118407039527,0.030983025864970502,-0.026665046170400178,0.06130161379601222,0.056406052280036124,0.06064725467423811
SPINT1,-0.02982124402729691,0.04574649206905813,0.015886771897760436,0.04998393144527264,0.02521235208871406,0.05898627521908673,-0.00602692672870395,0.13087183515117207
CTHRC1,-0.03149855227488926,-0.01955844330978031,0.035540810080027706,0.02155855127393007,0.00011752746271072113,-0.00838949598490686,0.06610030734671114,0.030084811099277006
PODXL,0.017967715244330818,0.02343486687631984,-0.012757418772403972,0.06772296936079669,-0.02236982242203638,0.05640980233034575,0.04671870913446846,0.04847100828057612
JAM3,-0.05494470033502577,0.013315170385883132,0.00646301327227466,0.06073058646166412,-0.010312861025836456,0.009423253139864377,0.025657151491391854,0.09321592306686308
TGFB2,-0.010721690903699165,-0.03592946463381359,0.08995484896166353,0.07723926593734265,-0.026677732727723783,-0.007134108796345213,-0.0029862054483217153,0.004676617762917195
COL18A1,0.049237980183448285,-0.0029176825854352307,-0.020743256884690937,0.10123696871427808,-0.001554200043855505,0.0982088562035643,0.02384850057073286,-0.0009558835847492957
NODAL,,-0.025720633501747046,-0.027402364220900952,0.032124925347290195,,,0.03502907853672249,-0.018190475668760878
INHBB,-0.06623570404223252,-0.020558244243682834,0.01197178148687491,0.08069283686501615,0.02352691208317588,0.06621507057848257,0.02443850233320068,0.0027017194526463336
LCN1,,-0.012517831990422935,,0.06925786775344299,,,-0.019827786641556162,-0.0019519567246041576
ARF4,-0.011772335631081264,-0.037985451252536245,0.015825292396021522,0.04992118770915233,-0.05687894660364223,0.052882570773777414,0.06379826457435168,0.04479532777240475
CXCL14,-0.04496914191784349,0.029300187416315463,0.05823757932578044,-0.05706656666557825,0.0374576940468601,-0.04079727849551414,0.02348921763915198,-0.06516935854414443
LIF,0.017704197834584552,-0.03750144195701064,0.034395259574702734,-0.019053894211373483,-0.016878810323013752,0.027920194626705357,0.04027229605828626,0.2147909559815358
IL17B,0.0014600898396053906,,,0.021071967951597406,,-0.0275958427563148,0.05243787677748911,-0.02626638755661766
MMP1,,-0.017257898490166585,,,,-0.07253408373026775,0.01667202790291593,0.06554139131281111
MATN1,0.20254339727449908,0.10817160471253694,,-0.018913923627586586,-0.014057800893471173,-0.015837177759797587,-0.005822241033731497,-0.023936822735548136
ADAM28,-0.004525573981614842,-0.020425345986323156,0.005305210074109415,0.08807668617409434,0.0024442947977200828,-0.01731654967425817,0.05236498326650057,0.06442942024260094
TCN2,0.00421542743160314,-0.013906988582135191,7.184043850616714e-05,0.08280879228662172,-0.05497247182342715,0.02736040756056348,0.08102600265084077,0.0007903875360878955
