,UKF243,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF313,ZH916T1,ZH916bulk
ADA,-0.04778933313012185,-0.013780127578136365,0.04112323185041391,0.000446403821257966,-0.024504256867136334,-0.045592117511427305,-0.01919503166671684,0.07833337571237065,0.032830677709133955,0.04439623703384138
LAMC3,-0.058837140107624475,0.014117154400285107,0.011898435747774905,0.07213606741960933,-0.0424273051448376,0.012167492548243878,0.015183982083475723,0.046273113816136316,0.07479623718511193,0.03795700170525774
CCL7,,-0.01771376877877183,,0.01026532260638712,,,,,-0.013629402628894005,0.02681981416011389
NGF,-0.023355264331647946,-0.030413661343579916,,-0.02389498531696369,,,,0.10189265479134459,0.012881968930527407,-0.026977421526872866
TNFSF15,-0.007872734966737979,,,-0.016574698978505283,,,,-0.02259784987410591,0.09426460066567488,-0.03911029809851853
HMGB1,-0.04757092513262401,-0.01588633151201941,-0.013211055782160596,-0.013438276023360058,-0.024583813390018087,-0.02655172788277726,0.04901423300011726,0.08569471964840278,-0.05044988422540305,-0.02277895594853284
ITGB3BP,0.05264081831116113,-0.04059639807334924,-0.06349666670744193,-0.0014141771489852733,-0.016893030519333205,0.02310600339950972,-0.025265748226752687,0.03553797889935732,-0.029740868743699026,-0.011489376879763997
AANAT,-0.027871638520853035,-0.025699983536234604,,-0.014934795042026466,-0.012078129246183369,-0.01593938193476127,-0.013623968490887931,,-0.014420476357146998,-0.021577401170351167
RELN,-0.04026952663600906,-0.001985296875986024,-0.03363387911277064,-0.01967420291837656,-0.03544102084269226,-0.01871767912197108,0.02682727723663502,,,0.004491209709057351
IL15,0.045771346671963094,-0.0020968217843218913,-0.02290386622421425,0.04473551468282658,-0.03150468286107448,0.03219911923872664,-0.029282373128347503,0.00826757575228248,0.022135347609901792,0.05678914728262368
UTS2,,,,,0.033490890744212055,,,,,
BSG,-0.037848616622658295,0.03111183398140484,-0.011088919104969855,-0.04187902627444013,0.04570836677634075,0.027299598149858946,0.05459945723156202,0.046016931825535866,-0.012445409281999978,0.031892858733394376
ADAMTS3,-0.004367454839318928,0.05300773009604498,-0.03158888289227275,-0.01865557900988653,-0.03151670246649585,0.008997013337206278,-0.040101172756309665,-0.04433595593221853,0.014565233601440821,0.028386118032298627
CD34,-0.060458974025153295,0.035752201023625835,0.051332340597904084,0.08482437283647179,-0.021702648262174523,0.020839343180384124,-0.003407588287883325,0.03011123395221412,0.06953945033371786,0.010885486298016563
CCL23,,,,,-0.013742993805332362,,,,,
PLAT,-0.015532832596960372,-0.01968564248053775,-0.014623316914747919,0.012416285524174606,0.03699710013856949,-0.016084727996605958,-0.018743707693476396,0.03914000292325012,0.028944799787775307,-0.03139241376622747
NTF3,,,,,,,0.016381151592741342,0.03232105102002258,,
LTA,,,-0.013221175420625194,,,0.05623867088501675,,,0.001575113528301525,
CKLF,0.006507530629195036,0.016338129361684876,0.04345386276914837,0.015048832285918601,-0.018718308008063844,-0.029948772624005516,-0.018428449864113832,0.006174352636211223,0.02040238092490204,0.007877465347044695
APELA,,,,,,,,-0.013151598646255891,,
CD24,0.1658256397926362,0.016659754983547624,-0.020760709855970453,0.02514756966154502,0.042001775081484505,0.06293086227779494,0.027827735207851128,0.0773871834514287,-0.025822448565921745,-0.012426191629393006
HSP90AA1,-0.1021151458754117,-0.09650907425356865,-0.030770914749008678,-0.05648237788563546,0.017091763205506868,0.08005620357597876,-0.043736917913379796,-0.04999270515920686,-0.11063192114466164,-0.0720473310885453
BMP4,-0.025850770566156995,-0.01777317812751192,-0.014015220971241133,0.038551670967953394,-0.036995721891045184,0.018304729559584024,-0.02369148632714537,-0.07027460429257236,0.05998347681461718,-0.024281208338411072
SCGB3A1,,0.057746625423064524,,-0.017785497200544256,,,-0.011491950673869074,0.021157808777239447,0.0627171627341391,0.02699215434350429
IGFBP4,0.0536385300625396,0.02331767876643619,-0.02653200172050046,0.0012875397192446479,-0.012687188475610702,-0.03152222405661748,-0.007221455554451697,0.04002339590146466,0.08285031148745303,0.0113476812600658
RSPO4,-0.028530849850973157,,-0.02137354006406483,0.04908433802981872,,0.04326618472495587,0.03760991440262415,,0.008805333325287724,0.09861502075829949
LEFTY2,-0.022127873921547674,-0.033761311032467885,-0.013383551570456554,-0.008213969117403396,-0.005097374086999036,0.05199187315847765,0.010302141969652205,0.005670441358751948,0.03298275511756299,-0.028494137096466244
PF4,,-0.018375189794669844,-0.012026455990742006,,,,,,0.02494296629060254,0.07112195056997574
ANGPTL2,0.055062229037337575,0.012216933848341785,-0.008999016235081966,0.019395566048006647,-0.02176703457208647,-0.034147929784444156,-0.0009231225088149467,-0.03389255528107105,0.023004662447296587,-0.00887295030492021
LRIG2,0.08339771026204885,-0.007600353580954967,-0.06832983357111155,-0.06772979968993202,-0.04959219665608541,-0.005937919817134384,-0.0033161724988710253,0.015940748901015135,-0.02143027741169015,-0.025679485036812322
ICOSLG,0.013811296670986703,-0.01844747145838915,0.006080752955177366,0.03525374030957573,0.00129305794560149,-0.00977233297687007,0.032199283709151504,-0.010583629123039664,0.07679462744107707,0.023247619341640262
WIF1,-0.06639584750724392,-0.010986921283313442,,-0.06089568734805279,0.03318228918688318,0.06504108748266656,-0.02162546865106142,,,0.01183477602682484
NPPC,0.007821314733037628,0.0006582225405979646,,0.02035557883152699,-0.019143108282194697,-0.026876264993705955,-0.015970996776156755,,,-0.051221889365104856
LYZ,-0.05858943350824231,0.027211991892478568,-0.015427067440100826,0.04011866822703111,0.01792318918878284,-0.014371857587566777,0.0027852463247869243,0.07505494917405232,0.08123744251171591,-0.01961213231201918
EREG,,,,-0.0025597416370508616,,,,-0.029878093276999626,-0.0006958327107334376,0.06115350014478927
SPTAN1,-0.01824587252680722,0.02746342650873572,-0.014207511148579056,-0.011693920729903374,0.042721059944265304,-0.04776398698289464,0.005318264735155241,0.04927454229730761,-0.03301494308617458,0.007165444999275569
LIPC,-0.05983870577638978,-0.007402420171119545,-0.018100459014877005,-0.01987385814655113,-0.03159017785510336,-0.03338076884047826,,-0.006107802251802538,-0.006577766112592004,-0.003014098468757228
COL8A1,0.07889642741686596,-0.02428881053408008,0.010291802225007519,0.001994364941501285,-0.032549840399095,0.0016103144015155153,-0.024442353639090676,-0.04038965240075433,0.009713213176579265,-0.0035830444463005352
GSTM2,0.05376844151492528,-0.04628264543090853,-0.026353071273737042,0.014998222363255397,-0.024563206672779742,0.0644694049727565,-0.024701424196521885,-0.04073001286387278,0.011024094734368483,-0.007895454471331458
SPX,-0.09324144018379853,0.035204236956648934,0.039550090837219054,-0.0013209871430461425,0.018295620753371235,-0.03400579452826156,0.04638900781746847,,-0.013903125488694714,0.06263978510878697
MFGE8,0.005005660010486933,0.013577013229280809,-0.0258508952662519,0.0026527679273303925,-0.049478885982143325,-0.016841169105632714,-0.0007164896883332896,0.01110867747358016,0.09907221526697355,0.03666539231560072
TGFA,0.11194975595005313,-0.011086138525845087,0.004600587304779911,0.020542090486174436,-0.02382152467532637,-0.026788287550909323,0.01376768950789293,0.037974807392593755,-0.017721208702120746,0.002156295200679691
SLIT2,-0.05781969449822755,-0.021223918185128202,-0.03135860941856947,0.016581558697348748,0.0587940539411728,-0.04594613667461109,-0.03467449070225483,0.017481095438637392,0.018114950546720198,-0.01937248046611333
PLTP,-0.04388394007488281,0.05254292341383002,-0.020009591717045548,0.04409978240099961,-0.01747916996578597,0.012903110024002915,0.035107618744577955,0.028398508386897295,-0.001629022167351819,0.1119145201803548
APOD,-0.11814769527511965,0.05326082759551135,-0.011120556050352726,0.003919339338016716,-0.028687867096864425,0.0047891850466287005,-0.05225452171267226,0.01904205138462082,-0.06523448900664253,-0.009631073329765094
B2M,0.008477995079098747,-0.07264698341498635,0.06561474250058297,0.009254956992574547,-0.024696278081165528,0.030863748471125024,0.02877964479300601,0.0595716978274536,0.08352566956783818,0.002163998184726258
OMG,-0.0385697749776625,0.04276771726495092,0.025123834493215855,-0.023394857121869138,-0.04092725035319979,0.04451499243583221,-0.07595529497246133,0.020822198252659047,0.06077852241785345,-0.021167801859181917
CXCL3,0.07579153903592539,-0.04537697798089866,-0.024725248980640078,0.003926559951746837,-0.01585800633446923,0.007438538120763624,-0.012293956292299723,0.06227457046643039,-0.01943350043136942,0.032404584566808864
CXCL10,-0.03257741960704272,-0.00193680591473831,0.06925981330938254,0.007932267706364772,0.01811785702747764,0.04971271615720106,0.04175032721206025,0.0038247159836407012,0.0008373876340166456,-0.008902738871038332
RSPO3,,-0.024061901767381735,,0.12943490640061742,-0.019832928657499242,0.02602746521172318,0.0586864968169434,,-0.013831178568686155,-0.05524029253153864
CORT,-0.031988109488880735,-0.029695179956401314,-0.006137513653286724,-0.02411991264821858,0.03646838755880508,0.045096363311870065,-0.00948329356329052,,,
NCAN,-0.09553694848231085,0.02420173824903168,-0.05595048294523863,0.025910783258035103,0.034164892301055974,-0.01993772762383925,-0.027887170891705747,,-0.053438867829099505,-0.044671563515610045
PRG4,-0.014863097586501041,-0.026639392767300867,,-0.014229602308861737,-0.017180704563947494,-0.02281731679535864,,,-0.0030700505491324005,-0.029665850701226747
ZG16B,,-0.024563648483109917,-0.014471885141447908,,0.023163217288296088,-0.012197990250980645,,0.07570616757812153,0.10205634772459171,0.11885507609210115
TGM2,0.07097060199473479,-0.07555852588506921,-0.015076978025256108,0.004493641109295398,0.041369217041054986,0.011404545238809195,-0.0005129143187870265,0.07173508200096435,0.019936258928182782,0.027375371989432334
VEGFC,0.04199388467267581,0.0181772375098679,-0.0011721045971758977,0.04816383891985938,-0.022651680263566006,0.001704907124815847,-0.007807687164550364,0.00045131907456710097,-0.026749334220148323,-0.006282119327600342
WNT6,-0.024987729311846518,0.06953311485405124,-0.013383551921701216,-0.019607022033092718,-0.0168949732227282,-0.006368463707298238,,-0.03769089131860179,-0.020828078784780914,0.03400535348394543
NRG4,-0.029606325961117903,-0.01631500293201269,,-0.020268207647779077,-0.0213996574484267,0.046418525694378494,0.04211677499583646,,-0.013831180118831285,0.043340383082318384
PMCH,,0.10782901952348255,,,,0.012902741221353427,,,0.02541152791594656,0.005463725472775402
COL9A1,-0.0322554323989193,0.025286521751632884,-0.03324145149430903,0.043369299880219744,0.021545805686159023,0.0007951024822691973,-0.024343550210763305,,-0.04647242391541179,0.012055358521189793
GDF11,0.06763865848659888,-0.06390277283968342,-0.031529109767872585,-0.013127813761762641,0.054297157489422536,0.05613657289456339,-0.008775707398556251,-0.01614389977496448,0.027576590754080192,0.04595005876212843
RAET1E,,,,,,,,,0.0922901861670886,
IL24,,,,,,,,-0.0212552792899018,,-0.0315878587445794
SORBS1,-0.048182339745394445,0.04901463599239227,0.01253957568715599,0.008737013146194048,-0.0213436059956256,-0.010620688119618141,-0.062213130583277244,0.016234367787957737,-0.05327311841661761,-0.08597242274378024
DLL1,-0.07099755080291033,0.055103909737522064,-0.04998142093530944,-0.006631719041559204,-0.029918144116885464,0.024531750908823074,0.017902767015990622,0.07798857143389407,0.05515945891058249,-0.04465908096380543
TLN1,-0.003980856951048789,-0.046586258714881576,-0.023530662183016148,0.03506395910411393,-0.04857277318835174,-0.009770840749975033,0.023455404449239835,-0.016883602632617317,0.10187171571237388,0.03528967777643159
COL2A1,-0.030304024252378055,-0.0012978599319459698,,-0.012709193518015817,-0.01585801173112454,,,,0.0617856244961456,-0.025456003671099427
SHH,,,,-0.006779475512312115,-0.012466324069853917,-0.0015228056656012609,-0.013194808875849126,,-0.04818554050600846,0.010778172109475829
PON2,-0.01377538238903641,0.02851950627482406,-0.004683785323540553,-0.007923713663745802,9.925205514501111e-05,0.021432030039427317,-0.0032979885509992427,0.04786997312245059,-0.01382691674468278,0.011529325872471814
ICAM5,-0.07061433293151152,0.052046103504491806,0.058408143491550275,0.06971104855956002,0.020183283190714777,0.014762096926578499,0.007573586549001573,-0.020120733456952474,-0.0022506015081900773,-0.031890464468401894
HPX,0.028778486725533858,-0.002801853506240858,,0.15285927567941482,-0.023092568916524798,-0.012038395919771397,-0.011491949502292379,0.007805406692188933,0.07480195541125664,0.05688863966011698
SFRP2,-0.03945408609847508,0.005423877256832132,,,-0.012656167411082392,0.0507767066596843,0.0063122505966312,-0.020977083168755854,0.037164627714702865,-0.04538228149009859
CFC1,,,,,,-0.01535128687431983,,,,-0.02500099872646941
CD70,,0.05291265777656103,,,,-0.009336359823357631,,-0.007987978452592403,-0.0012708624224079086,-0.039436035131365864
HP,-0.02151343116140235,0.029512963041429332,,0.07637644610828756,0.014253162668738667,-0.011433843369962594,-0.012086438219696433,,-0.020689932682292134,0.006639805606651839
CXCL2,0.08509139999569335,0.004834840628211503,-0.024190080545285167,-0.02320496980996473,-0.0454855403820825,0.0008351733501780483,0.07170644075005628,0.06278055507413179,0.010793239942809762,-0.03695598150581868
NPPB,,0.007382939498500712,,,,-0.013442211103849801,,,-0.014030191848975944,
CCK,-0.061008217440752105,0.03395649793206152,0.01747600021027117,0.0104633024412884,0.03127227821885092,0.03442535810227992,-0.046056790937266494,,0.004212553454936067,-0.06394712786644163
SEMA6A,0.010397535066205513,0.06304151253252986,-0.0037719966124305504,0.0009348236835388275,-0.041050425397967154,-0.03656128635067043,0.0030298698586586708,-0.0016793854459141542,-0.04444294250070401,-0.03374896370285237
IRAK4,-0.00013169601973579792,-0.010850238507391594,-0.016880571066262662,-0.0027899617067237035,0.04705819004169841,0.021563307410190167,-0.008465201980569536,0.036697725738275185,-0.01520753445251777,0.026966347923395376
GSTP1,-0.01611857304949363,0.06550470917061958,0.006340253314229648,-0.0167569011104491,-0.010850256964090702,0.07166170672251351,-0.00497437197234717,0.014924359872186009,-0.0028141595159156475,0.05530690833465729
VCAM1,0.10930886245780713,-0.018851964899943015,0.0003363124795372458,0.03737179000403426,-0.0017307368552295897,0.02498097372918482,0.03666935372616658,-0.015198442000208996,0.04942695721697365,0.04644244933388228
NXPH3,0.010544738823174152,-0.06020894062299798,-0.0008225600692076535,0.04898724920455416,-0.028204377432449974,0.033025200824814825,-0.010545321257290866,0.04708298828113032,-0.03048490171155851,0.03112541698987434
MTMR4,-0.0866918959029406,0.05011344815681535,-0.018148111028138923,0.006906464454812883,0.00301966121774327,-0.028739791810159072,0.03821952878536971,0.04616322082420548,-0.011216991243313204,-0.022843601408859732
LAMC2,-0.027036400001667037,-0.017936802452825255,,,,-0.016922244110417355,,-0.006484343770311783,-0.026731818003429404,0.12242163091415667
IL10,-0.04289419141376438,-0.008494277722950952,-0.01916955166739081,0.019081128999647777,-0.02080925210170629,0.018904019360667587,,-0.025740052872612044,0.06675085716076185,0.09879359466695321
SEMA4D,0.06722507622610571,-0.0030168900482818663,-0.003445146838479446,-0.02816758730080351,-0.04872503564816816,-0.002849621725315009,0.029276987950285886,0.09051245031321346,-0.023219762977379495,-0.027190178648976892
TRH,-0.05276052549847805,-0.08057506898741644,,-0.012506809987329948,-0.03285329364364733,0.004425818825950658,,,-0.015714755756199957,0.020023668779279215
SEMA6D,-0.012128389124050216,-0.007761740723564679,-0.04623204662589228,0.038537691250990984,-0.08825285396803344,-0.048298089487285964,0.014470178785443145,-0.02864215912417665,-0.018367412953184302,-0.021691778961473153
CEL,,,,-0.024674633312508833,,,,,0.049391672787322795,-0.02906831717128562
PDCD1LG2,-0.04628059362451785,-0.018843840874693818,-0.015507932976032899,-0.027807807971398226,0.034714053549989306,0.0075899738025599125,0.017808748418547935,-0.0005607168071747078,0.060248276592459536,0.03737328572750623
SPINT1,-0.012779661810760496,-0.014231702909532235,0.0029861335362495077,-0.022317888319801207,0.030700403954622396,0.027723695166082106,-0.00333405652651324,-0.02166940543754114,0.0006153059230623704,-0.008997709263538762
CTHRC1,-0.00434495585350346,0.03392411194415121,-0.02007683818167583,0.04887739051003767,0.028725156234852497,0.05916601671145854,-0.02029483010219976,-0.029062519478248946,0.06985694511098121,0.06926299820932166
PODXL,-0.08112333401288506,0.005182112433356871,-0.007762132737519035,0.03020666346818584,-0.027390829475748696,-0.010868659550418087,0.013613578696636701,0.033165786907060534,0.03540488827923814,0.014032030665322994
JAM3,-0.019181525694032017,0.03415833534862543,0.03220986501064836,0.042714642619904666,-0.07645920922023722,0.003992374078192641,-0.0417333347637934,-0.03252088331180109,0.018641306972458846,0.05043504023060377
TGFB2,0.00983514094479556,0.005323488157225366,0.00577050301153325,0.046351303219628506,0.01077188488877243,0.03837759540080354,-0.03831242980195585,-0.0010467008289038213,-0.03712198094289379,0.013159001328897931
COL18A1,-0.05465361108570533,0.016762268864214596,-0.017016504556528072,0.08082074436417462,0.03803477784238333,-0.05511956652532219,-0.04987313092368706,0.04683326661109727,0.0867301144626096,0.04715245693079542
NODAL,,0.003207715430927571,-0.01289060439163861,0.018291260806959805,0.017985482015080635,,,,-0.02150707234419289,-0.020209949066773494
INHBB,0.006145482051363867,0.060910796108477064,-0.00899782853426839,-0.0035305944612124334,-0.011539420705421856,-0.031643796998549016,0.017994323599423684,0.013516052080979214,-0.03256491342692257,0.011657981497927117
LCN1,,-0.017936806488678837,,,0.09593279089639785,,,,0.11383719926289032,-0.01908427524868821
ARF4,0.05893090798050722,-0.08267967337028255,0.025167713228153712,-0.02331187445016274,0.0009899830917917795,0.007283207542298742,0.041897240107647046,0.06560299590341123,0.05820428703267227,-0.0321766948370005
CXCL14,0.022168308049432716,-0.00956645224918367,-0.042277902205053106,-0.03097414030295482,-0.01624041217202362,0.006209837184959371,0.043834389875827134,-0.03135390696023789,-0.07323556887774871,-0.024461731008715105
LIF,0.05649246435268952,0.014255392653623473,-0.01631232038824444,0.0073499689393884396,-0.05110826676183163,-0.011084086138835821,-0.013623968490887931,-0.012931828866888444,-0.005566301905320117,0.038068434832923555
IL17B,0.04436763676523678,,,,-0.022983017710058087,,,-0.009838079212614844,0.005002385041589277,-0.021577396837018557
MMP1,,0.11629099250230242,,-0.012506807259005423,,,,-0.13754597156718049,0.10936167084484964,-0.016196598429716547
MATN1,-0.02546160754805271,0.03536963840377557,,,-0.014590320807891204,-0.013611034734578207,,-0.02125528235360199,0.0024312911136146176,-0.019663698408050122
ADAM28,-0.04461497366326691,-0.01777086093172206,-0.07252006827344382,0.006001118642242257,0.002640729890379398,0.0766733093333803,-0.025018087231334456,0.008495021534664178,0.0353553739086514,0.05395957572564622
TCN2,0.037206958126717246,-0.026393390739718886,0.003538719044825116,-0.015913027342072714,0.041201829661932046,0.04954299733515768,-0.03371079418100604,0.051846962103712736,0.0018490910636821793,0.039943113166241544
THPO,,-0.00781918826003331,,,-0.02839467522141769,-0.027942864126889292,-0.014177032983389098,,-0.020689938980756294,0.0038048839897038933
CUBN,-0.030940374182418438,0.011040856896862995,0.040912987421006956,0.051756188980651104,-0.03551982320726101,0.032218103535909204,-0.017540133336167208,0.0631895527335169,0.04334365741839461,0.057461387082689344
TIMP3,-0.0748923116950033,0.05177016363228095,-0.07006867752187203,0.02941269480709253,0.037161498456553005,-0.011874445419578349,0.005616169345556911,-0.04854323142383334,0.05742775136831885,0.10117048535430152
PIGF,0.037920623671564756,0.00440980345211501,0.008890480671614867,-0.0062554507559930625,-0.01465843410285501,0.03934567031927792,-0.01934048143655604,-0.0014813920263280452,-0.043044548062101916,-0.04288056378679054
CRH,,-0.021015104330896747,-0.016177674521105637,0.015561884169014393,-0.021399648575592903,-0.021426945849382362,-0.02565038832449496,,-0.005445667034801261,0.004608053960896662
BDNF,-0.021505451642903694,-0.013100334182496865,-0.014471882382982972,0.029688308176288928,0.027410212914555795,-0.029112705968046982,-0.023062564749789044,-0.03278623274148316,-0.03393478946810392,0.027238205041076716
CCL5,0.025855215266219662,0.012304379965529839,0.0450729885202787,0.02882949749446836,-0.01804200268653197,0.0041377569823564065,0.010242453691176826,0.0795787610358247,0.02552961569918533,0.030689540430040036
GAD1,-0.08169700980827647,-0.013654246981903075,-0.04538512474429838,0.01647469265759749,0.08313113098722663,0.004398721617763112,0.010435016009876001,0.017211963863344143,-0.03424818639832813,-0.07076737460399196
COL14A1,-0.013431789726583999,-0.0011338246878174593,-0.020187696305872596,0.04767578463543343,-0.008505178174481997,-0.019794852892388637,0.012431071299335576,-0.0028454528222389714,0.03601876611696006,0.007802964183556456
HLA-A,0.017550374453005637,-0.03285480895542323,0.08265459714696849,-0.011638797533925872,-0.00631943151797763,0.03102168854275628,-0.05237603821757878,-0.004241607201345985,0.06183698983201735,0.005647828231285029
CD5L,,-0.02101510189960925,-0.04038263998998772,,,,,,,
FGF18,,-0.019014868865073097,,-0.017340555946791243,,-0.014584759950964917,,-0.0220700206177922,-0.01571475701698248,0.08590605732640155
ADM,0.12958053849293039,-0.04959783248400275,-0.02059233893630925,-0.014953952123104942,-0.013091044722369174,-0.028813886484252232,-0.015981597756048835,-0.12035430128611821,-0.022836412539310128,0.06014005001976003
CCL15,,-0.03506183602555835,,,,,-0.03236215799259337,,-0.013629407540841286,
GNAI2,0.10655973349669909,-0.02927218676181455,-0.04337846233909289,0.028906424405203884,-0.0375759086288837,-0.01674767908153492,0.024557623785608433,-0.018940954172146723,0.061945330543975954,0.002142542427608484
HDC,,,,,-0.02747473894802064,,0.01526244096548517,,-0.00208971880545416,-0.019663689502547214
COL11A1,,-0.052649927562251786,0.0010903898369907879,0.004597844824310964,-0.008987196666654648,-0.017995575001489263,-0.037173869257175446,-0.07837583921793803,-0.04148176590306436,0.0362127755001498
NUCB2,-0.0008032715595204216,-0.005770871115646859,-0.020870493457179937,0.03929376741556629,0.018157425958996377,0.04208082951434446,0.002888844753360374,0.004987872390554253,-0.013406004502559729,-0.03192055884169208
FGF16,,,,,,,,,,0.11302764652610764
CXCL1,0.002027361214389676,-0.017760389254420174,-0.017354775897118604,0.07418520786241256,0.009869555870424046,-0.03079819573710034,-0.012901184652682038,0.016424954476809115,0.10705027414462895,0.009620444201811984
VCAN,0.060634604378016564,0.022890071667581783,-0.02444576869283292,-0.040876654547973706,-0.03344765254172452,-0.06183593986967013,0.010710329781563332,0.02680145561479219,0.04412351110366504,-0.040837460717509065
