,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.12213219847249011,0.04629565257638477,,0.008681424645703848,0.022723858998906894,-0.03506580662391207,0.011606956212520165,-0.016638027032781447,-0.02204677004625826,-0.035260492053863154,-0.040214918455788895,0.01690214769885248,0.06509693704388182,0.011875495796546722,0.02877711406470649,0.009095416678939023
CCL18,-0.005677945835905911,0.17481676217359773,,,,,,,0.01905656049177188,,,-0.02495991812116521,0.0034892515764122977,-0.0023781106546976096,,
CCL17,,,,0.04213519477187174,,,,-0.017883723927799054,,0.017688156587720667,,,-0.028494023308532422,,0.10912377794755404,
VEGFD,0.00051315982315552,-0.01972182346856574,,-0.007384371471563978,0.07270582496803181,,-0.008026919528933623,0.010424913312874097,0.041101119632030225,0.11987941867477168,0.1684492827967966,,0.06229685819934582,,,
TNFSF13,,-0.014882720858982516,,-0.01332683842363543,,-0.012890036955428397,,,,,,,-0.030972029156711458,0.043922003950492006,0.03397143417765376,-0.03139680945353503
WNT5A,0.014983060548078887,-0.027781817353121546,-0.015851412509979484,0.027395888476038334,-0.06505222511261369,0.008959299839827748,0.02046954880091849,-0.008519784821421987,0.01234178771086458,0.04184013426220598,-0.018633346480374624,0.08215572373814303,0.01156054332044985,0.05134717016046962,-0.0021715197156038104,0.07525821177878549
CXCL8,0.03356523400894323,0.017931664552736256,0.0645516211585692,0.026166470622100823,-0.11669473485131708,0.10037117484677385,0.04067186535335285,0.03347392545112887,0.04347566366959028,0.010970974362258447,0.014765738888466013,-0.04394586562252137,0.061935711199881456,-0.0385539732648937,0.014110812108873862,0.0272812417653862
GRN,-0.017942274717188875,-0.006014118501596898,-0.04677857213030433,-0.01773717995527555,-0.002199600880949804,-0.016696949914778717,-0.06622799196724766,0.005655580140644168,-0.040276344918709,-0.050946966494126215,0.06459796160176419,0.007334610846535009,-0.022688485869895553,0.031551773906553,0.046373185016349024,-0.02015431776625966
MIA,0.03551434510318707,0.11103564655900848,0.07587645834099234,-0.01114545903538904,-0.0030592638178151416,0.023488744820868775,-0.04145978407429273,-0.002599180634399392,0.04952563848938222,-0.001950494073556093,-0.004697856714749875,0.00909256336337936,0.02101443880755585,0.04609373876059583,-0.028633499326880283,-0.016285315206286764
COL4A4,0.09136578991120567,0.032458089239722245,-0.017559999091908342,0.028740435005604737,-0.011104322765727391,-0.012264300675897028,0.011922027383928944,0.04095480334550351,,-0.012826754675544064,-0.04537535007772661,-0.03155713531322569,-0.03160471249428743,0.04222941674403722,0.09690854627334604,0.14056047559562332
TAC1,-0.05406908463039846,-0.014732795912370755,-0.07167161089361938,0.011015654953580383,-0.030214156726913653,0.10013868679222676,0.03226974524047161,-0.06295447615856395,,-0.04639322506482617,,,,-0.034856859116857715,-0.029829081841168597,-0.0812734113495793
RARRES2,-0.04511275414336898,-0.009634247135189209,0.02210914861459191,0.03391035910868869,0.02332176691475617,-0.021916667908744313,0.013411245937797496,-0.04051045885896173,-0.021944430562023685,0.07839701384156138,0.03995276435371681,-0.027882867218913247,0.007423574969887461,0.058618934139759445,0.01893836972935096,0.041521313680705815
FGF7,-0.05798920503574108,,-0.03925723119363443,-0.03424735298115174,0.03219381363199729,-0.013473756266936934,0.009244814053297613,0.019677586787106027,0.04955519194250748,-0.017734922404629035,0.06861845945443727,0.007538338959470057,0.02324453030599558,-0.028973140156659243,0.052900205381460674,0.07264015324620642
EFNA2,,,,,,,,,,,,,-0.018760294067473416,,,
HBEGF,0.10697013918849543,0.01645536411267151,0.07618742210349841,0.01424337088049556,-0.004083751532134726,-0.0021584314893319306,-0.02603337871514977,0.007982531469136928,-0.022208056370113194,-0.027523166107089898,0.011627921332580914,0.0051990859615352585,0.01769904785975809,-0.002741082641716189,-0.010480195228111104,0.11394015994792163
CSF3,-0.04317158285190342,,0.06539555304406855,0.07762910857733701,-0.06554634709565448,,-0.015131446964288722,,0.015306865522850046,,,,0.08718690137802372,-0.028964531858806677,0.1175135297704063,0.21732565490856492
PI3,0.03004789887209473,-0.02074818320708471,0.06423602148202896,0.030094168938424242,-0.024295138914521033,,-0.017038208995271923,,,,,,0.06021318814749854,0.043674662112503135,0.005570206987563113,0.011520230031877379
PCSK1N,-0.016173513229050168,-0.044314682459575414,-0.050362856258591104,-0.0015327703801434165,-0.02524809404220856,0.03138234453218827,0.026834162866291325,0.004209643185719736,-0.010606044197997511,-0.021142175421264505,0.09993706800685909,-0.062459653549927927,-0.13364089982676913,-0.06574838168375714,-0.009786137747999548,-0.12132072069463226
NTS,,,,,0.05763420587628345,0.08186386976727436,-0.018598368501517512,-0.021329631149647022,,,,,-0.022855858303582097,0.011560806234368018,0.015178518071775875,
SFRP1,0.01615685397034622,-0.04301881657853191,,0.017460185758031332,-0.006580917527003805,0.07228509506097694,-0.037743945786092144,-0.024378817043327717,-0.01533415436335803,0.033063138861169926,-0.06265610041600674,0.10050609070063975,-0.05181932800422356,-0.00263245290585487,0.11884640794885779,-0.0003576682331592436
CXCL13,,,-0.016778593714576358,,0.009806394894326753,,,,0.04311658475554266,,,,-0.04820054345735498,0.015193492716984325,,0.18958049961057322
MICA,0.0399302169882127,0.04553636482725442,0.005509807581729164,0.09085580241982295,0.01558408019563649,-0.03177840100003879,0.00359606984944467,0.03907311853909209,-0.011110743119355216,-0.05470933166421119,-0.009930597134073377,0.08607163851858947,0.024721568344686258,-0.02740921383768828,-0.0063135848856988065,0.07758150889288419
TG,-0.016762831124151705,0.013143448235236948,,-0.0022468516937290883,0.006685845533834275,-0.017281547758613628,-0.01826230270597217,-0.0024877773126850194,-0.01908206153551962,-0.02761846843516452,-0.008945907687505,0.029819656812343654,-0.01288195064731979,0.007568685121851801,0.05319157062887822,0.061467331091228386
ADA,-0.03908966284321838,0.018501493759998273,0.04428112894750677,-0.040867873691003115,0.10991117371346316,-0.03376120108740282,0.04161299011196141,-0.053665897506930224,0.09015082154771693,0.000594852620070869,-0.00026567663383327494,-0.02039189741588734,-0.010383877088008446,0.044665709632010796,-0.04441362222256455,0.06206923070552512
LAMC3,0.0020011319842755575,0.007531798215621217,0.0437487383445332,-0.06182322838234365,0.026338632176800034,0.02271215051234944,0.0058796723174525094,0.0019860089358923897,0.06317675183747008,-0.04952658125520138,0.025725860529084522,0.0004907293118571614,-0.054243757261948154,-0.02271026832491835,-0.012886785699767669,0.02619179913635649
CCL7,,0.09652432300572734,,-0.01315301318675783,-0.01657506491091101,,,,,,,,,,0.12737930891224591,0.020766579639444987
NGF,-0.024872376097915507,-0.021538698706815653,,-0.030136912648160534,-0.03147642579167981,-0.01649123176702303,,,0.004379801822614992,,0.006468370632905419,-0.03709201417645169,-0.018508124153160194,-0.018987887356995706,-0.00287016193128389,0.03279033293271808
TNFSF15,-0.03077023339038172,,,0.06280184248562498,0.011503168415343237,0.0707273416881865,,,0.04531225296436787,,0.033007406915294524,-0.0010874120163568586,,-0.017986477024661572,0.014620032334141816,0.13525748332643114
HMGB1,-0.04964553792803927,-0.055540872477969364,-0.06087838398896596,-0.08393242525620587,0.07637624935765923,0.05077628501576344,-0.022377530597326462,-0.0018398446951592253,0.05352366531073298,-0.02602281856069379,-0.056790947512394455,-0.10718487740792387,0.02769115546513676,0.04996818850798844,-0.05637919878429415,-0.03515669912180126
ITGB3BP,0.008159208407069877,0.04837311129914457,0.002617529041342426,0.06123968384577558,-0.05576832893827594,0.010045611994155932,0.024994005879734556,-0.014940151971344897,0.006155333001663154,0.011063944345289097,0.060209235693074764,-0.004831988695422971,0.11469373430329598,-0.027618379092556176,-0.041359843000610845,-0.01566611699158314
AANAT,0.04632875716043006,-0.018200511799738594,,0.008037459001894719,0.1329237984033465,,-0.01364897464780421,-0.01620295083734979,,0.05786905531903513,,0.0017391512846594668,-0.025246274671073578,,-0.009994757310018934,-0.022538048952608084
RELN,-0.04288535541936085,-0.03012038481990135,0.013298656798014338,-0.023132409492923146,0.09694478660459756,-0.030665617407828666,-0.010054599779322089,-0.018234019314394143,,-0.00275648566550143,-0.015308266000911196,,,-0.021725715009404133,,0.03205560214978377
IL15,0.11654102984265549,-0.00039016035357006214,,0.02893103989002555,-0.0450657444803501,-0.01424824562720462,-0.03560208778141677,-0.03192047954662212,0.017936628082329844,-0.008164185023552126,-0.019542241024310847,-0.04394598047894152,0.03660217629839221,0.03567213606530364,0.0573566927197517,0.07745349727243517
UTS2,,,,,,,-0.03583887884192975,,,,,,,,,
BSG,-0.035525190612342654,0.03659565830977109,-0.03761089670466011,0.062141303497186585,0.001382869497231761,0.09275687487726682,0.058287611202192356,0.06991740501891808,-0.018845704207076087,0.10826094740907798,0.006825679199834213,0.05975965424731377,0.08817498948539565,-0.04856367143688895,-0.004914373903815953,0.02644814154145773
ADAMTS3,-0.010031717677047964,-0.03888926073477862,,-0.031179893754236913,-0.004740369783799963,0.027063943813919546,0.02429642122437024,-0.0526935485086452,-0.052530018125400306,-0.019706099622511457,,-0.03112852260931418,-0.004603224977621362,-0.04418861760258129,0.07744414751931188,-0.0667156051932386
CD34,-0.057634279069870085,0.0396808010869567,-0.02300731746157865,-0.032693094476725755,0.08368510883645051,0.04674929648939626,-0.026929722371708174,-0.016594308047896727,0.037753779694838924,-0.026089210649482348,0.03009075020817294,0.05044821322508016,0.02523041627388557,-0.005210903998425128,-0.014080494427348354,0.08482237162144095
CCL23,,,,,,,-0.015530366517081723,,,,,,,,,
PLAT,0.023080671958228924,-0.06654749673025302,-0.07036879803299331,-0.022051799231962974,0.025489777620358065,-0.013391908728217277,0.03577250005626369,0.04763725874225692,-0.03190501848586224,-0.010840790634096823,0.002181049957545447,0.025228425490651744,-0.07248618705084625,0.034139832866082645,0.01076671151110651,-0.008569994090279786
NTF3,,,,,,,,,-0.04182912068629529,,,,-0.0642744124892231,-0.05615992520624902,,
LTA,,,,0.17413886583760016,,,,-0.01560513026793052,,-0.0074994139736468774,,,,,0.03673299772982176,
CKLF,0.017057391852491825,0.015426512265552875,0.05896981063675805,0.010915205509152604,0.03280638953844869,0.004808717656898548,0.0074958985602286,-0.018319631476616253,0.043564216927724234,0.046001216758517,-0.02021083949329953,-0.009801159756134853,0.07672790042352394,0.06294747297769179,0.02418976058466307,0.05429481605292302
APELA,,,,,,,,,0.05607180869884288,,,,,,,
CD24,-0.05031268955665584,-0.044665169722230204,-0.04776205445419466,-0.007094966924082234,0.014051662251038688,0.06024059325625674,0.043570141563160816,-0.04581173945363774,0.0309494442775103,-0.007483706431968271,-0.011306999347147934,0.1382854136965386,-0.04727783372183356,0.00270603533310491,0.03230038866316783,-0.027296720292060088
HSP90AA1,0.043478639580169905,0.0694354502669062,-0.006888445257751827,0.021766203857139437,0.027129360933057102,0.024888465669229504,-0.050456594370070315,-0.07117348637394727,0.008202705751106876,-0.06240983907761982,-0.0747202948854823,-0.05088028237127898,0.02347544572428524,-0.028591145180430794,-0.06539548386753363,-0.06335478902319235
BMP4,-0.04227466284117903,0.03236844006761426,0.014890348557613559,0.017094350515435022,0.03049218204475439,-0.012589187673309587,-0.041807274940997494,-0.012549095333559352,-0.0005352152384571321,0.015058672238807498,-0.09160490532023807,-0.08655756349778684,-0.05545883987191052,0.07227804902775463,-0.06705120131595169,0.0107860201858943
SCGB3A1,,0.17307388675938637,-0.024699359424103926,,-0.023428509177765698,0.041586741647063774,,,-0.0018867760979756265,-0.015961130027187666,0.005863315483572392,,0.05397299951540477,0.005642950565606763,0.007247294933420562,0.02434167145694606
IGFBP4,-0.054829236509810246,-0.04595391826896028,-0.006770190308138337,-0.06307819379419177,0.038079414005960065,0.02568821575934573,0.007093911639362566,-0.012757762706830527,0.028572675608785864,0.06757399736909166,0.07789860691973069,0.0228552492115366,-0.06381818676448385,0.01020664900065545,0.018381555528432916,-0.035198786643280744
RSPO4,0.029560314621646433,,,-0.025803922819543208,0.0972053895009626,,,0.14852138333874232,,0.033049093863472316,0.027595522243054733,,,0.033420521103814285,-0.010264969686629204,-0.028419586976771428
LEFTY2,-0.014930468996618294,0.037668502764295515,-0.0030465602612672307,0.011003209698310019,0.04019895777555022,0.03427049847483468,-0.02072085723842665,-0.01623776357705448,-0.03027346213774681,-0.015680065076785814,,0.05156233454902186,-0.02157096756894003,-0.03420933145171504,0.036933758257238936,0.009277992853065084
PF4,,0.012977445789181823,,-0.011475744875635106,,,,,,,,,-0.01719510834850456,,0.02460050563498427,-0.02226267059239417
ANGPTL2,0.01740551909512084,-0.04729169594372498,-0.050248081448437225,-0.0004013024783047557,-0.02348869371763675,-0.008683664203282487,0.06310809593153723,-0.011084911471158726,-0.01780670380239663,0.06702685507347494,0.06481483006999175,0.07721386409180106,-0.06872004258745601,0.0004208757644326818,0.010294265366300952,-0.016493082043902603
LRIG2,-0.01216179578216444,0.021749359143622398,-0.04535170017093136,0.03900407492660585,-0.006635511188238345,0.005406877745694752,0.04231649133042424,0.03249717642270164,0.023746950848497896,0.05565011001515995,0.0134215495328343,0.012650589735231865,-0.05398820085389507,-0.0005535225906285117,0.0826398201641838,-0.0023417902008538182
ICOSLG,0.06496128160787756,-0.017726838577486366,0.021214673211882733,0.03183815111824865,-0.026064890914418524,-0.0001576740913884786,0.01018622886051446,-0.03505085960111853,-0.01774253008341896,-0.04354923907141675,0.005340064535157714,-0.012921757111091912,0.011145109912623281,0.013412228962486361,0.03771649089865051,0.07818912711270239
WIF1,-0.0204247455348694,-0.023415059473895078,0.06661579871559226,,0.03191329805973463,-0.006537270039958693,0.03304077418139273,-0.014005706348325516,,-0.007177663557967217,,,,-0.02338414121952466,,-0.016875536024398948
NPPC,0.06876912356540621,0.06214286501229229,0.04234840797217457,-0.01780171029453366,-0.013798131493529186,0.010342107536586433,-0.014568945365013167,-0.027320682957906992,,0.0641966634331383,0.11872561468993367,-0.031128462825122487,-0.032534297755530114,0.020780592342887056,,0.027481843482241457
LYZ,-0.03734736492086639,-0.03709264864324429,-0.004764345102682645,-0.07305287535583153,-0.0036897266982684634,-0.021768333188614816,0.011504142034627369,-0.0042975281665286426,-0.0030301230740839256,-0.006774725912374583,0.020864687451390928,0.054075143011352,0.012281944517633949,0.0006913397874361048,-0.012847978488949977,-0.0008985496679863424
EREG,,,-0.031146864117458956,,0.049766395754366886,,,,0.008515368286530045,,,,0.03296000822237555,-0.03133115368684384,0.0015263603249105798,-0.025630928784868168
SPTAN1,0.011352177438394916,-0.007154015650933367,-0.08802413669891318,-0.008550155433214544,-0.009105310892460552,0.00964029551852296,0.018315032911206775,-0.06814392555166009,0.07094247226919798,0.010998306648131067,0.021636049005994,0.05103558862838468,-0.00959534762098516,-0.01255527487091154,-0.002801063779221427,-0.042415881979770385
PTH2,,,,,,,,,,,,,,-0.021153161088408416,,
LIPC,0.00647517521012967,0.06949654603694318,,-0.020622768224614913,-0.02617946873983586,0.04366542872518996,-0.03569870199891929,-0.025942337539458758,-0.04426326369377813,-0.01631744258774425,-0.06595745708888112,-0.01944464118657005,,,0.03182426241643607,-0.004742473383597334
COL8A1,0.015510930716241647,0.053841339072158066,-0.028849816636522793,-0.04905755851875822,-0.040239231195272104,-0.009312537870783396,-0.03974551841084441,0.03827795032301142,-0.043536498446093266,0.09684738306291038,-0.01709846177006201,0.043407751686232635,0.018965678637543382,0.05822716519763091,0.06964522911189734,0.10697983439953074
GSTM2,0.05626633231140168,0.009903014376460491,-0.03845006912436748,-0.01728112413348803,0.03943525443087838,-0.012048810241281823,0.006644392764304474,-0.02822673461079516,-0.003345640954545612,-0.046921105311559,0.05376821600338436,0.009419188595838976,0.03901036340104626,-0.018114378673415487,0.0061124474689616525,0.04583343301467454
SPX,-0.04796493479451148,-0.012840726593136972,,0.001815097319092792,0.014632254874079263,0.026227634947498003,0.04435349114220371,-0.03539137921616509,,-0.03722703890452525,,-0.007873141003680735,0.053159423190591554,-0.007213888920092013,-0.06648503647421085,0.038734900770848874
MFGE8,-0.09423540323437052,-0.017375930006245283,0.04318261881063959,0.00969328361736361,0.05470117675367321,0.017881681192497525,-0.025966062250139407,0.05766285283576872,0.050731625935696634,0.07360691842471431,-0.018054575353464893,0.017498338333487483,-0.04924724084360928,0.0058610659172206835,0.035283315916685806,0.023550279145464013
TGFA,0.03726353291189318,0.005545807351823539,-0.0035706360430682402,0.007134943068901454,-0.043923381467669914,0.05211436665302067,0.008677155139056418,0.055986147250066454,0.010333698499580858,-0.02011628039112636,-0.022484614551855835,-0.03140340173162373,0.015876388428219545,0.03381207458833378,0.048796318896552386,0.08735362779779139
SLIT2,-0.061575547465662885,-0.04825168701127144,-0.018358297422224532,-0.022576312003374524,0.04032935452009678,0.029822605304989203,0.0032371016367493195,-0.019916198809379927,-0.04348376217102607,-0.025196164654396707,0.058600604768521795,0.04253158927032243,0.07738083665373229,0.009782349594223269,0.030684408535720856,0.017149992891767572
PLTP,0.012591526031752153,0.016051074342986544,-0.07702605128931198,-0.018696277840126986,0.052182118817345524,-0.014655393016787617,0.01735956070673938,-0.0017374176044901422,-0.008844667564560376,0.025494565400114595,-0.0115266868196364,0.07586022670234858,0.0034594932298685917,0.0007352127264684425,0.010752676330414686,0.008718546067352999
APOD,-0.03493499349643385,-0.010744254628245813,-0.07239653933343831,-0.007408845200380887,-0.0077747074393131,0.01675198438963268,-0.06333760531498792,-0.0794168026268224,0.0027253146267016194,-0.02105284760746217,-0.010814788214303378,-0.08531123001217897,-0.06564174389544825,-0.018896676813703925,0.006325862194707607,-0.041339907229943955
B2M,-0.010152615990891805,-0.00982354665956665,-0.07891297658889312,-0.05098968059244462,0.03410091139971928,0.015752609838100458,0.0045913780839707125,0.01379057885164044,0.08250252420603611,0.00923346084424715,0.08224875148217126,-0.02549586262205914,0.035251494571257994,0.004476835790404963,-0.010923828049410484,-0.06511058247901337
OMG,0.06863894976245082,-0.04557121843071112,-0.08850957338950649,-0.008199561343928238,0.059427773908610884,-1.0016351725212513e-05,-0.04074012586514656,-0.02535707198920481,-0.0045067876067462495,-0.06059561387505511,0.010231219034838458,-0.10187791444236621,-0.03389438731637582,0.001486698680348343,0.026318559655654713,-0.06472594625447278
CXCL3,0.07718880434088829,0.035387906882747275,0.008566745066085162,0.08588065803712552,-0.049124557563069625,,-0.017920451256330516,-0.0016603034966438642,-0.01687510082841829,-0.016473376059425823,,,0.033026577612309906,-0.016093424702262868,0.043878839648836716,0.0443863714819947
CXCL10,0.011273656364479624,0.01522353060566236,,-0.011081000293032474,-0.01149020081346493,0.05798396100958043,-0.007651738694732729,-0.04962332746862879,0.08598561152680717,-0.026178188129517294,-0.02376574585052229,-0.041988554550438636,0.012238468593211043,0.0105314766887738,0.06995366157983308,0.060501700330948614
RSPO3,,-0.017040436093039856,-0.023107245350039343,-0.01332683886128095,0.001145462647845535,0.04966293290283944,-0.022412340100057826,-0.02741240321687848,,-0.017214360488877048,,,0.12580874651837365,-0.0207848851249617,0.1576117511372007,-0.011741428667294978
CORT,0.08118021160537141,-0.01528154747524962,-0.03066646275148273,0.0516529853748079,-0.031772718438729024,0.01447662237599944,0.04543796231678532,-0.025069983408732687,,-0.016021910576654072,,,-0.01799380692634571,0.034754005848224356,,
NCAN,0.020479067570624492,-0.041997703132181846,-0.00740241857132054,-0.0554805474634013,0.016309118896035358,-0.003267841934595018,0.004765036440182105,0.016246090650318293,,0.040512740133371646,0.0639164068685499,-0.04219788442469728,-0.057093145477613655,-0.02533128507385789,-0.057107830226393326,-0.062402941195200796
PRG4,0.02846519905445559,0.10593758020122973,-0.02583688538499444,-0.013153015236459686,-0.018744394071756473,,-0.019415175665456138,-0.02319461719335286,,0.014423024527025432,,,-0.026550963233666857,0.022803042582110515,0.045061798746946866,0.11892094860892063
ZG16B,,-0.017395768889545957,,-0.015265682792269223,,,-0.0022539151673700575,0.03284866630097205,-0.019767751572190517,,,-0.02889973920435287,,,0.007008064027443767,0.007480656867813998
TGM2,-0.002661904002372421,0.01287748101163308,0.03965207876879436,0.03386786099755198,-0.03690988522944893,0.041980442618349635,-0.04575244608222642,0.04931517838317472,0.022833741459641052,-0.010976571138525947,-0.07978591550012036,0.03640313690842102,0.04757490630196901,0.030116634915633378,-0.011468112465015924,-0.0067031834519362034
VEGFC,0.07182472145715309,-0.023953878057559788,0.05745478693293633,0.061732113745443885,-0.028853833768216937,0.04672236647403624,0.004432379530057795,-0.008325170176993133,0.0034396559206101808,0.01160055206658678,-0.02867143431318974,-0.018737616131772206,-0.010959758491813056,0.011540469395107111,0.032322445728305185,0.047676786357077
WNT6,-0.028108538577894332,0.014949665797364526,-0.021877889909656573,0.07919822053503785,-0.025827970422829104,-0.014614309817514624,0.0010455891476796762,-0.02759507363125134,-0.03580113600834541,-0.01792612395117473,,-0.027483655376275663,0.014958519160112479,-0.01021393586768718,0.07731278043629851,-0.019624786646095935
NRG4,-0.031529494324093806,-0.01155414761095885,-0.01732012252986143,-0.01600782123893744,-0.02669893810324975,-0.0178906168407932,0.07479347774167115,0.0002955087366356575,,0.003881125932294926,-0.002046838215019439,,,0.011660577621704358,0.023729966417914198,-0.029512669086972268
PMCH,,0.01213212271542766,,0.0038880402841448567,,,,0.011628528253129072,,,,,-0.008800596319692551,-5.98529711769675e-05,0.01175943011428271,0.01576492355034524
COL9A1,-0.03608671788263082,0.005461193467093474,-0.04959844750484172,-0.016719000941606523,0.03696561258208023,0.012848909453786164,0.002020794813370957,-0.014906588099896676,,-0.027304248002287118,0.05855030005834447,-0.05508820370054295,-0.03516587079759645,-0.02400312391951588,0.02248472216348677,0.07345239661258102
GDF11,0.02070705073799369,-0.039770478354202,-0.009467557975212433,-0.01650793340939141,0.01689426081031636,0.010598346089798287,0.054177421490722806,0.022689686567872663,-0.0480571951776949,0.059198394677162154,-0.00875445827612836,0.00713702981401095,-0.015920996927406998,-0.009668791631662779,0.022515202929885066,-0.02041836117390905
RAET1E,,,,,,,,,,,,,,,-0.027868768842877804,
IL24,,,,,,,,,-0.025183627664777792,,,,-0.016920941088202177,,,0.058114819751093
SORBS1,-0.08904769004854769,-0.013233009058246365,-0.025674884383230852,-0.012052400818231154,0.037134404492800616,-0.03416091061531054,0.010623410794136466,0.0004972904886596786,-0.010398106836350684,-0.006933776518933347,-0.013782992535088766,0.09076094307418955,0.058682484389854,0.07064639116154578,0.0007677859316594769,-0.025953971110151675
DLL1,-0.04840570622126595,-0.04936610242052087,0.004406581378378274,0.010011907754956912,0.023328483366787122,0.02674387913297124,-0.0286654944007365,0.01964715107744734,0.05300678686559283,0.04303260037796873,0.04926573371326128,0.03873694590852958,0.024044652790008777,-0.02118915022523247,-0.0028704875516734757,-0.03669168539110159
TLN1,-0.0682031776722183,-0.02085611806897723,0.11692148921355133,-0.01458966813926651,0.023416651920121843,-0.03150103235423997,0.03276467178086503,0.01843581357269571,0.0196722097021806,0.08581637541758527,0.04719660200733455,0.06648748137580521,-0.029408972038471766,0.03590762027118624,0.03947602747118032,0.020929874537707935
COL2A1,-0.0322725137160679,0.015120156617423724,,,-0.01674158746429209,-0.015832785896310573,0.0039050068234771124,,,-0.01672385873411177,,,-0.025431982588048616,0.037872530814425896,0.09902292633867422,-0.02658933077007219
SHH,,,,-0.013668142372508596,0.0005155650666417848,-0.01728154960607449,-0.0140876569303574,0.01019279852518035,,-0.015961128632085538,,,0.004462871141040812,-0.036306863555515434,-0.006374328992839492,0.021306359200768885
PON2,0.03783728952380235,-0.07013301979769565,-0.07537980056511966,-0.07923537416467548,0.07188357777783903,0.018170970198652985,0.04049795283308592,-0.024968192142933002,0.049990061604067985,0.003862248021349294,-0.02636470396696671,0.057974828683448935,-0.006949551680496924,-0.031129338946995117,0.024604111530951118,0.03077600328770744
ICAM5,-0.06691152412093732,-0.0036912466489208663,-0.024699361172075055,0.034672690648934495,0.005491283343835903,0.0372814637391573,0.046627729433582246,0.01584252410600495,-0.023839397864927774,-0.009314582910766447,,,-0.038842972741285786,-0.039387759644358006,0.0641054548211754,-0.00632971394270737
HPX,-0.004339859544734404,-0.02043003944464398,0.022393528725684078,0.011098594152151336,-0.04749462136182167,-0.014614310803352962,-0.01107210263202232,-0.0005963991265132983,-0.01455382429061251,0.050278296023569445,-0.05902900785690819,0.1808045174952036,0.02221314381185887,-0.03759070895969099,0.018926263945891076,-0.003337871127925878
