,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.005429026435184143,,,,,,,,,-0.0197126925646448,,-0.025487618258195156,
BMP1,-0.004694151104068134,0.08992749152270064,0.01762809488293621,0.015211237573519328,0.04600201436203503,0.023864460460006166,-0.009467674088764028,0.00702545521602891,0.08473340803267364,0.011903102623189775,0.009959359760304742,-0.025419448565742735,-0.01596770344493106,-0.03925017933929928,0.06423895442450564,-0.017380458312114586,-0.027390626736199956,-0.007918778559548008,-0.017894208615929167,-0.0024219163290427064,0.01809330310638612
NDP,0.022084490775878172,0.02382751196757795,0.00039617337956575636,-0.006672654806461589,0.09139470000772966,0.02388826424798691,0.04205790154072843,0.01796779230797686,0.00967341419653469,0.0350961955181912,0.001944582533530923,0.06842429014760323,0.04731832820631728,0.059118831856985334,-0.003762186477126797,0.1312830453981193,0.0040783867188644045,-0.07419974351773442,0.02245706795238028,0.06601973427307903,0.028019859200746455
TNFSF18,-0.024504302234370362,0.008676246770741837,-0.024422438258943958,0.011809559113836443,,,,-0.020144066127269464,0.034163931873181744,0.015038550328721149,,,,0.048310887856501616,,,,-0.02032935189246107,,0.044617337514478564,0.08669908105404085
IL36G,,,,,,,,,,,,0.044302523679813285,,,,,,,,,
RTN4,-0.06753881859223536,-0.04838850923590111,0.04846801600875937,0.00948601345238839,0.03747497677884742,0.03561514269308478,0.03066219885203896,-0.0004213287820360149,-0.11499464184211135,-0.008780210948079572,0.0013967748609389316,-0.02306438503749157,-0.02085647860934632,0.028873797443000854,-0.006631409344527465,-0.03665406900929154,-0.0033429922588542114,-0.003488004940232942,0.023639202547826844,0.026473762036762764,-0.016332442667083263
HEBP1,0.006043126717789499,0.037070443302297196,0.022009894945622704,0.017069349708830665,0.0537653043215079,0.01915661953731875,0.05336774868903636,0.01256780361539118,0.02570617343328731,0.06787621074600504,0.013076352542144025,0.015089879372455322,-0.011774703563533592,0.04346929458397113,0.040533323846667926,0.0654574740920399,-0.026910441302676554,0.04214777030543137,-0.052647962934193195,0.01446979109569429,-0.035338056905276055
WNT7B,-0.02158752277239183,-0.06107633871259144,-0.024982174688896665,-0.007187540948088373,-0.03799899834823548,-0.005952595429004297,0.0862242408301131,0.05698941435545251,-0.04571517917346748,0.06798770756863173,-0.012332310933557621,0.1324929186308183,0.053232554738231706,,-0.01984246356470075,-0.005657588544397923,0.14286634738532272,0.034492908099631195,0.014817020830807232,0.10810996441010674,-0.0059457135211899255
PTMA,-0.011191735966332005,-0.037028947287411164,0.07362389665779626,-0.013038387961219632,0.03446215656506109,0.04890376620883206,-0.026183276658698094,-0.008300474131744964,-0.06038349650522555,0.03682506655540769,0.004613294640473185,0.08795440188968709,0.03825298550819554,-0.08349693849133871,-0.11056868182709313,-0.0190618697719527,-0.06688980606283747,-0.013658119002616136,-0.010054645953041976,-0.07591733395646269,-0.09388550360459316
FASLG,-0.021587528875129214,,,,,,,,,,,,,,,,,,,-0.022105402620106046,
