,UKF243,UKF248,UKF251,UKF259,UKF260,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1
MIA,0.011885055004901803,-0.00012624161531329638,-0.021287868926076134,0.013790457578361228,0.02678553166994541,0.07069829166290646,0.008997961617061151,-0.036861843335486685,0.05648843361590587,0.020157374435974693,-0.11690299955899038
COL4A4,0.0961912947577648,0.011584568489588434,-0.03096516083312961,0.043281152328211364,0.11196301654504665,,0.08116853499837719,-0.03588567027189686,-0.04680759040554814,0.02928045377351363,0.031622840351993864
TAC1,-0.04497083796042846,0.06560127997936302,-0.027292570526626217,0.11293678110695983,0.022164540095341096,,-0.07055406547260706,,,,0.06354768346150298
RARRES2,-0.022349850918752807,0.02650163695156526,0.04763576969334862,-0.00869945278105799,-0.04901370283779894,-0.14893056204499489,0.05830212110539974,-0.027725445179692835,0.07264070552955502,-0.013871262512754163,-0.03095890125925232
FGF7,-0.04347115882865784,,-0.04883905790011018,0.013782364051401727,-0.04044107880350352,0.00797634832912537,0.03172646038533364,0.058785842954547717,0.04690313309528729,-0.016444299903983935,-0.037175503985121865
HBEGF,-0.05856712588217812,0.02648222436264411,0.05996665029779235,0.01079894097161546,-0.0077948204092186365,0.09364245380033107,-0.025716986026370466,0.022760181569991985,0.012127362973013301,0.05820392001413893,-0.005309113303100742
CSF3,0.02943371805603741,,,-0.09415454995241196,-0.07929936182610443,-0.05922894728309357,,,,,-0.01822520318183509
PI3,-0.04253727563198235,-0.03471358358104683,,-0.10885464754020635,-0.05593088558955299,,,,,-0.0345446328270162,-0.09637416106764146
PCSK1N,-0.05067234022125866,0.10182879600176381,0.042421912173413796,0.1317354910016962,0.08471301927639159,0.06656495206388298,-0.025418220474255203,-0.039444455205915815,0.08646234859019568,-0.01413708711877243,0.029032108230191474
NTS,,,,,-0.025612124773586112,,,,,,0.017182833630831087
SFRP1,0.03327319536791983,0.01996139069987339,0.01868336224230545,0.03380270189073676,-0.028843431982956226,0.12050448031170227,-0.043666283349466366,-0.0533226847980403,0.05297337810654211,0.06530704479161871,-0.011723669008126042
CXCL13,,,-0.01713376633648988,,-0.014910908349362158,0.0698227187160662,,,,,-0.02972909897907393
MICA,-0.03495283577443672,-1.7472941346285945e-06,0.14303634774974952,-0.07021302566520277,0.007515556585907231,-0.02781662009897097,0.05508574280512209,0.033261129575655995,-0.0337515867880392,-0.010647807113573288,0.01482024483618449
TG,-0.028623663773879267,0.02864337217046625,0.026476712336199762,-0.052011314683967316,0.09198165910349,0.06919462843997576,0.05533268529587202,-0.03514028539028856,0.06494934255463226,,-0.014999622277707915
ADA,-0.028327478377803476,0.013372131711720922,0.025598661745379874,-0.003625201474382588,0.07852123955091436,0.07906179342527202,0.09971593210808331,-0.03998202364238096,-0.002481405751692262,-0.053639659175361974,0.02384696570247357
LAMC3,-0.05751931434836422,0.06964547672663902,-0.0011300118815542137,0.0013327852365346722,-0.01427114056373607,0.05959167629124526,-0.0017319058937862739,0.11249424232528976,0.02871391484947391,-0.013524262238619227,0.01102082047913644
CCL7,,0.04239176728835736,,-0.05560139523752456,-0.03789738430093867,,,,,,
NGF,-0.020687082143819695,-0.006237112329939425,,-0.025909189816533333,-0.030863541618924056,0.04092994173533776,,0.07749622826365593,-0.05501728181773504,,-0.03128869113020287
TNFSF15,-0.02559250243022329,,,0.020965061223579665,-0.028059094734575022,0.004668627903651181,,0.03516172419524608,0.08197042224515019,,-0.011317538287786824
HMGB1,-0.015112560962374932,0.11116067846923504,0.060683574137693104,0.08359780209953825,0.05987518043708136,0.09582839274552575,0.027306653565733724,-0.0029402313539739554,-0.055378026873867524,0.08676508775438406,-0.10210255665385558
ITGB3BP,0.0026793790676669636,0.03586123665073086,0.06409702098439092,-0.012834850446946709,-0.04077895786099779,0.10592611055680937,0.08001496675633106,0.04284715997760549,-0.009952577804685343,0.06810725374139595,-0.00023064913315407973
AANAT,0.02838002997883237,-0.030451099321424813,,-0.03153331462249913,-0.025282922451208997,,0.056218518690110554,,-0.03856014181334117,-0.03934329342048674,
RELN,-0.035669003509542975,-0.004950182369714628,-0.029442768189761985,-0.02123777892034565,0.034469164768535086,,-0.033302092409392456,0.05963052251534623,,0.016213218918526943,-0.013670359743675404
IL15,0.0268189608724202,-0.06636500206476609,0.03846283939193507,-0.053083080201336265,-0.024476848840421835,-0.07878457329244633,0.005598272483745829,-0.04924691780001712,0.0028100446318634407,-0.0011140682322022292,0.04204287494598554
BSG,0.12318930099467666,0.10464513240308629,-0.03952075849016096,-0.01796233410414336,0.05829838982808383,-0.08741800751628764,0.06990041821864676,-0.014337355266344115,0.0614882181351561,-0.04490048723473487,-0.05159940600354328
ADAMTS3,0.03832546349922161,0.03946646714756204,-0.01708882002344933,0.028840685731677692,0.061173478966208936,0.06749064722935097,0.030775001393781948,,-0.04617184423631662,-0.05007511093574394,0.11119344278367917
CD34,-0.05416404883929816,0.042822931305464204,-0.04619778396332028,-0.0227421076768886,0.01085634555997971,0.07441278329001882,0.011904474065452909,-0.005813850358032675,0.0784142765404801,-0.05071967894757067,-0.03462512516265826
PLAT,0.020048228549250813,0.1187994355254301,0.07298384259525593,0.08204955266401275,-0.05249029829883913,0.024540559066793095,0.09202892917830495,0.038028670183382324,0.0418455138326209,-0.03506223739435935,-0.11698222813982527
NTF3,,,,,,0.025175366798410717,,,,,0.02299965535910167
LTA,,,-0.03021070105148836,-0.013480249155872802,,,0.015568457857812659,,,,
CKLF,-0.03453834720149391,0.034281017565066865,0.017872277196388498,0.06144587697354683,0.031577401241448054,0.04338127582717865,0.03693655958531258,0.12420366778659048,0.04351405302848444,-0.027749434972093007,-0.045417516506319276
APELA,,,,,,-0.05814408030776668,,,,,
CD24,-0.07913799354925295,0.10360013261500625,0.0853287145766941,-0.05267070865443224,0.058547805117777865,0.11332230259246262,0.0845943726489722,-0.10068936846391147,-0.00035608664162936686,0.02217341537058631,0.04979989123767773
HSP90AA1,0.07999576962016475,-0.0012942353679690115,0.07803168912693481,0.07015116099219691,-0.05083440186015769,0.034032250098456646,-0.05937660634276917,-0.029759152896753578,0.059053774842469625,-0.03720301009521731,0.05725231362259627
BMP4,0.007274518991667476,-0.007751229561778182,-0.032025114066045295,-0.00035576206294244653,-0.023772372744589525,0.025418773521836406,0.028544959162044848,0.005556320680718423,0.08923908433653993,-0.0322986880230879,0.010899480967083104
SCGB3A1,,-0.020988483426029162,,,0.01814731106264621,-0.022074108674738177,-0.024273428100362496,0.027172880894904487,,,0.00844839988631826
IGFBP4,0.0013479184052395232,0.060597614468240864,0.043999968964280434,-0.08709767537179808,-0.00832720753313819,0.10640754430275488,0.010740660775272165,-0.012687235310409878,0.014655338817453165,-0.00747986002968496,-0.09206918430680232
RSPO4,-0.02527139175643069,,0.059969751571213,-0.04153237412125815,-0.03475049509876496,,0.024582951415626112,-0.03410590581263136,,,-0.01582824052885987
LEFTY2,0.03279935347634638,0.02352938461932913,0.024246068113352608,-0.020477336487575673,0.05969803421057064,-0.04264753859425782,-0.0003921266374558834,,-0.049276593271873656,-0.0931264107397406,-0.0215253614131064
PF4,,-0.021772182410102193,-0.027480738670057465,0.036083918612957656,,,,,,,
ANGPTL2,-0.049451859098681765,-0.01020814414631577,-0.0006601744713608925,0.003109377176193975,0.09773695874951732,0.07079218179313404,0.10191580054125114,0.07881608345574737,0.07140798885389582,-0.02336041294707639,-0.06731930087924506
LRIG2,0.016355907660150465,0.05221870276861002,0.014780734650284125,-0.046840985199337645,0.04577126262288002,0.11373467772375223,0.05562021089162697,-0.03941916759641995,-0.017654557724101867,0.025201625832515256,0.03151459502617114
ICOSLG,0.0761274737962242,0.06098773451957111,0.00903261203666472,0.00010731248798030381,-0.00496323277208981,-0.001336088325687186,0.005674222303387471,0.14768576662936034,0.11169180512342344,0.006719375721976269,-0.04699162881564662
WIF1,-0.05881056758281461,-0.03917550833196287,,,0.03551131602729688,,-0.04931236347258492,,,,-0.01471388272512271
NPPC,0.05756242553106037,0.019254833719920414,,0.07724569866007605,-0.040932505829438096,,0.03907857803887417,-0.02372063614171844,-0.029377951700685485,-0.04771171079121635,-0.047995012658327035
LYZ,0.0030851701786280797,-0.00225841173377575,0.02694351803318002,-0.041822540603511885,-0.045466933914738696,0.062152147202709326,0.032549471699558706,0.011105066537708208,-0.05660061215871962,0.02486242541473452,-0.05582271561054974
EREG,,,,,-0.032785837951543925,-0.0003813702510864164,,,,,-0.019714340443945853
SPTAN1,0.06332035159642425,0.10822891653077847,-0.011356463669028692,0.1468440684437097,0.07343860215147527,0.058603507339211415,0.03089552783597345,0.007528352960252809,0.17006155502024303,0.026853219942210616,0.09126524259292798
PTH2,,,,,,,,,,,-0.010499144057656222
LIPC,-0.029027660851494098,-0.026654873974718763,-0.007767494960614227,0.04343691997065852,-0.010979561620067697,0.04682760865655678,0.012605621523287534,-0.0012567514288993646,0.0464677172880817,0.02111323462741787,
COL8A1,-0.026773269618082605,-0.04053913209767201,-0.028183331106333292,-0.0473246497567226,0.02499360509917406,-0.1083590290272293,0.08775275376559154,0.07547989341676775,-0.012030395793264021,-0.05879557075115596,-0.08065950759247557
GSTM2,0.032337398300115394,-0.04453271326543204,-0.04275986307133024,-0.011904891659650377,-0.031906908809475235,0.09494240944115619,0.08931711681265474,0.03847197555729597,0.03712970411523289,0.06904302158725299,0.010040623348046762
SPX,-0.006624542627938022,0.0826079961332456,-0.025337790226220593,0.020048872637266516,0.004991311574678423,,-0.053290183109341596,,0.003830272843037671,-0.033002266295223834,0.15280071549655205
MFGE8,-0.034237029898594326,0.042170057299149334,0.06406359198914181,-0.05186332865373825,-0.015081806176807619,-0.07365067748071132,0.005102834513387835,0.032784528775743345,0.052100506444824245,-0.10980204556393604,-0.008492320016809463
TGFA,0.06904990511032308,0.021319626869062126,0.04519782745134102,-0.021880326465609022,0.062438776764396436,0.010539950797688895,0.05615397932133944,-0.002365805869564553,-0.019709579581163893,0.009670848768773154,-0.04085454133626509
SLIT2,-0.051214182491378143,-0.015430549633777362,-0.018510888645963848,0.03364092542183247,-0.04372837535464137,0.027473873470697158,-0.0342759822885218,-0.05522801162531348,0.001200211578605572,0.011390605238893823,-0.0006683465251585228
PLTP,0.06253098516092219,-0.020655089672113047,0.023258497844653652,-0.04917345679356858,-0.032148598283194274,0.04663796110137301,0.012873534765827338,-0.058910630982463894,0.01121340901714896,-0.09638096856743096,-0.10150148776135426
APOD,-0.0002674512312046458,0.08675445920247347,0.013885901588236773,0.09609076116108313,0.14481126777836614,0.010821420086919232,-0.04444556763135536,-0.0008390940126016205,-0.009720995699232305,0.013093392067419782,-0.015070430262812186
B2M,-0.01723770855281913,-0.026180755295723918,-0.09914254786959593,-0.06748013853818585,-0.10604503716820793,0.018093780350579007,0.06809260090405587,0.02122356231332855,-0.04394840771337842,-0.11119894653132202,-0.06154227103976896
OMG,0.050058271722934485,0.11983718517629935,-0.0379825081939894,0.09803954707307398,0.09129641110674334,0.08757239426182453,0.02259135284870255,0.02355789613120716,0.062157315500710325,0.0605131844949026,-0.013265724801349516
CXCL3,-0.01955735089640337,-0.03999440398418925,0.004883767069195116,-0.10496261518657773,-0.08174253441888191,0.08988223527199501,-0.02505244357182656,,,0.026848158063127143,-0.03423297035543921
CXCL10,0.020595676370073958,0.05842867291026039,0.011599340131938397,0.04457492894681006,-0.06305304193209162,0.06259762888188725,-0.006626702017512593,-0.01124766442152834,0.01158420713586065,-0.025556256953614447,0.049839979885394334
RSPO3,,-0.02851018793641844,,0.01383672152566512,-0.0007501806161763799,,0.02429345168920197,,,,0.016370505233702124
CORT,0.07474445067691865,-0.04334414142580755,-0.042264834222845764,0.046529956295665045,-0.01334934396629601,,-0.006712415094275558,,,,0.10302615361728754
NCAN,0.12257632084843431,0.17962381957213927,0.12043500535058997,0.0384443873157423,0.04138014720135898,,0.13797215479627184,0.11052964143446233,0.04385884400938478,-0.08855292680783292,0.0956693776209728
PRG4,0.019328840045205173,-0.03156417566866567,,0.01052463692458344,0.08141578115923845,,-0.01934916361681604,,,,-0.03774433696627093
ZG16B,,0.01768852585190136,-0.03306860258262005,0.0008326579499941116,,0.0011610680912353883,,,0.021888470186295864,,
TGM2,-0.03788279807483979,-0.01769232544977717,0.009449143288900497,-0.043996437287896,-0.04034103858846769,0.12617856619351348,-0.03998766269631535,-0.017674094725274852,-0.036459089213084835,-0.07375348432671673,-0.01837839181204258
VEGFC,-0.02774565355215279,-0.005354956874889293,-0.003532119345459998,-0.03183332810340023,-0.0370811237926624,0.009651162605937144,-0.020575524199117047,0.09094843927471517,-0.00254114006996001,0.029516428370030913,0.0019193476518400694
WNT6,-0.03518888038600854,0.008091750436400686,0.11931739128702817,0.032463928489153665,-0.022176209057503775,0.02022130979839804,-0.013744575457936989,,0.06503350413979837,,-0.021006658335029273
NRG4,0.1533503552909791,0.05112289467593387,,-0.02740036368135167,-0.02277424454471857,,-0.0179673216816549,0.1987351550124955,,0.04780650328481628,-0.02090160229296116
PMCH,,0.03937712646226497,,0.048005609302819226,,,,,,,-0.012034279622499318
COL9A1,-0.02632399008898659,0.10281866011149572,0.020219976515249854,-0.053353735344818805,0.08698623041771306,,-0.03301320679695571,-0.0041200043595693014,0.07587352998008098,-0.06136519615225678,-0.008727525984471927
GDF11,-0.010015139624377832,0.047245421859976836,0.007728714726549224,0.059420805755349325,0.0757849801330896,0.044157395524496115,0.11580572260571263,-0.022082816795972054,0.05472029413686898,-0.0835366088520492,0.004289072089409901
IL24,,,,,,0.044241123212635874,,,,,
SORBS1,-0.03403843349489071,0.0487622710073935,-0.026327575356522002,0.026639635392966595,-0.02351544647767337,0.07082933092441762,0.01832205229146762,-0.02004977481246159,0.10237537788214887,0.12153688561271783,-0.09554984839000229
DLL1,-0.03445525490087846,0.08012538316470401,0.06777501363052793,0.04003005947294854,0.08713295151962112,-0.0038135063227737608,0.08786439247244589,-0.013422105823104699,0.01945651190269674,-0.031094032902784362,-0.029039915045302272
TLN1,0.0743160482162888,0.01886868375733524,0.02423101153792273,0.06421226097610483,0.022895057580798718,-0.020239047556430984,0.10372012846549199,-0.0668015345157907,-0.01816678499677653,0.00333134723912534,-0.03098687171541798
COL2A1,-0.026841992884137692,0.047309241432746466,,,-0.02151523025452929,,0.03270240660301264,,,,0.08599781168746067
SHH,,,,0.022756395845011938,-0.0545425643747499,,-0.024273425978713768,,,-0.0303514697252026,-0.04900861960937269
PON2,0.028904725568315054,0.12022769357412583,0.05284039934837425,0.16568900116207302,0.11193268076954761,0.08761121271193568,0.1204693257840899,0.0713984767482989,0.013336341324347698,-0.019523196991513562,0.003144850051626592
ICAM5,-0.01887036845850967,-0.04355297792332387,-0.039365561399257176,0.06456734658022069,-0.00666709268442244,-0.033583593309623516,-0.03182224914144472,,,,-0.00031369070184647464
HPX,0.0009518616025927098,0.03201677901434992,,-0.012285593344990317,-0.021927592946132595,0.01165066958188396,0.010670743085283763,0.01423059196487591,-0.007886456326643488,0.020855616727743963,-0.022408880716658426
SFRP2,-0.01787733711888756,-0.02790424464795547,,0.01597088293590859,,0.02416553444000314,-0.03263152981365653,,-0.05492259608935207,0.02637186882328054,-0.0734469742894066
CD70,,-0.04401961641346109,,-0.04534386338566146,,0.04056229015896076,,-0.08157626118954048,,,-0.030438014627662692
HP,0.07915192865473474,-0.023999641388362344,,-0.005669650669215313,-0.0516768399060274,,-0.011939859186258233,-0.05829450444865077,0.008252611243775533,-0.04804059340426294,-0.037694703210924135
CXCL2,-0.011655942237427821,0.030546686469223587,0.01797706253733847,-0.031331655884972186,0.027905291189806034,0.06521340888528561,0.031170274915927807,0.04439287642222535,,0.039246972888356414,-0.03068698995568295
NPPB,,-0.027077174981790162,,-0.08708733645506724,,,-0.009126829636565493,,,,-0.01798647469466401
CCK,-0.029027871492507875,0.09273222308460101,-0.07282859163813779,0.0940996332910035,-0.023704623300478234,,-0.13852406561051647,,-0.05335199556507613,0.02516786540822079,0.1115151895473139
SEMA6A,0.04092018712572521,0.08771721827324086,0.043617601503239546,0.08256581274293467,0.08528742050890278,0.06022726836012753,0.13574596773085307,0.03640894728796081,0.10673851779980786,-0.001033831690861211,0.0194393161617212
IRAK4,0.03477851121102405,0.05780586269594949,-0.01577677701254469,0.022778101302477725,-0.008845494812334345,0.14622543301220445,0.07133996369258624,0.05446608045400718,0.03505381419690488,0.03159172714153326,-0.05099953336881525
GSTP1,0.11281505238714526,0.06133951925726098,0.00931555706269505,0.017735746755253138,0.04163871036486722,0.0033881605866285364,0.06913376005206152,-0.015160540664492694,-0.0075887726841038635,-0.06776202290385971,-0.0018279150040436704
VCAM1,-0.0692998546036667,0.0708683721699841,0.09941409679725316,0.022545360227925172,-0.015875240277951005,-0.02012539759681208,0.018933853035961925,-0.015891268333632826,0.0852585322927271,-0.06751373134700356,0.002604251483923711
NXPH3,0.06484506006522142,0.09663450461393332,0.04367465946518531,0.013512308779506318,0.09522178666620291,0.030561983448015983,-0.017950635687989616,0.03860072255396094,0.06044641768151633,-0.0049510540528987425,-0.018798779349259925
MTMR4,-0.007657428216080247,0.05220212701498164,0.05013562585961195,0.053780547251786055,0.04293765479633679,0.007545710733962998,0.017867669093950777,-0.11795511959215729,0.00529663961420759,-0.014684994597050914,0.02337375872937632
LAMC2,0.07361216293590413,0.04568830847526689,,-0.010462423177751106,,-0.027584393037048544,,0.05793942115897145,,-0.02260434676965487,-0.011681145454270512
IL10,-0.0379938179533615,-0.04490472699989314,0.0075075356575005124,-0.02914377606490122,-0.005411155593837352,0.15146813844468898,-0.027961232695216436,0.03981750311368807,0.06189915780247435,-0.034982355606857966,-0.029088441916170164
SEMA4D,-0.008676951893024991,0.0812356285258902,0.01790800739500655,0.05829162830060268,-0.03887612339232176,0.03570948646930106,-0.04126890575740499,-0.024711958010520473,-0.10478430383891493,0.05602986087833087,-0.010885232113324263
TRH,-0.04673298959237664,0.013577242142664522,,-0.025094967490383296,-0.003433816309948987,,0.07541566905535475,,,0.025922815282776106,0.008808013265557397
SEMA6D,0.045829830838562256,0.039180563480207466,-0.025049924312133442,0.06319745485900058,-0.026944487735632173,0.02129645791644206,0.126102976593714,0.035617011123079606,0.005705400393892717,-0.009511227661412632,-7.819215763133424e-05
CEL,,,,,0.003548361369390601,,,-0.06651415297074359,0.07181700354590033,-0.010142792510262054,-0.029569894176296622
PDCD1LG2,0.022345189809157638,-0.0592802575766474,0.02832763546115291,0.014893494714467473,0.0350632330293675,0.06028447038645877,0.10584510561949534,-0.006929799647722238,0.019406715533810546,-0.04123406158036743,-0.005914943324667032
SPINT1,-0.037078301474172154,0.0024254270595783787,0.004992746998973571,-0.03949542231350177,-0.0034105635360640652,0.01775404361986697,0.045271339508959736,-0.034386169625031576,-0.09089980861590076,0.005973703577465985,0.044660642788549886
CTHRC1,-0.06042439768445928,0.011978604628784674,-0.0008908254668859206,-0.008406987186451345,-0.006377678857107944,0.08893831535722238,0.06678595977121589,0.03388886141142222,-0.03679017966867587,-0.002609415279081316,-0.05239495701589727
PODXL,-0.05569040623593545,0.043218145764544115,0.05641605636221894,0.026596035049719805,-0.024218672177274837,0.10297071379635611,0.016937413538031156,-0.011700519270004333,0.09234444878682124,-0.022422746950217665,-0.0786688860705872
JAM3,0.07280109935334385,-0.0062490917989643634,0.0968239235340623,-0.007724959339377761,0.017706029089439825,0.10584729977657054,0.048148012745484046,0.004540440101359874,-0.05834419256192483,0.08774182672215573,-0.06460365381699675
TGFB2,0.007730167961326875,0.01677737526202493,0.04595415770144205,-0.01974058327988781,-0.01226990153108619,0.05590444954596089,0.05479592657414252,-0.0640481084361343,0.04214296117243544,-0.05427769698232487,0.07501832883500982
COL18A1,-0.04258080088378446,0.048214839675639776,0.02553353336567746,-0.05709095915327864,-0.05308689499308449,0.13792875098608667,0.014967209930745915,0.03715856175471477,0.022830129149116817,-0.04597040315995985,-0.10831964383656606
NODAL,,-0.0018210087221625852,0.04024312584957258,0.004010216365339112,0.04730612127348367,,0.006581479961810195,0.003193111511511565,0.01164298955953381,-0.026399420282665037,0.014661196198942565
INHBB,0.024432576404835198,0.014403339033070107,0.005289125645177739,-0.058386774256490526,-0.05123853219702721,0.1313098804862389,0.06407735091509727,0.019989078065434613,-0.012704895936957682,0.018330028864391015,-0.033693918579197076
LCN1,,-0.00515727334654467,,,,,,,,,
ARF4,0.05943296382714555,-0.04023333352627863,0.0650386490230798,-0.07273828608401094,-0.11907526348963353,0.06444748320325447,0.04824435675141246,0.02598974996742182,-0.06865688793276961,0.046933479894880246,7.204878765189153e-05
CXCL14,-0.043808358985949876,-0.04000273813738897,-0.014008832598329517,-0.03378491785762819,-0.07871617184231336,0.08166848187045564,-0.08393117455856193,-0.13228008892632337,-0.1263767633756417,-0.13878449085013056,0.039920456130474735
LIF,-0.00023137053978698792,-0.020291359529321953,0.015762947883998627,-0.098004176353198,-0.07202083380434818,0.09669133640450306,-0.015268429752510315,-0.02932330452616121,-0.04542577159146237,0.0034807982167020545,-0.07718137686216539
IL17B,-0.028623677022371334,,,,,-0.008785614115016632,,0.038208207953614584,,,0.006035222183669138
MMP1,,-0.02930043346797398,,,-0.003169194763035165,-0.03935704599034633,,,,,0.048903389248686376
MATN1,-0.022552789785663722,-0.027904248450578612,,,,-0.035477273220272776,-0.02543337040257469,-0.009891243849021313,,-0.03668514279002131,-0.017127585403169606
ADAM28,0.028481349273770787,-0.01249911386348979,0.040127604623718616,0.041370582681935046,-0.02346014498030322,0.049417497541140165,0.11845838770034207,0.05656380086510614,-0.006136706968656672,-0.03953873389493351,-0.004784791942546152
TCN2,-0.08084339005740868,0.0964753665383423,0.008168533347586748,-0.019185534750876077,-0.021147033566790194,-0.05863755820242711,-0.04234690464987116,0.08527126001002916,0.059533522622994085,-0.0661759512484948,-0.028956510946119323
THPO,,-0.005775867783539184,,0.0019484605093191946,,,-0.011900342296671753,-0.08435923235807966,-0.04421531876800906,,-0.014857387024790123
CUBN,0.11344652335412315,0.007395540787185045,0.017732907578628634,-0.031090746789756662,-0.010027840515066376,0.04206500029253236,0.03804095051650436,-0.023566844094441645,-0.05422302775415892,-0.01931058948981619,0.01355647058741411
TIMP3,0.04980230106101434,-0.0034234412809213176,0.06318284846567297,-0.002568487692681174,-0.035429264295041805,-0.11161763916873034,-0.00025080369954169797,-0.0587215786009064,-0.027049636482918565,-0.044361656587082944,0.007073998071932361
PIGF,-0.036957084829483046,0.0633644927208527,-0.021350166164839795,0.001328891052178456,0.028300671725182452,0.13766424669289737,0.09132809528152984,0.006903886003117927,-0.009112101532404637,0.0731663189172515,-0.040316375298934094
CRH,,-0.02490013382024137,0.03080967655823649,0.005893724412286885,-0.02151523420222809,,0.013650765911544103,,,-0.03485533480523112,0.05318612972703122
BDNF,-0.040853693556654865,-0.03798416029133019,0.03993249590696517,0.008559984188010182,-0.046906611982584084,0.02759935379082973,0.006704335651057668,,,-0.017889829132391975,-0.05593279556512923
CCL5,0.04914505403725897,0.022642308595002134,0.023740907468726966,-0.04362050333185185,-0.07817715542146406,0.027210537656957887,-0.024839119234324993,0.044078049681196545,-0.02689819770476904,-0.05480296169835219,0.01978783944150887
GAD1,-0.07182928863795351,0.06325601156257528,0.018918263387863104,0.06993952504492527,0.010723789167920394,-0.00411173158272006,-0.10518792439773872,0.011158909918063653,0.06917797272390433,0.038292232363223135,0.03626988370321872
COL14A1,-0.005667078405681768,-0.021738867736041195,0.06353520457425854,-0.03425726416181996,-0.04167198668002235,0.037636400396816136,-0.019001739447493404,0.023498458256336948,-0.038670271146009204,-0.015088109645363522,-0.05649616955231137
HLA-A,0.09832623176216562,-0.0472604889550753,-0.05354746518957089,-0.08679409884413111,-0.017716715527498372,-0.10017459217692207,0.05317294827764243,-0.0649366337988229,0.0657778760025621,-0.10850031520507177,-0.07916864582894555
CD5L,,0.0020442360410048246,-0.016313182138120486,,,,,,0.044913118908336734,,
FGF18,,0.008715571051836235,,-0.04065675305731629,-0.029355604146549166,-0.024821680429214128,,,,,-0.003200247354378769
ADM,-0.010251917193177567,-0.10469027211622522,-0.026847006827524212,-0.13878194833515803,-0.06693045825627009,-0.08605380071581563,0.09063790022346897,-0.13262718817045943,-0.047205629586554915,0.003858494150532957,0.02856963439818173
